table_id,row_id,sex_occupation_and_age_full_path,sex_occupation_and_age_level_1,sex_occupation_and_age_level_2,sex_occupation_and_age_level_3,sex_occupation_and_age_level_4,sex_occupation_and_age_level_5,sex_occupation_and_age_hierarchy_depth,field_total,field_hispanic_or_latino,field_not_hispanic_or_latino_american_indian_or_alaska_native,field_not_hispanic_or_latino_asian,field_not_hispanic_or_latino_black_or_african_american,field_not_hispanic_or_latino_native_hawaiian_or_other_pacific_islander,field_not_hispanic_or_latino_white,field_not_hispanic_or_latino_more_than_one_race,field_without_disability,field_with_disability,field_u_s_citizen,field_non_u_s_citizen
5324,r114,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Physical and related scientists -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Physical and related scientists,40&#8211;49,5,44000,3000,,6000,S,,34000,0.05,38000,6000,39000,6000
5324,r115,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Physical and related scientists -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Physical and related scientists,50&#8211;75,5,77000,3000,,5000,2000,,66000,0.05,71000,7000,74000,3000
5324,r116,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,,4,184000,16000,S,10000,8000,,147000,2000,169000,15000,171000,13000
5324,r117,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,29 and younger,5,18000,4000,,1000,S,,11000,,15000,2000,14000,3000
5324,r118,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,30&#8211;39,5,55000,7000,,4000,3000,,40000,1000,53000,2000,49000,6000
5324,r119,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,40&#8211;49,5,46000,2000,,2000,S,,39000,,42000,4000,43000,3000
5324,r120,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Social and related scientists -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Social and related scientists,50&#8211;75,5,66000,3000,,3000,2000,,58000,1000,58000,7000,64000,2000
5324,r121,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,,4,1527000,121000,3000,249000,60000,7000,1060000,27000,1390000,136000,1381000,146000
5324,r122,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,29 and younger,5,288000,25000,,56000,7000,,190000,6000,271000,17000,249000,39000
5324,r123,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,30&#8211;39,5,412000,34000,S,77000,13000,S,277000,9000,393000,19000,347000,65000
5324,r124,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,40&#8211;49,5,334000,32000,,49000,22000,S,222000,6000,302000,32000,307000,27000
5324,r125,"Both sexes, all occupations -> Male, all occupations -> S&E occupations -> Engineers -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E occupations,Engineers,50&#8211;75,5,493000,30000,,67000,18000,,371000,6000,424000,69000,478000,15000
5324,r126,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations","Both sexes, all occupations","Male, all occupations",S&E-related occupations,,,3,3399000,286000,S,463000,239000,S,2312000,65000,3040000,359000,3115000,284000
5324,r127,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 29 and younger","Both sexes, all occupations","Male, all occupations",S&E-related occupations,29 and younger,,4,372000,44000,,59000,14000,,247000,7000,347000,25000,348000,24000
5324,r128,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",S&E-related occupations,30&#8211;39,,4,958000,73000,2000,123000,58000,S,677000,23000,898000,60000,817000,141000
5324,r129,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",S&E-related occupations,40&#8211;49,,4,875000,63000,3000,143000,94000,S,541000,13000,784000,91000,796000,79000
5324,r130,"Both sexes, all occupations -> Male, all occupations -> S&E-related occupations -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",S&E-related occupations,50&#8211;75,,4,1195000,105000,S,138000,73000,S,847000,22000,1011000,184000,1154000,41000
5324,r131,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,,,3,13030000,1189000,22000,876000,910000,40000,9740000,252000,11320000,1710000,12517000,513000
5324,r132,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 29 and younger","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,29 and younger,,4,1525000,182000,S,113000,86000,0.05,1060000,79000,1374000,152000,1468000,57000
5324,r133,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 30&#8211;39","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,30&#8211;39,,4,3334000,370000,S,224000,210000,S,2445000,74000,3032000,301000,3182000,152000
5324,r134,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 40&#8211;49","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,40&#8211;49,,4,3225000,297000,4000,247000,287000,10000,2336000,44000,2860000,364000,3033000,192000
5324,r135,"Both sexes, all occupations -> Male, all occupations -> Non-S&E occupations -> 50&#8211;75","Both sexes, all occupations","Male, all occupations",Non-S&E occupations,50&#8211;75,,4,4946000,341000,11000,292000,327000,21000,3899000,55000,4053000,893000,4834000,112000
