table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
8269,r425,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r426,"Fall 2019, all surveyed fields -> Engineering mechanics, physics, and science",Imputation rate (%),Doctorate nonfaculty researchers,2,2.2
8269,r427,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Total in survey,Postdoctoral appointees,2,167
8269,r428,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Total in survey,Doctorate nonfaculty researchers,2,137
8269,r429,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Number imputed,Postdoctoral appointees,2,16
8269,r430,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Number imputed,Doctorate nonfaculty researchers,2,49
8269,r431,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Imputation rate (%),Postdoctoral appointees,2,9.6
8269,r432,"Fall 2019, all surveyed fields -> Industrial and manufacturing engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,35.8
8269,r433,"Fall 2019, all surveyed fields -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1142
8269,r434,"Fall 2019, all surveyed fields -> Mechanical engineering",Total in survey,Doctorate nonfaculty researchers,2,531
8269,r435,"Fall 2019, all surveyed fields -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,24
8269,r436,"Fall 2019, all surveyed fields -> Mechanical engineering",Number imputed,Doctorate nonfaculty researchers,2,33
8269,r437,"Fall 2019, all surveyed fields -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,2.1
8269,r438,"Fall 2019, all surveyed fields -> Mechanical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,6.2
8269,r439,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Total in survey,Postdoctoral appointees,2,642
8269,r440,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Total in survey,Doctorate nonfaculty researchers,2,242
8269,r441,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Number imputed,Postdoctoral appointees,2,17
8269,r442,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Number imputed,Doctorate nonfaculty researchers,2,7
8269,r443,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Imputation rate (%),Postdoctoral appointees,2,2.6
8269,r444,"Fall 2019, all surveyed fields -> Metallurgical and materials engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,2.9
8269,r445,"Fall 2019, all surveyed fields -> Mining engineering",Total in survey,Postdoctoral appointees,2,23
8269,r446,"Fall 2019, all surveyed fields -> Mining engineering",Total in survey,Doctorate nonfaculty researchers,2,61
8269,r447,"Fall 2019, all surveyed fields -> Mining engineering",Number imputed,Postdoctoral appointees,2,0
8269,r448,"Fall 2019, all surveyed fields -> Mining engineering",Number imputed,Doctorate nonfaculty researchers,2,3
8269,r449,"Fall 2019, all surveyed fields -> Mining engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r450,"Fall 2019, all surveyed fields -> Mining engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,4.9
8269,r451,"Fall 2019, all surveyed fields -> Nanotechnology",Total in survey,Postdoctoral appointees,2,151
8269,r452,"Fall 2019, all surveyed fields -> Nanotechnology",Total in survey,Doctorate nonfaculty researchers,2,76
8269,r453,"Fall 2019, all surveyed fields -> Nanotechnology",Number imputed,Postdoctoral appointees,2,0
8269,r454,"Fall 2019, all surveyed fields -> Nanotechnology",Number imputed,Doctorate nonfaculty researchers,2,0
8269,r455,"Fall 2019, all surveyed fields -> Nanotechnology",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r456,"Fall 2019, all surveyed fields -> Nanotechnology",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
8269,r457,"Fall 2019, all surveyed fields -> Nuclear engineering",Total in survey,Postdoctoral appointees,2,80
8269,r458,"Fall 2019, all surveyed fields -> Nuclear engineering",Total in survey,Doctorate nonfaculty researchers,2,41
8269,r459,"Fall 2019, all surveyed fields -> Nuclear engineering",Number imputed,Postdoctoral appointees,2,0
8269,r460,"Fall 2019, all surveyed fields -> Nuclear engineering",Number imputed,Doctorate nonfaculty researchers,2,6
8269,r461,"Fall 2019, all surveyed fields -> Nuclear engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r462,"Fall 2019, all surveyed fields -> Nuclear engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,14.6
8269,r463,"Fall 2019, all surveyed fields -> Petroleum engineering",Total in survey,Postdoctoral appointees,2,72
8269,r464,"Fall 2019, all surveyed fields -> Petroleum engineering",Total in survey,Doctorate nonfaculty researchers,2,82
8269,r465,"Fall 2019, all surveyed fields -> Petroleum engineering",Number imputed,Postdoctoral appointees,2,0
8269,r466,"Fall 2019, all surveyed fields -> Petroleum engineering",Number imputed,Doctorate nonfaculty researchers,2,32
8269,r467,"Fall 2019, all surveyed fields -> Petroleum engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
8269,r468,"Fall 2019, all surveyed fields -> Petroleum engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,39.0
8269,r469,"Fall 2019, all surveyed fields -> Engineering nec",Total in survey,Postdoctoral appointees,2,541
8269,r470,"Fall 2019, all surveyed fields -> Engineering nec",Total in survey,Doctorate nonfaculty researchers,2,372
8269,r471,"Fall 2019, all surveyed fields -> Engineering nec",Number imputed,Postdoctoral appointees,2,9
8269,r472,"Fall 2019, all surveyed fields -> Engineering nec",Number imputed,Doctorate nonfaculty researchers,2,4
8269,r473,"Fall 2019, all surveyed fields -> Engineering nec",Imputation rate (%),Postdoctoral appointees,2,1.7
8269,r474,"Fall 2019, all surveyed fields -> Engineering nec",Imputation rate (%),Doctorate nonfaculty researchers,2,1.1
8269,r475,"Fall 2019, all surveyed fields -> Health",Total in survey,Postdoctoral appointees,2,19478
8269,r476,"Fall 2019, all surveyed fields -> Health",Total in survey,Doctorate nonfaculty researchers,2,7621
8269,r477,"Fall 2019, all surveyed fields -> Health",Number imputed,Postdoctoral appointees,2,1401
8269,r478,"Fall 2019, all surveyed fields -> Health",Number imputed,Doctorate nonfaculty researchers,2,629
8269,r479,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Postdoctoral appointees,2,7.2
8269,r480,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Doctorate nonfaculty researchers,2,8.3
8269,r481,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Total in survey,Postdoctoral appointees,2,16650
8269,r482,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Total in survey,Doctorate nonfaculty researchers,2,6273
8269,r483,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Number imputed,Postdoctoral appointees,2,1290
8269,r484,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Number imputed,Doctorate nonfaculty researchers,2,552
8269,r485,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Imputation rate (%),Postdoctoral appointees,2,7.7
8269,r486,"Fall 2019, all surveyed fields -> Clinical medicine<sup>a</sup>",Imputation rate (%),Doctorate nonfaculty researchers,2,8.8
8269,r487,"Fall 2019, all surveyed fields -> Other health",Total in survey,Postdoctoral appointees,2,2828
8269,r488,"Fall 2019, all surveyed fields -> Other health",Total in survey,Doctorate nonfaculty researchers,2,1348
8269,r489,"Fall 2019, all surveyed fields -> Other health",Number imputed,Postdoctoral appointees,2,111
8269,r490,"Fall 2019, all surveyed fields -> Other health",Number imputed,Doctorate nonfaculty researchers,2,77
8269,r491,"Fall 2019, all surveyed fields -> Other health",Imputation rate (%),Postdoctoral appointees,2,3.9
8269,r492,"Fall 2019, all surveyed fields -> Other health",Imputation rate (%),Doctorate nonfaculty researchers,2,5.7
