table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
4322,r229,All states and outlying areas -> Georgia -> Middle Georgia State U.,All states and outlying areas,Georgia,Middle Georgia State U.,3,479.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6,0.0,0.0
4322,r230,All states and outlying areas -> Georgia -> Morehouse C.,All states and outlying areas,Georgia,Morehouse C.,3,3203.0,0.0,0.0,0.0,0.0,0.0,545.6,0.0,2657.4,0.0,0.0
4322,r231,All states and outlying areas -> Georgia -> Morehouse School of Medicine,All states and outlying areas,Georgia,Morehouse School of Medicine,3,15091.6,0.0,0.0,0.0,0.0,0.0,14091.6,0.0,1000.0,0.0,0.0
4322,r232,All states and outlying areas -> Georgia -> Paine C.,All states and outlying areas,Georgia,Paine C.,3,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r233,All states and outlying areas -> Georgia -> Reinhardt U.,All states and outlying areas,Georgia,Reinhardt U.,3,835.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.6,0.0,0.0
4322,r234,All states and outlying areas -> Georgia -> Savannah State U.,All states and outlying areas,Georgia,Savannah State U.,3,2098.6,0.0,6.0,0.0,248.2,0.0,488.3,0.0,1356.1,0.0,0.0
4322,r235,All states and outlying areas -> Georgia -> Spelman C.,All states and outlying areas,Georgia,Spelman C.,3,3947.6,0.0,2790.9,0.0,0.0,0.0,425.0,0.0,731.7,0.0,0.0
4322,r236,All states and outlying areas -> Georgia -> U. Georgia,All states and outlying areas,Georgia,U. Georgia,3,144161.6,1555.7,590.9,3351.4,1276.7,0.0,65051.0,1021.5,35956.6,32111.5,3246.4
4322,r237,All states and outlying areas -> Georgia -> U. West Georgia,All states and outlying areas,Georgia,U. West Georgia,3,1031.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.5,0.0,0.0
4322,r238,All states and outlying areas -> Hawaii,All states and outlying areas,Hawaii,,2,172601.3,50.0,36136.6,5528.2,0.0,0.0,55399.4,22669.6,45950.5,5399.1,1467.9
4322,r239,All states and outlying areas -> Hawaii -> Chaminade U. Honolulu,All states and outlying areas,Hawaii,Chaminade U. Honolulu,3,91.6,0.0,0.0,0.0,0.0,0.0,91.6,0.0,0.0,0.0,0.0
4322,r240,All states and outlying areas -> Hawaii -> Hawaii Pacific U.,All states and outlying areas,Hawaii,Hawaii Pacific U.,3,778.8,50.0,0.0,0.0,0.0,0.0,205.2,0.0,523.6,0.0,0.0
4322,r241,"All states and outlying areas -> Hawaii -> U. Hawaii, Hilo",All states and outlying areas,Hawaii,"U. Hawaii, Hilo",3,739.6,0.0,0.0,0.0,0.0,0.0,115.3,0.0,364.8,259.5,0.0
4322,r242,"All states and outlying areas -> Hawaii -> U. Hawaii, Manoa",All states and outlying areas,Hawaii,"U. Hawaii, Manoa",3,101017.4,0.0,8251.8,0.0,0.0,0.0,49620.5,0.0,42062.1,1083.1,0.0
4322,r243,"All states and outlying areas -> Hawaii -> U. Hawaii, system office",All states and outlying areas,Hawaii,"U. Hawaii, system office",3,69481.2,0.0,27392.2,5528.2,0.0,0.0,5366.8,22669.6,3000.0,4056.5,1467.9
4322,r244,"All states and outlying areas -> Hawaii -> U. Hawaii, West Oahu",All states and outlying areas,Hawaii,"U. Hawaii, West Oahu",3,492.7,0.0,492.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r245,All states and outlying areas -> Idaho,All states and outlying areas,Idaho,,2,71398.1,680.6,5520.3,4927.1,216.8,0.0,15240.9,2140.5,30443.0,11228.1,1000.8
4322,r246,All states and outlying areas -> Idaho -> Boise State U.,All states and outlying areas,Idaho,Boise State U.,3,25479.6,680.6,4901.0,3454.3,216.8,0.0,4580.3,796.6,10199.9,460.0,190.1
4322,r247,All states and outlying areas -> Idaho -> C. Idaho,All states and outlying areas,Idaho,C. Idaho,3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
4322,r248,All states and outlying areas -> Idaho -> Idaho State U.,All states and outlying areas,Idaho,Idaho State U.,3,4154.1,0.0,150.5,804.8,0.0,0.0,1033.6,93.9,1844.4,44.5,182.4
4322,r249,All states and outlying areas -> Idaho -> U. Idaho,All states and outlying areas,Idaho,U. Idaho,3,41749.5,0.0,468.8,668.1,0.0,0.0,9627.0,1250.0,18398.7,10708.6,628.3
4322,r250,All states and outlying areas -> Illinois,All states and outlying areas,Illinois,,2,1419237.7,6552.1,93712.3,64733.6,5110.6,0.0,923257.0,18167.3,267021.6,32310.4,8373.0
4322,r251,"All states and outlying areas -> Illinois -> Augustana C., Rock Island",All states and outlying areas,Illinois,"Augustana C., Rock Island",3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4322,r252,All states and outlying areas -> Illinois -> C. Lake County,All states and outlying areas,Illinois,C. Lake County,3,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8,0.0,0.0
4322,r253,All states and outlying areas -> Illinois -> Chicago School of Professional Psychology,All states and outlying areas,Illinois,Chicago School of Professional Psychology,3,450.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0
4322,r254,All states and outlying areas -> Illinois -> Chicago State U.,All states and outlying areas,Illinois,Chicago State U.,3,1858.7,3.1,470.8,0.0,0.0,0.0,102.6,0.0,1282.2,0.0,0.0
4322,r255,All states and outlying areas -> Illinois -> City Colleges of Chicago,All states and outlying areas,Illinois,City Colleges of Chicago,3,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,0.0,0.0
4322,r256,All states and outlying areas -> Illinois -> DePaul U.,All states and outlying areas,Illinois,DePaul U.,3,4502.9,0.0,0.0,0.0,0.0,0.0,2034.2,191.9,2276.8,0.0,0.0
4322,r257,All states and outlying areas -> Illinois -> Dominican U.,All states and outlying areas,Illinois,Dominican U.,3,2821.1,0.0,0.0,0.0,0.0,0.0,1884.1,0.0,937.1,0.0,0.0
4322,r258,All states and outlying areas -> Illinois -> Elmhurst C.,All states and outlying areas,Illinois,Elmhurst C.,3,1395.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.4,0.0,0.0
4322,r259,All states and outlying areas -> Illinois -> Erikson Institute,All states and outlying areas,Illinois,Erikson Institute,3,602.5,0.0,0.0,0.0,602.5,0.0,0.0,0.0,0.0,0.0,0.0
4322,r260,All states and outlying areas -> Illinois -> Governors State U.,All states and outlying areas,Illinois,Governors State U.,3,1741.8,0.0,0.0,0.0,0.0,0.0,1741.8,0.0,0.0,0.0,0.0
4322,r261,All states and outlying areas -> Illinois -> Illinois C.,All states and outlying areas,Illinois,Illinois C.,3,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0
4322,r262,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,16527.0,0.0,0.0,997.5,0.0,0.0,10464.0,379.5,3846.5,839.5,0.0
4322,r263,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,2760.7,0.0,0.0,0.0,0.0,0.0,638.8,0.0,1037.1,0.0,1084.8
4322,r264,All states and outlying areas -> Illinois -> Illinois Wesleyan U.,All states and outlying areas,Illinois,Illinois Wesleyan U.,3,120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4,0.0,0.0
4322,r265,All states and outlying areas -> Illinois -> Knox C.,All states and outlying areas,Illinois,Knox C.,3,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,0.0,0.0
4322,r266,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,19792.4,0.0,55.0,0.0,266.8,0.0,17011.4,0.0,2303.7,155.6,0.0
4322,r267,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,441.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0
4322,r268,All states and outlying areas -> Illinois -> North Park U.,All states and outlying areas,Illinois,North Park U.,3,649.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0
4322,r269,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,1393.1,0.0,0.0,0.0,0.0,0.0,1141.8,0.0,251.3,0.0,0.0
4322,r270,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,3334.5,125.9,0.0,471.2,0.0,0.0,424.7,107.9,2154.7,50.0,0.0
4322,r271,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,494348.2,5050.0,30534.1,13729.4,1085.1,0.0,382796.8,3823.5,57329.4,0.0,0.0
4322,r272,All states and outlying areas -> Illinois -> Oakton Community C.,All states and outlying areas,Illinois,Oakton Community C.,3,676.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.5,0.0,0.0
4322,r273,All states and outlying areas -> Illinois -> Parkland C.,All states and outlying areas,Illinois,Parkland C.,3,385.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.9,0.0,0.0
4322,r274,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,149.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.2,0.0,0.0
4322,r275,All states and outlying areas -> Illinois -> Rosalind Franklin U. of Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. of Medicine and Science,3,6105.5,0.0,0.0,0.0,0.0,0.0,6105.5,0.0,0.0,0.0,0.0
4322,r276,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,46373.8,0.0,4.5,0.0,318.7,0.0,46050.6,0.0,0.0,0.0,0.0
4322,r277,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,3299.4,0.0,0.0,395.3,0.0,0.0,1536.1,0.0,1092.3,275.6,0.0
4322,r278,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,5235.3,0.0,1848.0,0.0,0.0,0.0,772.1,0.0,2613.3,1.9,0.0
4322,r279,"All states and outlying areas -> Illinois -> Southern Illinois U., system office",All states and outlying areas,Illinois,"Southern Illinois U., system office",3,3541.5,15.2,0.0,0.0,0.0,0.0,3474.9,0.0,0.0,0.0,51.4
4322,r280,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,440.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.2,0.0,0.0
4322,r281,All states and outlying areas -> Illinois -> U. Chicago,All states and outlying areas,Illinois,U. Chicago,3,286078.4,455.0,15628.2,4812.2,758.4,0.0,215059.6,3821.0,44707.1,687.3,149.7
4322,r282,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,208579.3,374.8,5715.0,3504.1,1632.2,0.0,156265.8,0.0,40849.2,0.0,238.2
4322,r283,"All states and outlying areas -> Illinois -> U. Illinois, U. administration",All states and outlying areas,Illinois,"U. Illinois, U. administration",3,14489.1,0.0,1067.2,6573.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.9
4322,r284,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,276246.5,528.0,38389.5,34251.0,446.9,0.0,74330.5,9843.4,99874.8,18582.3,0.0
4322,r285,"All states and outlying areas -> Illinois -> U. of St. Francis, Joliet",All states and outlying areas,Illinois,"U. of St. Francis, Joliet",3,649.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.7,0.0,0.0
4322,r286,All states and outlying areas -> Illinois -> Western Illinois U.,All states and outlying areas,Illinois,Western Illinois U.,3,11776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,11718.2,0.0
4322,r287,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,530.6,0.0,0.0,0.0,0.0,0.0,530.6,0.0,0.0,0.0,0.0
4322,r288,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,611975.1,5802.6,54860.8,32661.4,2165.2,0.0,310965.7,7508.6,163019.8,27318.1,7672.8
4322,r289,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,1225.9,0.0,0.0,0.0,0.0,0.0,78.1,0.0,647.8,500.0,0.0
4322,r290,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,1311.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.1,0.0,0.0
4322,r291,All states and outlying areas -> Indiana -> DePauw U.,All states and outlying areas,Indiana,DePauw U.,3,316.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8,0.0,0.0
4322,r292,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,793.2,0.0,0.0,0.0,0.0,0.0,304.9,0.0,364.7,0.0,123.6
4322,r293,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,999.9,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,967.0,0.0
4322,r294,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,96352.5,350.0,2876.6,5188.1,829.0,0.0,29583.3,609.4,56459.3,0.0,456.8
4322,r295,"All states and outlying areas -> Indiana -> Indiana U., Kokomo",All states and outlying areas,Indiana,"Indiana U., Kokomo",3,320.4,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r296,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,214243.8,0.0,4840.6,0.0,0.0,0.0,209403.2,0.0,0.0,0.0,0.0
4322,r297,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0
4322,r298,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,212045.7,4850.6,35218.3,16271.3,771.8,0.0,48191.5,6583.3,67865.7,25201.0,7092.3
4322,r299,All states and outlying areas -> Indiana -> Rose-Hulman Institute of Technology,All states and outlying areas,Indiana,Rose-Hulman Institute of Technology,3,436.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.4,0.0,0.0
4322,r300,"All states and outlying areas -> Indiana -> Saint Mary's C., Notre Dame",All states and outlying areas,Indiana,"Saint Mary's C., Notre Dame",3,665.4,0.0,67.0,0.0,0.0,0.0,0.0,0.0,598.4,0.0,0.0
4322,r301,All states and outlying areas -> Indiana -> U. Evansville,All states and outlying areas,Indiana,U. Evansville,3,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9,0.0,0.0
4322,r302,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,82187.9,602.0,11825.5,10881.6,564.4,0.0,23404.8,315.9,33943.5,650.1,0.0
4322,r303,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
4322,r304,All states and outlying areas -> Indiana -> Wabash C.,All states and outlying areas,Indiana,Wabash C.,3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
4322,r305,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,312625.5,6609.1,12664.0,5810.3,972.7,0.0,201384.1,5052.4,42984.5,29989.7,7158.8
4322,r306,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.2,0.0,0.0
4322,r307,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,196.1,0.0,0.0,0.0,0.0,0.0,196.1,0.0,0.0,0.0,0.0
4322,r308,All states and outlying areas -> Iowa -> Dordt U.,All states and outlying areas,Iowa,Dordt U.,3,1027.7,0.0,0.0,0.0,0.0,0.0,352.7,0.0,674.9,0.0,0.0
4322,r309,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,663.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.2,5.0,0.0
4322,r310,All states and outlying areas -> Iowa -> Eastern Iowa Community C. District,All states and outlying areas,Iowa,Eastern Iowa Community C. District,3,968.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.4,0.0,0.0
4322,r311,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,926.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.6,0.0,0.0
4322,r312,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,89425.9,6522.2,3099.4,4233.8,972.7,0.0,15969.9,805.0,27736.5,28127.1,1959.3
4322,r313,All states and outlying areas -> Iowa -> Luther C.,All states and outlying areas,Iowa,Luther C.,3,122.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.9,0.0,0.0
4322,r314,All states and outlying areas -> Iowa -> North Iowa Area Community C.,All states and outlying areas,Iowa,North Iowa Area Community C.,3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
4322,r315,All states and outlying areas -> Iowa -> Palmer C. of Chiropractic,All states and outlying areas,Iowa,Palmer C. of Chiropractic,3,1717.4,0.0,0.0,0.0,0.0,0.0,1717.4,0.0,0.0,0.0,0.0
4322,r316,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,215721.6,86.9,9564.6,1248.0,0.0,0.0,183148.0,4247.4,10369.7,1857.6,5199.5
4322,r317,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,1327.8,0.0,0.0,328.4,0.0,0.0,0.0,0.0,999.4,0.0,0.0
4322,r318,All states and outlying areas -> Iowa -> Upper Iowa U.,All states and outlying areas,Iowa,Upper Iowa U.,3,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,0.0
4322,r319,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,254812.7,904.0,37757.0,8740.4,10113.9,0.0,112340.0,2172.9,37234.0,31210.7,14339.6
4322,r320,All states and outlying areas -> Kansas -> Donnelly C.,All states and outlying areas,Kansas,Donnelly C.,3,250.2,0.0,0.0,0.0,250.2,0.0,0.0,0.0,0.0,0.0,0.0
4322,r321,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0
4322,r322,All states and outlying areas -> Kansas -> Johnson County Community C.,All states and outlying areas,Kansas,Johnson County Community C.,3,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.0
4322,r323,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,77106.9,99.1,1701.7,7449.4,0.0,0.0,10169.6,50.5,13998.8,29597.6,14040.1
4322,r324,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,510.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,145.0,0.0
4322,r325,All states and outlying areas -> Kansas -> Seward County Community C.,All states and outlying areas,Kansas,Seward County Community C.,3,295.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2,0.0,0.0
4322,r326,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,142809.3,499.9,6021.9,1291.0,9863.8,0.0,100461.2,1772.0,21179.8,1420.2,299.6
4322,r327,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,33197.1,5.0,30033.3,0.0,0.0,0.0,1709.2,350.4,1099.2,0.0,0.0
4322,r328,All states and outlying areas -> Kansas -> Wichita State U. Campus of Applied Sciences and Technology,All states and outlying areas,Kansas,Wichita State U. Campus of Applied Sciences and Technology,3,119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2,0.0,0.0
4322,r329,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,296526.1,1115.2,12199.3,3993.8,1344.0,0.0,224903.0,940.3,29635.3,21983.1,412.1
4322,r330,All states and outlying areas -> Kentucky -> Bellarmine U.,All states and outlying areas,Kentucky,Bellarmine U.,3,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
4322,r331,All states and outlying areas -> Kentucky -> Berea C.,All states and outlying areas,Kentucky,Berea C.,3,547.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.3,0.0
4322,r332,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
4322,r333,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,774.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.9,0.0,0.0
4322,r334,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,8024.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5,7716.8,0.0
4322,r335,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,1197.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1000.0,147.1,0.0
4322,r336,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,2197.6,0.0,0.0,0.0,0.0,0.0,1642.0,255.6,299.9,0.0,0.0
4322,r337,All states and outlying areas -> Kentucky -> Spalding U.,All states and outlying areas,Kentucky,Spalding U.,3,910.6,0.0,0.0,0.0,0.0,0.0,910.6,0.0,0.0,0.0,0.0
4322,r338,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,207090.0,316.9,7075.8,2144.6,1030.0,0.0,161945.2,462.7,20651.1,13051.5,412.1
4322,r339,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,71840.2,0.0,5123.5,1849.2,314.0,0.0,58955.1,0.0,5598.4,0.0,0.0
4322,r340,All states and outlying areas -> Kentucky -> U. Pikeville,All states and outlying areas,Kentucky,U. Pikeville,3,1436.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,36.0,0.0
4322,r341,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,2377.2,798.3,0.0,0.0,0.0,0.0,0.0,221.9,872.5,484.5,0.0
4322,r342,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,253580.2,4160.1,13048.6,2433.0,3115.1,0.0,172374.2,1158.2,33148.2,17349.7,6793.0
4322,r343,All states and outlying areas -> Louisiana -> Baton Rouge Community C.,All states and outlying areas,Louisiana,Baton Rouge Community C.,3,1562.6,1103.6,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r344,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,1476.7,0.0,514.8,0.0,0.0,0.0,0.05,0.0,961.9,0.0,0.0
4322,r345,All states and outlying areas -> Louisiana -> Grambling State U.,All states and outlying areas,Louisiana,Grambling State U.,3,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r346,All states and outlying areas -> Louisiana -> Louisiana State U.,All states and outlying areas,Louisiana,Louisiana State U.,3,116803.6,3056.5,2921.4,2433.0,0.0,0.0,72655.5,1058.2,15935.5,13286.1,5457.4
4322,r347,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,1322.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.1,364.2,0.0
4322,r348,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,1049.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.6,0.0,0.0
4322,r349,All states and outlying areas -> Louisiana -> Northwest Louisiana Technical Community C.,All states and outlying areas,Louisiana,Northwest Louisiana Technical Community C.,3,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0
4322,r350,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.1,0.0,0.0
4322,r351,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,6994.2,0.0,699.1,0.0,249.9,0.0,0.0,0.0,2345.6,3699.5,0.0
4322,r352,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., system office",All states and outlying areas,Louisiana,"Southern U. and A&M C., system office",3,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,r353,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,100836.0,0.0,7403.6,0.0,2156.2,0.0,85700.5,0.0,5440.1,0.0,135.5
4322,r354,"All states and outlying areas -> Louisiana -> U. Louisiana, Lafayette",All states and outlying areas,Louisiana,"U. Louisiana, Lafayette",3,10918.3,0.0,0.0,0.0,0.0,0.0,5139.5,100.0,4478.8,0.0,1200.0
4322,r355,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,352.7,0.0,0.0,0.0,0.0,0.0,352.7,0.0,0.0,0.0,0.0
4322,r356,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,1385.6,0.0,1102.0,0.0,0.0,0.0,0.0,0.0,283.6,0.0,0.0
4322,r357,"All states and outlying areas -> Louisiana -> Xavier U., Louisiana",All states and outlying areas,Louisiana,"Xavier U., Louisiana",3,10205.6,0.0,399.6,0.0,0.0,0.0,8526.0,0.0,1280.0,0.0,0.0
4322,r358,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,68889.3,5201.3,17860.2,1167.9,0.0,0.0,7093.5,898.3,17490.7,7818.6,11359.0
4322,r359,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,2879.7,0.0,0.0,0.0,0.0,0.0,233.7,0.0,2645.9,0.0,0.0
4322,r360,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,2013.7,0.0,0.0,0.0,0.0,0.0,0.0,376.2,1637.5,0.0,0.0
