table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_education_total,field_education_education_administration,field_education_education_research,field_education_teacher_education,field_education_teaching_fields,field_education_other_education,field_humanities_and_arts_total,field_humanities_and_arts_foreign_languages_and_literature,field_humanities_and_arts_history,field_humanities_and_arts_letters,field_humanities_and_arts_other_humanities_and_arts,field_othera_total,field_othera_business_management_and_administration,field_othera_communication,field_othera_non_s_e_fields_nec,field_othera_unknown_field
948,r001,All institutions,All institutions,,,1,54664,4823,1023,2405,112,908,375,5290,624,1066,1465,2135,3113,1522,626,965,0
948,r002,All institutions -> Alabama,All institutions,Alabama,,2,707,115,35,35,18,22,5,28,3,11,11,3,49,22,12,15,0
948,r003,All institutions -> Alabama -> Alabama A&M U.,All institutions,Alabama,Alabama A&M U.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r004,All institutions -> Alabama -> Alabama State U.,All institutions,Alabama,Alabama State U.,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r005,"All institutions -> Alabama -> Auburn U., Auburn",All institutions,Alabama,"Auburn U., Auburn",3,284,57,19,15,11,7,5,14,0,6,7,1,12,7,0,5,0
948,r006,All institutions -> Alabama -> Tuskegee U.,All institutions,Alabama,Tuskegee U.,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r007,"All institutions -> Alabama -> U. Alabama, Birmingham",All institutions,Alabama,"U. Alabama, Birmingham",3,127,10,1,1,5,3,0,0,0,0,0,0,1,0,0,1,0
948,r008,"All institutions -> Alabama -> U. Alabama, Huntsville",All institutions,Alabama,"U. Alabama, Huntsville",3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r009,"All institutions -> Alabama -> U. Alabama, Tuscaloosa",All institutions,Alabama,"U. Alabama, Tuscaloosa",3,199,35,11,11,2,11,0,14,3,5,4,2,34,13,12,9,0
948,r010,All institutions -> Alabama -> U. South Alabama,All institutions,Alabama,U. South Alabama,3,32,9,0,8,0,1,0,0,0,0,0,0,2,2,0,0,0
948,r011,All institutions -> Alaska,All institutions,Alaska,,2,52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
948,r012,"All institutions -> Alaska -> U. Alaska, Anchorage",All institutions,Alaska,"U. Alaska, Anchorage",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r013,"All institutions -> Alaska -> U. Alaska, Fairbanks",All institutions,Alaska,"U. Alaska, Fairbanks",3,49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
948,r014,All institutions -> Arizona,All institutions,Arizona,,2,801,75,4,44,0,18,9,91,12,19,14,46,44,23,9,12,0
948,r015,All institutions -> Arizona -> Arizona State U.,All institutions,Arizona,Arizona State U.,3,369,23,0,18,0,4,1,60,5,10,8,37,26,12,5,9,0
948,r016,All institutions -> Arizona -> Northern Arizona U.,All institutions,Arizona,Northern Arizona U.,3,20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r017,All institutions -> Arizona -> Prescott C.,All institutions,Arizona,Prescott C.,3,11,7,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0
948,r018,All institutions -> Arizona -> U. Arizona,All institutions,Arizona,U. Arizona,3,401,42,4,23,0,14,1,31,7,9,6,9,17,11,4,2,0
948,r019,All institutions -> Arkansas,All institutions,Arkansas,,2,202,14,0,7,2,5,0,23,2,4,13,4,11,9,0,2,0
948,r020,"All institutions -> Arkansas -> Arkansas State U., Jonesboro",All institutions,Arkansas,"Arkansas State U., Jonesboro",3,14,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
948,r021,All institutions -> Arkansas -> U. Arkansas for Medical Sciences,All institutions,Arkansas,U. Arkansas for Medical Sciences,3,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948,r022,"All institutions -> Arkansas -> U. Arkansas, Fayetteville",All institutions,Arkansas,"U. Arkansas, Fayetteville",3,148,11,0,7,2,2,0,21,2,4,13,2,11,9,0,2,0
948,r023,"All institutions -> Arkansas -> U. Arkansas, Little Rock",All institutions,Arkansas,"U. Arkansas, Little Rock",3,12,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
948,r024,All institutions -> California,All institutions,California,,2,6105,312,93,109,1,34,75,624,80,93,139,312,250,128,53,69,0
948,r025,"All institutions -> California -> Alliant International U., Alhambra",All institutions,California,"Alliant International U., Alhambra",3,83,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r026,All institutions -> California -> Azusa Pacific U.,All institutions,California,Azusa Pacific U.,3,14,9,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0
948,r027,All institutions -> California -> Biola U.,All institutions,California,Biola U.,3,17,4,1,1,0,0,2,4,0,0,0,4,0,0,0,0,0
948,r028,All institutions -> California -> California Institute of Integral Studies,All institutions,California,California Institute of Integral Studies,3,35,0,0,0,0,0,0,14,0,0,0,14,1,1,0,0,0
948,r029,All institutions -> California -> California Institute of Technology,All institutions,California,California Institute of Technology,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r030,All institutions -> California -> Chapman U.,All institutions,California,Chapman U.,3,18,16,7,4,0,1,4,0,0,0,0,0,0,0,0,0,0
948,r031,"All institutions -> California -> City of Hope, Irell and Manella Graduate School of Biological Sciences",All institutions,California,"City of Hope, Irell and Manella Graduate School of Biological Sciences",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r032,All institutions -> California -> Claremont Graduate U.,All institutions,California,Claremont Graduate U.,3,168,63,28,14,0,7,14,31,0,2,11,18,5,3,2,0,0
948,r033,All institutions -> California -> Claremont School of Theology,All institutions,California,Claremont School of Theology,3,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0
948,r034,All institutions -> California -> Fielding Graduate U.,All institutions,California,Fielding Graduate U.,3,108,1,0,0,0,1,0,0,0,0,0,0,34,32,2,0,0
948,r035,All institutions -> California -> Frederick S. Pardee RAND Graduate School,All institutions,California,Frederick S. Pardee RAND Graduate School,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r036,All institutions -> California -> Fuller Theological Seminary,All institutions,California,Fuller Theological Seminary,3,50,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0
948,r037,All institutions -> California -> Graduate Theological Union,All institutions,California,Graduate Theological Union,3,33,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0
948,r038,All institutions -> California -> Keck Graduate Institute,All institutions,California,Keck Graduate Institute,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r039,All institutions -> California -> La Sierra U.,All institutions,California,La Sierra U.,3,7,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r040,All institutions -> California -> Loma Linda U.,All institutions,California,Loma Linda U.,3,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
948,r041,All institutions -> California -> Palo Alto U.,All institutions,California,Palo Alto U.,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r042,"All institutions -> California -> San Diego State U., San Diego",All institutions,California,"San Diego State U., San Diego",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r043,"All institutions -> California -> Sanford-Burnham Medical Research Institute, La Jolla",All institutions,California,"Sanford-Burnham Medical Research Institute, La Jolla",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r044,All institutions -> California -> Santa Clara U.,All institutions,California,Santa Clara U.,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r045,All institutions -> California -> Saybrook U.,All institutions,California,Saybrook U.,3,29,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0
948,r046,All institutions -> California -> Scripps Research Institute,All institutions,California,Scripps Research Institute,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r047,All institutions -> California -> Sofia U.,All institutions,California,Sofia U.,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r048,All institutions -> California -> Stanford U.,All institutions,California,Stanford U.,3,758,29,0,11,1,2,15,66,19,10,9,28,64,33,7,24,0
948,r049,"All institutions -> California -> U. California, Berkeley",All institutions,California,"U. California, Berkeley",3,799,28,3,15,0,4,6,85,16,14,27,28,30,13,0,17,0
948,r050,"All institutions -> California -> U. California, Davis",All institutions,California,"U. California, Davis",3,505,9,1,0,0,5,3,29,3,8,10,8,1,0,1,0,0
948,r051,"All institutions -> California -> U. California, Irvine",All institutions,California,"U. California, Irvine",3,403,7,0,4,0,1,2,26,5,6,5,10,12,9,3,0,0
948,r052,"All institutions -> California -> U. California, Los Angeles",All institutions,California,"U. California, Los Angeles",3,726,42,11,22,0,3,6,103,21,17,22,43,23,10,1,12,0
948,r053,"All institutions -> California -> U. California, Merced",All institutions,California,"U. California, Merced",3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r054,"All institutions -> California -> U. California, Riverside",All institutions,California,"U. California, Riverside",3,268,14,2,7,0,1,4,35,4,5,13,13,2,1,0,1,0
948,r055,"All institutions -> California -> U. California, San Diego",All institutions,California,"U. California, San Diego",3,520,14,4,3,0,4,3,32,0,7,6,19,9,2,7,0,0
948,r056,"All institutions -> California -> U. California, San Francisco",All institutions,California,"U. California, San Francisco",3,143,1,0,0,0,1,0,2,0,2,0,0,1,1,0,0,0
948,r057,"All institutions -> California -> U. California, Santa Barbara",All institutions,California,"U. California, Santa Barbara",3,315,18,2,8,0,2,6,56,6,9,11,30,13,0,12,1,0
948,r058,"All institutions -> California -> U. California, Santa Cruz",All institutions,California,"U. California, Santa Cruz",3,166,1,0,0,0,0,1,21,0,6,6,9,3,1,2,0,0
948,r059,All institutions -> California -> U. of the Pacific,All institutions,California,U. of the Pacific,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r060,All institutions -> California -> U. San Diego,All institutions,California,U. San Diego,3,36,7,7,0,0,0,0,0,0,0,0,0,6,6,0,0,0
948,r061,All institutions -> California -> U. San Francisco,All institutions,California,U. San Francisco,3,35,28,14,7,0,2,5,0,0,0,0,0,5,5,0,0,0
948,r062,All institutions -> California -> U. Southern California,All institutions,California,U. Southern California,3,461,12,6,3,0,0,3,49,6,7,19,17,34,8,16,10,0
948,r063,All institutions -> Colorado,All institutions,Colorado,,2,1005,107,36,49,0,15,7,82,6,12,25,39,48,9,18,21,0
948,r064,All institutions -> Colorado -> Colorado School of Mines,All institutions,Colorado,Colorado School of Mines,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r065,"All institutions -> Colorado -> Colorado State U., Fort Collins",All institutions,Colorado,"Colorado State U., Fort Collins",3,223,21,18,1,0,1,1,0,0,0,0,0,8,0,4,4,0
948,r066,"All institutions -> Colorado -> U. CO, Denver, Aurora, Anschutz Medical Campus",All institutions,Colorado,"U. CO, Denver, Aurora, Anschutz Medical Campus",3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r067,All institutions -> Colorado -> U. Colorado Boulder,All institutions,Colorado,U. Colorado Boulder,3,392,11,0,5,0,4,2,62,6,12,14,30,14,3,9,2,0
948,r068,All institutions -> Colorado -> U. Colorado Colorado Springs,All institutions,Colorado,U. Colorado Colorado Springs,3,30,12,9,3,0,0,0,0,0,0,0,0,4,4,0,0,0
948,r069,All institutions -> Colorado -> U. Colorado Denver,All institutions,Colorado,U. Colorado Denver,3,27,2,0,0,0,2,0,0,0,0,0,0,9,2,0,7,0
948,r070,All institutions -> Colorado -> U. Denver,All institutions,Colorado,U. Denver,3,94,20,5,13,0,0,2,20,0,0,11,9,11,0,4,7,0
948,r071,All institutions -> Colorado -> U. Northern Colorado,All institutions,Colorado,U. Northern Colorado,3,68,41,4,27,0,8,2,0,0,0,0,0,2,0,1,1,0
948,r072,All institutions -> Connecticut,All institutions,Connecticut,,2,748,13,0,10,0,3,0,115,21,26,22,46,34,11,9,14,0
948,r073,All institutions -> Connecticut -> U. Bridgeport,All institutions,Connecticut,U. Bridgeport,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r074,"All institutions -> Connecticut -> U. Connecticut, Storrs",All institutions,Connecticut,"U. Connecticut, Storrs",3,348,12,0,10,0,2,0,17,5,0,5,7,21,7,8,6,0
948,r075,All institutions -> Connecticut -> U. Hartford,All institutions,Connecticut,U. Hartford,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
948,r076,All institutions -> Connecticut -> Wesleyan U.,All institutions,Connecticut,Wesleyan U.,3,10,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
948,r077,All institutions -> Connecticut -> Yale U.,All institutions,Connecticut,Yale U.,3,379,0,0,0,0,0,0,95,16,26,17,36,13,4,1,8,0
948,r078,All institutions -> Delaware,All institutions,Delaware,,2,238,5,0,0,1,1,3,17,1,8,4,4,0,0,0,0,0
948,r079,All institutions -> Delaware -> Delaware State U.,All institutions,Delaware,Delaware State U.,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r080,All institutions -> Delaware -> U. Delaware,All institutions,Delaware,U. Delaware,3,231,5,0,0,1,1,3,17,1,8,4,4,0,0,0,0,0
948,r081,All institutions -> District of Columbia,All institutions,District of Columbia,,2,623,70,24,44,0,0,2,98,12,32,10,44,54,20,12,22,0
948,r082,All institutions -> District of Columbia -> American U.,All institutions,District of Columbia,American U.,3,69,0,0,0,0,0,0,5,0,4,0,1,10,0,4,6,0
948,r083,All institutions -> District of Columbia -> Catholic U. of America,All institutions,District of Columbia,Catholic U. of America,3,81,3,2,1,0,0,0,46,3,2,6,35,4,0,0,4,0
948,r084,All institutions -> District of Columbia -> Gallaudet U.,All institutions,District of Columbia,Gallaudet U.,3,13,5,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0
948,r085,All institutions -> District of Columbia -> George Washington U.,All institutions,District of Columbia,George Washington U.,3,247,53,21,30,0,0,2,7,0,5,2,0,24,20,0,4,0
948,r086,All institutions -> District of Columbia -> Georgetown U.,All institutions,District of Columbia,Georgetown U.,3,108,0,0,0,0,0,0,32,7,17,0,8,3,0,0,3,0
948,r087,All institutions -> District of Columbia -> Howard U.,All institutions,District of Columbia,Howard U.,3,105,9,0,9,0,0,0,6,0,4,2,0,13,0,8,5,0
948,r088,All institutions -> Florida,All institutions,Florida,,2,2336,256,51,138,13,45,9,182,19,19,71,73,176,97,28,51,0
948,r089,All institutions -> Florida -> Barry U.,All institutions,Florida,Barry U.,3,27,20,13,5,0,0,2,0,0,0,0,0,6,0,0,6,0
948,r090,"All institutions -> Florida -> Embry-Riddle Aeronautical U., Daytona Beach",All institutions,Florida,"Embry-Riddle Aeronautical U., Daytona Beach",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r091,All institutions -> Florida -> Florida A&M U.,All institutions,Florida,Florida A&M U.,3,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r092,All institutions -> Florida -> Florida Atlantic U.,All institutions,Florida,Florida Atlantic U.,3,113,30,13,12,1,3,1,3,1,0,2,0,19,11,2,6,0
948,r093,All institutions -> Florida -> Florida Institute of Technology,All institutions,Florida,Florida Institute of Technology,3,57,2,0,0,0,2,0,0,0,0,0,0,6,6,0,0,0
948,r094,All institutions -> Florida -> Florida International U.,All institutions,Florida,Florida International U.,3,184,6,0,2,1,3,0,7,2,5,0,0,18,13,0,5,0
948,r095,All institutions -> Florida -> Florida State U.,All institutions,Florida,Florida State U.,3,363,37,3,21,3,10,0,67,3,6,35,23,36,10,5,21,0
948,r096,All institutions -> Florida -> Nova Southeastern U.,All institutions,Florida,Nova Southeastern U.,3,108,9,0,9,0,0,0,0,0,0,0,0,8,8,0,0,0
948,r097,All institutions -> Florida -> U. Central Florida,All institutions,Florida,U. Central Florida,3,218,27,9,10,1,5,2,3,0,0,0,3,20,15,0,5,0
948,r098,All institutions -> Florida -> U. Florida,All institutions,Florida,U. Florida,3,714,47,5,31,1,9,1,45,10,7,14,14,32,18,12,2,0
948,r099,All institutions -> Florida -> U. Miami,All institutions,Florida,U. Miami,3,201,13,4,3,0,6,0,41,3,0,10,28,10,7,2,1,0
948,r100,"All institutions -> Florida -> U. South Florida, Tampa",All institutions,Florida,"U. South Florida, Tampa",3,317,62,3,43,6,7,3,16,0,1,10,5,21,9,7,5,0
948,r101,All institutions -> Florida -> U. West Florida,All institutions,Florida,U. West Florida,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r102,All institutions -> Georgia,All institutions,Georgia,,2,1492,122,8,51,9,34,20,125,7,26,46,46,84,33,15,36,0
948,r103,All institutions -> Georgia -> Clark Atlanta U.,All institutions,Georgia,Clark Atlanta U.,3,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
948,r104,All institutions -> Georgia -> Emory U.,All institutions,Georgia,Emory U.,3,229,5,0,0,1,2,2,47,2,8,10,27,7,7,0,0,0
948,r105,All institutions -> Georgia -> Georgia Institute of Technology,All institutions,Georgia,Georgia Institute of Technology,3,503,0,0,0,0,0,0,3,0,2,0,1,22,4,1,17,0
948,r106,All institutions -> Georgia -> Georgia Regents U.,All institutions,Georgia,Georgia Regents U.,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r107,All institutions -> Georgia -> Georgia State U.,All institutions,Georgia,Georgia State U.,3,228,34,1,20,3,9,1,31,0,9,20,2,21,13,7,1,0
948,r108,All institutions -> Georgia -> Kennesaw State U.,All institutions,Georgia,Kennesaw State U.,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r109,All institutions -> Georgia -> Mercer U.,All institutions,Georgia,Mercer U.,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r110,All institutions -> Georgia -> Morehouse School of Medicine,All institutions,Georgia,Morehouse School of Medicine,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r111,All institutions -> Georgia -> U. Georgia,All institutions,Georgia,U. Georgia,3,472,83,7,31,5,23,17,44,5,7,16,16,32,9,7,16,0
948,r112,All institutions -> Hawaii,All institutions,Hawaii,,2,189,21,5,11,0,4,1,13,3,3,3,4,6,5,0,1,0
948,r113,"All institutions -> Hawaii -> U. Hawaii, Manoa",All institutions,Hawaii,"U. Hawaii, Manoa",3,189,21,5,11,0,4,1,13,3,3,3,4,6,5,0,1,0
948,r114,All institutions -> Idaho,All institutions,Idaho,,2,103,19,6,10,0,1,2,2,0,0,2,0,0,0,0,0,0
948,r115,All institutions -> Idaho -> Boise State U.,All institutions,Idaho,Boise State U.,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r116,All institutions -> Idaho -> Idaho State U.,All institutions,Idaho,Idaho State U.,3,34,14,4,9,0,1,0,2,0,0,2,0,0,0,0,0,0
948,r117,All institutions -> Idaho -> U. Idaho,All institutions,Idaho,U. Idaho,3,53,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0
948,r118,All institutions -> Illinois,All institutions,Illinois,,2,2534,185,22,117,3,30,13,341,28,72,93,148,190,82,48,60,0
948,r119,All institutions -> Illinois -> Benedictine U.,All institutions,Illinois,Benedictine U.,3,20,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0
948,r120,All institutions -> Illinois -> Chicago Theological Seminary,All institutions,Illinois,Chicago Theological Seminary,3,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
948,r121,All institutions -> Illinois -> DePaul U.,All institutions,Illinois,DePaul U.,3,9,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
948,r122,All institutions -> Illinois -> Garrett-Evangelical Theological Seminary,All institutions,Illinois,Garrett-Evangelical Theological Seminary,3,9,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
948,r123,All institutions -> Illinois -> Illinois Institute of Technology,All institutions,Illinois,Illinois Institute of Technology,3,86,1,0,0,0,1,0,0,0,0,0,0,13,4,3,6,0
948,r124,All institutions -> Illinois -> Illinois State U.,All institutions,Illinois,Illinois State U.,3,34,14,7,5,0,2,0,12,0,0,12,0,0,0,0,0,0
948,r125,"All institutions -> Illinois -> Institute for Clinical Social Work, Chicago",All institutions,Illinois,"Institute for Clinical Social Work, Chicago",3,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0
948,r126,"All institutions -> Illinois -> Loyola U., Chicago",All institutions,Illinois,"Loyola U., Chicago",3,99,20,2,17,0,1,0,21,0,8,2,11,7,0,0,7,0
948,r127,"All institutions -> Illinois -> Lutheran School of Theology, Chicago",All institutions,Illinois,"Lutheran School of Theology, Chicago",3,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
948,r128,All institutions -> Illinois -> National Louis U.,All institutions,Illinois,National Louis U.,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r129,All institutions -> Illinois -> Northern Illinois U.,All institutions,Illinois,Northern Illinois U.,3,99,23,0,19,0,4,0,12,0,3,9,0,0,0,0,0,0
948,r130,All institutions -> Illinois -> Northwestern U.,All institutions,Illinois,Northwestern U.,3,441,5,0,0,0,2,3,57,7,9,9,32,25,12,10,3,0
948,r131,All institutions -> Illinois -> Roosevelt U.,All institutions,Illinois,Roosevelt U.,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r132,All institutions -> Illinois -> Rosalind Franklin U. of Medicine and Science,All institutions,Illinois,Rosalind Franklin U. of Medicine and Science,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r133,All institutions -> Illinois -> Rush U.,All institutions,Illinois,Rush U.,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r134,"All institutions -> Illinois -> Southern Illinois U., Carbondale",All institutions,Illinois,"Southern Illinois U., Carbondale",3,174,37,4,17,1,11,4,20,0,1,9,10,21,9,12,0,0
948,r135,"All institutions -> Illinois -> Toyota Technological Institute, Chicago",All institutions,Illinois,"Toyota Technological Institute, Chicago",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r136,All institutions -> Illinois -> U. Chicago,All institutions,Illinois,U. Chicago,3,387,3,0,2,0,0,1,107,8,33,23,43,20,14,0,6,0
948,r137,"All institutions -> Illinois -> U. Illinois, Chicago",All institutions,Illinois,"U. Illinois, Chicago",3,325,32,1,22,1,6,2,27,1,6,11,9,24,7,4,13,0
948,r138,"All institutions -> Illinois -> U. Illinois, Urbana-Champaign",All institutions,Illinois,"U. Illinois, Urbana-Champaign",3,782,50,8,35,1,3,3,56,12,12,18,14,54,17,19,18,0
948,r139,"All institutions -> Illinois -> Wheaton C., Wheaton",All institutions,Illinois,"Wheaton C., Wheaton",3,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
948,r140,All institutions -> Indiana,All institutions,Indiana,,2,1572,132,34,60,4,27,7,188,20,39,63,66,79,37,17,25,0
948,r141,All institutions -> Indiana -> Ball State U.,All institutions,Indiana,Ball State U.,3,36,9,0,6,1,0,2,7,1,0,6,0,0,0,0,0,0
948,r142,All institutions -> Indiana -> Indiana State U.,All institutions,Indiana,Indiana State U.,3,70,44,29,13,1,0,1,0,0,0,0,0,14,7,0,7,0
948,r143,"All institutions -> Indiana -> Indiana U., Bloomington",All institutions,Indiana,"Indiana U., Bloomington",3,402,50,1,32,1,14,2,76,11,14,18,33,32,10,8,14,0
948,r144,"All institutions -> Indiana -> Indiana U.-Purdue U., Indianapolis",All institutions,Indiana,"Indiana U.-Purdue U., Indianapolis",3,87,6,3,1,0,2,0,0,0,0,0,0,3,2,0,1,0
948,r145,"All institutions -> Indiana -> Purdue U., West Lafayette",All institutions,Indiana,"Purdue U., West Lafayette",3,739,23,1,8,1,11,2,50,6,9,25,10,30,18,9,3,0
948,r146,All institutions -> Indiana -> U. Notre Dame,All institutions,Indiana,U. Notre Dame,3,238,0,0,0,0,0,0,55,2,16,14,23,0,0,0,0,0
948,r147,All institutions -> Iowa,All institutions,Iowa,,2,715,79,24,33,0,17,5,50,6,10,15,19,51,30,9,12,0
948,r148,All institutions -> Iowa -> Iowa State U.,All institutions,Iowa,Iowa State U.,3,350,34,17,7,0,5,5,7,0,2,4,1,25,14,1,10,0
948,r149,All institutions -> Iowa -> Maharishi U. of Management,All institutions,Iowa,Maharishi U. of Management,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
948,r150,All institutions -> Iowa -> St. Ambrose U.,All institutions,Iowa,St. Ambrose U.,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
948,r151,All institutions -> Iowa -> U. Iowa,All institutions,Iowa,U. Iowa,3,347,34,4,19,0,11,0,42,5,8,11,18,24,14,8,2,0
948,r152,All institutions -> Iowa -> U. Northern Iowa,All institutions,Iowa,U. Northern Iowa,3,13,11,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0
948,r153,All institutions -> Kansas,All institutions,Kansas,,2,530,44,5,26,0,11,2,47,5,17,11,14,39,11,10,18,0
948,r154,All institutions -> Kansas -> Kansas State U.,All institutions,Kansas,Kansas State U.,3,179,17,2,11,0,2,2,9,0,8,0,1,6,3,0,3,0
948,r155,All institutions -> Kansas -> U. Kansas,All institutions,Kansas,U. Kansas,3,310,27,3,15,0,9,0,38,5,9,11,13,33,8,10,15,0
948,r156,All institutions -> Kansas -> Wichita State U.,All institutions,Kansas,Wichita State U.,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r157,All institutions -> Kentucky,All institutions,Kentucky,,2,497,70,19,40,0,9,2,87,3,7,15,62,22,6,5,11,0
948,r158,All institutions -> Kentucky -> Asbury Theological Seminary,All institutions,Kentucky,Asbury Theological Seminary,3,10,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
948,r159,All institutions -> Kentucky -> Southern Baptist Theological Seminary,All institutions,Kentucky,Southern Baptist Theological Seminary,3,36,1,0,1,0,0,0,34,0,1,0,33,0,0,0,0,0
948,r160,All institutions -> Kentucky -> U. Kentucky,All institutions,Kentucky,U. Kentucky,3,305,56,14,32,0,9,1,24,3,6,5,10,19,6,5,8,0
948,r161,All institutions -> Kentucky -> U. Louisville,All institutions,Kentucky,U. Louisville,3,146,13,5,7,0,0,1,23,0,0,10,13,3,0,0,3,0
948,r162,All institutions -> Louisiana,All institutions,Louisiana,,2,607,63,24,25,0,6,8,58,7,9,23,19,49,29,11,9,0
948,r163,All institutions -> Louisiana -> Grambling State U.,All institutions,Louisiana,Grambling State U.,3,9,9,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0
948,r164,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,296,38,17,15,0,3,3,29,4,4,13,8,25,10,11,4,0
948,r165,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r166,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,r167,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,44,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
948,r168,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,13,1,1,0,0,0,0,8,0,0,0,8,0,0,0,0,0
