table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_usda
11224,r523,All states and outlying areas -> New Jersey -> New Jersey Institute of Technology,All states and outlying areas,New Jersey,New Jersey Institute of Technology,3,0,0,0,0,7741,2754,0,16005,0,61
11224,r524,All states and outlying areas -> New Jersey -> Princeton U.,All states and outlying areas,New Jersey,Princeton U.,3,0,126,0,0,38498,16579,0,48892,0,0
11224,r525,All states and outlying areas -> New Jersey -> Ramapo C. New Jersey,All states and outlying areas,New Jersey,Ramapo C. New Jersey,3,0,0,0,0,308,0,0,436,0,0
11224,r526,"All states and outlying areas -> New Jersey -> Rider U., Lawrenceville",All states and outlying areas,New Jersey,"Rider U., Lawrenceville",3,0,0,0,0,0,0,0,503,0,0
11224,r527,All states and outlying areas -> New Jersey -> Rowan U.,All states and outlying areas,New Jersey,Rowan U.,3,0,150,0,0,3555,100,0,3751,0,284
11224,r528,"All states and outlying areas -> New Jersey -> Rutgers, The State U. New Jersey",All states and outlying areas,New Jersey,"Rutgers, The State U. New Jersey",3,1077,1121,856,0,220888,2936,0,44863,0,6729
11224,r529,All states and outlying areas -> New Jersey -> Saint Peter's U.,All states and outlying areas,New Jersey,Saint Peter's U.,3,0,0,0,0,0,0,0,249,0,0
11224,r530,All states and outlying areas -> New Jersey -> Seton Hall U.,All states and outlying areas,New Jersey,Seton Hall U.,3,0,0,395,0,881,0,0,0,0,0
11224,r531,All states and outlying areas -> New Jersey -> Stevens Institute of Technology,All states and outlying areas,New Jersey,Stevens Institute of Technology,3,0,0,0,0,2867,431,0,5714,0,300
11224,r532,All states and outlying areas -> New Jersey -> Stockton U.,All states and outlying areas,New Jersey,Stockton U.,3,0,0,0,0,0,0,0,155,0,0
11224,r533,All states and outlying areas -> New Jersey -> Thomas Edison State U.,All states and outlying areas,New Jersey,Thomas Edison State U.,3,0,0,0,0,0,0,200,0,0,0
11224,r534,All states and outlying areas -> New Jersey -> William Paterson U.,All states and outlying areas,New Jersey,William Paterson U.,3,0,0,0,0,0,0,0,600,0,0
11224,r535,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,,2,0,4001,750,0,89995,5001,500,43455,0,10414
11224,r536,"All states and outlying areas -> New Mexico -> Eastern New Mexico U., Portales",All states and outlying areas,New Mexico,"Eastern New Mexico U., Portales",3,0,0,0,0,0,0,0,360,0,0
11224,r537,All states and outlying areas -> New Mexico -> Institute of American Indian and Alaska Native Culture and Arts Development,All states and outlying areas,New Mexico,Institute of American Indian and Alaska Native Culture and Arts Development,3,0,0,0,0,0,0,0,0,0,10
11224,r538,All states and outlying areas -> New Mexico -> Navajo Technical U.,All states and outlying areas,New Mexico,Navajo Technical U.,3,0,0,0,0,0,0,0,884,0,0
11224,r539,All states and outlying areas -> New Mexico -> New Mexico Consortium,All states and outlying areas,New Mexico,New Mexico Consortium,3,0,0,0,0,0,278,0,947,0,0
11224,r540,All states and outlying areas -> New Mexico -> New Mexico Highlands U.,All states and outlying areas,New Mexico,New Mexico Highlands U.,3,0,0,0,0,186,0,0,1968,0,84
11224,r541,All states and outlying areas -> New Mexico -> New Mexico Institute of Mining and Technology,All states and outlying areas,New Mexico,New Mexico Institute of Mining and Technology,3,0,0,0,0,1384,193,0,4096,0,600
11224,r542,"All states and outlying areas -> New Mexico -> New Mexico State U., Las Cruces",All states and outlying areas,New Mexico,"New Mexico State U., Las Cruces",3,0,4001,0,0,8299,3203,0,5196,0,8719
11224,r543,All states and outlying areas -> New Mexico -> Southwestern Indian Polytechnic Institute,All states and outlying areas,New Mexico,Southwestern Indian Polytechnic Institute,3,0,0,0,0,0,0,0,0,0,16
11224,r544,All states and outlying areas -> New Mexico -> U. New Mexico,All states and outlying areas,New Mexico,U. New Mexico,3,0,0,750,0,80126,1328,500,30005,0,981
11224,r545,All states and outlying areas -> New Mexico -> Western New Mexico U.,All states and outlying areas,New Mexico,Western New Mexico U.,3,0,0,0,0,0,0,0,0,0,5
11224,r546,All states and outlying areas -> New York,All states and outlying areas,New York,,2,604,0,9838,400,2615852,46762,898,427522,171,39275
11224,r547,All states and outlying areas -> New York -> Adelphi U.,All states and outlying areas,New York,Adelphi U.,3,0,0,0,0,0,0,0,6,0,0
11224,r548,All states and outlying areas -> New York -> Albany C. Pharmacy and Health Sciences,All states and outlying areas,New York,Albany C. Pharmacy and Health Sciences,3,0,0,0,0,495,0,0,0,0,0
11224,r549,All states and outlying areas -> New York -> Albany Medical C.,All states and outlying areas,New York,Albany Medical C.,3,0,0,0,0,11131,0,0,0,0,0
11224,r550,All states and outlying areas -> New York -> Albert Einstein C. Medicine,All states and outlying areas,New York,Albert Einstein C. Medicine,3,0,0,0,0,178484,0,0,0,0,0
11224,r551,All states and outlying areas -> New York -> Alfred U.,All states and outlying areas,New York,Alfred U.,3,0,0,0,0,0,0,0,200,0,0
11224,r552,All states and outlying areas -> New York -> Bard C.,All states and outlying areas,New York,Bard C.,3,0,0,0,0,0,76,0,70,0,0
11224,r553,All states and outlying areas -> New York -> Barnard C.,All states and outlying areas,New York,Barnard C.,3,0,0,0,0,919,78,0,830,0,0
11224,r554,All states and outlying areas -> New York -> Clarkson U.,All states and outlying areas,New York,Clarkson U.,3,0,0,0,0,0,87,0,3848,0,0
11224,r555,All states and outlying areas -> New York -> Cold Spring Harbor Laboratory,All states and outlying areas,New York,Cold Spring Harbor Laboratory,3,0,0,0,0,31482,0,0,3877,0,1411
11224,r556,All states and outlying areas -> New York -> Colgate U.,All states and outlying areas,New York,Colgate U.,3,0,0,0,0,0,0,0,552,0,0
11224,r557,All states and outlying areas -> New York -> Columbia U. in the City of New York,All states and outlying areas,New York,Columbia U. in the City of New York,3,0,0,0,0,639019,22731,0,84185,0,958
11224,r558,All states and outlying areas -> New York -> Cooper Union for the Advancement of Science and Art,All states and outlying areas,New York,Cooper Union for the Advancement of Science and Art,3,0,0,0,0,0,0,0,52,0,0
11224,r559,"All states and outlying areas -> New York -> Cornell U., Ithaca",All states and outlying areas,New York,"Cornell U., Ithaca",3,0,0,0,0,337313,10590,0,103798,0,29629
11224,r560,"All states and outlying areas -> New York -> CUNY, Baruch C.",All states and outlying areas,New York,"CUNY, Baruch C.",3,0,0,0,0,594,0,0,563,0,0
11224,r561,"All states and outlying areas -> New York -> CUNY, Borough of Manhattan Community C.",All states and outlying areas,New York,"CUNY, Borough of Manhattan Community C.",3,0,0,0,0,0,0,0,2410,0,0
11224,r562,"All states and outlying areas -> New York -> CUNY, Bronx Community C.",All states and outlying areas,New York,"CUNY, Bronx Community C.",3,0,0,0,0,0,0,0,319,0,0
11224,r563,"All states and outlying areas -> New York -> CUNY, Brooklyn C.",All states and outlying areas,New York,"CUNY, Brooklyn C.",3,0,0,0,0,3157,0,0,1448,0,0
11224,r564,"All states and outlying areas -> New York -> CUNY, C. Staten Island",All states and outlying areas,New York,"CUNY, C. Staten Island",3,0,0,0,0,1146,0,0,691,0,0
11224,r565,"All states and outlying areas -> New York -> CUNY, City C.",All states and outlying areas,New York,"CUNY, City C.",3,0,0,0,0,10003,0,399,11479,0,0
11224,r566,"All states and outlying areas -> New York -> CUNY, Graduate Center",All states and outlying areas,New York,"CUNY, Graduate Center",3,0,0,0,0,230,0,0,502,0,0
11224,r567,"All states and outlying areas -> New York -> CUNY, Hostos Community C.",All states and outlying areas,New York,"CUNY, Hostos Community C.",3,0,0,0,0,0,0,0,2735,0,0
11224,r568,"All states and outlying areas -> New York -> CUNY, Hunter C.",All states and outlying areas,New York,"CUNY, Hunter C.",3,0,0,0,0,13260,0,0,1565,0,0
11224,r569,"All states and outlying areas -> New York -> CUNY, John Jay C. Criminal Justice",All states and outlying areas,New York,"CUNY, John Jay C. Criminal Justice",3,0,0,0,0,1724,0,0,1024,0,0
11224,r570,"All states and outlying areas -> New York -> CUNY, Lehman C.",All states and outlying areas,New York,"CUNY, Lehman C.",3,0,0,0,0,1416,0,0,639,0,0
11224,r571,"All states and outlying areas -> New York -> CUNY, Medgar Evers C.",All states and outlying areas,New York,"CUNY, Medgar Evers C.",3,0,0,0,0,310,0,0,31,0,0
11224,r572,"All states and outlying areas -> New York -> CUNY, New York City C. Technology",All states and outlying areas,New York,"CUNY, New York City C. Technology",3,0,0,0,0,0,0,0,1043,0,0
11224,r573,"All states and outlying areas -> New York -> CUNY, Queens C.",All states and outlying areas,New York,"CUNY, Queens C.",3,0,0,0,0,2441,0,0,2556,0,0
11224,r574,"All states and outlying areas -> New York -> CUNY, Queensborough Community C.",All states and outlying areas,New York,"CUNY, Queensborough Community C.",3,0,0,0,0,317,0,0,170,0,0
11224,r575,"All states and outlying areas -> New York -> CUNY, system office",All states and outlying areas,New York,"CUNY, system office",3,0,0,834,0,17066,1910,0,3400,0,0
11224,r576,All states and outlying areas -> New York -> D'Youville C.,All states and outlying areas,New York,D'Youville C.,3,0,0,0,0,0,0,0,187,0,0
11224,r577,All states and outlying areas -> New York -> Dominican C.,All states and outlying areas,New York,Dominican C.,3,0,0,0,0,0,0,0,375,0,0
11224,r578,All states and outlying areas -> New York -> Fordham U.,All states and outlying areas,New York,Fordham U.,3,0,0,0,0,3019,0,0,2412,0,0
11224,r579,All states and outlying areas -> New York -> Hamilton C.,All states and outlying areas,New York,Hamilton C.,3,0,0,0,0,0,0,0,420,0,0
11224,r580,All states and outlying areas -> New York -> Hartwick C.,All states and outlying areas,New York,Hartwick C.,3,0,0,0,0,0,0,0,27,0,0
11224,r581,All states and outlying areas -> New York -> Hobart and William Smith Colleges,All states and outlying areas,New York,Hobart and William Smith Colleges,3,0,0,0,0,0,23,0,60,0,0
11224,r582,All states and outlying areas -> New York -> Hofstra U.,All states and outlying areas,New York,Hofstra U.,3,0,0,0,0,395,0,0,988,0,0
11224,r583,All states and outlying areas -> New York -> Hudson Valley Community C.,All states and outlying areas,New York,Hudson Valley Community C.,3,0,0,0,0,0,0,0,70,0,0
11224,r584,All states and outlying areas -> New York -> Icahn School of Medicine at Mount Sinai,All states and outlying areas,New York,Icahn School of Medicine at Mount Sinai,3,0,0,0,0,438903,152,0,1418,0,0
11224,r585,All states and outlying areas -> New York -> Iona C.,All states and outlying areas,New York,Iona C.,3,0,0,0,0,0,0,0,375,0,0
11224,r586,All states and outlying areas -> New York -> Ithaca C.,All states and outlying areas,New York,Ithaca C.,3,0,0,0,0,6,0,0,60,0,0
11224,r587,All states and outlying areas -> New York -> Le Moyne C.,All states and outlying areas,New York,Le Moyne C.,3,0,0,0,0,0,0,0,4,0,0
11224,r588,All states and outlying areas -> New York -> Long Island U.,All states and outlying areas,New York,Long Island U.,3,0,0,0,0,614,0,0,1002,0,5
11224,r589,All states and outlying areas -> New York -> Manhattan C.,All states and outlying areas,New York,Manhattan C.,3,0,0,0,0,0,0,0,395,0,0
11224,r590,All states and outlying areas -> New York -> Marist C.,All states and outlying areas,New York,Marist C.,3,0,0,0,0,0,0,0,370,0,0
11224,r591,All states and outlying areas -> New York -> New York Institute of Technology,All states and outlying areas,New York,New York Institute of Technology,3,0,0,0,0,1116,0,0,192,0,0
11224,r592,All states and outlying areas -> New York -> New York Medical C.,All states and outlying areas,New York,New York Medical C.,3,0,0,0,0,6485,0,0,0,0,0
11224,r593,All states and outlying areas -> New York -> New York Structural Biology Center,All states and outlying areas,New York,New York Structural Biology Center,3,0,0,0,0,6560,0,0,0,0,0
11224,r594,All states and outlying areas -> New York -> New York U.,All states and outlying areas,New York,New York U.,3,0,0,2936,400,441229,1202,0,32372,0,2888
11224,r595,"All states and outlying areas -> New York -> Pace U., New York City",All states and outlying areas,New York,"Pace U., New York City",3,0,0,0,0,110,0,499,0,0,0
11224,r596,All states and outlying areas -> New York -> Pratt Institute,All states and outlying areas,New York,Pratt Institute,3,0,0,0,0,0,0,0,275,0,0
11224,r597,"All states and outlying areas -> New York -> Rensselaer Polytechnic Institute, Troy",All states and outlying areas,New York,"Rensselaer Polytechnic Institute, Troy",3,0,0,0,0,6226,2290,0,10719,0,0
11224,r598,All states and outlying areas -> New York -> Rochester Institute of Technology,All states and outlying areas,New York,Rochester Institute of Technology,3,0,0,1963,0,3567,1737,0,7657,0,794
11224,r599,"All states and outlying areas -> New York -> Rockefeller U., The",All states and outlying areas,New York,"Rockefeller U., The",3,0,0,0,0,75051,56,0,180,0,0
11224,r600,All states and outlying areas -> New York -> Siena C.,All states and outlying areas,New York,Siena C.,3,0,0,0,0,0,31,0,276,0,0
11224,r601,All states and outlying areas -> New York -> Skidmore C.,All states and outlying areas,New York,Skidmore C.,3,0,0,0,0,427,0,0,302,0,0
11224,r602,All states and outlying areas -> New York -> St. Bonaventure U.,All states and outlying areas,New York,St. Bonaventure U.,3,0,0,0,0,0,0,0,440,0,0
11224,r603,"All states and outlying areas -> New York -> St. John's U., New York",All states and outlying areas,New York,"St. John's U., New York",3,0,0,0,0,1599,0,0,52,0,0
11224,r604,All states and outlying areas -> New York -> St. Lawrence U.,All states and outlying areas,New York,St. Lawrence U.,3,0,0,0,0,0,0,0,171,0,0
11224,r605,All states and outlying areas -> New York -> State U. New York at Buffalo State C.,All states and outlying areas,New York,State U. New York at Buffalo State C.,3,0,0,0,0,0,0,0,250,0,0
11224,r606,"All states and outlying areas -> New York -> State U. New York at Geneseo, The",All states and outlying areas,New York,"State U. New York at Geneseo, The",3,0,0,0,0,0,0,0,507,0,0
11224,r607,All states and outlying areas -> New York -> State U. New York at Old Westbury,All states and outlying areas,New York,State U. New York at Old Westbury,3,0,0,0,0,80,0,0,140,0,0
11224,r608,All states and outlying areas -> New York -> State U. New York at Oswego,All states and outlying areas,New York,State U. New York at Oswego,3,0,0,0,0,566,0,0,1567,0,0
11224,r609,"All states and outlying areas -> New York -> State U. New York at Potsdam, The",All states and outlying areas,New York,"State U. New York at Potsdam, The",3,0,0,0,0,0,0,0,50,0,0
11224,r610,All states and outlying areas -> New York -> State U. New York C. Environmental Science and Forestry,All states and outlying areas,New York,State U. New York C. Environmental Science and Forestry,3,0,0,0,0,0,0,0,430,0,30
11224,r611,All states and outlying areas -> New York -> State U. New York Polytechnic Institute,All states and outlying areas,New York,State U. New York Polytechnic Institute,3,0,0,0,0,459,0,0,601,0,0
11224,r612,"All states and outlying areas -> New York -> State U. New York, C. Optometry",All states and outlying areas,New York,"State U. New York, C. Optometry",3,0,0,0,0,1961,0,0,0,0,0
11224,r613,"All states and outlying areas -> New York -> State U. New York, Purchase C.",All states and outlying areas,New York,"State U. New York, Purchase C.",3,0,0,0,0,290,0,0,491,0,0
11224,r614,"All states and outlying areas -> New York -> State U. New York, Suffolk County Community C., Selden",All states and outlying areas,New York,"State U. New York, Suffolk County Community C., Selden",3,0,0,0,0,0,0,0,375,0,0
11224,r615,"All states and outlying areas -> New York -> State U. New York, System Office",All states and outlying areas,New York,"State U. New York, System Office",3,604,0,1244,0,386,4873,0,0,0,2809
11224,r616,"All states and outlying areas -> New York -> State U. New York, The, Albany",All states and outlying areas,New York,"State U. New York, The, Albany",3,0,0,0,0,9011,0,0,5846,0,5
11224,r617,"All states and outlying areas -> New York -> State U. New York, The, U. at Buffalo",All states and outlying areas,New York,"State U. New York, The, U. at Buffalo",3,0,0,0,0,71409,0,0,41442,0,261
11224,r618,"All states and outlying areas -> New York -> State U. New York, Upstate Medical U.",All states and outlying areas,New York,"State U. New York, Upstate Medical U.",3,0,0,0,0,17707,0,0,0,0,0
11224,r619,All states and outlying areas -> New York -> Stony Brook U.,All states and outlying areas,New York,Stony Brook U.,3,0,0,0,0,64596,0,0,37703,60,181
11224,r620,"All states and outlying areas -> New York -> SUNY, Binghamton U.",All states and outlying areas,New York,"SUNY, Binghamton U.",3,0,0,0,0,10733,0,0,3996,0,0
11224,r621,"All states and outlying areas -> New York -> SUNY, Downstate Health Sciences U.",All states and outlying areas,New York,"SUNY, Downstate Health Sciences U.",3,0,0,0,0,22559,0,0,0,0,0
11224,r622,"All states and outlying areas -> New York -> SUNY, Farmingdale State C.",All states and outlying areas,New York,"SUNY, Farmingdale State C.",3,0,0,0,0,0,0,0,53,0,0
11224,r623,"All states and outlying areas -> New York -> SUNY, Monroe Community C.",All states and outlying areas,New York,"SUNY, Monroe Community C.",3,0,0,0,0,0,0,0,17,0,0
11224,r624,"All states and outlying areas -> New York -> SUNY, Nassau Community C.",All states and outlying areas,New York,"SUNY, Nassau Community C.",3,0,0,0,0,0,0,0,495,0,0
11224,r625,"All states and outlying areas -> New York -> Syracuse U., Syracuse",All states and outlying areas,New York,"Syracuse U., Syracuse",3,0,0,0,0,10310,161,0,14321,111,30
11224,r626,"All states and outlying areas -> New York -> Teachers C., Columbia U.",All states and outlying areas,New York,"Teachers C., Columbia U.",3,0,0,2270,0,1249,0,0,3327,0,0
11224,r627,All states and outlying areas -> New York -> Touro C. and U. System,All states and outlying areas,New York,Touro C. and U. System,3,0,0,590,0,1036,0,0,0,0,0
11224,r628,All states and outlying areas -> New York -> Trocaire C.,All states and outlying areas,New York,Trocaire C.,3,0,0,0,0,0,0,0,67,0,0
11224,r629,All states and outlying areas -> New York -> U. Rochester,All states and outlying areas,New York,U. Rochester,3,0,0,0,0,166505,693,0,23851,0,0
11224,r630,All states and outlying areas -> New York -> Ulster County Community C.,All states and outlying areas,New York,Ulster County Community C.,3,0,0,0,0,0,0,0,70,0,0
11224,r631,"All states and outlying areas -> New York -> Union C., Schenectady",All states and outlying areas,New York,"Union C., Schenectady",3,0,0,0,0,115,73,0,595,0,0
11224,r632,All states and outlying areas -> New York -> Vassar C.,All states and outlying areas,New York,Vassar C.,3,0,0,0,0,146,0,0,261,0,0
11224,r633,All states and outlying areas -> New York -> Vaughn C. Aeronautics and Technology,All states and outlying areas,New York,Vaughn C. Aeronautics and Technology,3,0,0,0,0,0,0,0,57,0,0
11224,r634,All states and outlying areas -> New York -> Yeshiva U.,All states and outlying areas,New York,Yeshiva U.,3,0,0,0,0,479,0,0,494,0,274
11224,r635,"All states and outlying areas -> New York -> York C., City U. New York",All states and outlying areas,New York,"York C., City U. New York",3,0,0,0,0,440,0,0,1723,0,0
11224,r636,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,,2,359,2130,8871,3340,1416910,5691,780,157783,0,41651
11224,r637,All states and outlying areas -> North Carolina -> Appalachian State U.,All states and outlying areas,North Carolina,Appalachian State U.,3,0,0,0,0,690,0,0,2604,0,30
11224,r638,All states and outlying areas -> North Carolina -> Campbell U.,All states and outlying areas,North Carolina,Campbell U.,3,0,0,0,0,0,0,0,39,0,0
11224,r639,All states and outlying areas -> North Carolina -> Davidson C.,All states and outlying areas,North Carolina,Davidson C.,3,0,0,0,0,1074,0,0,769,0,30
11224,r640,All states and outlying areas -> North Carolina -> Duke U.,All states and outlying areas,North Carolina,Duke U.,3,0,0,897,248,646959,1156,0,42666,0,0
11224,r641,All states and outlying areas -> North Carolina -> East Carolina U.,All states and outlying areas,North Carolina,East Carolina U.,3,0,0,1169,0,11242,293,0,4651,0,294
11224,r642,All states and outlying areas -> North Carolina -> Elizabeth City State U.,All states and outlying areas,North Carolina,Elizabeth City State U.,3,0,269,0,0,0,0,0,0,0,0
11224,r643,All states and outlying areas -> North Carolina -> Elon U.,All states and outlying areas,North Carolina,Elon U.,3,0,0,0,0,0,0,0,102,0,0
11224,r644,All states and outlying areas -> North Carolina -> Fayetteville State U.,All states and outlying areas,North Carolina,Fayetteville State U.,3,0,0,0,0,0,0,0,840,0,0
11224,r645,All states and outlying areas -> North Carolina -> Forsyth Technical Community C.,All states and outlying areas,North Carolina,Forsyth Technical Community C.,3,0,0,0,0,0,0,0,23,0,0
11224,r646,All states and outlying areas -> North Carolina -> High Point U.,All states and outlying areas,North Carolina,High Point U.,3,0,0,0,0,437,0,0,12,0,0
11224,r647,All states and outlying areas -> North Carolina -> Johnston Community C.,All states and outlying areas,North Carolina,Johnston Community C.,3,0,0,0,0,0,0,0,127,0,0
11224,r648,All states and outlying areas -> North Carolina -> North Carolina Agricultural and Technical State U.,All states and outlying areas,North Carolina,North Carolina Agricultural and Technical State U.,3,0,0,0,0,2849,1446,0,5441,0,13816
11224,r649,All states and outlying areas -> North Carolina -> North Carolina Central U.,All states and outlying areas,North Carolina,North Carolina Central U.,3,0,0,0,0,9973,0,0,2119,0,0
11224,r650,All states and outlying areas -> North Carolina -> North Carolina State U.,All states and outlying areas,North Carolina,North Carolina State U.,3,359,325,1004,731,35638,1480,580,50755,0,26997
11224,r651,All states and outlying areas -> North Carolina -> Saint Augustine's U.,All states and outlying areas,North Carolina,Saint Augustine's U.,3,0,0,0,0,27,0,0,0,0,0
11224,r652,All states and outlying areas -> North Carolina -> Shaw U.,All states and outlying areas,North Carolina,Shaw U.,3,0,0,0,0,0,0,0,40,0,0
11224,r653,"All states and outlying areas -> North Carolina -> U. North Carolina, General Administration",All states and outlying areas,North Carolina,"U. North Carolina, General Administration",3,0,0,0,0,0,0,0,34,0,0
11224,r654,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Asheville",All states and outlying areas,North Carolina,"U. North Carolina, The, Asheville",3,0,0,0,0,0,0,0,530,0,0
11224,r655,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Chapel Hill",All states and outlying areas,North Carolina,"U. North Carolina, The, Chapel Hill",3,0,650,4277,2362,552307,1056,0,29037,0,75
11224,r656,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Charlotte",All states and outlying areas,North Carolina,"U. North Carolina, The, Charlotte",3,0,0,443,0,6800,0,0,9211,0,0
11224,r657,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Greensboro",All states and outlying areas,North Carolina,"U. North Carolina, The, Greensboro",3,0,0,1081,0,7050,0,0,1789,0,410
11224,r658,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Wilmington",All states and outlying areas,North Carolina,"U. North Carolina, The, Wilmington",3,0,0,0,0,380,163,0,3135,0,0
11224,r659,All states and outlying areas -> North Carolina -> Wake Forest U.,All states and outlying areas,North Carolina,Wake Forest U.,3,0,886,0,0,137073,67,0,2857,0,0
11224,r660,All states and outlying areas -> North Carolina -> Wake Technical Community C.,All states and outlying areas,North Carolina,Wake Technical Community C.,3,0,0,0,0,0,0,0,104,0,0
11224,r661,All states and outlying areas -> North Carolina -> Warren Wilson C.,All states and outlying areas,North Carolina,Warren Wilson C.,3,0,0,0,0,4103,0,0,0,0,0
11224,r662,All states and outlying areas -> North Carolina -> Western Carolina U.,All states and outlying areas,North Carolina,Western Carolina U.,3,0,0,0,0,182,29,200,476,0,0
11224,r663,All states and outlying areas -> North Carolina -> Winston-Salem State U.,All states and outlying areas,North Carolina,Winston-Salem State U.,3,0,0,0,0,128,0,0,420,0,0
11224,r664,All states and outlying areas -> North Dakota,All states and outlying areas,North Dakota,,2,0,6640,0,0,22622,828,131,15122,0,12810
11224,r665,All states and outlying areas -> North Dakota -> Bismarck State C.,All states and outlying areas,North Dakota,Bismarck State C.,3,0,0,0,0,0,0,131,342,0,0
11224,r666,All states and outlying areas -> North Dakota -> Cankdeska Cikana Community C.,All states and outlying areas,North Dakota,Cankdeska Cikana Community C.,3,0,0,0,0,0,0,0,0,0,135
11224,r667,All states and outlying areas -> North Dakota -> North Dakota State C. Science,All states and outlying areas,North Dakota,North Dakota State C. Science,3,0,0,0,0,0,0,0,362,0,0
11224,r668,"All states and outlying areas -> North Dakota -> North Dakota State U., Main Campus",All states and outlying areas,North Dakota,"North Dakota State U., Main Campus",3,0,2000,0,0,4412,0,0,9344,0,12550
11224,r669,All states and outlying areas -> North Dakota -> Nueta Hidatsa Sahnish C.,All states and outlying areas,North Dakota,Nueta Hidatsa Sahnish C.,3,0,0,0,0,0,0,0,350,0,0
11224,r670,All states and outlying areas -> North Dakota -> Sitting Bull C.,All states and outlying areas,North Dakota,Sitting Bull C.,3,0,0,0,0,0,0,0,98,0,0
11224,r671,All states and outlying areas -> North Dakota -> Turtle Mountain Community C.,All states and outlying areas,North Dakota,Turtle Mountain Community C.,3,0,0,0,0,0,0,0,544,0,0
11224,r672,All states and outlying areas -> North Dakota -> U. North Dakota,All states and outlying areas,North Dakota,U. North Dakota,3,0,4640,0,0,18210,828,0,3702,0,125
11224,r673,All states and outlying areas -> North Dakota -> United Tribes Technical C.,All states and outlying areas,North Dakota,United Tribes Technical C.,3,0,0,0,0,0,0,0,380,0,0
11224,r674,All states and outlying areas -> Ohio,All states and outlying areas,Ohio,,2,0,7224,7790,444,652504,8176,906,108233,145,40676
11224,r675,"All states and outlying areas -> Ohio -> Bowling Green State U., Bowling Green",All states and outlying areas,Ohio,"Bowling Green State U., Bowling Green",3,0,0,0,0,947,0,0,3234,0,0
11224,r676,"All states and outlying areas -> Ohio -> C. Wooster, The",All states and outlying areas,Ohio,"C. Wooster, The",3,0,0,0,0,0,0,0,181,0,0
11224,r677,All states and outlying areas -> Ohio -> Case Western Reserve U.,All states and outlying areas,Ohio,Case Western Reserve U.,3,0,0,0,0,311936,974,0,7947,0,364
11224,r678,All states and outlying areas -> Ohio -> Central State U.,All states and outlying areas,Ohio,Central State U.,3,0,0,0,0,0,0,0,0,0,14267
11224,r679,All states and outlying areas -> Ohio -> Cleveland State U.,All states and outlying areas,Ohio,Cleveland State U.,3,0,0,1554,0,2131,527,0,4151,0,0
11224,r680,All states and outlying areas -> Ohio -> Denison U.,All states and outlying areas,Ohio,Denison U.,3,0,0,0,0,0,0,0,248,0,0
11224,r681,All states and outlying areas -> Ohio -> John Carroll U.,All states and outlying areas,Ohio,John Carroll U.,3,0,0,0,0,385,0,0,42,0,0
11224,r682,"All states and outlying areas -> Ohio -> Kent State U., Kent",All states and outlying areas,Ohio,"Kent State U., Kent",3,0,3,0,0,2648,62,0,4039,0,0
11224,r683,All states and outlying areas -> Ohio -> Kenyon C.,All states and outlying areas,Ohio,Kenyon C.,3,0,0,0,0,0,0,0,615,0,0
11224,r684,All states and outlying areas -> Ohio -> Lorain County Community C.,All states and outlying areas,Ohio,Lorain County Community C.,3,0,0,0,0,0,0,0,187,0,0
11224,r685,All states and outlying areas -> Ohio -> Miami U.,All states and outlying areas,Ohio,Miami U.,3,0,0,0,0,4318,203,0,5528,0,0
11224,r686,All states and outlying areas -> Ohio -> Northeast Ohio Medical U.,All states and outlying areas,Ohio,Northeast Ohio Medical U.,3,0,0,0,0,7392,0,0,551,0,0
11224,r687,All states and outlying areas -> Ohio -> Oberlin C.,All states and outlying areas,Ohio,Oberlin C.,3,0,0,0,0,0,0,0,1189,0,0
11224,r688,All states and outlying areas -> Ohio -> Ohio Northern U.,All states and outlying areas,Ohio,Ohio Northern U.,3,0,0,0,0,0,0,0,196,0,0
11224,r689,"All states and outlying areas -> Ohio -> Ohio State U., The",All states and outlying areas,Ohio,"Ohio State U., The",3,0,1016,4298,0,220736,5228,450,56333,145,25034
11224,r690,All states and outlying areas -> Ohio -> Ohio U.,All states and outlying areas,Ohio,Ohio U.,3,0,2654,1539,0,6677,371,0,978,0,74
11224,r691,All states and outlying areas -> Ohio -> Ohio Wesleyan U.,All states and outlying areas,Ohio,Ohio Wesleyan U.,3,0,0,0,0,0,29,0,976,0,0
11224,r692,All states and outlying areas -> Ohio -> Sinclair Community C.,All states and outlying areas,Ohio,Sinclair Community C.,3,0,0,0,0,0,0,0,184,0,0
11224,r693,All states and outlying areas -> Ohio -> Stark State C.,All states and outlying areas,Ohio,Stark State C.,3,0,0,0,0,0,0,0,130,0,0
11224,r694,All states and outlying areas -> Ohio -> Terra State Community C.,All states and outlying areas,Ohio,Terra State Community C.,3,0,0,0,0,0,0,0,70,0,0
