table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_level_4,_b_field_b_level_5,_b_field_b_hierarchy_depth,field_2019,field_2020,field_2021
8266,r129,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine<sup>g</sup> -> Public health,All surveyed fields<sup>a</sup>,Health,Clinical medicine<sup>g</sup>,Public health,,4,159,177,180
8266,r130,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine<sup>g</sup> -> Pulmonary disease,All surveyed fields<sup>a</sup>,Health,Clinical medicine<sup>g</sup>,Pulmonary disease,,4,32,43,37
8266,r131,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine<sup>g</sup> -> Radiological sciences,All surveyed fields<sup>a</sup>,Health,Clinical medicine<sup>g</sup>,Radiological sciences,,4,103,110,102
8266,r132,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine<sup>g</sup> -> Surgery,All surveyed fields<sup>a</sup>,Health,Clinical medicine<sup>g</sup>,Surgery,,4,187,175,182
8266,r133,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine<sup>g</sup> -> Clinical medicine nec,All surveyed fields<sup>a</sup>,Health,Clinical medicine<sup>g</sup>,Clinical medicine nec,,4,410,361,365
8266,r134,All surveyed fields<sup>a</sup> -> Health -> Other health,All surveyed fields<sup>a</sup>,Health,Other health,,,3,454,363,364
8266,r135,All surveyed fields<sup>a</sup> -> Health -> Other health -> Communication disorders sciences,All surveyed fields<sup>a</sup>,Health,Other health,Communication disorders sciences,,4,33,32,31
8266,r136,All surveyed fields<sup>a</sup> -> Health -> Other health -> Dental sciences ,All surveyed fields<sup>a</sup>,Health,Other health,Dental sciences ,,4,55,56,62
8266,r137,All surveyed fields<sup>a</sup> -> Health -> Other health -> Kinesiology and exercise science,All surveyed fields<sup>a</sup>,Health,Other health,Kinesiology and exercise science,,4,na,29,25
8266,r138,All surveyed fields<sup>a</sup> -> Health -> Other health -> Nursing science,All surveyed fields<sup>a</sup>,Health,Other health,Nursing science,,4,46,49,41
8266,r139,All surveyed fields<sup>a</sup> -> Health -> Other health -> Pharmaceutical sciences,All surveyed fields<sup>a</sup>,Health,Other health,Pharmaceutical sciences,,4,99,93,100
8266,r140,All surveyed fields<sup>a</sup> -> Health -> Other health -> Veterinary biomedical and clinical sciences<sup>b</sup>,All surveyed fields<sup>a</sup>,Health,Other health,Veterinary biomedical and clinical sciences<sup>b</sup>,,4,81,na,na
8266,r141,All surveyed fields<sup>a</sup> -> Health -> Other health -> Other health nec,All surveyed fields<sup>a</sup>,Health,Other health,Other health nec,,4,140,104,105
