table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6386,r013,"All agencies -> Departments -> Department of Defense, total experimental development",All agencies,Departments,"Department of Defense, total experimental development",,,3,57779715.3,20211659.3,32055821.6,357310.9,2097756.7,381227.5,1061832.8,751004.8,7334.0,855767.7
6386,r014,"All agencies -> Departments -> Department of Defense, total experimental development -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, total experimental development",Defense Advanced Research Projects Agency,,4,1657985.0,221017.2,1316185.7,5078.0,63314.5,14520.5,22169.5,8889.8,0.0,6809.8
6386,r015,"All agencies -> Departments -> Department of Defense, total experimental development -> Defense Health Agency",All agencies,Departments,"Department of Defense, total experimental development",Defense Health Agency,,4,2706390.7,1064339.7,361355.7,0.0,661828.0,308.0,581032.1,1566.5,301.5,35659.2
6386,r016,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Air Force",All agencies,Departments,"Department of Defense, total experimental development",Department of the Air Force,,4,9434381.0,3574374.8,5537577.7,133056.9,84279.1,25505.9,32.8,79477.0,25.6,51.2
6386,r017,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Army",All agencies,Departments,"Department of Defense, total experimental development",Department of the Army,,4,8879700.4,3155676.2,4810048.5,760.8,510035.7,11103.1,176763.1,172992.6,0.0,42320.4
6386,r018,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development",Department of the Navy,,4,17416147.9,6773209.1,9822948.7,63320.4,384335.3,37178.8,204288.5,98988.9,232.5,31645.7
6386,r019,"All agencies -> Departments -> Department of Defense, total experimental development -> U.S. Space Force",All agencies,Departments,"Department of Defense, total experimental development",U.S. Space Force,,4,4385666.9,134756.4,3872287.8,9199.5,17685.9,49028.8,1157.3,188577.1,5244.1,107729.9
6386,r020,"All agencies -> Departments -> Department of Defense, total experimental development -> Other defense agencies",All agencies,Departments,"Department of Defense, total experimental development",Other defense agencies,,4,13299443.5,5288285.9,6335417.4,145895.3,376278.2,243582.4,76389.5,200513.0,1530.2,631551.5
6386,r021,"All agencies -> Departments -> Department of Defense, advanced technology",All agencies,Departments,"Department of Defense, advanced technology",,,3,8600278.9,2367232.8,4025684.0,61437.0,1059111.5,72100.7,779232.4,123512.9,1796.8,110170.7
6386,r022,"All agencies -> Departments -> Department of Defense, advanced technology -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, advanced technology",Defense Advanced Research Projects Agency,,4,1489154.0,154884.7,1214025.0,5078.0,63314.5,14520.5,21631.8,8889.8,0.0,6809.8
6386,r023,"All agencies -> Departments -> Department of Defense, advanced technology -> Defense Health Agency",All agencies,Departments,"Department of Defense, advanced technology",Defense Health Agency,,4,1706000.9,250647.8,226415.2,0.0,647835.2,308.0,547396.1,1566.5,301.5,31530.6
6386,r024,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Air Force",All agencies,Departments,"Department of Defense, advanced technology",Department of the Air Force,,4,952223.4,176026.3,734474.6,3061.2,29897.4,652.6,32.8,8053.0,25.6,0.0
6386,r025,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Army",All agencies,Departments,"Department of Defense, advanced technology",Department of the Army,,4,1487372.0,405873.7,803203.5,153.2,127878.2,3769.5,56090.5,71683.1,0.0,18720.2
6386,r026,"All agencies -> Departments -> Department of Defense, advanced technology -> Department of the Navy",All agencies,Departments,"Department of Defense, advanced technology",Department of the Navy,,4,883034.3,304350.0,363890.2,3101.0,86771.4,1015.8,117778.1,4763.4,0.0,1364.5
6386,r027,"All agencies -> Departments -> Department of Defense, advanced technology -> Other defense agencies",All agencies,Departments,"Department of Defense, advanced technology",Other defense agencies,,4,2082494.3,1075450.3,683675.6,50043.7,103414.9,51834.4,36303.2,28557.1,1469.7,51745.6
6386,r028,"All agencies -> Departments -> Department of Defense, major systems",All agencies,Departments,"Department of Defense, major systems",,,3,49179436.4,17844426.5,28030137.6,295873.9,1038645.2,309126.8,282600.5,627491.9,5537.2,745597.0
6386,r029,"All agencies -> Departments -> Department of Defense, major systems -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, major systems",Defense Advanced Research Projects Agency,,4,168831.0,66132.5,102160.7,0.0,0.0,0.0,537.8,0.0,0.0,0.0
6386,r030,"All agencies -> Departments -> Department of Defense, major systems -> Defense Health Agency",All agencies,Departments,"Department of Defense, major systems",Defense Health Agency,,4,1000389.8,813691.8,134940.5,0.0,13992.8,0.0,33636.0,0.0,0.0,4128.6
6386,r031,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Air Force",All agencies,Departments,"Department of Defense, major systems",Department of the Air Force,,4,8482157.6,3398348.5,4803103.2,129995.7,54381.7,24853.3,0.0,71424.0,0.0,51.2
6386,r032,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Army",All agencies,Departments,"Department of Defense, major systems",Department of the Army,,4,7392328.4,2749802.5,4006845.0,607.6,382157.5,7333.6,120672.6,101309.4,0.0,23600.2
6386,r033,"All agencies -> Departments -> Department of Defense, major systems -> Department of the Navy",All agencies,Departments,"Department of Defense, major systems",Department of the Navy,,4,16533113.6,6468859.1,9459058.6,60219.4,297563.9,36163.0,86510.4,94225.5,232.5,30281.2
6386,r034,"All agencies -> Departments -> Department of Defense, major systems -> U.S. Space Force",All agencies,Departments,"Department of Defense, major systems",U.S. Space Force,,4,4385666.9,134756.4,3872287.8,9199.5,17685.9,49028.8,1157.3,188577.1,5244.1,107729.9
6386,r035,"All agencies -> Departments -> Department of Defense, major systems -> Other defense agencies",All agencies,Departments,"Department of Defense, major systems",Other defense agencies,,4,11216949.2,4212835.7,5651741.8,95851.7,272863.4,191748.0,40086.4,171955.9,60.5,579805.9
6386,r036,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,50651.8,2111.9,11088.2,0.0,32798.4,0.0,3645.6,0.0,1007.7,0.0
6386,r037,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,2927857.4,59818.4,1842597.6,243099.0,347444.3,87965.0,30738.0,305528.5,10601.6,65.0
6386,r038,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,218999.6,0.0,82684.5,9196.1,90770.6,7979.8,13413.7,14954.8,0.0,0.0
6386,r039,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,61436.9,1404.5,4048.7,16783.6,7286.4,3696.1,4294.4,23733.5,189.7,0.0
6386,r040,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,847875.0,0.0,261137.0,56647.2,210657.2,69102.8,0.0,239918.9,10411.9,0.0
6386,r041,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,14860.1,0.0,5329.4,8364.9,646.6,0.0,519.3,0.0,0.0,0.0
6386,r042,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,1590050.3,56840.8,1415807.4,100180.5,0.0,3563.0,57.6,13601.0,0.0,0.0
6386,r043,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,143111.6,6526.1,64852.8,70360.1,0.0,0.0,57.6,1315.0,0.0,0.0
6386,r044,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1387442.2,50314.7,1336147.5,890.0,0.0,0.0,0.0,90.0,0.0,0.0
6386,r045,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,59496.5,0.0,14807.1,28930.4,0.0,3563.0,0.0,12196.0,0.0,0.0
6386,r046,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,180816.4,207.2,73590.6,51926.6,38083.5,3623.3,0.0,13320.2,0.0,65.0
6386,r047,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,13819.0,1366.0,0.0,0.0,0.0,0.0,12453.0,0.0,0.0,0.0
6386,r048,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,15772003.4,9965951.6,5274477.6,0.0,324892.6,0.0,187071.8,11856.9,7753.1,0.0
6386,r049,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,19598.4,0.0,2404.9,0.0,14209.4,0.0,2860.0,0.0,124.2,0.0
6386,r050,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,29855.0,29855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r051,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,15666447.5,9929976.9,5270588.4,0.0,273513.7,0.0,173621.3,11856.9,6890.2,0.0
6386,r052,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,56102.6,6119.7,1484.3,0.0,37169.5,0.0,10590.5,0.0,738.7,0.0
6386,r053,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,282238.0,67571.4,176129.6,5835.7,10799.0,0.0,1979.3,12590.5,764.3,6568.3
6386,r054,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,13518.1,1213.0,4490.0,3912.0,0.0,0.0,200.0,929.9,0.0,2773.2
6386,r055,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,702.8,0.0,0.0,0.0,0.0,0.0,0.0,702.8,0.0,0.0
6386,r056,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,228937.2,62909.6,136023.5,1923.7,10799.0,0.0,1779.3,10957.9,764.3,3779.8
6386,r057,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,22900.0,0.0,22900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r058,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,3464.0,3448.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3
6386,r059,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,12716.0,0.0,12716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r060,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,138925.7,115401.2,3202.1,0.0,16419.3,429.2,1019.4,0.0,2065.2,389.3
6386,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,7032.0,4171.0,724.0,0.0,1705.0,0.0,339.0,0.0,93.0,0.0
6386,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,13596.7,12352.8,794.1,0.0,49.8,0.0,0.0,0.0,400.0,0.0
6386,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,8306.3,2509.5,229.6,0.0,4598.5,429.2,260.0,0.0,279.4,0.0
6386,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,2699.7,941.0,1137.9,0.0,231.5,0.0,0.0,0.0,0.0,389.3
6386,r065,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,107291.0,95426.9,316.5,0.0,9834.4,0.0,420.4,0.0,1292.8,0.0
6386,r066,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,11912.3,3188.0,0.0,0.0,3006.5,0.0,599.4,0.0,5118.4,0.0
6386,r067,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,6333.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.0,0.0
6386,r068,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,5579.3,1683.0,0.0,0.0,3006.5,0.0,599.4,0.0,290.4,0.0
6386,r069,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r070,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,283953.4,47185.3,111841.9,0.0,14870.2,0.0,2426.3,68285.9,39343.8,0.0
6386,r071,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,184921.8,17127.6,89157.7,0.0,9947.5,0.0,403.1,68285.9,0.0,0.0
6386,r072,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,40377.9,4219.0,0.0,0.0,0.0,0.0,0.0,0.0,36158.9,0.0
6386,r073,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,11587.6,3128.7,6373.2,0.0,1738.1,0.0,347.6,0.0,0.0,0.0
6386,r074,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,22235.0,19000.1,0.0,0.0,50.0,0.0,0.0,0.0,3184.9,0.0
6386,r075,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,24831.0,3709.9,16311.0,0.0,3134.6,0.0,1675.6,0.0,0.0,0.0
6386,r076,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,10966.1,0.0,10966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r077,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,10966.1,0.0,10966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r078,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,29332.5,29332.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r079,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
6386,r080,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,59438.1,2975.0,10098.1,0.0,13770.6,0.0,17593.6,0.0,0.0,15000.8
6386,r081,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,76553.5,40556.4,35997.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r082,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1606.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,r083,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4143708.3,939873.8,1860350.1,0.0,126852.1,1018207.1,176200.5,9981.3,17.8,12225.6
6386,r084,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,999.9,0.0,0.0,0.0,999.9,0.0,0.0,0.0,0.0,0.0
6386,r085,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,1999.7,0.0,1999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
