table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
4323,r237,All states and outlying areas -> Illinois -> Erikson Institute,All states and outlying areas,Illinois,Erikson Institute,3,602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r238,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,16430.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5,0.0
4323,r239,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,2760.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4323,r240,All states and outlying areas -> Illinois -> Knox C.,All states and outlying areas,Illinois,Knox C.,3,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r241,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,18316.5,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0
4323,r242,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r243,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,1108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r244,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,3157.1,0.0,0.0,0.0,125.9,0.0,0.0,0.0,0.0,471.2,0.0
4323,r245,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,470831.7,0.0,0.0,0.0,50.0,30534.1,20896.5,9637.5,0.0,13729.4,0.0
4323,r246,All states and outlying areas -> Illinois -> Parkland C.,All states and outlying areas,Illinois,Parkland C.,3,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r247,All states and outlying areas -> Illinois -> Rosalind Franklin U. of Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. of Medicine and Science,3,5991.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r248,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,46067.4,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0
4323,r249,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,3129.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.3,0.0
4323,r250,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,3133.8,0.0,0.0,0.0,0.0,1848.0,135.4,1712.6,0.0,0.0,0.0
4323,r251,"All states and outlying areas -> Illinois -> Southern Illinois U., system office",All states and outlying areas,Illinois,"Southern Illinois U., system office",3,3541.5,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,51.4
4323,r252,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,440.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r253,All states and outlying areas -> Illinois -> U. Chicago,All states and outlying areas,Illinois,U. Chicago,3,274077.3,0.0,0.0,0.0,455.0,15628.2,13483.2,2145.0,0.0,4812.2,0.0
4323,r254,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,185498.7,0.0,0.0,0.0,374.8,5715.0,2846.7,2868.3,0.0,3504.1,150.0
4323,r255,"All states and outlying areas -> Illinois -> U. Illinois, U. administration",All states and outlying areas,Illinois,"U. Illinois, U. administration",3,12354.4,2000.0,0.0,3988.2,0.0,1067.2,498.7,568.5,0.0,4438.3,743.6
4323,r256,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,255205.7,0.0,0.0,0.0,528.0,38389.5,35573.9,2815.6,0.0,34251.0,0.0
4323,r257,All states and outlying areas -> Illinois -> Western Illinois U.,All states and outlying areas,Illinois,Western Illinois U.,3,7476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r258,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,530.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r259,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,572186.3,5314.8,0.0,0.0,2794.1,54860.8,45057.7,9500.2,302.8,31735.9,609.2
4323,r260,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,1100.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r261,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,1263.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r262,All states and outlying areas -> Indiana -> DePauw U.,All states and outlying areas,Indiana,DePauw U.,3,173.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r263,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,793.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6
4323,r264,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,972.4,0.0,0.0,0.0,0.0,32.8,0.0,0.0,32.8,0.0,0.0
4323,r265,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,88370.5,0.0,0.0,0.0,350.0,2876.6,2876.6,0.0,0.0,5188.1,456.8
4323,r266,"All states and outlying areas -> Indiana -> Indiana U., Kokomo",All states and outlying areas,Indiana,"Indiana U., Kokomo",3,320.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.4,0.0
4323,r267,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,204690.1,0.0,0.0,0.0,0.0,4840.6,250.0,4590.6,0.0,0.0,0.0
4323,r268,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r269,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,195621.1,5314.8,0.0,0.0,1842.1,35218.3,34623.5,324.8,270.0,15345.7,28.7
4323,r270,All states and outlying areas -> Indiana -> Rose-Hulman Institute of Technology,All states and outlying areas,Indiana,Rose-Hulman Institute of Technology,3,431.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r271,"All states and outlying areas -> Indiana -> Saint Mary's C., Notre Dame",All states and outlying areas,Indiana,"Saint Mary's C., Notre Dame",3,665.4,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0
4323,r272,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,77708.0,0.0,0.0,0.0,602.0,11825.5,7240.7,4584.7,0.0,10881.6,0.0
4323,r273,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r274,All states and outlying areas -> Indiana -> Wabash C.,All states and outlying areas,Indiana,Wabash C.,3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r275,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,279598.0,0.0,0.0,0.0,588.4,12664.0,9314.9,2988.0,361.1,5810.3,283.8
4323,r276,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r277,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,196.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r278,All states and outlying areas -> Iowa -> Dordt U.,All states and outlying areas,Iowa,Dordt U.,3,377.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r279,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,624.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r280,All states and outlying areas -> Iowa -> Eastern Iowa Community C. District,All states and outlying areas,Iowa,Eastern Iowa Community C. District,3,193.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r281,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r282,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,74764.2,0.0,0.0,0.0,501.5,3099.4,3099.4,0.0,0.0,4233.8,0.0
4323,r283,All states and outlying areas -> Iowa -> Luther C.,All states and outlying areas,Iowa,Luther C.,3,122.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r284,All states and outlying areas -> Iowa -> North Iowa Area Community C.,All states and outlying areas,Iowa,North Iowa Area Community C.,3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r285,All states and outlying areas -> Iowa -> Palmer C. of Chiropractic,All states and outlying areas,Iowa,Palmer C. of Chiropractic,3,1717.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r286,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,199487.0,0.0,0.0,0.0,86.9,9564.6,6215.5,2988.0,361.1,1248.0,283.8
4323,r287,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,1327.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.4,0.0
4323,r288,All states and outlying areas -> Iowa -> Upper Iowa U.,All states and outlying areas,Iowa,Upper Iowa U.,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r289,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,233121.8,8799.7,0.0,0.0,904.0,37757.0,35338.5,2418.5,0.0,8734.3,350.4
4323,r290,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r291,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,65799.1,8799.7,0.0,0.0,99.1,1701.7,1414.9,286.9,0.0,7443.3,50.8
4323,r292,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,510.9,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r293,All states and outlying areas -> Kansas -> Seward County Community C.,All states and outlying areas,Kansas,Seward County Community C.,3,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r294,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,133262.7,0.0,0.0,0.0,499.9,6021.9,3970.3,2051.6,0.0,1291.0,299.6
4323,r295,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,32990.3,0.0,0.0,0.0,5.0,30033.3,29953.3,80.0,0.0,0.0,0.0
4323,r296,All states and outlying areas -> Kansas -> Wichita State U. Campus of Applied Sciences and Technology,All states and outlying areas,Kansas,Wichita State U. Campus of Applied Sciences and Technology,3,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r297,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,266501.9,0.0,0.0,0.0,316.9,12199.3,1709.1,10490.2,0.0,3993.8,412.1
4323,r298,All states and outlying areas -> Kentucky -> Bellarmine U.,All states and outlying areas,Kentucky,Bellarmine U.,3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r299,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r300,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r301,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,5413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r302,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,376.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r303,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,1326.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r304,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,188877.5,0.0,0.0,0.0,316.9,7075.8,1237.9,5837.9,0.0,2144.6,412.1
4323,r305,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,69435.4,0.0,0.0,0.0,0.0,5123.5,471.2,4652.2,0.0,1849.2,0.0
4323,r306,All states and outlying areas -> Kentucky -> U. Pikeville,All states and outlying areas,Kentucky,U. Pikeville,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r307,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,897.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r308,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,228775.3,0.0,0.0,0.0,3056.5,13048.6,4802.9,8195.7,50.0,2433.0,1644.4
4323,r309,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,644.0,0.0,0.0,0.0,0.0,514.8,514.8,0.0,0.0,0.0,0.0
4323,r310,All states and outlying areas -> Louisiana -> Grambling State U.,All states and outlying areas,Louisiana,Grambling State U.,3,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
4323,r311,All states and outlying areas -> Louisiana -> Louisiana State U.,All states and outlying areas,Louisiana,Louisiana State U.,3,106806.0,0.0,0.0,0.0,3056.5,2921.4,1363.1,1508.3,50.0,2433.0,308.8
4323,r312,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,915.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r313,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,1009.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r314,All states and outlying areas -> Louisiana -> Northwest Louisiana Technical Community C.,All states and outlying areas,Louisiana,Northwest Louisiana Technical Community C.,3,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r315,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,125.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r316,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,5009.7,0.0,0.0,0.0,0.0,699.1,699.1,0.0,0.0,0.0,0.0
4323,r317,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,94695.7,0.0,0.0,0.0,0.0,7403.6,716.3,6687.4,0.0,0.0,135.5
4323,r318,"All states and outlying areas -> Louisiana -> U. Louisiana, Lafayette",All states and outlying areas,Louisiana,"U. Louisiana, Lafayette",3,9883.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0
4323,r319,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,352.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r320,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,1123.9,0.0,0.0,0.0,0.0,1102.0,1102.0,0.0,0.0,0.0,0.0
4323,r321,"All states and outlying areas -> Louisiana -> Xavier U., Louisiana",All states and outlying areas,Louisiana,"Xavier U., Louisiana",3,8143.6,0.0,0.0,0.0,0.0,399.6,399.6,0.0,0.0,0.0,0.0
4323,r322,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,58335.1,0.0,0.0,0.0,5201.3,17860.2,1126.0,16734.1,0.0,1167.9,0.0
4323,r323,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,2879.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r324,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,2013.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r325,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r326,All states and outlying areas -> Maine -> Husson U.,All states and outlying areas,Maine,Husson U.,3,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r327,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,42666.5,0.0,0.0,0.0,5201.3,17783.7,1049.5,16734.1,0.0,675.0,0.0
4323,r328,"All states and outlying areas -> Maine -> U. Maine, system office",All states and outlying areas,Maine,"U. Maine, system office",3,6521.1,0.0,0.0,0.0,0.0,76.5,76.5,0.0,0.0,492.9,0.0
4323,r329,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,4069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r330,All states and outlying areas -> Maine -> U. Southern Maine,All states and outlying areas,Maine,U. Southern Maine,3,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r331,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,2340951.9,650.0,0.0,0.0,18454.2,979242.1,191090.7,220052.7,568098.8,20125.8,485.0
4323,r332,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,422.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r333,All states and outlying areas -> Maryland -> C. Southern Maryland,All states and outlying areas,Maryland,C. Southern Maryland,3,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r334,All states and outlying areas -> Maryland -> Frostburg State U.,All states and outlying areas,Maryland,Frostburg State U.,3,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2
4323,r335,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,1856090.9,650.0,0.0,0.0,0.0,932012.7,155556.9,211640.3,564815.5,9532.8,0.0
4323,r336,"All states and outlying areas -> Maryland -> Loyola U., Maryland",All states and outlying areas,Maryland,"Loyola U., Maryland",3,147.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r337,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,11740.6,0.0,0.0,0.0,0.0,615.1,615.1,0.0,0.0,0.0,0.0
4323,r338,All states and outlying areas -> Maryland -> Prince George's Community C.,All states and outlying areas,Maryland,Prince George's Community C.,3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r339,All states and outlying areas -> Maryland -> Salisbury U.,All states and outlying areas,Maryland,Salisbury U.,3,429.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r340,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r341,"All states and outlying areas -> Maryland -> St. Mary's Seminary and U., Baltimore",All states and outlying areas,Maryland,"St. Mary's Seminary and U., Baltimore",3,37.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0
4323,r342,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,2294.7,0.0,0.0,0.0,0.0,919.7,919.7,0.0,0.0,0.0,35.6
4323,r343,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,5219.2,0.0,0.0,0.0,1121.0,890.9,890.9,0.0,0.0,0.0,0.0
4323,r344,All states and outlying areas -> Maryland -> U. Maryland Global Campus,All states and outlying areas,Maryland,U. Maryland Global Campus,3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r345,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,195301.7,0.0,0.0,0.0,0.0,8643.6,1708.1,6935.5,0.0,600.0,417.2
4323,r346,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,26673.6,0.0,0.0,0.0,181.8,1209.6,1209.6,0.0,0.0,598.0,0.0
4323,r347,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,232793.8,0.0,0.0,0.0,17151.4,34905.6,30145.4,1476.9,3283.3,9394.9,0.0
4323,r348,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,3616.7,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
4323,r349,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,4702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r350,All states and outlying areas -> Maryland -> Uniformed Services U. of the Health Sciences,All states and outlying areas,Maryland,Uniformed Services U. of the Health Sciences,3,881.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r351,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,1828291.8,4747.0,0.0,0.0,16300.8,208366.1,188508.6,19268.7,588.8,79557.9,2868.3
4323,r352,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,1045.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r353,All states and outlying areas -> Massachusetts -> Assumption C.,All states and outlying areas,Massachusetts,Assumption C.,3,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r354,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,1388.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r355,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,30958.3,0.0,0.0,0.0,0.0,3563.1,3563.1,0.0,0.0,1215.0,67.8
4323,r356,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,292710.7,0.0,0.0,0.0,253.2,8614.4,4620.3,3994.1,0.0,4980.2,310.9
4323,r357,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,32595.9,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,1120.0,0.0
4323,r358,All states and outlying areas -> Massachusetts -> Bridgewater State U.,All states and outlying areas,Massachusetts,Bridgewater State U.,3,238.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r359,All states and outlying areas -> Massachusetts -> C. of the Holy Cross,All states and outlying areas,Massachusetts,C. of the Holy Cross,3,912.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r360,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,2224.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r361,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,2679.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r362,"All states and outlying areas -> Massachusetts -> Emmanuel C., Boston",All states and outlying areas,Massachusetts,"Emmanuel C., Boston",3,527.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r363,All states and outlying areas -> Massachusetts -> Framingham State U.,All states and outlying areas,Massachusetts,Framingham State U.,3,44.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
4323,r364,All states and outlying areas -> Massachusetts -> Franklin W. Olin C. of Engineering,All states and outlying areas,Massachusetts,Franklin W. Olin C. of Engineering,3,185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r365,All states and outlying areas -> Massachusetts -> Gordon C.,All states and outlying areas,Massachusetts,Gordon C.,3,379.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r366,All states and outlying areas -> Massachusetts -> Hampshire C.,All states and outlying areas,Massachusetts,Hampshire C.,3,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r367,All states and outlying areas -> Massachusetts -> Harvard U.,All states and outlying areas,Massachusetts,Harvard U.,3,486225.3,0.0,0.0,0.0,122.2,44642.3,39336.9,4889.4,416.0,11324.9,0.0
