table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_education_total,field_education_education_administration,field_education_education_research,field_education_teacher_education,field_education_teaching_fields,field_education_other_education,field_humanities_and_arts_total,field_humanities_and_arts_foreign_languages_and_literature,field_humanities_and_arts_history,field_humanities_and_arts_letters,field_humanities_and_arts_other_humanities_and_arts,field_othera_total,field_othera_business_management_and_administration,field_othera_communication,field_othera_non_s_e_fields_nec,field_othera_unknown_field
1814,r165,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,283,31,10,14,0,6,1,20,3,3,8,6,19,12,5,2,0
1814,r166,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r167,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r168,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,32,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
1814,r169,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,19,1,1,0,0,0,0,15,0,0,0,15,0,0,0,0,0
1814,r170,"All institutions -> Louisiana -> Southern U. and A&M C., Baton Rouge",All institutions,Louisiana,"Southern U. and A&M C., Baton Rouge",3,15,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1814,r171,All institutions -> Louisiana -> Tulane U.,All institutions,Louisiana,Tulane U.,3,91,0,0,0,0,0,0,14,7,4,0,3,5,4,0,1,0
1814,r172,"All institutions -> Louisiana -> U. Louisiana, Lafayette",All institutions,Louisiana,"U. Louisiana, Lafayette",3,41,0,0,0,0,0,0,16,2,0,12,2,0,0,0,0,0
1814,r173,"All institutions -> Louisiana -> U. Louisiana, Monroe",All institutions,Louisiana,"U. Louisiana, Monroe",3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r174,All institutions -> Louisiana -> U. New Orleans,All institutions,Louisiana,U. New Orleans,3,48,19,8,9,0,1,1,0,0,0,0,0,5,5,0,0,0
1814,r175,All institutions -> Maine,All institutions,Maine,,2,50,5,0,2,0,2,1,2,0,1,0,1,2,0,1,1,0
1814,r176,All institutions -> Maine -> U. Maine,All institutions,Maine,U. Maine,3,50,5,0,2,0,2,1,2,0,1,0,1,2,0,1,1,0
1814,r177,All institutions -> Maryland,All institutions,Maryland,,2,1365,53,6,35,0,10,2,103,21,20,21,41,46,20,16,10,0
1814,r178,All institutions -> Maryland -> Bowie State U.,All institutions,Maryland,Bowie State U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r179,All institutions -> Maryland -> Johns Hopkins U.,All institutions,Maryland,Johns Hopkins U.,3,507,0,0,0,0,0,0,40,8,9,8,15,0,0,0,0,0
1814,r180,"All institutions -> Maryland -> Loyola U., Maryland",All institutions,Maryland,"Loyola U., Maryland",3,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r181,All institutions -> Maryland -> Morgan State U.,All institutions,Maryland,Morgan State U.,3,29,3,0,3,0,0,0,5,0,2,1,2,5,3,0,2,0
1814,r182,All institutions -> Maryland -> Notre Dame of Maryland U.,All institutions,Maryland,Notre Dame of Maryland U.,3,6,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1814,r183,All institutions -> Maryland -> Towson U.,All institutions,Maryland,Towson U.,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r184,"All institutions -> Maryland -> U. Maryland, Baltimore",All institutions,Maryland,"U. Maryland, Baltimore",3,82,1,0,0,0,1,0,0,0,0,0,0,6,0,0,6,0
1814,r185,"All institutions -> Maryland -> U. Maryland, Baltimore County",All institutions,Maryland,"U. Maryland, Baltimore County",3,93,0,0,0,0,0,0,5,1,1,1,2,0,0,0,0,0
1814,r186,"All institutions -> Maryland -> U. Maryland, College Park",All institutions,Maryland,"U. Maryland, College Park",3,586,38,1,27,0,9,1,53,12,8,11,22,30,12,16,2,0
1814,r187,"All institutions -> Maryland -> U. Maryland, Eastern Shore",All institutions,Maryland,"U. Maryland, Eastern Shore",3,13,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
1814,r188,All institutions -> Maryland -> Uniformed Services U. of the Health Sciences,All institutions,Maryland,Uniformed Services U. of the Health Sciences,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r189,All institutions -> Massachusetts,All institutions,Massachusetts,,2,2946,128,22,66,2,29,9,294,27,57,73,137,141,80,10,51,0
1814,r190,All institutions -> Massachusetts -> Bentley U.,All institutions,Massachusetts,Bentley U.,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
1814,r191,All institutions -> Massachusetts -> Boston C.,All institutions,Massachusetts,Boston C.,3,137,23,0,20,0,2,1,41,2,7,8,24,14,5,0,9,0
1814,r192,All institutions -> Massachusetts -> Boston U.,All institutions,Massachusetts,Boston U.,3,343,14,6,8,0,0,0,49,5,8,15,21,18,11,0,7,0
1814,r193,All institutions -> Massachusetts -> Brandeis U.,All institutions,Massachusetts,Brandeis U.,3,81,0,0,0,0,0,0,12,0,5,3,4,2,2,0,0,0
1814,r194,All institutions -> Massachusetts -> Clark U.,All institutions,Massachusetts,Clark U.,3,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1814,r195,All institutions -> Massachusetts -> Harvard U.,All institutions,Massachusetts,Harvard U.,3,717,23,1,10,0,6,6,106,14,28,14,50,32,20,0,12,0
1814,r196,All institutions -> Massachusetts -> Massachusetts Institute of Technology,All institutions,Massachusetts,Massachusetts Institute of Technology,3,645,0,0,0,0,0,0,14,0,0,0,14,25,17,2,6,0
1814,r197,All institutions -> Massachusetts -> New England Conservatory,All institutions,Massachusetts,New England Conservatory,3,10,0,0,0,0,0,0,10,0,0,1,9,0,0,0,0,0
1814,r198,All institutions -> Massachusetts -> Northeastern U.,All institutions,Massachusetts,Northeastern U.,3,178,0,0,0,0,0,0,8,0,3,4,1,4,4,0,0,0
1814,r199,All institutions -> Massachusetts -> Simmons C.,All institutions,Massachusetts,Simmons C.,3,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0
1814,r200,All institutions -> Massachusetts -> Smith C.,All institutions,Massachusetts,Smith C.,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0
1814,r201,All institutions -> Massachusetts -> Springfield C.,All institutions,Massachusetts,Springfield C.,3,13,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1814,r202,All institutions -> Massachusetts -> Suffolk U.,All institutions,Massachusetts,Suffolk U.,3,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
1814,r203,"All institutions -> Massachusetts -> Tufts U., Medford",All institutions,Massachusetts,"Tufts U., Medford",3,156,4,0,0,0,3,1,14,0,1,11,2,0,0,0,0,0
1814,r204,"All institutions -> Massachusetts -> U. Massachusetts, Amherst",All institutions,Massachusetts,"U. Massachusetts, Amherst",3,295,34,6,19,2,6,1,38,5,4,17,12,16,9,7,0,0
1814,r205,"All institutions -> Massachusetts -> U. Massachusetts, Boston",All institutions,Massachusetts,"U. Massachusetts, Boston",3,74,8,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0
1814,r206,"All institutions -> Massachusetts -> U. Massachusetts, Dartmouth",All institutions,Massachusetts,"U. Massachusetts, Dartmouth",3,30,7,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0
1814,r207,"All institutions -> Massachusetts -> U. Massachusetts, Lowell",All institutions,Massachusetts,"U. Massachusetts, Lowell",3,84,8,2,0,0,6,0,0,0,0,0,0,8,7,1,0,0
1814,r208,"All institutions -> Massachusetts -> U. Massachusetts, Medical School",All institutions,Massachusetts,"U. Massachusetts, Medical School",3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r209,All institutions -> Massachusetts -> Western New England U.,All institutions,Massachusetts,Western New England U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r210,All institutions -> Massachusetts -> Worcester Polytechnic Institute,All institutions,Massachusetts,Worcester Polytechnic Institute,3,66,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r211,All institutions -> Michigan,All institutions,Michigan,,2,1953,219,61,94,4,54,6,143,14,36,47,46,85,31,26,28,0
1814,r212,All institutions -> Michigan -> Andrews U.,All institutions,Michigan,Andrews U.,3,24,8,7,1,0,0,0,11,0,0,0,11,2,2,0,0,0
1814,r213,All institutions -> Michigan -> Calvin Theological Seminary,All institutions,Michigan,Calvin Theological Seminary,3,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
1814,r214,All institutions -> Michigan -> Central Michigan U.,All institutions,Michigan,Central Michigan U.,3,39,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
1814,r215,All institutions -> Michigan -> Eastern Michigan U.,All institutions,Michigan,Eastern Michigan U.,3,48,25,23,1,0,1,0,0,0,0,0,0,7,1,0,6,0
1814,r216,All institutions -> Michigan -> Michigan State U.,All institutions,Michigan,Michigan State U.,3,497,86,9,52,0,22,3,29,1,6,15,7,31,12,16,3,0
1814,r217,All institutions -> Michigan -> Michigan Technological U.,All institutions,Michigan,Michigan Technological U.,3,93,0,0,0,0,0,0,8,0,1,6,1,0,0,0,0,0
1814,r218,All institutions -> Michigan -> Oakland U.,All institutions,Michigan,Oakland U.,3,52,22,10,4,2,6,0,0,0,0,0,0,0,0,0,0,0
1814,r219,All institutions -> Michigan -> U. Detroit Mercy,All institutions,Michigan,U. Detroit Mercy,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r220,"All institutions -> Michigan -> U. Michigan, Ann Arbor",All institutions,Michigan,"U. Michigan, Ann Arbor",3,853,34,1,15,1,15,2,75,10,25,17,23,22,9,4,9,0
1814,r221,"All institutions -> Michigan -> U. Michigan, Dearborn",All institutions,Michigan,"U. Michigan, Dearborn",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r222,"All institutions -> Michigan -> U. Michigan, Flint",All institutions,Michigan,"U. Michigan, Flint",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r223,All institutions -> Michigan -> Van Andel Institute,All institutions,Michigan,Van Andel Institute,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r224,All institutions -> Michigan -> Wayne State U.,All institutions,Michigan,Wayne State U.,3,205,16,3,13,0,0,0,13,3,2,6,2,19,7,6,6,0
1814,r225,All institutions -> Michigan -> Western Michigan U.,All institutions,Michigan,Western Michigan U.,3,124,26,8,8,1,8,1,4,0,1,3,0,4,0,0,4,0
1814,r226,All institutions -> Minnesota,All institutions,Minnesota,,2,1437,154,13,90,5,23,23,30,4,11,6,9,208,131,5,72,0
1814,r227,"All institutions -> Minnesota -> Mayo Clinic, Mayo Graduate School",All institutions,Minnesota,"Mayo Clinic, Mayo Graduate School",3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r228,"All institutions -> Minnesota -> U. Minnesota, Twin Cities",All institutions,Minnesota,"U. Minnesota, Twin Cities",3,665,58,4,34,2,9,9,29,4,11,6,8,39,19,5,15,0
1814,r229,All institutions -> Minnesota -> Walden U.,All institutions,Minnesota,Walden U.,3,746,96,9,56,3,14,14,1,0,0,0,1,169,112,0,57,0
1814,r230,All institutions -> Mississippi,All institutions,Mississippi,,2,471,108,59,31,2,11,5,20,0,12,8,0,32,18,6,8,0
1814,r231,All institutions -> Mississippi -> Jackson State U.,All institutions,Mississippi,Jackson State U.,3,59,29,27,2,0,0,0,0,0,0,0,0,7,2,1,4,0
1814,r232,All institutions -> Mississippi -> Mississippi State U.,All institutions,Mississippi,Mississippi State U.,3,175,32,16,10,0,3,3,6,0,6,0,0,9,5,0,4,0
1814,r233,"All institutions -> Mississippi -> U. Mississippi, Jackson, Medical Center",All institutions,Mississippi,"U. Mississippi, Jackson, Medical Center",3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r234,"All institutions -> Mississippi -> U. Mississippi, Oxford",All institutions,Mississippi,"U. Mississippi, Oxford",3,88,20,8,7,2,3,0,8,0,4,4,0,5,5,0,0,0
1814,r235,All institutions -> Mississippi -> U. Southern Mississippi,All institutions,Mississippi,U. Southern Mississippi,3,118,27,8,12,0,5,2,6,0,2,4,0,11,6,5,0,0
1814,r236,All institutions -> Missouri,All institutions,Missouri,,2,978,95,13,56,0,19,7,90,8,12,30,40,76,20,27,29,0
1814,r237,All institutions -> Missouri -> Concordia Seminary,All institutions,Missouri,Concordia Seminary,3,8,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
1814,r238,All institutions -> Missouri -> Midwestern Baptist Theological Seminary,All institutions,Missouri,Midwestern Baptist Theological Seminary,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
1814,r239,All institutions -> Missouri -> Missouri U. of Science and Technology,All institutions,Missouri,Missouri U. of Science and Technology,3,116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r240,All institutions -> Missouri -> Saint Louis U.,All institutions,Missouri,Saint Louis U.,3,131,38,6,27,0,1,4,20,0,4,6,10,4,2,0,2,0
1814,r241,"All institutions -> Missouri -> U. Missouri, Columbia",All institutions,Missouri,"U. Missouri, Columbia",3,357,35,4,16,0,14,1,38,1,7,15,15,44,7,27,10,0
1814,r242,"All institutions -> Missouri -> U. Missouri, Kansas City",All institutions,Missouri,"U. Missouri, Kansas City",3,50,3,0,3,0,0,0,2,0,0,2,0,6,1,0,5,0
1814,r243,"All institutions -> Missouri -> U. Missouri, Saint Louis",All institutions,Missouri,"U. Missouri, Saint Louis",3,57,17,3,9,0,3,2,0,0,0,0,0,1,1,0,0,0
1814,r244,"All institutions -> Missouri -> Washington U., Saint Louis",All institutions,Missouri,"Washington U., Saint Louis",3,256,1,0,0,0,1,0,19,7,1,7,4,21,9,0,12,0
1814,r245,All institutions -> Montana,All institutions,Montana,,2,112,31,13,12,0,4,2,1,0,1,0,0,1,0,0,1,0
1814,r246,"All institutions -> Montana -> Montana State U., Bozeman",All institutions,Montana,"Montana State U., Bozeman",3,71,19,6,8,0,3,2,1,0,1,0,0,1,0,0,1,0
1814,r247,All institutions -> Montana -> Montana Tech of U. Montana,All institutions,Montana,Montana Tech of U. Montana,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r248,"All institutions -> Montana -> U. Montana, Missoula",All institutions,Montana,"U. Montana, Missoula",3,39,12,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,r249,All institutions -> Nebraska,All institutions,Nebraska,,2,341,25,3,13,0,6,3,34,3,3,19,9,8,3,3,2,0
1814,r250,All institutions -> Nebraska -> Creighton U.,All institutions,Nebraska,Creighton U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r251,"All institutions -> Nebraska -> U. Nebraska, Lincoln",All institutions,Nebraska,"U. Nebraska, Lincoln",3,257,25,3,13,0,6,3,34,3,3,19,9,8,3,3,2,0
1814,r252,"All institutions -> Nebraska -> U. Nebraska, Medical Center",All institutions,Nebraska,"U. Nebraska, Medical Center",3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r253,"All institutions -> Nebraska -> U. Nebraska, Omaha",All institutions,Nebraska,"U. Nebraska, Omaha",3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r254,All institutions -> Nevada,All institutions,Nevada,,2,240,41,4,19,1,10,7,14,0,4,10,0,6,3,0,3,0
1814,r255,"All institutions -> Nevada -> U. Nevada, Las Vegas",All institutions,Nevada,"U. Nevada, Las Vegas",3,116,26,1,16,1,7,1,5,0,1,4,0,6,3,0,3,0
1814,r256,"All institutions -> Nevada -> U. Nevada, Reno",All institutions,Nevada,"U. Nevada, Reno",3,124,15,3,3,0,3,6,9,0,3,6,0,0,0,0,0,0
1814,r257,All institutions -> New Hampshire,All institutions,New Hampshire,,2,165,10,3,5,0,1,1,4,0,1,3,0,3,3,0,0,0
1814,r258,"All institutions -> New Hampshire -> Antioch U., Keene",All institutions,New Hampshire,"Antioch U., Keene",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r259,All institutions -> New Hampshire -> Dartmouth C.,All institutions,New Hampshire,Dartmouth C.,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r260,All institutions -> New Hampshire -> Southern New Hampshire U.,All institutions,New Hampshire,Southern New Hampshire U.,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1814,r261,"All institutions -> New Hampshire -> U. New Hampshire, Durham",All institutions,New Hampshire,"U. New Hampshire, Durham",3,75,10,3,5,0,1,1,4,0,1,3,0,0,0,0,0,0
1814,r262,All institutions -> New Jersey,All institutions,New Jersey,,2,1124,68,12,31,1,18,6,171,25,41,39,66,83,47,13,23,0
1814,r263,All institutions -> New Jersey -> Drew U.,All institutions,New Jersey,Drew U.,3,13,0,0,0,0,0,0,12,0,4,1,7,0,0,0,0,0
1814,r264,"All institutions -> New Jersey -> Fairleigh Dickinson U., Teaneck",All institutions,New Jersey,"Fairleigh Dickinson U., Teaneck",3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r265,All institutions -> New Jersey -> Montclair State U.,All institutions,New Jersey,Montclair State U.,3,21,17,0,9,1,6,1,0,0,0,0,0,1,0,0,1,0
1814,r266,All institutions -> New Jersey -> New Jersey Institute of Technology,All institutions,New Jersey,New Jersey Institute of Technology,3,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1814,r267,All institutions -> New Jersey -> Princeton Theological Seminary,All institutions,New Jersey,Princeton Theological Seminary,3,8,0,0,0,0,0,0,8,0,1,0,7,0,0,0,0,0
1814,r268,All institutions -> New Jersey -> Princeton U.,All institutions,New Jersey,Princeton U.,3,396,0,0,0,0,0,0,104,16,24,26,38,5,0,1,4,0
1814,r269,All institutions -> New Jersey -> Rowan U.,All institutions,New Jersey,Rowan U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r270,All institutions -> New Jersey -> Rutgers School of Biomedical and Health Sciences,All institutions,New Jersey,Rutgers School of Biomedical and Health Sciences,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r271,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Camden",All institutions,New Jersey,"Rutgers, State U. New Jersey, Camden",3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
1814,r272,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, New Brunswick",All institutions,New Jersey,"Rutgers, State U. New Jersey, New Brunswick",3,390,37,6,16,0,11,4,47,9,12,12,14,24,3,11,10,0
1814,r273,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Newark",All institutions,New Jersey,"Rutgers, State U. New Jersey, Newark",3,74,1,1,0,0,0,0,0,0,0,0,0,42,36,0,6,0
1814,r274,All institutions -> New Jersey -> Seton Hall U.,All institutions,New Jersey,Seton Hall U.,3,33,12,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0
1814,r275,All institutions -> New Jersey -> Stevens Institute of Technology,All institutions,New Jersey,Stevens Institute of Technology,3,50,1,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0
1814,r276,All institutions -> New Mexico,All institutions,New Mexico,,2,322,53,8,27,3,12,3,30,5,6,9,10,19,8,5,6,0
1814,r277,All institutions -> New Mexico -> New Mexico Institute of Mining and Technology,All institutions,New Mexico,New Mexico Institute of Mining and Technology,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r278,"All institutions -> New Mexico -> New Mexico State U., Las Cruces",All institutions,New Mexico,"New Mexico State U., Las Cruces",3,118,30,8,13,1,6,2,6,0,0,6,0,8,7,0,1,0
1814,r279,"All institutions -> New Mexico -> U. New Mexico, Albuquerque",All institutions,New Mexico,"U. New Mexico, Albuquerque",3,191,23,0,14,2,6,1,24,5,6,3,10,11,1,5,5,0
1814,r280,All institutions -> New York,All institutions,New York,,2,4260,275,35,106,6,114,14,589,81,103,164,241,201,84,30,87,0
1814,r281,All institutions -> New York -> Adelphi U.,All institutions,New York,Adelphi U.,3,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
1814,r282,All institutions -> New York -> Albany Medical C.,All institutions,New York,Albany Medical C.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r283,All institutions -> New York -> Alfred U.,All institutions,New York,Alfred U.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r284,All institutions -> New York -> Clarkson U.,All institutions,New York,Clarkson U.,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r285,All institutions -> New York -> Cold Spring Harbor Laboratory,All institutions,New York,Cold Spring Harbor Laboratory,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r286,All institutions -> New York -> Columbia U. in the City of New York,All institutions,New York,Columbia U. in the City of New York,3,659,44,1,18,0,22,3,98,17,23,21,37,29,20,2,7,0
1814,r287,"All institutions -> New York -> Columbia U., Teachers C.",All institutions,New York,"Columbia U., Teachers C.",3,98,86,11,23,4,45,3,0,0,0,0,0,3,0,2,1,0
1814,r288,All institutions -> New York -> Cornell U.,All institutions,New York,Cornell U.,3,539,2,0,1,0,1,0,60,13,15,15,17,18,8,8,2,0
1814,r289,"All institutions -> New York -> Cornell U., Weill Cornell Medical College",All institutions,New York,"Cornell U., Weill Cornell Medical College",3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r290,"All institutions -> New York -> CUNY, City C.",All institutions,New York,"CUNY, City C.",3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r291,"All institutions -> New York -> CUNY, Graduate Center",All institutions,New York,"CUNY, Graduate Center",3,410,22,14,6,0,1,1,118,23,12,30,53,13,8,0,5,0
1814,r292,All institutions -> New York -> Fordham U.,All institutions,New York,Fordham U.,3,114,10,2,7,0,1,0,35,0,4,11,20,12,0,0,12,0
1814,r293,All institutions -> New York -> Hofstra U.,All institutions,New York,Hofstra U.,3,22,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,r294,All institutions -> New York -> Icahn School of Medicine at Mt. Sinai,All institutions,New York,Icahn School of Medicine at Mt. Sinai,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r295,All institutions -> New York -> Juilliard School,All institutions,New York,Juilliard School,3,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
1814,r296,"All institutions -> New York -> Long Island U., Brooklyn",All institutions,New York,"Long Island U., Brooklyn",3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r297,"All institutions -> New York -> Long Island U., Brookville",All institutions,New York,"Long Island U., Brookville",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r298,All institutions -> New York -> Memorial Sloan Kettering Cancer Center,All institutions,New York,Memorial Sloan Kettering Cancer Center,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r299,All institutions -> New York -> New School,All institutions,New York,New School,3,71,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0
1814,r300,All institutions -> New York -> New York Medical C.,All institutions,New York,New York Medical C.,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r301,All institutions -> New York -> New York U.,All institutions,New York,New York U.,3,429,27,4,11,0,12,0,100,17,25,13,45,38,12,8,18,0
1814,r302,All institutions -> New York -> Pace U.,All institutions,New York,Pace U.,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1814,r303,"All institutions -> New York -> Rensselaer Polytechnic Institute, Troy",All institutions,New York,"Rensselaer Polytechnic Institute, Troy",3,164,0,0,0,0,0,0,2,0,0,1,1,14,6,3,5,0
1814,r304,All institutions -> New York -> Rochester Institute of Technology,All institutions,New York,Rochester Institute of Technology,3,31,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0
1814,r305,All institutions -> New York -> Rockefeller U.,All institutions,New York,Rockefeller U.,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r306,"All institutions -> New York -> St. John's U., Queens",All institutions,New York,"St. John's U., Queens",3,33,0,0,0,0,0,0,13,0,1,12,0,0,0,0,0,0
1814,r307,All institutions -> New York -> Syracuse U.,All institutions,New York,Syracuse U.,3,149,16,0,10,0,6,0,19,0,4,9,6,7,4,2,1,0
1814,r308,"All institutions -> New York -> SUNY, Binghamton U.",All institutions,New York,"SUNY, Binghamton U.",3,150,4,0,1,0,1,2,29,1,4,18,6,6,5,0,1,0
1814,r309,"All institutions -> New York -> SUNY, C. of Environmental Science and Forestry",All institutions,New York,"SUNY, C. of Environmental Science and Forestry",3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r310,"All institutions -> New York -> SUNY, C. of Optometry",All institutions,New York,"SUNY, C. of Optometry",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r311,"All institutions -> New York -> SUNY, Downstate Medical Center",All institutions,New York,"SUNY, Downstate Medical Center",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r312,"All institutions -> New York -> SUNY, Stony Brook U.",All institutions,New York,"SUNY, Stony Brook U.",3,257,5,0,0,0,5,0,23,3,1,10,9,4,0,0,4,0
1814,r313,"All institutions -> New York -> SUNY, U. Albany",All institutions,New York,"SUNY, U. Albany",3,168,20,2,14,0,3,1,12,5,5,2,0,14,0,0,14,0
1814,r314,"All institutions -> New York -> SUNY, U. Buffalo",All institutions,New York,"SUNY, U. Buffalo",3,332,28,0,9,2,15,2,42,2,6,20,14,23,13,5,5,0
1814,r315,"All institutions -> New York -> SUNY, Upstate Medical U.",All institutions,New York,"SUNY, Upstate Medical U.",3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r316,All institutions -> New York -> Union Theological Seminary,All institutions,New York,Union Theological Seminary,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
1814,r317,All institutions -> New York -> U. Rochester,All institutions,New York,U. Rochester,3,207,9,1,5,0,1,2,19,0,3,2,14,8,8,0,0,0
1814,r318,All institutions -> New York -> Yeshiva U.,All institutions,New York,Yeshiva U.,3,60,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
1814,r319,All institutions -> North Carolina,All institutions,North Carolina,,2,1736,130,10,81,0,24,15,131,5,20,39,67,81,37,19,25,0
1814,r320,All institutions -> North Carolina -> Duke U.,All institutions,North Carolina,Duke U.,3,400,0,0,0,0,0,0,57,4,7,14,32,13,11,0,2,0
1814,r321,All institutions -> North Carolina -> East Carolina U.,All institutions,North Carolina,East Carolina U.,3,41,2,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0
1814,r322,All institutions -> North Carolina -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina,North Carolina Agricultural and Technical State U.,3,54,4,3,0,0,0,1,0,0,0,0,0,8,7,0,1,0
1814,r323,All institutions -> North Carolina -> North Carolina State U.,All institutions,North Carolina,North Carolina State U.,3,495,49,1,30,0,16,2,1,0,0,1,0,17,2,4,11,0
