table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_level_4,_b_field_b_level_5,_b_field_b_hierarchy_depth,field_2018,field_2019,field_2020
6015,r127,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Pediatrics,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Pediatrics,,4,60,96,96
6015,r128,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Psychiatry,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Psychiatry,,4,52,47,51
6015,r129,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Public health,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Public health,,4,119,135,137
6015,r130,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Pulmonary disease,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Pulmonary disease,,4,25,22,28
6015,r131,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Radiological sciences,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Radiological sciences,,4,52,61,70
6015,r132,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Surgery,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Surgery,,4,113,127,127
6015,r133,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Clinical medicine nec,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Clinical medicine nec,,4,267,310,309
6015,r134,All surveyed fields<sup>a</sup> -> Health -> Other health,All surveyed fields<sup>a</sup>,Health,Other health,,,3,301,334,294
6015,r135,All surveyed fields<sup>a</sup> -> Health -> Other health -> Communication disorders sciences,All surveyed fields<sup>a</sup>,Health,Other health,Communication disorders sciences,,4,25,23,24
6015,r136,All surveyed fields<sup>a</sup> -> Health -> Other health -> Dental sciences ,All surveyed fields<sup>a</sup>,Health,Other health,Dental sciences ,,4,33,35,35
6015,r137,All surveyed fields<sup>a</sup> -> Health -> Other health -> Kinesiology and exercise science,All surveyed fields<sup>a</sup>,Health,Other health,Kinesiology and exercise science,,4,na,na,20
6015,r138,All surveyed fields<sup>a</sup> -> Health -> Other health -> Nursing science,All surveyed fields<sup>a</sup>,Health,Other health,Nursing science,,4,40,38,38
6015,r139,All surveyed fields<sup>a</sup> -> Health -> Other health -> Pharmaceutical sciences,All surveyed fields<sup>a</sup>,Health,Other health,Pharmaceutical sciences,,4,63,77,83
6015,r140,All surveyed fields<sup>a</sup> -> Health -> Other health -> Veterinary biomedical and clinical sciences<sup>b</sup>,All surveyed fields<sup>a</sup>,Health,Other health,Veterinary biomedical and clinical sciences<sup>b</sup>,,4,54,61,na
6015,r141,All surveyed fields<sup>a</sup> -> Health -> Other health -> Other health nec,All surveyed fields<sup>a</sup>,Health,Other health,Other health nec,,4,86,100,94
