table_id,row_id,time_period,current_millions_level_1,current_millions_level_2,current_millions_hierarchy_depth,value
5554,r380,R&D and R&D plant budget authority -> 2016,Current $millions,National defense,2,80202
5554,r381,R&D and R&D plant budget authority -> 2016,Current $millions,Civilian functions,2,70191
5554,r382,R&D and R&D plant budget authority -> 2016,% distribution,Total,2,100.0
5554,r383,R&D and R&D plant budget authority -> 2016,% distribution,National defense,2,53.3
5554,r384,R&D and R&D plant budget authority -> 2016,% distribution,Civilian functions,2,46.7
5554,r385,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Total,2,127306
5554,r386,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,National defense,2,57530
5554,r387,R&D and R&D plant budget authority -> 2017<sup>b</sup>,Current $millions,Civilian functions,2,69776
5554,r388,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Total,2,100.0
5554,r389,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,National defense,2,45.2
5554,r390,R&D and R&D plant budget authority -> 2017<sup>b</sup>,% distribution,Civilian functions,2,54.8
5554,r391,R&D and R&D plant budget authority -> 2018,Current $millions,Total,2,144459
5554,r392,R&D and R&D plant budget authority -> 2018,Current $millions,National defense,2,68916
5554,r393,R&D and R&D plant budget authority -> 2018,Current $millions,Civilian functions,2,75543
5554,r394,R&D and R&D plant budget authority -> 2018,% distribution,Total,2,100.0
5554,r395,R&D and R&D plant budget authority -> 2018,% distribution,National defense,2,47.7
5554,r396,R&D and R&D plant budget authority -> 2018,% distribution,Civilian functions,2,52.3
5554,r397,R&D and R&D plant budget authority -> 2019,Current $millions,Total,2,149971
5554,r398,R&D and R&D plant budget authority -> 2019,Current $millions,National defense,2,72027
5554,r399,R&D and R&D plant budget authority -> 2019,Current $millions,Civilian functions,2,77944
5554,r400,R&D and R&D plant budget authority -> 2019,% distribution,Total,2,100.0
5554,r401,R&D and R&D plant budget authority -> 2019,% distribution,National defense,2,48.0
5554,r402,R&D and R&D plant budget authority -> 2019,% distribution,Civilian functions,2,52.0
5554,r403,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,Total,2,169901
5554,r404,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,National defense,2,81874
5554,r405,R&D and R&D plant budget authority -> 2020<sup>c</sup>,Current $millions,Civilian functions,2,88027
5554,r406,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,Total,2,100.0
5554,r407,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,National defense,2,48.2
5554,r408,R&D and R&D plant budget authority -> 2020<sup>c</sup>,% distribution,Civilian functions,2,51.8
5554,r409,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,Current $millions,Total,2,165560
5554,r410,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,Current $millions,National defense,2,79584
5554,r411,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,Current $millions,Civilian functions,2,85976
5554,r412,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,% distribution,Total,2,100.0
5554,r413,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,% distribution,National defense,2,48.1
5554,r414,R&D and R&D plant budget authority -> 2021 preliminary<sup>c</sup>,% distribution,Civilian functions,2,51.9
5554,r415,R&D and R&D plant budget authority -> 2022 proposed,Current $millions,Total,2,179418
5554,r416,R&D and R&D plant budget authority -> 2022 proposed,Current $millions,National defense,2,78704
5554,r417,R&D and R&D plant budget authority -> 2022 proposed,Current $millions,Civilian functions,2,100714
5554,r418,R&D and R&D plant budget authority -> 2022 proposed,% distribution,Total,2,100.0
5554,r419,R&D and R&D plant budget authority -> 2022 proposed,% distribution,National defense,2,43.9
5554,r420,R&D and R&D plant budget authority -> 2022 proposed,% distribution,Civilian functions,2,56.1
