table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
3285,r100,"With disability -> Top 53 U.S. institutions -> U. Maryland, College Park",With disability,Top 53 U.S. institutions,"U. Maryland, College Park",3,23
3285,r101,"With disability -> Top 53 U.S. institutions -> U. Pittsburgh, Pittsburgh",With disability,Top 53 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,23
3285,r102,With disability -> Top 53 U.S. institutions -> Arizona State U.,With disability,Top 53 U.S. institutions,Arizona State U.,3,22
3285,r103,With disability -> Top 53 U.S. institutions -> Iowa State U.,With disability,Top 53 U.S. institutions,Iowa State U.,3,22
3285,r104,"With disability -> Top 53 U.S. institutions -> U. Massachusetts, Amherst",With disability,Top 53 U.S. institutions,"U. Massachusetts, Amherst",3,22
3285,r105,With disability -> Top 53 U.S. institutions -> U. Pennsylvania,With disability,Top 53 U.S. institutions,U. Pennsylvania,3,22
3285,r106,"With disability -> Top 53 U.S. institutions -> Colorado State U., Fort Collins",With disability,Top 53 U.S. institutions,"Colorado State U., Fort Collins",3,21
3285,r107,"With disability -> Top 53 U.S. institutions -> Indiana U., Bloomington",With disability,Top 53 U.S. institutions,"Indiana U., Bloomington",3,21
3285,r108,"With disability -> Top 53 U.S. institutions -> U. Missouri, Columbia",With disability,Top 53 U.S. institutions,"U. Missouri, Columbia",3,21
3285,r109,"With disability -> Top 53 U.S. institutions -> U. North Carolina, Chapel Hill",With disability,Top 53 U.S. institutions,"U. North Carolina, Chapel Hill",3,21
3285,r110,With disability -> All other institutions,With disability,All other institutions,,2,1540
