table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7291,r132,"All minority-serving institutions -> CUNY, Medgar Evers C.",All minority-serving institutions,"CUNY, Medgar Evers C.",2,131,409.8,0.0,0.0,0.0,0.0,0.0,0.0,309.8,0.0,100.0,0.0,0.0
7291,r133,All minority-serving institutions -> Lincoln U. Commonwealth of Pennsylvania,All minority-serving institutions,Lincoln U. Commonwealth of Pennsylvania,2,132,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0
7291,r134,All minority-serving institutions -> Del Mar C.,All minority-serving institutions,Del Mar C.,2,133,394.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.9,0.0,0.0
7291,r135,All minority-serving institutions -> U. La Verne,All minority-serving institutions,U. La Verne,2,134,389.6,0.0,0.0,0.0,0.0,0.0,0.0,389.6,0.0,0.0,0.0,0.0
7291,r136,All minority-serving institutions -> U. Houston-Downtown,All minority-serving institutions,U. Houston-Downtown,2,135,383.5,0.0,0.0,0.0,0.0,0.0,293.8,0.0,0.0,89.7,0.0,0.0
7291,r137,All minority-serving institutions -> Cerritos C.,All minority-serving institutions,Cerritos C.,2,136,364.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,274.6,0.0,0.0
7291,r138,All minority-serving institutions -> El Paso Community C.,All minority-serving institutions,El Paso Community C.,2,137,362.9,0.0,0.0,0.0,0.0,0.0,0.0,362.9,0.0,0.0,0.0,0.0
7291,r139,All minority-serving institutions -> Palm Beach State C.,All minority-serving institutions,Palm Beach State C.,2,138,354.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.3,0.0,0.0
7291,r140,All minority-serving institutions -> Hinds Community C.,All minority-serving institutions,Hinds Community C.,2,139,353.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.7,0.0,0.0
7291,r141,All minority-serving institutions -> Rush U.,All minority-serving institutions,Rush U.,2,140,350.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
7291,r142,All minority-serving institutions -> Virginia Union U.,All minority-serving institutions,Virginia Union U.,2,141,344.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1,0.0,0.0
7291,r143,All minority-serving institutions -> Coppin State U.,All minority-serving institutions,Coppin State U.,2,142,334.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.5,0.0,0.0
7291,r144,"All minority-serving institutions -> CUNY, LaGuardia Community C.",All minority-serving institutions,"CUNY, LaGuardia Community C.",2,143,329.2,0.0,0.0,0.0,0.0,0.0,0.0,329.2,0.0,0.0,0.0,0.0
7291,r145,All minority-serving institutions -> Polytechnic U. Puerto Rico,All minority-serving institutions,Polytechnic U. Puerto Rico,2,144,325.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7,0.0,0.0
7291,r146,"All minority-serving institutions -> CUNY, Queensborough Community C.",All minority-serving institutions,"CUNY, Queensborough Community C.",2,145,321.9,0.0,0.0,0.0,0.0,0.0,0.0,315.9,0.0,6.0,0.0,0.0
7291,r147,All minority-serving institutions -> Inter American U. Puerto Rico,All minority-serving institutions,Inter American U. Puerto Rico,2,146,319.7,0.0,0.0,0.0,0.0,0.0,319.7,0.0,0.0,0.0,0.0,0.0
7291,r148,All minority-serving institutions -> Nebraska Indian Community C.,All minority-serving institutions,Nebraska Indian Community C.,2,147,303.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.4,0.0,0.0
7291,r149,All minority-serving institutions -> Bethune-Cookman U.,All minority-serving institutions,Bethune-Cookman U.,2,148,301.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.4,0.0,0.0
7291,r150,All minority-serving institutions -> Victor Valley C.,All minority-serving institutions,Victor Valley C.,2,149,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
7291,r151,"All minority-serving institutions -> Riverside Community C. District, Riverside",All minority-serving institutions,"Riverside Community C. District, Riverside",2,150,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
7291,r152,"All minority-serving institutions -> Los Angeles Community C. District, Los Angeles City C.",All minority-serving institutions,"Los Angeles Community C. District, Los Angeles City C.",2,151,299.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.1,0.0,0.0
7291,r153,All minority-serving institutions -> Houston Baptist U.,All minority-serving institutions,Houston Baptist U.,2,152,298.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.1,0.0,0.0
7291,r154,All minority-serving institutions -> Stillman C.,All minority-serving institutions,Stillman C.,2,153,249.9,0.0,0.0,0.0,0.0,0.0,249.9,0.0,0.0,0.0,0.0,0.0
7291,r155,All minority-serving institutions -> Aaniiih Nakoda C.,All minority-serving institutions,Aaniiih Nakoda C.,2,154,248.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.8,0.0,0.0
7291,r156,"All minority-serving institutions -> St. Thomas U., Miami Gardens",All minority-serving institutions,"St. Thomas U., Miami Gardens",2,155,245.1,0.0,0.0,0.0,0.0,0.0,245.1,0.0,0.0,0.0,0.0,0.0
7291,r157,All minority-serving institutions -> State U. New York at Old Westbury,All minority-serving institutions,State U. New York at Old Westbury,2,156,229.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.2,0.0,0.0
7291,r158,"All minority-serving institutions -> Southern U. and A&M C., System Office",All minority-serving institutions,"Southern U. and A&M C., System Office",2,157,218.4,0.0,0.0,0.0,0.0,0.0,218.4,0.0,0.0,0.0,0.0,0.0
7291,r159,All minority-serving institutions -> Paine C.,All minority-serving institutions,Paine C.,2,158,202.4,0.0,0.0,0.0,0.0,0.0,202.4,0.0,0.0,0.0,0.0,0.0
7291,r160,All minority-serving institutions -> Laredo C.,All minority-serving institutions,Laredo C.,2,159,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
7291,r161,All minority-serving institutions -> Voorhees C.,All minority-serving institutions,Voorhees C.,2,160,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
7291,r162,"All minority-serving institutions -> SUNY, Nassau Community C.",All minority-serving institutions,"SUNY, Nassau Community C.",2,161,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0
7291,r163,All minority-serving institutions -> Oakwood U.,All minority-serving institutions,Oakwood U.,2,162,183.7,0.0,0.0,0.0,0.0,0.0,183.7,0.0,0.0,0.0,0.0,0.0
7291,r164,All minority-serving institutions -> Dominican C.,All minority-serving institutions,Dominican C.,2,163,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0
7291,r165,All minority-serving institutions -> Oglala Lakota C.,All minority-serving institutions,Oglala Lakota C.,2,164,157.9,0.0,0.0,0.0,0.0,0.0,0.0,137.7,0.0,20.2,0.0,0.0
7291,r166,All minority-serving institutions -> Edward Waters C.,All minority-serving institutions,Edward Waters C.,2,165,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0
7291,r167,All minority-serving institutions -> Red Lake Nation C.,All minority-serving institutions,Red Lake Nation C.,2,166,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0
7291,r168,All minority-serving institutions -> Texas C.,All minority-serving institutions,Texas C.,2,167,149.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,0.0,0.0
7291,r169,All minority-serving institutions -> Sisseton Wahpeton C.,All minority-serving institutions,Sisseton Wahpeton C.,2,168,147.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.2,0.0,0.0
7291,r170,All minority-serving institutions -> East Los Angeles C.,All minority-serving institutions,East Los Angeles C.,2,169,143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8,0.0,0.0
7291,r171,"All minority-serving institutions -> U. Puerto Rico, Ponce",All minority-serving institutions,"U. Puerto Rico, Ponce",2,170,143.1,0.0,0.0,0.0,0.0,0.0,143.1,0.0,0.0,0.0,0.0,0.0
7291,r172,All minority-serving institutions -> Northwest Indian C.,All minority-serving institutions,Northwest Indian C.,2,171,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
7291,r173,"All minority-serving institutions -> York C., City U. New York",All minority-serving institutions,"York C., City U. New York",2,172,121.5,0.0,0.0,0.0,0.0,0.0,0.0,121.5,0.0,0.0,0.0,0.0
7291,r174,All minority-serving institutions -> Prince George's Community C.,All minority-serving institutions,Prince George's Community C.,2,173,119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2,0.0,0.0
7291,r175,All minority-serving institutions -> Blackfeet Community C.,All minority-serving institutions,Blackfeet Community C.,2,174,117.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,0.0,0.0
7291,r176,All minority-serving institutions -> Heritage U.,All minority-serving institutions,Heritage U.,2,175,108.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,0.0,0.0
7291,r177,"All minority-serving institutions -> Universidad Ana G. Mendez, Cupey Campus",All minority-serving institutions,"Universidad Ana G. Mendez, Cupey Campus",2,176,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0
7291,r178,All minority-serving institutions -> San Joaquin Delta C.,All minority-serving institutions,San Joaquin Delta C.,2,177,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0
7291,r179,All minority-serving institutions -> Leech Lake Tribal C.,All minority-serving institutions,Leech Lake Tribal C.,2,178,100.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,87.3,0.0
7291,r180,All minority-serving institutions -> Sitting Bull C.,All minority-serving institutions,Sitting Bull C.,2,179,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0
7291,r181,"All minority-serving institutions -> California State U., Stanislaus",All minority-serving institutions,"California State U., Stanislaus",2,180,98.7,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0
7291,r182,All minority-serving institutions -> U. Bridgeport,All minority-serving institutions,U. Bridgeport,2,181,89.1,0.0,0.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0
7291,r183,All minority-serving institutions -> Pima Community C.,All minority-serving institutions,Pima Community C.,2,182,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
7291,r184,"All minority-serving institutions -> Texas A&M U., San Antonio",All minority-serving institutions,"Texas A&M U., San Antonio",2,183,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0
7291,r185,"All minority-serving institutions -> CUNY, Bronx Community C.",All minority-serving institutions,"CUNY, Bronx Community C.",2,184,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0
7291,r186,All minority-serving institutions -> Allan Hancock C.,All minority-serving institutions,Allan Hancock C.,2,185,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0
7291,r187,All minority-serving institutions -> Fort Peck Community C.,All minority-serving institutions,Fort Peck Community C.,2,186,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
7291,r188,All minority-serving institutions -> C. Menominee Nation,All minority-serving institutions,C. Menominee Nation,2,187,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0
