table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_doctoral_students_rank,field_all_doctoral_students_total,field_all_doctoral_students_science,field_all_doctoral_students_engineering,field_all_doctoral_students_health,field_full_time_doctoral_students_rank,field_full_time_doctoral_students_total,field_full_time_doctoral_students_science,field_full_time_doctoral_students_engineering,field_full_time_doctoral_students_health,field_part_time_doctoral_students_rank,field_part_time_doctoral_students_total,field_part_time_doctoral_students_science,field_part_time_doctoral_students_engineering,field_part_time_doctoral_students_health
10647,r305,All institutions<sup>a</sup> -> Santa Clara U.,All institutions<sup>a</sup>,Santa Clara U.,2,304,66,0,66,0,324,30,0,30,0,198,36,0,36,0
10647,r306,All institutions<sup>a</sup> -> U. Texas Rio Grande Valley,All institutions<sup>a</sup>,U. Texas Rio Grande Valley,2,305,65,65,0,0,289,52,52,0,0,268,13,13,0,0
10647,r307,All institutions<sup>a</sup> -> Lamar U.,All institutions<sup>a</sup>,Lamar U.,2,305,65,0,65,0,316,34,0,34,0,209,31,0,31,0
10647,r308,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,307,63,63,0,0,280,63,63,0,0,356,0,0,0,0
10647,r309,All institutions<sup>a</sup> -> Mercer U.,All institutions<sup>a</sup>,Mercer U.,2,308,62,0,0,62,286,53,0,0,53,291,9,0,0,9
10647,r310,All institutions<sup>a</sup> -> Morehouse School of Medicine,All institutions<sup>a</sup>,Morehouse School of Medicine,2,309,61,43,0,18,283,57,41,0,16,322,4,2,0,2
10647,r311,All institutions<sup>a</sup> -> Towson U.,All institutions<sup>a</sup>,Towson U.,2,310,59,59,0,0,308,40,40,0,0,253,19,19,0,0
10647,r312,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,310,59,59,0,0,321,32,32,0,0,229,27,27,0,0
10647,r313,All institutions<sup>a</sup> -> Endicott C.,All institutions<sup>a</sup>,Endicott C.,2,310,59,45,0,14,340,20,20,0,0,191,39,25,0,14
10647,r314,All institutions<sup>a</sup> -> Antioch U.,All institutions<sup>a</sup>,Antioch U.,2,313,57,57,0,0,315,35,35,0,0,242,22,22,0,0
10647,r315,All institutions<sup>a</sup> -> Bowie State U.,All institutions<sup>a</sup>,Bowie State U.,2,314,54,54,0,0,335,23,23,0,0,209,31,31,0,0
10647,r316,"All institutions<sup>a</sup> -> U. Texas, Tyler",All institutions<sup>a</sup>,"U. Texas, Tyler",2,314,54,21,0,33,337,21,20,0,1,206,33,1,0,32
10647,r317,All institutions<sup>a</sup> -> Marshall U.,All institutions<sup>a</sup>,Marshall U.,2,316,53,53,0,0,290,51,51,0,0,336,2,2,0,0
10647,r318,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,316,53,46,7,0,291,50,43,7,0,326,3,3,0,0
10647,r319,All institutions<sup>a</sup> -> James Madison U.,All institutions<sup>a</sup>,James Madison U.,2,318,52,52,0,0,301,42,42,0,0,284,10,10,0,0
10647,r320,All institutions<sup>a</sup> -> Texas A&M U.-Kingsville,All institutions<sup>a</sup>,Texas A&M U.-Kingsville,2,318,52,14,38,0,328,27,12,15,0,232,25,2,23,0
10647,r321,All institutions<sup>a</sup> -> Delaware State U.<sup>d</sup>,All institutions<sup>a</sup>,Delaware State U.<sup>d</sup>,2,320,51,51,0,0,296,46,46,0,0,316,5,5,0,0
10647,r322,All institutions<sup>a</sup> -> Cold Spring Harbor Laboratory,All institutions<sup>a</sup>,Cold Spring Harbor Laboratory,2,321,49,49,0,0,293,49,49,0,0,356,0,0,0,0
10647,r323,All institutions<sup>a</sup> -> Van Andel Institute,All institutions<sup>a</sup>,Van Andel Institute,2,322,48,48,0,0,295,48,48,0,0,356,0,0,0,0
10647,r324,All institutions<sup>a</sup> -> Azusa Pacific U.,All institutions<sup>a</sup>,Azusa Pacific U.,2,322,48,0,0,48,311,39,0,0,39,291,9,0,0,9
10647,r325,All institutions<sup>a</sup> -> Suffolk U.,All institutions<sup>a</sup>,Suffolk U.,2,322,48,48,0,0,328,27,27,0,0,247,21,21,0,0
10647,r326,All institutions<sup>a</sup> -> Stephen F. Austin State U.,All institutions<sup>a</sup>,Stephen F. Austin State U.,2,325,47,47,0,0,331,25,25,0,0,242,22,22,0,0
10647,r327,All institutions<sup>a</sup> -> Albany Medical C.,All institutions<sup>a</sup>,Albany Medical C.,2,326,46,46,0,0,296,46,46,0,0,356,0,0,0,0
10647,r328,All institutions<sup>a</sup> -> Sam Houston State U.,All institutions<sup>a</sup>,Sam Houston State U.,2,326,46,46,0,0,335,23,23,0,0,237,23,23,0,0
10647,r329,All institutions<sup>a</sup> -> Niagara U.,All institutions<sup>a</sup>,Niagara U.,2,326,46,46,0,0,350,17,17,0,0,220,29,29,0,0
10647,r330,All institutions<sup>a</sup> -> Sanford-Burnham Medical Research Institute,All institutions<sup>a</sup>,Sanford-Burnham Medical Research Institute,2,329,44,44,0,0,299,44,44,0,0,356,0,0,0,0
10647,r331,All institutions<sup>a</sup> -> Gallaudet U.,All institutions<sup>a</sup>,Gallaudet U.,2,329,44,35,0,9,333,24,21,0,3,249,20,14,0,6
10647,r332,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,329,44,35,0,9,368,9,5,0,4,199,35,30,0,5
10647,r333,All institutions<sup>a</sup> -> U. San Diego,All institutions<sup>a</sup>,U. San Diego,2,329,44,0,0,44,381,5,0,0,5,191,39,0,0,39
10647,r334,All institutions<sup>a</sup> -> U. del Turabo,All institutions<sup>a</sup>,U. del Turabo,2,333,43,43,0,0,300,43,43,0,0,356,0,0,0,0
10647,r335,All institutions<sup>a</sup> -> Biola U.,All institutions<sup>a</sup>,Biola U.,2,333,43,43,0,0,308,40,40,0,0,326,3,3,0,0
10647,r336,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,335,42,42,0,0,305,41,41,0,0,344,1,1,0,0
10647,r337,"All institutions<sup>a</sup> -> California State U., Los Angeles",All institutions<sup>a</sup>,"California State U., Los Angeles",2,336,41,0,0,41,305,41,0,0,41,356,0,0,0,0
10647,r338,All institutions<sup>a</sup> -> Simmons U.,All institutions<sup>a</sup>,Simmons U.,2,336,41,26,0,15,393,0,0,0,0,185,41,26,0,15
10647,r339,"All institutions<sup>a</sup> -> Toyota Technological Institute, Chicago",All institutions<sup>a</sup>,"Toyota Technological Institute, Chicago",2,338,40,40,0,0,308,40,40,0,0,356,0,0,0,0
10647,r340,All institutions<sup>a</sup> -> Widener U.,All institutions<sup>a</sup>,Widener U.,2,339,39,0,0,39,354,16,0,0,16,237,23,0,0,23
10647,r341,All institutions<sup>a</sup> -> Molloy C.,All institutions<sup>a</sup>,Molloy C.,2,339,39,0,0,39,393,0,0,0,0,191,39,0,0,39
10647,r342,"All institutions<sup>a</sup> -> U. Tennessee, Chattanooga",All institutions<sup>a</sup>,"U. Tennessee, Chattanooga",2,341,38,38,0,0,340,20,20,0,0,257,18,18,0,0
10647,r343,All institutions<sup>a</sup> -> Cedars-Sinai Medical Center,All institutions<sup>a</sup>,Cedars-Sinai Medical Center,2,342,37,37,0,0,314,37,37,0,0,356,0,0,0,0
10647,r344,All institutions<sup>a</sup> -> Texas Southern U.,All institutions<sup>a</sup>,Texas Southern U.,2,342,37,19,0,18,326,28,12,0,16,291,9,7,0,2
10647,r345,All institutions<sup>a</sup> -> Western New England U.,All institutions<sup>a</sup>,Western New England U.,2,344,36,35,1,0,370,8,7,1,0,226,28,28,0,0
10647,r346,"All institutions<sup>a</sup> -> U. North Carolina, Wilmington",All institutions<sup>a</sup>,"U. North Carolina, Wilmington",2,345,35,35,0,0,316,34,34,0,0,344,1,1,0,0
10647,r347,All institutions<sup>a</sup> -> U. Central Arkansas,All institutions<sup>a</sup>,U. Central Arkansas,2,345,35,26,0,9,345,18,18,0,0,259,17,8,0,9
10647,r348,All institutions<sup>a</sup> -> Robert Morris U.,All institutions<sup>a</sup>,Robert Morris U.,2,345,35,35,0,0,393,0,0,0,0,199,35,35,0,0
10647,r349,All institutions<sup>a</sup> -> New York Medical C.,All institutions<sup>a</sup>,New York Medical C.,2,348,34,34,0,0,316,34,34,0,0,356,0,0,0,0
10647,r350,All institutions<sup>a</sup> -> U. West Georgia,All institutions<sup>a</sup>,U. West Georgia,2,348,34,34,0,0,355,15,15,0,0,253,19,19,0,0
10647,r351,All institutions<sup>a</sup> -> Indiana U. Pennsylvania,All institutions<sup>a</sup>,Indiana U. Pennsylvania,2,348,34,34,0,0,357,14,14,0,0,249,20,20,0,0
10647,r352,All institutions<sup>a</sup> -> Meharry Medical C.,All institutions<sup>a</sup>,Meharry Medical C.,2,351,33,33,0,0,319,33,33,0,0,356,0,0,0,0
10647,r353,"All institutions<sup>a</sup> -> Oklahoma State U., Center for Health Sciences",All institutions<sup>a</sup>,"Oklahoma State U., Center for Health Sciences",2,351,33,33,0,0,357,14,14,0,0,253,19,19,0,0
10647,r354,All institutions<sup>a</sup> -> U. New Haven,All institutions<sup>a</sup>,U. New Haven,2,353,32,0,6,26,321,32,0,6,26,356,0,0,0,0
10647,r355,All institutions<sup>a</sup> -> Bryn Mawr C.,All institutions<sup>a</sup>,Bryn Mawr C.,2,354,31,31,0,0,333,24,24,0,0,307,7,7,0,0
10647,r356,"All institutions<sup>a</sup> -> U. Louisiana, Monroe",All institutions<sup>a</sup>,"U. Louisiana, Monroe",2,355,30,7,0,23,331,25,6,0,19,316,5,1,0,4
10647,r357,All institutions<sup>a</sup> -> Indiana State U.,All institutions<sup>a</sup>,Indiana State U.,2,356,29,29,0,0,342,19,19,0,0,284,10,10,0,0
10647,r358,All institutions<sup>a</sup> -> Keck Graduate Institute,All institutions<sup>a</sup>,Keck Graduate Institute,2,357,28,28,0,0,326,28,28,0,0,356,0,0,0,0
10647,r359,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,358,26,26,0,0,337,21,21,0,0,316,5,5,0,0
10647,r360,All institutions<sup>a</sup> -> Tarleton State U.,All institutions<sup>a</sup>,Tarleton State U.,2,359,25,25,0,0,337,21,21,0,0,322,4,4,0,0
10647,r361,All institutions<sup>a</sup> -> Montana Tech of U. Montana,All institutions<sup>a</sup>,Montana Tech of U. Montana,2,360,24,14,10,0,363,11,5,6,0,268,13,9,4,0
10647,r362,All institutions<sup>a</sup> -> U. of the District of Columbia,All institutions<sup>a</sup>,U. of the District of Columbia,2,360,24,24,0,0,363,11,11,0,0,268,13,13,0,0
10647,r363,All institutions<sup>a</sup> -> Polytechnic U. Puerto Rico,All institutions<sup>a</sup>,Polytechnic U. Puerto Rico,2,360,24,0,24,0,382,4,0,4,0,249,20,0,20,0
10647,r364,All institutions<sup>a</sup> -> New Jersey City U.,All institutions<sup>a</sup>,New Jersey City U.,2,360,24,24,0,0,393,0,0,0,0,235,24,24,0,0
10647,r365,All institutions<sup>a</sup> -> Texas A&M U.-Commerce,All institutions<sup>a</sup>,Texas A&M U.-Commerce,2,364,23,23,0,0,377,7,7,0,0,262,16,16,0,0
10647,r366,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,365,22,10,0,12,357,14,9,0,5,300,8,1,0,7
10647,r367,"All institutions<sup>a</sup> -> U. Alaska, Anchorage",All institutions<sup>a</sup>,"U. Alaska, Anchorage",2,365,22,22,0,0,361,12,12,0,0,284,10,10,0,0
10647,r368,All institutions<sup>a</sup> -> Xavier U.,All institutions<sup>a</sup>,Xavier U.,2,365,22,0,0,22,393,0,0,0,0,242,22,0,0,22
10647,r369,All institutions<sup>a</sup> -> Drew U.,All institutions<sup>a</sup>,Drew U.,2,368,21,0,0,21,370,8,0,0,8,268,13,0,0,13
10647,r370,All institutions<sup>a</sup> -> U. Dallas,All institutions<sup>a</sup>,U. Dallas,2,369,20,20,0,0,345,18,18,0,0,336,2,2,0,0
10647,r371,All institutions<sup>a</sup> -> Maharishi U. of Management,All institutions<sup>a</sup>,Maharishi U. of Management,2,370,19,19,0,0,342,19,19,0,0,356,0,0,0,0
10647,r372,All institutions<sup>a</sup> -> Springfield C.,All institutions<sup>a</sup>,Springfield C.,2,370,19,0,0,19,345,18,0,0,18,344,1,0,0,1
10647,r373,All institutions<sup>a</sup> -> American Museum of Natural History,All institutions<sup>a</sup>,American Museum of Natural History,2,372,18,18,0,0,345,18,18,0,0,356,0,0,0,0
10647,r374,All institutions<sup>a</sup> -> New York Institute of Technology,All institutions<sup>a</sup>,New York Institute of Technology,2,373,17,3,6,8,350,17,3,6,8,356,0,0,0,0
10647,r375,All institutions<sup>a</sup> -> U. Central del Caribe,All institutions<sup>a</sup>,U. Central del Caribe,2,373,17,17,0,0,350,17,17,0,0,356,0,0,0,0
10647,r376,All institutions<sup>a</sup> -> Alabama State U.,All institutions<sup>a</sup>,Alabama State U.,2,373,17,17,0,0,370,8,8,0,0,291,9,9,0,0
10647,r377,All institutions<sup>a</sup> -> Wilkes U.,All institutions<sup>a</sup>,Wilkes U.,2,373,17,0,0,17,393,0,0,0,0,259,17,0,0,17
10647,r378,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,377,16,0,16,0,355,15,0,15,0,344,1,0,1,0
10647,r379,All institutions<sup>a</sup> -> Lawrence Technological U.,All institutions<sup>a</sup>,Lawrence Technological U.,2,377,16,0,16,0,390,1,0,1,0,265,15,0,15,0
10647,r380,All institutions<sup>a</sup> -> U. Northern Iowa,All institutions<sup>a</sup>,U. Northern Iowa,2,379,15,15,0,0,361,12,12,0,0,326,3,3,0,0
10647,r381,All institutions<sup>a</sup> -> North Carolina Central U.,All institutions<sup>a</sup>,North Carolina Central U.,2,379,15,15,0,0,365,10,10,0,0,316,5,5,0,0
10647,r382,All institutions<sup>a</sup> -> Virginia State U.,All institutions<sup>a</sup>,Virginia State U.,2,379,15,15,0,0,370,8,8,0,0,307,7,7,0,0
10647,r383,"All institutions<sup>a</sup> -> SUNY, C. of Optometry",All institutions<sup>a</sup>,"SUNY, C. of Optometry",2,382,14,14,0,0,357,14,14,0,0,356,0,0,0,0
10647,r384,All institutions<sup>a</sup> -> U. North Alabama,All institutions<sup>a</sup>,U. North Alabama,2,382,14,0,0,14,368,9,0,0,9,316,5,0,0,5
10647,r385,All institutions<sup>a</sup> -> Lipscomb U.,All institutions<sup>a</sup>,Lipscomb U.,2,382,14,14,0,0,386,3,3,0,0,279,11,11,0,0
10647,r386,All institutions<sup>a</sup> -> Clarion U. Pennsylvania<sup>e</sup>,All institutions<sup>a</sup>,Clarion U. Pennsylvania<sup>e</sup>,2,382,14,14,0,0,393,0,0,0,0,267,14,14,0,0
10647,r387,All institutions<sup>a</sup> -> Oklahoma City U.,All institutions<sup>a</sup>,Oklahoma City U.,2,386,13,0,0,13,365,10,0,0,10,326,3,0,0,3
10647,r388,All institutions<sup>a</sup> -> Salus U.,All institutions<sup>a</sup>,Salus U.,2,386,13,13,0,0,365,10,10,0,0,326,3,3,0,0
10647,r389,All institutions<sup>a</sup> -> West Texas A&M U.,All institutions<sup>a</sup>,West Texas A&M U.,2,388,12,12,0,0,370,8,8,0,0,322,4,4,0,0
10647,r390,"All institutions<sup>a</sup> -> Northeastern Ohio Universities, C. of Medicine",All institutions<sup>a</sup>,"Northeastern Ohio Universities, C. of Medicine",2,388,12,0,0,12,382,4,0,0,4,300,8,0,0,8
10647,r391,All institutions<sup>a</sup> -> Coastal Carolina U.,All institutions<sup>a</sup>,Coastal Carolina U.,2,390,11,11,0,0,390,1,1,0,0,284,10,10,0,0
10647,r392,All institutions<sup>a</sup> -> Youngstown State U.,All institutions<sup>a</sup>,Youngstown State U.,2,391,10,10,0,0,370,8,8,0,0,336,2,2,0,0
10647,r393,All institutions<sup>a</sup> -> Elmezzi Graduate School of Molecular Medicine,All institutions<sup>a</sup>,Elmezzi Graduate School of Molecular Medicine,2,392,8,8,0,0,370,8,8,0,0,356,0,0,0,0
10647,r394,"All institutions<sup>a</sup> -> California State U., Long Beach",All institutions<sup>a</sup>,"California State U., Long Beach",2,393,7,0,7,0,393,0,0,0,0,307,7,0,7,0
10647,r395,All institutions<sup>a</sup> -> Angelo State U.,All institutions<sup>a</sup>,Angelo State U.,2,394,6,6,0,0,378,6,6,0,0,356,0,0,0,0
10647,r396,All institutions<sup>a</sup> -> Lake Erie C. of Osteopathic Medicine,All institutions<sup>a</sup>,Lake Erie C. of Osteopathic Medicine,2,394,6,5,0,1,378,6,5,0,1,356,0,0,0,0
10647,r397,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, San German",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, San German",2,394,6,6,0,0,393,0,0,0,0,312,6,6,0,0
10647,r398,All institutions<sup>a</sup> -> Lincoln Memorial U.,All institutions<sup>a</sup>,Lincoln Memorial U.,2,397,5,5,0,0,386,3,3,0,0,336,2,2,0,0
10647,r399,"All institutions<sup>a</sup> -> Des Moines U., Osteopathic Medical Center",All institutions<sup>a</sup>,"Des Moines U., Osteopathic Medical Center",2,398,4,4,0,0,382,4,4,0,0,356,0,0,0,0
10647,r400,All institutions<sup>a</sup> -> Northern Kentucky U.,All institutions<sup>a</sup>,Northern Kentucky U.,2,398,4,0,0,4,382,4,0,0,4,356,0,0,0,0
10647,r401,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,398,4,4,0,0,386,3,3,0,0,344,1,1,0,0
10647,r402,All institutions<sup>a</sup> -> Western Illinois U.,All institutions<sup>a</sup>,Western Illinois U.,2,398,4,4,0,0,389,2,2,0,0,336,2,2,0,0
10647,r403,"All institutions<sup>a</sup> -> U. Hawaii, Hilo",All institutions<sup>a</sup>,"U. Hawaii, Hilo",2,398,4,0,0,4,390,1,0,0,1,326,3,0,0,3
10647,r404,All institutions<sup>a</sup> -> Roosevelt U.,All institutions<sup>a</sup>,Roosevelt U.,2,398,4,4,0,0,393,0,0,0,0,322,4,4,0,0
10647,r405,All institutions<sup>a</sup> -> Kean U.,All institutions<sup>a</sup>,Kean U.,2,404,1,0,0,1,393,0,0,0,0,344,1,0,0,1
