table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_science_life_sciences_total,field_science_life_sciences_agricultural_sciences_and_natural_resources,field_science_life_sciences_biological_and_biomedical_sciences,field_science_life_sciences_health_sciences,field_science_physical_sciences_and_earth_sciences_total,field_science_physical_sciences_and_earth_sciences_chemistry,field_science_physical_sciences_and_earth_sciences_geosciences_atmospheric_sciences_and_ocean_sciences,field_science_physical_sciences_and_earth_sciences_physics_and_astronomy,field_science_mathematics_and_computer_sciences_total,field_science_mathematics_and_computer_sciences_computer_and_information_sciences,field_science_mathematics_and_computer_sciences_mathematics_and_statistics,field_science_psychology_and_social_sciences_total,field_science_psychology_and_social_sciences_psychology,field_science_psychology_and_social_sciences_anthropology,field_science_psychology_and_social_sciences_economics,field_science_psychology_and_social_sciences_political_science_and_government,field_science_psychology_and_social_sciences_sociology,field_science_psychology_and_social_sciences_other_social_sciences,field_engineering_total,field_engineering_aerospace_aeronautical_and_astronautical,field_engineering_bioengineering_and_biomedical,field_engineering_chemical,field_engineering_civil,field_engineering_electrical_electronics_and_communications,field_engineering_industrial_and_manufacturing,field_engineering_materials_science,field_engineering_mechanical,field_engineering_other_engineering
2803,r122,All institutions -> Idaho -> U. Idaho,All institutions,Idaho,U. Idaho,3,42,16,7,8,1,6,3,2,1,3,3,0,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,2,1
2803,r123,All institutions -> Illinois,All institutions,Illinois,,2,2492,461,43,350,68,317,166,30,121,205,98,107,444,178,33,90,39,36,68,475,10,53,38,57,90,12,66,71,78
2803,r124,All institutions -> Illinois -> Benedictine U.,All institutions,Illinois,Benedictine U.,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2803,r125,All institutions -> Illinois -> Chicago Theological Seminary,All institutions,Illinois,Chicago Theological Seminary,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r126,All institutions -> Illinois -> DePaul U.,All institutions,Illinois,DePaul U.,3,17,0,0,0,0,0,0,0,0,4,4,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r127,All institutions -> Illinois -> Garrett-Evangelical Theological Seminary,All institutions,Illinois,Garrett-Evangelical Theological Seminary,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r128,All institutions -> Illinois -> Illinois Institute of Technology,All institutions,Illinois,Illinois Institute of Technology,3,103,1,0,1,0,15,6,1,8,12,7,5,9,9,0,0,0,0,0,45,2,6,5,4,15,0,5,3,5
2803,r129,All institutions -> Illinois -> Illinois State U.,All institutions,Illinois,Illinois State U.,3,30,8,0,3,5,0,0,0,0,0,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2803,r130,"All institutions -> Illinois -> Institute for Clinical Social Work, Chicago",All institutions,Illinois,"Institute for Clinical Social Work, Chicago",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r131,"All institutions -> Illinois -> Loyola U., Chicago",All institutions,Illinois,"Loyola U., Chicago",3,73,20,0,13,7,3,3,0,0,0,0,0,29,25,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2803,r132,"All institutions -> Illinois -> Lutheran School of Theology, Chicago",All institutions,Illinois,"Lutheran School of Theology, Chicago",3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r133,All institutions -> Illinois -> National Louis U.,All institutions,Illinois,National Louis U.,3,6,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r134,All institutions -> Illinois -> Northern Illinois U.,All institutions,Illinois,Northern Illinois U.,3,70,9,0,5,4,15,8,1,6,1,0,1,25,12,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0
2803,r135,All institutions -> Illinois -> Northwestern U.,All institutions,Illinois,Northwestern U.,3,484,76,0,74,2,75,44,5,26,33,14,19,84,22,7,25,9,11,10,120,0,12,19,11,12,6,29,13,18
2803,r136,All institutions -> Illinois -> Roosevelt U.,All institutions,Illinois,Roosevelt U.,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r137,All institutions -> Illinois -> Rosalind Franklin U. of Medicine and Science,All institutions,Illinois,Rosalind Franklin U. of Medicine and Science,3,15,1,0,1,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r138,All institutions -> Illinois -> Rush U.,All institutions,Illinois,Rush U.,3,15,13,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
2803,r139,"All institutions -> Illinois -> Southern Illinois U., Carbondale",All institutions,Illinois,"Southern Illinois U., Carbondale",3,134,31,8,21,2,10,3,3,4,7,4,3,30,11,6,7,1,3,2,18,0,1,0,0,9,0,1,2,5
2803,r140,"All institutions -> Illinois -> Toyota Technological Institute, Chicago",All institutions,Illinois,"Toyota Technological Institute, Chicago",3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r141,All institutions -> Illinois -> U. Chicago,All institutions,Illinois,U. Chicago,3,409,73,0,71,2,66,33,6,27,27,4,23,88,16,14,25,15,7,11,4,0,1,1,0,0,0,2,0,0
2803,r142,"All institutions -> Illinois -> U. Illinois, Chicago",All institutions,Illinois,"U. Illinois, Chicago",3,326,86,1,59,26,37,28,1,8,37,14,23,51,15,4,7,1,9,15,61,0,11,4,9,13,3,3,11,7
2803,r143,"All institutions -> Illinois -> U. Illinois, Urbana-Champaign",All institutions,Illinois,"U. Illinois, Urbana-Champaign",3,759,143,34,94,15,96,41,13,42,81,48,33,90,33,2,21,8,3,23,225,8,20,9,33,41,3,26,42,43
2803,r144,"All institutions -> Illinois -> Wheaton C., Wheaton",All institutions,Illinois,"Wheaton C., Wheaton",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r145,All institutions -> Indiana,All institutions,Indiana,,2,1569,296,59,179,58,174,95,21,58,147,93,54,218,89,10,31,17,21,50,325,32,19,28,22,58,11,27,61,67
2803,r146,All institutions -> Indiana -> Ball State U.,All institutions,Indiana,Ball State U.,3,33,4,1,2,1,1,0,1,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r147,All institutions -> Indiana -> Indiana State U.,All institutions,Indiana,Indiana State U.,3,55,3,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2
2803,r148,"All institutions -> Indiana -> Indiana U., Bloomington",All institutions,Indiana,"Indiana U., Bloomington",3,428,68,5,40,23,44,23,4,17,50,35,15,92,28,9,15,5,6,29,0,0,0,0,0,0,0,0,0,0
2803,r149,"All institutions -> Indiana -> Indiana U.-Purdue U., Indianapolis",All institutions,Indiana,"Indiana U.-Purdue U., Indianapolis",3,83,48,2,29,17,3,0,1,2,7,6,1,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r150,"All institutions -> Indiana -> Purdue U., West Lafayette",All institutions,Indiana,"Purdue U., West Lafayette",3,730,139,50,72,17,88,50,11,27,67,37,30,57,22,0,8,2,8,17,276,29,15,17,18,46,10,26,55,60
2803,r151,All institutions -> Indiana -> U. Notre Dame,All institutions,Indiana,U. Notre Dame,3,240,34,1,33,0,38,22,4,12,23,15,8,40,15,1,4,10,7,3,46,3,4,11,4,12,0,1,6,5
2803,r152,All institutions -> Iowa,All institutions,Iowa,,2,727,184,33,120,31,80,48,13,19,70,22,48,74,41,2,7,2,6,16,161,8,10,16,24,19,5,10,27,42
2803,r153,All institutions -> Iowa -> Iowa State U.,All institutions,Iowa,Iowa State U.,3,389,99,33,62,4,43,25,8,10,40,12,28,33,18,0,5,0,4,6,126,8,1,11,21,13,5,10,21,36
2803,r154,All institutions -> Iowa -> Maharishi U. of Management,All institutions,Iowa,Maharishi U. of Management,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r155,All institutions -> Iowa -> St. Ambrose U.,All institutions,Iowa,St. Ambrose U.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r156,All institutions -> Iowa -> U. Iowa,All institutions,Iowa,U. Iowa,3,311,81,0,57,24,37,23,5,9,30,10,20,41,23,2,2,2,2,10,35,0,9,5,3,6,0,0,6,6
2803,r157,All institutions -> Iowa -> U. Northern Iowa,All institutions,Iowa,U. Northern Iowa,3,20,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r158,All institutions -> Kansas,All institutions,Kansas,,2,536,141,41,63,37,49,29,5,15,32,8,24,100,53,2,12,8,7,18,87,5,7,16,12,18,2,2,7,18
2803,r159,All institutions -> Kansas -> Kansas State U.,All institutions,Kansas,Kansas State U.,3,195,69,41,23,5,19,12,2,5,11,2,9,28,16,0,1,2,3,6,32,0,1,8,4,6,0,2,3,8
2803,r160,All institutions -> Kansas -> U. Kansas,All institutions,Kansas,U. Kansas,3,304,71,0,40,31,29,16,3,10,15,4,11,58,23,2,11,6,4,12,40,3,6,8,8,7,0,0,1,7
2803,r161,All institutions -> Kansas -> Wichita State U.,All institutions,Kansas,Wichita State U.,3,37,1,0,0,1,1,1,0,0,6,2,4,14,14,0,0,0,0,0,15,2,0,0,0,5,2,0,3,3
2803,r162,All institutions -> Kentucky,All institutions,Kentucky,,2,524,136,20,80,36,36,16,4,16,31,13,18,96,47,8,5,2,8,26,69,0,3,11,6,13,6,8,13,9
2803,r163,All institutions -> Kentucky -> Asbury Theological Seminary,All institutions,Kentucky,Asbury Theological Seminary,3,16,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2803,r164,All institutions -> Kentucky -> Southern Baptist Theological Seminary,All institutions,Kentucky,Southern Baptist Theological Seminary,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r165,All institutions -> Kentucky -> U. Kentucky,All institutions,Kentucky,U. Kentucky,3,322,91,20,42,29,26,11,4,11,23,8,15,61,27,7,5,2,6,14,50,0,2,7,5,10,0,8,9,9
2803,r166,All institutions -> Kentucky -> U. Louisville,All institutions,Kentucky,U. Louisville,3,154,45,0,38,7,10,5,0,5,8,5,3,29,20,0,0,0,2,7,19,0,1,4,1,3,6,0,4,0
2803,r167,All institutions -> Louisiana,All institutions,Louisiana,,2,615,163,36,107,20,63,26,16,21,36,11,25,88,35,4,11,7,6,25,101,0,10,12,13,8,0,6,9,43
2803,r168,All institutions -> Louisiana -> Grambling State U.,All institutions,Louisiana,Grambling State U.,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r169,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,300,68,31,33,4,40,17,13,10,15,4,11,31,12,0,2,4,4,9,55,0,2,5,9,8,0,3,6,22
2803,r170,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,21,21,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r171,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r172,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,36,2,0,2,0,0,0,0,0,5,2,3,7,7,0,0,0,0,0,17,0,3,0,3,0,0,2,1,8
2803,r173,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,14,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r174,"All institutions -> Louisiana -> Southern U. and A&M C., Baton Rouge",All institutions,Louisiana,"Southern U. and A&M C., Baton Rouge",3,21,9,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2803,r175,All institutions -> Louisiana -> Tulane U.,All institutions,Louisiana,Tulane U.,3,102,26,0,23,3,20,8,3,9,7,0,7,18,6,4,2,0,2,4,13,0,5,7,0,0,0,1,0,0
2803,r176,"All institutions -> Louisiana -> U. Louisiana, Lafayette",All institutions,Louisiana,"U. Louisiana, Lafayette",3,45,10,1,6,3,0,0,0,0,9,5,4,2,0,0,0,0,0,2,10,0,0,0,1,0,0,0,1,8
2803,r177,"All institutions -> Louisiana -> U. Louisiana, Monroe",All institutions,Louisiana,"U. Louisiana, Monroe",3,12,10,0,4,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r178,All institutions -> Louisiana -> U. New Orleans,All institutions,Louisiana,U. New Orleans,3,40,2,0,2,0,3,1,0,2,0,0,0,15,2,0,7,3,0,3,6,0,0,0,0,0,0,0,1,5
2803,r179,All institutions -> Maine,All institutions,Maine,,2,74,26,6,20,0,17,6,9,2,2,2,0,12,3,1,0,0,0,8,8,0,1,2,3,0,0,1,0,1
2803,r180,All institutions -> Maine -> U. Maine,All institutions,Maine,U. Maine,3,67,26,6,20,0,17,6,9,2,2,2,0,8,3,1,0,0,0,4,8,0,1,2,3,0,0,1,0,1
2803,r181,All institutions -> Maine -> U. Southern Maine,All institutions,Maine,U. Southern Maine,3,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2803,r182,All institutions -> Maryland,All institutions,Maryland,,2,1291,403,31,266,106,130,45,25,60,126,90,36,205,73,6,25,23,11,67,264,15,40,18,11,42,2,22,69,45
2803,r183,All institutions -> Maryland -> Bowie State U.,All institutions,Maryland,Bowie State U.,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r184,All institutions -> Maryland -> Johns Hopkins U.,All institutions,Maryland,Johns Hopkins U.,3,455,222,0,158,64,54,25,6,23,29,20,9,44,8,5,9,5,4,13,81,0,25,10,1,6,0,8,18,13
2803,r185,"All institutions -> Maryland -> Loyola U., Maryland",All institutions,Maryland,"Loyola U., Maryland",3,10,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r186,All institutions -> Maryland -> Morgan State U.,All institutions,Maryland,Morgan State U.,3,37,7,0,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,2,0,2,0,0,8
2803,r187,All institutions -> Maryland -> Notre Dame of Maryland U.,All institutions,Maryland,Notre Dame of Maryland U.,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r188,All institutions -> Maryland -> Towson U.,All institutions,Maryland,Towson U.,3,11,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r189,"All institutions -> Maryland -> U. Maryland, Baltimore",All institutions,Maryland,"U. Maryland, Baltimore",3,71,66,0,45,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r190,"All institutions -> Maryland -> U. Maryland, Baltimore County",All institutions,Maryland,"U. Maryland, Baltimore County",3,81,9,0,8,1,10,5,0,5,20,17,3,20,11,0,0,0,0,9,16,0,1,2,0,4,0,0,6,3
2803,r191,"All institutions -> Maryland -> U. Maryland, College Park",All institutions,Maryland,"U. Maryland, College Park",3,575,84,27,44,13,63,14,17,32,66,42,24,121,36,1,16,18,7,43,155,15,14,6,8,32,0,14,45,21
2803,r192,"All institutions -> Maryland -> U. Maryland, Eastern Shore",All institutions,Maryland,"U. Maryland, Eastern Shore",3,18,6,4,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2803,r193,All institutions -> Maryland -> Uniformed Services U. of the Health Sciences,All institutions,Maryland,Uniformed Services U. of the Health Sciences,3,20,9,0,8,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r194,All institutions -> Massachusetts,All institutions,Massachusetts,,2,3034,729,28,553,148,434,182,48,204,222,129,93,484,133,20,104,49,43,135,633,24,109,70,23,62,9,65,106,165
2803,r195,All institutions -> Massachusetts -> Bentley U.,All institutions,Massachusetts,Bentley U.,3,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r196,All institutions -> Massachusetts -> Boston C.,All institutions,Massachusetts,Boston C.,3,133,14,0,7,7,24,17,0,7,6,0,6,40,15,0,11,4,8,2,0,0,0,0,0,0,0,0,0,0
2803,r197,All institutions -> Massachusetts -> Boston U.,All institutions,Massachusetts,Boston U.,3,312,87,1,72,14,32,9,3,20,19,9,10,59,16,8,14,6,4,11,53,0,26,0,0,5,0,5,10,7
2803,r198,All institutions -> Massachusetts -> Brandeis U.,All institutions,Massachusetts,Brandeis U.,3,77,25,0,19,6,13,7,0,6,6,4,2,20,2,2,3,1,3,9,0,0,0,0,0,0,0,0,0,0
2803,r199,All institutions -> Massachusetts -> Clark U.,All institutions,Massachusetts,Clark U.,3,15,2,0,2,0,0,0,0,0,0,0,0,8,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
2803,r200,All institutions -> Massachusetts -> Harvard U.,All institutions,Massachusetts,Harvard U.,3,738,269,3,224,42,126,46,10,70,39,18,21,120,24,5,29,20,8,34,27,0,9,0,0,0,0,5,4,9
2803,r201,All institutions -> Massachusetts -> Massachusetts C. of Pharmacy and Health Sciences,All institutions,Massachusetts,Massachusetts C. of Pharmacy and Health Sciences,3,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r202,All institutions -> Massachusetts -> Massachusetts Institute of Technology,All institutions,Massachusetts,Massachusetts Institute of Technology,3,685,78,1,69,8,129,42,28,59,62,35,27,72,10,1,25,8,0,28,308,23,43,49,13,12,0,36,54,78
2803,r203,All institutions -> Massachusetts -> New England Conservatory,All institutions,Massachusetts,New England Conservatory,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r204,All institutions -> Massachusetts -> Northeastern U.,All institutions,Massachusetts,Northeastern U.,3,197,33,2,19,12,27,16,2,9,17,11,6,31,7,0,5,2,6,11,78,0,10,10,4,16,4,4,14,16
2803,r205,All institutions -> Massachusetts -> Simmons C.,All institutions,Massachusetts,Simmons C.,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r206,All institutions -> Massachusetts -> Smith C.,All institutions,Massachusetts,Smith C.,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r207,All institutions -> Massachusetts -> Springfield C.,All institutions,Massachusetts,Springfield C.,3,4,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r208,All institutions -> Massachusetts -> Suffolk U.,All institutions,Massachusetts,Suffolk U.,3,13,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r209,"All institutions -> Massachusetts -> Tufts U., Medford",All institutions,Massachusetts,"Tufts U., Medford",3,138,44,0,41,3,12,7,0,5,9,4,5,30,17,0,1,2,0,10,32,0,10,3,0,10,0,0,5,4
2803,r210,"All institutions -> Massachusetts -> U. Massachusetts, Amherst",All institutions,Massachusetts,"U. Massachusetts, Amherst",3,349,80,19,39,22,43,22,3,18,29,21,8,49,8,4,12,5,11,9,55,0,1,6,6,6,2,5,7,22
2803,r211,"All institutions -> Massachusetts -> U. Massachusetts, Boston",All institutions,Massachusetts,"U. Massachusetts, Boston",3,82,17,2,6,9,5,5,0,0,9,9,0,38,21,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0
2803,r212,"All institutions -> Massachusetts -> U. Massachusetts, Dartmouth",All institutions,Massachusetts,"U. Massachusetts, Dartmouth",3,29,6,0,1,5,2,0,2,0,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,2,0,0,1,4
2803,r213,"All institutions -> Massachusetts -> U. Massachusetts, Lowell",All institutions,Massachusetts,"U. Massachusetts, Lowell",3,114,18,0,7,11,16,6,0,10,8,8,0,8,1,0,1,0,0,6,36,0,6,0,0,6,0,0,7,17
2803,r214,"All institutions -> Massachusetts -> U. Massachusetts, Medical School",All institutions,Massachusetts,"U. Massachusetts, Medical School",3,49,47,0,42,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r215,All institutions -> Massachusetts -> Western New England U.,All institutions,Massachusetts,Western New England U.,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2803,r216,All institutions -> Massachusetts -> Worcester Polytechnic Institute,All institutions,Massachusetts,Worcester Polytechnic Institute,3,60,3,0,3,0,3,3,0,0,16,10,6,0,0,0,0,0,0,0,34,1,2,2,0,5,3,10,4,7
2803,r217,All institutions -> Michigan,All institutions,Michigan,,2,1905,387,45,266,76,253,136,35,82,145,72,73,267,120,17,44,20,19,47,420,15,25,41,19,91,14,25,92,98
2803,r218,All institutions -> Michigan -> Andrews U.,All institutions,Michigan,Andrews U.,3,23,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2803,r219,All institutions -> Michigan -> Calvin Theological Seminary,All institutions,Michigan,Calvin Theological Seminary,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r220,All institutions -> Michigan -> Central Michigan U.,All institutions,Michigan,Central Michigan U.,3,40,10,1,9,0,2,1,0,1,3,0,3,14,13,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0
2803,r221,All institutions -> Michigan -> Eastern Michigan U.,All institutions,Michigan,Eastern Michigan U.,3,40,0,0,0,0,0,0,0,0,1,1,0,11,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2
2803,r222,All institutions -> Michigan -> Lawrence Technological U.,All institutions,Michigan,Lawrence Technological U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1
2803,r223,All institutions -> Michigan -> Michigan State U.,All institutions,Michigan,Michigan State U.,3,518,143,36,94,13,60,38,3,19,25,9,16,75,20,6,16,3,5,25,80,0,0,12,5,20,0,9,16,18
2803,r224,All institutions -> Michigan -> Michigan Technological U.,All institutions,Michigan,Michigan Technological U.,3,86,12,2,8,2,22,3,10,9,6,1,5,2,1,0,0,0,0,1,41,0,2,6,1,11,0,2,10,9
2803,r225,All institutions -> Michigan -> Oakland U.,All institutions,Michigan,Oakland U.,3,59,3,0,2,1,1,1,0,0,14,12,2,2,2,0,0,0,0,0,19,0,0,0,0,5,0,0,9,5
2803,r226,All institutions -> Michigan -> U. Detroit Mercy,All institutions,Michigan,U. Detroit Mercy,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r227,"All institutions -> Michigan -> U. Michigan, Ann Arbor",All institutions,Michigan,"U. Michigan, Ann Arbor",3,801,166,3,124,39,125,59,18,48,63,30,33,89,29,9,21,11,7,12,218,15,20,20,6,40,2,10,50,55
2803,r228,"All institutions -> Michigan -> U. Michigan, Dearborn",All institutions,Michigan,"U. Michigan, Dearborn",3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
2803,r229,"All institutions -> Michigan -> U. Michigan, Flint",All institutions,Michigan,"U. Michigan, Flint",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r230,All institutions -> Michigan -> Van Andel Institute,All institutions,Michigan,Van Andel Institute,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r231,All institutions -> Michigan -> Wayne State U.,All institutions,Michigan,Wayne State U.,3,205,44,3,25,16,35,32,0,3,17,10,7,29,15,2,2,5,3,2,29,0,2,1,4,6,7,1,3,5
2803,r232,All institutions -> Michigan -> Western Michigan U.,All institutions,Michigan,Western Michigan U.,3,113,5,0,1,4,8,2,4,2,15,8,7,33,21,0,5,1,4,2,21,0,1,2,3,6,2,0,4,3
2803,r233,All institutions -> Minnesota,All institutions,Minnesota,,2,1578,382,22,165,195,78,46,8,24,56,29,27,468,276,4,29,5,7,147,135,9,15,21,8,30,5,14,18,15
2803,r234,All institutions -> Minnesota -> Luther Seminary,All institutions,Minnesota,Luther Seminary,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r235,"All institutions -> Minnesota -> Mayo Clinic, Mayo Graduate School",All institutions,Minnesota,"Mayo Clinic, Mayo Graduate School",3,34,33,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2803,r236,"All institutions -> Minnesota -> U. Minnesota, Twin Cities",All institutions,Minnesota,"U. Minnesota, Twin Cities",3,719,188,22,115,51,78,46,8,24,55,28,27,108,46,4,29,5,7,17,132,9,14,21,8,30,5,14,18,13
2803,r237,All institutions -> Minnesota -> Walden U.,All institutions,Minnesota,Walden U.,3,820,161,0,18,143,0,0,0,0,1,1,0,360,230,0,0,0,0,130,2,0,0,0,0,0,0,0,0,2
2803,r238,All institutions -> Mississippi,All institutions,Mississippi,,2,517,115,41,45,29,59,31,15,13,12,5,7,75,45,0,8,3,3,16,59,4,1,3,5,6,4,3,7,26
2803,r239,All institutions -> Mississippi -> Jackson State U.,All institutions,Mississippi,Jackson State U.,3,85,6,4,2,0,5,5,0,0,0,0,0,13,3,0,0,0,0,10,6,0,0,0,1,0,0,0,0,5
2803,r240,All institutions -> Mississippi -> Mississippi State U.,All institutions,Mississippi,Mississippi State U.,3,179,64,37,20,7,17,5,7,5,5,3,2,17,12,0,2,0,3,0,36,4,0,1,2,2,4,2,6,15
2803,r241,"All institutions -> Mississippi -> U. Mississippi, Oxford",All institutions,Mississippi,"U. Mississippi, Oxford",3,129,40,0,21,19,19,10,4,5,3,2,1,14,10,0,1,2,0,1,14,0,1,2,2,4,0,1,1,3
2803,r242,All institutions -> Mississippi -> U. Southern Mississippi,All institutions,Mississippi,U. Southern Mississippi,3,124,5,0,2,3,18,11,4,3,4,0,4,31,20,0,5,1,0,5,3,0,0,0,0,0,0,0,0,3
