table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_companies_in_the_united_states,field_companies_outside_the_united_states_company_s_parent,field_companies_outside_the_united_states_unaffiliated_companies,field_u_s_federal_government_agencies,field_u_s_state_government_agencies,field_foreign_government_agencies,field_u_s_universities_colleges_and_academic_researchers,field_foreign_universities_colleges_and_academic_researchers,field_all_other_in_the_united_states,field_all_other_outside_the_united_states
8828,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['26,045', '&nbsp;']","['15,297', 'i']","['3,111', '&nbsp;']","['380', '&nbsp;']","['6,733', '&nbsp;']","['135', '&nbsp;']","['1', '&nbsp;']","['44', '&nbsp;']","['2', '&nbsp;']","['335', '&nbsp;']","['7', '&nbsp;']"
8828,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,001', '&nbsp;']","['359', '&nbsp;']","['27', '&nbsp;']","['4', '&nbsp;']","['1,466', '&nbsp;']","['56', '&nbsp;']","['*', '&nbsp;']","['26', '&nbsp;']","['1', '&nbsp;']","['62', '&nbsp;']","['0', '&nbsp;']"
8828,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,643', '&nbsp;']","['581', '&nbsp;']","['2,277', '&nbsp;']","['38', '&nbsp;']","['662', '&nbsp;']","['61', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['22', '&nbsp;']","['0', '&nbsp;']"
8828,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['19,354', '&nbsp;']","['14,109', 'i']","['777', '&nbsp;']","['296', '&nbsp;']","['3,914', '&nbsp;']","['12', '&nbsp;']","['1', '&nbsp;']","['15', '&nbsp;']","['*', '&nbsp;']","['228', '&nbsp;']","['*', '&nbsp;']"
8828,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['53', 'i']","['5', 'i']","['9', 'i']","['*', '&nbsp;']","['38', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']","['1', 'i']","['0', '&nbsp;']"
8828,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['5,014', '&nbsp;']","['4,574', '&nbsp;']","['194', '&nbsp;']","['30', '&nbsp;']","['117', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['11', '&nbsp;']","['0', '&nbsp;']","['87', '&nbsp;']","['0', '&nbsp;']"
8828,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['13,632', 'i']","['9,485 - 9,532', 'i']","['573', '&nbsp;']","['266', '&nbsp;']","['3,157', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']","['4', '&nbsp;']","['*', '&nbsp;']","['95 - 142', '&nbsp;']","['*', '&nbsp;']"
8828,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['654', '&nbsp;']","['0 - 43', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['603', '&nbsp;']","['9', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0 - 43', '&nbsp;']","['0', '&nbsp;']"
8828,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,048', '&nbsp;']","['249', '&nbsp;']","['30', '&nbsp;']","['42', '&nbsp;']","['690', '&nbsp;']","['6', '&nbsp;']","['*', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['22', '&nbsp;']","['7', '&nbsp;']"
8828,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['103', '&nbsp;']","['72', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['13', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['14', '&nbsp;']","['*', '&nbsp;']"
8828,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62 - 109', '&nbsp;']","['5 - 44', '&nbsp;']","['0 - 51', '&nbsp;']","['0 - 26', '&nbsp;']","['2', '&nbsp;']","['21', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']"
8828,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['71,457', '&nbsp;']","['21,572', '&nbsp;']","['17,784', '&nbsp;']","['2,070', '&nbsp;']","['28,905', '&nbsp;']","['199', '&nbsp;']","['128', '&nbsp;']","['60', '&nbsp;']","['2', '&nbsp;']","['707', '&nbsp;']","['30', '&nbsp;']"
8828,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8828,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['1,029', '&nbsp;']","['300', '&nbsp;']","['127', '&nbsp;']","['29', '&nbsp;']","['445', '&nbsp;']","['16', '&nbsp;']","['3', '&nbsp;']","['27', '&nbsp;']","['1', '&nbsp;']","['81', '&nbsp;']","['*', '&nbsp;']"
8828,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,025', '&nbsp;']","['601', '&nbsp;']","['414', '&nbsp;']","['42', '&nbsp;']","['856', '&nbsp;']","['26', '&nbsp;']","['1', '&nbsp;']","['6', '&nbsp;']","['*', 'i']","['69', '&nbsp;']","['10', '&nbsp;']"
8828,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8828,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['1,816', '&nbsp;']","['490', '&nbsp;']","['551', '&nbsp;']","['105', '&nbsp;']","['604', '&nbsp;']","['3', '&nbsp;']","['1', '&nbsp;']","['8', '&nbsp;']","['1', '&nbsp;']","['52', '&nbsp;']","['*', '&nbsp;']"
8828,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,280', '&nbsp;']","['723', '&nbsp;']","['689', '&nbsp;']","['153', '&nbsp;']","['1,499', '&nbsp;']","['22', '&nbsp;']","['*', '&nbsp;']","['12', '&nbsp;']","['*', 'i']","['171', '&nbsp;']","['10', '&nbsp;']"
8828,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8828,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,811', '&nbsp;']","['550', '&nbsp;']","['833', '&nbsp;']","['210', '&nbsp;']","['1,070', '&nbsp;']","['13', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['134', '&nbsp;']","['*', '&nbsp;']"
8828,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,807', '&nbsp;']","['712', '&nbsp;']","['1,392', '&nbsp;']","['199', '&nbsp;']","['467', '&nbsp;']","['4', '&nbsp;']","['5', 'i']","['2', 'i']","['0', '&nbsp;']","['22', '&nbsp;']","['2', '&nbsp;']"
8828,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['12,322', '&nbsp;']","['1,825', 'i']","['7,323', '&nbsp;']","['330', '&nbsp;']","['2,744', '&nbsp;']","['62', '&nbsp;']","['0', '&nbsp;']","['4', '&nbsp;']","['*', 'i']","['33', '&nbsp;']","['0', '&nbsp;']"
8828,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['5,945', '&nbsp;']","['3,677', 'i']","['843', '&nbsp;']","['489', '&nbsp;']","['814', '&nbsp;']","['34', '&nbsp;']","['*', 'i']","['*', '&nbsp;']","['0', '&nbsp;']","['86', '&nbsp;']","['3', 'i']"
8828,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['15,739', 'i']","['8,356', 'i']","['5,536', '&nbsp;']","['459', 'i']","['1,330', '&nbsp;']","['16', '&nbsp;']","['37', 'i']","['0', '&nbsp;']","['0', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']"
8828,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['23,684', '&nbsp;']","['4,338', '&nbsp;']","['76', '&nbsp;']","['55', '&nbsp;']","['19,075', 'i']","['1', '&nbsp;']","['80', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['54', '&nbsp;']","['3', '&nbsp;']"
