table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11241,r047,All systems -> Texas State U. System,All systems,Texas State U. System,2,46,20731,2108,1335,1911,0,0,3778,254,8644,1384,1318
11241,r048,All systems -> Southern U. System,All systems,Southern U. System,2,47,18257,0,274,0,0,0,103,0,4642,13238,0
11241,r049,All systems -> California Community Colleges,All systems,California Community Colleges,2,48,17195,0,0,79,0,0,0,0,16615,500,0
11241,r050,All systems -> Pennsylvania State System of Higher Education,All systems,Pennsylvania State System of Higher Education,2,49,14238,0,0,0,0,0,756,134,12887,461,0
11241,r051,All systems -> Florida C. System,All systems,Florida C. System,2,50,10335,0,4,0,497,0,0,0,9835,0,0
11241,r052,All systems -> Connecticut Board of Regents for Higher Education,All systems,Connecticut Board of Regents for Higher Education,2,51,8014,0,0,3366,0,0,1480,0,3087,5,75
11241,r053,All systems -> Minnesota State Colleges and Universities System,All systems,Minnesota State Colleges and Universities System,2,52,7768,0,0,0,0,0,0,34,6961,773,0
11241,r054,All systems -> South Carolina Technical C. System,All systems,South Carolina Technical C. System,2,53,6971,0,0,0,0,0,0,0,6971,0,0
11241,r055,All systems -> Touro C. and U. System,All systems,Touro C. and U. System,2,54,6485,0,0,0,0,0,6485,0,0,0,0
11241,r056,All systems -> Claremont Colleges System,All systems,Claremont Colleges System,2,55,4405,0,50,0,0,0,965,0,3390,0,0
11241,r057,All systems -> Washington State Community and Technical Colleges,All systems,Washington State Community and Technical Colleges,2,56,4057,0,0,0,0,0,0,0,3553,504,0
11241,r058,All systems -> Kentucky Community and Technical C. System,All systems,Kentucky Community and Technical C. System,2,57,4053,0,0,0,0,0,0,0,4053,0,0
11241,r059,All systems -> Arkansas State U. System,All systems,Arkansas State U. System,2,58,3848,0,0,0,0,0,140,0,2936,773,0
11241,r060,All systems -> Virginia Community C. System,All systems,Virginia Community C. System,2,59,3682,0,0,0,0,0,0,0,3682,0,0
11241,r061,All systems -> Illinois Community C. System,All systems,Illinois Community C. System,2,60,2858,0,0,848,0,0,0,0,2010,0,0
11241,r062,All systems -> Inter American U. Puerto Rico System,All systems,Inter American U. Puerto Rico System,2,61,2724,0,600,0,0,0,1266,0,299,560,0
11241,r063,All systems -> Ana G. Mendez U. System,All systems,Ana G. Mendez U. System,2,62,2376,0,0,0,250,0,582,0,449,1095,0
11241,r064,All systems -> Maricopa Community Colleges,All systems,Maricopa Community Colleges,2,63,1865,0,0,0,0,0,0,0,1865,0,0
11241,r065,All systems -> Nebraska Community C. System,All systems,Nebraska Community C. System,2,64,1845,0,0,0,0,0,0,0,1162,683,0
11241,r066,All systems -> Regional U. System of Oklahoma,All systems,Regional U. System of Oklahoma,2,65,1801,0,0,0,0,0,801,0,850,150,0
11241,r067,All systems -> Nebraska State C. System,All systems,Nebraska State C. System,2,66,1765,0,0,0,0,0,247,0,1518,0,0
11241,r068,All systems -> North Carolina Community C. System,All systems,North Carolina Community C. System,2,67,1511,242,0,0,0,0,0,0,1269,0,0
11241,r069,All systems -> Vermont State Colleges System,All systems,Vermont State Colleges System,2,68,870,812,0,0,0,0,58,0,0,0,0
11241,r070,All systems -> Tennessee Board of Regents System,All systems,Tennessee Board of Regents System,2,69,675,0,0,0,240,0,86,0,349,0,0
11241,r071,All systems -> Community and Technical C. System of West Virginia,All systems,Community and Technical C. System of West Virginia,2,70,658,0,0,0,0,0,501,0,158,0,0
11241,r072,All systems -> Maine Community C. System,All systems,Maine Community C. System,2,71,564,0,0,0,0,0,0,0,564,0,0
11241,r073,All systems -> Colorado Community C. System,All systems,Colorado Community C. System,2,72,474,0,0,0,0,0,0,0,474,0,0
