table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1987,r040,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,2463,2433,2861,3142,3210,4021,3617,3382,3537,3418,3197,3222,2850,2528,2388,2333,2563
1987,r041,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,15584,18819,17842,20309,19984,20601,17696,11973,13567,11690,12748,14009,15616,17801,16314,14707,16471
1987,r042,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,8387,10681,13914,16435,19002,22470,35082,19706,23576,30491,26605,26118,25881,18357,17531,18651,22024
1987,r043,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,690,805,872,1087,1256,1624,2215,1270,1529,1400,970,1161,1350,1190,968,887,1018
1987,r044,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,2955,4081,6360,9056,10426,12751,23052,10677,13115,18964,17153,15116,14302,7164,6042,6763,7461
1987,r045,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,2548,2964,3290,3557,3928,4344,5003,4828,5203,5279,3999,4299,4449,4525,5067,4950,5762
1987,r046,World -> Europe -> Other Europe -> Turkey,World,Europe,Other Europe,Turkey,4,1840,2368,2697,1806,2335,2429,3129,2316,2849,3460,3025,3539,3533,3632,3527,3697,3557
1987,r047,World -> Europe -> Other Europe -> Ukraine,World,Europe,Other Europe,Ukraine,4,354,462,694,929,1057,1322,1683,615,880,1387,1457,2003,2246,1847,1926,2353,4227
1987,r048,World -> Middle East,World,Middle East,,,2,8932,9682,12441,14010,17085,26759,32222,30373,35763,40893,44311,46308,49185,44341,46875,50492,54592
1987,r049,World -> Middle East -> Bahrain,World,Middle East,Bahrain,,3,53,57,62,83,112,144,183,145,167,192,202,215,224,188,212,223,261
1987,r050,World -> Middle East -> Iran,World,Middle East,Iran,,3,2114,1950,2794,2634,3852,5897,6307,7743,8271,7818,6236,4399,5283,4414,5025,5701,4636
1987,r051,World -> Middle East -> Israel,World,Middle East,Israel,,3,413,450,572,693,823,930,1390,1251,1311,1525,1352,3958,3555,3619,3629,3854,4324
1987,r052,World -> Middle East -> Jordan,World,Middle East,Jordan,,3,333,277,321,319,398,493,691,715,648,587,598,658,657,644,664,663,944
1987,r053,World -> Middle East -> Kuwait,World,Middle East,Kuwait,,3,279,353,471,527,387,519,623,608,770,1074,1594,1609,1387,782,878,994,1268
1987,r054,World -> Middle East -> Qatar,World,Middle East,Qatar,,3,693,1061,1801,2255,2475,5662,7835,5162,7063,9863,12121,12464,13114,7917,6783,7243,8729
1987,r055,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,3969,4332,5014,5760,6692,10441,12074,12445,14994,16542,18520,19415,20976,23159,23778,25437,27604
1987,r056,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,1077,1203,1404,1738,2345,2674,3118,2303,2539,3292,3687,3590,3989,3619,5907,6376,6826
1987,r057,World -> Africa,World,Africa,,,2,4990,6495,7933,8891,7141,8230,9699,9519,11139,11619,12653,12735,13086,11486,11516,12226,14087
1987,r058,World -> Africa -> Cameroon,World,Africa,Cameroon,,3,31,30,41,43,45,51,87,87,88,99,99,110,120,106,114,133,157
1987,r059,World -> Africa -> Egypt,World,Africa,Egypt,,3,866,710,930,1081,1190,1478,1870,2058,2463,2658,2943,2263,1805,1612,1889,2200,3014
1987,r060,World -> Africa -> Kenya,World,Africa,Kenya,,3,90,115,137,141,165,214,272,266,216,265,404,388,450,507,517,493,555
1987,r061,World -> Africa -> Morocco,World,Africa,Morocco,,3,521,579,607,797,742,969,1157,1056,1396,1342,1195,1543,1885,1578,1631,1819,2135
1987,r062,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,423,467,562,742,996,1166,1455,1367,1716,2399,2711,3403,3924,3415,3408,3342,3843
1987,r063,World -> Africa -> Senegal,World,Africa,Senegal,,3,87,105,110,107,89,83,104,95,99,139,111,93,91,105,109,127,146
1987,r064,World -> Africa -> South Africa,World,Africa,South Africa,,3,2774,4263,5276,5669,3564,3606,3862,3816,4203,3870,4229,4012,3947,3434,2965,3111,3334
1987,r065,World -> Africa -> Tunisia,World,Africa,Tunisia,,3,197,227,269,311,351,663,891,774,958,847,962,925,864,728,884,1000,903
1987,r066,World -> Africa -> Zimbabwe,World,Africa,Zimbabwe,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,r067,World -> Asia,World,Asia,,,2,117107,132108,155748,163959,174798,211785,231826,244178,312108,377864,374937,391732,397302,397229,391641,411521,470098
1987,r068,World -> Asia -> Bangladesh,World,Asia,Bangladesh,,3,261,284,305,333,332,392,413,629,572,501,464,563,656,627,714,925,1031
1987,r069,World -> Asia -> China,World,Asia,China,,3,36569,43507,55998,62561,74080,99845,119966,126824,163391,214458,221151,241822,249926,248542,238357,255641,298724
1987,r070,World -> Asia -> India,World,Asia,India,,3,5271,6011,7072,8074,8931,11716,12827,13305,15775,21693,16723,15910,15613,15632,15177,16566,18313
1987,r071,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,1730,2453,1819,2646,4348,6000,7728,7355,8976,12342,13478,17480,17666,15472,15768,17025,16790
1987,r072,World -> Asia -> Japan,World,Asia,Japan,,3,48758,52571,55270,52293,48426,51409,53099,56596,70613,70733,69417,59469,55873,55022,59495,52674,57007
1987,r073,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,2101,2656,3586,3749,4975,4655,5283,4407,5847,6194,6542,6202,5862,6143,5262,5791,6932
1987,r074,World -> Asia -> Pakistan,World,Asia,Pakistan,,3,929,1252,1777,2122,1881,2138,2480,2038,2412,3023,3098,3137,3363,3332,3134,3330,3212
1987,r075,World -> Asia -> Philippines,World,Asia,Philippines,,3,619,605,660,614,706,702,684,746,671,1010,1119,811,739,768,655,659,770
1987,r076,World -> Asia -> Singapore,World,Asia,Singapore,,3,1646,1893,2748,2576,2476,3377,1502,2409,3470,3985,2640,4156,4436,5814,8969,8828,10144
1987,r077,World -> Asia -> South Korea,World,Asia,South Korea,,3,11027,12083,15045,16658,17388,19670,18034,17177,22695,26423,25133,26182,27549,28212,25344,28378,33107
1987,r078,World -> Asia -> Sri Lanka,World,Asia,Sri Lanka,,3,216,254,315,418,1580,504,391,474,667,719,558,565,417,399,370,409,438
1987,r079,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,6759,7124,9597,10161,7631,8949,6271,8207,12642,11839,9455,10154,10005,12233,13370,15826,17413
1987,r080,World -> Asia -> Thailand,World,Asia,Thailand,,3,899,1062,1124,1210,1343,1600,1990,2119,2842,3479,3487,3461,3274,2824,2717,2868,3300
1987,r081,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,320,353,432,542,699,826,1157,1891,1534,1466,1673,1821,1922,2210,2309,2600,2918
1987,r082,World -> Oceania,World,Oceania,,,2,2209,2566,3035,3358,3338,4663,4832,5025,5928,6367,6260,6502,6513,5323,5091,5970,6171
1987,r083,World -> Oceania -> Australia,World,Oceania,Australia,,3,1723,2087,2459,2742,2799,4047,4421,4487,5329,5784,5540,5645,5716,4619,4318,5049,5197
1987,r084,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,485,478,576,616,539,617,411,538,598,583,720,857,796,704,773,921,975
