table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
6213,r039,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,119,135,202,258,340,361,432,442,497,513,523,601,724,905,908,930,955,1101
6213,r040,World -> Asia -> Japan,World,Asia,Japan,,3,5094,5276,5174,5011,4365,4613,5605,5798,5293,5999,5881,5015,4839,4525,4890,4817,5049,5555
6213,r041,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,107,114,126,124,137,166,190,248,240,285,334,379,395,398,391,386,442,491
6213,r042,World -> Asia -> Philippines,World,Asia,Philippines,,3,24,29,28,32,45,44,26,38,41,43,35,12,10,10,14,13,15,11
6213,r043,World -> Asia -> Singapore,World,Asia,Singapore,,3,252,259,214,247,320,429,431,495,699,756,823,943,1112,1113,1417,1568,1837,2529
6213,r044,World -> Asia -> South Korea,World,Asia,South Korea,,3,992,1045,1056,1178,1329,1492,1295,1098,1306,1395,1397,1507,1580,1628,1753,1841,2174,2083
6213,r045,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,640,677,699,668,672,689,731,717,811,872,922,1016,1077,1123,1238,1310,1475,1614
6213,r046,World -> Asia -> Thailand,World,Asia,Thailand,,3,544,563,585,533,635,718,759,851,1015,894,904,966,953,981,999,1080,1184,1167
6213,r047,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,51,63,81,86,99,115,155,292,269,206,230,267,372,414,464,535,620,808
6213,r048,World -> Asia -> Other Asia,World,Asia,Other Asia,,3,82,103,128,148,124,134,153,159,176,173,166,191,204,191,209,239,253,263
6213,r049,World -> Oceania,World,Oceania,,,2,150,191,217,222,158,218,237,361,433,460,558,566,535,513,525,570,587,535
6213,r050,World -> Oceania -> Australia,World,Oceania,Australia,,3,124,155,176,177,122,172,196,320,396,420,517,521,490,472,477,521,538,487
6213,r051,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,26,36,40,45,35,45,41,41,38,40,41,45,45,41,48,48,49,48
