table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_company_performed_r_d_us_millions_worldwide,field_company_performed_r_d_us_millions_domestic,field_company_performed_r_d_us_millions_foreign,field_r_d_employment_thousands_worldwide,field_r_d_employment_thousands_domestic,field_r_d_employment_thousands_foreign,field_company_performed_r_d_per_r_d_employee_us_thousands_per_employee_worldwide,field_company_performed_r_d_per_r_d_employee_us_thousands_per_employee_domestic,field_company_performed_r_d_per_r_d_employee_us_thousands_per_employee_foreign
767,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['4,157', '&nbsp;']","['3,835', '&nbsp;']","['322', '&nbsp;']","['34', '&nbsp;']","['28', '&nbsp;']","['6', '&nbsp;']","['123', '&nbsp;']","['137', '&nbsp;']","['56', '&nbsp;']"
767,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['771', 'i']","['758', 'i']","['12', 'i']","['6', '&nbsp;']","['5', '&nbsp;']","['*', '&nbsp;']","['136', '&nbsp;']","['143', '&nbsp;']","['35', '&nbsp;']"
767,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['D', '&nbsp;']","['930', '&nbsp;']","['D', '&nbsp;']","['15', '&nbsp;']","['13', '&nbsp;']","['2', '&nbsp;']","['D', '&nbsp;']","['72', '&nbsp;']","['D', '&nbsp;']"
767,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['429,512', '&nbsp;']","['355,821', '&nbsp;']","['73,691', '&nbsp;']","['2,178', '&nbsp;']","['1,543', '&nbsp;']","['635', '&nbsp;']","['197', '&nbsp;']","['231', '&nbsp;']","['116', '&nbsp;']"
767,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
767,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['3,107', 'i']","['2,988', 'i']","['118', 'i']","['29', '&nbsp;']","['26', '&nbsp;']","['3', '&nbsp;']","['107', '&nbsp;']","['116', '&nbsp;']","['38', '&nbsp;']"
767,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
767,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['5,756', 'i']","['5,680', 'i']","['76', '&nbsp;']","['54', '&nbsp;']","['50', '&nbsp;']","['4', '&nbsp;']","['108', '&nbsp;']","['114', '&nbsp;']","['20', '&nbsp;']"
767,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['10,624', 'i']","['10,249', 'i']","['375', '&nbsp;']","['99', '&nbsp;']","['91', '&nbsp;']","['9', '&nbsp;']","['107', '&nbsp;']","['113', '&nbsp;']","['42', '&nbsp;']"
767,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
767,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['11,916', '&nbsp;']","['11,509', '&nbsp;']","['406', '&nbsp;']","['90', '&nbsp;']","['83', '&nbsp;']","['7', '&nbsp;']","['133', '&nbsp;']","['139', '&nbsp;']","['62', '&nbsp;']"
767,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['14,991', '&nbsp;']","['13,602', '&nbsp;']","['1,389', '&nbsp;']","['118', '&nbsp;']","['100', '&nbsp;']","['18', '&nbsp;']","['127', '&nbsp;']","['136', '&nbsp;']","['77', '&nbsp;']"
767,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
767,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['14,675', '&nbsp;']","['13,553', '&nbsp;']","['1,122', '&nbsp;']","['99', '&nbsp;']","['86', '&nbsp;']","['14', '&nbsp;']","['148', '&nbsp;']","['158', '&nbsp;']","['83', '&nbsp;']"
767,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['17,643', '&nbsp;']","['15,217', '&nbsp;']","['2,426', '&nbsp;']","['102', '&nbsp;']","['77', '&nbsp;']","['25', '&nbsp;']","['173', '&nbsp;']","['197', '&nbsp;']","['99', '&nbsp;']"
767,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['71,610', '&nbsp;']","['58,094', '&nbsp;']","['13,516', '&nbsp;']","['388', '&nbsp;']","['254', '&nbsp;']","['134', '&nbsp;']","['184', '&nbsp;']","['228', '&nbsp;']","['101', '&nbsp;']"
767,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['48,336', '&nbsp;']","['38,838', '&nbsp;']","['9,498', '&nbsp;']","['227', '&nbsp;']","['147', '&nbsp;']","['80', '&nbsp;']","['213', '&nbsp;']","['264', '&nbsp;']","['118', '&nbsp;']"
767,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['70,870', '&nbsp;']","['59,328', '&nbsp;']","['11,543', '&nbsp;']","['336', '&nbsp;']","['228', '&nbsp;']","['108', '&nbsp;']","['211', '&nbsp;']","['260', '&nbsp;']","['107', '&nbsp;']"
767,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['159,984', '&nbsp;']","['126,763', '&nbsp;']","['33,221', '&nbsp;']","['637', '&nbsp;']","['402', '&nbsp;']","['235', '&nbsp;']","['251', '&nbsp;']","['316', '&nbsp;']","['141', '&nbsp;']"
