table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
8268,r443,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Doctoral students,Full time,3,4.0
8268,r444,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Social sciences",Imputation rate (%),Doctoral students,Part time,3,1.8
8268,r445,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Master's students,Full time,3,49179
8268,r446,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Master's students,Part time,3,37271
8268,r447,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Doctoral students,Full time,3,62061
8268,r448,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Total in survey,Doctoral students,Part time,3,9218
8268,r449,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Master's students,Full time,3,640
8268,r450,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Master's students,Part time,3,740
8268,r451,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Doctoral students,Full time,3,765
8268,r452,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Number imputed,Doctoral students,Part time,3,149
8268,r453,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Master's students,Full time,3,1.3
8268,r454,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Master's students,Part time,3,2.0
8268,r455,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
8268,r456,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering",Imputation rate (%),Doctoral students,Part time,3,1.6
8268,r457,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Full time,3,2298
8268,r458,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Part time,3,2028
8268,r459,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Full time,3,2301
8268,r460,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Part time,3,344
8268,r461,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Full time,3,11
8268,r462,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Part time,3,1
8268,r463,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Full time,3,37
8268,r464,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Part time,3,0
8268,r465,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.5
8268,r466,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.05
8268,r467,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.6
8268,r468,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r469,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Full time,3,3416
8268,r470,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Part time,3,1120
8268,r471,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Full time,3,7659
8268,r472,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Part time,3,580
8268,r473,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Full time,3,116
8268,r474,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Part time,3,35
8268,r475,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Full time,3,105
8268,r476,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Part time,3,7
8268,r477,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Full time,3,3.4
8268,r478,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Part time,3,3.1
8268,r479,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
8268,r480,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,1.2
8268,r481,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Full time,3,1898
8268,r482,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Part time,3,1044
8268,r483,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Full time,3,7132
8268,r484,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Part time,3,480
8268,r485,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Full time,3,24
8268,r486,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Part time,3,5
8268,r487,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Full time,3,104
8268,r488,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Part time,3,9
8268,r489,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Full time,3,1.3
8268,r490,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Part time,3,0.5
8268,r491,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
8268,r492,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Part time,3,1.9
8268,r493,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Full time,3,6487
8268,r494,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Part time,3,4332
8268,r495,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Full time,3,6374
8268,r496,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Part time,3,1111
8268,r497,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Full time,3,31
8268,r498,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Part time,3,26
8268,r499,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Full time,3,48
8268,r500,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Part time,3,5
8268,r501,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Full time,3,0.5
8268,r502,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Part time,3,0.6
8268,r503,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,0.8
8268,r504,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.5
8268,r505,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Full time,3,15329
8268,r506,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Part time,3,9983
8268,r507,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Full time,3,15174
8268,r508,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Part time,3,2546
8268,r509,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Full time,3,262
8268,r510,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Part time,3,328
8268,r511,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Full time,3,209
8268,r512,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Part time,3,54
8268,r513,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Full time,3,1.7
8268,r514,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Part time,3,3.3
8268,r515,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
8268,r516,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Part time,3,2.1
8268,r517,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Full time,3,4820
8268,r518,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Part time,3,6210
8268,r519,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Full time,3,2908
8268,r520,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Part time,3,931
8268,r521,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Full time,3,12
8268,r522,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Part time,3,82
8268,r523,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Full time,3,22
8268,r524,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Part time,3,2
8268,r525,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Full time,3,0.2
8268,r526,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Part time,3,1.3
8268,r527,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Full time,3,0.8
8268,r528,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Part time,3,0.2
8268,r529,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,8461
8268,r530,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5844
8268,r531,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,10219
8268,r532,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1258
8268,r533,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,132
8268,r534,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,218
8268,r535,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,94
8268,r536,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,42
8268,r537,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,1.6
8268,r538,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,3.7
8268,r539,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.9
8268,r540,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,3.3
8268,r541,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Full time,3,1566
8268,r542,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Part time,3,733
8268,r543,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Full time,3,4497
8268,r544,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Part time,3,385
8268,r545,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Full time,3,18
8268,r546,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Part time,3,29
8268,r547,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Full time,3,58
8268,r548,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Part time,3,3
8268,r549,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Full time,3,1.1
8268,r550,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Part time,3,4.0
8268,r551,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,1.3
8268,r552,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.8
8268,r553,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Full time,3,4904
8268,r554,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Master's students,Part time,3,5977
8268,r555,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Full time,3,5797
8268,r556,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Total in survey,Doctoral students,Part time,3,1583
8268,r557,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Full time,3,34
8268,r558,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Master's students,Part time,3,16
8268,r559,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Full time,3,88
8268,r560,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Number imputed,Doctoral students,Part time,3,27
8268,r561,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Full time,3,0.7
8268,r562,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Master's students,Part time,3,0.3
8268,r563,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
8268,r564,"Fall 2020, all surveyed fields<sup>a</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Part time,3,1.7
8268,r565,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Full time,3,39178
8268,r566,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Master's students,Part time,3,20946
8268,r567,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Full time,3,10556
8268,r568,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Total in survey,Doctoral students,Part time,3,4758
8268,r569,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Full time,3,1075
8268,r570,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Master's students,Part time,3,385
8268,r571,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Full time,3,189
8268,r572,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Number imputed,Doctoral students,Part time,3,286
8268,r573,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Full time,3,2.7
8268,r574,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Master's students,Part time,3,1.8
8268,r575,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Full time,3,1.8
8268,r576,"Fall 2020, all surveyed fields<sup>a</sup> -> Health",Imputation rate (%),Doctoral students,Part time,3,6.0
8268,r577,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Full time,3,17186
8268,r578,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Master's students,Part time,3,12562
8268,r579,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Full time,3,3342
8268,r580,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Total in survey,Doctoral students,Part time,3,1454
8268,r581,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Full time,3,414
8268,r582,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Master's students,Part time,3,309
8268,r583,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Full time,3,25
8268,r584,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Number imputed,Doctoral students,Part time,3,94
8268,r585,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Full time,3,2.4
8268,r586,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Master's students,Part time,3,2.5
8268,r587,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Full time,3,0.7
8268,r588,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Part time,3,6.5
8268,r589,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Full time,3,21992
8268,r590,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Master's students,Part time,3,8384
8268,r591,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Full time,3,7214
8268,r592,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3304
8268,r593,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Full time,3,661
8268,r594,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Master's students,Part time,3,76
8268,r595,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Full time,3,164
8268,r596,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Number imputed,Doctoral students,Part time,3,192
8268,r597,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,3.0
8268,r598,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.9
8268,r599,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,2.3
8268,r600,"Fall 2020, all surveyed fields<sup>a</sup> -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,5.8
8268,r601,"Fall 2019, all surveyed fields",Total in survey,Master's students,Full time,3,254532
8268,r602,"Fall 2019, all surveyed fields",Total in survey,Master's students,Part time,3,153696
8268,r603,"Fall 2019, all surveyed fields",Total in survey,Doctoral students,Full time,3,247910
8268,r604,"Fall 2019, all surveyed fields",Total in survey,Doctoral students,Part time,3,33979
8268,r605,"Fall 2019, all surveyed fields",Number imputed,Master's students,Full time,3,7995
8268,r606,"Fall 2019, all surveyed fields",Number imputed,Master's students,Part time,3,3251
8268,r607,"Fall 2019, all surveyed fields",Number imputed,Doctoral students,Full time,3,5258
8268,r608,"Fall 2019, all surveyed fields",Number imputed,Doctoral students,Part time,3,527
8268,r609,"Fall 2019, all surveyed fields",Imputation rate (%),Master's students,Full time,3,3.1
8268,r610,"Fall 2019, all surveyed fields",Imputation rate (%),Master's students,Part time,3,2.1
8268,r611,"Fall 2019, all surveyed fields",Imputation rate (%),Doctoral students,Full time,3,2.1
8268,r612,"Fall 2019, all surveyed fields",Imputation rate (%),Doctoral students,Part time,3,1.6
8268,r613,"Fall 2019, all surveyed fields -> Science",Total in survey,Master's students,Full time,3,158704
8268,r614,"Fall 2019, all surveyed fields -> Science",Total in survey,Master's students,Part time,3,101091
8268,r615,"Fall 2019, all surveyed fields -> Science",Total in survey,Doctoral students,Full time,3,172969
8268,r616,"Fall 2019, all surveyed fields -> Science",Total in survey,Doctoral students,Part time,3,20927
8268,r617,"Fall 2019, all surveyed fields -> Science",Number imputed,Master's students,Full time,3,6069
8268,r618,"Fall 2019, all surveyed fields -> Science",Number imputed,Master's students,Part time,3,2496
8268,r619,"Fall 2019, all surveyed fields -> Science",Number imputed,Doctoral students,Full time,3,4140
8268,r620,"Fall 2019, all surveyed fields -> Science",Number imputed,Doctoral students,Part time,3,299
8268,r621,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Master's students,Full time,3,3.8
8268,r622,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Master's students,Part time,3,2.5
8268,r623,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Doctoral students,Full time,3,2.4
8268,r624,"Fall 2019, all surveyed fields -> Science",Imputation rate (%),Doctoral students,Part time,3,1.4
8268,r625,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Total in survey,Master's students,Full time,3,3504
8268,r626,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Total in survey,Master's students,Part time,3,2125
8268,r627,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Total in survey,Doctoral students,Full time,3,3245
8268,r628,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Total in survey,Doctoral students,Part time,3,644
8268,r629,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Number imputed,Master's students,Full time,3,68
8268,r630,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Number imputed,Master's students,Part time,3,63
8268,r631,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Number imputed,Doctoral students,Full time,3,9
8268,r632,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Number imputed,Doctoral students,Part time,3,29
8268,r633,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Full time,3,1.9
8268,r634,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Imputation rate (%),Master's students,Part time,3,3.0
8268,r635,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Full time,3,0.3
8268,r636,"Fall 2019, all surveyed fields -> Science -> Agricultural sciences",Imputation rate (%),Doctoral students,Part time,3,4.5
8268,r637,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Full time,3,25757
8268,r638,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Part time,3,12321
8268,r639,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Full time,3,50476
8268,r640,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Part time,3,3439
8268,r641,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Full time,3,536
8268,r642,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Part time,3,254
8268,r643,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Full time,3,1392
8268,r644,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Part time,3,33
8268,r645,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Full time,3,2.1
8268,r646,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Part time,3,2.1
8268,r647,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Full time,3,2.8
8268,r648,"Fall 2019, all surveyed fields -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Part time,3,1.0
