table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_nebraska,field_nevada,field_new_hampshire,field_new_jersey,field_new_mexico,field_new_york,field_north_carolina,field_north_dakota,field_ohio,field_oklahoma,field_oregon,field_pennsylvania,field_rhode_island,field_south_carolina,field_south_dakota,field_tennessee,field_texas,field_utah,field_vermont,field_virginia,field_washington,field_west_virginia,field_wisconsin,field_wyoming,field_undistributedc
735,r074,All companies (number of domestic employees) -> Micro companies<sup>b</sup>,All companies (number of domestic employees),Micro companies<sup>b</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
735,r075,All companies (number of domestic employees) -> Micro companies<sup>b</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>b</sup>,5&#8211;9,,,3,–,"['10,152', '&nbsp;']","['1,972', 'i']","['8', 'e']","['8', 'e']","['10', 'e']","['77', 'e']","['7', 'e']","['99', 'e']","['39', 'e']","['4', 'e']","['50', 'e']","['15', 'e']","['25', 'e']","['111', 'i']","['6', 'e']","['13', 'e']","['3', 'e']","['20', 'e']","['133', 'e']","['17', 'e']","['3', 'e']","['67', 'e']","['53', 'e']","['3', 'e']","['29', 'e']","['1', 'e']","['D', '&nbsp;']"
735,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
735,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['11,768', '&nbsp;']","['4,434', 'i']","['18', 'e']","['23', 'e']","['24', 'e']","['229', 'e']","['17', 'e']","['229', 'e']","['119', 'e']","['11', 'e']","['131', 'e']","['30', 'e']","['49', 'e']","['188', 'e']","['13', 'e']","['34', 'e']","['7', 'e']","['42', 'e']","['268', 'e']","['61', 'e']","['7', 'e']","['155', 'e']","['106', 'e']","['7', 'e']","['69', 'e']","['4', 'e']","['D', '&nbsp;']"
735,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['12,421', '&nbsp;']","['7,933', 'i']","['23', 'e']","['34', 'e']","['35', 'e']","['331', 'i']","['48', 'i']","['391', 'e']","['150', 'e']","['14', 'e']","['210', 'e']","['44', 'e']","['78', 'e']","['280', 'e']","['26', 'e']","['49', 'e']","['9', 'e']","['74', 'e']","['464', 'e']","['58', 'e']","['18', 'i']","['211', 'e']","['210', 'i']","['13', 'e']","['113', 'e']","['5', 'e']","['114', '&nbsp;']"
735,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
735,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['6,246', '&nbsp;']","['8,803', '&nbsp;']","['30', 'e']","['34', 'e']","['88', '&nbsp;']","['362', '&nbsp;']","['38', '&nbsp;']","['352', 'e']","['233', '&nbsp;']","['12', 'e']","['205', 'e']","['36', 'e']","['100', 'e']","['274', 'e']","['15', 'e']","['49', 'e']","['8', 'e']","['71', 'e']","['498', 'e']","['91', 'e']","['15', 'e']","['161', 'e']","['255', '&nbsp;']","['11', 'e']","['133', 'e']","['9', 'e']","['417', '&nbsp;']"
735,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['4,119', '&nbsp;']","['11,037', '&nbsp;']","['21', 'i']","['16', '&nbsp;']","['83', '&nbsp;']","['360', '&nbsp;']","['12', 'i']","['386', 'i']","['144', '&nbsp;']","['11', '&nbsp;']","['250', '&nbsp;']","['32', 'e']","['117', '&nbsp;']","['261', '&nbsp;']","['23', '&nbsp;']","['44', 'i']","['16', '&nbsp;']","['69', '&nbsp;']","['475', '&nbsp;']","['97', '&nbsp;']","['25', '&nbsp;']","['152', '&nbsp;']","['393', '&nbsp;']","['6', 'e']","['201', '&nbsp;']","['4', '&nbsp;']","['738', '&nbsp;']"
735,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
735,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['1,760', '&nbsp;']","['11,368', '&nbsp;']","['52', '&nbsp;']","['31', '&nbsp;']","['59', '&nbsp;']","['352', '&nbsp;']","['5', 'e']","['378', '&nbsp;']","['190', '&nbsp;']","['8', '&nbsp;']","['333', '&nbsp;']","['30', '&nbsp;']","['186', '&nbsp;']","['353', '&nbsp;']","['7', 'e']","['42', '&nbsp;']","['5', 'e']","['71', '&nbsp;']","['486', '&nbsp;']","['177', '&nbsp;']","['15', '&nbsp;']","['169', 'e']","['802', '&nbsp;']","['5', 'e']","['234', '&nbsp;']","['4', '&nbsp;']","['588', '&nbsp;']"
735,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['912', '&nbsp;']","['13,194', '&nbsp;']","['28', '&nbsp;']","['8', '&nbsp;']","['149', '&nbsp;']","['227', '&nbsp;']","['6', '&nbsp;']","['789', '&nbsp;']","['327', '&nbsp;']","['12', '&nbsp;']","['174', '&nbsp;']","['34', '&nbsp;']","['164', '&nbsp;']","['335', '&nbsp;']","['23', '&nbsp;']","['87', '&nbsp;']","['15', '&nbsp;']","['38', '&nbsp;']","['924', '&nbsp;']","['89', '&nbsp;']","['2', '&nbsp;']","['145', '&nbsp;']","['459', '&nbsp;']","['*', 'e']","['174', '&nbsp;']","['21', '&nbsp;']","['D', '&nbsp;']"
735,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['963', '&nbsp;']","['48,264', '&nbsp;']","['210', 'i']","['107', '&nbsp;']","['196', '&nbsp;']","['1,504', 'i']","['12', '&nbsp;']","['1,632', '&nbsp;']","['874', '&nbsp;']","['28', '&nbsp;']","['782', '&nbsp;']","['106', '&nbsp;']","['784', '&nbsp;']","['1,389', '&nbsp;']","['488', 'i']","['318', '&nbsp;']","['42', '&nbsp;']","['212', '&nbsp;']","['1,634', '&nbsp;']","['656', '&nbsp;']","['5', '&nbsp;']","['410', '&nbsp;']","['1,062', '&nbsp;']","['4', '&nbsp;']","['652', '&nbsp;']","['15', '&nbsp;']","['1,284', '&nbsp;']"
735,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['199', '&nbsp;']","['34,660', '&nbsp;']","['38', '&nbsp;']","['8', '&nbsp;']","['20', '&nbsp;']","['646', 'i']","['24', '&nbsp;']","['1,779', 'i']","['1,240', '&nbsp;']","['3', 'i']","['712', '&nbsp;']","['29', '&nbsp;']","['120', 'i']","['859', '&nbsp;']","['19', '&nbsp;']","['204', '&nbsp;']","['2', 'i']","['80', '&nbsp;']","['1,403', '&nbsp;']","['474', '&nbsp;']","['39', '&nbsp;']","['227', '&nbsp;']","['1,123', '&nbsp;']","['96', '&nbsp;']","['1,225', '&nbsp;']","['1', '&nbsp;']","['590', '&nbsp;']"
735,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['149', '&nbsp;']","['48,450', '&nbsp;']","['34', '&nbsp;']","['12', 'i']","['67', '&nbsp;']","['3,057', '&nbsp;']","['14', '&nbsp;']","['1,602', '&nbsp;']","['1,478', '&nbsp;']","['7', 'i']","['766', '&nbsp;']","['136', '&nbsp;']","['401', '&nbsp;']","['2,261', 'i']","['31', '&nbsp;']","['82', '&nbsp;']","['4', 'i']","['461', '&nbsp;']","['3,141', '&nbsp;']","['120', '&nbsp;']","['18', 'i']","['169', '&nbsp;']","['246', '&nbsp;']","['13', '&nbsp;']","['634', '&nbsp;']","['*', '&nbsp;']","['D', '&nbsp;']"
735,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['100', '&nbsp;']","['106,562', '&nbsp;']","['77', '&nbsp;']","['47', '&nbsp;']","['85', '&nbsp;']","['4,481', '&nbsp;']","['68', '&nbsp;']","['4,259', '&nbsp;']","['1,634', '&nbsp;']","['84', '&nbsp;']","['2,536', '&nbsp;']","['114', '&nbsp;']","['4,081', '&nbsp;']","['2,711', '&nbsp;']","['29', '&nbsp;']","['207', '&nbsp;']","['4', '&nbsp;']","['208', '&nbsp;']","['5,366', '&nbsp;']","['846', '&nbsp;']","['56', '&nbsp;']","['853', '&nbsp;']","['11,603', '&nbsp;']","['1', '&nbsp;']","['588', '&nbsp;']","['72', '&nbsp;']","['2,513', '&nbsp;']"
