table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1226,r024,"Without disability, all institutions -> Top 51 U.S. institutions -> Stanford U.","Without disability, all institutions",Top 51 U.S. institutions,Stanford U.,3,138
1226,r025,"Without disability, all institutions -> Top 51 U.S. institutions -> Purdue U., West Lafayette","Without disability, all institutions",Top 51 U.S. institutions,"Purdue U., West Lafayette",3,132
1226,r026,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Chicago","Without disability, all institutions",Top 51 U.S. institutions,U. Chicago,3,129
1226,r027,"Without disability, all institutions -> Top 51 U.S. institutions -> Georgia Institute of Technology","Without disability, all institutions",Top 51 U.S. institutions,Georgia Institute of Technology,3,128
1226,r028,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Pennsylvania","Without disability, all institutions",Top 51 U.S. institutions,U. Pennsylvania,3,121
1226,r029,"Without disability, all institutions -> Top 51 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Without disability, all institutions",Top 51 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,120
1226,r030,"Without disability, all institutions -> Top 51 U.S. institutions -> Ohio State U., Columbus","Without disability, all institutions",Top 51 U.S. institutions,"Ohio State U., Columbus",3,119
1226,r031,"Without disability, all institutions -> Top 51 U.S. institutions -> Boston U.","Without disability, all institutions",Top 51 U.S. institutions,Boston U.,3,118
1226,r032,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Arizona","Without disability, all institutions",Top 51 U.S. institutions,U. Arizona,3,116
1226,r033,"Without disability, all institutions -> Top 51 U.S. institutions -> Arizona State U.","Without disability, all institutions",Top 51 U.S. institutions,Arizona State U.,3,114
1226,r034,"Without disability, all institutions -> Top 51 U.S. institutions -> Columbia U. in the City of New York","Without disability, all institutions",Top 51 U.S. institutions,Columbia U. in the City of New York,3,110
1226,r035,"Without disability, all institutions -> Top 51 U.S. institutions -> Princeton U.","Without disability, all institutions",Top 51 U.S. institutions,Princeton U.,3,110
1226,r036,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Virginia, Charlottesville","Without disability, all institutions",Top 51 U.S. institutions,"U. Virginia, Charlottesville",3,110
1226,r037,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Colorado Boulder","Without disability, all institutions",Top 51 U.S. institutions,U. Colorado Boulder,3,107
1226,r038,"Without disability, all institutions -> Top 51 U.S. institutions -> Yale U.","Without disability, all institutions",Top 51 U.S. institutions,Yale U.,3,106
1226,r039,"Without disability, all institutions -> Top 51 U.S. institutions -> Washington U., Saint Louis","Without disability, all institutions",Top 51 U.S. institutions,"Washington U., Saint Louis",3,105
1226,r040,"Without disability, all institutions -> Top 51 U.S. institutions -> U. California, Irvine","Without disability, all institutions",Top 51 U.S. institutions,"U. California, Irvine",3,103
1226,r041,"Without disability, all institutions -> Top 51 U.S. institutions -> Brown U.","Without disability, all institutions",Top 51 U.S. institutions,Brown U.,3,101
1226,r042,"Without disability, all institutions -> Top 51 U.S. institutions -> California Institute of Technology","Without disability, all institutions",Top 51 U.S. institutions,California Institute of Technology,3,100
1226,r043,"Without disability, all institutions -> Top 51 U.S. institutions -> Virginia Polytechnic Institute and State U.","Without disability, all institutions",Top 51 U.S. institutions,Virginia Polytechnic Institute and State U.,3,100
1226,r044,"Without disability, all institutions -> Top 51 U.S. institutions -> U. California, Santa Barbara","Without disability, all institutions",Top 51 U.S. institutions,"U. California, Santa Barbara",3,97
1226,r045,"Without disability, all institutions -> Top 51 U.S. institutions -> Duke U.","Without disability, all institutions",Top 51 U.S. institutions,Duke U.,3,94
1226,r046,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Notre Dame","Without disability, all institutions",Top 51 U.S. institutions,U. Notre Dame,3,94
1226,r047,"Without disability, all institutions -> Top 51 U.S. institutions -> Iowa State U.","Without disability, all institutions",Top 51 U.S. institutions,Iowa State U.,3,92
1226,r048,"Without disability, all institutions -> Top 51 U.S. institutions -> North Carolina State U.","Without disability, all institutions",Top 51 U.S. institutions,North Carolina State U.,3,91
1226,r049,"Without disability, all institutions -> Top 51 U.S. institutions -> Northwestern U.","Without disability, all institutions",Top 51 U.S. institutions,Northwestern U.,3,91
1226,r050,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Massachusetts, Amherst","Without disability, all institutions",Top 51 U.S. institutions,"U. Massachusetts, Amherst",3,91
1226,r051,"Without disability, all institutions -> Top 51 U.S. institutions -> Florida State U.","Without disability, all institutions",Top 51 U.S. institutions,Florida State U.,3,90
1226,r052,"Without disability, all institutions -> Top 51 U.S. institutions -> New York U.","Without disability, all institutions",Top 51 U.S. institutions,New York U.,3,90
1226,r053,"Without disability, all institutions -> Top 51 U.S. institutions -> Johns Hopkins U.","Without disability, all institutions",Top 51 U.S. institutions,Johns Hopkins U.,3,89
1226,r054,"Without disability, all institutions -> Top 51 U.S. institutions -> U. Pittsburgh, Pittsburgh","Without disability, all institutions",Top 51 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,89
1226,r055,"Without disability, all institutions -> Other U.S. institutions","Without disability, all institutions",Other U.S. institutions,,2,12289
1226,r056,"With disability, all institutions","With disability, all institutions",,,1,2690
1226,r057,"With disability, all institutions -> Foreign or unknown institutions","With disability, all institutions",Foreign or unknown institutions,,2,955
1226,r058,"With disability, all institutions -> Top 62 U.S. institutions","With disability, all institutions",Top 62 U.S. institutions,,2,694
1226,r059,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Berkeley","With disability, all institutions",Top 62 U.S. institutions,"U. California, Berkeley",3,31
1226,r060,"With disability, all institutions -> Top 62 U.S. institutions -> U. Florida","With disability, all institutions",Top 62 U.S. institutions,U. Florida,3,27
1226,r061,"With disability, all institutions -> Top 62 U.S. institutions -> Texas A&M U., College Station and Health Science Center","With disability, all institutions",Top 62 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,22
1226,r062,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Davis","With disability, all institutions",Top 62 U.S. institutions,"U. California, Davis",3,21
1226,r063,"With disability, all institutions -> Top 62 U.S. institutions -> Ohio State U., Columbus","With disability, all institutions",Top 62 U.S. institutions,"Ohio State U., Columbus",3,18
1226,r064,"With disability, all institutions -> Top 62 U.S. institutions -> Purdue U., West Lafayette","With disability, all institutions",Top 62 U.S. institutions,"Purdue U., West Lafayette",3,18
1226,r065,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Los Angeles","With disability, all institutions",Top 62 U.S. institutions,"U. California, Los Angeles",3,17
1226,r066,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, San Diego","With disability, all institutions",Top 62 U.S. institutions,"U. California, San Diego",3,17
1226,r067,"With disability, all institutions -> Top 62 U.S. institutions -> U. Minnesota, Twin Cities","With disability, all institutions",Top 62 U.S. institutions,"U. Minnesota, Twin Cities",3,16
1226,r068,"With disability, all institutions -> Top 62 U.S. institutions -> U. Virginia, Charlottesville","With disability, all institutions",Top 62 U.S. institutions,"U. Virginia, Charlottesville",3,16
1226,r069,"With disability, all institutions -> Top 62 U.S. institutions -> Cornell U.","With disability, all institutions",Top 62 U.S. institutions,Cornell U.,3,15
1226,r070,"With disability, all institutions -> Top 62 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","With disability, all institutions",Top 62 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,15
1226,r071,"With disability, all institutions -> Top 62 U.S. institutions -> U. Michigan, Ann Arbor","With disability, all institutions",Top 62 U.S. institutions,"U. Michigan, Ann Arbor",3,15
1226,r072,"With disability, all institutions -> Top 62 U.S. institutions -> Columbia U. in the City of New York","With disability, all institutions",Top 62 U.S. institutions,Columbia U. in the City of New York,3,14
1226,r073,"With disability, all institutions -> Top 62 U.S. institutions -> Brigham Young U., Provo","With disability, all institutions",Top 62 U.S. institutions,"Brigham Young U., Provo",3,13
1226,r074,"With disability, all institutions -> Top 62 U.S. institutions -> Michigan State U.","With disability, all institutions",Top 62 U.S. institutions,Michigan State U.,3,13
1226,r075,"With disability, all institutions -> Top 62 U.S. institutions -> U. Maryland, College Park","With disability, all institutions",Top 62 U.S. institutions,"U. Maryland, College Park",3,13
1226,r076,"With disability, all institutions -> Top 62 U.S. institutions -> U. Texas, Austin","With disability, all institutions",Top 62 U.S. institutions,"U. Texas, Austin",3,13
1226,r077,"With disability, all institutions -> Top 62 U.S. institutions -> U. Washington, Seattle","With disability, all institutions",Top 62 U.S. institutions,"U. Washington, Seattle",3,13
1226,r078,"With disability, all institutions -> Top 62 U.S. institutions -> U. Wisconsin-Madison","With disability, all institutions",Top 62 U.S. institutions,U. Wisconsin-Madison,3,13
1226,r079,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Irvine","With disability, all institutions",Top 62 U.S. institutions,"U. California, Irvine",3,12
1226,r080,"With disability, all institutions -> Top 62 U.S. institutions -> U. Central Florida","With disability, all institutions",Top 62 U.S. institutions,U. Central Florida,3,12
1226,r081,"With disability, all institutions -> Top 62 U.S. institutions -> Virginia Polytechnic Institute and State U.","With disability, all institutions",Top 62 U.S. institutions,Virginia Polytechnic Institute and State U.,3,12
1226,r082,"With disability, all institutions -> Top 62 U.S. institutions -> Johns Hopkins U.","With disability, all institutions",Top 62 U.S. institutions,Johns Hopkins U.,3,11
1226,r083,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Santa Barbara","With disability, all institutions",Top 62 U.S. institutions,"U. California, Santa Barbara",3,11
1226,r084,"With disability, all institutions -> Top 62 U.S. institutions -> Boston U.","With disability, all institutions",Top 62 U.S. institutions,Boston U.,3,10
1226,r085,"With disability, all institutions -> Top 62 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","With disability, all institutions",Top 62 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,10
1226,r086,"With disability, all institutions -> Top 62 U.S. institutions -> U. Arizona","With disability, all institutions",Top 62 U.S. institutions,U. Arizona,3,10
1226,r087,"With disability, all institutions -> Top 62 U.S. institutions -> U. Kansas","With disability, all institutions",Top 62 U.S. institutions,U. Kansas,3,10
1226,r088,"With disability, all institutions -> Top 62 U.S. institutions -> U. Massachusetts, Amherst","With disability, all institutions",Top 62 U.S. institutions,"U. Massachusetts, Amherst",3,10
1226,r089,"With disability, all institutions -> Top 62 U.S. institutions -> U. Chicago","With disability, all institutions",Top 62 U.S. institutions,U. Chicago,3,9
1226,r090,"With disability, all institutions -> Top 62 U.S. institutions -> U. Notre Dame","With disability, all institutions",Top 62 U.S. institutions,U. Notre Dame,3,9
1226,r091,"With disability, all institutions -> Top 62 U.S. institutions -> U. Pennsylvania","With disability, all institutions",Top 62 U.S. institutions,U. Pennsylvania,3,9
1226,r092,"With disability, all institutions -> Top 62 U.S. institutions -> Florida State U.","With disability, all institutions",Top 62 U.S. institutions,Florida State U.,3,8
1226,r093,"With disability, all institutions -> Top 62 U.S. institutions -> Harvey Mudd C.","With disability, all institutions",Top 62 U.S. institutions,Harvey Mudd C.,3,8
1226,r094,"With disability, all institutions -> Top 62 U.S. institutions -> New York U.","With disability, all institutions",Top 62 U.S. institutions,New York U.,3,8
1226,r095,"With disability, all institutions -> Top 62 U.S. institutions -> Oregon State U., Corvallis","With disability, all institutions",Top 62 U.S. institutions,"Oregon State U., Corvallis",3,8
1226,r096,"With disability, all institutions -> Top 62 U.S. institutions -> SUNY, Stony Brook U.","With disability, all institutions",Top 62 U.S. institutions,"SUNY, Stony Brook U.",3,8
1226,r097,"With disability, all institutions -> Top 62 U.S. institutions -> SUNY, U. Buffalo","With disability, all institutions",Top 62 U.S. institutions,"SUNY, U. Buffalo",3,8
1226,r098,"With disability, all institutions -> Top 62 U.S. institutions -> Stanford U.","With disability, all institutions",Top 62 U.S. institutions,Stanford U.,3,8
1226,r099,"With disability, all institutions -> Top 62 U.S. institutions -> Tulane U.","With disability, all institutions",Top 62 U.S. institutions,Tulane U.,3,8
1226,r100,"With disability, all institutions -> Top 62 U.S. institutions -> U. Delaware","With disability, all institutions",Top 62 U.S. institutions,U. Delaware,3,8
1226,r101,"With disability, all institutions -> Top 62 U.S. institutions -> U. Georgia","With disability, all institutions",Top 62 U.S. institutions,U. Georgia,3,8
1226,r102,"With disability, all institutions -> Top 62 U.S. institutions -> U. Missouri, Columbia","With disability, all institutions",Top 62 U.S. institutions,"U. Missouri, Columbia",3,8
1226,r103,"With disability, all institutions -> Top 62 U.S. institutions -> U. North Carolina, Chapel Hill","With disability, all institutions",Top 62 U.S. institutions,"U. North Carolina, Chapel Hill",3,8
1226,r104,"With disability, all institutions -> Top 62 U.S. institutions -> U. Puerto Rico, Rio Piedras","With disability, all institutions",Top 62 U.S. institutions,"U. Puerto Rico, Rio Piedras",3,8
1226,r105,"With disability, all institutions -> Top 62 U.S. institutions -> U. Rochester","With disability, all institutions",Top 62 U.S. institutions,U. Rochester,3,8
1226,r106,"With disability, all institutions -> Top 62 U.S. institutions -> U. Tennessee, Knoxville","With disability, all institutions",Top 62 U.S. institutions,"U. Tennessee, Knoxville",3,8
1226,r107,"With disability, all institutions -> Top 62 U.S. institutions -> Washington State U.","With disability, all institutions",Top 62 U.S. institutions,Washington State U.,3,8
1226,r108,"With disability, all institutions -> Top 62 U.S. institutions -> Carleton C.","With disability, all institutions",Top 62 U.S. institutions,Carleton C.,3,7
1226,r109,"With disability, all institutions -> Top 62 U.S. institutions -> Central Michigan U.","With disability, all institutions",Top 62 U.S. institutions,Central Michigan U.,3,7
1226,r110,"With disability, all institutions -> Top 62 U.S. institutions -> Georgia Institute of Technology","With disability, all institutions",Top 62 U.S. institutions,Georgia Institute of Technology,3,7
1226,r111,"With disability, all institutions -> Top 62 U.S. institutions -> Georgia State U.","With disability, all institutions",Top 62 U.S. institutions,Georgia State U.,3,7
1226,r112,"With disability, all institutions -> Top 62 U.S. institutions -> Indiana U., Bloomington","With disability, all institutions",Top 62 U.S. institutions,"Indiana U., Bloomington",3,7
1226,r113,"With disability, all institutions -> Top 62 U.S. institutions -> North Carolina State U.","With disability, all institutions",Top 62 U.S. institutions,North Carolina State U.,3,7
1226,r114,"With disability, all institutions -> Top 62 U.S. institutions -> Princeton U.","With disability, all institutions",Top 62 U.S. institutions,Princeton U.,3,7
1226,r115,"With disability, all institutions -> Top 62 U.S. institutions -> Temple U.","With disability, all institutions",Top 62 U.S. institutions,Temple U.,3,7
1226,r116,"With disability, all institutions -> Top 62 U.S. institutions -> U. California, Riverside","With disability, all institutions",Top 62 U.S. institutions,"U. California, Riverside",3,7
1226,r117,"With disability, all institutions -> Top 62 U.S. institutions -> U. Houston","With disability, all institutions",Top 62 U.S. institutions,U. Houston,3,7
1226,r118,"With disability, all institutions -> Top 62 U.S. institutions -> U. Iowa","With disability, all institutions",Top 62 U.S. institutions,U. Iowa,3,7
1226,r119,"With disability, all institutions -> Top 62 U.S. institutions -> U. New Mexico, Albuquerque","With disability, all institutions",Top 62 U.S. institutions,"U. New Mexico, Albuquerque",3,7
1226,r120,"With disability, all institutions -> Top 62 U.S. institutions -> Wesleyan U.","With disability, all institutions",Top 62 U.S. institutions,Wesleyan U.,3,7
1226,r121,"With disability, all institutions -> Other U.S. institutions","With disability, all institutions",Other U.S. institutions,,2,1041
