table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_intramural_performersa,field_extramural_performersb_total,field_extramural_performersb_academic_institutions,field_extramural_performersb_companies_and_individualsc,field_extramural_performersb_otherd
7699,r163,United States<sup>e</sup> -> Kentucky -> Horse Racing Commission,United States<sup>e</sup>,Kentucky,Horse Racing Commission,3,216983,0,216983,216983,0,0
7699,r164,"United States<sup>e</sup> -> Kentucky -> Nature Preserves, Office of Kentucky",United States<sup>e</sup>,Kentucky,"Nature Preserves, Office of Kentucky",3,175935,0,175935,38969,0,136966
7699,r165,"United States<sup>e</sup> -> Kentucky -> Postsecondary Education, Council on",United States<sup>e</sup>,Kentucky,"Postsecondary Education, Council on",3,11086500,0,11086500,11086500,0,0
7699,r166,"United States<sup>e</sup> -> Kentucky -> Public Health, Department for ",United States<sup>e</sup>,Kentucky,"Public Health, Department for ",3,3561572,0,3561572,3561572,0,0
7699,r167,United States<sup>e</sup> -> Kentucky -> Public Service Commission,United States<sup>e</sup>,Kentucky,Public Service Commission,3,21000,0,21000,0,0,21000
7699,r168,United States<sup>e</sup> -> Kentucky -> Soybean Promotion Board,United States<sup>e</sup>,Kentucky,Soybean Promotion Board,3,517000,0,517000,517000,0,0
7699,r169,United States<sup>e</sup> -> Kentucky -> Transportation Cabinet,United States<sup>e</sup>,Kentucky,Transportation Cabinet,3,8811685,0,8811685,7333570,0,1478115
7699,r170,United States<sup>e</sup> -> Louisiana,United States<sup>e</sup>,Louisiana,,2,32115461,9555840,22559621,19669638,2739815,150168
7699,r171,"United States<sup>e</sup> -> Louisiana -> Agriculture and Forestry, Department of",United States<sup>e</sup>,Louisiana,"Agriculture and Forestry, Department of",3,4946,0,4946,4946,0,0
7699,r172,United States<sup>e</sup> -> Louisiana -> Board of Regents,United States<sup>e</sup>,Louisiana,Board of Regents,3,13492921,0,13492921,13492921,0,0
7699,r173,United States<sup>e</sup> -> Louisiana -> Coastal Protection and Restoration Authority,United States<sup>e</sup>,Louisiana,Coastal Protection and Restoration Authority,3,3573798,494555,3079243,589260,2339815,150168
7699,r174,"United States<sup>e</sup> -> Louisiana -> Transportation and Development, Department of ",United States<sup>e</sup>,Louisiana,"Transportation and Development, Department of ",3,9185327,4785327,4400000,4000000,400000,0
7699,r175,"United States<sup>e</sup> -> Louisiana -> Wildlife and Fisheries, Department of",United States<sup>e</sup>,Louisiana,"Wildlife and Fisheries, Department of",3,5858469,4275958,1582511,1582511,0,0
7699,r176,United States<sup>e</sup> -> Maine,United States<sup>e</sup>,Maine,,2,32392463,10370488,22021975,4227168,12753922,5040885
7699,r177,"United States<sup>e</sup> -> Maine -> Agriculture, Conservation and Forestry, Department of ",United States<sup>e</sup>,Maine,"Agriculture, Conservation and Forestry, Department of ",3,1505860,1306030,199830,0,199830,0
7699,r178,"United States<sup>e</sup> -> Maine -> Inland Fisheries and Wildlife, Department of",United States<sup>e</sup>,Maine,"Inland Fisheries and Wildlife, Department of",3,1080841,763201,317640,317640,0,0
7699,r179,"United States<sup>e</sup> -> Maine -> Marine Resources, Department of",United States<sup>e</sup>,Maine,"Marine Resources, Department of",3,2582000,2466000,116000,0,116000,0
7699,r180,"United States<sup>e</sup> -> Maine -> MDI Biological Laboratory, Center for Biomedical Innovation",United States<sup>e</sup>,Maine,"MDI Biological Laboratory, Center for Biomedical Innovation",3,8048966,5335257,2713709,2421622,0,292087
7699,r181,United States<sup>e</sup> -> Maine -> Technology Institute,United States<sup>e</sup>,Maine,Technology Institute,3,17674796,0,17674796,1137906,11788092,4748798
7699,r182,"United States<sup>e</sup> -> Maine -> Transportation, Department of ",United States<sup>e</sup>,Maine,"Transportation, Department of ",3,1500000,500000,1000000,350000,650000,0
7699,r183,United States<sup>e</sup> -> Maryland,United States<sup>e</sup>,Maryland,,2,28212493,878718,27333775,20033775,7300000,0
7699,r184,"United States<sup>e</sup> -> Maryland -> Health, Department of",United States<sup>e</sup>,Maryland,"Health, Department of",3,13500000,0,13500000,13500000,0,0
7699,r185,"United States<sup>e</sup> -> Maryland -> Natural Resources, Department of",United States<sup>e</sup>,Maryland,"Natural Resources, Department of",3,900754,287741,613013,613013,0,0
7699,r186,United States<sup>e</sup> -> Maryland -> Technology Development Corporation,United States<sup>e</sup>,Maryland,Technology Development Corporation,3,11600000,0,11600000,4300000,7300000,0
7699,r187,"United States<sup>e</sup> -> Maryland -> Transportation, Department of",United States<sup>e</sup>,Maryland,"Transportation, Department of",3,2211739,590977,1620762,1620762,0,0
7699,r188,United States<sup>e</sup> -> Massachusetts,United States<sup>e</sup>,Massachusetts,,2,23307621,1208652,22098969,9104127,10426055,2568787
7699,r189,United States<sup>e</sup> -> Massachusetts -> Clean Energy Technology Center,United States<sup>e</sup>,Massachusetts,Clean Energy Technology Center,3,5044038,0,5044038,1110714,3933324,0
7699,r190,"United States<sup>e</sup> -> Massachusetts -> Environmental Protection, Department of ",United States<sup>e</sup>,Massachusetts,"Environmental Protection, Department of ",3,1771575,278302,1493273,829988,661061,2224
7699,r191,"United States<sup>e</sup> -> Massachusetts -> Fish and Game, Department of ",United States<sup>e</sup>,Massachusetts,"Fish and Game, Department of ",3,915233,604975,310258,85038,0,225220
7699,r192,United States<sup>e</sup> -> Massachusetts -> Gaming Commission,United States<sup>e</sup>,Massachusetts,Gaming Commission,3,1480178,81600,1398578,1120785,99707,178086
7699,r193,United States<sup>e</sup> -> Massachusetts -> Life Sciences Center,United States<sup>e</sup>,Massachusetts,Life Sciences Center,3,556868,0,556868,0,556868,0
7699,r194,United States<sup>e</sup> -> Massachusetts -> Massventures,United States<sup>e</sup>,Massachusetts,Massventures,3,3942167,0,3942167,0,3942167,0
7699,r195,"United States<sup>e</sup> -> Massachusetts -> Mental Health, Department of",United States<sup>e</sup>,Massachusetts,"Mental Health, Department of",3,2579520,43775,2535745,963000,963000,609745
7699,r196,"United States<sup>e</sup> -> Massachusetts -> Public Health, Department of ",United States<sup>e</sup>,Massachusetts,"Public Health, Department of ",3,1674277,0,1674277,1483901,169928,20448
7699,r197,United States<sup>e</sup> -> Massachusetts -> Technology Park Corporation ,United States<sup>e</sup>,Massachusetts,Technology Park Corporation ,3,1176748,0,1176748,614145,60000,502603
7699,r198,"United States<sup>e</sup> -> Massachusetts -> Transportation, Department of",United States<sup>e</sup>,Massachusetts,"Transportation, Department of",3,3767017,0,3767017,2696556,40000,1030461
7699,r199,United States<sup>e</sup> -> Massachusetts -> Water Resources Authority,United States<sup>e</sup>,Massachusetts,Water Resources Authority,3,400000,200000,200000,200000,0,0
7699,r200,United States<sup>e</sup> -> Michigan,United States<sup>e</sup>,Michigan,,2,29718391,237018,29481373,11424715,1648966,16407692
7699,r201,"United States<sup>e</sup> -> Michigan -> Agriculture and Rural Development, Department of",United States<sup>e</sup>,Michigan,"Agriculture and Rural Development, Department of",3,1656683,0,1656683,1257423,350974,48286
7699,r202,"United States<sup>e</sup> -> Michigan -> Environmental, Great Lakes, and Energy, Department of",United States<sup>e</sup>,Michigan,"Environmental, Great Lakes, and Energy, Department of",3,1249610,237018,1012592,795120,217472,0
7699,r203,United States<sup>e</sup> -> Michigan -> Licensing and Regulatory Affairs,United States<sup>e</sup>,Michigan,Licensing and Regulatory Affairs,3,20000000,0,20000000,7020950,0,12979050
7699,r204,"United States<sup>e</sup> -> Michigan -> Transportation, Department of",United States<sup>e</sup>,Michigan,"Transportation, Department of",3,6812098,0,6812098,2351222,1080520,3380356
7699,r205,United States<sup>e</sup> -> Minnesota,United States<sup>e</sup>,Minnesota,,2,22483420,2458490,20024930,13942965,3148933,2933032
7699,r206,"United States<sup>e</sup> -> Minnesota -> Agriculture, Department of",United States<sup>e</sup>,Minnesota,"Agriculture, Department of",3,5408623,876319,4532304,3567644,161623,803037
7699,r207,"United States<sup>e</sup> -> Minnesota -> Midwest Dairy Association, Minnesota Division",United States<sup>e</sup>,Minnesota,"Midwest Dairy Association, Minnesota Division",3,213400,0,213400,213400,0,0
7699,r208,"United States<sup>e</sup> -> Minnesota -> Natural Resources, Department of",United States<sup>e</sup>,Minnesota,"Natural Resources, Department of",3,1855011,1561371,293640,269905,23735,0
7699,r209,United States<sup>e</sup> -> Minnesota -> Pollution Control Agency,United States<sup>e</sup>,Minnesota,Pollution Control Agency,3,9888,0,9888,8078,1810,0
7699,r210,"United States<sup>e</sup> -> Minnesota -> Transportation, Department of",United States<sup>e</sup>,Minnesota,"Transportation, Department of",3,14996498,20800,14975698,9883938,2961765,2129995
7699,r211,United States<sup>e</sup> -> Mississippi,United States<sup>e</sup>,Mississippi,,2,11143362,2005582,9137780,4863478,1937313,2336989
7699,r212,"United States<sup>e</sup> -> Mississippi -> Agriculture and Commerce, Department of ",United States<sup>e</sup>,Mississippi,"Agriculture and Commerce, Department of ",3,152264,0,152264,152264,0,0
7699,r213,"United States<sup>e</sup> -> Mississippi -> Environmental Quality, Department of",United States<sup>e</sup>,Mississippi,"Environmental Quality, Department of",3,1267345,105387,1161958,1161958,0,0
7699,r214,United States<sup>e</sup> -> Mississippi -> Gulf States Marine Fisheries Commission,United States<sup>e</sup>,Mississippi,Gulf States Marine Fisheries Commission,3,1527915,0,1527915,1435294,0,92621
7699,r215,"United States<sup>e</sup> -> Mississippi -> Marine Resources, Department of",United States<sup>e</sup>,Mississippi,"Marine Resources, Department of",3,1110829,910795,200034,200034,0,0
7699,r216,"United States<sup>e</sup> -> Mississippi -> Transportation, Department of",United States<sup>e</sup>,Mississippi,"Transportation, Department of",3,5542522,218157,5324365,1207684,1937313,2179368
7699,r217,"United States<sup>e</sup> -> Mississippi -> Wildlife, Fisheries, and Parks, Department of ",United States<sup>e</sup>,Mississippi,"Wildlife, Fisheries, and Parks, Department of ",3,1542487,771243,771244,706244,0,65000
7699,r218,United States<sup>e</sup> -> Missouri,United States<sup>e</sup>,Missouri,,2,14009154,6455476,7553678,5045066,1522155,986457
7699,r219,"United States<sup>e</sup> -> Missouri -> Agriculture, Department of",United States<sup>e</sup>,Missouri,"Agriculture, Department of",3,273268,0,273268,192624,80644,0
7699,r220,"United States<sup>e</sup> -> Missouri -> Conservation, Department of",United States<sup>e</sup>,Missouri,"Conservation, Department of",3,9627125,6455476,3171649,2476223,0,695426
7699,r221,"United States<sup>e</sup> -> Missouri -> Mental Health, Department of",United States<sup>e</sup>,Missouri,"Mental Health, Department of",3,242500,0,242500,242500,0,0
7699,r222,"United States<sup>e</sup> -> Missouri -> Natural Resources, Department of",United States<sup>e</sup>,Missouri,"Natural Resources, Department of",3,453962,0,453962,270880,0,183082
7699,r223,United States<sup>e</sup> -> Missouri -> Technology Corporation,United States<sup>e</sup>,Missouri,Technology Corporation,3,654232,0,654232,0,546283,107949
7699,r224,"United States<sup>e</sup> -> Missouri -> Transportation, Department of",United States<sup>e</sup>,Missouri,"Transportation, Department of",3,2120015,0,2120015,1224787,895228,0
7699,r225,United States<sup>e</sup> -> Missouri -> Wine and Grape Board,United States<sup>e</sup>,Missouri,Wine and Grape Board,3,638052,0,638052,638052,0,0
7699,r226,United States<sup>e</sup> -> Montana,United States<sup>e</sup>,Montana,,2,8447295,2846129,5601166,3567797,73279,1960090
7699,r227,"United States<sup>e</sup> -> Montana -> Agriculture, Department of",United States<sup>e</sup>,Montana,"Agriculture, Department of",3,2841089,0,2841089,2841089,0,0
7699,r228,"United States<sup>e</sup> -> Montana -> Environmental Quality, Department of",United States<sup>e</sup>,Montana,"Environmental Quality, Department of",3,50304,50304,0,0,0,0
7699,r229,"United States<sup>e</sup> -> Montana -> Fish, Wildlife and Parks, Department of",United States<sup>e</sup>,Montana,"Fish, Wildlife and Parks, Department of",3,3806115,2669435,1136680,0,0,1136680
7699,r230,"United States<sup>e</sup> -> Montana -> Natural Resources and Conservation, Department of",United States<sup>e</sup>,Montana,"Natural Resources and Conservation, Department of",3,16865,0,16865,0,16865,0
7699,r231,"United States<sup>e</sup> -> Montana -> Transportation, Department of",United States<sup>e</sup>,Montana,"Transportation, Department of",3,1732922,126390,1606532,726708,56414,823410
7699,r232,United States<sup>e</sup> -> Nebraska,United States<sup>e</sup>,Nebraska,,2,31337947,2128727,29209220,27130891,1782200,296129
7699,r233,"United States<sup>e</sup> -> Nebraska -> Agriculture, Department of",United States<sup>e</sup>,Nebraska,"Agriculture, Department of",3,797149,0,797149,738711,0,58438
7699,r234,United States<sup>e</sup> -> Nebraska -> Corn Board,United States<sup>e</sup>,Nebraska,Corn Board,3,1201594,0,1201594,1051594,0,150000
7699,r235,United States<sup>e</sup> -> Nebraska -> Dry Bean Commission,United States<sup>e</sup>,Nebraska,Dry Bean Commission,3,265487,0,265487,265487,0,0
7699,r236,"United States<sup>e</sup> -> Nebraska -> Economic Development, Department of",United States<sup>e</sup>,Nebraska,"Economic Development, Department of",3,3242710,0,3242710,1510510,1732200,0
7699,r237,United States<sup>e</sup> -> Nebraska -> Game and Parks Commission,United States<sup>e</sup>,Nebraska,Game and Parks Commission,3,5125851,2037727,3088124,3088124,0,0
7699,r238,United States<sup>e</sup> -> Nebraska -> Grain Sorghum Board,United States<sup>e</sup>,Nebraska,Grain Sorghum Board,3,3000,0,3000,3000,0,0
7699,r239,"United States<sup>e</sup> -> Nebraska -> Health and Human Services, Department of",United States<sup>e</sup>,Nebraska,"Health and Human Services, Department of",3,18564076,0,18564076,18564076,0,0
7699,r240,"United States<sup>e</sup> -> Nebraska -> Midwest Dairy Association, Nebraska Division",United States<sup>e</sup>,Nebraska,"Midwest Dairy Association, Nebraska Division",3,29100,0,29100,29100,0,0
7699,r241,"United States<sup>e</sup> -> Nebraska -> Natural Resources, Department of",United States<sup>e</sup>,Nebraska,"Natural Resources, Department of",3,50000,0,50000,0,50000,0
7699,r242,"United States<sup>e</sup> -> Nebraska -> Transportation, Department of",United States<sup>e</sup>,Nebraska,"Transportation, Department of",3,1825480,91000,1734480,1646789,0,87691
7699,r243,United States<sup>e</sup> -> Nebraska -> Wheat Board,United States<sup>e</sup>,Nebraska,Wheat Board,3,233500,0,233500,233500,0,0
7699,r244,United States<sup>e</sup> -> Nevada,United States<sup>e</sup>,Nevada,,2,4222929,237064,3985865,2739972,245979,999914
7699,r245,"United States<sup>e</sup> -> Nevada -> Agriculture, Department of",United States<sup>e</sup>,Nevada,"Agriculture, Department of",3,237064,237064,0,0,0,0
7699,r246,"United States<sup>e</sup> -> Nevada -> Economic Development, Governor's office of",United States<sup>e</sup>,Nevada,"Economic Development, Governor's office of",3,1958195,0,1958195,1958195,0,0
7699,r247,"United States<sup>e</sup> -> Nevada -> Transportation, Department of",United States<sup>e</sup>,Nevada,"Transportation, Department of",3,2027670,0,2027670,781777,245979,999914
7699,r248,United States<sup>e</sup> -> New Hampshire,United States<sup>e</sup>,New Hampshire,,2,8675207,27186,8648021,660646,7019291,968084
7699,r249,"United States<sup>e</sup> -> New Hampshire -> Agriculture, Markets and Food, Department of",United States<sup>e</sup>,New Hampshire,"Agriculture, Markets and Food, Department of",3,175563,0,175563,138600,0,36963
7699,r250,"United States<sup>e</sup> -> New Hampshire -> Business and Economic Affairs, Department of",United States<sup>e</sup>,New Hampshire,"Business and Economic Affairs, Department of",3,7275000,0,7275000,275000,7000000,0
7699,r251,"United States<sup>e</sup> -> New Hampshire -> Environmental Services, Department of",United States<sup>e</sup>,New Hampshire,"Environmental Services, Department of",3,505937,0,505937,85937,0,420000
7699,r252,"United States<sup>e</sup> -> New Hampshire -> Transportation, Department of",United States<sup>e</sup>,New Hampshire,"Transportation, Department of",3,718707,27186,691521,161109,19291,511121
7699,r253,United States<sup>e</sup> -> New Jersey,United States<sup>e</sup>,New Jersey,,2,12864404,3006539,9857865,7921273,667386,1269206
7699,r254,"United States<sup>e</sup> -> New Jersey -> Children and Families, Department of",United States<sup>e</sup>,New Jersey,"Children and Families, Department of",3,250627,192394,58233,0,58233,0
7699,r255,"United States<sup>e</sup> -> New Jersey -> Community Affairs, Department of ",United States<sup>e</sup>,New Jersey,"Community Affairs, Department of ",3,5000,5000,0,0,0,0
7699,r256,"United States<sup>e</sup> -> New Jersey -> Corrections, Department of",United States<sup>e</sup>,New Jersey,"Corrections, Department of",3,309449,309449,0,0,0,0
7699,r257,"United States<sup>e</sup> -> New Jersey -> Environmental Protection, Department of",United States<sup>e</sup>,New Jersey,"Environmental Protection, Department of",3,3398000,1997500,1400500,1117500,233000,50000
7699,r258,"United States<sup>e</sup> -> New Jersey -> Health, Department of",United States<sup>e</sup>,New Jersey,"Health, Department of",3,318305,0,318305,204341,0,113964
7699,r259,United States<sup>e</sup> -> New Jersey -> Pinelands Commission,United States<sup>e</sup>,New Jersey,Pinelands Commission,3,576457,465753,110704,0,110704,0
7699,r260,"United States<sup>e</sup> -> New Jersey -> Secretary of Higher Education, Office of",United States<sup>e</sup>,New Jersey,"Secretary of Higher Education, Office of",3,2500000,0,2500000,2000000,0,500000
7699,r261,"United States<sup>e</sup> -> New Jersey -> State Parole Board, New Jersey",United States<sup>e</sup>,New Jersey,"State Parole Board, New Jersey",3,66212,36443,29769,0,29769,0
7699,r262,"United States<sup>e</sup> -> New Jersey -> Transit, New Jersey",United States<sup>e</sup>,New Jersey,"Transit, New Jersey",3,61804,0,61804,61804,0,0
7699,r263,"United States<sup>e</sup> -> New Jersey -> Transportation, Department of",United States<sup>e</sup>,New Jersey,"Transportation, Department of",3,5378550,0,5378550,4537628,235680,605242
7699,r264,United States<sup>e</sup> -> New Mexico,United States<sup>e</sup>,New Mexico,,2,3054817,1535533,1519284,1158986,360298,0
7699,r265,"United States<sup>e</sup> -> New Mexico -> Cultural Affairs, Department of",United States<sup>e</sup>,New Mexico,"Cultural Affairs, Department of",3,108053,108053,0,0,0,0
7699,r266,"United States<sup>e</sup> -> New Mexico -> Game and Fish, Department of",United States<sup>e</sup>,New Mexico,"Game and Fish, Department of",3,1000000,500000,500000,500000,0,0
7699,r267,"United States<sup>e</sup> -> New Mexico -> Transportation, Department of",United States<sup>e</sup>,New Mexico,"Transportation, Department of",3,1586466,927480,658986,658986,0,0
7699,r268,United States<sup>e</sup> -> New Mexico -> Western State Air Resources Council,United States<sup>e</sup>,New Mexico,Western State Air Resources Council,3,360298,0,360298,0,360298,0
7699,r269,United States<sup>e</sup> -> New York,United States<sup>e</sup>,New York,,2,417246309,259432614,157813695,90758427,35387607,31667661
7699,r270,"United States<sup>e</sup> -> New York -> Agriculture and Markets, Department of ",United States<sup>e</sup>,New York,"Agriculture and Markets, Department of ",3,7194600,2795000,4399600,4399600,0,0
7699,r271,"United States<sup>e</sup> -> New York -> Economic Development, Department of",United States<sup>e</sup>,New York,"Economic Development, Department of",3,27738133,0,27738133,27738133,0,0
7699,r272,United States<sup>e</sup> -> New York -> Energy Research and Development Authority,United States<sup>e</sup>,New York,Energy Research and Development Authority,3,58220185,7195015,51025170,8516426,29298629,13210115
7699,r273,"United States<sup>e</sup> -> New York -> Environmental Conservation, Department of ",United States<sup>e</sup>,New York,"Environmental Conservation, Department of ",3,11777525,4383537,7393988,7362249,25025,6714
7699,r274,"United States<sup>e</sup> -> New York -> Health, Department of ",United States<sup>e</sup>,New York,"Health, Department of ",3,65094944,34949991,30144953,21019301,3548469,5577183
7699,r275,"United States<sup>e</sup> -> New York -> Mental Health, Office of ",United States<sup>e</sup>,New York,"Mental Health, Office of ",3,151456861,131858494,19598367,19122318,392733,83316
7699,r276,"United States<sup>e</sup> -> New York -> People with Developmental Disabilities, Office of",United States<sup>e</sup>,New York,"People with Developmental Disabilities, Office of",3,1614170,1614170,0,0,0,0
7699,r277,United States<sup>e</sup> -> New York -> Power Authority,United States<sup>e</sup>,New York,Power Authority,3,14544465,1397798,13146667,356334,0,12790333
7699,r278,United States<sup>e</sup> -> New York -> Roswell Park Comprehensive Cancer Center,United States<sup>e</sup>,New York,Roswell Park Comprehensive Cancer Center,3,63867651,63867651,0,0,0,0
7699,r279,United States<sup>e</sup> -> New York -> State Museum,United States<sup>e</sup>,New York,State Museum,3,10297627,9748833,548794,548794,0,0
7699,r280,United States<sup>e</sup> -> New York -> Thoroughbred Breeding and Development Fund Corp.,United States<sup>e</sup>,New York,Thoroughbred Breeding and Development Fund Corp.,3,399308,0,399308,399308,0,0
7699,r281,"United States<sup>e</sup> -> New York -> Transportation, Department of ",United States<sup>e</sup>,New York,"Transportation, Department of ",3,5040840,1622125,3418715,1295964,2122751,0
7699,r282,United States<sup>e</sup> -> North Carolina,United States<sup>e</sup>,North Carolina,,2,36870713,17422714,19447999,16999276,2213000,235723
7699,r283,"United States<sup>e</sup> -> North Carolina -> Agriculture and Consumer Services, Department of",United States<sup>e</sup>,North Carolina,"Agriculture and Consumer Services, Department of",3,15422911,13922911,1500000,1300000,200000,0
7699,r284,United States<sup>e</sup> -> North Carolina -> Biotechnology Center,United States<sup>e</sup>,North Carolina,Biotechnology Center,3,2693795,0,2693795,2693795,0,0
7699,r285,"United States<sup>e</sup> -> North Carolina -> Environmental Quality, Department of",United States<sup>e</sup>,North Carolina,"Environmental Quality, Department of",3,3275158,1223587,2051571,1547414,459987,44170
7699,r286,"United States<sup>e</sup> -> North Carolina -> Natural and Cultural Resources, Department of",United States<sup>e</sup>,North Carolina,"Natural and Cultural Resources, Department of",3,1951431,1546672,404759,213206,0,191553
7699,r287,"United States<sup>e</sup> -> North Carolina -> Science Technology & Innovation, Office of",United States<sup>e</sup>,North Carolina,"Science Technology & Innovation, Office of",3,1500000,0,1500000,0,1500000,0
7699,r288,"United States<sup>e</sup> -> North Carolina -> Transportation, Department of",United States<sup>e</sup>,North Carolina,"Transportation, Department of",3,11886050,729544,11156506,11156506,0,0
7699,r289,United States<sup>e</sup> -> North Carolina -> Wine and Grape Growers Council,United States<sup>e</sup>,North Carolina,Wine and Grape Growers Council,3,141368,0,141368,88355,53013,0
7699,r290,United States<sup>e</sup> -> North Dakota,United States<sup>e</sup>,North Dakota,,2,35139613,294748,34844865,9364150,24151033,1329682
7699,r291,"United States<sup>e</sup> -> North Dakota -> Agriculture, Department of",United States<sup>e</sup>,North Dakota,"Agriculture, Department of",3,5360395,0,5360395,58694,5301701,0
7699,r292,United States<sup>e</sup> -> North Dakota -> Dry Pea and Lentil Commission,United States<sup>e</sup>,North Dakota,Dry Pea and Lentil Commission,3,253958,0,253958,253958,0,0
7699,r293,"United States<sup>e</sup> -> North Dakota -> Game and Fish, Department of",United States<sup>e</sup>,North Dakota,"Game and Fish, Department of",3,900314,0,900314,896042,4272,0
7699,r294,United States<sup>e</sup> -> North Dakota -> Historical Society of North Dakota,United States<sup>e</sup>,North Dakota,Historical Society of North Dakota,3,247149,232829,14320,14320,0,0
7699,r295,United States<sup>e</sup> -> North Dakota -> Industrial Commission,United States<sup>e</sup>,North Dakota,Industrial Commission,3,24409679,0,24409679,5433264,18824025,152390
7699,r296,"United States<sup>e</sup> -> North Dakota -> Midwest Dairy Association, North Dakota Division",United States<sup>e</sup>,North Dakota,"Midwest Dairy Association, North Dakota Division",3,4850,0,4850,4850,0,0
7699,r297,United States<sup>e</sup> -> North Dakota -> Soybean Council,United States<sup>e</sup>,North Dakota,Soybean Council,3,1420538,0,1420538,1251303,17735,151500
7699,r298,"United States<sup>e</sup> -> North Dakota -> Transportation, Department of",United States<sup>e</sup>,North Dakota,"Transportation, Department of",3,1204774,61919,1142855,213763,3300,925792
7699,r299,United States<sup>e</sup> -> North Dakota -> Wheat Commission,United States<sup>e</sup>,North Dakota,Wheat Commission,3,1337956,0,1337956,1237956,0,100000
7699,r300,United States<sup>e</sup> -> Ohio,United States<sup>e</sup>,Ohio,,2,55336431,1808996,53527435,11159815,41045337,1322283
7699,r301,"United States<sup>e</sup> -> Ohio -> Development, Department of",United States<sup>e</sup>,Ohio,"Development, Department of",3,43878812,0,43878812,4787494,39091318,0
7699,r302,"United States<sup>e</sup> -> Ohio -> Education, Department of",United States<sup>e</sup>,Ohio,"Education, Department of",3,230700,15000,215700,215700,0,0
7699,r303,"United States<sup>e</sup> -> Ohio -> Mental Health and Addictions Services, Department of",United States<sup>e</sup>,Ohio,"Mental Health and Addictions Services, Department of",3,2060000,1030000,1030000,0,0,1030000
7699,r304,"United States<sup>e</sup> -> Ohio -> Natural Resources, Department of",United States<sup>e</sup>,Ohio,"Natural Resources, Department of",3,2565498,763996,1801502,1801502,0,0
7699,r305,United States<sup>e</sup> -> Ohio -> Rail Development Commission,United States<sup>e</sup>,Ohio,Rail Development Commission,3,79156,0,79156,0,79156,0
7699,r306,"United States<sup>e</sup> -> Ohio -> Transportation, Department of",United States<sup>e</sup>,Ohio,"Transportation, Department of",3,6197692,0,6197692,4210119,1874863,112710
7699,r307,United States<sup>e</sup> -> Ohio -> Water Development Authority,United States<sup>e</sup>,Ohio,Water Development Authority,3,324573,0,324573,145000,0,179573
7699,r308,United States<sup>e</sup> -> Oklahoma,United States<sup>e</sup>,Oklahoma,,2,55989692,2575950,53413742,19467169,1341409,32605164
7699,r309,"United States<sup>e</sup> -> Oklahoma -> Advancement of Science and Technology, Center for the ",United States<sup>e</sup>,Oklahoma,"Advancement of Science and Technology, Center for the ",3,34830643,0,34830643,5390570,1341409,28098664
7699,r310,"United States<sup>e</sup> -> Oklahoma -> Agriculture, Food, and Forestry, Department of",United States<sup>e</sup>,Oklahoma,"Agriculture, Food, and Forestry, Department of",3,327515,0,327515,327515,0,0
7699,r311,"United States<sup>e</sup> -> Oklahoma -> Environmental Quality, Department of",United States<sup>e</sup>,Oklahoma,"Environmental Quality, Department of",3,217645,217645,0,0,0,0
7699,r312,United States<sup>e</sup> -> Oklahoma -> Grand River Dam Authority,United States<sup>e</sup>,Oklahoma,Grand River Dam Authority,3,525000,315000,210000,210000,0,0
7699,r313,"United States<sup>e</sup> -> Oklahoma -> Health, Department of",United States<sup>e</sup>,Oklahoma,"Health, Department of",3,1344978,670578,674400,674400,0,0
7699,r314,"United States<sup>e</sup> -> Oklahoma -> Human Services, Department of",United States<sup>e</sup>,Oklahoma,"Human Services, Department of",3,566539,566539,0,0,0,0
7699,r315,"United States<sup>e</sup> -> Oklahoma -> Midwest Dairy Association, Oklahoma Division",United States<sup>e</sup>,Oklahoma,"Midwest Dairy Association, Oklahoma Division",3,4850,0,4850,4850,0,0
7699,r316,United States<sup>e</sup> -> Oklahoma -> Tobacco Settlement Endowment Trust,United States<sup>e</sup>,Oklahoma,Tobacco Settlement Endowment Trust,3,11931000,0,11931000,9021000,0,2910000
7699,r317,"United States<sup>e</sup> -> Oklahoma -> Transportation, Department of",United States<sup>e</sup>,Oklahoma,"Transportation, Department of",3,4692262,770983,3921279,2324779,0,1596500
7699,r318,"United States<sup>e</sup> -> Oklahoma -> Wildlife Conservation, Department of",United States<sup>e</sup>,Oklahoma,"Wildlife Conservation, Department of",3,1549260,35205,1514055,1514055,0,0
7699,r319,United States<sup>e</sup> -> Oregon,United States<sup>e</sup>,Oregon,,2,37419218,16083800,21335418,10698041,9330937,1306440
7699,r320,"United States<sup>e</sup> -> Oregon -> Agriculture, Department of",United States<sup>e</sup>,Oregon,"Agriculture, Department of",3,205647,0,205647,203647,2000,0
7699,r321,United States<sup>e</sup> -> Oregon -> Business Oregon,United States<sup>e</sup>,Oregon,Business Oregon,3,14300000,0,14300000,5700000,8600000,0
7699,r322,"United States<sup>e</sup> -> Oregon -> Fish and Wildlife, Department of",United States<sup>e</sup>,Oregon,"Fish and Wildlife, Department of",3,12566339,11125917,1440422,1430182,0,10240
7699,r323,"United States<sup>e</sup> -> Oregon -> Forestry, Department of",United States<sup>e</sup>,Oregon,"Forestry, Department of",3,700000,350000,350000,50000,150000,150000
