table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
11223,r258,All states and outlying areas -> Illinois -> Elmhurst U.,All states and outlying areas,Illinois,Elmhurst U.,3,16,0,0,0,0,0,0,0,0,0,0
11223,r259,All states and outlying areas -> Illinois -> Erikson Institute,All states and outlying areas,Illinois,Erikson Institute,3,179,0,0,0,0,0,0,0,0,0,0
11223,r260,All states and outlying areas -> Illinois -> Illinois C.,All states and outlying areas,Illinois,Illinois C.,3,2,0,0,0,0,0,0,0,0,0,0
11223,r261,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,17587,0,0,0,0,298,298,0,0,3507,0
11223,r262,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,6043,0,0,0,0,0,0,0,0,1911,0
11223,r263,All states and outlying areas -> Illinois -> Illinois Wesleyan U.,All states and outlying areas,Illinois,Illinois Wesleyan U.,3,11,0,0,0,0,0,0,0,0,0,0
11223,r264,All states and outlying areas -> Illinois -> Lewis and Clark Community C.,All states and outlying areas,Illinois,Lewis and Clark Community C.,3,100,0,0,0,0,0,0,0,0,0,0
11223,r265,All states and outlying areas -> Illinois -> Lewis U.,All states and outlying areas,Illinois,Lewis U.,3,579,0,0,0,0,0,0,0,0,0,0
11223,r266,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,22835,0,0,0,0,0,0,0,0,0,0
11223,r267,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,1341,0,0,0,0,0,0,0,0,0,0
11223,r268,All states and outlying areas -> Illinois -> Moraine Valley Community C.,All states and outlying areas,Illinois,Moraine Valley Community C.,3,17,0,0,0,0,0,0,0,0,0,0
11223,r269,All states and outlying areas -> Illinois -> National Louis U.,All states and outlying areas,Illinois,National Louis U.,3,26,0,0,0,0,0,0,0,0,0,0
11223,r270,All states and outlying areas -> Illinois -> North Central C.,All states and outlying areas,Illinois,North Central C.,3,757,0,0,0,0,0,0,0,0,0,0
11223,r271,All states and outlying areas -> Illinois -> North Park U.,All states and outlying areas,Illinois,North Park U.,3,34,0,0,0,0,0,0,0,0,0,0
11223,r272,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,2461,0,0,0,0,0,0,0,0,0,0
11223,r273,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,4648,0,0,0,660,120,120,0,0,1104,0
11223,r274,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,534700,0,0,0,0,37234,28118,9116,0,19223,60
11223,r275,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,23,0,0,0,0,0,0,0,0,0,0
11223,r276,All states and outlying areas -> Illinois -> Rosalind Franklin U. Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. Medicine and Science,3,5063,0,0,0,0,350,0,350,0,0,0
11223,r277,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,79532,0,0,0,0,2913,0,2913,0,0,0
11223,r278,All states and outlying areas -> Illinois -> Saint Augustine C.,All states and outlying areas,Illinois,Saint Augustine C.,3,350,0,0,0,0,0,0,0,0,0,0
11223,r279,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,8841,0,0,0,0,1475,0,1475,0,0,0
11223,r280,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,2246,0,0,0,0,0,0,0,0,0,0
11223,r281,"All states and outlying areas -> Illinois -> Southern Illinois U., System Office",All states and outlying areas,Illinois,"Southern Illinois U., System Office",3,1155,0,0,0,0,0,0,0,0,437,55
11223,r282,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,2168,0,0,0,0,677,677,0,0,0,0
11223,r283,"All states and outlying areas -> Illinois -> U. Chicago, The",All states and outlying areas,Illinois,"U. Chicago, The",3,328234,0,0,0,400,19236,11524,7651,60,16240,0
11223,r284,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,187288,0,0,0,0,12987,8534,4448,5,2650,0
11223,r285,"All states and outlying areas -> Illinois -> U. Illinois, University Administration",All states and outlying areas,Illinois,"U. Illinois, University Administration",3,46286,1000,0,0,0,19590,18452,533,604,5098,0
11223,r286,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,269871,0,0,0,369,18470,18213,257,0,47539,0
11223,r287,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,96,0,0,0,0,0,0,0,0,0,0
11223,r288,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,636450,2190,0,0,7822,71845,53147,18697,0,30450,1532
11223,r289,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,5555,0,0,0,0,0,0,0,0,0,0
11223,r290,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,923,0,0,0,0,0,0,0,0,0,0
11223,r291,All states and outlying areas -> Indiana -> Earlham C.,All states and outlying areas,Indiana,Earlham C.,3,187,0,0,0,0,0,0,0,0,0,0
11223,r292,All states and outlying areas -> Indiana -> Indiana State U.,All states and outlying areas,Indiana,Indiana State U.,3,590,0,0,0,0,0,0,0,0,0,154
11223,r293,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,18567,0,0,0,216,9599,3016,6583,0,4709,825
11223,r294,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,72853,0,0,0,4000,1413,1413,0,0,0,0
11223,r295,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,227002,2190,0,0,0,0,0,0,0,0,0
11223,r296,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,394,0,0,0,0,0,0,0,0,0,0
11223,r297,"All states and outlying areas -> Indiana -> Ivy Tech Community C., central office",All states and outlying areas,Indiana,"Ivy Tech Community C., central office",3,119,0,0,0,0,0,0,0,0,0,0
11223,r298,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,223435,0,0,0,3116,47014,35995,11019,0,16681,554
11223,r299,"All states and outlying areas -> Indiana -> Saint Mary's C., Notre Dame",All states and outlying areas,Indiana,"Saint Mary's C., Notre Dame",3,16,0,0,0,0,0,0,0,0,0,0
11223,r300,All states and outlying areas -> Indiana -> U. Indianapolis,All states and outlying areas,Indiana,U. Indianapolis,3,1459,0,0,0,0,0,0,0,0,0,0
11223,r301,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,84191,0,0,0,490,13818,12723,1095,0,9060,0
11223,r302,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,691,0,0,0,0,0,0,0,0,0,0
11223,r303,All states and outlying areas -> Indiana -> Wabash C.,All states and outlying areas,Indiana,Wabash C.,3,467,0,0,0,0,0,0,0,0,0,0
11223,r304,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,417612,0,0,0,0,16464,9594,6268,602,14129,0
11223,r305,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,457,0,0,0,0,0,0,0,0,0,0
11223,r306,All states and outlying areas -> Iowa -> Cornell C.,All states and outlying areas,Iowa,Cornell C.,3,400,0,0,0,0,0,0,0,0,0,0
11223,r307,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,57,0,0,0,0,0,0,0,0,0,0
11223,r308,All states and outlying areas -> Iowa -> Dordt U.,All states and outlying areas,Iowa,Dordt U.,3,351,0,0,0,0,0,0,0,0,0,0
11223,r309,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,16,0,0,0,0,0,0,0,0,0,0
11223,r310,All states and outlying areas -> Iowa -> Grand View U.,All states and outlying areas,Iowa,Grand View U.,3,80,0,0,0,0,0,0,0,0,0,0
11223,r311,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,2939,0,0,0,0,0,0,0,0,0,0
11223,r312,All states and outlying areas -> Iowa -> Indian Hills Community C.,All states and outlying areas,Iowa,Indian Hills Community C.,3,247,0,0,0,0,0,0,0,0,0,0
11223,r313,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,95471,0,0,0,0,6473,6473,0,0,10069,0
11223,r314,All states and outlying areas -> Iowa -> Palmer C. Chiropractic,All states and outlying areas,Iowa,Palmer C. Chiropractic,3,1508,0,0,0,0,0,0,0,0,0,0
11223,r315,All states and outlying areas -> Iowa -> U. Dubuque,All states and outlying areas,Iowa,U. Dubuque,3,187,0,0,0,0,0,0,0,0,0,0
11223,r316,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,315446,0,0,0,0,9991,3121,6268,602,4059,0
11223,r317,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,451,0,0,0,0,0,0,0,0,0,0
11223,r318,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,253924,4800,0,0,6773,40218,18283,17457,4478,8123,922
11223,r319,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,50,0,0,0,0,0,0,0,0,0,0
11223,r320,All states and outlying areas -> Kansas -> Haskell Indian Nations U.,All states and outlying areas,Kansas,Haskell Indian Nations U.,3,6004,0,0,0,0,0,0,0,0,0,0
11223,r321,All states and outlying areas -> Kansas -> Johnson County Community C.,All states and outlying areas,Kansas,Johnson County Community C.,3,883,0,0,0,0,0,0,0,0,0,0
11223,r322,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,52420,4800,0,0,0,1553,1262,291,0,4738,35
11223,r323,All states and outlying areas -> Kansas -> Newman U.,All states and outlying areas,Kansas,Newman U.,3,4094,0,0,0,0,4094,4094,0,0,0,0
11223,r324,All states and outlying areas -> Kansas -> Pittsburg State U.,All states and outlying areas,Kansas,Pittsburg State U.,3,3773,0,0,0,3773,0,0,0,0,0,0
11223,r325,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,142207,0,0,0,0,3707,984,2722,0,3110,887
11223,r326,All states and outlying areas -> Kansas -> U. Saint Mary,All states and outlying areas,Kansas,U. Saint Mary,3,13,0,0,0,0,0,0,0,0,0,0
11223,r327,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,44479,0,0,0,3000,30865,11943,14444,4478,275,0
11223,r328,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,306670,0,0,0,125,15063,8639,6423,0,9489,0
11223,r329,All states and outlying areas -> Kentucky -> Bellarmine U.,All states and outlying areas,Kentucky,Bellarmine U.,3,16,0,0,0,0,0,0,0,0,0,0
11223,r330,All states and outlying areas -> Kentucky -> Centre C.,All states and outlying areas,Kentucky,Centre C.,3,120,0,0,0,0,0,0,0,0,0,0
11223,r331,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,720,0,0,0,0,0,0,0,0,0,0
11223,r332,All states and outlying areas -> Kentucky -> Georgetown C.,All states and outlying areas,Kentucky,Georgetown C.,3,978,0,0,0,0,0,0,0,0,0,0
11223,r333,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,886,0,0,0,0,0,0,0,0,0,0
11223,r334,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,10898,0,0,0,0,0,0,0,0,0,0
11223,r335,All states and outlying areas -> Kentucky -> Lindsey Wilson C.,All states and outlying areas,Kentucky,Lindsey Wilson C.,3,1,0,0,0,0,0,0,0,0,0,0
11223,r336,All states and outlying areas -> Kentucky -> Morehead State U.,All states and outlying areas,Kentucky,Morehead State U.,3,1696,0,0,0,0,0,0,0,0,0,0
11223,r337,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,457,0,0,0,0,0,0,0,0,0,0
11223,r338,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,649,0,0,0,0,0,0,0,0,0,0
11223,r339,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,215325,0,0,0,125,12386,8639,3746,0,8792,0
11223,r340,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,73166,0,0,0,0,2677,0,2677,0,697,0
11223,r341,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,1758,0,0,0,0,0,0,0,0,0,0
11223,r342,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,298713,0,0,0,2495,9202,3929,5273,0,8493,3374
11223,r343,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,1066,0,0,0,0,1015,1015,0,0,0,0
11223,r344,"All states and outlying areas -> Louisiana -> Louisiana State U., system office",All states and outlying areas,Louisiana,"Louisiana State U., system office",3,134735,0,0,0,2334,4556,1032,3524,0,5960,3169
11223,r345,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,5218,0,0,0,0,0,0,0,0,375,0
11223,r346,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,3476,0,0,0,0,0,0,0,0,0,0
11223,r347,All states and outlying areas -> Louisiana -> Nicholls State U.,All states and outlying areas,Louisiana,Nicholls State U.,3,104,0,0,0,0,0,0,0,0,0,104
11223,r348,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,498,0,0,0,0,0,0,0,0,0,0
11223,r349,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,12179,0,0,0,0,274,274,0,0,0,0
11223,r350,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,116819,0,0,0,0,2852,1103,1749,0,1409,0
11223,r351,All states and outlying areas -> Louisiana -> U. Louisiana at Lafayette,All states and outlying areas,Louisiana,U. Louisiana at Lafayette,3,13390,0,0,0,0,0,0,0,0,750,100
11223,r352,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,677,0,0,0,160,0,0,0,0,0,0
11223,r353,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,2258,0,0,0,0,303,303,0,0,0,0
11223,r354,All states and outlying areas -> Louisiana -> Xavier U. Louisiana,All states and outlying areas,Louisiana,Xavier U. Louisiana,3,8295,0,0,0,0,203,203,0,0,0,0
11223,r355,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,70912,0,0,0,3759,18028,18028,0,0,353,0
11223,r356,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,998,0,0,0,0,0,0,0,0,0,0
11223,r357,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,1107,0,0,0,0,0,0,0,0,0,0
11223,r358,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,163,0,0,0,0,0,0,0,0,0,0
11223,r359,All states and outlying areas -> Maine -> Kennebec Valley Community C.,All states and outlying areas,Maine,Kennebec Valley Community C.,3,141,0,0,0,0,0,0,0,0,0,0
11223,r360,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,32750,0,0,0,759,0,0,0,0,353,0
11223,r361,"All states and outlying areas -> Maine -> U. Maine, System Office",All states and outlying areas,Maine,"U. Maine, System Office",3,30659,0,0,0,3000,18028,18028,0,0,0,0
11223,r362,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,4019,0,0,0,0,0,0,0,0,0,0
11223,r363,All states and outlying areas -> Maine -> U. Southern Maine,All states and outlying areas,Maine,U. Southern Maine,3,1075,0,0,0,0,0,0,0,0,0,0
11223,r364,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,2412866,0,0,0,20861,636488,191062,153944,291482,22871,312
11223,r365,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,4971,0,0,0,0,111,111,0,0,0,0
11223,r366,All states and outlying areas -> Maryland -> Chesapeake C.,All states and outlying areas,Maryland,Chesapeake C.,3,63,0,0,0,0,0,0,0,0,0,0
11223,r367,All states and outlying areas -> Maryland -> Frederick Community C.,All states and outlying areas,Maryland,Frederick Community C.,3,70,0,0,0,0,0,0,0,0,0,0
11223,r368,All states and outlying areas -> Maryland -> Frostburg State U.,All states and outlying areas,Maryland,Frostburg State U.,3,35,0,0,0,0,0,0,0,0,0,0
11223,r369,All states and outlying areas -> Maryland -> Hood C.,All states and outlying areas,Maryland,Hood C.,3,108,0,0,0,58,45,45,0,0,0,0
11223,r370,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,1753812,0,0,0,746,538276,110199,137928,290149,8232,0
11223,r371,"All states and outlying areas -> Maryland -> Loyola U., Maryland",All states and outlying areas,Maryland,"Loyola U., Maryland",3,292,0,0,0,0,167,167,0,0,0,0
11223,r372,All states and outlying areas -> Maryland -> Montgomery C.,All states and outlying areas,Maryland,Montgomery C.,3,70,0,0,0,0,0,0,0,0,0,0
11223,r373,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,21869,0,0,0,0,10308,10283,0,25,1480,24
11223,r374,All states and outlying areas -> Maryland -> Salisbury U.,All states and outlying areas,Maryland,Salisbury U.,3,890,0,0,0,0,0,0,0,0,0,0
11223,r375,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,69,0,0,0,0,0,0,0,0,0,0
11223,r376,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,1843,0,0,0,0,736,190,546,0,0,0
11223,r377,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,5189,0,0,0,67,1093,0,0,1093,0,0
11223,r378,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,229527,0,0,0,0,6612,1073,5539,0,0,0
11223,r379,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,59508,0,0,0,60,3743,3267,476,0,51,0
11223,r380,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,297371,0,0,0,19922,68417,61084,7121,211,416,0
11223,r381,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,12053,0,0,0,0,362,362,0,0,0,0
11223,r382,"All states and outlying areas -> Maryland -> U. Maryland, Global Campus",All states and outlying areas,Maryland,"U. Maryland, Global Campus",3,11054,0,0,0,0,963,0,959,4,10091,0
11223,r383,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,9818,0,0,0,9,1402,253,1149,0,2600,288
11223,r384,All states and outlying areas -> Maryland -> U.S. Naval Academy,All states and outlying areas,Maryland,U.S. Naval Academy,3,4183,0,0,0,0,4183,4028,155,0,0,0
11223,r385,All states and outlying areas -> Maryland -> Uniformed Services U. Health Sciences,All states and outlying areas,Maryland,Uniformed Services U. Health Sciences,3,72,0,0,0,0,72,0,72,0,0,0
11223,r386,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,2079365,2750,0,0,20503,329257,203717,74318,51223,93633,2195
11223,r387,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,2562,0,0,0,0,0,0,0,0,0,0
11223,r388,All states and outlying areas -> Massachusetts -> Assumption C.,All states and outlying areas,Massachusetts,Assumption C.,3,48,0,0,0,0,0,0,0,0,0,0
11223,r389,All states and outlying areas -> Massachusetts -> Babson C.,All states and outlying areas,Massachusetts,Babson C.,3,297,0,0,0,0,0,0,0,0,0,0
11223,r390,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,445,0,0,0,0,0,0,0,0,0,0
11223,r391,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,21134,0,0,0,0,1019,1019,0,0,1574,0
11223,r392,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,366643,0,0,0,461,15049,6732,8317,0,2819,52
11223,r393,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,30426,0,0,0,0,150,150,0,0,1665,0
11223,r394,All states and outlying areas -> Massachusetts -> Bridgewater State U.,All states and outlying areas,Massachusetts,Bridgewater State U.,3,590,0,0,0,0,0,0,0,0,0,0
11223,r395,All states and outlying areas -> Massachusetts -> C. Holy Cross,All states and outlying areas,Massachusetts,C. Holy Cross,3,1436,0,0,0,0,0,0,0,0,0,0
11223,r396,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,3988,0,0,0,0,0,0,0,0,0,0
11223,r397,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,3166,0,0,0,0,0,0,0,0,0,0
11223,r398,All states and outlying areas -> Massachusetts -> Elms C.,All states and outlying areas,Massachusetts,Elms C.,3,375,0,0,0,0,0,0,0,0,0,0
11223,r399,"All states and outlying areas -> Massachusetts -> Emmanuel C., Boston",All states and outlying areas,Massachusetts,"Emmanuel C., Boston",3,129,0,0,0,0,0,0,0,0,0,0
11223,r400,All states and outlying areas -> Massachusetts -> Fitchburg State U.,All states and outlying areas,Massachusetts,Fitchburg State U.,3,109,0,0,0,0,0,0,0,0,0,0
11223,r401,All states and outlying areas -> Massachusetts -> Framingham State U.,All states and outlying areas,Massachusetts,Framingham State U.,3,304,0,0,0,0,0,0,0,0,0,0
11223,r402,All states and outlying areas -> Massachusetts -> Franklin W. Olin C. Engineering,All states and outlying areas,Massachusetts,Franklin W. Olin C. Engineering,3,292,0,0,0,0,0,0,0,0,0,0
11223,r403,All states and outlying areas -> Massachusetts -> Harvard U.,All states and outlying areas,Massachusetts,Harvard U.,3,439764,0,0,0,226,34539,34019,520,0.05,8957,30
11223,r404,All states and outlying areas -> Massachusetts -> Massachusetts C. Pharmacy and Health Sciences,All states and outlying areas,Massachusetts,Massachusetts C. Pharmacy and Health Sciences,3,383,0,0,0,0,0,0,0,0,0,0
11223,r405,All states and outlying areas -> Massachusetts -> Massachusetts Institute of Technology,All states and outlying areas,Massachusetts,Massachusetts Institute of Technology,3,439656,1000,0,0,2980,166201,77880,37398,50922,65349,74
11223,r406,All states and outlying areas -> Massachusetts -> Merrimack C.,All states and outlying areas,Massachusetts,Merrimack C.,3,299,0,0,0,0,0,0,0,0,0,0
11223,r407,All states and outlying areas -> Massachusetts -> MGH Institute of Health Professions,All states and outlying areas,Massachusetts,MGH Institute of Health Professions,3,4439,0,0,0,0,0,0,0,0,0,0
11223,r408,All states and outlying areas -> Massachusetts -> Mount Holyoke C.,All states and outlying areas,Massachusetts,Mount Holyoke C.,3,979,0,0,0,0,0,0,0,0,0,0
11223,r409,"All states and outlying areas -> Massachusetts -> New England C. Optometry, The",All states and outlying areas,Massachusetts,"New England C. Optometry, The",3,981,0,0,0,0,0,0,0,0,0,0
11223,r410,All states and outlying areas -> Massachusetts -> Northeastern U.,All states and outlying areas,Massachusetts,Northeastern U.,3,134170,0,0,0,320,47567,27816,19751,0,2050,0
11223,r411,All states and outlying areas -> Massachusetts -> Salem State U.,All states and outlying areas,Massachusetts,Salem State U.,3,134,0,0,0,0,0,0,0,0,0,0
11223,r412,All states and outlying areas -> Massachusetts -> Smith C.,All states and outlying areas,Massachusetts,Smith C.,3,2037,0,0,0,0,0,0,0,0,0,0
11223,r413,All states and outlying areas -> Massachusetts -> Springfield C.,All states and outlying areas,Massachusetts,Springfield C.,3,352,0,0,0,0,0,0,0,0,0,0
11223,r414,All states and outlying areas -> Massachusetts -> Tufts U.,All states and outlying areas,Massachusetts,Tufts U.,3,111443,1750,0,0,0,12383,8742,3641,0,2458,0
11223,r415,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Amherst",All states and outlying areas,Massachusetts,"U. Massachusetts, Amherst",3,74403,0,0,0,1151,4966,4966,0,0,0,0
11223,r416,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Boston",All states and outlying areas,Massachusetts,"U. Massachusetts, Boston",3,20837,0,0,0,208,0,0,0,0,6905,0
11223,r417,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Central Office",All states and outlying areas,Massachusetts,"U. Massachusetts, Central Office",3,33660,0,0,0,330,11930,11930,0,0,156,0
11223,r418,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Dartmouth",All states and outlying areas,Massachusetts,"U. Massachusetts, Dartmouth",3,6774,0,0,0,0,0,0,0,0,0,396
11223,r419,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Lowell",All states and outlying areas,Massachusetts,"U. Massachusetts, Lowell",3,21192,0,0,0,0,3293,3293,0,0,0,0
11223,r420,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Medical School",All states and outlying areas,Massachusetts,"U. Massachusetts, Medical School",3,168136,0,0,0,0,2760,0,2760,0,0,0
11223,r421,All states and outlying areas -> Massachusetts -> Wellesley C.,All states and outlying areas,Massachusetts,Wellesley C.,3,2624,0,0,0,0,0,0,0,0,0,0
11223,r422,All states and outlying areas -> Massachusetts -> Western New England U.,All states and outlying areas,Massachusetts,Western New England U.,3,358,0,0,0,0,0,0,0,0,0,0
11223,r423,"All states and outlying areas -> Massachusetts -> Williams C., Williamstown",All states and outlying areas,Massachusetts,"Williams C., Williamstown",3,2118,0,0,0,0,0,0,0,0,0,0
