table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_usda
7323,r040,"Arkansas -> U. Arkansas, System Office",Arkansas,"U. Arkansas, System Office",2,0.0,400.0,0.0,0.0,539.9,813.4,0.0,0.0,0.0,2490.0
7323,r041,Arkansas -> U. Central Arkansas,Arkansas,U. Central Arkansas,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.4,0.0,0.0
7323,r042,California,California,,1,0.0,19118.0,548.8,2584.7,3564111.1,127618.3,500.0,697469.2,3317.2,68459.3
7323,r043,California -> Allan Hancock C.,California,Allan Hancock C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0
7323,r044,California -> California Institute of Technology,California,California Institute of Technology,2,0.0,0.0,0.0,0.0,72752.0,0.0,0.0,69046.4,0.0,0.0
7323,r045,"California -> California Polytechnic State U., San Luis Obispo",California,"California Polytechnic State U., San Luis Obispo",2,0.0,0.0,0.0,0.0,1512.6,0.0,0.0,3348.5,0.0,707.5
7323,r046,"California -> California State Polytechnic U., Pomona",California,"California State Polytechnic U., Pomona",2,0.0,0.0,0.0,0.0,434.0,0.0,0.0,1160.4,0.0,0.0
7323,r047,"California -> California State U., Bakersfield",California,"California State U., Bakersfield",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.4,0.0,0.0
7323,r048,"California -> California State U., Channel Islands",California,"California State U., Channel Islands",2,0.0,0.0,0.0,0.0,363.8,0.0,0.0,361.0,0.0,0.0
7323,r049,"California -> California State U., Chico",California,"California State U., Chico",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.5,0.0,0.0
7323,r050,"California -> California State U., Dominguez Hills",California,"California State U., Dominguez Hills",2,0.0,0.0,0.0,0.0,1268.9,0.0,0.0,1478.1,0.0,0.0
7323,r051,"California -> California State U., East Bay",California,"California State U., East Bay",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.1,0.0,904.6
7323,r052,"California -> California State U., Fresno",California,"California State U., Fresno",2,0.0,0.0,0.0,0.0,1224.5,0.0,0.0,38.1,0.0,0.0
7323,r053,"California -> California State U., Fullerton",California,"California State U., Fullerton",2,0.0,0.0,0.0,0.0,1284.7,0.0,0.0,2661.3,0.0,0.0
7323,r054,"California -> California State U., Long Beach",California,"California State U., Long Beach",2,0.0,0.0,0.0,0.0,5839.9,0.0,0.0,2439.2,0.0,201.3
7323,r055,"California -> California State U., Los Angeles",California,"California State U., Los Angeles",2,0.0,0.0,0.0,0.0,2805.9,0.0,0.0,2630.7,0.0,0.0
7323,r056,"California -> California State U., Monterey Bay",California,"California State U., Monterey Bay",2,0.0,0.0,0.0,0.0,268.9,0.0,0.0,826.5,0.0,92.1
7323,r057,"California -> California State U., Northridge",California,"California State U., Northridge",2,0.0,0.0,0.0,0.0,5099.9,0.0,0.0,3113.0,0.0,0.0
7323,r058,"California -> California State U., Sacramento",California,"California State U., Sacramento",2,0.0,0.0,87.6,0.0,438.1,0.0,0.0,3599.8,0.0,0.0
7323,r059,"California -> California State U., San Bernardino",California,"California State U., San Bernardino",2,0.0,0.0,0.0,0.0,643.0,0.0,0.0,769.2,0.0,0.0
7323,r060,"California -> California State U., San Marcos",California,"California State U., San Marcos",2,0.0,0.0,364.9,0.0,969.0,667.1,0.0,250.0,0.0,0.0
7323,r061,"California -> California State U., Stanislaus",California,"California State U., Stanislaus",2,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0,0.0
7323,r062,"California -> California State U., System Office",California,"California State U., System Office",2,0.0,0.0,0.0,0.0,0.0,284.4,0.0,0.0,0.0,0.0
7323,r063,California -> Cerritos C.,California,Cerritos C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0.0,0.0
7323,r064,California -> Chapman U.,California,Chapman U.,2,0.0,0.0,0.0,0.0,2947.8,239.5,0.0,669.4,0.0,796.4
7323,r065,California -> Charles R. Drew U. Medicine and Science,California,Charles R. Drew U. Medicine and Science,2,0.0,0.0,0.0,0.0,7479.5,0.0,0.0,0.0,0.0,0.0
7323,r066,California -> Citrus C.,California,Citrus C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.4,0.0,0.0
7323,r067,California -> Claremont Graduate U.,California,Claremont Graduate U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.8,0.0,0.0
7323,r068,California -> Claremont McKenna C.,California,Claremont McKenna C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5,0.0,0.0
7323,r069,California -> Fielding Graduate U.,California,Fielding Graduate U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.1,0.0,0.0
7323,r070,California -> Harvey Mudd C.,California,Harvey Mudd C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,0.0,0.0
7323,r071,California -> Humboldt State U.,California,Humboldt State U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.1,0.0,320.6
7323,r072,California -> Keck Graduate Institute,California,Keck Graduate Institute,2,0.0,0.0,0.0,0.0,1111.4,0.0,0.0,0.0,0.0,0.0
7323,r073,California -> Las Positas C.,California,Las Positas C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
7323,r074,California -> Loma Linda U.,California,Loma Linda U.,2,0.0,0.0,0.0,0.0,9423.2,1978.9,0.0,0.0,0.0,0.0
7323,r075,"California -> Los Angeles Community C. District, Los Angeles City C.",California,"Los Angeles Community C. District, Los Angeles City C.",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.2,0.0,0.0
7323,r076,"California -> Los Angeles Community C. District, Pierce C.",California,"Los Angeles Community C. District, Pierce C.",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0
7323,r077,California -> Loyola Marymount U.,California,Loyola Marymount U.,2,0.0,0.0,0.0,0.0,581.6,0.0,0.0,344.0,0.0,0.0
7323,r078,California -> Monterey Peninsula C.,California,Monterey Peninsula C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.7,0.0,0.0
7323,r079,California -> Mt. San Antonio C.,California,Mt. San Antonio C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.5,0.0,0.0
7323,r080,California -> National Physical Science Consortium,California,National Physical Science Consortium,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,r081,California -> Naval Postgraduate School,California,Naval Postgraduate School,2,0.0,0.0,0.0,0.0,0.0,2070.8,0.0,0.0,0.0,0.0
7323,r082,California -> Occidental C.,California,Occidental C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.7,0.0,0.0
7323,r083,California -> Ohlone C.,California,Ohlone C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,0.0,0.0
7323,r084,California -> Pasadena City C.,California,Pasadena City C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.7,0.0,0.0
7323,r085,"California -> Pepperdine U., Malibu",California,"Pepperdine U., Malibu",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.2,0.0,0.0
7323,r086,California -> Pomona C.,California,Pomona C.,2,0.0,0.0,0.0,0.0,394.1,0.0,0.0,726.4,0.0,0.0
7323,r087,California -> Rio Hondo C.,California,Rio Hondo C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.2,0.0,0.0
7323,r088,California -> Riverside Community C. District,California,Riverside Community C. District,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,0.0,0.0
7323,r089,"California -> Riverside Community C. District, Riverside",California,"Riverside Community C. District, Riverside",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
7323,r090,California -> Saddleback C.,California,Saddleback C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.6,0.0,0.0
7323,r091,California -> Saint Mary's C. California,California,Saint Mary's C. California,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.6,0.0,0.0
7323,r092,"California -> San Diego State U., San Diego",California,"San Diego State U., San Diego",2,0.0,0.0,0.0,0.0,31615.8,1008.3,0.0,9930.5,0.0,20.0
7323,r093,California -> San Francisco State U.,California,San Francisco State U.,2,0.0,0.0,0.0,0.0,6445.4,0.0,0.0,2616.6,0.0,0.0
7323,r094,California -> San Joaquin Delta C.,California,San Joaquin Delta C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0
7323,r095,California -> San Jose State U.,California,San Jose State U.,2,0.0,2847.9,0.0,1000.0,2440.7,9643.7,0.0,4075.3,0.0,0.0
7323,r096,California -> San Mateo County Community C. District,California,San Mateo County Community C. District,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.2,0.0,0.0
7323,r097,California -> Santa Clara U.,California,Santa Clara U.,2,0.0,0.0,0.0,0.0,388.5,0.0,0.0,1155.4,0.0,0.0
7323,r098,California -> Santa Monica C.,California,Santa Monica C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.3,0.0,0.0
7323,r099,California -> Scripps C.,California,Scripps C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7,0.0,0.0
7323,r100,"California -> Scripps Research Institute, The",California,"Scripps Research Institute, The",2,0.0,0.0,0.0,0.0,201348.7,786.0,0.0,3425.8,0.0,0.0
7323,r101,California -> Sonoma State U.,California,Sonoma State U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.8,0.0,0.0
7323,r102,"California -> Southwestern C., Chula Vista",California,"Southwestern C., Chula Vista",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.9,0.0,0.0
7323,r103,California -> Stanford U.,California,Stanford U.,2,0.0,1069.9,0.0,0.0,512606.2,18117.7,0.0,67505.2,36.9,175.0
7323,r104,"California -> U. California, Berkeley",California,"U. California, Berkeley",2,0.0,3250.0,0.0,0.0,123366.0,0.0,0.0,75913.2,0.0,1050.8
7323,r105,"California -> U. California, Cooperative Extension",California,"U. California, Cooperative Extension",2,0.0,0.0,0.0,0.0,181.7,0.0,0.0,0.0,0.0,45.7
7323,r106,"California -> U. California, Davis",California,"U. California, Davis",2,0.0,5695.8,96.4,0.0,242177.9,6582.0,0.0,40555.8,0.0,30852.0
7323,r107,"California -> U. California, Irvine",California,"U. California, Irvine",2,0.0,0.0,0.0,0.0,151441.4,5434.1,0.0,51521.5,0.0,0.0
7323,r108,"California -> U. California, Los Angeles",California,"U. California, Los Angeles",2,0.0,0.0,0.0,0.0,641355.4,17304.9,0.0,62698.7,0.0,311.1
7323,r109,"California -> U. California, Merced",California,"U. California, Merced",2,0.0,0.0,0.0,0.0,4420.1,61.4,0.0,5986.9,0.0,1967.7
7323,r110,"California -> U. California, Office of the President",California,"U. California, Office of the President",2,0.0,396.7,0.0,1584.7,0.0,44835.6,0.0,213.3,0.0,8487.8
7323,r111,"California -> U. California, Riverside",California,"U. California, Riverside",2,0.0,0.0,0.0,0.0,35478.2,0.0,0.0,26987.7,0.0,20301.3
7323,r112,"California -> U. California, San Diego",California,"U. California, San Diego",2,0.0,0.0,0.0,0.0,486248.2,5692.2,0.0,103957.1,0.0,977.5
7323,r113,"California -> U. California, San Francisco",California,"U. California, San Francisco",2,0.0,0.0,0.0,0.0,634640.8,0.0,0.0,9763.9,0.0,0.0
7323,r114,"California -> U. California, Santa Barbara",California,"U. California, Santa Barbara",2,0.0,0.0,0.0,0.0,20605.3,6982.0,0.0,54633.9,0.0,89.8
7323,r115,"California -> U. California, Santa Cruz",California,"U. California, Santa Cruz",2,0.0,0.0,0.0,0.0,41673.5,3694.3,0.0,15649.6,0.0,1155.0
7323,r116,California -> U. La Verne,California,U. La Verne,2,0.0,0.0,0.0,0.0,389.6,0.0,0.0,0.0,0.0,0.0
7323,r117,California -> U. Pacific,California,U. Pacific,2,0.0,0.0,0.0,0.0,624.8,0.0,0.0,570.5,0.0,0.0
7323,r118,California -> U. San Diego,California,U. San Diego,2,0.0,606.9,0.0,0.0,0.0,0.0,0.0,1286.9,0.0,0.0
7323,r119,California -> U. San Francisco,California,U. San Francisco,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.7,0.0,0.0
7323,r120,California -> U. Southern California,California,U. Southern California,2,0.0,5250.8,0.0,0.0,306972.6,2235.4,500.0,39346.7,3280.3,0.0
7323,r121,California -> Victor Valley C.,California,Victor Valley C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
7323,r122,California -> Western U. Health Sciences,California,Western U. Health Sciences,2,0.0,0.0,0.0,0.0,2749.1,0.0,0.0,0.0,0.0,3.2
7323,r123,Colorado,Colorado,,1,0.0,9663.7,702.9,796.1,378625.6,78541.2,0.0,205464.0,81.3,18541.1
7323,r124,Colorado -> Colorado C.,Colorado,Colorado C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.5,0.0,0.0
7323,r125,Colorado -> Colorado Mesa U.,Colorado,Colorado Mesa U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.7,0.0,0.0
7323,r126,Colorado -> Colorado School of Mines,Colorado,Colorado School of Mines,2,0.0,2847.9,0.0,0.0,2002.6,1796.0,0.0,9669.3,0.0,0.0
7323,r127,"Colorado -> Colorado State U., Fort Collins",Colorado,"Colorado State U., Fort Collins",2,0.0,0.0,0.0,0.0,47692.2,0.0,0.0,29348.7,0.0,7148.5
7323,r128,"Colorado -> Colorado State U., Pueblo",Colorado,"Colorado State U., Pueblo",2,0.0,1134.6,0.0,0.0,0.0,0.0,0.0,1666.6,0.0,0.0
7323,r129,"Colorado -> Colorado State U., System Office",Colorado,"Colorado State U., System Office",2,0.0,0.0,0.0,400.0,700.2,8540.2,0.0,0.0,10.0,9861.9
7323,r130,Colorado -> Colorado Theological Seminary,Colorado,Colorado Theological Seminary,2,0.0,0.0,0.0,0.0,0.0,239.5,0.0,0.0,0.0,0.0
7323,r131,Colorado -> Fort Lewis C.,Colorado,Fort Lewis C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.5,0.0,10.0
7323,r132,Colorado -> Front Range Community C.,Colorado,Front Range Community C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0.0
7323,r133,"Colorado -> Metropolitan State U. Denver, Denver",Colorado,"Metropolitan State U. Denver, Denver",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0
7323,r134,Colorado -> Pueblo Community C.,Colorado,Pueblo Community C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.4,0.0,0.0
7323,r135,Colorado -> Regis U.,Colorado,Regis U.,2,0.0,0.0,0.0,0.0,52.8,0.0,0.0,0.0,0.0,0.0
7323,r136,Colorado -> U. Colorado Boulder,Colorado,U. Colorado Boulder,2,0.0,1129.3,702.9,396.1,321801.0,67965.5,0.0,104325.3,71.3,1470.7
7323,r137,Colorado -> U. Corp. for Atmospheric Research,Colorado,U. Corp. for Atmospheric Research,2,0.0,4551.9,0.0,0.0,0.0,0.0,0.0,37158.0,0.0,0.0
7323,r138,Colorado -> U. Denver,Colorado,U. Denver,2,0.0,0.0,0.0,0.0,6376.9,0.0,0.0,4948.9,0.0,0.0
7323,r139,Colorado -> U. Northern Colorado,Colorado,U. Northern Colorado,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.9,0.0,0.0
7323,r140,Colorado -> UNAVCO Inc.,Colorado,UNAVCO Inc.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14190.1,0.0,0.0
7323,r141,Colorado -> Western Colorado U.,Colorado,Western Colorado U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
7323,r142,Connecticut,Connecticut,,1,0.0,70.4,0.0,0.0,602684.5,4113.2,0.0,56634.1,71.3,10031.5
7323,r143,Connecticut -> Central Connecticut State U.,Connecticut,Central Connecticut State U.,2,0.0,70.4,0.0,0.0,68.0,0.0,0.0,339.2,0.0,0.0
7323,r144,Connecticut -> Connecticut Board of Regents for Higher Education,Connecticut,Connecticut Board of Regents for Higher Education,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.7,0.0,0.0
7323,r145,Connecticut -> Connecticut C.,Connecticut,Connecticut C.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6,0.0,0.0
7323,r146,Connecticut -> Eastern Connecticut State U.,Connecticut,Eastern Connecticut State U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0
7323,r147,Connecticut -> Fairfield U.,Connecticut,Fairfield U.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0
7323,r148,Connecticut -> Human Relations Area Files,Connecticut,Human Relations Area Files,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.3,0.0,0.0
7323,r149,Connecticut -> Southern Connecticut State U.,Connecticut,Southern Connecticut State U.,2,0.0,0.0,0.0,0.0,422.6,0.0,0.0,0.0,0.0,0.0
7323,r150,"Connecticut -> Trinity C., Hartford",Connecticut,"Trinity C., Hartford",2,0.0,0.0,0.0,0.0,791.8,0.0,0.0,426.1,0.0,0.0
7323,r151,Connecticut -> U. Bridgeport,Connecticut,U. Bridgeport,2,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0,0.0
7323,r152,Connecticut -> U. Connecticut,Connecticut,U. Connecticut,2,0.0,0.0,0.0,0.0,93752.3,1225.0,0.0,20127.4,0.0,8491.7
7323,r153,Connecticut -> U. Hartford,Connecticut,U. Hartford,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,r154,Connecticut -> U. New Haven,Connecticut,U. New Haven,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3,0.0,0.0
7323,r155,Connecticut -> Wesleyan U.,Connecticut,Wesleyan U.,2,0.0,0.0,0.0,0.0,0.0,636.1,0.0,1911.3,0.0,0.0
7323,r156,Connecticut -> Yale U.,Connecticut,Yale U.,2,0.0,0.0,0.0,0.0,507560.7,2252.1,0.0,31460.6,71.3,1539.9
7323,r157,Delaware,Delaware,,1,0.0,0.0,0.0,0.0,42567.5,6201.8,0.0,32276.7,0.0,5160.8
7323,r158,Delaware -> Delaware State U.,Delaware,Delaware State U.,2,0.0,0.0,0.0,0.0,3832.3,0.0,0.0,1865.6,0.0,2368.2
7323,r159,"Delaware -> Delaware Technical Community C., Dover",Delaware,"Delaware Technical Community C., Dover",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.9,0.0,0.0
7323,r160,Delaware -> U. Delaware,Delaware,U. Delaware,2,0.0,0.0,0.0,0.0,38735.3,6201.8,0.0,30296.2,0.0,2792.6
7323,r161,District of Columbia,District of Columbia,,1,0.0,0.0,88.3,0.0,147459.4,227541.8,0.0,43409.4,137.5,1028.4
7323,r162,District of Columbia -> American U.,District of Columbia,American U.,2,0.0,0.0,0.0,0.0,1077.4,2465.0,0.0,1961.5,0.0,0.0
7323,r163,District of Columbia -> Association of Universities for Research in Astronomy,District of Columbia,Association of Universities for Research in Astronomy,2,0.0,0.0,0.0,0.0,0.0,211459.4,0.0,13280.6,0.0,0.0
7323,r164,"District of Columbia -> Catholic U. America, The",District of Columbia,"Catholic U. America, The",2,0.0,0.0,0.0,0.0,1151.0,8914.2,0.0,1014.1,0.0,0.0
7323,r165,District of Columbia -> Consortium for Ocean Leadership,District of Columbia,Consortium for Ocean Leadership,2,0.0,0.0,0.0,0.0,0.0,955.7,0.0,0.0,0.0,0.0
7323,r166,District of Columbia -> Gallaudet U.,District of Columbia,Gallaudet U.,2,0.0,0.0,0.0,0.0,1579.8,0.0,0.0,16.0,0.0,0.0
7323,r167,"District of Columbia -> George Washington U., The",District of Columbia,"George Washington U., The",2,0.0,0.0,0.0,0.0,85739.4,1093.7,0.0,11400.5,10.0,0.0
7323,r168,District of Columbia -> Georgetown U.,District of Columbia,Georgetown U.,2,0.0,0.0,88.3,0.0,47013.2,2614.8,0.0,6302.1,127.5,0.0
7323,r169,District of Columbia -> Graduate School USA,District of Columbia,Graduate School USA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,r170,District of Columbia -> Howard U.,District of Columbia,Howard U.,2,0.0,0.0,0.0,0.0,10511.3,39.0,0.0,8918.0,0.0,449.9
7323,r171,District of Columbia -> Southeastern Universities Research Association,District of Columbia,Southeastern Universities Research Association,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0
7323,r172,District of Columbia -> U. District of Columbia,District of Columbia,U. District of Columbia,2,0.0,0.0,0.0,0.0,387.2,0.0,0.0,479.2,0.0,578.6
