table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1216,r027,"Science, all institutions -> Top 55 U.S. institutions -> Emory U.","Science, all institutions",Top 55 U.S. institutions,Emory U.,3,27
1216,r028,"Science, all institutions -> Top 55 U.S. institutions -> Georgia State U.","Science, all institutions",Top 55 U.S. institutions,Georgia State U.,3,27
1216,r029,"Science, all institutions -> Top 55 U.S. institutions -> Louisiana State U., Baton Rouge","Science, all institutions",Top 55 U.S. institutions,"Louisiana State U., Baton Rouge",3,27
1216,r030,"Science, all institutions -> Top 55 U.S. institutions -> Temple U.","Science, all institutions",Top 55 U.S. institutions,Temple U.,3,27
1216,r031,"Science, all institutions -> Top 55 U.S. institutions -> Cornell U.","Science, all institutions",Top 55 U.S. institutions,Cornell U.,3,26
1216,r032,"Science, all institutions -> Top 55 U.S. institutions -> Oakwood U.","Science, all institutions",Top 55 U.S. institutions,Oakwood U.,3,26
1216,r033,"Science, all institutions -> Top 55 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","Science, all institutions",Top 55 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,26
1216,r034,"Science, all institutions -> Top 55 U.S. institutions -> Princeton U.","Science, all institutions",Top 55 U.S. institutions,Princeton U.,3,25
1216,r035,"Science, all institutions -> Top 55 U.S. institutions -> U. Illinois, Urbana-Champaign","Science, all institutions",Top 55 U.S. institutions,"U. Illinois, Urbana-Champaign",3,25
1216,r036,"Science, all institutions -> Top 55 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Science, all institutions",Top 55 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,24
1216,r037,"Science, all institutions -> Top 55 U.S. institutions -> U. California, Berkeley","Science, all institutions",Top 55 U.S. institutions,"U. California, Berkeley",3,24
1216,r038,"Science, all institutions -> Top 55 U.S. institutions -> CUNY, Hunter C.","Science, all institutions",Top 55 U.S. institutions,"CUNY, Hunter C.",3,23
1216,r039,"Science, all institutions -> Top 55 U.S. institutions -> Florida International U.","Science, all institutions",Top 55 U.S. institutions,Florida International U.,3,23
1216,r040,"Science, all institutions -> Top 55 U.S. institutions -> Massachusetts Institute of Technology","Science, all institutions",Top 55 U.S. institutions,Massachusetts Institute of Technology,3,23
1216,r041,"Science, all institutions -> Top 55 U.S. institutions -> North Carolina State U.","Science, all institutions",Top 55 U.S. institutions,North Carolina State U.,3,23
1216,r042,"Science, all institutions -> Top 55 U.S. institutions -> Prairie View A&M U.","Science, all institutions",Top 55 U.S. institutions,Prairie View A&M U.,3,22
1216,r043,"Science, all institutions -> Top 55 U.S. institutions -> Tennessee State U.","Science, all institutions",Top 55 U.S. institutions,Tennessee State U.,3,22
1216,r044,"Science, all institutions -> Top 55 U.S. institutions -> U. Virginia, Charlottesville","Science, all institutions",Top 55 U.S. institutions,"U. Virginia, Charlottesville",3,22
1216,r045,"Science, all institutions -> Top 55 U.S. institutions -> Grambling State U.","Science, all institutions",Top 55 U.S. institutions,Grambling State U.,3,21
1216,r046,"Science, all institutions -> Top 55 U.S. institutions -> U. Maryland, Eastern Shore","Science, all institutions",Top 55 U.S. institutions,"U. Maryland, Eastern Shore",3,21
1216,r047,"Science, all institutions -> Top 55 U.S. institutions -> U. Pennsylvania","Science, all institutions",Top 55 U.S. institutions,U. Pennsylvania,3,21
1216,r048,"Science, all institutions -> Top 55 U.S. institutions -> U. Houston","Science, all institutions",Top 55 U.S. institutions,U. Houston,3,20
1216,r049,"Science, all institutions -> Top 55 U.S. institutions -> U. Southern Mississippi","Science, all institutions",Top 55 U.S. institutions,U. Southern Mississippi,3,20
1216,r050,"Science, all institutions -> Top 55 U.S. institutions -> Williams C., Williamstown","Science, all institutions",Top 55 U.S. institutions,"Williams C., Williamstown",3,20
1216,r051,"Science, all institutions -> Top 55 U.S. institutions -> Brown U.","Science, all institutions",Top 55 U.S. institutions,Brown U.,3,19
1216,r052,"Science, all institutions -> Top 55 U.S. institutions -> Columbia U. in the City of New York","Science, all institutions",Top 55 U.S. institutions,Columbia U. in the City of New York,3,19
1216,r053,"Science, all institutions -> Top 55 U.S. institutions -> Fisk U.","Science, all institutions",Top 55 U.S. institutions,Fisk U.,3,19
1216,r054,"Science, all institutions -> Top 55 U.S. institutions -> Norfolk State U.","Science, all institutions",Top 55 U.S. institutions,Norfolk State U.,3,19
1216,r055,"Science, all institutions -> Top 55 U.S. institutions -> North Carolina Central U.","Science, all institutions",Top 55 U.S. institutions,North Carolina Central U.,3,19
1216,r056,"Science, all institutions -> Top 55 U.S. institutions -> Texas Southern U.","Science, all institutions",Top 55 U.S. institutions,Texas Southern U.,3,19
1216,r057,"Science, all institutions -> Top 55 U.S. institutions -> U. South Florida, Tampa","Science, all institutions",Top 55 U.S. institutions,"U. South Florida, Tampa",3,19
1216,r058,"Science, all institutions -> Top 55 U.S. institutions -> Wayne State U.","Science, all institutions",Top 55 U.S. institutions,Wayne State U.,3,19
1216,r059,"Science, all institutions -> Other U.S. institutions","Science, all institutions",Other U.S. institutions,,2,2859
1216,r060,"Engineering, all institutions","Engineering, all institutions",,,1,1281
1216,r061,"Engineering, all institutions -> Foreign or unknown institutions","Engineering, all institutions",Foreign or unknown institutions,,2,455
1216,r062,"Engineering, all institutions -> Top 51 U.S. institutions","Engineering, all institutions",Top 51 U.S. institutions,,2,454
1216,r063,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Maryland, Baltimore County","Engineering, all institutions",Top 51 U.S. institutions,"U. Maryland, Baltimore County",3,27
1216,r064,"Engineering, all institutions -> Top 51 U.S. institutions -> Georgia Institute of Technology","Engineering, all institutions",Top 51 U.S. institutions,Georgia Institute of Technology,3,21
1216,r065,"Engineering, all institutions -> Top 51 U.S. institutions -> Morgan State U.","Engineering, all institutions",Top 51 U.S. institutions,Morgan State U.,3,21
1216,r066,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Maryland, College Park","Engineering, all institutions",Top 51 U.S. institutions,"U. Maryland, College Park",3,20
1216,r067,"Engineering, all institutions -> Top 51 U.S. institutions -> Howard U.","Engineering, all institutions",Top 51 U.S. institutions,Howard U.,3,19
1216,r068,"Engineering, all institutions -> Top 51 U.S. institutions -> North Carolina Agricultural and Technical State U.","Engineering, all institutions",Top 51 U.S. institutions,North Carolina Agricultural and Technical State U.,3,19
1216,r069,"Engineering, all institutions -> Top 51 U.S. institutions -> Florida A&M U.","Engineering, all institutions",Top 51 U.S. institutions,Florida A&M U.,3,18
1216,r070,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Florida","Engineering, all institutions",Top 51 U.S. institutions,U. Florida,3,17
1216,r071,"Engineering, all institutions -> Top 51 U.S. institutions -> Massachusetts Institute of Technology","Engineering, all institutions",Top 51 U.S. institutions,Massachusetts Institute of Technology,3,16
1216,r072,"Engineering, all institutions -> Top 51 U.S. institutions -> CUNY, City C.","Engineering, all institutions",Top 51 U.S. institutions,"CUNY, City C.",3,12
1216,r073,"Engineering, all institutions -> Top 51 U.S. institutions -> Tuskegee U.","Engineering, all institutions",Top 51 U.S. institutions,Tuskegee U.,3,10
1216,r074,"Engineering, all institutions -> Top 51 U.S. institutions -> Carnegie Mellon U.","Engineering, all institutions",Top 51 U.S. institutions,Carnegie Mellon U.,3,9
1216,r075,"Engineering, all institutions -> Top 51 U.S. institutions -> Clemson U.","Engineering, all institutions",Top 51 U.S. institutions,Clemson U.,3,9
1216,r076,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Pennsylvania","Engineering, all institutions",Top 51 U.S. institutions,U. Pennsylvania,3,9
1216,r077,"Engineering, all institutions -> Top 51 U.S. institutions -> Vanderbilt U.","Engineering, all institutions",Top 51 U.S. institutions,Vanderbilt U.,3,9
1216,r078,"Engineering, all institutions -> Top 51 U.S. institutions -> Virginia Polytechnic Institute and State U.","Engineering, all institutions",Top 51 U.S. institutions,Virginia Polytechnic Institute and State U.,3,9
1216,r079,"Engineering, all institutions -> Top 51 U.S. institutions -> Southern U. and A&M C., Baton Rouge","Engineering, all institutions",Top 51 U.S. institutions,"Southern U. and A&M C., Baton Rouge",3,8
1216,r080,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Michigan, Ann Arbor","Engineering, all institutions",Top 51 U.S. institutions,"U. Michigan, Ann Arbor",3,8
1216,r081,"Engineering, all institutions -> Top 51 U.S. institutions -> Mississippi State U.","Engineering, all institutions",Top 51 U.S. institutions,Mississippi State U.,3,7
1216,r082,"Engineering, all institutions -> Top 51 U.S. institutions -> Morehouse C.","Engineering, all institutions",Top 51 U.S. institutions,Morehouse C.,3,7
1216,r083,"Engineering, all institutions -> Top 51 U.S. institutions -> New Jersey Institute of Technology","Engineering, all institutions",Top 51 U.S. institutions,New Jersey Institute of Technology,3,7
1216,r084,"Engineering, all institutions -> Top 51 U.S. institutions -> Rensselaer Polytechnic Institute, Troy","Engineering, all institutions",Top 51 U.S. institutions,"Rensselaer Polytechnic Institute, Troy",3,7
1216,r085,"Engineering, all institutions -> Top 51 U.S. institutions -> Spelman C.","Engineering, all institutions",Top 51 U.S. institutions,Spelman C.,3,7
1216,r086,"Engineering, all institutions -> Top 51 U.S. institutions -> Tennessee State U.","Engineering, all institutions",Top 51 U.S. institutions,Tennessee State U.,3,7
1216,r087,"Engineering, all institutions -> Top 51 U.S. institutions -> Texas A&M U., College Station and Health Science Center","Engineering, all institutions",Top 51 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,7
1216,r088,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Pittsburgh, Pittsburgh","Engineering, all institutions",Top 51 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,7
1216,r089,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Virginia, Charlottesville","Engineering, all institutions",Top 51 U.S. institutions,"U. Virginia, Charlottesville",3,7
1216,r090,"Engineering, all institutions -> Top 51 U.S. institutions -> Alabama A&M U.","Engineering, all institutions",Top 51 U.S. institutions,Alabama A&M U.,3,6
1216,r091,"Engineering, all institutions -> Top 51 U.S. institutions -> Columbia U. in the City of New York","Engineering, all institutions",Top 51 U.S. institutions,Columbia U. in the City of New York,3,6
1216,r092,"Engineering, all institutions -> Top 51 U.S. institutions -> Florida State U.","Engineering, all institutions",Top 51 U.S. institutions,Florida State U.,3,6
1216,r093,"Engineering, all institutions -> Top 51 U.S. institutions -> Hampton U.","Engineering, all institutions",Top 51 U.S. institutions,Hampton U.,3,6
1216,r094,"Engineering, all institutions -> Top 51 U.S. institutions -> North Carolina State U.","Engineering, all institutions",Top 51 U.S. institutions,North Carolina State U.,3,6
1216,r095,"Engineering, all institutions -> Top 51 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","Engineering, all institutions",Top 51 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,6
1216,r096,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Arkansas, Fayetteville","Engineering, all institutions",Top 51 U.S. institutions,"U. Arkansas, Fayetteville",3,6
1216,r097,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Central Florida","Engineering, all institutions",Top 51 U.S. institutions,U. Central Florida,3,6
1216,r098,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Texas, Arlington","Engineering, all institutions",Top 51 U.S. institutions,"U. Texas, Arlington",3,6
1216,r099,"Engineering, all institutions -> Top 51 U.S. institutions -> Xavier U. Louisiana","Engineering, all institutions",Top 51 U.S. institutions,Xavier U. Louisiana,3,6
1216,r100,"Engineering, all institutions -> Top 51 U.S. institutions -> Case Western Reserve U.","Engineering, all institutions",Top 51 U.S. institutions,Case Western Reserve U.,3,5
1216,r101,"Engineering, all institutions -> Top 51 U.S. institutions -> Clark Atlanta U.","Engineering, all institutions",Top 51 U.S. institutions,Clark Atlanta U.,3,5
1216,r102,"Engineering, all institutions -> Top 51 U.S. institutions -> Cornell U.","Engineering, all institutions",Top 51 U.S. institutions,Cornell U.,3,5
1216,r103,"Engineering, all institutions -> Top 51 U.S. institutions -> Johns Hopkins U.","Engineering, all institutions",Top 51 U.S. institutions,Johns Hopkins U.,3,5
1216,r104,"Engineering, all institutions -> Top 51 U.S. institutions -> Louisiana State U., Baton Rouge","Engineering, all institutions",Top 51 U.S. institutions,"Louisiana State U., Baton Rouge",3,5
1216,r105,"Engineering, all institutions -> Top 51 U.S. institutions -> Michigan State U.","Engineering, all institutions",Top 51 U.S. institutions,Michigan State U.,3,5
1216,r106,"Engineering, all institutions -> Top 51 U.S. institutions -> Oakwood U.","Engineering, all institutions",Top 51 U.S. institutions,Oakwood U.,3,5
1216,r107,"Engineering, all institutions -> Top 51 U.S. institutions -> Ohio State U., Columbus","Engineering, all institutions",Top 51 U.S. institutions,"Ohio State U., Columbus",3,5
1216,r108,"Engineering, all institutions -> Top 51 U.S. institutions -> Old Dominion U.","Engineering, all institutions",Top 51 U.S. institutions,Old Dominion U.,3,5
1216,r109,"Engineering, all institutions -> Top 51 U.S. institutions -> Stanford U.","Engineering, all institutions",Top 51 U.S. institutions,Stanford U.,3,5
1216,r110,"Engineering, all institutions -> Top 51 U.S. institutions -> U. South Florida, Tampa","Engineering, all institutions",Top 51 U.S. institutions,"U. South Florida, Tampa",3,5
1216,r111,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Tennessee, Knoxville","Engineering, all institutions",Top 51 U.S. institutions,"U. Tennessee, Knoxville",3,5
1216,r112,"Engineering, all institutions -> Top 51 U.S. institutions -> U. Texas, Austin","Engineering, all institutions",Top 51 U.S. institutions,"U. Texas, Austin",3,5
1216,r113,"Engineering, all institutions -> Top 51 U.S. institutions -> Yale U.","Engineering, all institutions",Top 51 U.S. institutions,Yale U.,3,5
1216,r114,"Engineering, all institutions -> Other U.S. institutions","Engineering, all institutions",Other U.S. institutions,,2,372
