table_id,row_id,time_period,_b_graduate_students_b_level_1,_b_graduate_students_b_level_2,_b_graduate_students_b_hierarchy_depth,value
3487,r490,2014old<sup>e</sup>,Nonfaculty researchers,Science,2,14283
3487,r491,2014old<sup>e</sup>,Nonfaculty researchers,Engineering,2,2744
3487,r492,2014old<sup>e</sup>,Nonfaculty researchers,Health,2,6263
3487,r493,2014new<sup>e</sup>,Graduate students,All fields,2,666586
3487,r494,2014new<sup>e</sup>,Graduate students,Science,2,437395
3487,r495,2014new<sup>e</sup>,Graduate students,Engineering,2,164488
3487,r496,2014new<sup>e</sup>,Graduate students,Health,2,64703
3487,r497,2014new<sup>e</sup>,Postdoctoral appointees,All fields,2,63593
3487,r498,2014new<sup>e</sup>,Postdoctoral appointees,Science,2,37316
3487,r499,2014new<sup>e</sup>,Postdoctoral appointees,Engineering,2,7307
3487,r500,2014new<sup>e</sup>,Postdoctoral appointees,Health,2,18970
3487,r501,2014new<sup>e</sup>,Nonfaculty researchers,All fields,2,23706
3487,r502,2014new<sup>e</sup>,Nonfaculty researchers,Science,2,14674
3487,r503,2014new<sup>e</sup>,Nonfaculty researchers,Engineering,2,2745
3487,r504,2014new<sup>e</sup>,Nonfaculty researchers,Health,2,6287
3487,r505,2015,Graduate students,All fields,2,685397
3487,r506,2015,Graduate students,Science,2,448654
3487,r507,2015,Graduate students,Engineering,2,169354
3487,r508,2015,Graduate students,Health,2,67389
3487,r509,2015,Postdoctoral appointees,All fields,2,63861
3487,r510,2015,Postdoctoral appointees,Science,2,37639
3487,r511,2015,Postdoctoral appointees,Engineering,2,7656
3487,r512,2015,Postdoctoral appointees,Health,2,18566
3487,r513,2015,Nonfaculty researchers,All fields,2,25292
3487,r514,2015,Nonfaculty researchers,Science,2,15667
3487,r515,2015,Nonfaculty researchers,Engineering,2,2929
3487,r516,2015,Nonfaculty researchers,Health,2,6696
3487,r517,2016,Graduate students,All fields,2,684825
3487,r518,2016,Graduate students,Science,2,452046
3487,r519,2016,Graduate students,Engineering,2,168443
3487,r520,2016,Graduate students,Health,2,64336
3487,r521,2016,Postdoctoral appointees,All fields,2,64712
3487,r522,2016,Postdoctoral appointees,Science,2,37941
3487,r523,2016,Postdoctoral appointees,Engineering,2,7796
3487,r524,2016,Postdoctoral appointees,Health,2,18975
3487,r525,2016,Nonfaculty researchers,All fields,2,25747
3487,r526,2016,Nonfaculty researchers,Science,2,15940
3487,r527,2016,Nonfaculty researchers,Engineering,2,3155
3487,r528,2016,Nonfaculty researchers,Health,2,6652
3487,r529,2017old<sup>f</sup>,Graduate students,All fields,2,684096
3487,r530,2017old<sup>f</sup>,Graduate students,Science,2,450343
3487,r531,2017old<sup>f</sup>,Graduate students,Engineering,2,166819
3487,r532,2017old<sup>f</sup>,Graduate students,Health,2,66934
3487,r533,2017old<sup>f</sup>,Postdoctoral appointees,All fields,2,64888
3487,r534,2017old<sup>f</sup>,Postdoctoral appointees,Science,2,37816
3487,r535,2017old<sup>f</sup>,Postdoctoral appointees,Engineering,2,7929
3487,r536,2017old<sup>f</sup>,Postdoctoral appointees,Health,2,19143
3487,r537,2017old<sup>f</sup>,Nonfaculty researchers,All fields,2,na
3487,r538,2017old<sup>f</sup>,Nonfaculty researchers,Science,2,na
3487,r539,2017old<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
3487,r540,2017old<sup>f</sup>,Nonfaculty researchers,Health,2,na
3487,r541,2017new<sup>f</sup>,Graduate students,All fields,2,649112
3487,r542,2017new<sup>f</sup>,Graduate students,Science,2,415568
3487,r543,2017new<sup>f</sup>,Graduate students,Engineering,2,165581
3487,r544,2017new<sup>f</sup>,Graduate students,Health,2,67963
3487,r545,2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,64733
3487,r546,2017new<sup>f</sup>,Postdoctoral appointees,Science,2,38241
3487,r547,2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,7839
3487,r548,2017new<sup>f</sup>,Postdoctoral appointees,Health,2,18653
3487,r549,2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,28180
3487,r550,2017new<sup>f</sup>,Nonfaculty researchers,Science,2,17268
3487,r551,2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,3274
3487,r552,2017new<sup>f</sup>,Nonfaculty researchers,Health,2,7638
3487,r553,2018,Graduate students,All fields,2,668307
3487,r554,2018,Graduate students,Science,2,432255
3487,r555,2018,Graduate students,Engineering,2,163301
3487,r556,2018,Graduate students,Health,2,72751
3487,r557,2018,Postdoctoral appointees,All fields,2,64783
3487,r558,2018,Postdoctoral appointees,Science,2,37564
3487,r559,2018,Postdoctoral appointees,Engineering,2,7914
3487,r560,2018,Postdoctoral appointees,Health,2,19305
3487,r561,2018,Nonfaculty researchers,All fields,2,29284
3487,r562,2018,Nonfaculty researchers,Science,2,18278
3487,r563,2018,Nonfaculty researchers,Engineering,2,3570
3487,r564,2018,Nonfaculty researchers,Health,2,7436
3487,r565,2019,Graduate students,All fields,2,690117
3487,r566,2019,Graduate students,Science,2,453691
3487,r567,2019,Graduate students,Engineering,2,164004
3487,r568,2019,Graduate students,Health,2,72422
3487,r569,2019,Postdoctoral appointees,All fields,2,66247
3487,r570,2019,Postdoctoral appointees,Science,2,38503
3487,r571,2019,Postdoctoral appointees,Engineering,2,8266
3487,r572,2019,Postdoctoral appointees,Health,2,19478
3487,r573,2019,Nonfaculty researchers,All fields,2,30349
3487,r574,2019,Nonfaculty researchers,Science,2,18819
3487,r575,2019,Nonfaculty researchers,Engineering,2,3909
3487,r576,2019,Nonfaculty researchers,Health,2,7621
3487,r577,Master's students -> 2017new<sup>f</sup>,Graduate students,All fields,2,378587
3487,r578,Master's students -> 2017new<sup>f</sup>,Graduate students,Science,2,229169
3487,r579,Master's students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,96756
3487,r580,Master's students -> 2017new<sup>f</sup>,Graduate students,Health,2,52662
3487,r581,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
3487,r582,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
3487,r583,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
3487,r584,Master's students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
3487,r585,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
3487,r586,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
3487,r587,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
3487,r588,Master's students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
3487,r589,Master's students -> 2018,Graduate students,All fields,2,391211
3487,r590,Master's students -> 2018,Graduate students,Science,2,241327
3487,r591,Master's students -> 2018,Graduate students,Engineering,2,93064
3487,r592,Master's students -> 2018,Graduate students,Health,2,56820
3487,r593,Master's students -> 2018,Postdoctoral appointees,All fields,2,na
3487,r594,Master's students -> 2018,Postdoctoral appointees,Science,2,na
3487,r595,Master's students -> 2018,Postdoctoral appointees,Engineering,2,na
3487,r596,Master's students -> 2018,Postdoctoral appointees,Health,2,na
3487,r597,Master's students -> 2018,Nonfaculty researchers,All fields,2,na
3487,r598,Master's students -> 2018,Nonfaculty researchers,Science,2,na
3487,r599,Master's students -> 2018,Nonfaculty researchers,Engineering,2,na
3487,r600,Master's students -> 2018,Nonfaculty researchers,Health,2,na
3487,r601,Master's students -> 2019,Graduate students,All fields,2,408228
3487,r602,Master's students -> 2019,Graduate students,Science,2,259795
3487,r603,Master's students -> 2019,Graduate students,Engineering,2,91939
3487,r604,Master's students -> 2019,Graduate students,Health,2,56494
3487,r605,Master's students -> 2019,Postdoctoral appointees,All fields,2,na
3487,r606,Master's students -> 2019,Postdoctoral appointees,Science,2,na
3487,r607,Master's students -> 2019,Postdoctoral appointees,Engineering,2,na
3487,r608,Master's students -> 2019,Postdoctoral appointees,Health,2,na
3487,r609,Master's students -> 2019,Nonfaculty researchers,All fields,2,na
3487,r610,Master's students -> 2019,Nonfaculty researchers,Science,2,na
3487,r611,Master's students -> 2019,Nonfaculty researchers,Engineering,2,na
3487,r612,Master's students -> 2019,Nonfaculty researchers,Health,2,na
3487,r613,Doctoral students -> 2017new<sup>f</sup>,Graduate students,All fields,2,270525
3487,r614,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Science,2,186399
3487,r615,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Engineering,2,68825
3487,r616,Doctoral students -> 2017new<sup>f</sup>,Graduate students,Health,2,15301
3487,r617,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,All fields,2,na
3487,r618,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Science,2,na
3487,r619,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Engineering,2,na
3487,r620,Doctoral students -> 2017new<sup>f</sup>,Postdoctoral appointees,Health,2,na
3487,r621,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,All fields,2,na
3487,r622,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Science,2,na
3487,r623,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Engineering,2,na
3487,r624,Doctoral students -> 2017new<sup>f</sup>,Nonfaculty researchers,Health,2,na
3487,r625,Doctoral students -> 2018,Graduate students,All fields,2,277096
3487,r626,Doctoral students -> 2018,Graduate students,Science,2,190928
3487,r627,Doctoral students -> 2018,Graduate students,Engineering,2,70237
3487,r628,Doctoral students -> 2018,Graduate students,Health,2,15931
3487,r629,Doctoral students -> 2018,Postdoctoral appointees,All fields,2,na
3487,r630,Doctoral students -> 2018,Postdoctoral appointees,Science,2,na
3487,r631,Doctoral students -> 2018,Postdoctoral appointees,Engineering,2,na
3487,r632,Doctoral students -> 2018,Postdoctoral appointees,Health,2,na
3487,r633,Doctoral students -> 2018,Nonfaculty researchers,All fields,2,na
3487,r634,Doctoral students -> 2018,Nonfaculty researchers,Science,2,na
3487,r635,Doctoral students -> 2018,Nonfaculty researchers,Engineering,2,na
3487,r636,Doctoral students -> 2018,Nonfaculty researchers,Health,2,na
3487,r637,Doctoral students -> 2019,Graduate students,All fields,2,281889
3487,r638,Doctoral students -> 2019,Graduate students,Science,2,193896
3487,r639,Doctoral students -> 2019,Graduate students,Engineering,2,72065
3487,r640,Doctoral students -> 2019,Graduate students,Health,2,15928
3487,r641,Doctoral students -> 2019,Postdoctoral appointees,All fields,2,na
3487,r642,Doctoral students -> 2019,Postdoctoral appointees,Science,2,na
3487,r643,Doctoral students -> 2019,Postdoctoral appointees,Engineering,2,na
3487,r644,Doctoral students -> 2019,Postdoctoral appointees,Health,2,na
3487,r645,Doctoral students -> 2019,Nonfaculty researchers,All fields,2,na
3487,r646,Doctoral students -> 2019,Nonfaculty researchers,Science,2,na
3487,r647,Doctoral students -> 2019,Nonfaculty researchers,Engineering,2,na
3487,r648,Doctoral students -> 2019,Nonfaculty researchers,Health,2,na
