table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramural_federal_agenciesa,field_intramural_ffrdcs,field_extramural_united_states_and_u_s_territories_businesses,field_extramural_united_states_and_u_s_territories_higher_educationb,field_extramural_united_states_and_u_s_territories_nonprofit_organizations,field_extramural_united_states_and_u_s_territories_state_and_local_governments,field_extramural_non_u_s_performers
10264,r019,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development",Department of the Navy,,4,15079522,6484874,174614,7811151,442748,138752,0.05,27334
10264,r020,"All agencies -> Departments -> Department of Defense, total experimental development -> Space Force",All agencies,Departments,"Department of Defense, total experimental development",Space Force,,4,5243308,227974,247162,4725137,31943,4814,6278,0
10264,r021,"All agencies -> Departments -> Department of Defense, total experimental development -> Other defense agencies",All agencies,Departments,"Department of Defense, total experimental development",Other defense agencies,,4,16158554,5757121,1346347,8343405,477836,149819,2709,81317
10264,r022,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",,4,9240810,2683395,237681,4302609,1099780,791205,1950,124192
10264,r023,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Defense Advanced Research Projects Agency,5,1576059,112506,29315,1354976,62804,16459,0,0
10264,r024,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Defense Health Agency",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Defense Health Agency,5,1530781,77441,2522,189661,685329,518368,0,57460
10264,r025,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Department of the Air Force",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Department of the Air Force,5,1055245,214878,10381,770576,53410,5791,210,0
10264,r026,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Department of the Army",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Department of the Army,5,1841577,934968,29251,768770,72634,34311,0,1642
10264,r027,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Department of the Navy,5,871188,291076,8315,383463,93826,93845,0,664
10264,r028,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, advanced technology -> Other defense agencies",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, advanced technology",Other defense agencies,5,2365960,1052526,157897,835163,131777,122431,1740,64426
10264,r029,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",,4,51730686,19271500,2145887,28984301,903839,335751,7297,82111
10264,r030,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Defense Advanced Research Projects Agency,5,184509,69008,0,115478,0,0.05,0,0
10264,r031,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Defense Health Agency",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Defense Health Agency,5,1188377,934136,493,128813,34725,87174,0,3036
10264,r032,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Department of the Air Force",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Department of the Air Force,5,8948050,3578182,477728,4776534,93029,22577,0,0
10264,r033,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Department of the Army",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Department of the Army,5,8165514,3563809,65754,4302409,49161,148869,0,35513
10264,r034,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Department of the Navy,5,14208334,6193798,166299,7427688,348922,44907,0.05,26671
10264,r035,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Space Force",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Space Force,5,5243308,227974,247162,4725137,31943,4814,6278,0
10264,r036,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of Defense, major systems -> Other defense agencies",All agencies,Departments,"Department of Defense, total experimental development","Department of Defense, major systems",Other defense agencies,5,13792594,4704594,1188450,7508242,346059,27388,969,16891
10264,r037,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,101327,0,0,14450,42146,25456,19275,0
10264,r038,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,2676001,93382,805727,1517021,207867,41037,10817,151
10264,r039,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,157363,530,17671,81691,53383,4088,0,0
10264,r040,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,66567,1524,47901,7715,4566,4653,206,0
10264,r041,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,718556,0,338476,203837,134400,31232,10610,0
10264,r042,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,20105,0.05,16754,0,3350,0,0,0
10264,r043,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,1605187,90647,337082,1177247,210,0,0,0
10264,r044,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,375201,40590,256470,78107,0.05,0,0,0
10264,r045,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1140270,48600,1002,1090668,0,0,0,0
10264,r046,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,89715,1458,79611,8472,175,0,0,0
10264,r047,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,108224,679,47841,46531,11957,1064,0,151
10264,r048,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,33932925,31422108,0,2108117,14066,382853,0,5781
10264,r049,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,29855,29855,0,0,0,0,0,0
10264,r050,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,33881017,31383819,0,2104536,11314,375567,0,5781
10264,r051,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,14053,8433,0,3581,1252,786,0,0
10264,r052,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,8000,0,0,0,1500,6500,0,0
10264,r053,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,291022,99452,51866,115195,13498,3863,3063,4085
10264,r054,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,7281,0,0,7281,0,0,0,0
10264,r055,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,11062,2356,5720,2172,664,0,0,150
10264,r056,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,3498,0,0,0,0,3498,0,0
10264,r057,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,240186,68102,46146,105741,12834,365,3063,3935
10264,r058,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,994,994,0,0,0,0,0,0
10264,r059,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,28000,28000,0,0,0,0,0,0
10264,r060,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,148280,127332,0,2616,14778,1461,2090,0.05
10264,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,930,274,0,0.05,470,153,0.05,0
10264,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,14200,12113,0,1519,60,77,428,0.05
10264,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,20000,12853,0,761,6386,0,0,0
10264,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,238,0.05,0,0.05,208,0,0,0
10264,r065,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,111780,101387,0,303,7207,1231,1652,0
10264,r066,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,1132,685,0,0,447,0,0,0
10264,r067,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,6102,1148,0,72,2985,1644,253,0
10264,r068,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,0.05,0,0,0,0,0,0.05,0
10264,r069,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,6096,1148,0,72,2985,1644,247,0
10264,r070,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,20000,20000,0,0,0,0,0,0
10264,r071,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,285241,27857,80664,135642,5388,2955,32494,241
10264,r072,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,240240,21840,80624,133737,3365,481,0,192
10264,r073,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,36605,4162,0,0,0,0,32443,0
10264,r074,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,468,268,0,0,200,0,0,0
10264,r075,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,7177,1586,0.05,1905,1070,2474,51,0.05
10264,r076,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,752,0,0,0,752,0,0,0
10264,r077,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,7539,155,0,6393,0,0,0,991
10264,r078,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,7384,0,0,6393,0,0,0,991
10264,r079,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,155,155,0,0,0,0,0,0
10264,r080,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,137285,48060,89225,0,0,0,0,0
10264,r081,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,
10264,r082,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,30487,3200,0,1712,12075,3000,0,10500
10264,r083,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,116994,59456,0,57538,0,0,0,0
10264,r084,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,2177,2177,0,0,0,0,0,0
10264,r085,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4625310,677855,850797,2182236,246965,630444,413,36601
10264,r086,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,3418,0,0,0,3418,0,0,0
10264,r087,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,7763,0,0,4425,0,3338,0,0
