table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_hierarchy_depth,field_naics_code,field_all_companies_companies_number_,field_all_companies_amount,field_1_4_employees_companies_number_,field_1_4_employees_amount,field_5_9_employees_companies_number_,field_5_9_employees_amount
7891,r017,All selected industries -> Manufacturing industries -> Computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,,3,334,"['672', '&nbsp;']","['189,225', '&nbsp;']","['372', '&nbsp;']","['77,423', '&nbsp;']","['300', '&nbsp;']","['111,802', '&nbsp;']"
7891,r018,All selected industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All selected industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,4,3344,"['150', '&nbsp;']","['36,372', '&nbsp;']","['87', '&nbsp;']","['20,311', '&nbsp;']","['64', '&nbsp;']","['16,061', '&nbsp;']"
7891,r019,"All selected industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All selected industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",4,3345,"['430', '&nbsp;']","['135,652', '&nbsp;']","['242', '&nbsp;']","['48,512', '&nbsp;']","['188', '&nbsp;']","['87,140', '&nbsp;']"
7891,r020,All selected industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All selected industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,4,other 334,"['92', '&nbsp;']","['17,201', '&nbsp;']","['43', '&nbsp;']","['8,600', '&nbsp;']","['48', '&nbsp;']","['8,601', '&nbsp;']"
7891,r021,"All selected industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All selected industries,Manufacturing industries,"Electrical equipment, appliances, and components",,3,335,"['78', '&nbsp;']","['24,958', 'r']","['56', '&nbsp;']","['21,423', 'r']","['24', 'r']","['3,534', 'r']"
7891,r022,All selected industries -> Manufacturing industries -> Transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,,3,336,"['74', '&nbsp;']","['38,247', '&nbsp;']","['32', '&nbsp;']","['11,415', '&nbsp;']","['41', '&nbsp;']","['26,832', '&nbsp;']"
7891,r023,All selected industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All selected industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,4,3364,"['45', '&nbsp;']","['19,307', '&nbsp;']","['23', '&nbsp;']","['10,387', 'r']","['21', '&nbsp;']","['8,920', '&nbsp;']"
7891,r024,All selected industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All selected industries,Manufacturing industries,Transportation equipment,Other transportation equipment,4,other 336,"['30', '&nbsp;']","['18,940', 'r']","['10', '&nbsp;']","['1,028', '&nbsp;']","['20', '&nbsp;']","['17,912', 'r']"
7891,r025,All selected industries -> Manufacturing industries -> Furniture and related products,All selected industries,Manufacturing industries,Furniture and related products,,3,337,"['2', '&nbsp;']","['124', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['124', '&nbsp;']"
7891,r026,All selected industries -> Manufacturing industries -> Miscellaneous manufacturing,All selected industries,Manufacturing industries,Miscellaneous manufacturing,,3,339,"['126', '&nbsp;']","['77,276', '&nbsp;']","['57', '&nbsp;']","['18,247', '&nbsp;']","['68', '&nbsp;']","['59,029', 'r']"
7891,r027,All selected industries -> Selected nonmanufacturing industries,All selected industries,Selected nonmanufacturing industries,,,2,"42, 51, 5413, 5415, 5417","['13,479', '&nbsp;']","['4,973,281', '&nbsp;']","['8,926', '&nbsp;']","['2,265,743', '&nbsp;']","['4,554', '&nbsp;']","['2,707,538', '&nbsp;']"
7891,r028,All selected industries -> Selected nonmanufacturing industries -> Wholesale trade,All selected industries,Selected nonmanufacturing industries,Wholesale trade,,3,42,"['877', '&nbsp;']","['392,416', '&nbsp;']","['521', '&nbsp;']","['160,563', '&nbsp;']","['354', '&nbsp;']","['231,853', '&nbsp;']"
7891,r029,All selected industries -> Selected nonmanufacturing industries -> Information,All selected industries,Selected nonmanufacturing industries,Information,,3,51,"['2,488', '&nbsp;']","['689,766', '&nbsp;']","['1,525', '&nbsp;']","['287,570', '&nbsp;']","['963', '&nbsp;']","['402,196', '&nbsp;']"
7891,r030,All selected industries -> Selected nonmanufacturing industries -> Information -> Software publishers,All selected industries,Selected nonmanufacturing industries,Information,Software publishers,4,5112,"['1,676', '&nbsp;']","['468,557', '&nbsp;']","['1,061', '&nbsp;']","['186,214', '&nbsp;']","['614', '&nbsp;']","['282,343', '&nbsp;']"
7891,r031,"All selected industries -> Selected nonmanufacturing industries -> Information -> Information, excluding software publishers",All selected industries,Selected nonmanufacturing industries,Information,"Information, excluding software publishers",4,51 less 5112,"['813', '&nbsp;']","['221,209', '&nbsp;']","['465', '&nbsp;']","['101,356', '&nbsp;']","['349', '&nbsp;']","['119,853', '&nbsp;']"
7891,r032,"All selected industries -> Selected nonmanufacturing industries -> Architectural, engineering, and related services",All selected industries,Selected nonmanufacturing industries,"Architectural, engineering, and related services",,3,5413,"['1,680', '&nbsp;']","['574,367', '&nbsp;']","['1,152', '&nbsp;']","['245,934', '&nbsp;']","['527', '&nbsp;']","['328,433', '&nbsp;']"
7891,r033,All selected industries -> Selected nonmanufacturing industries -> Computer systems design and related services,All selected industries,Selected nonmanufacturing industries,Computer systems design and related services,,3,5415,"['5,062', '&nbsp;']","['1,122,622', '&nbsp;']","['3,642', '&nbsp;']","['654,456', '&nbsp;']","['1,419', '&nbsp;']","['468,166', '&nbsp;']"
7891,r034,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,,3,5417,"['3,373', '&nbsp;']","['2,194,110', '&nbsp;']","['2,084', '&nbsp;']","['917,220', '&nbsp;']","['1,290', '&nbsp;']","['1,276,890', '&nbsp;']"
7891,r035,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in nanotechnology,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in nanotechnology,4,541713,"['339', '&nbsp;']","['162,996', '&nbsp;']","['202', '&nbsp;']","['70,143', '&nbsp;']","['136', '&nbsp;']","['92,853', '&nbsp;']"
7891,r036,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology),All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),4,541714,"['1,109', '&nbsp;']","['913,514', '&nbsp;']","['697', '&nbsp;']","['384,226', '&nbsp;']","['411', '&nbsp;']","['529,288', '&nbsp;']"
7891,r037,"All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All selected industries,Selected nonmanufacturing industries,Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",4,541715,"['1,885', '&nbsp;']","['1,099,371', '&nbsp;']","['1,151', '&nbsp;']","['455,354', '&nbsp;']","['733', '&nbsp;']","['644,017', '&nbsp;']"
7891,r038,All selected industries -> Selected nonmanufacturing industries -> Scientific research and development services -> Social sciences and humanities research and development,All selected industries,Selected nonmanufacturing industries,Scientific research and development services,Social sciences and humanities research and development,4,541720,"['42', '&nbsp;']","['18,229', '&nbsp;']","['32', '&nbsp;']","['7,498', '&nbsp;']","['10', '&nbsp;']","['10,731', '&nbsp;']"
