table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11246,r028,All states and outlying areas -> Arizona -> Grand Canyon River Guides,All states and outlying areas,Arizona,Grand Canyon River Guides,3,2,0,0,0,2,0,0,0,0,0,0,0
11246,r029,All states and outlying areas -> Arizona -> Lowell Observatory,All states and outlying areas,Arizona,Lowell Observatory,3,1892,0,0,0,0,0,0,0,1404,489,0,0
11246,r030,All states and outlying areas -> Arizona -> Malpai Borderlands Group Inc.,All states and outlying areas,Arizona,Malpai Borderlands Group Inc.,3,5,0,0,0,0,0,0,0,0,0,5,0
11246,r031,All states and outlying areas -> Arizona -> Phoenix Children's Hospital,All states and outlying areas,Arizona,Phoenix Children's Hospital,3,867,0,0,0,0,0,0,867,0,0,0,0
11246,r032,All states and outlying areas -> Arizona -> Planetary Science Institute,All states and outlying areas,Arizona,Planetary Science Institute,3,12619,0,0,0,0,0,0,0,12619,0,0,0
11246,r033,All states and outlying areas -> Arizona -> Sonora Environmental Research Institute Inc.,All states and outlying areas,Arizona,Sonora Environmental Research Institute Inc.,3,43,0,0,0,0,0,0,0,43,0,0,0
11246,r034,"All states and outlying areas -> Arizona -> St. Joseph's Hospital and Medical Center, Phoenix",All states and outlying areas,Arizona,"St. Joseph's Hospital and Medical Center, Phoenix",3,10394,0,0,0,0,0,0,10394,0,0,0,0
11246,r035,All states and outlying areas -> Arizona -> Translational Genomics Research Institute,All states and outlying areas,Arizona,Translational Genomics Research Institute,3,5307,0,0,0,0,0,0,5307,0,0,0,0
11246,r036,All states and outlying areas -> Arizona -> Valleywise Health Foundation,All states and outlying areas,Arizona,Valleywise Health Foundation,3,100,0,0,0,0,0,0,100,0,0,0,0
11246,r037,All states and outlying areas -> Arizona -> WorldatWork,All states and outlying areas,Arizona,WorldatWork,3,7,0,0,7,0,0,0,0,0,0,0,0
11246,r038,All states and outlying areas -> Arkansas,All states and outlying areas,Arkansas,,2,13661,0,893,0,0,0,0,12768,0,0,0,0
11246,r039,All states and outlying areas -> Arkansas -> Arkansas Children's Hospital,All states and outlying areas,Arkansas,Arkansas Children's Hospital,3,12753,0,0,0,0,0,0,12753,0,0,0,0
11246,r040,All states and outlying areas -> Arkansas -> Arkansas Research Alliance,All states and outlying areas,Arkansas,Arkansas Research Alliance,3,15,0,0,0,0,0,0,15,0,0,0,0
11246,r041,All states and outlying areas -> Arkansas -> Biomedical Research Foundation Medical Research 151,All states and outlying areas,Arkansas,Biomedical Research Foundation Medical Research 151,3,893,0,893,0,0,0,0,0,0,0,0,0
11246,r042,All states and outlying areas -> California,All states and outlying areas,California,,2,1228746,4017,148119,29608,459,24841,0,907465,38032,61972,759,13474
11246,r043,All states and outlying areas -> California -> Activate Global Inc.,All states and outlying areas,California,Activate Global Inc.,3,4181,0,4181,0,0,0,0,0,0,0,0,0
11246,r044,All states and outlying areas -> California -> Alexandria Archive Institute,All states and outlying areas,California,Alexandria Archive Institute,3,159,0,0,0,0,0,0,0,0,159,0,0
11246,r045,All states and outlying areas -> California -> AltaMed Health Services Corp.,All states and outlying areas,California,AltaMed Health Services Corp.,3,506,0,0,0,0,0,0,506,0,0,0,0
11246,r046,All states and outlying areas -> California -> American Institute of Mathematics,All states and outlying areas,California,American Institute of Mathematics,3,2979,0,0,0,0,0,0,0,0,2979,0,0
11246,r047,All states and outlying areas -> California -> Applied Biomedical Science Institute,All states and outlying areas,California,Applied Biomedical Science Institute,3,1368,0,0,0,0,0,0,1368,0,0,0,0
11246,r048,All states and outlying areas -> California -> Applied Technology Council,All states and outlying areas,California,Applied Technology Council,3,53,53,0,0,0,0,0,0,0,0,0,0
11246,r049,All states and outlying areas -> California -> Aquaya Institute,All states and outlying areas,California,Aquaya Institute,3,400,0,0,0,0,0,0,0,0,0,0,400
11246,r050,All states and outlying areas -> California -> Bay Area Environmental Research Institute,All states and outlying areas,California,Bay Area Environmental Research Institute,3,21733,0,0,0,0,0,0,0,21622,111,0,0
11246,r051,All states and outlying areas -> California -> Bay Area Tumor Institute,All states and outlying areas,California,Bay Area Tumor Institute,3,842,0,0,0,0,0,0,842,0,0,0,0
11246,r052,All states and outlying areas -> California -> Biotech Partners,All states and outlying areas,California,Biotech Partners,3,200,0,0,0,0,0,0,0,0,200,0,0
11246,r053,All states and outlying areas -> California -> Breathe California of the Bay Area,All states and outlying areas,California,Breathe California of the Bay Area,3,105,0,0,105,0,0,0,0,0,0,0,0
11246,r054,"All states and outlying areas -> California -> Buck Institute for Research on Aging, The",All states and outlying areas,California,"Buck Institute for Research on Aging, The",3,20974,0,0,0,0,0,0,20974,0,0,0,0
11246,r055,All states and outlying areas -> California -> California Academy of Sciences,All states and outlying areas,California,California Academy of Sciences,3,496,0,0,0,0,0,0,313,0,183,0,0
11246,r056,All states and outlying areas -> California -> California Medical Innovations Institute,All states and outlying areas,California,California Medical Innovations Institute,3,2617,0,0,0,0,0,0,2617,0,0,0,0
11246,r057,All states and outlying areas -> California -> California Pacific Medical Center,All states and outlying areas,California,California Pacific Medical Center,3,23404,0,0,0,0,0,0,23404,0,0,0,0
11246,r058,All states and outlying areas -> California -> California Science Center Foundation,All states and outlying areas,California,California Science Center Foundation,3,1627,0,0,0,0,0,0,0,0,1627,0,0
11246,r059,All states and outlying areas -> California -> California Table Grape Commission,All states and outlying areas,California,California Table Grape Commission,3,179,0,0,0,0,0,0,179,0,0,0,0
11246,r060,All states and outlying areas -> California -> California Wetfish Producers Association,All states and outlying areas,California,California Wetfish Producers Association,3,239,239,0,0,0,0,0,0,0,0,0,0
11246,r061,All states and outlying areas -> California -> Calstart Inc.,All states and outlying areas,California,Calstart Inc.,3,4666,0,0,4666,0,0,0,0,0,0,0,0
11246,r062,All states and outlying areas -> California -> Carbonplan,All states and outlying areas,California,Carbonplan,3,226,0,0,0,0,0,0,0,226,0,0,0
11246,r063,All states and outlying areas -> California -> Cedars-Sinai Medical Center,All states and outlying areas,California,Cedars-Sinai Medical Center,3,115543,0,10712,0,0,0,0,103176,720,935,0,0
11246,r064,All states and outlying areas -> California -> Center for Civic Education,All states and outlying areas,California,Center for Civic Education,3,3430,0,0,0,0,3430,0,0,0,0,0,0
11246,r065,All states and outlying areas -> California -> Center for Health Design Inc.,All states and outlying areas,California,Center for Health Design Inc.,3,94,0,0,0,0,0,0,94,0,0,0,0
11246,r066,All states and outlying areas -> California -> Center for Innovative Public Health Research,All states and outlying areas,California,Center for Innovative Public Health Research,3,3471,0,0,0,0,0,0,3471,0,0,0,0
11246,r067,All states and outlying areas -> California -> Children's Hospital Los Angeles,All states and outlying areas,California,Children's Hospital Los Angeles,3,36868,0,170,0,0,0,0,36698,0,0,0,0
11246,r068,"All states and outlying areas -> California -> City of Hope, Beckman Research Institute",All states and outlying areas,California,"City of Hope, Beckman Research Institute",3,80938,0,6660,0,0,0,0,74278,0,0,0,0
11246,r069,All states and outlying areas -> California -> Coastal Marine Biolabs Integrative Biosciences Program Inc.,All states and outlying areas,California,Coastal Marine Biolabs Integrative Biosciences Program Inc.,3,190,0,0,0,0,0,0,190,0,0,0,0
11246,r070,All states and outlying areas -> California -> Conservation Science Partners Inc.,All states and outlying areas,California,Conservation Science Partners Inc.,3,257,0,187,0,70,0,0,0,0,0,0,0
11246,r071,All states and outlying areas -> California -> Cure CMD Inc.,All states and outlying areas,California,Cure CMD Inc.,3,15,0,0,0,0,0,0,15,0,0,0,0
11246,r072,All states and outlying areas -> California -> Dignity Health,All states and outlying areas,California,Dignity Health,3,2018,0,2018,0,0,0,0,0,0,0,0,0
11246,r073,All states and outlying areas -> California -> Doheny Eye Institute,All states and outlying areas,California,Doheny Eye Institute,3,2632,0,0,0,0,0,0,2632,0,0,0,0
11246,r074,All states and outlying areas -> California -> Dryad,All states and outlying areas,California,Dryad,3,407,0,0,0,0,0,0,407,0,0,0,0
11246,r075,All states and outlying areas -> California -> East Bay Institute for Research and Education,All states and outlying areas,California,East Bay Institute for Research and Education,3,1932,0,1929,0,0,0,0,4,0,0,0,0
11246,r076,"All states and outlying areas -> California -> Education, Training and Research Associates",All states and outlying areas,California,"Education, Training and Research Associates",3,26,0,0,0,0,0,0,0,0,26,0,0
11246,r077,All states and outlying areas -> California -> Electric Power Research Institute,All states and outlying areas,California,Electric Power Research Institute,3,24410,0,270,17597,0,0,0,0,0.05,0,0,6543
11246,r078,All states and outlying areas -> California -> Electricore Inc.,All states and outlying areas,California,Electricore Inc.,3,1027,0,0,1027,0,0,0,0,0,0,0,0
11246,r079,"All states and outlying areas -> California -> Exploratorium, The",All states and outlying areas,California,"Exploratorium, The",3,2512,0,0,0,0,0,0,255,0,2258,0,0
11246,r080,All states and outlying areas -> California -> Farallon Institute,All states and outlying areas,California,Farallon Institute,3,1559,190,0,0,0,0,0,0,883,486,0,0
11246,r081,All states and outlying areas -> California -> FlexTech Alliance Inc.,All states and outlying areas,California,FlexTech Alliance Inc.,3,28947,0,28577,0,0,0,0,0,370,0,0,0
11246,r082,All states and outlying areas -> California -> GeoHazards International,All states and outlying areas,California,GeoHazards International,3,108,0,0,0,108,0,0,0,0,0,0,0
11246,r083,All states and outlying areas -> California -> Great Minds in STEM,All states and outlying areas,California,Great Minds in STEM,3,52,0,52,0,0,0,0,0,0,0,0,0
11246,r084,All states and outlying areas -> California -> Greater Los Angeles Veterans Research and Education Foundation,All states and outlying areas,California,Greater Los Angeles Veterans Research and Education Foundation,3,1515,0,0,0,0,0,0,1515,0,0,0,0
11246,r085,All states and outlying areas -> California -> Henry E. Huntington Library and Art Gallery,All states and outlying areas,California,Henry E. Huntington Library and Art Gallery,3,4,0,0,0,0,0,0,0,0,0,4,0
11246,r086,All states and outlying areas -> California -> Hoag Memorial Hospital Presbyterian,All states and outlying areas,California,Hoag Memorial Hospital Presbyterian,3,40,0,0,0,0,0,0,40,0,0,0,0
11246,r087,"All states and outlying areas -> California -> Human Biomolecular Research Institute, The",All states and outlying areas,California,"Human Biomolecular Research Institute, The",3,630,0,0,0,0,0,0,630,0,0,0,0
11246,r088,All states and outlying areas -> California -> Huntington Medical Research Institutes,All states and outlying areas,California,Huntington Medical Research Institutes,3,2321,0,0,0,0,0,0,2321,0,0,0,0
11246,r089,All states and outlying areas -> California -> Indian Health Council,All states and outlying areas,California,Indian Health Council,3,1293,0,0,0,0,0,0,1293,0,0,0,0
11246,r090,All states and outlying areas -> California -> Industry Initiatives for Science and Math Education,All states and outlying areas,California,Industry Initiatives for Science and Math Education,3,200,0,200,0,0,0,0,0,0,0,0,0
11246,r091,All states and outlying areas -> California -> Institute for Molecular Medicine,All states and outlying areas,California,Institute for Molecular Medicine,3,5216,0,0,0,0,0,0,5216,0,0,0,0
11246,r092,All states and outlying areas -> California -> Institute for Scientific Analysis and Scientific Analysis Corp.,All states and outlying areas,California,Institute for Scientific Analysis and Scientific Analysis Corp.,3,1062,0,0,0,0,0,0,1062,0,0,0,0
11246,r093,All states and outlying areas -> California -> Institute for the Study of Learning and Expertise,All states and outlying areas,California,Institute for the Study of Learning and Expertise,3,448,0,448,0,0,0,0,0,0,0,0,0
11246,r094,All states and outlying areas -> California -> Institute for Wildlife Studies,All states and outlying areas,California,Institute for Wildlife Studies,3,47,0,0,0,47,0,0,0,0,0,0,0
11246,r095,All states and outlying areas -> California -> International AIDS Society USA,All states and outlying areas,California,International AIDS Society USA,3,885,0,0,0,0,0,0,885,0,0,0,0
11246,r096,All states and outlying areas -> California -> International Computer Science Institute,All states and outlying areas,California,International Computer Science Institute,3,668,0,0,0,0,0,0,0,0,668,0,0
11246,r097,All states and outlying areas -> California -> J. Craig Venter Institute,All states and outlying areas,California,J. Craig Venter Institute,3,5118,0,0,0,0,0,0,2974,60,2084,0,0
11246,r098,"All states and outlying areas -> California -> J. David Gladstone Institutes, The",All states and outlying areas,California,"J. David Gladstone Institutes, The",3,46713,0,666,0,0,0,0,44898,0,1148,0,0
11246,r099,All states and outlying areas -> California -> Kaiser Permanente,All states and outlying areas,California,Kaiser Permanente,3,109589,0,0,0,0,0,0,109589,0,0,0,0
11246,r100,All states and outlying areas -> California -> Kestrel Institute,All states and outlying areas,California,Kestrel Institute,3,2910,0,2910,0,0,0,0,0,0,0,0,0
11246,r101,All states and outlying areas -> California -> La Jolla Infectious Disease Institute,All states and outlying areas,California,La Jolla Infectious Disease Institute,3,260,0,0,0,0,0,0,260,0,0,0,0
11246,r102,All states and outlying areas -> California -> La Jolla Institute for Immunology,All states and outlying areas,California,La Jolla Institute for Immunology,3,45267,0,0,0,0,0,0,45267,0,0,0,0
11246,r103,All states and outlying areas -> California -> LA Promise Fund,All states and outlying areas,California,LA Promise Fund,3,2280,0,0,0,0,2280,0,0,0,0,0,0
11246,r104,All states and outlying areas -> California -> Las Cumbres Observatory Global Telescope Network Inc.,All states and outlying areas,California,Las Cumbres Observatory Global Telescope Network Inc.,3,2893,0,0,0,0,0,0,0,0,2893,0,0
11246,r105,All states and outlying areas -> California -> Loma Linda Veterans Association for Research and Education,All states and outlying areas,California,Loma Linda Veterans Association for Research and Education,3,1363,0,0,0,0,0,0,1363,0,0,0,0
11246,r106,All states and outlying areas -> California -> Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,All states and outlying areas,California,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,3,16093,0,231,0,0,0,0,15862,0,0,0,0
11246,r107,All states and outlying areas -> California -> Mathematical Sciences Research Institute,All states and outlying areas,California,Mathematical Sciences Research Institute,3,3613,0,0,0,0,0,0,0,0,3613,0,0
11246,r108,All states and outlying areas -> California -> Meedan Inc.,All states and outlying areas,California,Meedan Inc.,3,2459,0,0,0,0,0,0,0,0,2459,0,0
11246,r109,All states and outlying areas -> California -> Molecular Medicine Research Institute,All states and outlying areas,California,Molecular Medicine Research Institute,3,98,0,0,0,0,0,0,98,0,0,0,0
11246,r110,All states and outlying areas -> California -> Monterey Bay Aquarium Research Institute,All states and outlying areas,California,Monterey Bay Aquarium Research Institute,3,18627,245,0,0,99,0,0,0,350,17933,0,0
11246,r111,All states and outlying areas -> California -> Multiplier,All states and outlying areas,California,Multiplier,3,455,0,0,0,0,0,0,0,0,0,455,0
11246,r112,All states and outlying areas -> California -> Museum Associates,All states and outlying areas,California,Museum Associates,3,369,0,0,0,0,0,0,0,0,369,0,0
11246,r113,All states and outlying areas -> California -> National Marine Mammal Foundation,All states and outlying areas,California,National Marine Mammal Foundation,3,1593,0,1593,0,0,0,0,0,0,0,0,0
11246,r114,All states and outlying areas -> California -> Natural History Museum of Los Angeles County,All states and outlying areas,California,Natural History Museum of Los Angeles County,3,4876,0,0,0,0,0,0,0,0,4876,0,0
11246,r115,All states and outlying areas -> California -> New Teacher Center,All states and outlying areas,California,New Teacher Center,3,1571,0,0,0,0,1571,0,0,0,0,0,0
11246,r116,All states and outlying areas -> California -> Northern California Institute for Research and Education,All states and outlying areas,California,Northern California Institute for Research and Education,3,55271,0,2079,0,0,0,0,53192,0,0,0,0
11246,r117,All states and outlying areas -> California -> Oak Crest Institute of Science,All states and outlying areas,California,Oak Crest Institute of Science,3,2948,0,0,0,0,0,0,2948,0,0,0,0
11246,r118,All states and outlying areas -> California -> Olive View-UCLA Education and Research Institute,All states and outlying areas,California,Olive View-UCLA Education and Research Institute,3,953,0,0,0,0,0,0,953,0,0,0,0
11246,r119,All states and outlying areas -> California -> Palo Alto Veterans Institute for Research,All states and outlying areas,California,Palo Alto Veterans Institute for Research,3,11618,0,1065,0,0,0,0,10039,0,514,0,0
11246,r120,All states and outlying areas -> California -> Paso Pacifico,All states and outlying areas,California,Paso Pacifico,3,59,0,0,0,0,0,0,0,0,0,59,0
11246,r121,All states and outlying areas -> California -> Phoenix Bioinformatics Corp.,All states and outlying areas,California,Phoenix Bioinformatics Corp.,3,665,0,0,0,0,0,0,0,0,665,0,0
11246,r122,All states and outlying areas -> California -> Point Reyes Bird Observatory,All states and outlying areas,California,Point Reyes Bird Observatory,3,424,0,0,0,80,0,0,0,344,0,0,0
11246,r123,All states and outlying areas -> California -> Post Road Foundation,All states and outlying areas,California,Post Road Foundation,3,3372,0,0,3372,0,0,0,0,0,0,0,0
11246,r124,All states and outlying areas -> California -> Power Environmental Energy Research Institute,All states and outlying areas,California,Power Environmental Energy Research Institute,3,550,0,0,0,0,0,0,0,0,550,0,0
11246,r125,All states and outlying areas -> California -> Proteogenomics Research Institute for Systems Medicine,All states and outlying areas,California,Proteogenomics Research Institute for Systems Medicine,3,3644,0,0,0,0,0,0,3644,0,0,0,0
11246,r126,All states and outlying areas -> California -> Public Health Foundation Enterprises Inc.,All states and outlying areas,California,Public Health Foundation Enterprises Inc.,3,5133,0,0,0,0,0,0,5133,0,0,0,0
11246,r127,All states and outlying areas -> California -> Public Health Institute,All states and outlying areas,California,Public Health Institute,3,62183,0,0,0,0,0,0,62183,0,0,0,0
11246,r128,All states and outlying areas -> California -> Public Policy Institute of California,All states and outlying areas,California,Public Policy Institute of California,3,925,0,0,0,0,925,0,0,0,0,0,0
11246,r129,All states and outlying areas -> California -> Rady Children's Hospital-San Diego,All states and outlying areas,California,Rady Children's Hospital-San Diego,3,1431,0,0,0,0,0,0,1431,0,0,0,0
11246,r130,All states and outlying areas -> California -> Rancho Research Institute,All states and outlying areas,California,Rancho Research Institute,3,819,0,0,0,0,0,0,819,0,0,0,0
11246,r131,All states and outlying areas -> California -> Rancho Santa Ana Botanic Garden,All states and outlying areas,California,Rancho Santa Ana Botanic Garden,3,578,0,0,0,0,0,0,0,0,578,0,0
11246,r132,All states and outlying areas -> California -> RAND Corp.,All states and outlying areas,California,RAND Corp.,3,51522,1200,0,0,0,3162,0,40457,0,2268,0,4437
11246,r133,All states and outlying areas -> California -> Reading Partners,All states and outlying areas,California,Reading Partners,3,3760,0,0,0,0,3760,0,0,0,0,0,0
11246,r134,All states and outlying areas -> California -> RUNX1 Foundation,All states and outlying areas,California,RUNX1 Foundation,3,8,0,0,0,0,0,0,8,0,0,0,0
11246,r135,All states and outlying areas -> California -> Salk Institute for Biological Studies,All states and outlying areas,California,Salk Institute for Biological Studies,3,79291,0,0,0,0,0,0,78023,0,1263,5,0
11246,r136,All states and outlying areas -> California -> San Diego Biomedical Research Institute,All states and outlying areas,California,San Diego Biomedical Research Institute,3,4053,0,0,0,0,0,0,4053,0,0,0,0
11246,r137,All states and outlying areas -> California -> Sanford Burnham Prebys Medical Discovery Institute,All states and outlying areas,California,Sanford Burnham Prebys Medical Discovery Institute,3,71288,0,8361,0,0,0,0,62927,0,0,0,0
11246,r138,All states and outlying areas -> California -> Science Communication Lab,All states and outlying areas,California,Science Communication Lab,3,483,0,0,0,0,0,0,483,0,0,0,0
11246,r139,All states and outlying areas -> California -> Scintillon Institute,All states and outlying areas,California,Scintillon Institute,3,1946,0,0,0,0,0,0,1946,0,0,0,0
11246,r140,All states and outlying areas -> California -> Scripps Health,All states and outlying areas,California,Scripps Health,3,3819,0,0,0,0,0,0,3819,0,0,0,0
11246,r141,All states and outlying areas -> California -> Search for Extraterrestrial Intelligence Institute,All states and outlying areas,California,Search for Extraterrestrial Intelligence Institute,3,14876,0,0,983,28,0,0,493,11951,1421,0,0
11246,r142,All states and outlying areas -> California -> SEMI,All states and outlying areas,California,SEMI,3,5000,0,5000,0,0,0,0,0,0,0,0,0
11246,r143,All states and outlying areas -> California -> Sequoia Foundation,All states and outlying areas,California,Sequoia Foundation,3,221,0,0,0,0,0,0,221,0,0,0,0
11246,r144,All states and outlying areas -> California -> Seventh-Day Adventists Loma Linda University Medical Center,All states and outlying areas,California,Seventh-Day Adventists Loma Linda University Medical Center,3,62,0,0,0,0,0,0,0,62,0,0,0
11246,r145,All states and outlying areas -> California -> Sharp Memorial Hospital,All states and outlying areas,California,Sharp Memorial Hospital,3,668,0,0,0,0,0,0,668,0,0,0,0
11246,r146,All states and outlying areas -> California -> Sierra Streams Institute,All states and outlying areas,California,Sierra Streams Institute,3,301,0,0,0,0,0,0,0,0,301,0,0
11246,r147,All states and outlying areas -> California -> Small School Districts' Association,All states and outlying areas,California,Small School Districts' Association,3,1143,0,0,0,0,1143,0,0,0,0,0,0
11246,r148,"All states and outlying areas -> California -> Smith-Kettlewell Eye Research Institute, The",All states and outlying areas,California,"Smith-Kettlewell Eye Research Institute, The",3,4266,0,0,0,0,0,0,4266,0,0,0,0
11246,r149,All states and outlying areas -> California -> Society for Advancement of Chicanos and Native Americans in Science,All states and outlying areas,California,Society for Advancement of Chicanos and Native Americans in Science,3,2201,0,0,0,0,0,0,2201,0,0,0,0
11246,r150,All states and outlying areas -> California -> Southern California Institute for Research and Education,All states and outlying areas,California,Southern California Institute for Research and Education,3,1177,0,0,0,0,0,0,1177,0,0,0,0
11246,r151,All states and outlying areas -> California -> SRI International,All states and outlying areas,California,SRI International,3,129600,0,67491,1584,0,6293,0,43444,1444,9344,0,0
11246,r152,All states and outlying areas -> California -> Sustainable Systems Research Foundation,All states and outlying areas,California,Sustainable Systems Research Foundation,3,5,0,0,0,0,0,0,0,0,0,5,0
11246,r153,All states and outlying areas -> California -> Terasaki Institute for Biomedical Innovation,All states and outlying areas,California,Terasaki Institute for Biomedical Innovation,3,897,0,0,0,0,0,0,897,0,0,0,0
11246,r154,All states and outlying areas -> California -> Thai Community Development Center,All states and outlying areas,California,Thai Community Development Center,3,200,0,0,0,0,0,0,0,0,0,200,0
11246,r155,All states and outlying areas -> California -> Theiss Research,All states and outlying areas,California,Theiss Research,3,2090,2090,0,0,0,0,0,0,0,0,0,0
11246,r156,All states and outlying areas -> California -> Think Together,All states and outlying areas,California,Think Together,3,2278,0,0,0,0,2278,0,0,0,0,0,0
11246,r157,All states and outlying areas -> California -> Through the Looking Glass,All states and outlying areas,California,Through the Looking Glass,3,200,0,0,0,0,0,0,200,0,0,0,0
11246,r158,All states and outlying areas -> California -> Tides Center,All states and outlying areas,California,Tides Center,3,31,0,0,0,0,0,0,0,0,0,31,0
11246,r159,All states and outlying areas -> California -> Topos Institute,All states and outlying areas,California,Topos Institute,3,882,0,869,0,0,0,0,0,0,13,0,0
11246,r160,"All states and outlying areas -> California -> Trust for Public Land, The",All states and outlying areas,California,"Trust for Public Land, The",3,14,0,0,0,14,0,0,0,0,0,0,0
11246,r161,All states and outlying areas -> California -> Unitary Fund,All states and outlying areas,California,Unitary Fund,3,275,0,0,275,0,0,0,0,0,0,0,0
