table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
3151,r407,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,406,"['4,212', '']","['6,131', '']","['10,343', '']"
3151,r408,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,407,"['4,203', '']","['0', '']","['4,203', '']"
3151,r409,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,408,"['4,154', '']","['0', '']","['4,154', '']"
3151,r410,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,409,"['4,130', '']","['0', '']","['4,130', '']"
3151,r411,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,410,"['4,098', '']","['2,275', '']","['6,373', '']"
3151,r412,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,411,"['4,026', '']","['0', '']","['4,026', '']"
3151,r413,All institutions -> Barnard C.,All institutions,Barnard C.,2,412,"['4,010', '']","['0', '']","['4,010', '']"
3151,r414,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,413,"['3,986', '']","['0', '']","['3,986', '']"
3151,r415,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,414,"['3,945', '']","['0', '']","['3,945', '']"
3151,r416,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,415,"['3,916', 'i']","['0', 'i']","['3,916', 'i']"
3151,r417,All institutions -> Pace U.,All institutions,Pace U.,2,416,"['3,855', '']","['0', '']","['3,855', '']"
3151,r418,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,417,"['3,769', '']","['0', '']","['3,769', '']"
3151,r419,All institutions -> Central State U.,All institutions,Central State U.,2,418,"['3,766', '']","['0', '']","['3,766', '']"
3151,r420,All institutions -> Colgate U.,All institutions,Colgate U.,2,419,"['3,756', '']","['0', '']","['3,756', '']"
3151,r421,All institutions -> Haverford C.,All institutions,Haverford C.,2,420,"['3,752', '']","['0', '']","['3,752', '']"
3151,r422,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,421,"['3,740', '']","['0', '']","['3,740', '']"
3151,r423,All institutions -> Trinity U.,All institutions,Trinity U.,2,422,"['3,736', '']","['0', '']","['3,736', '']"
3151,r424,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,423,"['3,710', '']","['0', '']","['3,710', '']"
3151,r425,All institutions -> Murray State U.,All institutions,Murray State U.,2,423,"['3,710', '']","['0', '']","['3,710', '']"
3151,r426,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,425,"['3,681', '']","['0', '']","['3,681', '']"
3151,r427,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,426,"['3,679', '']","['0', '']","['3,679', '']"
3151,r428,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,427,"['3,659', '']","['0', '']","['3,659', '']"
3151,r429,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,428,"['3,628', '']","['0', '']","['3,628', '']"
3151,r430,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,429,"['3,477', '']","['0', '']","['3,477', '']"
3151,r431,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,430,"['3,471', '']","['0', '']","['3,471', '']"
3151,r432,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,431,"['3,464', 'i']","['0', 'i']","['3,464', 'i']"
3151,r433,All institutions -> Towson U.,All institutions,Towson U.,2,432,"['3,423', '']","['0', '']","['3,423', '']"
3151,r434,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,433,"['3,414', '']","['0', '']","['3,414', '']"
3151,r435,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,434,"['3,403', '']","['0', '']","['3,403', '']"
3151,r436,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,435,"['3,392', '']","['0', '']","['3,392', '']"
3151,r437,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,436,"['3,383', '']","['0', '']","['3,383', '']"
3151,r438,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,437,"['3,380', '']","['0', '']","['3,380', '']"
3151,r439,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,438,"['3,353', '']","['0', '']","['3,353', '']"
3151,r440,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,439,"['3,275', '']","['0', '']","['3,275', '']"
3151,r441,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,440,"['3,268', '']","['0', '']","['3,268', '']"
3151,r442,All institutions -> Reed C.,All institutions,Reed C.,2,441,"['3,240', '']","['0', '']","['3,240', '']"
3151,r443,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,442,"['3,232', '']","['0', '']","['3,232', '']"
3151,r444,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,443,"['3,223', '']","['0', '']","['3,223', '']"
3151,r445,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,444,"['3,211', '']","['0', '']","['3,211', '']"
3151,r446,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,445,"['3,107', '']","['0', '']","['3,107', '']"
3151,r447,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,446,"['3,097', '']","['14,919', '']","['18,016', '']"
3151,r448,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,447,"['3,078', '']","['0', '']","['3,078', '']"
3151,r449,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,448,"['3,012', '']","['0', '']","['3,012', '']"
3151,r450,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,449,"['2,991', '']","['0', '']","['2,991', '']"
3151,r451,All institutions -> Pomona C.,All institutions,Pomona C.,2,450,"['2,985', '']","['0', '']","['2,985', '']"
3151,r452,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,451,"['2,979', '']","['0', '']","['2,979', '']"
3151,r453,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,452,"['2,968', '']","['0', '']","['2,968', '']"
3151,r454,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,453,"['2,959', '']","['0', '']","['2,959', '']"
3151,r455,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,454,"['2,919', '']","['0', '']","['2,919', '']"
3151,r456,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,455,"['2,851', '']","['0', '']","['2,851', '']"
3151,r457,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,456,"['2,836', '']","['0', '']","['2,836', '']"
3151,r458,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,457,"['2,818', '']","['0', '']","['2,818', '']"
3151,r459,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,458,"['2,805', '']","['0', '']","['2,805', '']"
3151,r460,All institutions -> U. Richmond,All institutions,U. Richmond,2,459,"['2,783', '']","['0', '']","['2,783', '']"
3151,r461,All institutions -> Dillard U.,All institutions,Dillard U.,2,460,"['2,772', '']","['0', '']","['2,772', '']"
3151,r462,All institutions -> Spelman C.,All institutions,Spelman C.,2,461,"['2,751', '']","['0', '']","['2,751', '']"
3151,r463,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,462,"['2,750', '']","['0', '']","['2,750', '']"
3151,r464,All institutions -> Hope C.,All institutions,Hope C.,2,463,"['2,745', '']","['0', '']","['2,745', '']"
3151,r465,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,464,"['2,712', '']","['0', '']","['2,712', '']"
3151,r466,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,465,"['2,711', '']","['0', '']","['2,711', '']"
3151,r467,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,466,"['2,692', '']","['0', '']","['2,692', '']"
3151,r468,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,467,"['2,659', '']","['0', '']","['2,659', '']"
3151,r469,All institutions -> Stockton U.,All institutions,Stockton U.,2,468,"['2,634', '']","['0', '']","['2,634', '']"
3151,r470,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,469,"['2,633', '']","['0', '']","['2,633', '']"
3151,r471,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,470,"['2,619', '']","['0', '']","['2,619', '']"
3151,r472,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,471,"['2,577', '']","['0', '']","['2,577', '']"
3151,r473,All institutions -> Elon U.,All institutions,Elon U.,2,472,"['2,545', '']","['0', '']","['2,545', '']"
3151,r474,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,473,"['2,513', '']","['0', '']","['2,513', '']"
3151,r475,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,474,"['2,481', '']","['0', '']","['2,481', '']"
3151,r476,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,475,"['2,478', '']","['0', '']","['2,478', '']"
3151,r477,All institutions -> Occidental C.,All institutions,Occidental C.,2,476,"['2,458', '']","['0', '']","['2,458', '']"
3151,r478,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,477,"['2,429', '']","['0', '']","['2,429', '']"
3151,r479,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,478,"['2,420', '']","['0', '']","['2,420', '']"
3151,r480,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,479,"['2,416', '']","['0', '']","['2,416', '']"
3151,r481,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,480,"['2,387', '']","['0', '']","['2,387', '']"
3151,r482,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,481,"['2,373', '']","['0', '']","['2,373', '']"
3151,r483,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,482,"['2,368', '']","['794', '']","['3,162', '']"
3151,r484,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,483,"['2,364', '']","['0', '']","['2,364', '']"
3151,r485,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,484,"['2,363', '']","['0', '']","['2,363', '']"
3151,r486,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,485,"['2,352', '']","['0', '']","['2,352', '']"
3151,r487,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,485,"['2,352', '']","['0', '']","['2,352', '']"
3151,r488,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,487,"['2,319', '']","['0', '']","['2,319', '']"
3151,r489,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,488,"['2,285', '']","['0', '']","['2,285', '']"
3151,r490,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,489,"['2,279', '']","['0', '']","['2,279', '']"
3151,r491,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,490,"['2,250', '']","['0', '']","['2,250', '']"
3151,r492,All institutions -> Colorado C.,All institutions,Colorado C.,2,491,"['2,233', '']","['0', '']","['2,233', '']"
3151,r493,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,492,"['2,228', '']","['16,058', '']","['18,286', '']"
3151,r494,All institutions -> Seattle U.,All institutions,Seattle U.,2,493,"['2,223', '']","['0', '']","['2,223', '']"
3151,r495,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,494,"['2,216', '']","['0', '']","['2,216', '']"
3151,r496,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,495,"['2,189', '']","['0', '']","['2,189', '']"
3151,r497,All institutions -> Rush U.,All institutions,Rush U.,2,496,"['2,184', '']","['94,083', '']","['96,267', '']"
3151,r498,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,497,"['2,173', '']","['0', '']","['2,173', '']"
3151,r499,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,498,"['2,170', '']","['0', '']","['2,170', '']"
3151,r500,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,499,"['2,148', '']","['0', '']","['2,148', '']"
3151,r501,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,500,"['2,139', '']","['0', '']","['2,139', '']"
3151,r502,All institutions -> Bates C.,All institutions,Bates C.,2,501,"['2,135', '']","['0', '']","['2,135', '']"
3151,r503,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,502,"['2,124', '']","['0', '']","['2,124', '']"
3151,r504,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,503,"['2,118', '']","['0', '']","['2,118', '']"
3151,r505,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,504,"['2,095', 'i']","['0', 'i']","['2,095', 'i']"
3151,r506,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,505,"['2,083', '']","['0', '']","['2,083', '']"
3151,r507,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,506,"['2,076', '']","['0', '']","['2,076', '']"
3151,r508,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,507,"['2,068', '']","['0', '']","['2,068', '']"
3151,r509,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,508,"['2,063', '']","['0', '']","['2,063', '']"
3151,r510,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,509,"['2,058', '']","['0', '']","['2,058', '']"
3151,r511,All institutions -> Niagara U.,All institutions,Niagara U.,2,510,"['2,057', '']","['0', '']","['2,057', '']"
3151,r512,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,511,"['2,050', '']","['0', '']","['2,050', '']"
3151,r513,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,512,"['2,042', '']","['0', '']","['2,042', '']"
3151,r514,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,513,"['2,031', '']","['0', '']","['2,031', '']"
3151,r515,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,514,"['2,028', '']","['0', '']","['2,028', '']"
3151,r516,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,515,"['2,024', '']","['0', '']","['2,024', '']"
3151,r517,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,516,"['2,011', '']","['0', '']","['2,011', '']"
3151,r518,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,517,"['2,006', '']","['0', '']","['2,006', '']"
3151,r519,All institutions -> Touro U.,All institutions,Touro U.,2,518,"['1,988', '']","['1,555', '']","['3,543', '']"
3151,r520,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,519,"['1,980', '']","['0', '']","['1,980', '']"
3151,r521,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,520,"['1,971', '']","['0', '']","['1,971', '']"
3151,r522,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,521,"['1,961', '']","['0', '']","['1,961', '']"
3151,r523,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,522,"['1,957', '']","['0', '']","['1,957', '']"
3151,r524,All institutions -> Willamette U.,All institutions,Willamette U.,2,523,"['1,953', '']","['0', '']","['1,953', '']"
3151,r525,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,524,"['1,919', '']","['0', '']","['1,919', '']"
3151,r526,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,525,"['1,911', '']","['0', '']","['1,911', '']"
3151,r527,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,526,"['1,894', '']","['0', '']","['1,894', '']"
3151,r528,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,527,"['1,876', '']","['0', '']","['1,876', '']"
3151,r529,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,528,"['1,873', '']","['10,010', '']","['11,883', '']"
3151,r530,"All institutions -> U. South Florida, Sarasota-Manatee",All institutions,"U. South Florida, Sarasota-Manatee",2,529,"['1,872', '']","['0', '']","['1,872', '']"
3151,r531,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,530,"['1,870', '']","['0', '']","['1,870', '']"
3151,r532,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,530,"['1,870', '']","['0', '']","['1,870', '']"
3151,r533,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,532,"['1,858', '']","['0', '']","['1,858', '']"
3151,r534,All institutions -> Colby C.,All institutions,Colby C.,2,533,"['1,852', '']","['0', '']","['1,852', '']"
3151,r535,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,533,"['1,852', '']","['0', '']","['1,852', '']"
3151,r536,All institutions -> Babson C.,All institutions,Babson C.,2,535,"['1,845', '']","['0', '']","['1,845', '']"
3151,r537,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,536,"['1,821', '']","['3,999', '']","['5,820', '']"
3151,r538,All institutions -> Macalester C.,All institutions,Macalester C.,2,537,"['1,808', '']","['0', '']","['1,808', '']"
3151,r539,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,538,"['1,801', 'i']","['0', 'i']","['1,801', 'i']"
3151,r540,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,539,"['1,781', '']","['0', '']","['1,781', '']"
3151,r541,All institutions -> Davidson C.,All institutions,Davidson C.,2,540,"['1,777', '']","['0', '']","['1,777', '']"
3151,r542,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,541,"['1,774', '']","['0', '']","['1,774', '']"
3151,r543,All institutions -> Kettering U.,All institutions,Kettering U.,2,542,"['1,765', '']","['0', '']","['1,765', '']"
3151,r544,All institutions -> C. Wooster,All institutions,C. Wooster,2,543,"['1,758', '']","['0', '']","['1,758', '']"
3151,r545,All institutions -> Claflin U.,All institutions,Claflin U.,2,544,"['1,746', '']","['0', '']","['1,746', '']"
3151,r546,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,545,"['1,741', '']","['3', '']","['1,744', '']"
3151,r547,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,546,"['1,740', '']","['0', '']","['1,740', '']"
3151,r548,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,547,"['1,729', '']","['0', '']","['1,729', '']"
3151,r549,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,548,"['1,720', '']","['0', '']","['1,720', '']"
3151,r550,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,549,"['1,713', 'i']","['0', 'i']","['1,713', 'i']"
3151,r551,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,550,"['1,682', '']","['0', '']","['1,682', '']"
3151,r552,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,551,"['1,664', '']","['0', '']","['1,664', '']"
3151,r553,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,552,"['1,659', '']","['0', '']","['1,659', '']"
3151,r554,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,553,"['1,657', '']","['0', '']","['1,657', '']"
3151,r555,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,554,"['1,655', '']","['0', '']","['1,655', '']"
3151,r556,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,555,"['1,650', '']","['0', '']","['1,650', '']"
3151,r557,All institutions -> Mills C.,All institutions,Mills C.,2,556,"['1,643', '']","['0', '']","['1,643', '']"
3151,r558,All institutions -> Furman U.,All institutions,Furman U.,2,557,"['1,628', '']","['0', '']","['1,628', '']"
3151,r559,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,557,"['1,628', '']","['172', '']","['1,800', '']"
3151,r560,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,559,"['1,621', '']","['0', '']","['1,621', '']"
3151,r561,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,560,"['1,581', '']","['0', '']","['1,581', '']"
3151,r562,All institutions -> Calvin U.,All institutions,Calvin U.,2,561,"['1,577', '']","['0', '']","['1,577', '']"
3151,r563,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,562,"['1,572', '']","['0', '']","['1,572', '']"
3151,r564,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,563,"['1,554', '']","['0', '']","['1,554', '']"
3151,r565,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,564,"['1,530', '']","['0', '']","['1,530', '']"
3151,r566,All institutions -> U. Hartford,All institutions,U. Hartford,2,565,"['1,528', '']","['0', '']","['1,528', '']"
3151,r567,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,566,"['1,520', '']","['0', '']","['1,520', '']"
3151,r568,All institutions -> Albany State U.,All institutions,Albany State U.,2,567,"['1,491', '']","['0', '']","['1,491', '']"
3151,r569,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,568,"['1,477', '']","['0', '']","['1,477', '']"
3151,r570,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,569,"['1,460', '']","['0', '']","['1,460', '']"
3151,r571,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,570,"['1,448', '']","['0', '']","['1,448', '']"
3151,r572,All institutions -> Marshall B. Ketchum U.,All institutions,Marshall B. Ketchum U.,2,571,"['1,430', 'i']","['0', 'i']","['1,430', 'i']"
3151,r573,All institutions -> Liberty U.,All institutions,Liberty U.,2,572,"['1,402', '']","['378', '']","['1,780', '']"
3151,r574,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,573,"['1,397', '']","['0', '']","['1,397', '']"
3151,r575,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,574,"['1,390', '']","['0', '']","['1,390', '']"
3151,r576,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,575,"['1,381', '']","['0', '']","['1,381', '']"
3151,r577,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,576,"['1,370', '']","['0', '']","['1,370', '']"
3151,r578,All institutions -> Bradley U.,All institutions,Bradley U.,2,577,"['1,357', '']","['0', '']","['1,357', '']"
3151,r579,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,578,"['1,352', '']","['0', '']","['1,352', '']"
3151,r580,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,579,"['1,341', '']","['0', '']","['1,341', '']"
3151,r581,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,580,"['1,334', '']","['14,792', '']","['16,126', '']"
3151,r582,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,581,"['1,315', '']","['0', '']","['1,315', '']"
3151,r583,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,582,"['1,294', '']","['0', '']","['1,294', '']"
3151,r584,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,583,"['1,279', '']","['0', '']","['1,279', '']"
3151,r585,All institutions -> Benedict C.,All institutions,Benedict C.,2,584,"['1,269', '']","['0', '']","['1,269', '']"
3151,r586,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,585,"['1,252', '']","['0', '']","['1,252', '']"
3151,r587,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,586,"['1,245', '']","['0', '']","['1,245', '']"
3151,r588,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,587,"['1,237', '']","['0', '']","['1,237', '']"
3151,r589,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,588,"['1,234', '']","['0', '']","['1,234', '']"
3151,r590,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,589,"['1,223', '']","['0', '']","['1,223', '']"
3151,r591,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,590,"['1,200', '']","['0', '']","['1,200', '']"
3151,r592,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,591,"['1,195', '']","['0', '']","['1,195', '']"
3151,r593,"All institutions -> Saint John's U., Collegeville",All institutions,"Saint John's U., Collegeville",2,592,"['1,191', 'i']","['0', 'i']","['1,191', 'i']"
3151,r594,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,593,"['1,190', '']","['0', '']","['1,190', '']"
3151,r595,All institutions -> Biola U.,All institutions,Biola U.,2,594,"['1,155', 'i']","['0', 'i']","['1,155', 'i']"
3151,r596,All institutions -> Emerson C.,All institutions,Emerson C.,2,595,"['1,145', '']","['0', '']","['1,145', '']"
3151,r597,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,596,"['1,143', '']","['0', '']","['1,143', '']"
3151,r598,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,596,"['1,143', '']","['0', '']","['1,143', '']"
3151,r599,All institutions -> Andrews U.,All institutions,Andrews U.,2,598,"['1,126', '']","['0', '']","['1,126', '']"
3151,r600,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,598,"['1,126', 'i']","['0', 'i']","['1,126', 'i']"
3151,r601,All institutions -> Dine C.,All institutions,Dine C.,2,598,"['1,126', '']","['0', '']","['1,126', '']"
3151,r602,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,601,"['1,125', '']","['0', '']","['1,125', '']"
3151,r603,All institutions -> Doane U.,All institutions,Doane U.,2,602,"['1,093', '']","['0', '']","['1,093', '']"
3151,r604,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,603,"['1,092', '']","['0', '']","['1,092', '']"
3151,r605,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,604,"['1,084', 'i']","['0', 'i']","['1,084', 'i']"
3151,r606,All institutions -> Whitman C.,All institutions,Whitman C.,2,605,"['1,083', '']","['0', '']","['1,083', '']"
3151,r607,All institutions -> Keene State C.,All institutions,Keene State C.,2,606,"['1,061', '']","['0', '']","['1,061', '']"
3151,r608,All institutions -> Providence C.,All institutions,Providence C.,2,607,"['1,042', '']","['0', '']","['1,042', '']"
3151,r609,All institutions -> Albion C.,All institutions,Albion C.,2,608,"['1,040', '']","['0', '']","['1,040', '']"
3151,r610,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,609,"['1,037', '']","['0', '']","['1,037', '']"
3151,r611,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,610,"['1,027', 'i']","['0', 'i']","['1,027', 'i']"
3151,r612,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,611,"['1,010', '']","['0', '']","['1,010', '']"
3151,r613,All institutions -> Vassar C.,All institutions,Vassar C.,2,612,"['1,009', '']","['0', '']","['1,009', '']"
