table_id,row_id,region_country_or_economy_and_field_full_path,region_country_or_economy_and_field_level_1,region_country_or_economy_and_field_level_2,region_country_or_economy_and_field_level_3,region_country_or_economy_and_field_level_4,region_country_or_economy_and_field_hierarchy_depth,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
5785,r188,Indonesia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Indonesia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,23700,22403,25450,NA,13712,18101,NA,NA,NA
5785,r189,Indonesia -> All fields -> S&E fields -> Computer sciences,Indonesia,All fields,S&E fields,Computer sciences,4,14405,13532,15380,NA,91191,37342,NA,NA,NA
5785,r190,Indonesia -> All fields -> S&E fields -> Agricultural sciences,Indonesia,All fields,S&E fields,Agricultural sciences,4,39494,37553,42659,NA,30604,24360,NA,NA,NA
5785,r191,Indonesia -> All fields -> S&E fields -> Social and behavioral sciences,Indonesia,All fields,S&E fields,Social and behavioral sciences,4,34663,31564,35846,NA,49685,82806,NA,NA,NA
5785,r192,Indonesia -> All fields -> S&E fields -> Engineering,Indonesia,All fields,S&E fields,Engineering,4,102500,100997,114886,NA,85673,54784,NA,NA,NA
5785,r193,Ireland,Ireland,,,,1,,,,,,,,,
5785,r194,Ireland -> All fields,Ireland,All fields,,,2,27084,27443,27368,29391,40856,41072,39939,41258,47411
5785,r195,Ireland -> All fields -> S&E fields,Ireland,All fields,S&E fields,,3,7611,7853,10931,7683,12111,14541,14294,14140,16179
5785,r196,Ireland -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Ireland,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,1740,2530,2685,1689,2633,3724,3635,3967,4011
5785,r197,Ireland -> All fields -> S&E fields -> Computer sciences,Ireland,All fields,S&E fields,Computer sciences,4,988,530,895,953,1993,2587,2822,3024,4281
5785,r198,Ireland -> All fields -> S&E fields -> Agricultural sciences,Ireland,All fields,S&E fields,Agricultural sciences,4,274,301,301,263,611,872,930,823,989
5785,r199,Ireland -> All fields -> S&E fields -> Social and behavioral sciences,Ireland,All fields,S&E fields,Social and behavioral sciences,4,1479,1429,3946,1699,1902,2453,2250,2195,2422
5785,r200,Ireland -> All fields -> S&E fields -> Engineering,Ireland,All fields,S&E fields,Engineering,4,3130,3063,3104,3079,4972,4905,4657,4131,4476
5785,r201,Israel,Israel,,,,1,,,,,,,,,
5785,r202,Israel -> All fields,Israel,All fields,,,2,43744,45611,48627,49567,51761,50688,51856,52045,56274
5785,r203,Israel -> All fields -> S&E fields,Israel,All fields,S&E fields,,3,20966,22112,22932,23358,23892,23766,23380,23443,22611
5785,r204,Israel -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Israel,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,2379,2164,2202,2330,2079,2145,2313,2242,2328
5785,r205,Israel -> All fields -> S&E fields -> Computer sciences,Israel,All fields,S&E fields,Computer sciences,4,1907,2040,2197,2418,2513,2467,2680,2999,3351
5785,r206,Israel -> All fields -> S&E fields -> Agricultural sciences,Israel,All fields,S&E fields,Agricultural sciences,4,217,216,231,213,250,255,256,289,256
5785,r207,Israel -> All fields -> S&E fields -> Social and behavioral sciences,Israel,All fields,S&E fields,Social and behavioral sciences,4,11749,12569,12841,12810,13252,13127,12460,12175,10775
5785,r208,Israel -> All fields -> S&E fields -> Engineering,Israel,All fields,S&E fields,Engineering,4,4716,5124,5462,5587,5799,5773,5671,5739,5902
5785,r209,Italy,Italy,,,,1,,,,,,,,,
5785,r210,Italy -> All fields,Italy,All fields,,,2,211770,216509,204675,221907,225599,219037,225115,234263,238792
5785,r211,Italy -> All fields -> S&E fields,Italy,All fields,S&E fields,,3,84546,84737,72315,82834,85799,87381,83830,86033,92327
5785,r212,Italy -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Italy,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,13094,13237,12493,14266,14471,14650,14538,14646,15801
5785,r213,Italy -> All fields -> S&E fields -> Computer sciences,Italy,All fields,S&E fields,Computer sciences,4,2778,2420,2223,2247,2240,8537,2483,2578,3085
5785,r214,Italy -> All fields -> S&E fields -> Agricultural sciences,Italy,All fields,S&E fields,Agricultural sciences,4,3311,4133,4092,4365,4843,5075,5780,6196,6569
5785,r215,Italy -> All fields -> S&E fields -> Social and behavioral sciences,Italy,All fields,S&E fields,Social and behavioral sciences,4,32644,32118,30231,29354,30631,33120,28858,29394,33336
5785,r216,Italy -> All fields -> S&E fields -> Engineering,Italy,All fields,S&E fields,Engineering,4,32719,32829,23276,32602,33614,25999,32171,33219,33536
5785,r217,Japan<sup>b</sup>,Japan<sup>b</sup>,,,,1,,,,,,,,,
5785,r218,Japan<sup>b</sup> -> All fields,Japan<sup>b</sup>,All fields,,,2,541428,541428,558692,558853,574005,578990,576012,584071,582020
5785,r219,Japan<sup>b</sup> -> All fields -> S&E fields,Japan<sup>b</sup>,All fields,S&E fields,,3,321168,325365,319783,316730,173283,180888,178891,173573,172899
5785,r220,Japan<sup>b</sup> -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Japan<sup>b</sup>,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,18413,18297,18116,18063,18063,18233,18112,18245,17994
5785,r221,Japan<sup>b</sup> -> All fields -> S&E fields -> Computer sciences,Japan<sup>b</sup>,All fields,S&E fields,Computer sciences,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
5785,r222,Japan<sup>b</sup> -> All fields -> S&E fields -> Agricultural sciences,Japan<sup>b</sup>,All fields,S&E fields,Agricultural sciences,4,17071,17235,17388,17330,17330,17610,17379,17562,17594
5785,r223,Japan<sup>b</sup> -> All fields -> S&E fields -> Social and behavioral sciences,Japan<sup>b</sup>,All fields,S&E fields,Social and behavioral sciences,4,196061,199784,196735,195024,51577,59069,58100,50224,49476
5785,r224,Japan<sup>b</sup> -> All fields -> S&E fields -> Engineering,Japan<sup>b</sup>,All fields,S&E fields,Engineering,4,89623,90049,87544,86313,86313,85976,85300,87542,87835
5785,r225,Latvia,Latvia,,,,1,,,,,,,,,
5785,r226,Latvia -> All fields,Latvia,All fields,,,2,19209,15158,12886,12763,8838,8908,8358,7968,8245
5785,r227,Latvia -> All fields -> S&E fields,Latvia,All fields,S&E fields,,3,4843,4131,4043,3613,2794,3112,2913,2684,2916
5785,r228,Latvia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Latvia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,363,405,396,292,280,326,258,241,259
5785,r229,Latvia -> All fields -> S&E fields -> Computer sciences,Latvia,All fields,S&E fields,Computer sciences,4,472,455,402,386,330,364,360,340,350
5785,r230,Latvia -> All fields -> S&E fields -> Agricultural sciences,Latvia,All fields,S&E fields,Agricultural sciences,4,157,167,161,157,160,200,165,138,258
5785,r231,Latvia -> All fields -> S&E fields -> Social and behavioral sciences,Latvia,All fields,S&E fields,Social and behavioral sciences,4,1986,1665,1560,1117,978,1081,1031,961,969
5785,r232,Latvia -> All fields -> S&E fields -> Engineering,Latvia,All fields,S&E fields,Engineering,4,1865,1439,1524,1661,1046,1141,1099,1004,1080
5785,r233,Lithuania,Lithuania,,,,1,,,,,,,,,
5785,r234,Lithuania -> All fields,Lithuania,All fields,,,2,34175,33326,33243,30688,25344,24518,22563,20916,20091
5785,r235,Lithuania -> All fields -> S&E fields,Lithuania,All fields,S&E fields,,3,11630,11139,11276,10777,9394,8965,8443,7773,7698
5785,r236,Lithuania -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Lithuania,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,709,698,768,798,773,797,840,663,680
5785,r237,Lithuania -> All fields -> S&E fields -> Computer sciences,Lithuania,All fields,S&E fields,Computer sciences,4,970,824,838,676,529,442,468,579,663
5785,r238,Lithuania -> All fields -> S&E fields -> Agricultural sciences,Lithuania,All fields,S&E fields,Agricultural sciences,4,661,547,526,590,535,559,529,563,714
5785,r239,Lithuania -> All fields -> S&E fields -> Social and behavioral sciences,Lithuania,All fields,S&E fields,Social and behavioral sciences,4,3025,2992,2977,3167,2948,2813,2472,1889,1595
5785,r240,Lithuania -> All fields -> S&E fields -> Engineering,Lithuania,All fields,S&E fields,Engineering,4,6265,6078,6167,5546,4609,4354,4134,4079,4046
5785,r241,Luxembourg,Luxembourg,,,,1,,,,,,,,,
5785,r242,Luxembourg -> All fields,Luxembourg,All fields,,,2,NA,NA,635,617,599,625,750,618,627
5785,r243,Luxembourg -> All fields -> S&E fields,Luxembourg,All fields,S&E fields,,3,NA,NA,197,177,199,190,268,236,223
5785,r244,Luxembourg -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Luxembourg,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,NA,NA,38,15,34,19,29,30,28
5785,r245,Luxembourg -> All fields -> S&E fields -> Computer sciences,Luxembourg,All fields,S&E fields,Computer sciences,4,NA,NA,26,24,14,21,33,22,34
5785,r246,Luxembourg -> All fields -> S&E fields -> Agricultural sciences,Luxembourg,All fields,S&E fields,Agricultural sciences,4,NA,NA,NA,0,0,0,31,0,0
5785,r247,Luxembourg -> All fields -> S&E fields -> Social and behavioral sciences,Luxembourg,All fields,S&E fields,Social and behavioral sciences,4,NA,NA,93,92,100,107,123,131,125
5785,r248,Luxembourg -> All fields -> S&E fields -> Engineering,Luxembourg,All fields,S&E fields,Engineering,4,NA,NA,40,46,51,43,52,53,36
5785,r249,Malta,Malta,,,,1,,,,,,,,,
5785,r250,Malta -> All fields,Malta,All fields,,,2,NA,NA,NA,2153,2108,2067,2071,2506,2383
5785,r251,Malta -> All fields -> S&E fields,Malta,All fields,S&E fields,,3,NA,NA,NA,827,840,848,769,894,947
5785,r252,Malta -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Malta,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,NA,NA,NA,191,163,280,120,118,138
5785,r253,Malta -> All fields -> S&E fields -> Computer sciences,Malta,All fields,S&E fields,Computer sciences,4,NA,NA,NA,219,221,212,135,230,222
5785,r254,Malta -> All fields -> S&E fields -> Agricultural sciences,Malta,All fields,S&E fields,Agricultural sciences,4,NA,NA,NA,0,12,2,11,14,13
5785,r255,Malta -> All fields -> S&E fields -> Social and behavioral sciences,Malta,All fields,S&E fields,Social and behavioral sciences,4,NA,NA,NA,256,246,227,275,312,340
5785,r256,Malta -> All fields -> S&E fields -> Engineering,Malta,All fields,S&E fields,Engineering,4,NA,NA,NA,161,198,127,228,220,234
5785,r257,Mexico,Mexico,,,,1,,,,,,,,,
5785,r258,Mexico -> All fields,Mexico,All fields,,,2,372997,402476,425754,450922,467079,486967,580231,605579,624411
5785,r259,Mexico -> All fields -> S&E fields,Mexico,All fields,S&E fields,,3,145971,159873,170472,180755,189782,194886,221456,231571,241291
5785,r260,Mexico -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Mexico,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,11668,11601,12745,12768,14197,15176,16167,14284,14975
5785,r261,Mexico -> All fields -> S&E fields -> Computer sciences,Mexico,All fields,S&E fields,Computer sciences,4,12392,12621,12676,12557,11706,9395,10155,33875,32866
5785,r262,Mexico -> All fields -> S&E fields -> Agricultural sciences,Mexico,All fields,S&E fields,Agricultural sciences,4,6656,6794,8008,8895,9575,10394,11135,12390,13308
5785,r263,Mexico -> All fields -> S&E fields -> Social and behavioral sciences,Mexico,All fields,S&E fields,Social and behavioral sciences,4,43712,44621,46651,46204,46965,48511,58518,60787,61452
5785,r264,Mexico -> All fields -> S&E fields -> Engineering,Mexico,All fields,S&E fields,Engineering,4,71543,84236,90392,100331,107339,111410,125481,110235,118690
5785,r265,Netherlands,Netherlands,,,,1,,,,,,,,,
5785,r266,Netherlands -> All fields,Netherlands,All fields,,,2,89608,92457,100799,92323,93306,98461,99426,103025,104948
5785,r267,Netherlands -> All fields -> S&E fields,Netherlands,All fields,S&E fields,,3,22605,23649,26736,25987,26714,28257,28577,29174,29753
5785,r268,Netherlands -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Netherlands,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,1379,1569,1777,3547,3762,3977,4171,4465,4738
5785,r269,Netherlands -> All fields -> S&E fields -> Computer sciences,Netherlands,All fields,S&E fields,Computer sciences,4,3838,3637,3995,2047,2067,2250,2538,2738,3026
5785,r270,Netherlands -> All fields -> S&E fields -> Agricultural sciences,Netherlands,All fields,S&E fields,Agricultural sciences,4,1021,999,1007,927,984,1014,937,1012,1059
5785,r271,Netherlands -> All fields -> S&E fields -> Social and behavioral sciences,Netherlands,All fields,S&E fields,Social and behavioral sciences,4,9054,9769,11315,11890,12276,13220,13144,12889,12492
5785,r272,Netherlands -> All fields -> S&E fields -> Engineering,Netherlands,All fields,S&E fields,Engineering,4,7313,7675,8642,7576,7625,7796,7787,8070,8438
5785,r273,New Zealand,New Zealand,,,,1,,,,,,,,,
5785,r274,New Zealand -> All fields,New Zealand,All fields,,,2,29201,31995,34485,34756,35178,36728,36520,37208,30002
5785,r275,New Zealand -> All fields -> S&E fields,New Zealand,All fields,S&E fields,,3,9541,10410,11242,11412,11499,12042,12450,12523,10427
5785,r276,New Zealand -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,New Zealand,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,2330,2533,2748,2717,2599,2707,2583,2711,2800
5785,r277,New Zealand -> All fields -> S&E fields -> Computer sciences,New Zealand,All fields,S&E fields,Computer sciences,4,1295,1268,1466,1544,1815,2186,2476,2468,1671
5785,r278,New Zealand -> All fields -> S&E fields -> Agricultural sciences,New Zealand,All fields,S&E fields,Agricultural sciences,4,363,349,383,455,461,545,490,406,402
5785,r279,New Zealand -> All fields -> S&E fields -> Social and behavioral sciences,New Zealand,All fields,S&E fields,Social and behavioral sciences,4,3257,3914,4102,4031,3855,3755,3828,3727,3858
5785,r280,New Zealand -> All fields -> S&E fields -> Engineering,New Zealand,All fields,S&E fields,Engineering,4,2296,2346,2543,2666,2769,2850,3074,3212,1697
5785,r281,Norway,Norway,,,,1,,,,,,,,,
5785,r282,Norway -> All fields,Norway,All fields,,,2,25863,29094,28387,31573,33297,34110,34290,37758,38963
5785,r283,Norway -> All fields -> S&E fields,Norway,All fields,S&E fields,,3,6092,6906,6739,8047,8674,8990,8669,10220,10531
5785,r284,Norway -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Norway,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,586,764,719,1025,1097,1148,984,1279,1137
5785,r285,Norway -> All fields -> S&E fields -> Computer sciences,Norway,All fields,S&E fields,Computer sciences,4,655,854,797,962,1121,1122,1194,1448,1590
5785,r286,Norway -> All fields -> S&E fields -> Agricultural sciences,Norway,All fields,S&E fields,Agricultural sciences,4,105,110,106,187,198,240,233,266,292
5785,r287,Norway -> All fields -> S&E fields -> Social and behavioral sciences,Norway,All fields,S&E fields,Social and behavioral sciences,4,2747,3095,2856,2768,3095,3019,2907,3191,3460
5785,r288,Norway -> All fields -> S&E fields -> Engineering,Norway,All fields,S&E fields,Engineering,4,1999,2083,2261,3105,3163,3461,3351,4036,4052
5785,r289,Poland,Poland,,,,1,,,,,,,,,
5785,r290,Poland -> All fields,Poland,All fields,,,2,391830,423200,420099,282071,256910,238225,218759,222746,196266
5785,r291,Poland -> All fields -> S&E fields,Poland,All fields,S&E fields,,3,111317,121906,120656,103833,96989,95076,92830,92795,79725
5785,r292,Poland -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Poland,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,12451,12419,13203,11772,10534,10151,9446,8593,7275
5785,r293,Poland -> All fields -> S&E fields -> Computer sciences,Poland,All fields,S&E fields,Computer sciences,4,12810,13058,12957,9534,8636,8785,8756,9361,9074
5785,r294,Poland -> All fields -> S&E fields -> Agricultural sciences,Poland,All fields,S&E fields,Agricultural sciences,4,6164,5700,5063,4562,4037,4103,3805,4445,4200
5785,r295,Poland -> All fields -> S&E fields -> Social and behavioral sciences,Poland,All fields,S&E fields,Social and behavioral sciences,4,44304,45877,42172,34509,29672,26259,26060,26133,21883
5785,r296,Poland -> All fields -> S&E fields -> Engineering,Poland,All fields,S&E fields,Engineering,4,35588,44852,47261,43456,44110,45778,44763,44263,37293
5785,r297,Portugal,Portugal,,,,1,,,,,,,,,
5785,r298,Portugal -> All fields,Portugal,All fields,,,2,51191,51484,50965,59168,55424,55360,54991,55666,57269
5785,r299,Portugal -> All fields -> S&E fields,Portugal,All fields,S&E fields,,3,18988,19116,19353,24450,22685,23102,23605,23570,23742
5785,r300,Portugal -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Portugal,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,2128,2223,2392,2731,2765,2866,2979,2979,3056
5785,r301,Portugal -> All fields -> S&E fields -> Computer sciences,Portugal,All fields,S&E fields,Computer sciences,4,769,778,702,782,658,576,557,653,743
5785,r302,Portugal -> All fields -> S&E fields -> Agricultural sciences,Portugal,All fields,S&E fields,Agricultural sciences,4,815,867,676,1068,1052,1157,1185,1180,1291
5785,r303,Portugal -> All fields -> S&E fields -> Social and behavioral sciences,Portugal,All fields,S&E fields,Social and behavioral sciences,4,5890,5776,5993,6410,6002,6119,6059,6066,6606
5785,r304,Portugal -> All fields -> S&E fields -> Engineering,Portugal,All fields,S&E fields,Engineering,4,9386,9472,9590,13459,12208,12384,12825,12692,12046
5785,r305,Romania,Romania,,,,1,,,,,,,,,
5785,r306,Romania -> All fields,Romania,All fields,,,2,NA,NA,NA,97661,82850,76780,72147,71125,73430
5785,r307,Romania -> All fields -> S&E fields,Romania,All fields,S&E fields,,3,NA,NA,NA,45300,39795,33530,32089,32343,33454
5785,r308,Romania -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Romania,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,NA,NA,NA,3923,3772,4558,4192,3829,3975
5785,r309,Romania -> All fields -> S&E fields -> Computer sciences,Romania,All fields,S&E fields,Computer sciences,4,NA,NA,NA,1543,1455,4855,4333,4891,5414
5785,r310,Romania -> All fields -> S&E fields -> Agricultural sciences,Romania,All fields,S&E fields,Agricultural sciences,4,NA,NA,NA,1661,1418,3234,2966,3248,3226
5785,r311,Romania -> All fields -> S&E fields -> Social and behavioral sciences,Romania,All fields,S&E fields,Social and behavioral sciences,4,NA,NA,NA,15002,13043,7246,6846,6374,7511
5785,r312,Romania -> All fields -> S&E fields -> Engineering,Romania,All fields,S&E fields,Engineering,4,NA,NA,NA,23171,20107,13637,13752,14001,13328
5785,r313,Russia,Russia,,,,1,,,,,,,,,
5785,r314,Russia -> All fields,Russia,All fields,,,2,1442317,1441533,1406050,129375,1234449,1150775,1223070,1078609,831676
5785,r315,Russia -> All fields -> S&E fields,Russia,All fields,S&E fields,,3,463356,445876,429052,67013,473720,407487,527757,482510,391474
5785,r316,Russia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Russia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,34475,23627,22913,5066,21648,27939,36641,29976,26180
5785,r317,Russia -> All fields -> S&E fields -> Computer sciences,Russia,All fields,S&E fields,Computer sciences,4,68668,67765,63072,8342,48064,46443,56036,43654,38026
5785,r318,Russia -> All fields -> S&E fields -> Agricultural sciences,Russia,All fields,S&E fields,Agricultural sciences,4,21184,20292,21093,957,19495,17961,17929,16773,14271
5785,r319,Russia -> All fields -> S&E fields -> Social and behavioral sciences,Russia,All fields,S&E fields,Social and behavioral sciences,4,90903,94145,92818,33439,165999,96085,159441,172580,143738
5785,r320,Russia -> All fields -> S&E fields -> Engineering,Russia,All fields,S&E fields,Engineering,4,248126,240047,229156,19209,218514,219059,257710,219527,169259
5785,r321,Saudi Arabia,Saudi Arabia,,,,1,,,,,,,,,
5785,r322,Saudi Arabia -> All fields,Saudi Arabia,All fields,,,2,NA,85105,90562,96380,130577,130577,154596,NA,NA
5785,r323,Saudi Arabia -> All fields -> S&E fields,Saudi Arabia,All fields,S&E fields,,3,NA,28540,32860,5544,41389,41389,48916,NA,NA
5785,r324,Saudi Arabia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Saudi Arabia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,NA,12261,13685,NA,15264,15264,16916,NA,NA
5785,r325,Saudi Arabia -> All fields -> S&E fields -> Computer sciences,Saudi Arabia,All fields,S&E fields,Computer sciences,4,NA,3967,4919,NA,5663,5663,7176,NA,NA
5785,r326,Saudi Arabia -> All fields -> S&E fields -> Agricultural sciences,Saudi Arabia,All fields,S&E fields,Agricultural sciences,4,NA,220,281,395,320,320,387,NA,NA
5785,r327,Saudi Arabia -> All fields -> S&E fields -> Social and behavioral sciences,Saudi Arabia,All fields,S&E fields,Social and behavioral sciences,4,NA,8675,9929,NA,14195,14195,17596,NA,NA
5785,r328,Saudi Arabia -> All fields -> S&E fields -> Engineering,Saudi Arabia,All fields,S&E fields,Engineering,4,NA,3417,4046,5149,5947,5947,6841,NA,NA
5785,r329,Slovakia,Slovakia,,,,1,,,,,,,,,
5785,r330,Slovakia -> All fields,Slovakia,All fields,,,2,42027,38602,36263,34478,32354,29346,26933,24001,22191
5785,r331,Slovakia -> All fields -> S&E fields,Slovakia,All fields,S&E fields,,3,12459,11384,10932,11839,11034,10153,9457,8172,7543
5785,r332,Slovakia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Slovakia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,1751,1596,1407,1784,1607,1551,1442,1243,1103
5785,r333,Slovakia -> All fields -> S&E fields -> Computer sciences,Slovakia,All fields,S&E fields,Computer sciences,4,1487,1364,1261,970,971,1054,992,951,967
5785,r334,Slovakia -> All fields -> S&E fields -> Agricultural sciences,Slovakia,All fields,S&E fields,Agricultural sciences,4,779,644,667,765,682,644,716,638,630
5785,r335,Slovakia -> All fields -> S&E fields -> Social and behavioral sciences,Slovakia,All fields,S&E fields,Social and behavioral sciences,4,3421,3262,3332,4124,3931,3443,3223,2756,2443
5785,r336,Slovakia -> All fields -> S&E fields -> Engineering,Slovakia,All fields,S&E fields,Engineering,4,5021,4518,4265,4196,3843,3461,3084,2584,2400
5785,r337,Slovenia,Slovenia,,,,1,,,,,,,,,
5785,r338,Slovenia -> All fields,Slovenia,All fields,,,2,9616,10255,14686,13918,13181,12545,21244,9621,9441
5785,r339,Slovenia -> All fields -> S&E fields,Slovenia,All fields,S&E fields,,3,3506,4011,5997,5608,5284,4911,8186,3694,3678
5785,r340,Slovenia -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Slovenia,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,405,545,741,814,759,690,837,615,621
5785,r341,Slovenia -> All fields -> S&E fields -> Computer sciences,Slovenia,All fields,S&E fields,Computer sciences,4,188,305,531,498,551,402,660,337,326
5785,r342,Slovenia -> All fields -> S&E fields -> Agricultural sciences,Slovenia,All fields,S&E fields,Agricultural sciences,4,295,305,374,314,277,261,565,228,266
5785,r343,Slovenia -> All fields -> S&E fields -> Social and behavioral sciences,Slovenia,All fields,S&E fields,Social and behavioral sciences,4,1296,1324,2058,1794,1697,1613,2484,1066,955
5785,r344,Slovenia -> All fields -> S&E fields -> Engineering,Slovenia,All fields,S&E fields,Engineering,4,1322,1532,2293,2188,2000,1945,3640,1449,1511
5785,r345,South Africa,South Africa,,,,1,,,,,,,,,
5785,r346,South Africa -> All fields,South Africa,All fields,,,2,57188,61194,64547,72762,85203,92321,NA,NA,NA
5785,r347,South Africa -> All fields -> S&E fields,South Africa,All fields,S&E fields,,3,21625,22497,23458,8718,32208,35944,NA,NA,NA
5785,r348,South Africa -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,South Africa,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,3748,5163,5714,NA,7600,8060,NA,NA,NA
5785,r349,South Africa -> All fields -> S&E fields -> Computer sciences,South Africa,All fields,S&E fields,Computer sciences,4,1751,1873,1693,NA,2670,2746,NA,NA,NA
5785,r350,South Africa -> All fields -> S&E fields -> Agricultural sciences,South Africa,All fields,S&E fields,Agricultural sciences,4,1101,1123,1360,1639,1676,1809,NA,NA,NA
5785,r351,South Africa -> All fields -> S&E fields -> Social and behavioral sciences,South Africa,All fields,S&E fields,Social and behavioral sciences,4,9498,8623,8626,NA,13156,15258,NA,NA,NA
5785,r352,South Africa -> All fields -> S&E fields -> Engineering,South Africa,All fields,S&E fields,Engineering,4,5527,5715,6065,7079,7106,8071,NA,NA,NA
5785,r353,South Korea,South Korea,,,,1,,,,,,,,,
5785,r354,South Korea -> All fields,South Korea,All fields,,,2,311175,325695,330104,325113,329444,350706,359288,359862,347179
5785,r355,South Korea -> All fields -> S&E fields,South Korea,All fields,S&E fields,,3,128716,135254,134600,130533,130648,141363,146438,145567,139111
5785,r356,South Korea -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,South Korea,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,23701,24522,23776,19184,20102,25682,26456,21325,20227
5785,r357,South Korea -> All fields -> S&E fields -> Computer sciences,South Korea,All fields,S&E fields,Computer sciences,4,7562,7774,7397,15818,15456,7450,7837,17172,16841
5785,r358,South Korea -> All fields -> S&E fields -> Agricultural sciences,South Korea,All fields,S&E fields,Agricultural sciences,4,3283,3162,3132,4727,4929,3039,3047,5445,5330
5785,r359,South Korea -> All fields -> S&E fields -> Social and behavioral sciences,South Korea,All fields,S&E fields,Social and behavioral sciences,4,20814,22439,23319,23334,23424,25203,26731,26239,24791
5785,r360,South Korea -> All fields -> S&E fields -> Engineering,South Korea,All fields,S&E fields,Engineering,4,73356,77357,76976,67470,66737,79989,82367,75386,71922
5785,r361,Spain,Spain,,,,1,,,,,,,,,
5785,r362,Spain -> All fields,Spain,All fields,,,2,197890,220221,208961,216903,235672,225531,203253,198568,195382
5785,r363,Spain -> All fields -> S&E fields,Spain,All fields,S&E fields,,3,68021,77137,75110,81704,83052,83145,71040,68837,62383
5785,r364,Spain -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Spain,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,7575,8988,9545,12014,12233,12853,11277,11525,11480
5785,r365,Spain -> All fields -> S&E fields -> Computer sciences,Spain,All fields,S&E fields,Computer sciences,4,8831,7407,7768,7179,6859,6374,5196,5144,4423
5785,r366,Spain -> All fields -> S&E fields -> Agricultural sciences,Spain,All fields,S&E fields,Agricultural sciences,4,4122,3587,3741,4196,4033,3313,3255,3533,2683
5785,r367,Spain -> All fields -> S&E fields -> Social and behavioral sciences,Spain,All fields,S&E fields,Social and behavioral sciences,4,16358,16303,18195,20842,21241,19466,18728,18814,19062
5785,r368,Spain -> All fields -> S&E fields -> Engineering,Spain,All fields,S&E fields,Engineering,4,31135,40852,35861,37473,38686,41139,32584,29821,24735
5785,r369,Sweden,Sweden,,,,1,,,,,,,,,
5785,r370,Sweden -> All fields,Sweden,All fields,,,2,40702,46018,43113,34016,36176,36471,50796,46736,47881
5785,r371,Sweden -> All fields -> S&E fields,Sweden,All fields,S&E fields,,3,14044,15519,16114,11222,12408,12886,19241,17265,17367
5785,r372,Sweden -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Sweden,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,1455,1499,1319,901,1061,1243,1456,1288,1180
5785,r373,Sweden -> All fields -> S&E fields -> Computer sciences,Sweden,All fields,S&E fields,Computer sciences,4,803,988,1084,1062,1273,1338,1450,1426,1490
