table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_physical_sciences,field_2020_astronomy_and_astrophysics,field_2020_chemistry,field_2020_materials_science,field_2020_physics,field_2020_physical_sciences_nec
5429,r248,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,247,"['703', '']","['1,701', '']","['693', '']","['1,395', '']","['1,196', '']","['110', '']","['0', '']","['89', '']","['0', '']"
5429,r249,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,248,"['3,900', '']","['4,490', '']","['3,709', '']","['1,372', '']","['0', '']","['564', '']","['66', '']","['742', '']","['0', '']"
5429,r250,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,249,"['1,288', '']","['1,464', '']","['1,970', '']","['1,361', '']","['0', '']","['287', '']","['0', '']","['1,074', '']","['0', '']"
5429,r251,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,250,"['1,644', '']","['1,741', '']","['1,082', '']","['1,353', '']","['0', '']","['421', '']","['0', '']","['932', '']","['0', '']"
5429,r252,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,251,"['2,371', '']","['1,739', '']","['1,172', '']","['1,347', '']","['0', '']","['980', '']","['0', '']","['367', '']","['0', '']"
5429,r253,All institutions -> James Madison U.,All institutions,James Madison U.,2,252,"['654', '']","['1,297', '']","['1,295', '']","['1,337', '']","['37', '']","['766', '']","['0', '']","['298', '']","['236', '']"
5429,r254,All institutions -> Miami U.,All institutions,Miami U.,2,253,"['1,955', '']","['1,913', '']","['1,046', '']","['1,329', '']","['0', '']","['1,185', '']","['0', '']","['142', '']","['2', '']"
5429,r255,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,254,"['1,325', '']","['1,322', '']","['1,183', '']","['1,323', '']","['286', '']","['1,037', '']","['0', '']","['0', '']","['0', '']"
5429,r256,All institutions -> Hope C.,All institutions,Hope C.,2,255,"['2,500', '']","['1,859', '']","['1,843', '']","['1,315', '']","['0', '']","['615', '']","['0', '']","['560', '']","['140', '']"
5429,r257,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,256,"['1,274', '']","['1,266', '']","['1,221', '']","['1,309', '']","['0', '']","['649', '']","['0', '']","['660', '']","['0', '']"
5429,r258,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,257,"['941', '']","['1,156', '']","['1,180', '']","['1,254', '']","['607', '']","['166', '']","['0', '']","['481', '']","['0', '']"
5429,r259,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,258,"['2,866', '']","['4,632', '']","['1,825', '']","['1,248', '']","['0', '']","['554', '']","['0', '']","['679', '']","['15', '']"
5429,r260,All institutions -> Williams C.,All institutions,Williams C.,2,259,"['1,265', '']","['1,372', '']","['1,312', '']","['1,245', 'i']","['208', 'i']","['156', 'i']","['0', 'i']","['315', 'i']","['566', 'i']"
5429,r261,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,260,"['69', '']","['1,305', '']","['1,278', '']","['1,243', '']","['0', '']","['7', '']","['0', '']","['0', '']","['1,236', '']"
5429,r262,All institutions -> Trinity U.,All institutions,Trinity U.,2,261,"['905', '']","['1,316', '']","['1,369', '']","['1,230', '']","['0', '']","['1,012', '']","['0', '']","['218', '']","['0', '']"
5429,r263,All institutions -> Troy U.,All institutions,Troy U.,2,262,"['ne', '']","['ne', '']","['ne', '']","['1,216', '']","['0', '']","['0', '']","['1,216', '']","['0', '']","['0', '']"
5429,r264,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,263,"['942', '']","['829', '']","['1,385', '']","['1,192', '']","['0', '']","['838', '']","['0', '']","['348', '']","['6', '']"
5429,r265,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,264,"['1,255', '']","['1,491', '']","['1,289', '']","['1,178', '']","['0', '']","['583', '']","['0', '']","['594', '']","['1', '']"
5429,r266,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,265,"['1,069', '']","['1,114', '']","['1,157', '']","['1,127', '']","['0', '']","['748', '']","['0', '']","['283', '']","['96', '']"
5429,r267,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,266,"['666', '']","['649', '']","['947', '']","['1,114', '']","['0', '']","['945', '']","['0', '']","['0', '']","['169', '']"
5429,r268,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,267,"['1,749', '']","['1,240', '']","['1,067', 'i']","['1,105', '']","['0', '']","['789', '']","['0', '']","['193', '']","['123', '']"
5429,r269,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,267,"['246', '']","['905', '']","['926', '']","['1,105', '']","['0', '']","['1,088', '']","['17', '']","['0', '']","['0', '']"
5429,r270,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,269,"['ne', '']","['933', '']","['852', '']","['1,090', '']","['201', '']","['200', '']","['689', '']","['0', '']","['0', '']"
5429,r271,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,270,"['1,624', '']","['760', '']","['456', '']","['1,074', '']","['219', '']","['750', '']","['0', '']","['55', '']","['50', '']"
5429,r272,All institutions -> Marshall U.,All institutions,Marshall U.,2,271,"['850', '']","['499', '']","['684', '']","['1,030', '']","['0', '']","['1,019', '']","['0', '']","['11', '']","['0', '']"
5429,r273,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,272,"['1,895', '']","['944', '']","['2,079', '']","['1,019', '']","['0', '']","['731', '']","['0', '']","['288', '']","['0', '']"
5429,r274,All institutions -> Dillard U.,All institutions,Dillard U.,2,273,"['1,123', '']","['797', '']","['606', '']","['975', '']","['0', '']","['16', '']","['0', '']","['959', '']","['0', '']"
5429,r275,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,274,"['1,552', '']","['1,630', 'i']","['930', '']","['965', 'i']","['174', 'i']","['0', 'i']","['0', 'i']","['182', 'i']","['609', 'i']"
5429,r276,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,275,"['506', '']","['313', '']","['680', '']","['958', '']","['42', '']","['180', '']","['0', '']","['0', '']","['736', '']"
5429,r277,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,276,"['ne', '']","['ne', '']","['ne', '']","['939', '']","['0', '']","['296', '']","['0', '']","['584', '']","['59', '']"
5429,r278,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,276,"['550', '']","['1,125', '']","['883', '']","['939', '']","['0', '']","['129', '']","['0', '']","['810', '']","['0', '']"
5429,r279,All institutions -> Furman U.,All institutions,Furman U.,2,278,"['1,286', '']","['1,146', '']","['983', '']","['925', '']","['0', '']","['913', '']","['0', '']","['12', '']","['0', '']"
5429,r280,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,279,"['876', '']","['1,720', '']","['586', '']","['911', '']","['0', '']","['911', '']","['0', '']","['0', '']","['0', '']"
5429,r281,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,279,"['644', '']","['731', '']","['1,289', '']","['911', '']","['0', '']","['825', '']","['0', '']","['86', '']","['0', '']"
5429,r282,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,281,"['0', '']","['0', '']","['15', '']","['908', '']","['0', '']","['159', '']","['0', '']","['749', '']","['0', '']"
5429,r283,All institutions -> Reed C.,All institutions,Reed C.,2,282,"['123', '']","['374', '']","['623', '']","['886', '']","['0', '']","['757', '']","['0', '']","['129', '']","['0', '']"
5429,r284,All institutions -> Barnard C.,All institutions,Barnard C.,2,283,"['739', '']","['520', '']","['1,004', '']","['885', '']","['544', '']","['341', '']","['0', '']","['0', '']","['0', '']"
5429,r285,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,284,"['1,109', '']","['745', '']","['988', '']","['876', '']","['0', '']","['840', '']","['0', '']","['36', '']","['0', '']"
5429,r286,All institutions -> Pomona C.,All institutions,Pomona C.,2,285,"['588', '']","['652', '']","['519', '']","['872', '']","['323', '']","['446', '']","['0', '']","['103', '']","['0', '']"
5429,r287,All institutions -> U. Dayton,All institutions,U. Dayton,2,286,"['1,932', '']","['1,579', '']","['1,247', '']","['868', '']","['0', '']","['8', '']","['422', '']","['438', '']","['0', '']"
5429,r288,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,287,"['709', '']","['1,547', 'i']","['1,657', '']","['860', '']","['0', '']","['311', '']","['0', '']","['542', '']","['7', '']"
5429,r289,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,288,"['1,250', '']","['1,063', '']","['845', '']","['852', '']","['0', '']","['468', '']","['0', '']","['65', '']","['319', '']"
5429,r290,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,289,"['643', '']","['622', '']","['430', '']","['846', '']","['616', '']","['118', '']","['0', '']","['13', '']","['99', '']"
5429,r291,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,290,"['914', '']","['1,005', '']","['1,065', '']","['840', '']","['0', '']","['717', '']","['0', '']","['123', '']","['0', '']"
5429,r292,All institutions -> Ball State U.,All institutions,Ball State U.,2,291,"['398', '']","['700', '']","['993', '']","['834', '']","['0', '']","['801', '']","['0', '']","['9', '']","['24', '']"
5429,r293,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,292,"['413', '']","['386', '']","['758', '']","['829', '']","['0', '']","['63', '']","['0', '']","['766', '']","['0', '']"
5429,r294,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,293,"['901', '']","['716', '']","['930', '']","['814', '']","['14', '']","['457', '']","['343', '']","['0', '']","['0', '']"
5429,r295,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,293,"['448', '']","['120', '']","['35', '']","['814', '']","['13', '']","['419', '']","['0', '']","['269', '']","['113', '']"
5429,r296,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,295,"['879', '']","['932', '']","['902', '']","['785', '']","['0', '']","['102', '']","['0', '']","['683', '']","['0', '']"
5429,r297,All institutions -> Long Island U.,All institutions,Long Island U.,2,296,"['77', '']","['60', '']","['198', '']","['784', '']","['0', '']","['675', '']","['0', '']","['109', '']","['0', '']"
5429,r298,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,297,"['420', '']","['490', '']","['701', '']","['778', '']","['77', '']","['431', '']","['0', '']","['270', '']","['0', '']"
5429,r299,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,298,"['907', '']","['1,128', '']","['1,286', '']","['763', '']","['0', '']","['711', '']","['0', '']","['52', '']","['0', '']"
5429,r300,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,299,"['498', '']","['313', '']","['268', '']","['749', '']","['0', '']","['151', '']","['0', '']","['598', '']","['0', '']"
5429,r301,All institutions -> Fordham U.,All institutions,Fordham U.,2,300,"['295', '']","['68', '']","['868', '']","['747', '']","['0', '']","['747', '']","['0', '']","['0', '']","['0', '']"
5429,r302,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,301,"['978', '']","['1,127', '']","['1,012', '']","['742', '']","['59', '']","['625', '']","['0', '']","['58', '']","['0', '']"
5429,r303,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,302,"['1,895', '']","['1,556', '']","['1,167', '']","['735', '']","['0', '']","['101', '']","['0', '']","['634', '']","['0', '']"
5429,r304,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,303,"['960', '']","['1,120', '']","['946', '']","['734', '']","['150', '']","['231', '']","['0', '']","['353', '']","['0', '']"
5429,r305,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,304,"['792', '']","['800', '']","['819', '']","['726', '']","['0', '']","['76', '']","['0', '']","['650', '']","['0', '']"
5429,r306,All institutions -> Spelman C.,All institutions,Spelman C.,2,305,"['184', '']","['620', '']","['595', '']","['713', '']","['0', '']","['713', '']","['0', '']","['0', '']","['0', '']"
5429,r307,All institutions -> Carleton C.,All institutions,Carleton C.,2,306,"['425', '']","['640', '']","['723', '']","['704', '']","['132', '']","['488', '']","['0', '']","['84', '']","['0', '']"
5429,r308,All institutions -> C. Charleston,All institutions,C. Charleston,2,307,"['1,255', '']","['880', '']","['923', '']","['700', '']","['170', '']","['131', '']","['264', '']","['135', '']","['0', '']"
5429,r309,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,308,"['456', '']","['718', '']","['701', '']","['696', 'i']","['0', 'i']","['139', 'i']","['0', 'i']","['557', 'i']","['0', 'i']"
5429,r310,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,309,"['873', '']","['784', '']","['690', '']","['695', '']","['0', '']","['377', '']","['0', '']","['299', '']","['19', '']"
5429,r311,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,310,"['359', '']","['357', '']","['491', '']","['690', '']","['68', '']","['410', '']","['98', '']","['114', '']","['0', '']"
5429,r312,All institutions -> U. North Florida,All institutions,U. North Florida,2,311,"['667', '']","['568', '']","['524', '']","['682', '']","['0', '']","['485', '']","['0', '']","['197', '']","['0', '']"
5429,r313,All institutions -> Rowan U.,All institutions,Rowan U.,2,312,"['894', '']","['1,056', '']","['1,190', '']","['664', '']","['0', '']","['388', '']","['0', '']","['276', '']","['0', '']"
5429,r314,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,313,"['181', '']","['196', '']","['211', '']","['661', '']","['0', '']","['661', '']","['0', '']","['0', '']","['0', '']"
5429,r315,All institutions -> Kettering U.,All institutions,Kettering U.,2,314,"['721', '']","['503', '']","['211', '']","['648', '']","['0', '']","['115', '']","['0', '']","['285', '']","['248', '']"
5429,r316,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,315,"['1,582', 'i']","['1,257', 'i']","['932', 'i']","['636', 'i']","['0', 'i']","['305', 'i']","['0', 'i']","['331', 'i']","['0', 'i']"
5429,r317,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,316,"['8', '']","['0', '']","['353', '']","['630', '']","['0', '']","['0', '']","['0', '']","['630', '']","['0', '']"
5429,r318,All institutions -> Colgate U.,All institutions,Colgate U.,2,317,"['526', '']","['682', '']","['769', '']","['618', '']","['39', '']","['432', '']","['0', '']","['147', '']","['0', '']"
5429,r319,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,318,"['958', '']","['388', '']","['417', '']","['596', '']","['251', '']","['345', '']","['0', '']","['0', '']","['0', '']"
5429,r320,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,319,"['187', '']","['256', '']","['260', '']","['589', '']","['39', '']","['507', '']","['0', '']","['43', '']","['0', '']"
5429,r321,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,320,"['726', '']","['622', '']","['665', '']","['585', '']","['0', '']","['505', '']","['0', '']","['80', '']","['0', '']"
5429,r322,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,321,"['495', '']","['730', '']","['644', '']","['580', '']","['0', '']","['533', '']","['0', '']","['47', '']","['0', '']"
5429,r323,All institutions -> U. West Florida,All institutions,U. West Florida,2,322,"['488', '']","['472', '']","['695', '']","['576', '']","['0', '']","['0', '']","['0', '']","['0', '']","['576', '']"
5429,r324,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,323,"['ne', '']","['ne', '']","['883', '']","['568', '']","['23', '']","['331', '']","['0', '']","['214', '']","['0', '']"
5429,r325,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,324,"['587', '']","['658', '']","['886', '']","['567', '']","['0', '']","['338', '']","['0', '']","['229', '']","['0', '']"
5429,r326,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,325,"['734', '']","['837', '']","['821', '']","['556', '']","['0', '']","['531', '']","['0', '']","['25', '']","['0', '']"
5429,r327,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,326,"['309', '']","['255', '']","['320', '']","['554', '']","['31', '']","['437', '']","['0', '']","['86', '']","['0', '']"
5429,r328,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,327,"['565', '']","['929', '']","['526', '']","['543', '']","['0', '']","['259', '']","['0', '']","['284', '']","['0', '']"
5429,r329,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,328,"['724', '']","['714', '']","['ne', '']","['541', '']","['0', '']","['541', '']","['0', '']","['0', '']","['0', '']"
5429,r330,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,328,"['841', '']","['702', '']","['289', '']","['541', '']","['0', '']","['416', '']","['0', '']","['72', '']","['53', '']"
5429,r331,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,330,"['326', '']","['405', '']","['448', '']","['540', '']","['0', '']","['540', '']","['0', '']","['0', '']","['0', '']"
5429,r332,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,331,"['635', '']","['994', '']","['722', '']","['539', '']","['55', '']","['406', '']","['0', '']","['78', '']","['0', '']"
5429,r333,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,332,"['595', 'i']","['650', '']","['538', '']","['512', 'i']","['100', 'i']","['252', 'i']","['0', 'i']","['160', 'i']","['0', 'i']"
5429,r334,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,333,"['410', '']","['329', '']","['222', '']","['507', '']","['0', '']","['220', '']","['0', '']","['238', '']","['49', '']"
5429,r335,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,334,"['1,547', '']","['1,248', '']","['1,037', '']","['496', '']","['360', '']","['114', '']","['0', '']","['22', '']","['0', '']"
5429,r336,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,335,"['438', '']","['792', '']","['423', '']","['487', '']","['0', '']","['342', '']","['0', '']","['145', '']","['0', '']"
5429,r337,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,336,"['800', '']","['616', '']","['485', '']","['483', '']","['0', '']","['213', '']","['0', '']","['270', '']","['0', '']"
5429,r338,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,337,"['390', '']","['390', '']","['550', '']","['481', '']","['0', '']","['407', '']","['0', '']","['74', '']","['0', '']"
5429,r339,All institutions -> Towson U.,All institutions,Towson U.,2,338,"['364', '']","['898', '']","['787', '']","['476', '']","['39', '']","['246', '']","['0', '']","['191', '']","['0', '']"
5429,r340,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,339,"['ne', '']","['ne', '']","['1', '']","['470', '']","['0', '']","['44', '']","['426', '']","['0', '']","['0', '']"
5429,r341,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,340,"['951', '']","['511', '']","['452', '']","['457', '']","['400', '']","['57', '']","['0', '']","['0', '']","['0', '']"
5429,r342,All institutions -> Calvin U.,All institutions,Calvin U.,2,341,"['583', '']","['542', '']","['462', '']","['441', 'i']","['0', 'i']","['310', 'i']","['0', 'i']","['131', 'i']","['0', 'i']"
5429,r343,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,342,"['193', '']","['425', 'i']","['368', 'i']","['439', 'i']","['121', 'i']","['91', 'i']","['0', 'i']","['227', 'i']","['0', 'i']"
5429,r344,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,343,"['319', '']","['278', '']","['471', '']","['433', '']","['0', '']","['407', '']","['0', '']","['26', '']","['0', '']"
5429,r345,All institutions -> U. Richmond,All institutions,U. Richmond,2,344,"['946', '']","['600', '']","['450', '']","['430', '']","['0', '']","['318', '']","['0', '']","['112', '']","['0', '']"
5429,r346,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,345,"['530', '']","['418', '']","['459', '']","['429', '']","['150', '']","['253', '']","['0', '']","['19', '']","['7', '']"
5429,r347,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,346,"['315', '']","['208', '']","['269', '']","['425', '']","['0', '']","['207', '']","['0', '']","['218', '']","['0', '']"
5429,r348,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,346,"['739', '']","['648', '']","['504', '']","['425', '']","['72', '']","['255', '']","['0', '']","['98', '']","['0', '']"
5429,r349,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,348,"['1,291', '']","['866', '']","['585', '']","['424', '']","['0', '']","['261', '']","['0', '']","['163', '']","['0', '']"
5429,r350,All institutions -> Albion C.,All institutions,Albion C.,2,349,"['406', '']","['273', '']","['380', '']","['422', '']","['17', '']","['204', '']","['0', '']","['84', '']","['117', '']"
5429,r351,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,350,"['164', '']","['180', '']","['386', '']","['418', '']","['91', '']","['22', '']","['0', '']","['305', '']","['0', '']"
5429,r352,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,351,"['288', '']","['406', '']","['298', '']","['416', '']","['0', '']","['228', '']","['0', '']","['188', '']","['0', '']"
5429,r353,All institutions -> Occidental C.,All institutions,Occidental C.,2,352,"['229', '']","['355', '']","['424', '']","['414', '']","['0', '']","['181', '']","['0', '']","['103', '']","['130', '']"
5429,r354,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,353,"['285', '']","['116', '']","['34', '']","['411', '']","['0', '']","['177', '']","['0', '']","['234', '']","['0', '']"
5429,r355,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,354,"['528', '']","['330', '']","['262', '']","['408', '']","['65', '']","['226', '']","['2', '']","['115', '']","['0', '']"
5429,r356,All institutions -> Bates C.,All institutions,Bates C.,2,355,"['695', '']","['575', '']","['531', '']","['405', '']","['39', '']","['211', '']","['0', '']","['155', '']","['0', '']"
5429,r357,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,355,"['950', '']","['311', '']","['273', '']","['405', '']","['0', '']","['329', '']","['0', '']","['76', '']","['0', '']"
5429,r358,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,357,"['463', '']","['676', '']","['520', '']","['403', '']","['0', '']","['26', '']","['0', '']","['0', '']","['377', '']"
5429,r359,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,358,"['0', '']","['0', '']","['0', '']","['401', '']","['0', '']","['401', '']","['0', '']","['0', '']","['0', '']"
5429,r360,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,359,"['37', '']","['0', '']","['138', '']","['397', '']","['140', '']","['257', '']","['0', '']","['0', '']","['0', '']"
5429,r361,All institutions -> Colby C.,All institutions,Colby C.,2,360,"['416', '']","['512', '']","['397', '']","['391', '']","['0', '']","['302', '']","['0', '']","['89', '']","['0', '']"
5429,r362,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,360,"['926', '']","['1,240', '']","['1,426', '']","['391', '']","['0', '']","['283', '']","['0', '']","['0', '']","['108', '']"
5429,r363,All institutions -> Providence C.,All institutions,Providence C.,2,362,"['165', '']","['175', '']","['93', '']","['390', '']","['20', '']","['370', '']","['0', '']","['0', '']","['0', '']"
5429,r364,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,363,"['256', '']","['348', '']","['379', '']","['388', '']","['0', '']","['156', '']","['0', '']","['227', '']","['5', '']"
5429,r365,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,364,"['ne', '']","['ne', '']","['ne', '']","['378', '']","['280', '']","['76', '']","['0', '']","['22', '']","['0', '']"
5429,r366,All institutions -> Macalester C.,All institutions,Macalester C.,2,365,"['603', '']","['458', '']","['435', '']","['377', '']","['0', '']","['206', '']","['0', '']","['171', '']","['0', '']"
5429,r367,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,366,"['562', '']","['525', '']","['597', '']","['375', '']","['0', '']","['208', '']","['0', '']","['110', '']","['57', '']"
5429,r368,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,367,"['456', '']","['634', '']","['276', '']","['374', '']","['0', '']","['364', '']","['0', '']","['10', '']","['0', '']"
5429,r369,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,368,"['216', '']","['305', '']","['ne', '']","['366', '']","['0', '']","['54', '']","['0', '']","['312', '']","['0', '']"
5429,r370,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,369,"['201', '']","['253', '']","['334', '']","['363', '']","['0', '']","['314', '']","['0', '']","['49', '']","['0', '']"
5429,r371,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,370,"['295', '']","['396', '']","['1,061', '']","['362', '']","['0', '']","['362', '']","['0', '']","['0', '']","['0', '']"
5429,r372,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,371,"['154', '']","['130', '']","['132', '']","['361', '']","['0', '']","['0', '']","['0', '']","['179', '']","['182', '']"
5429,r373,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,371,"['80', '']","['848', '']","['849', '']","['361', '']","['0', '']","['280', '']","['0', '']","['81', '']","['0', '']"
5429,r374,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,371,"['58', '']","['189', '']","['264', '']","['361', '']","['0', '']","['267', '']","['0', '']","['94', '']","['0', '']"
5429,r375,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,374,"['204', '']","['353', '']","['235', '']","['357', '']","['0', '']","['357', '']","['0', '']","['0', '']","['0', '']"
5429,r376,All institutions -> Whitman C.,All institutions,Whitman C.,2,375,"['ne', '']","['ne', '']","['460', '']","['356', '']","['6', '']","['246', '']","['0', '']","['104', '']","['0', '']"
5429,r377,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,376,"['9', '']","['19', '']","['80', '']","['354', '']","['0', '']","['322', '']","['0', '']","['32', '']","['0', '']"
5429,r378,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,377,"['641', '']","['542', '']","['902', '']","['350', '']","['0', '']","['350', '']","['0', '']","['0', '']","['0', '']"
5429,r379,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,378,"['393', '']","['92', '']","['135', '']","['346', '']","['141', '']","['182', '']","['0', '']","['23', '']","['0', '']"
5429,r380,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,379,"['512', '']","['378', '']","['ne', '']","['330', '']","['0', '']","['155', '']","['0', '']","['175', '']","['0', '']"
5429,r381,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,380,"['254', '']","['304', '']","['106', '']","['326', '']","['0', '']","['213', '']","['0', '']","['113', '']","['0', '']"
5429,r382,All institutions -> Smith C.,All institutions,Smith C.,2,381,"['280', '']","['433', '']","['499', '']","['321', '']","['2', '']","['217', '']","['0', '']","['102', '']","['0', '']"
5429,r383,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,382,"['848', '']","['230', '']","['652', '']","['320', '']","['15', '']","['281', '']","['0', '']","['17', '']","['7', '']"
5429,r384,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,383,"['213', '']","['358', '']","['443', '']","['317', '']","['0', '']","['150', '']","['167', '']","['0', '']","['0', '']"
