table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
3116,r434,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,,3,"['6,325', '']"
3116,r435,Massachusetts -> Private -> Babson C.,Massachusetts,Private,Babson C.,,3,"['1,845', '']"
3116,r436,Massachusetts -> Private -> Bentley U.,Massachusetts,Private,Bentley U.,,3,"['465', '']"
3116,r437,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,,3,"['61,956', '']"
3116,r438,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,,3,"['534,205', '']"
3116,r439,Massachusetts -> Private -> Brandeis U.,Massachusetts,Private,Brandeis U.,,3,"['60,825', '']"
3116,r440,Massachusetts -> Private -> C. of the Holy Cross,Massachusetts,Private,C. of the Holy Cross,,3,"['477', '']"
3116,r441,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,,3,"['10,193', '']"
3116,r442,Massachusetts -> Private -> Emerson C.,Massachusetts,Private,Emerson C.,,3,"['1,145', '']"
3116,r443,Massachusetts -> Private -> Franklin W. Olin C. of Engineering,Massachusetts,Private,Franklin W. Olin C. of Engineering,,3,"['1,655', '']"
3116,r444,Massachusetts -> Private -> Hampshire C.,Massachusetts,Private,Hampshire C.,,3,"['225', '']"
3116,r445,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,,3,"['1,239,736', '']"
3116,r446,Massachusetts -> Private -> Hult International Business School,Massachusetts,Private,Hult International Business School,,3,"['959', 'i']"
3116,r447,Massachusetts -> Private -> Lasell C.,Massachusetts,Private,Lasell C.,,3,"['163', '']"
3116,r448,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,,3,"['1,009,466', '']"
3116,r449,Massachusetts -> Private -> MCPHS U.,Massachusetts,Private,MCPHS U.,,3,"['606', '']"
3116,r450,Massachusetts -> Private -> Merrimack C.,Massachusetts,Private,Merrimack C.,,3,"['1,097', '']"
3116,r451,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,,3,"['4,130', '']"
3116,r452,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,,3,"['2,979', '']"
3116,r453,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,,3,"['1,223', '']"
3116,r454,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,,3,"['183,998', '']"
3116,r455,Massachusetts -> Private -> Simmons U.,Massachusetts,Private,Simmons U.,,3,"['472', '']"
3116,r456,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,,3,"['6,041', '']"
3116,r457,Massachusetts -> Private -> Stonehill C.,Massachusetts,Private,Stonehill C.,,3,"['1,019', '']"
3116,r458,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,,3,"['2,056', '']"
3116,r459,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,,3,"['213,285', '']"
3116,r460,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,,3,"['8,810', '']"
3116,r461,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,,3,"['283', '']"
3116,r462,"Massachusetts -> Private -> Wheaton C., Norton",Massachusetts,Private,"Wheaton C., Norton",,3,"['240', '']"
3116,r463,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,,3,"['5,188', '']"
3116,r464,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,,3,"['229,143', '']"
3116,r465,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,,3,"['39,878', '']"
3116,r466,Michigan,Michigan,,,,1,"['2,893,098', '']"
3116,r467,Michigan -> Public,Michigan,Public,,,2,"['2,815,910', '']"
3116,r468,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,,3,"['17,102', '']"
3116,r469,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,,3,"['7,175', '']"
3116,r470,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,,3,"['366', '']"
3116,r471,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,,3,"['6,592', '']"
3116,r472,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,,3,"['830', '']"
3116,r473,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,,3,"['725,708', '']"
3116,r474,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,,3,"['80,443', '']"
3116,r475,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,,3,"['1,520', '']"
3116,r476,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,,3,"['18,002', '']"
3116,r477,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,,3,"['2,818', '']"
3116,r478,Michigan -> Public -> U. Michigan,Michigan,Public,U. Michigan,,3,"['1,686,066', '']"
3116,r479,"Michigan -> Public -> U. Michigan -> U. Michigan, Ann Arbor",Michigan,Public,U. Michigan,"U. Michigan, Ann Arbor",4,"['1,675,805', '']"
3116,r480,"Michigan -> Public -> U. Michigan -> U. Michigan, Dearborn",Michigan,Public,U. Michigan,"U. Michigan, Dearborn",4,"['8,813', '']"
3116,r481,"Michigan -> Public -> U. Michigan -> U. Michigan, Flint",Michigan,Public,U. Michigan,"U. Michigan, Flint",4,"['1,448', '']"
3116,r482,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,,3,"['244,217', '']"
3116,r483,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,,3,"['25,071', '']"
3116,r484,Michigan -> Private,Michigan,Private,,,2,"['77,188', '']"
3116,r485,Michigan -> Private -> Albion C.,Michigan,Private,Albion C.,,3,"['1,040', '']"
3116,r486,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,,3,"['1,126', '']"
3116,r487,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,,3,"['1,577', '']"
3116,r488,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,,3,"['2,745', '']"
3116,r489,Michigan -> Private -> Kalamazoo C.,Michigan,Private,Kalamazoo C.,,3,"['635', 'i']"
3116,r490,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,,3,"['1,765', '']"
3116,r491,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,,3,"['1,352', '']"
3116,r492,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,,3,"['5,210', '']"
3116,r493,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,,3,"['61,738', '']"
3116,r494,Minnesota,Minnesota,,,,1,"['1,064,515', '']"
3116,r495,Minnesota -> Public,Minnesota,Public,,,2,"['1,050,303', '']"
3116,r496,Minnesota -> Public -> Minnesota State Colleges and Universities System,Minnesota,Public,Minnesota State Colleges and Universities System,,3,"['7,506', '']"
3116,r497,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Metropolitan State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Metropolitan State U.,4,"['150', 'i']"
3116,r498,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Mankato",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Mankato",4,"['3,392', '']"
3116,r499,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Moorhead",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Moorhead",4,"['209', '']"
3116,r500,Minnesota -> Public -> Minnesota State Colleges and Universities System -> St. Cloud State U.,Minnesota,Public,Minnesota State Colleges and Universities System,St. Cloud State U.,4,"['3,275', '']"
3116,r501,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Winona State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Winona State U.,4,"['480', '']"
3116,r502,Minnesota -> Public -> U. Minnesota,Minnesota,Public,U. Minnesota,,3,"['1,042,797', '']"
3116,r503,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Crookston",Minnesota,Public,U. Minnesota,"U. Minnesota, Crookston",4,"['282', '']"
3116,r504,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Duluth",Minnesota,Public,U. Minnesota,"U. Minnesota, Duluth",4,"['27,530', '']"
3116,r505,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Morris",Minnesota,Public,U. Minnesota,"U. Minnesota, Morris",4,"['1,234', '']"
3116,r506,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Rochester",Minnesota,Public,U. Minnesota,"U. Minnesota, Rochester",4,"['639', '']"
3116,r507,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Twin Cities",Minnesota,Public,U. Minnesota,"U. Minnesota, Twin Cities",4,"['1,013,112', '']"
3116,r508,Minnesota -> Private,Minnesota,Private,,,2,"['14,212', '']"
3116,r509,Minnesota -> Private -> Augsburg U.,Minnesota,Private,Augsburg U.,,3,"['991', '']"
3116,r510,Minnesota -> Private -> C. of Saint Benedict,Minnesota,Private,C. of Saint Benedict,,3,"['1,126', 'i']"
3116,r511,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,,3,"['4,388', '']"
3116,r512,Minnesota -> Private -> Gustavus Adolphus C.,Minnesota,Private,Gustavus Adolphus C.,,3,"['808', '']"
3116,r513,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,,3,"['1,808', '']"
3116,r514,Minnesota -> Private -> Northwestern Health Sciences U.,Minnesota,Private,Northwestern Health Sciences U.,,3,"['150', 'i']"
3116,r515,"Minnesota -> Private -> Saint John's U., Collegeville",Minnesota,Private,"Saint John's U., Collegeville",,3,"['1,191', 'i']"
3116,r516,Minnesota -> Private -> Saint Mary's U. Minnesota,Minnesota,Private,Saint Mary's U. Minnesota,,3,"['603', '']"
3116,r517,Minnesota -> Private -> St. Catherine U.,Minnesota,Private,St. Catherine U.,,3,"['267', '']"
3116,r518,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,,3,"['1,010', '']"
3116,r519,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),,3,"['1,870', '']"
3116,r520,Mississippi,Mississippi,,,,1,"['537,207', '']"
3116,r521,Mississippi -> Public (Mississippi State Institutions of Higher Learning),Mississippi,Public (Mississippi State Institutions of Higher Learning),,,2,"['533,584', '']"
3116,r522,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Alcorn State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Alcorn State U.,,3,"['14,435', '']"
3116,r523,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Delta State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Delta State U.,,3,"['204', '']"
3116,r524,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Jackson State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Jackson State U.,,3,"['18,160', '']"
3116,r525,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi State U.,,3,"['264,526', '']"
3116,r526,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi Valley State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi Valley State U.,,3,"['986', '']"
3116,r527,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Mississippi,,3,"['158,809', '']"
3116,r528,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Southern Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Southern Mississippi,,3,"['76,464', '']"
3116,r529,Mississippi -> Private,Mississippi,Private,,,2,"['3,623', '']"
3116,r530,Mississippi -> Private -> Millsaps C.,Mississippi,Private,Millsaps C.,,3,"['243', '']"
3116,r531,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,,3,"['3,380', '']"
3116,r532,Missouri,Missouri,,,,1,"['1,327,314', '']"
3116,r533,Missouri -> Public (Missouri Department of Higher Education),Missouri,Public (Missouri Department of Higher Education),,,2,"['373,068', '']"
3116,r534,"Missouri -> Public (Missouri Department of Higher Education) -> Lincoln U., Jefferson City",Missouri,Public (Missouri Department of Higher Education),"Lincoln U., Jefferson City",,3,"['4,581', '']"
3116,r535,Missouri -> Public (Missouri Department of Higher Education) -> Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Missouri State U.,,3,"['5,910', '']"
3116,r536,Missouri -> Public (Missouri Department of Higher Education) -> Missouri Western State U.,Missouri,Public (Missouri Department of Higher Education),Missouri Western State U.,,3,"['176', '']"
3116,r537,Missouri -> Public (Missouri Department of Higher Education) -> Northwest Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Northwest Missouri State U.,,3,"['192', '']"
3116,r538,Missouri -> Public (Missouri Department of Higher Education) -> Southeast Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Southeast Missouri State U.,,3,"['372', '']"
3116,r539,Missouri -> Public (Missouri Department of Higher Education) -> Truman State U.,Missouri,Public (Missouri Department of Higher Education),Truman State U.,,3,"['285', '']"
3116,r540,Missouri -> Public (Missouri Department of Higher Education) -> U. Central Missouri,Missouri,Public (Missouri Department of Higher Education),U. Central Missouri,,3,"['415', '']"
3116,r541,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,,3,"['361,137', '']"
3116,r542,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> Missouri U. of Science and Technology,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,Missouri U. of Science and Technology,4,"['41,939', '']"
3116,r543,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Columbia",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Columbia",4,"['278,793', '']"
3116,r544,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Kansas City",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Kansas City",4,"['26,708', '']"
3116,r545,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Saint Louis",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Saint Louis",4,"['13,697', '']"
3116,r546,Missouri -> Private,Missouri,Private,,,2,"['954,246', '']"
3116,r547,Missouri -> Private -> A. T. Still U.,Missouri,Private,A. T. Still U.,,3,"['644', '']"
3116,r548,Missouri -> Private -> Kansas City U. of Medicine and Biosciences,Missouri,Private,Kansas City U. of Medicine and Biosciences,,3,"['245', '']"
3116,r549,Missouri -> Private -> Logan U.,Missouri,Private,Logan U.,,3,"['166', '']"
3116,r550,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,,3,"['66,103', '']"
3116,r551,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",,3,"['887,088', '']"
3116,r552,Montana,Montana,,,,1,"['274,240', '']"
3116,r553,Montana -> Public (Montana U. System),Montana,Public (Montana U. System),,,2,"['272,988', '']"
3116,r554,Montana -> Public (Montana U. System) -> Montana State U.,Montana,Public (Montana U. System),Montana State U.,,3,"['155,592', '']"
3116,r555,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Billings",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Billings",4,"['545', '']"
3116,r556,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Bozeman",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Bozeman",4,"['154,811', '']"
3116,r557,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Northern",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Northern",4,"['236', '']"
3116,r558,Montana -> Public (Montana U. System) -> U. Montana,Montana,Public (Montana U. System),U. Montana,,3,"['117,396', '']"
3116,r559,Montana -> Public (Montana U. System) -> U. Montana -> Montana Technological U.,Montana,Public (Montana U. System),U. Montana,Montana Technological U.,4,"['12,731', '']"
3116,r560,"Montana -> Public (Montana U. System) -> U. Montana -> U. Montana, Missoula",Montana,Public (Montana U. System),U. Montana,"U. Montana, Missoula",4,"['104,665', '']"
3116,r561,Montana -> Private,Montana,Private,,,2,"['1,252', '']"
3116,r562,Montana -> Private -> Salish Kootenai C.,Montana,Private,Salish Kootenai C.,,3,"['1,252', '']"
3116,r563,Nebraska,Nebraska,,,,1,"['572,488', '']"
3116,r564,Nebraska -> Public,Nebraska,Public,,,2,"['547,356', '']"
3116,r565,Nebraska -> Public -> U. Nebraska System,Nebraska,Public,U. Nebraska System,,3,"['547,356', '']"
3116,r566,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, central administration",Nebraska,Public,U. Nebraska System,"U. Nebraska, central administration",4,"['18,860', '']"
3116,r567,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Kearney",Nebraska,Public,U. Nebraska System,"U. Nebraska, Kearney",4,"['2,919', '']"
3116,r568,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Lincoln",Nebraska,Public,U. Nebraska System,"U. Nebraska, Lincoln",4,"['316,820', '']"
3116,r569,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Medical Center",Nebraska,Public,U. Nebraska System,"U. Nebraska, Medical Center",4,"['194,455', '']"
3116,r570,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Omaha",Nebraska,Public,U. Nebraska System,"U. Nebraska, Omaha",4,"['14,302', '']"
3116,r571,Nebraska -> Private,Nebraska,Private,,,2,"['25,132', '']"
3116,r572,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,,3,"['24,039', '']"
3116,r573,Nebraska -> Private -> Doane U.,Nebraska,Private,Doane U.,,3,"['1,093', '']"
3116,r574,Nevada,Nevada,,,,1,"['283,413', '']"
3116,r575,Nevada -> Public (Nevada System of Higher Education),Nevada,Public (Nevada System of Higher Education),,,2,"['279,497', '']"
3116,r576,Nevada -> Public (Nevada System of Higher Education) -> C. Southern Nevada,Nevada,Public (Nevada System of Higher Education),C. Southern Nevada,,3,"['232', '']"
3116,r577,Nevada -> Public (Nevada System of Higher Education) -> Desert Research Institute,Nevada,Public (Nevada System of Higher Education),Desert Research Institute,,3,"['26,991', '']"
3116,r578,Nevada -> Public (Nevada System of Higher Education) -> Nevada State C.,Nevada,Public (Nevada System of Higher Education),Nevada State C.,,3,"['701', '']"
3116,r579,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Las Vegas",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Las Vegas",,3,"['99,445', '']"
3116,r580,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Reno",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Reno",,3,"['152,128', '']"
3116,r581,Nevada -> Private,Nevada,Private,,,2,"['3,916', '']"
3116,r582,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,,3,"['3,916', 'i']"
3116,r583,New Hampshire,New Hampshire,,,,1,"['493,063', '']"
3116,r584,New Hampshire -> Public (U. System of New Hampshire),New Hampshire,Public (U. System of New Hampshire),,,2,"['150,921', '']"
3116,r585,New Hampshire -> Public (U. System of New Hampshire) -> Keene State C.,New Hampshire,Public (U. System of New Hampshire),Keene State C.,,3,"['1,061', '']"
3116,r586,New Hampshire -> Public (U. System of New Hampshire) -> Plymouth State U.,New Hampshire,Public (U. System of New Hampshire),Plymouth State U.,,3,"['880', '']"
3116,r587,New Hampshire -> Public (U. System of New Hampshire) -> U. New Hampshire,New Hampshire,Public (U. System of New Hampshire),U. New Hampshire,,3,"['148,980', '']"
3116,r588,New Hampshire -> Private,New Hampshire,Private,,,2,"['342,142', '']"
3116,r589,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,,3,"['342,142', '']"
3116,r590,New Jersey,New Jersey,,,,1,"['1,335,714', '']"
3116,r591,New Jersey -> Public,New Jersey,Public,,,2,"['903,911', '']"
3116,r592,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,,3,"['1,199', '']"
3116,r593,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,,3,"['2,174', '']"
3116,r594,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,,3,"['10,225', '']"
3116,r595,New Jersey -> Public -> New Jersey City U.,New Jersey,Public,New Jersey City U.,,3,"['5,961', '']"
3116,r596,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,,3,"['161,232', '']"
3116,r597,New Jersey -> Public -> Ramapo C. New Jersey,New Jersey,Public,Ramapo C. New Jersey,,3,"['351', '']"
3116,r598,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,,3,"['22,892', '']"
3116,r599,"New Jersey -> Public -> Rutgers, the State U. of New Jersey",New Jersey,Public,"Rutgers, the State U. of New Jersey",,3,"['687,121', '']"
3116,r600,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Camden",4,"['3,211', '']"
3116,r601,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, New Brunswick",4,"['657,249', '']"
3116,r602,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Newark",4,"['26,661', '']"
3116,r603,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,,3,"['2,634', '']"
3116,r604,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,,3,"['10,122', '']"
3116,r605,New Jersey -> Private,New Jersey,Private,,,2,"['431,803', '']"
3116,r606,New Jersey -> Private -> Fairleigh Dickinson U.,New Jersey,Private,Fairleigh Dickinson U.,,3,"['791', '']"
3116,r607,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,,3,"['1,294', '']"
3116,r608,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,,3,"['385,739', '']"
3116,r609,New Jersey -> Private -> Rider U.,New Jersey,Private,Rider U.,,3,"['228', '']"
3116,r610,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,,3,"['7,056', '']"
3116,r611,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,,3,"['36,695', '']"
3116,r612,New Mexico,New Mexico,,,,1,"['367,975', '']"
3116,r613,New Mexico -> Public (New Mexico Higher Education Department),New Mexico,Public (New Mexico Higher Education Department),,,2,"['367,975', '']"
3116,r614,"New Mexico -> Public (New Mexico Higher Education Department) -> Eastern New Mexico U., Portales",New Mexico,Public (New Mexico Higher Education Department),"Eastern New Mexico U., Portales",,3,"['292', '']"
3116,r615,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Highlands U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico Highlands U.,,3,"['1,333', '']"
3116,r616,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Institute of Mining and Technology,New Mexico,Public (New Mexico Higher Education Department),New Mexico Institute of Mining and Technology,,3,"['24,616', '']"
3116,r617,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico State U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico State U.,,3,"['101,457', '']"
3116,r618,New Mexico -> Public (New Mexico Higher Education Department) -> Northern New Mexico C.,New Mexico,Public (New Mexico Higher Education Department),Northern New Mexico C.,,3,"['581', '']"
3116,r619,New Mexico -> Public (New Mexico Higher Education Department) -> U. New Mexico,New Mexico,Public (New Mexico Higher Education Department),U. New Mexico,,3,"['239,696', '']"
3116,r620,New York,New York,,,,1,"['7,086,232', '']"
3116,r621,New York -> Public,New York,Public,,,2,"['1,612,606', '']"
3116,r622,New York -> Public -> CUNY System,New York,Public,CUNY System,,3,"['170,607', '']"
3116,r623,"New York -> Public -> CUNY System -> CUNY, Advanced Science Research Center",New York,Public,CUNY System,"CUNY, Advanced Science Research Center",4,"['8,310', '']"
3116,r624,"New York -> Public -> CUNY System -> CUNY, Baruch C.",New York,Public,CUNY System,"CUNY, Baruch C.",4,"['2,387', '']"
3116,r625,"New York -> Public -> CUNY System -> CUNY, Brooklyn C.",New York,Public,CUNY System,"CUNY, Brooklyn C.",4,"['7,064', 'i']"
3116,r626,"New York -> Public -> CUNY System -> CUNY, C. Staten Island",New York,Public,CUNY System,"CUNY, C. Staten Island",4,"['3,986', '']"
3116,r627,"New York -> Public -> CUNY System -> CUNY, City C.",New York,Public,CUNY System,"CUNY, City C.",4,"['52,738', '']"
3116,r628,"New York -> Public -> CUNY System -> CUNY, Graduate Center",New York,Public,CUNY System,"CUNY, Graduate Center",4,"['5,399', '']"
3116,r629,"New York -> Public -> CUNY System -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,CUNY System,"CUNY, Graduate School of Public Health and Health Policy",4,"['9,521', '']"
3116,r630,"New York -> Public -> CUNY System -> CUNY, Hunter C.",New York,Public,CUNY System,"CUNY, Hunter C.",4,"['37,478', '']"
3116,r631,"New York -> Public -> CUNY System -> CUNY, John Jay C. of Criminal Justice",New York,Public,CUNY System,"CUNY, John Jay C. of Criminal Justice",4,"['12,295', '']"
3116,r632,"New York -> Public -> CUNY System -> CUNY, Lehman C.",New York,Public,CUNY System,"CUNY, Lehman C.",4,"['4,690', '']"
3116,r633,"New York -> Public -> CUNY System -> CUNY, Medgar Evers C.",New York,Public,CUNY System,"CUNY, Medgar Evers C.",4,"['1,397', '']"
3116,r634,"New York -> Public -> CUNY System -> CUNY, New York City C. of Technology",New York,Public,CUNY System,"CUNY, New York City C. of Technology",4,"['2,711', '']"
3116,r635,"New York -> Public -> CUNY System -> CUNY, Queens C.",New York,Public,CUNY System,"CUNY, Queens C.",4,"['18,391', '']"
3116,r636,"New York -> Public -> CUNY System -> CUNY, system office",New York,Public,CUNY System,"CUNY, system office",4,"['2,619', '']"
3116,r637,"New York -> Public -> CUNY System -> CUNY, York C.",New York,Public,CUNY System,"CUNY, York C.",4,"['1,621', '']"
3116,r638,New York -> Public -> SUNY System,New York,Public,SUNY System,,3,"['1,431,234', '']"
3116,r639,"New York -> Public -> SUNY System -> SUNY, Binghamton U.",New York,Public,SUNY System,"SUNY, Binghamton U.",4,"['104,297', '']"
3116,r640,"New York -> Public -> SUNY System -> SUNY, Buffalo State",New York,Public,SUNY System,"SUNY, Buffalo State",4,"['2,124', '']"
3116,r641,"New York -> Public -> SUNY System -> SUNY, C. Brockport",New York,Public,SUNY System,"SUNY, C. Brockport",4,"['1,390', '']"
3116,r642,"New York -> Public -> SUNY System -> SUNY, C. Cortland",New York,Public,SUNY System,"SUNY, C. Cortland",4,"['527', '']"
3116,r643,"New York -> Public -> SUNY System -> SUNY, C. of Environmental Science and Forestry",New York,Public,SUNY System,"SUNY, C. of Environmental Science and Forestry",4,"['29,137', '']"
