table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
4330,r046,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,45,7916.4,8326.1,8321.3,9430.3,7937.5,2499.5,1997.9,887.0,1476.7
4330,r047,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,46,3054.8,3503.2,3659.7,1847.2,769.3,223.4,1775.3,1148.1,1061.6
4330,r048,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,47,468.4,468.6,465.4,0.0,0.0,399.7,0.0,0.0,1048.6
4330,r049,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,48,0.0,222.0,870.0,0.0,756.9,379.8,266.4,49.8,836.3
4330,r050,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,49,857.2,249.9,399.5,91.0,198.2,35.7,243.4,1106.4,799.0
4330,r051,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,50,1621.7,1005.7,474.5,520.9,1065.7,260.6,1732.3,762.0,730.4
4330,r052,All HBCUs -> Albany State U.,All HBCUs,Albany State U.,2,51,3975.8,1981.3,1953.9,2102.8,878.2,693.6,1882.5,299.9,550.0
4330,r053,All HBCUs -> Bowie State U.,All HBCUs,Bowie State U.,2,52,332.2,1433.3,1176.6,569.7,973.3,1137.8,1843.6,1719.0,489.0
4330,r054,All HBCUs -> Gadsden State Community C.,All HBCUs,Gadsden State Community C.,2,53,41.1,766.0,685.7,688.3,0.0,694.4,0.0,0.0,435.2
4330,r055,All HBCUs -> Jarvis Christian C.,All HBCUs,Jarvis Christian C.,2,54,730.1,0.0,0.0,0.0,0.0,0.0,399.8,0.0,400.0
4330,r056,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,55,752.1,0.0,298.8,589.5,0.0,200.0,776.8,0.0,369.1
4330,r057,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,56,0.0,0.0,0.0,330.9,350.0,0.0,0.0,0.0,299.9
4330,r058,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,57,0.0,300.0,0.0,200.0,0.0,0.0,0.0,0.0,299.9
4330,r059,"All HBCUs -> Southern U. and A&M C., system office",All HBCUs,"Southern U. and A&M C., system office",2,58,1919.5,1721.4,1333.8,255.0,550.0,0.0,484.3,0.0,250.0
4330,r060,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,59,323.0,496.7,592.6,0.0,453.0,0.0,0.0,0.0,250.0
4330,r061,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,60,2661.8,502.6,620.3,1018.8,355.9,450.0,1363.9,649.7,249.8
4330,r062,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,61,1613.7,521.4,312.2,688.5,307.3,307.3,307.3,722.0,205.8
4330,r063,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,62,659.4,358.2,362.4,368.7,0.0,0.0,0.0,0.0,199.9
4330,r064,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,63,0.0,0.0,0.0,670.8,0.0,0.0,0.0,0.0,183.1
4330,r065,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,64,0.0,0.0,0.0,0.0,398.3,606.3,30.0,0.0,120.0
4330,r066,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,65,650.0,647.4,624.5,464.0,0.0,9.1,416.7,0.0,49.9
4330,r067,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,66,1941.8,773.2,1154.7,1146.6,685.2,458.2,943.5,903.4,8.0
4330,r068,All HBCUs -> Allen U.,All HBCUs,Allen U.,2,67,179.7,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r069,All HBCUs -> Bishop State Community C.,All HBCUs,Bishop State Community C.,2,67,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r070,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,67,73.3,76.7,107.2,109.0,0.0,422.8,0.0,0.0,0.0
4330,r071,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,67,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r072,All HBCUs -> Denmark Technical C.,All HBCUs,Denmark Technical C.,2,67,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r073,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,67,525.1,1171.5,621.3,576.0,0.0,280.9,0.0,0.0,0.0
4330,r074,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,67,0.0,235.1,937.1,604.5,346.0,0.0,407.2,0.0,0.0
4330,r075,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,67,0.0,0.0,0.0,0.0,397.2,326.8,269.1,269.1,0.0
4330,r076,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,67,300.0,0.0,0.0,0.0,368.7,0.0,0.0,0.0,0.0
4330,r077,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.8,0.0
4330,r078,All HBCUs -> Philander Smith C.,All HBCUs,Philander Smith C.,2,67,590.9,700.0,0.0,350.0,350.0,350.0,0.0,0.0,0.0
4330,r079,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,67,0.0,0.0,0.0,0.0,249.7,249.0,249.0,0.0,0.0
4330,r080,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,67,1618.6,1041.3,403.2,77.5,52.4,116.7,400.0,0.0,0.0
4330,r081,All HBCUs -> Shelton State Community C.,All HBCUs,Shelton State Community C.,2,67,348.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r082,"All HBCUs -> Southern U., New Orleans",All HBCUs,"Southern U., New Orleans",2,67,248.3,311.5,305.4,0.0,0.0,216.4,216.4,1134.9,0.0
4330,r083,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r084,All HBCUs -> Talladega C.,All HBCUs,Talladega C.,2,67,0.0,499.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,r085,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,67,0.0,250.0,500.0,500.0,250.0,0.0,0.0,0.0,0.0
4330,r086,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,67,0.0,424.0,359.4,199.8,0.0,153.0,259.4,0.0,0.0
4330,r087,All HBCUs -> Wilberforce U.,All HBCUs,Wilberforce U.,2,67,500.0,575.0,474.5,464.0,0.0,0.0,416.7,0.0,0.0
4330,r088,All HBCUs -> Wiley C.,All HBCUs,Wiley C.,2,67,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
