table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_nebraska,field_nevada,field_new_hampshire,field_new_jersey,field_new_mexico,field_new_york,field_north_carolina,field_north_dakota,field_ohio,field_oklahoma,field_oregon,field_pennsylvania,field_rhode_island,field_south_carolina,field_south_dakota,field_tennessee,field_texas,field_utah,field_vermont,field_virginia,field_washington,field_west_virginia,field_wisconsin,field_wyoming,field_undistributedb
12289,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['790', '  ']","['20,112', '  ']","['1', 'e ']","['2', 'e ']","['86', '  ']","['435', '  ']","['1', 'e ']","['299', 'i ']","['294', '  ']","['17', '  ']","['301', '  ']","['5', '  ']","['46', '  ']","['560', '  ']","['12', '  ']","['14', '  ']","['1', 'e ']","['180', '  ']","['295', '  ']","['272', '  ']","['*', 'e ']","['39', 'i ']","['237', '  ']","['1', '  ']","['527', '  ']","['*', 'e ']","['D', '  ']"
12289,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['500', '  ']","['2,921', '  ']","['3', '  ']","['486', '  ']","['14', '  ']","['52', '  ']","['1', 'e ']","['498', 'i ']","['23', '  ']","['*', 'e ']","['25', '  ']","['2', 'e ']","['190', '  ']","['37', '  ']","['153', '  ']","['2', 'e ']","['2', 'r ']","['13', '  ']","['72', '  ']","['D', '  ']","['4', '  ']","['6', '  ']","['203', '  ']","['*', 'e ']","['38', '  ']","['*', 'e ']","['10', '  ']"
12289,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['14,150', '  ']","['281,060', '  ']","['1,036', '  ']","['638', '  ']","['610', '  ']","['6,083', '  ']","['260', '  ']","['19,351', '  ']","['4,714', '  ']","['149', '  ']","['2,162', '  ']","['1,212', '  ']","['2,341', '  ']","['4,705', '  ']","['112', '  ']","['1,157', '  ']","['72', '  ']","['1,050', '  ']","['12,646', '  ']","['2,262', '  ']","['127', '  ']","['4,573', '  ']","['49,396', '  ']","['67', '  ']","['2,149', '  ']","['48', '  ']","['353', '  ']"
12289,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['140', 'i ']","['D', '&nbsp;']","['1', 'i ']","['15', 'i ']","['D', '&nbsp;']","['*', 'e ']","['8', 'i ']","['*', 'e ']","['*', 'e ']","['7', 'i ']","['*', 'e ']","['105', 'i ']","['*', 'e ']","['37', 'i ']","['D', '&nbsp;']","['*', 'e ']","['1', 'i ']","['*', 'e ']","['511', '  ']","['5', '  ']","['D', '&nbsp;']","['*', 'e ']","['D', '&nbsp;']","['2', 'i ']","['39', 'i ']","['D', '&nbsp;']","['3', '  ']"
12289,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['50', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['D', '  ']","['3', '  ']","['0', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['0', '  ']","['*', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['D', '  ']","['*', 'i ']","['0', '  ']","['D', '  ']","['D', '  ']","['4', '  ']","['D', '  ']","['4', '  ']","['*', '  ']"
12289,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,560', '  ']","['D', '  ']","['7', 'e ']","['6', 'e ']","['D', '&nbsp;']","['106', 'i ']","['2', 'e ']","['67', 'e ']","['48', 'i ']","['10', 'i ']","['77', 'i ']","['13', '  ']","['17', '  ']","['46', 'e ']","['D', '&nbsp;']","['18', '  ']","['6', '  ']","['36', 'i ']","['107', 'e ']","['76', 'i ']","['D', '&nbsp;']","['18', 'e ']","['D', '&nbsp;']","['2', 'e ']","['24', 'e ']","['D', '&nbsp;']","['D', '  ']"
12289,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['120', '  ']","['D', '&nbsp;']","['6', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['172', 'i ']","['1', 'i ']","['469', 'i ']","['14', 'i ']","['D', '&nbsp;']","['53', 'i ']","['1', 'i ']","['D', '&nbsp;']","['48', 'i ']","['D', '  ']","['10', 'i ']","['1', 'i ']","['5', 'i ']","['D', '&nbsp;']","['52', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['D', '&nbsp;']","['40', 'i ']","['D', '&nbsp;']","['2', '  ']"
12289,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['60', '  ']","['D', '  ']","['4', '  ']","['5', '  ']","['D', '  ']","['33', '  ']","['*', '  ']","['370', 'i ']","['19', '  ']","['D', '  ']","['34', '  ']","['1', '  ']","['17', '  ']","['385', 'i ']","['D', '  ']","['1', '  ']","['*', '  ']","['116', '  ']","['574', '  ']","['5', '  ']","['D', '  ']","['8', '  ']","['1,686', '  ']","['D', '  ']","['10', '  ']","['1', '  ']","['D', '  ']"
12289,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['3,450', '  ']","['181,392', '  ']","['794', '  ']","['391', '  ']","['386', '  ']","['3,157', '  ']","['146', '  ']","['12,396', '  ']","['2,684', '  ']","['88', '  ']","['994', '  ']","['1,007', '  ']","['1,810', '  ']","['2,205', '  ']","['46', '  ']","['985', '  ']","['21', '  ']","['658', '  ']","['6,238', '  ']","['1,612', '  ']","['64', '  ']","['2,344', '  ']","['31,671', '  ']","['18', '  ']","['1,580', '  ']","['24', '  ']","['95', '  ']"
12289,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,430', '  ']","['49,674', '  ']","['40', '  ']","['88', '  ']","['154', '  ']","['531', '  ']","['19', '  ']","['1,215', '  ']","['800', '  ']","['79', '  ']","['299', '  ']","['D', '  ']","['729', '  ']","['745', '  ']","['16', '  ']","['D', '  ']","['D', '  ']","['132', '  ']","['1,984', '  ']","['327', '  ']","['28', '  ']","['583', '  ']","['18,887', '  ']","['D', '  ']","['141', '  ']","['8', '  ']","['D', '  ']"
12289,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['40', '  ']","['72', '  ']","['*', 'e ']","['*', '  ']","['1', '  ']","['3', '  ']","['*', '  ']","['4', '  ']","['2', '  ']","['*', 'e ']","['2', '  ']","['*', '  ']","['2', '  ']","['3', '  ']","['1', '  ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['4', 'i ']","['1', '  ']","['*', '  ']","['*', '  ']","['1', '  ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['1', '  ']"
12289,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,400', '  ']","['49,602', '  ']","['40', '  ']","['87', '  ']","['154', '  ']","['528', '  ']","['18', '  ']","['1,211', '  ']","['799', '  ']","['79', '  ']","['298', '  ']","['D', '  ']","['727', '  ']","['741', '  ']","['15', '  ']","['D', '  ']","['D', '  ']","['132', '  ']","['1,981', '  ']","['327', '  ']","['28', '  ']","['583', '  ']","['18,886', '  ']","['D', '  ']","['137', '  ']","['8', '  ']","['D', '  ']"
12289,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['260', '  ']","['3,614', '  ']","['D', '  ']","['3', '  ']","['19', '  ']","['1,397', '  ']","['2', '  ']","['57', '  ']","['95', '  ']","['1', 'e ']","['8', '  ']","['D', '  ']","['5', '  ']","['10', '  ']","['*', '  ']","['2', '  ']","['D', '&nbsp;']","['D', '  ']","['128', '  ']","['5', '  ']","['D', '&nbsp;']","['78', '  ']","['388', '  ']","['*', '  ']","['17', '  ']","['1', 'e ']","['D', '&nbsp;']"
12289,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,490', '  ']","['49,270', '  ']","['514', '  ']","['73', '  ']","['171', '  ']","['603', '  ']","['16', '  ']","['2,564', '  ']","['1,124', '  ']","['D', '  ']","['406', '  ']","['156', '  ']","['460', '  ']","['569', '  ']","['18', '  ']","['271', '  ']","['12', '  ']","['107', '  ']","['1,974', '  ']","['883', '  ']","['23', '  ']","['693', '  ']","['2,403', '  ']","['10', '  ']","['1,352', '  ']","['D', '  ']","['D', '  ']"
12289,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['280', '  ']","['78,834', '  ']","['D', '  ']","['227', '  ']","['42', '  ']","['627', '  ']","['109', '  ']","['8,559', '  ']","['665', '  ']","['D', '  ']","['281', '  ']","['D', '  ']","['616', '  ']","['881', '  ']","['12', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['2,152', '  ']","['396', '  ']","['D', '  ']","['990', '  ']","['9,994', '  ']","['D', '  ']","['70', '  ']","['D', '  ']","['D', '&nbsp;']"
12289,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['530', 'r ']","['17,173', '  ']","['38', '  ']","['49', '  ']","['D', '  ']","['1,046', '  ']","['D', '&nbsp;']","['2,907', '  ']","['725', '  ']","['D', '&nbsp;']","['437', '  ']","['32', '  ']","['30', '  ']","['272', '  ']","['D', '&nbsp;']","['42', '  ']","['D', '&nbsp;']","['30', 'e ']","['1,258', '  ']","['69', '  ']","['D', '  ']","['149', 'i ']","['D', '&nbsp;']","['D', '&nbsp;']","['83', '  ']","['D', '&nbsp;']","['D', '  ']"
12289,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['70', '  ']","['2,398', 'i ']","['D', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['*', 'e ']","['1', 'i ']","['213', '  ']","['D', '&nbsp;']","['*', 'e ']","['D', '  ']","['*', 'e ']","['D', '&nbsp;']","['4', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['D', '&nbsp;']","['3', 'r ']","['*', 'e ']","['D', '&nbsp;']","['D', '  ']","['*', 'e ']","['D', '&nbsp;']","['*', 'e ']","['D', '  ']"
12289,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['20', 'i ']","['5', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']"
12289,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['50', '  ']","['2,393', 'i ']","['D', '  ']","['D', '&nbsp;']","['D', '&nbsp;']","['*', 'e ']","['1', 'i ']","['213', '  ']","['D', '&nbsp;']","['*', 'e ']","['D', '  ']","['*', 'e ']","['D', '&nbsp;']","['3', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['D', '&nbsp;']","['3', 'r ']","['*', 'e ']","['D', '&nbsp;']","['D', '  ']","['*', 'e ']","['D', '&nbsp;']","['*', 'e ']","['D', '  ']"
12289,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['6,420', '  ']","['38,633', '  ']","['126', '  ']","['45', '  ']","['177', '  ']","['1,473', 'i ']","['90', '  ']","['2,825', '  ']","['1,097', '  ']","['36', '  ']","['462', '  ']","['37', 'e ']","['225', '  ']","['1,649', '  ']","['29', '  ']","['84', '  ']","['26', '  ']","['140', '  ']","['2,706', '  ']","['389', '  ']","['50', '  ']","['1,341', '  ']","['1,293', '  ']","['33', '  ']","['305', '  ']","['15', '  ']","['91', '  ']"
12289,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,240', '  ']","['2,912', '  ']","['9', '  ']","['13', '  ']","['20', '  ']","['44', '  ']","['8', '  ']","['81', '  ']","['90', '  ']","['5', '  ']","['49', '  ']","['7', '  ']","['74', '  ']","['112', '  ']","['5', '  ']","['15', '  ']","['10', '  ']","['38', '  ']","['247', '  ']","['27', '  ']","['5', '  ']","['175', '  ']","['108', '  ']","['19', '  ']","['73', '  ']","['2', '  ']","['41', '  ']"
12289,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,150', '  ']","['18,878', '  ']","['18', 'e ']","['23', '  ']","['56', 'i ']","['396', '  ']","['19', '  ']","['2,272', '  ']","['765', '  ']","['23', '  ']","['196', '  ']","['19', 'e ']","['90', '  ']","['244', '  ']","['17', '  ']","['46', '  ']","['10', '  ']","['52', '  ']","['1,897', '  ']","['150', '  ']","['43', '  ']","['723', 'e ']","['667', '  ']","['11', '  ']","['136', 'i ']","['4', '  ']","['31', '  ']"
12289,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['1,070', '  ']","['9,297', '  ']","['83', '  ']","['2', '  ']","['96', '  ']","['232', '  ']","['60', '  ']","['150', '  ']","['156', '  ']","['7', '  ']","['157', '  ']","['5', '  ']","['41', '  ']","['1,044', '  ']","['4', '  ']","['6', '  ']","['5', '  ']","['16', '  ']","['180', '  ']","['96', '  ']","['1', 'i ']","['266', '  ']","['364', '  ']","['1', 'e ']","['56', '  ']","['*', 'i ']","['8', '  ']"
12289,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['60', '  ']","['179', '  ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['9', '  ']","['13', '  ']","['1', '  ']","['*', 'e ']","['16', '  ']","['*', 'e ']","['2', '  ']","['6', 'i ']","['*', 'e ']","['*', 'e ']","['0', '  ']","['*', 'e ']","['33', '  ']","['3', '  ']","['*', '  ']","['3', '  ']","['15', '  ']","['*', 'e ']","['*', 'e ']","['0', '  ']","['*', '  ']"
12289,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['280', '  ']","['2,916', '  ']","['82', '  ']","['*', 'e ']","['90', '  ']","['25', '  ']","['8', '  ']","['52', '  ']","['47', '  ']","['*', '  ']","['9', '  ']","['1', '  ']","['1', '  ']","['642', '  ']","['1', '  ']","['3', '  ']","['5', '  ']","['1', '  ']","['18', '  ']","['2', 'i ']","['*', 'e ']","['26', '  ']","['155', '  ']","['*', 'e ']","['26', '  ']","['0', '  ']","['1', '  ']"
12289,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['730', '  ']","['6,176', '  ']","['1', 'e ']","['2', '  ']","['6', '  ']","['183', '  ']","['43', '  ']","['85', '  ']","['109', '  ']","['7', '  ']","['132', '  ']","['3', '  ']","['38', '  ']","['397', '  ']","['2', '  ']","['2', '  ']","['1', 'i ']","['15', '  ']","['129', '  ']","['91', '  ']","['1', 'i ']","['236', '  ']","['194', '  ']","['1', 'e ']","['30', '  ']","['*', 'i ']","['6', '  ']"
12289,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['10', '  ']","['27', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['24', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12289,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['980', '  ']","['7,547', '  ']","['17', '  ']","['6', 'e ']","['5', '  ']","['801', 'i ']","['2', 'e ']","['322', '  ']","['86', '  ']","['1', 'e ']","['59', '  ']","['5', 'e ']","['20', '  ']","['250', '  ']","['3', '  ']","['18', '  ']","['1', '  ']","['34', '  ']","['381', '  ']","['117', '  ']","['2', '  ']","['177', '  ']","['155', '  ']","['2', 'e ']","['40', '  ']","['8', '  ']","['11', '  ']"
12289,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['270', '  ']","['D', '  ']","['12', '  ']","['D', '&nbsp;']","['2', '  ']","['35', '  ']","['3', '  ']","['42', '  ']","['13', '  ']","['*', 'e ']","['14', '  ']","['2', 'e ']","['14', '  ']","['25', '  ']","['10', '  ']","['3', 'e ']","['*', 'e ']","['17', '  ']","['291', '  ']","['23', '  ']","['D', '&nbsp;']","['31', '  ']","['D', '  ']","['1', 'e ']","['4', 'e ']","['1', '  ']","['D', '  ']"
12289,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,540', '  ']","['3,300', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['57', '  ']","['D', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['15', '  ']","['D', '  ']","['31', '  ']","['D', '&nbsp;']","['14', '  ']","['D', '  ']","['46', '  ']","['D', '  ']","['31', '  ']","['D', '&nbsp;']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12289,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['28,450', '  ']","['608,058', '  ']","['1,395', '  ']","['1,471', '  ']","['1,449', '  ']","['20,144', '  ']","['1,514', '  ']","['29,915', '  ']","['11,503', '  ']","['454', '  ']","['10,501', '  ']","['1,820', '  ']","['12,426', '  ']","['17,151', '  ']","['594', '  ']","['2,319', '  ']","['201', '  ']","['2,147', '  ']","['26,151', '  ']","['3,748', '  ']","['614', '  ']","['6,451', '  ']","['55,718', '  ']","['444', '  ']","['6,470', '  ']","['78', '  ']","['703', '  ']"
12289,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12289,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>c</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>c</sup>,,,3,–,"['5,390', '  ']","['4,009', '  ']","['8', 'e ']","['22', '  ']","['23', '  ']","['137', 'e ']","['16', '  ']","['182', 'e ']","['96', 'i ']","['4', 'e ']","['83', 'e ']","['12', 'e ']","['39', 'i ']","['180', '  ']","['18', '  ']","['30', 'e ']","['9', '  ']","['32', 'e ']","['258', 'e ']","['34', 'e ']","['2', 'e ']","['139', 'e ']","['134', '  ']","['3', 'e ']","['43', 'e ']","['2', 'e ']","['D', '  ']"
12289,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['7,760', '  ']","['12,788', '  ']","['32', 'e ']","['41', 'e ']","['52', '  ']","['432', '  ']","['39', '  ']","['736', 'e ']","['251', '  ']","['22', '  ']","['336', 'e ']","['52', 'e ']","['150', '  ']","['436', '  ']","['33', '  ']","['64', 'e ']","['15', 'e ']","['97', 'e ']","['672', 'e ']","['154', '  ']","['11', 'e ']","['362', 'e ']","['478', '  ']","['10', 'e ']","['189', 'e ']","['13', 'e ']","['53', '  ']"
12289,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12289,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['4,880', '  ']","['13,274', '  ']","['25', 'e ']","['31', '  ']","['49', '  ']","['279', '  ']","['26', '  ']","['453', '  ']","['359', '  ']","['11', '  ']","['363', '  ']","['38', 'e ']","['127', '  ']","['545', '  ']","['19', '  ']","['71', 'i ']","['17', '  ']","['73', 'e ']","['673', '  ']","['134', '  ']","['17', '  ']","['298', 'e ']","['478', '  ']","['11', 'e ']","['205', '  ']","['4', 'e ']","['96', '  ']"
12289,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['5,010', '  ']","['24,844', '  ']","['116', '  ']","['60', '  ']","['175', '  ']","['612', '  ']","['27', '  ']","['774', '  ']","['467', '  ']","['17', '  ']","['408', '  ']","['45', '  ']","['250', '  ']","['842', '  ']","['41', 'i ']","['66', '  ']","['20', 'e ']","['119', 'e ']","['1,024', '  ']","['321', '  ']","['19', '  ']","['286', 'e ']","['964', '  ']","['15', '  ']","['405', '  ']","['10', '  ']","['133', '  ']"
12289,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12289,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,090', '  ']","['26,469', '  ']","['150', '  ']","['69', '  ']","['62', '  ']","['381', '  ']","['64', '  ']","['992', '  ']","['561', '  ']","['18', '  ']","['374', '  ']","['39', 'e ']","['263', '  ']","['968', '  ']","['31', '  ']","['98', '  ']","['18', '  ']","['161', '  ']","['1,243', '  ']","['384', '  ']","['210', '  ']","['461', '  ']","['1,067', '  ']","['23', '  ']","['286', '  ']","['5', '  ']","['117', '  ']"
12289,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['1,370', '  ']","['29,007', '  ']","['72', '  ']","['75', '  ']","['196', '  ']","['1,274', '  ']","['119', '  ']","['1,451', '  ']","['600', '  ']","['14', '  ']","['414', '  ']","['56', '  ']","['263', '  ']","['918', '  ']","['27', '  ']","['104', '  ']","['20', '  ']","['129', '  ']","['1,458', '  ']","['604', '  ']","['6', '  ']","['398', '  ']","['598', '  ']","['11', '  ']","['488', '  ']","['4', '  ']","['135', '  ']"
12289,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,400', '  ']","['94,615', '  ']","['295', '  ']","['721', '  ']","['443', '  ']","['2,385', '  ']","['23', 'i ']","['5,468', '  ']","['2,684', '  ']","['155', '  ']","['1,630', '  ']","['152', '  ']","['763', '  ']","['3,043', '  ']","['258', '  ']","['401', '  ']","['73', '  ']","['250', '  ']","['4,025', '  ']","['925', '  ']","['152', '  ']","['919', '  ']","['4,212', '  ']","['107', '  ']","['954', '  ']","['21', '  ']","['65', '  ']"
