table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11242,r161,All HHE institutions -> Saint Peter's U.,All HHE institutions,Saint Peter's U.,2,160,249,0,0,0,0,0,0,0,0,0,0,249,0,0
11242,r162,All HHE institutions -> Amarillo C.<sup>b</sup>,All HHE institutions,Amarillo C.<sup>b</sup>,2,161,240,0,0,0,0,0,0,0,0,0,0,240,0,0
11242,r163,All HHE institutions -> U. Houston-Downtown,All HHE institutions,U. Houston-Downtown,2,162,239,0,0,0,0,0,0,0,0,0,0,239,0,0
11242,r164,All HHE institutions -> U. La Verne,All HHE institutions,U. La Verne,2,163,235,0,0,0,0,0,0,0,0,0,235,0,0,0
11242,r165,All HHE institutions -> U. of Sacred Heart,All HHE institutions,U. of Sacred Heart,2,164,232,0,0,0,0,0,0,0,0,232,0,0,0,0
11242,r166,All HHE institutions -> State U. New York at Old Westbury,All HHE institutions,State U. New York at Old Westbury,2,165,220,0,0,0,0,0,0,0,0,80,0,140,0,0
11242,r167,"All HHE institutions -> Carlos Albizu U., San Juan",All HHE institutions,"Carlos Albizu U., San Juan",2,166,206,0,0,0,0,0,0,0,0,206,0,0,0,0
11242,r168,All HHE institutions -> Bloomfield C.,All HHE institutions,Bloomfield C.,2,167,200,0,0,0,0,0,0,0,0,0,0,200,0,0
11242,r169,All HHE institutions -> Menlo C.,All HHE institutions,Menlo C.,2,168,200,0,0,0,0,0,0,0,0,0,0,200,0,0
11242,r170,All HHE institutions -> Bakersfield C.,All HHE institutions,Bakersfield C.,2,169,200,0,0,0,0,0,0,0,0,0,0,200,0,0
11242,r171,All HHE institutions -> Alamo Colleges District<sup>b</sup>,All HHE institutions,Alamo Colleges District<sup>b</sup>,2,170,197,0,0,0,0,0,0,0,0,0,0,197,0,0
11242,r172,All HHE institutions -> Citrus C.,All HHE institutions,Citrus C.,2,171,187,0,0,0,0,0,0,0,0,0,0,187,0,0
11242,r173,All HHE institutions -> Palo Alto U.,All HHE institutions,Palo Alto U.,2,172,185,0,0,0,0,0,0,0,0,185,0,0,0,0
11242,r174,"All HHE institutions -> San Diego Community C., district office",All HHE institutions,"San Diego Community C., district office",2,173,183,0,0,0,0,0,0,0,0,0,0,183,0,0
11242,r175,All HHE institutions -> Humboldt State U.<sup>b</sup>,All HHE institutions,Humboldt State U.<sup>b</sup>,2,174,179,0,0,0,0,31,0,0,0,148,0,0,0,0
11242,r176,All HHE institutions -> Barry U.,All HHE institutions,Barry U.,2,175,173,0,0,0,0,0,0,0,0,0,0,173,0,0
11242,r177,All HHE institutions -> Kean U.,All HHE institutions,Kean U.,2,176,164,0,0,0,0,0,0,0,0,0,0,164,0,0
11242,r178,All HHE institutions -> New Jersey City U.,All HHE institutions,New Jersey City U.,2,177,150,0,0,0,0,0,0,0,0,0,0,150,0,0
11242,r179,All HHE institutions -> Texas Wesleyan U.,All HHE institutions,Texas Wesleyan U.,2,178,125,0,0,0,0,0,0,0,0,0,0,125,0,0
11242,r180,"All HHE institutions -> California State U., Sacramento<sup>b</sup>",All HHE institutions,"California State U., Sacramento<sup>b</sup>",2,179,107,0,0,0,0,0,0,0,0,107,0,0,0,0
11242,r181,All HHE institutions -> U. Houston-Victoria,All HHE institutions,U. Houston-Victoria,2,180,100,0,0,0,0,0,0,0,0,0,0,100,0,0
11242,r182,All HHE institutions -> Western New Mexico U.,All HHE institutions,Western New Mexico U.,2,181,50,0,0,0,0,0,0,0,0,0,0,0,50,0
11242,r183,All HHE institutions -> Whittier C.,All HHE institutions,Whittier C.,2,182,43,0,0,0,0,0,0,0,0,0,43,0,0,0
11242,r184,All HHE institutions -> Texas Lutheran U.,All HHE institutions,Texas Lutheran U.,2,183,41,0,0,0,0,0,0,0,0,0,0,41,0,0
11242,r185,All HHE institutions -> North Park U.,All HHE institutions,North Park U.,2,184,34,0,0,0,0,0,0,0,0,0,34,0,0,0
11242,r186,All HHE institutions -> Heritage U.,All HHE institutions,Heritage U.,2,185,29,0,0,0,0,0,0,0,0,0,0,29,0,0
11242,r187,All HHE institutions -> Laredo C.,All HHE institutions,Laredo C.,2,186,25,0,0,0,0,0,0,0,0,0,0,25,0,0
