table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
9674,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['1,219', '  ']","['638', '  ']","['12', '  ']","['24', '  ']","['18', '  ']","['181', '  ']","['31', '  ']","['16', '  ']","['1', '  ']","['155', 'r ']","['143', '  ']"
9674,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,434', '  ']","['1,287', '  ']","['21', '  ']","['120', '  ']","['34', '  ']","['456', '  ']","['57', '  ']","['29', '  ']","['10', '  ']","['108', '  ']","['313', '  ']"
9674,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9674,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,052', '  ']","['1,155', '  ']","['86', '  ']","['65', '  ']","['17', '  ']","['277', '  ']","['57', '  ']","['45', '  ']","['6', '  ']","['62', '  ']","['283', '  ']"
9674,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,993', '  ']","['2,463', '  ']","['113', '  ']","['94', '  ']","['22', '  ']","['357', '  ']","['75', '  ']","['69', '  ']","['12', '  ']","['293', '  ']","['494', '  ']"
9674,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9674,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['3,358', '  ']","['2,049', '  ']","['20', '  ']","['205', '  ']","['44', '  ']","['256', '  ']","['89', '  ']","['73', '  ']","['18', '  ']","['152', '  ']","['452', '  ']"
9674,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['3,777', '  ']","['2,068', '  ']","['32', '  ']","['136', '  ']","['66', '  ']","['378', '  ']","['91', '  ']","['167', '  ']","['3', 'i ']","['131', '  ']","['705', '  ']"
9674,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['11,006', '  ']","['5,399', '  ']","['202', '  ']","['1,225', '  ']","['93', '  ']","['862', '  ']","['159', '  ']","['542', '  ']","['47', 'i ']","['905', 'i ']","['1,572', 'i ']"
9674,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['8,944', 'i ']","['5,357', 'i ']","['101', '  ']","['366', 'i ']","['121', 'i ']","['1,333', 'i ']","['176', 'i ']","['478', 'i ']","['21', 'i ']","['169', 'i ']","['820', 'i ']"
9674,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['20,549', '  ']","['11,348', '  ']","['382', '  ']","['578', 'i ']","['130', 'i ']","['1,543', 'i ']","['290', 'i ']","['833', 'i ']","['127', '  ']","['3,506', 'i ']","['1,811', 'i ']"
9674,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['17,361', '  ']","['9,889', 'i ']","['17', '  ']","['385', '  ']","['53', 'i ']","['2,680', 'i ']","['115', '  ']","['495', '  ']","['35', 'i ']","['688', '  ']","['3,003', '  ']"
