table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_science_life_sciences_total,field_science_life_sciences_agricultural_sciences_and_natural_resources,field_science_life_sciences_biological_and_biomedical_sciences,field_science_life_sciences_health_sciences,field_science_physical_sciences_and_earth_sciences_total,field_science_physical_sciences_and_earth_sciences_chemistry,field_science_physical_sciences_and_earth_sciences_geosciences_atmospheric_sciences_and_ocean_sciences,field_science_physical_sciences_and_earth_sciences_physics_and_astronomy,field_science_mathematics_and_computer_sciences_total,field_science_mathematics_and_computer_sciences_computer_and_information_sciences,field_science_mathematics_and_computer_sciences_mathematics_and_statistics,field_science_psychology_and_social_sciences_total,field_science_psychology_and_social_sciences_psychology,field_science_psychology_and_social_sciences_anthropology,field_science_psychology_and_social_sciences_economics,field_science_psychology_and_social_sciences_political_science_and_government,field_science_psychology_and_social_sciences_sociology,field_science_psychology_and_social_sciences_other_social_sciences,field_engineering_total,field_engineering_aerospace_aeronautical_and_astronautical,field_engineering_bioengineering_and_biomedical,field_engineering_chemical,field_engineering_civil,field_engineering_electrical_electronics_and_communications,field_engineering_industrial_and_manufacturing,field_engineering_materials_science,field_engineering_mechanical,field_engineering_other_engineering
1052,r121,All institutions -> Illinois -> DePaul U.,All institutions,Illinois,DePaul U.,3,9,0,0,0,0,0,0,0,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r122,All institutions -> Illinois -> Garrett-Evangelical Theological Seminary,All institutions,Illinois,Garrett-Evangelical Theological Seminary,3,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r123,All institutions -> Illinois -> Illinois Institute of Technology,All institutions,Illinois,Illinois Institute of Technology,3,86,3,0,3,0,10,4,0,6,11,8,3,12,11,0,0,0,0,1,36,4,2,5,4,11,0,3,2,5
1052,r124,All institutions -> Illinois -> Illinois State U.,All institutions,Illinois,Illinois State U.,3,34,6,0,2,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,r125,"All institutions -> Illinois -> Institute for Clinical Social Work, Chicago",All institutions,Illinois,"Institute for Clinical Social Work, Chicago",3,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r126,"All institutions -> Illinois -> Loyola U., Chicago",All institutions,Illinois,"Loyola U., Chicago",3,99,23,1,17,5,2,2,0,0,0,0,0,26,19,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0
1052,r127,"All institutions -> Illinois -> Lutheran School of Theology, Chicago",All institutions,Illinois,"Lutheran School of Theology, Chicago",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r128,All institutions -> Illinois -> National Louis U.,All institutions,Illinois,National Louis U.,3,12,4,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r129,All institutions -> Illinois -> Northern Illinois U.,All institutions,Illinois,Northern Illinois U.,3,99,11,0,11,0,11,5,2,4,5,0,5,37,25,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0
1052,r130,All institutions -> Illinois -> Northwestern U.,All institutions,Illinois,Northwestern U.,3,441,66,0,61,5,60,34,2,24,30,15,15,71,22,6,14,11,13,5,127,0,18,16,1,13,5,37,13,24
1052,r131,All institutions -> Illinois -> Roosevelt U.,All institutions,Illinois,Roosevelt U.,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r132,All institutions -> Illinois -> Rosalind Franklin U. of Medicine and Science,All institutions,Illinois,Rosalind Franklin U. of Medicine and Science,3,16,3,0,3,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r133,All institutions -> Illinois -> Rush U.,All institutions,Illinois,Rush U.,3,12,12,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r134,"All institutions -> Illinois -> Southern Illinois U., Carbondale",All institutions,Illinois,"Southern Illinois U., Carbondale",3,174,30,11,17,2,11,4,1,6,9,4,5,27,11,3,7,2,1,3,19,0,0,0,0,6,1,0,2,10
1052,r135,"All institutions -> Illinois -> Toyota Technological Institute, Chicago",All institutions,Illinois,"Toyota Technological Institute, Chicago",3,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r136,All institutions -> Illinois -> U. Chicago,All institutions,Illinois,U. Chicago,3,387,83,0,79,4,51,21,5,25,27,7,20,91,11,14,29,11,14,12,5,0,0,2,0,0,0,2,0,1
1052,r137,"All institutions -> Illinois -> U. Illinois, Chicago",All institutions,Illinois,"U. Illinois, Chicago",3,325,91,0,56,35,23,16,3,4,33,16,17,56,19,2,7,2,6,20,39,0,10,3,9,4,2,0,7,4
1052,r138,"All institutions -> Illinois -> U. Illinois, Urbana-Champaign",All institutions,Illinois,"U. Illinois, Urbana-Champaign",3,782,146,37,82,27,99,47,6,46,74,41,33,94,37,4,18,4,9,22,209,9,11,13,21,57,1,24,29,44
1052,r139,"All institutions -> Illinois -> Wheaton C., Wheaton",All institutions,Illinois,"Wheaton C., Wheaton",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r140,All institutions -> Indiana,All institutions,Indiana,,2,1572,309,60,204,45,195,115,15,65,119,75,44,221,82,14,22,28,29,46,329,38,17,31,32,56,9,15,57,74
1052,r141,All institutions -> Indiana -> Ball State U.,All institutions,Indiana,Ball State U.,3,36,4,1,1,2,0,0,0,0,0,0,0,16,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1052,r142,All institutions -> Indiana -> Indiana State U.,All institutions,Indiana,Indiana State U.,3,70,3,1,2,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1052,r143,"All institutions -> Indiana -> Indiana U., Bloomington",All institutions,Indiana,"Indiana U., Bloomington",3,402,69,6,44,19,47,25,6,16,36,23,13,92,28,12,10,5,12,25,0,0,0,0,0,0,0,0,0,0
1052,r144,"All institutions -> Indiana -> Indiana U.-Purdue U., Indianapolis",All institutions,Indiana,"Indiana U.-Purdue U., Indianapolis",3,87,67,1,56,10,1,0,1,0,5,5,0,5,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
1052,r145,"All institutions -> Indiana -> Purdue U., West Lafayette",All institutions,Indiana,"Purdue U., West Lafayette",3,739,145,51,80,14,97,60,8,29,55,33,22,64,21,2,8,9,10,14,275,29,14,18,26,43,9,15,54,67
1052,r146,All institutions -> Indiana -> U. Notre Dame,All institutions,Indiana,U. Notre Dame,3,238,21,0,21,0,50,30,0,20,20,11,9,39,15,0,2,14,7,1,53,9,3,13,5,13,0,0,3,7
1052,r147,All institutions -> Iowa,All institutions,Iowa,,2,715,150,31,90,29,79,45,10,24,72,19,53,82,44,2,14,4,5,13,152,10,14,8,14,27,7,6,30,36
1052,r148,All institutions -> Iowa -> Iowa State U.,All institutions,Iowa,Iowa State U.,3,350,74,28,41,5,39,22,3,14,38,13,25,33,17,0,9,0,4,3,100,10,1,6,11,18,5,5,18,26
1052,r149,All institutions -> Iowa -> Maharishi U. of Management,All institutions,Iowa,Maharishi U. of Management,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r150,All institutions -> Iowa -> St. Ambrose U.,All institutions,Iowa,St. Ambrose U.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r151,All institutions -> Iowa -> U. Iowa,All institutions,Iowa,U. Iowa,3,347,72,2,48,22,40,23,7,10,34,6,28,49,27,2,5,4,1,10,52,0,13,2,3,9,2,1,12,10
1052,r152,All institutions -> Iowa -> U. Northern Iowa,All institutions,Iowa,U. Northern Iowa,3,13,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r153,All institutions -> Kansas,All institutions,Kansas,,2,530,148,42,75,31,44,33,3,8,23,12,11,111,53,5,9,9,7,28,74,3,6,10,11,13,13,1,8,9
1052,r154,All institutions -> Kansas -> Kansas State U.,All institutions,Kansas,Kansas State U.,3,179,69,41,24,4,15,11,0,4,7,4,3,27,12,0,0,1,3,11,29,0,0,7,4,3,3,1,3,8
1052,r155,All institutions -> Kansas -> U. Kansas,All institutions,Kansas,U. Kansas,3,310,77,1,50,26,26,19,3,4,7,3,4,74,31,5,9,8,4,17,28,2,6,3,7,6,0,0,3,1
1052,r156,All institutions -> Kansas -> Wichita State U.,All institutions,Kansas,Wichita State U.,3,41,2,0,1,1,3,3,0,0,9,5,4,10,10,0,0,0,0,0,17,1,0,0,0,4,10,0,2,0
1052,r157,All institutions -> Kentucky,All institutions,Kentucky,,2,497,138,15,82,41,22,13,1,8,35,12,23,75,34,3,5,1,8,24,48,0,2,10,9,9,3,6,3,6
1052,r158,All institutions -> Kentucky -> Asbury Theological Seminary,All institutions,Kentucky,Asbury Theological Seminary,3,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1052,r159,All institutions -> Kentucky -> Southern Baptist Theological Seminary,All institutions,Kentucky,Southern Baptist Theological Seminary,3,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r160,All institutions -> Kentucky -> U. Kentucky,All institutions,Kentucky,U. Kentucky,3,305,91,14,46,31,19,11,1,7,30,9,21,39,15,3,5,1,3,12,27,0,1,6,6,4,0,5,2,3
1052,r161,All institutions -> Kentucky -> U. Louisville,All institutions,Kentucky,U. Louisville,3,146,47,1,36,10,3,2,0,1,5,3,2,31,18,0,0,0,5,8,21,0,1,4,3,5,3,1,1,3
1052,r162,All institutions -> Louisiana,All institutions,Louisiana,,2,607,157,27,98,32,68,41,12,15,48,21,27,90,43,6,7,5,6,23,74,0,5,7,6,5,0,4,7,40
1052,r163,All institutions -> Louisiana -> Grambling State U.,All institutions,Louisiana,Grambling State U.,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r164,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,296,59,21,28,10,48,26,9,13,22,8,14,33,13,1,4,5,4,6,42,0,0,4,4,5,0,0,6,23
1052,r165,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,19,19,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r166,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r167,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,44,3,0,3,0,1,1,0,0,7,5,2,13,13,0,0,0,0,0,15,0,4,0,1,0,0,4,1,5
1052,r168,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,13,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r169,"All institutions -> Louisiana -> Southern U. and A&M C., Baton Rouge",All institutions,Louisiana,"Southern U. and A&M C., Baton Rouge",3,8,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r170,All institutions -> Louisiana -> Tulane U.,All institutions,Louisiana,Tulane U.,3,107,40,2,31,7,9,6,1,2,8,0,8,21,4,5,2,0,2,8,3,0,1,2,0,0,0,0,0,0
1052,r171,"All institutions -> Louisiana -> U. Louisiana, Lafayette",All institutions,Louisiana,"U. Louisiana, Lafayette",3,44,10,0,7,3,2,0,2,0,9,6,3,3,1,0,0,0,0,2,10,0,0,1,0,0,0,0,0,9
1052,r172,"All institutions -> Louisiana -> U. Louisiana, Monroe",All institutions,Louisiana,"U. Louisiana, Monroe",3,18,12,0,3,9,1,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r173,All institutions -> Louisiana -> U. New Orleans,All institutions,Louisiana,U. New Orleans,3,42,2,0,2,0,7,7,0,0,2,2,0,12,4,0,1,0,0,7,4,0,0,0,1,0,0,0,0,3
1052,r174,All institutions -> Maine,All institutions,Maine,,2,56,15,4,11,0,11,0,9,2,1,1,0,9,6,1,1,0,0,1,11,0,1,1,0,2,0,1,3,3
1052,r175,All institutions -> Maine -> U. Maine,All institutions,Maine,U. Maine,3,55,15,4,11,0,11,0,9,2,1,1,0,8,6,1,1,0,0,0,11,0,1,1,0,2,0,1,3,3
1052,r176,All institutions -> Maine -> U. Southern Maine,All institutions,Maine,U. Southern Maine,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,r177,All institutions -> Maryland,All institutions,Maryland,,2,1295,439,32,279,128,141,40,34,67,118,78,40,205,74,9,27,22,10,63,225,7,49,13,19,47,0,20,35,35
1052,r178,All institutions -> Maryland -> Bowie State U.,All institutions,Maryland,Bowie State U.,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r179,All institutions -> Maryland -> Johns Hopkins U.,All institutions,Maryland,Johns Hopkins U.,3,495,244,12,161,71,49,19,10,20,25,16,9,43,6,6,11,9,1,10,95,0,39,7,6,13,0,12,8,10
1052,r180,"All institutions -> Maryland -> Loyola U., Maryland",All institutions,Maryland,"Loyola U., Maryland",3,7,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r181,All institutions -> Maryland -> Morgan State U.,All institutions,Maryland,Morgan State U.,3,30,10,0,0,10,1,0,0,1,0,0,0,4,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1
1052,r182,All institutions -> Maryland -> Notre Dame of Maryland U.,All institutions,Maryland,Notre Dame of Maryland U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r183,All institutions -> Maryland -> Towson U.,All institutions,Maryland,Towson U.,3,17,2,0,0,2,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r184,"All institutions -> Maryland -> U. Maryland, Baltimore",All institutions,Maryland,"U. Maryland, Baltimore",3,88,80,0,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r185,"All institutions -> Maryland -> U. Maryland, Baltimore County",All institutions,Maryland,"U. Maryland, Baltimore County",3,88,8,0,8,0,9,4,2,3,35,21,14,19,13,0,0,0,0,6,16,0,0,1,0,4,0,0,4,7
1052,r186,"All institutions -> Maryland -> U. Maryland, College Park",All institutions,Maryland,"U. Maryland, College Park",3,528,82,17,52,13,81,17,21,43,42,25,17,120,32,3,16,13,9,47,112,7,10,5,12,30,0,8,23,17
1052,r187,"All institutions -> Maryland -> U. Maryland, Eastern Shore",All institutions,Maryland,"U. Maryland, Eastern Shore",3,13,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r188,All institutions -> Maryland -> Uniformed Services U. of the Health Sciences,All institutions,Maryland,Uniformed Services U. of the Health Sciences,3,23,8,0,6,2,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r189,All institutions -> Massachusetts,All institutions,Massachusetts,,2,2879,706,57,510,139,372,126,78,168,177,98,79,474,124,15,112,58,31,134,597,20,74,53,16,85,7,54,102,186
1052,r190,All institutions -> Massachusetts -> Bentley U.,All institutions,Massachusetts,Bentley U.,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r191,All institutions -> Massachusetts -> Boston C.,All institutions,Massachusetts,Boston C.,3,120,15,1,9,5,12,9,0,3,2,0,2,33,12,0,8,9,2,2,0,0,0,0,0,0,0,0,0,0
1052,r192,All institutions -> Massachusetts -> Boston U.,All institutions,Massachusetts,Boston U.,3,345,130,2,91,37,32,9,3,20,16,11,5,52,19,1,14,6,3,9,51,0,12,0,0,12,0,3,14,10
1052,r193,All institutions -> Massachusetts -> Brandeis U.,All institutions,Massachusetts,Brandeis U.,3,86,19,0,18,1,13,6,0,7,7,2,5,28,7,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0
1052,r194,All institutions -> Massachusetts -> Clark U.,All institutions,Massachusetts,Clark U.,3,31,2,0,2,0,1,0,0,1,0,0,0,21,5,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0
1052,r195,All institutions -> Massachusetts -> Harvard U.,All institutions,Massachusetts,Harvard U.,3,683,211,2,170,39,107,32,15,60,29,11,18,120,19,9,31,21,13,27,23,0,6,0,0,2,0,3,1,11
1052,r196,All institutions -> Massachusetts -> Massachusetts C. of Pharmacy and Health Sciences,All institutions,Massachusetts,Massachusetts C. of Pharmacy and Health Sciences,3,7,2,0,2,0,1,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r197,All institutions -> Massachusetts -> Massachusetts Institute of Technology,All institutions,Massachusetts,Massachusetts Institute of Technology,3,621,77,17,55,5,111,30,48,33,50,29,21,62,3,3,25,13,0,18,291,20,33,26,1,26,0,33,55,97
1052,r198,All institutions -> Massachusetts -> New England Conservatory,All institutions,Massachusetts,New England Conservatory,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r199,All institutions -> Massachusetts -> Northeastern U.,All institutions,Massachusetts,Northeastern U.,3,226,30,2,18,10,27,16,1,10,18,10,8,44,12,0,8,2,9,13,93,0,8,10,4,26,4,5,16,20
1052,r200,All institutions -> Massachusetts -> Simmons C.,All institutions,Massachusetts,Simmons C.,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r201,All institutions -> Massachusetts -> Smith C.,All institutions,Massachusetts,Smith C.,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r202,All institutions -> Massachusetts -> Springfield C.,All institutions,Massachusetts,Springfield C.,3,7,3,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r203,All institutions -> Massachusetts -> Suffolk U.,All institutions,Massachusetts,Suffolk U.,3,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r204,"All institutions -> Massachusetts -> Tufts U., Medford",All institutions,Massachusetts,"Tufts U., Medford",3,138,58,3,53,2,16,6,2,8,11,4,7,26,13,0,1,0,1,11,17,0,3,4,2,0,0,1,3,4
1052,r205,"All institutions -> Massachusetts -> U. Massachusetts, Amherst",All institutions,Massachusetts,"U. Massachusetts, Amherst",3,307,67,24,29,14,32,12,3,17,22,14,8,47,15,2,11,4,1,14,52,0,0,6,6,8,3,1,7,21
1052,r206,"All institutions -> Massachusetts -> U. Massachusetts, Boston",All institutions,Massachusetts,"U. Massachusetts, Boston",3,53,14,6,4,4,2,1,1,0,7,7,0,22,7,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
1052,r207,"All institutions -> Massachusetts -> U. Massachusetts, Dartmouth",All institutions,Massachusetts,"U. Massachusetts, Dartmouth",3,33,7,0,2,5,5,0,5,0,0,0,0,2,0,0,0,0,0,2,8,0,2,0,0,1,0,0,1,4
1052,r208,"All institutions -> Massachusetts -> U. Massachusetts, Lowell",All institutions,Massachusetts,"U. Massachusetts, Lowell",3,73,18,0,7,11,12,4,0,8,4,4,0,0,0,0,0,0,0,0,31,0,7,3,0,2,0,1,3,15
1052,r209,"All institutions -> Massachusetts -> U. Massachusetts, Medical School",All institutions,Massachusetts,"U. Massachusetts, Medical School",3,55,52,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1052,r210,All institutions -> Massachusetts -> Western New England U.,All institutions,Massachusetts,Western New England U.,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r211,All institutions -> Massachusetts -> Worcester Polytechnic Institute,All institutions,Massachusetts,Worcester Polytechnic Institute,3,46,1,0,1,0,1,0,0,1,11,6,5,1,0,0,1,0,0,0,30,0,2,4,3,8,0,7,2,4
1052,r212,All institutions -> Michigan,All institutions,Michigan,,2,1906,385,51,257,77,206,98,25,83,118,51,67,345,152,24,62,27,28,52,394,17,28,32,22,90,9,35,75,86
1052,r213,All institutions -> Michigan -> Andrews U.,All institutions,Michigan,Andrews U.,3,24,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r214,All institutions -> Michigan -> Calvin Theological Seminary,All institutions,Michigan,Calvin Theological Seminary,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r215,All institutions -> Michigan -> Central Michigan U.,All institutions,Michigan,Central Michigan U.,3,22,0,0,0,0,0,0,0,0,3,0,3,16,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1052,r216,All institutions -> Michigan -> Eastern Michigan U.,All institutions,Michigan,Eastern Michigan U.,3,53,0,0,0,0,0,0,0,0,1,1,0,13,12,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5
1052,r217,All institutions -> Michigan -> Michigan State U.,All institutions,Michigan,Michigan State U.,3,515,128,35,73,20,57,33,5,19,31,16,15,101,26,11,20,6,10,28,60,0,3,7,3,23,0,1,16,7
1052,r218,All institutions -> Michigan -> Michigan Technological U.,All institutions,Michigan,Michigan Technological U.,3,88,13,4,8,1,10,1,6,3,6,3,3,1,1,0,0,0,0,0,52,0,4,3,5,7,0,10,12,11
1052,r219,All institutions -> Michigan -> Oakland U.,All institutions,Michigan,Oakland U.,3,38,7,0,4,3,1,1,0,0,8,1,7,2,2,0,0,0,0,0,10,0,0,0,0,4,1,0,5,0
1052,r220,All institutions -> Michigan -> U. Detroit Mercy,All institutions,Michigan,U. Detroit Mercy,3,6,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r221,"All institutions -> Michigan -> U. Michigan, Ann Arbor",All institutions,Michigan,"U. Michigan, Ann Arbor",3,777,167,11,122,34,97,41,12,44,46,19,27,107,26,10,28,16,8,19,223,17,15,19,9,48,5,21,34,55
1052,r222,"All institutions -> Michigan -> U. Michigan, Dearborn",All institutions,Michigan,"U. Michigan, Dearborn",3,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,1,2
1052,r223,All institutions -> Michigan -> Van Andel Institute,All institutions,Michigan,Van Andel Institute,3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r224,All institutions -> Michigan -> Wayne State U.,All institutions,Michigan,Wayne State U.,3,249,60,0,44,16,30,16,0,14,13,6,7,53,31,3,6,2,7,4,28,0,6,3,4,4,2,1,4,4
1052,r225,All institutions -> Michigan -> Western Michigan U.,All institutions,Michigan,Western Michigan U.,3,120,6,1,2,3,11,6,2,3,7,2,5,41,27,0,8,3,3,0,10,0,0,0,1,3,1,0,3,2
1052,r226,All institutions -> Minnesota,All institutions,Minnesota,,2,1374,397,50,145,202,66,38,12,16,53,31,22,362,214,5,23,11,3,106,128,11,19,23,8,30,1,7,21,8
1052,r227,"All institutions -> Minnesota -> Mayo Clinic, Mayo Graduate School",All institutions,Minnesota,"Mayo Clinic, Mayo Graduate School",3,36,32,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0
1052,r228,"All institutions -> Minnesota -> U. Minnesota, Twin Cities",All institutions,Minnesota,"U. Minnesota, Twin Cities",3,678,179,36,102,41,66,38,12,16,51,29,22,102,44,5,23,9,3,18,121,11,17,23,8,29,1,7,21,4
1052,r229,All institutions -> Minnesota -> Walden U.,All institutions,Minnesota,Walden U.,3,660,186,14,15,157,0,0,0,0,2,2,0,260,170,0,0,2,0,88,4,0,0,0,0,0,0,0,0,4
1052,r230,All institutions -> Mississippi,All institutions,Mississippi,,2,460,107,27,41,39,48,32,8,8,20,8,12,76,49,0,4,3,2,18,51,2,2,3,8,5,4,5,6,16
1052,r231,All institutions -> Mississippi -> Jackson State U.,All institutions,Mississippi,Jackson State U.,3,75,3,3,0,0,9,9,0,0,0,0,0,16,8,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0
1052,r232,All institutions -> Mississippi -> Mississippi State U.,All institutions,Mississippi,Mississippi State U.,3,173,46,24,17,5,18,9,5,4,8,5,3,15,6,0,0,0,2,7,41,2,2,2,5,5,4,5,6,10
1052,r233,"All institutions -> Mississippi -> U. Mississippi, Jackson, Medical Center",All institutions,Mississippi,"U. Mississippi, Jackson, Medical Center",3,21,21,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r234,"All institutions -> Mississippi -> U. Mississippi, Oxford",All institutions,Mississippi,"U. Mississippi, Oxford",3,78,16,0,4,12,8,3,1,4,8,2,6,14,12,0,0,2,0,0,7,0,0,1,3,0,0,0,0,3
1052,r235,All institutions -> Mississippi -> U. Southern Mississippi,All institutions,Mississippi,U. Southern Mississippi,3,113,21,0,15,6,13,11,2,0,4,1,3,31,23,0,2,1,0,5,3,0,0,0,0,0,0,0,0,3
1052,r236,All institutions -> Missouri,All institutions,Missouri,,2,1022,259,34,190,35,108,49,28,31,55,24,31,152,69,16,25,19,8,15,171,4,26,9,16,26,2,9,29,50
1052,r237,All institutions -> Missouri -> Concordia Seminary,All institutions,Missouri,Concordia Seminary,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r238,All institutions -> Missouri -> Midwestern Baptist Theological Seminary,All institutions,Missouri,Midwestern Baptist Theological Seminary,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,r239,All institutions -> Missouri -> Missouri U. of Science and Technology,All institutions,Missouri,Missouri U. of Science and Technology,3,119,1,0,1,0,29,11,12,6,14,6,8,0,0,0,0,0,0,0,75,3,0,3,8,13,0,4,16,28
1052,r240,All institutions -> Missouri -> Saint Louis U.,All institutions,Missouri,Saint Louis U.,3,158,29,3,19,7,9,2,7,0,1,0,1,32,23,0,0,0,0,9,7,1,1,0,3,0,0,0,0,2
1052,r241,"All institutions -> Missouri -> U. Missouri, Columbia",All institutions,Missouri,"U. Missouri, Columbia",3,345,95,30,52,13,29,17,6,6,25,11,14,52,25,3,7,7,8,2,45,0,5,1,4,9,2,1,9,14
