table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10414,r167,"All minority-serving institutions -> Union County C., Cranford<sup>b</sup>",All minority-serving institutions,"Union County C., Cranford<sup>b</sup>",2,166,319,0,0,0,0,0,0,0,0,319,0,0
10414,r168,All minority-serving institutions -> Hinds Community C.,All minority-serving institutions,Hinds Community C.,2,167,314,0,0,0,0,0,0,0,0,314,0,0
10414,r169,"All minority-serving institutions -> U. Puerto Rico, Cayey",All minority-serving institutions,"U. Puerto Rico, Cayey",2,168,310,0,0,0,0,0,0,310,0,0,0,0
10414,r170,All minority-serving institutions -> Imperial Valley C.,All minority-serving institutions,Imperial Valley C.,2,169,300,0,0,0,0,0,0,0,0,300,0,0
10414,r171,"All minority-serving institutions -> El Camino C., Compton Center",All minority-serving institutions,"El Camino C., Compton Center",2,170,300,0,0,0,0,0,0,0,0,300,0,0
10414,r172,All minority-serving institutions -> Robeson Community C.,All minority-serving institutions,Robeson Community C.,2,171,300,0,0,0,0,0,0,0,0,300,0,0
10414,r173,All minority-serving institutions -> Huston-Tillotson U.,All minority-serving institutions,Huston-Tillotson U.,2,172,299,0,0,0,0,0,0,0,0,299,0,0
10414,r174,All minority-serving institutions -> Hudson County Community C.,All minority-serving institutions,Hudson County Community C.,2,173,299,0,0,0,0,0,0,0,0,299,0,0
10414,r175,All minority-serving institutions -> Central New Mexico Community C.,All minority-serving institutions,Central New Mexico Community C.,2,174,299,0,0,0,0,0,0,0,0,299,0,0
10414,r176,All minority-serving institutions -> Bethune-Cookman U.,All minority-serving institutions,Bethune-Cookman U.,2,175,292,0,0,0,0,0,0,0,0,292,0,0
10414,r177,"All minority-serving institutions -> Bennett C., Greensboro",All minority-serving institutions,"Bennett C., Greensboro",2,176,275,0,275,0,0,0,0,0,0,0,0,0
10414,r178,All minority-serving institutions -> Western New Mexico U.,All minority-serving institutions,Western New Mexico U.,2,177,254,0,0,0,0,0,0,0,0,254,0,0
10414,r179,All minority-serving institutions -> Dominican C.,All minority-serving institutions,Dominican C.,2,178,250,0,0,0,0,0,0,250,0,0,0,0
10414,r180,"All minority-serving institutions -> St. Thomas U., Miami Gardens",All minority-serving institutions,"St. Thomas U., Miami Gardens",2,179,250,0,0,0,0,0,250,0,0,0,0,0
10414,r181,All minority-serving institutions -> Paine C.,All minority-serving institutions,Paine C.,2,180,250,0,0,0,0,0,250,0,0,0,0,0
10414,r182,"All minority-serving institutions -> Universidad Ana G. Mendez, Carolina Campus",All minority-serving institutions,"Universidad Ana G. Mendez, Carolina Campus",2,181,250,0,0,0,0,0,250,0,0,0,0,0
10414,r183,All minority-serving institutions -> Georgia Gwinnett C.,All minority-serving institutions,Georgia Gwinnett C.,2,182,249,0,0,0,0,0,0,0,0,249,0,0
10414,r184,All minority-serving institutions -> U. Houston-Downtown,All minority-serving institutions,U. Houston-Downtown,2,183,248,0,0,0,0,0,248,0,0,0,0,0
10414,r185,All minority-serving institutions -> U. of Sacred Heart,All minority-serving institutions,U. of Sacred Heart,2,184,239,0,0,0,0,0,239,0,0,0,0,0
10414,r186,"All minority-serving institutions -> SUNY, Westchester Community C.",All minority-serving institutions,"SUNY, Westchester Community C.",2,185,238,0,0,0,0,0,0,0,0,238,0,0
10414,r187,"All minority-serving institutions -> U. Puerto Rico, Aguadilla",All minority-serving institutions,"U. Puerto Rico, Aguadilla",2,186,233,0,0,0,0,0,233,0,0,0,0,0
10414,r188,All minority-serving institutions -> U. Bridgeport,All minority-serving institutions,U. Bridgeport,2,187,216,0,0,0,0,0,0,216,0,0,0,0
10414,r189,"All minority-serving institutions -> CUNY, Bronx Community C.",All minority-serving institutions,"CUNY, Bronx Community C.",2,188,208,0,0,0,0,0,0,0,0,208,0,0
10414,r190,All minority-serving institutions -> Clayton State U.,All minority-serving institutions,Clayton State U.,2,189,207,0,0,0,0,0,207,0,0,0,0,0
10414,r191,All minority-serving institutions -> Saint Augustine C.,All minority-serving institutions,Saint Augustine C.,2,190,200,0,0,0,0,0,0,0,0,200,0,0
10414,r192,All minority-serving institutions -> Sisseton Wahpeton C.,All minority-serving institutions,Sisseton Wahpeton C.,2,190,200,0,0,0,0,0,0,0,0,200,0,0
10414,r193,All minority-serving institutions -> Florida Memorial U.,All minority-serving institutions,Florida Memorial U.,2,192,200,0,0,0,0,0,0,0,0,0,0,200
10414,r194,"All minority-serving institutions -> Los Angeles Community C. District, West Los Angeles C.",All minority-serving institutions,"Los Angeles Community C. District, West Los Angeles C.",2,193,200,0,0,0,0,0,0,0,0,200,0,0
10414,r195,All minority-serving institutions -> Clinton C.,All minority-serving institutions,Clinton C.,2,194,199,0,0,0,0,0,0,0,0,199,0,0
10414,r196,All minority-serving institutions -> C. Mount Saint Vincent,All minority-serving institutions,C. Mount Saint Vincent,2,195,199,0,0,0,0,0,0,0,0,199,0,0
10414,r197,All minority-serving institutions -> South Plains C.,All minority-serving institutions,South Plains C.,2,196,198,0,0,0,0,0,0,0,0,198,0,0
10414,r198,All minority-serving institutions -> Alcorn State U.<sup>b</sup>,All minority-serving institutions,Alcorn State U.<sup>b</sup>,2,197,196,0,146,0,0,0,0,0,0,0,50,0
10414,r199,All minority-serving institutions -> Heritage U.,All minority-serving institutions,Heritage U.,2,198,179,0,0,0,0,0,0,0,0,179,0,0
10414,r200,"All minority-serving institutions -> American U. Puerto Rico, Bayamon",All minority-serving institutions,"American U. Puerto Rico, Bayamon",2,199,175,0,175,0,0,0,0,0,0,0,0,0
10414,r201,All minority-serving institutions -> St. Edward's U.,All minority-serving institutions,St. Edward's U.,2,200,154,0,0,0,0,0,0,120,0,35,0,0
10414,r202,"All minority-serving institutions -> Ohio Business C., Sheffield Village",All minority-serving institutions,"Ohio Business C., Sheffield Village",2,201,150,0,0,0,0,150,0,0,0,0,0,0
10414,r203,All minority-serving institutions -> U. Baltimore,All minority-serving institutions,U. Baltimore,2,202,145,0,0,0,0,0,0,0,0,145,0,0
10414,r204,All minority-serving institutions -> Bay Mills Community C.,All minority-serving institutions,Bay Mills Community C.,2,203,133,0,0,0,0,0,0,0,0,133,0,0
10414,r205,All minority-serving institutions -> Houston Baptist U.,All minority-serving institutions,Houston Baptist U.,2,204,132,0,0,0,0,0,0,0,0,132,0,0
10414,r206,All minority-serving institutions -> Cerritos C.,All minority-serving institutions,Cerritos C.,2,205,129,0,0,129,0,0,0,0,0,0,0,0
10414,r207,All minority-serving institutions -> C. Muscogee Nation,All minority-serving institutions,C. Muscogee Nation,2,206,129,0,0,0,0,0,0,0,0,0,129,0
10414,r208,"All minority-serving institutions -> Carlos Albizu U., San Juan",All minority-serving institutions,"Carlos Albizu U., San Juan",2,207,118,0,0,0,0,0,0,118,0,0,0,0
10414,r209,All minority-serving institutions -> Lincoln U. Commonwealth of Pennsylvania,All minority-serving institutions,Lincoln U. Commonwealth of Pennsylvania,2,208,88,0,0,0,0,0,0,0,0,88,0,0
10414,r210,All minority-serving institutions -> San Juan C.,All minority-serving institutions,San Juan C.,2,209,79,0,0,0,0,0,0,0,0,79,0,0
10414,r211,All minority-serving institutions -> Mississippi Valley State U.,All minority-serving institutions,Mississippi Valley State U.,2,210,77,0,0,0,0,0,0,0,0,77,0,0
10414,r212,All minority-serving institutions -> Cheyney U. Pennsylvania,All minority-serving institutions,Cheyney U. Pennsylvania,2,211,72,0,0,0,0,0,0,0,0,72,0,0
10414,r213,All minority-serving institutions -> Mt. San Antonio C.,All minority-serving institutions,Mt. San Antonio C.,2,212,68,0,0,0,0,0,0,0,0,68,0,0
10414,r214,"All minority-serving institutions -> CUNY, New York City C. Technology",All minority-serving institutions,"CUNY, New York City C. Technology",2,213,50,0,0,0,0,0,0,0,0,50,0,0
10414,r215,"All minority-serving institutions -> State Center Community C. District, Fresno City C.",All minority-serving institutions,"State Center Community C. District, Fresno City C.",2,214,50,0,0,0,0,0,0,0,0,50,0,0
10414,r216,All minority-serving institutions -> Del Mar C.,All minority-serving institutions,Del Mar C.,2,215,20,0,0,0,0,0,0,0,0,20,0,0
10414,r217,All minority-serving institutions -> Institute of American Indian and Alaska Native Culture and Arts Development,All minority-serving institutions,Institute of American Indian and Alaska Native Culture and Arts Development,2,216,10,0,0,0,0,0,0,0,0,0,10,0
10414,r218,All minority-serving institutions -> U. Houston-Clear Lake,All minority-serving institutions,U. Houston-Clear Lake,2,217,5,0,0,0,0,0,0,0,5,0,0,0
