table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1985,r016,World -> Central and South America -> Panama,World,Central and South America,Panama,,3,0.05,0.05,0.05,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1
1985,r017,World -> Central and South America -> Peru,World,Central and South America,Peru,,3,64,72,89,106,119,171,257,281,391,454,543,601,623,560,557,703,680
1985,r018,World -> Central and South America -> Uruguay,World,Central and South America,Uruguay,,3,46,39,32,27,24,27,47,29,88,104,83,62,60,40,36,38,47
1985,r019,World -> Central and South America -> Venezuela,World,Central and South America,Venezuela,,3,1247,1152,1536,1891,2241,2767,3421,4282,2227,2671,3173,3000,2466,4828,438,1176,961
1985,r020,World -> Europe,World,Europe,,,2,134712,166229,187063,187433,205091,237793,236392,172873,219944,252541,233771,253679,280057,258205,265866,271567,285745
1985,r021,World -> Europe -> EU,World,Europe,EU,,3,129692,161141,180749,179544,196430,226981,223503,163611,208621,238834,219909,238095,266714,246221,253078,255794,270321
1985,r022,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,2610,3267,3924,4499,4672,5423,5534,4317,4156,4760,4950,4935,5150,4255,4423,4446,5251
1985,r023,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,3363,4076,4256,4202,4186,4268,4426,3274,3500,3809,3512,3742,3706,2537,2571,2602,2550
1985,r024,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,36,40,54,72,81,117,67,99,107,168,162,184,245,241,200,242,302
1985,r025,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,2456,2688,4080,4741,5657,7066,8218,6727,7872,9159,8036,8138,9399,8696,9809,10660,11751
1985,r026,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,344,381,417,524,561,534,604,367,426,522,420,382,389,387,445,419,440
1985,r027,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,404,439,471,558,597,742,757,491,507,644,532,546,598,540,551,575,677
1985,r028,World -> Europe -> EU -> France,World,Europe,EU,France,4,13179,15426,17832,16213,15214,16547,16241,12980,14243,14655,12266,12497,12441,11602,12256,11975,12980
1985,r029,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,63331,80814,88066,87068,98677,115934,109436,81062,111926,134758,127537,134807,153001,137480,139997,141180,147349
1985,r030,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,104,216,296,223,118,164,232,156,181,125,96,114,97,72,87,113,112
1985,r031,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,1426,1964,2266,2694,3455,4473,4594,3170,3932,4057,3386,4459,5063,5104,5543,5591,5731
1985,r032,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,174,198,243,277,273,340,278,196,196,262,250,263,269,240,245,450,494
1985,r033,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,10147,11889,13807,13361,15040,17906,17385,13138,14702,15188,12220,13580,14136,13566,13549,13691,14071
1985,r034,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,1884,2345,2781,2609,2739,3322,3669,1647,2363,2987,2331,2411,2544,2762,3314,3638,4293
1985,r035,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,1399,2350,3342,3935,4406,4887,6231,5098,5316,6890,6598,7124,7664,7102,7357,7624,8036
1985,r036,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,1354,1477,1610,1541,1566,1797,1753,1412,1565,1699,1497,1540,1654,1438,1473,1517,1755
1985,r037,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,212,297,423,646,814,1132,1463,1237,1492,1217,1726,2142,2520,2455,2904,3857,4699
1985,r038,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,418,784,953,966,1180,2104,2797,1839,2553,3226,2987,3207,3758,3259,3493,3596,4042
1985,r039,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,9848,12477,14103,13546,14537,16239,15585,12799,11829,11880,9679,11473,13135,13459,13872,14060,14607
1985,r040,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,4930,6820,7851,7211,7734,8985,9141,4472,8723,9650,8104,8621,9026,10339,11015,11162,12161
1985,r041,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,12071,13194,13973,14658,14924,15001,15093,9132,13033,13179,13620,17929,21918,20688,19975,18395,19020
1985,r042,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,5021,5088,6314,7889,8661,10812,12889,9262,11323,13707,13863,15584,13343,11984,12788,15773,15424
1985,r043,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,362,408,427,433,454,461,452,289,331,397,390,416,380,250,251,267,284
1985,r044,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,1982,1151,1577,1920,2366,3202,3756,3978,4501,5348,6348,6934,5591,3743,4410,4883,5648
1985,r045,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,296,334,357,367,464,512,581,539,730,965,815,845,857,802,698,651,663
1985,r046,World -> Europe -> Other Europe -> Turkey,World,Europe,Other Europe,Turkey,4,2326,3103,3828,5015,5190,6360,7707,4240,5375,6524,5809,6862,5987,6917,7121,9342,8109
1985,r047,World -> Europe -> Other Europe -> Ukraine,World,Europe,Other Europe,Ukraine,4,54,91,125,155,187,278,393,217,386,473,501,528,527,272,309,629,720
1985,r048,World -> Middle East,World,Middle East,,,2,2477,3569,3675,4550,6122,6206,7248,8929,9310,9070,7914,6127,6835,5773,6877,7555,6095
1985,r049,World -> Middle East -> Bahrain,World,Middle East,Bahrain,,3,33,36,39,52,70,90,115,91,105,122,129,136,142,119,139,146,158
1985,r050,World -> Middle East -> Iran,World,Middle East,Iran,,3,1807,2898,2911,3713,5188,5087,5931,7560,7735,7311,5832,4113,4941,4128,4947,5585,3962
1985,r051,World -> Middle East -> Israel,World,Middle East,Israel,,3,225,217,215,224,243,286,318,324,328,299,278,289,279,263,282,296,283
1985,r052,World -> Middle East -> Jordan,World,Middle East,Jordan,,3,11,10,11,11,14,17,21,22,20,19,12,11,8,27,29,31,36
1985,r053,World -> Middle East -> Kuwait,World,Middle East,Kuwait,,3,158,142,187,188,172,261,349,476,574,743,964,794,633,388,565,623,730
1985,r054,World -> Middle East -> Qatar,World,Middle East,Qatar,,3,0.05,0.05,1,1,1,2,2,1,7,10,13,13,14,13,12,14,15
1985,r055,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,199,217,252,289,336,352,382,359,434,458,563,645,674,674,717,729,777
1985,r056,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,45,50,59,72,98,111,130,96,106,107,122,126,144,162,186,130,133
1985,r057,World -> Africa,World,Africa,,,2,2344,3018,3764,4425,5112,5420,5395,4729,6160,7114,7905,8987,10105,8995,7393,6955,7712
1985,r058,World -> Africa -> Cameroon,World,Africa,Cameroon,,3,1,1,1,1,1,2,3,3,3,3,3,3,4,3,4,4,5
1985,r059,World -> Africa -> Egypt,World,Africa,Egypt,,3,129,106,139,162,178,221,280,308,396,488,303,401,551,516,454,500,629
1985,r060,World -> Africa -> Kenya,World,Africa,Kenya,,3,24,29,37,31,40,76,93,86,92,140,156,183,206,223,243,237,259
1985,r061,World -> Africa -> Morocco,World,Africa,Morocco,,3,261,253,258,311,402,493,563,535,624,613,593,818,825,701,866,997,1138
1985,r062,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,465,513,618,816,1096,1283,1602,1504,1889,2595,3443,4446,5474,4495,2623,2001,2138
1985,r063,World -> Africa -> Senegal,World,Africa,Senegal,,3,0.05,1,0.05,1,2,0.05,1,4,4,4,4,4,4,4,4,4,4
1985,r064,World -> Africa -> South Africa,World,Africa,South Africa,,3,1451,2100,2693,3086,3368,3317,2818,2248,3111,3220,3354,3077,2984,3002,3146,3152,3478
1985,r065,World -> Africa -> Tunisia,World,Africa,Tunisia,,3,12,15,17,18,24,29,36,41,42,51,48,53,57,51,54,60,60
1985,r066,World -> Africa -> Zimbabwe,World,Africa,Zimbabwe,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,r067,World -> Asia,World,Asia,,,2,161107,180244,194791,211997,216133,245519,259697,252878,329371,344267,400449,398991,433056,442780,488555,527604,559422
1985,r068,World -> Asia -> Bangladesh,World,Asia,Bangladesh,,3,75,56,75,88,83,84,98,120,134,135,136,133,186,218,226,187,208
1985,r069,World -> Asia -> China,World,Asia,China,,3,27556,34473,32201,33920,41927,56250,70386,87670,120025,136607,157784,180573,210200,221574,247819,282893,302036
1985,r070,World -> Asia -> India,World,Asia,India,,3,1974,2959,3916,4256,5104,6472,6400,8909,10657,13384,13250,10772,14089,14328,13727,15426,17414
1985,r071,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,5247,6604,7836,6327,4735,6765,9050,8665,11852,11821,13453,12490,12089,12223,12874,13279,13567
1985,r072,World -> Asia -> Japan,World,Asia,Japan,,3,102625,109476,119679,130975,123874,129495,129605,109097,139361,129536,160085,131249,130855,125691,144762,137022,144631
1985,r073,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,1690,1624,1624,1224,1238,1244,1579,1422,2024,2288,2551,2703,2855,3058,2786,2987,3410
1985,r074,World -> Asia -> Pakistan,World,Asia,Pakistan,,3,296,405,670,897,899,815,685,567,826,1091,1103,968,1064,1398,1408,1728,1628
1985,r075,World -> Asia -> Philippines,World,Asia,Philippines,,3,424,428,471,547,558,766,965,848,1310,1172,1044,1579,3226,3513,4028,4162,3431
1985,r076,World -> Asia -> Singapore,World,Asia,Singapore,,3,41,135,113,122,140,132,112,128,137,184,166,278,281,256,288,357,346
1985,r077,World -> Asia -> South Korea,World,Asia,South Korea,,3,12870,14408,17099,20447,23410,27280,22437,20427,28393,33862,34555,37913,40474,41339,40717,48892,50289
1985,r078,World -> Asia -> Sri Lanka,World,Asia,Sri Lanka,,3,81,100,109,144,29,51,68,15,35,38,39,46,59,57,57,64,64
1985,r079,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,3439,3517,3589,4128,3261,3057,2796,2706,3336,3867,3802,3939,4363,4511,4490,4712,4487
1985,r080,World -> Asia -> Thailand,World,Asia,Thailand,,3,4676,5890,7224,8648,10497,12555,14789,11399,10368,9262,11452,15095,11197,12733,13147,13455,15108
1985,r081,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,116,170,185,275,380,553,728,907,914,1020,1030,1253,2118,1881,2225,2442,2805
1985,r082,World -> Oceania,World,Oceania,,,2,2942,3750,4381,4203,4155,4686,4123,4198,5463,6190,5074,3878,3695,3116,2885,2246,1193
1985,r083,World -> Oceania -> Australia,World,Oceania,Australia,,3,2858,3644,4256,4069,4033,4540,3975,4069,5294,5967,4893,3681,3464,2832,2610,1922,851
1985,r084,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,84,106,124,134,122,146,148,129,169,223,181,197,231,285,275,324,343
