table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_received_as_a_subrecipient_total,field_received_as_a_subrecipient_federally_financed,field_received_as_a_subrecipient_nonfederally_financed,field_passed_through_to_subrecipients_total,field_passed_through_to_subrecipients_federally_financed,field_passed_through_to_subrecipients_nonfederally_financed
12734,r254,United States -> Oregon -> Private,United States,Oregon,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r255,United States -> Oregon -> Private -> Linfield U.,United States,Oregon,Private,Linfield U.,4,"['4', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r256,United States -> Oregon -> Private -> U. Portland,United States,Oregon,Private,U. Portland,4,"['45', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r257,United States -> Pennsylvania,United States,Pennsylvania,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r258,United States -> Pennsylvania -> Public,United States,Pennsylvania,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r259,United States -> Pennsylvania -> Public -> Commonwealth U. of Pennsylvania,United States,Pennsylvania,Public,Commonwealth U. of Pennsylvania,4,"['124', '']","['121', '']","['3', '']","['0', '']","['0', '']","['0', '']"
12734,r260,United States -> Pennsylvania -> Public -> Kutztown U. Pennsylvania,United States,Pennsylvania,Public,Kutztown U. Pennsylvania,4,"['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']"
12734,r261,United States -> Pennsylvania -> Public -> Millersville U. Pennsylvania,United States,Pennsylvania,Public,Millersville U. Pennsylvania,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r262,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Abington",United States,Pennsylvania,Public,"Pennsylvania State U., Abington",4,"['0', '']","['0', '']","['0', '']","['17', '']","['17', '']","['0', '']"
12734,r263,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Berks",United States,Pennsylvania,Public,"Pennsylvania State U., Berks",4,"['49', '']","['43', '']","['6', '']","['0', '']","['0', '']","['0', '']"
12734,r264,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Great Valley School of Graduate Professional Studies",United States,Pennsylvania,Public,"Pennsylvania State U., Great Valley School of Graduate Professional Studies",4,"['112', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r265,"United States -> Pennsylvania -> Public -> Pennsylvania State U., New Kensington",United States,Pennsylvania,Public,"Pennsylvania State U., New Kensington",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r266,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Wilkes-Barre",United States,Pennsylvania,Public,"Pennsylvania State U., Wilkes-Barre",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r267,United States -> Pennsylvania -> Public -> Pennsylvania Western U.,United States,Pennsylvania,Public,Pennsylvania Western U.,4,"['15', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r268,United States -> Pennsylvania -> Public -> Slippery Rock U. Pennsylvania,United States,Pennsylvania,Public,Slippery Rock U. Pennsylvania,4,"['17', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r269,United States -> Pennsylvania -> Private,United States,Pennsylvania,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r270,United States -> Pennsylvania -> Private -> Allegheny C.,United States,Pennsylvania,Private,Allegheny C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r271,United States -> Pennsylvania -> Private -> American C. of Financial Services,United States,Pennsylvania,Private,American C. of Financial Services,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r272,United States -> Pennsylvania -> Private -> Bryn Athyn C.,United States,Pennsylvania,Private,Bryn Athyn C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r273,United States -> Pennsylvania -> Private -> Delaware Valley U.,United States,Pennsylvania,Private,Delaware Valley U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r274,United States -> Pennsylvania -> Private -> Dickinson C.,United States,Pennsylvania,Private,Dickinson C.,4,"['486', '']","['297', '']","['189', '']","['0', '']","['0', '']","['0', '']"
12734,r275,United States -> Pennsylvania -> Private -> Gannon U.,United States,Pennsylvania,Private,Gannon U.,4,"['207', '']","['52', '']","['155', '']","['0', '']","['0', '']","['0', '']"
12734,r276,United States -> Pennsylvania -> Private -> Geisinger Commonwealth School of Medicine,United States,Pennsylvania,Private,Geisinger Commonwealth School of Medicine,4,"['15', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r277,United States -> Pennsylvania -> Private -> Juniata C.,United States,Pennsylvania,Private,Juniata C.,4,"['87', '']","['87', '']","['0', '']","['51', '']","['51', '']","['0', '']"
12734,r278,United States -> Pennsylvania -> Private -> La Salle U.,United States,Pennsylvania,Private,La Salle U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r279,United States -> Pennsylvania -> Private -> Lake Erie C. of Osteopathic Medicine,United States,Pennsylvania,Private,Lake Erie C. of Osteopathic Medicine,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r280,United States -> Pennsylvania -> Private -> Mercyhurst U.,United States,Pennsylvania,Private,Mercyhurst U.,4,"['27', 'i']","['27', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r281,United States -> Pennsylvania -> Private -> Moravian U.,United States,Pennsylvania,Private,Moravian U.,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r282,United States -> Pennsylvania -> Private -> Muhlenberg C.,United States,Pennsylvania,Private,Muhlenberg C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r283,United States -> Pennsylvania -> Private -> Saint Francis U.,United States,Pennsylvania,Private,Saint Francis U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r284,United States -> Pennsylvania -> Private -> Salus U.,United States,Pennsylvania,Private,Salus U.,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r285,United States -> Pennsylvania -> Private -> Susquehanna U.,United States,Pennsylvania,Private,Susquehanna U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r286,"United States -> Pennsylvania -> Private -> Widener U., Chester",United States,Pennsylvania,Private,"Widener U., Chester",4,"['101', '']","['7', '']","['94', '']","['0', '']","['0', '']","['0', '']"
12734,r287,United States -> Pennsylvania -> Private -> Wilkes U.,United States,Pennsylvania,Private,Wilkes U.,4,"['79', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r288,United States -> Rhode Island,United States,Rhode Island,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r289,United States -> Rhode Island -> Private,United States,Rhode Island,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r290,United States -> Rhode Island -> Private -> Rhode Island School of Design,United States,Rhode Island,Private,Rhode Island School of Design,4,"['224', '']","['192', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12734,r291,United States -> Rhode Island -> Private -> Salve Regina U.,United States,Rhode Island,Private,Salve Regina U.,4,"['712', '']","['712', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r292,United States -> South Carolina,United States,South Carolina,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r293,United States -> South Carolina -> Public,United States,South Carolina,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r294,United States -> South Carolina -> Public -> Francis Marion U.,United States,South Carolina,Public,Francis Marion U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r295,United States -> South Carolina -> Public -> U. South Carolina Upstate,United States,South Carolina,Public,U. South Carolina Upstate,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r296,United States -> South Carolina -> Private,United States,South Carolina,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r297,United States -> South Carolina -> Private -> Coker U.,United States,South Carolina,Private,Coker U.,4,"['0', '']","['0', '']","['0', '']","['35', '']","['35', '']","['0', '']"
12734,r298,United States -> South Carolina -> Private -> Converse U.,United States,South Carolina,Private,Converse U.,4,"['164', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r299,United States -> South Dakota,United States,South Dakota,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r300,United States -> South Dakota -> Public,United States,South Dakota,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r301,United States -> South Dakota -> Public -> Northern State U.,United States,South Dakota,Public,Northern State U.,4,"['110', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r302,United States -> South Dakota -> Public -> Oglala Lakota C.,United States,South Dakota,Public,Oglala Lakota C.,4,"['167', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r303,United States -> South Dakota -> Private,United States,South Dakota,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r304,United States -> South Dakota -> Private -> Augustana U.,United States,South Dakota,Private,Augustana U.,4,"['576', '']","['576', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r305,United States -> Tennessee,United States,Tennessee,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r306,United States -> Tennessee -> Private,United States,Tennessee,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r307,United States -> Tennessee -> Private -> Sewanee: U. of the South,United States,Tennessee,Private,Sewanee: U. of the South,4,"['17', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r308,United States -> Tennessee -> Private -> Southern C. of Optometry,United States,Tennessee,Private,Southern C. of Optometry,4,"['5', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r309,United States -> Texas,United States,Texas,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r310,United States -> Texas -> Public,United States,Texas,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r311,United States -> Texas -> Public -> Angelo State U.,United States,Texas,Public,Angelo State U.,4,"['9', '']","['9', '']","['0', '']","['60', '']","['0', '']","['60', '']"
12734,r312,United States -> Texas -> Public -> Midwestern State U.,United States,Texas,Public,Midwestern State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r313,United States -> Texas -> Public -> Texas A&M U.-Central Texas,United States,Texas,Public,Texas A&M U.-Central Texas,4,"['11', '']","['11', '']","['0', '']","['266', '']","['266', '']","['0', '']"
12734,r314,United States -> Texas -> Public -> U. Houston-Victoria,United States,Texas,Public,U. Houston-Victoria,4,"['42', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r315,"United States -> Texas -> Public -> U. North Texas, Dallas",United States,Texas,Public,"U. North Texas, Dallas",4,"['25', '']","['25', '']","['0', '']","['125', '']","['0', '']","['125', '']"
12734,r316,United States -> Texas -> Private,United States,Texas,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r317,United States -> Texas -> Private -> Austin C.,United States,Texas,Private,Austin C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r318,United States -> Texas -> Private -> LeTourneau U.,United States,Texas,Private,LeTourneau U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r319,United States -> Texas -> Private -> Southwestern U.,United States,Texas,Private,Southwestern U.,4,"['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r320,United States -> Texas -> Private -> U. Dallas,United States,Texas,Private,U. Dallas,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r321,United States -> Utah,United States,Utah,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r322,United States -> Utah -> Public,United States,Utah,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r323,United States -> Utah -> Public -> Southern Utah U.,United States,Utah,Public,Southern Utah U.,4,"['53', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r324,United States -> Utah -> Public -> Weber State U.,United States,Utah,Public,Weber State U.,4,"['87', '']","['67', '']","['20', '']","['0', '']","['0', '']","['0', '']"
12734,r325,United States -> Vermont,United States,Vermont,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r326,United States -> Vermont -> Public,United States,Vermont,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r327,United States -> Vermont -> Public -> Castleton U.,United States,Vermont,Public,Castleton U.,4,"['135', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r328,United States -> Vermont -> Public -> Northern Vermont U.,United States,Vermont,Public,Northern Vermont U.,4,"['209', '']","['209', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r329,United States -> Vermont -> Private,United States,Vermont,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r330,United States -> Vermont -> Private -> Saint Michael's C.,United States,Vermont,Private,Saint Michael's C.,4,"['539', '']","['539', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r331,United States -> Virginia,United States,Virginia,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r332,United States -> Virginia -> Public,United States,Virginia,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r333,United States -> Virginia -> Public -> Longwood U.,United States,Virginia,Public,Longwood U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r334,United States -> Virginia -> Private,United States,Virginia,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r335,United States -> Virginia -> Private -> Roanoke C.,United States,Virginia,Private,Roanoke C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r336,United States -> Virginia -> Private -> U. Lynchburg,United States,Virginia,Private,U. Lynchburg,4,"['10', 'i']","['9', 'i']","['1', 'i']","['9', 'i']","['8', 'i']","['1', 'i']"
12734,r337,United States -> Virginia -> Private -> Washington and Lee U.,United States,Virginia,Private,Washington and Lee U.,4,"['19', '']","['6', '']","['13', '']","['23', '']","['23', '']","['0', '']"
12734,r338,United States -> Washington,United States,Washington,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r339,United States -> Washington -> Public,United States,Washington,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r340,United States -> Washington -> Public -> Evergreen State C.,United States,Washington,Public,Evergreen State C.,4,"['20', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']"
12734,r341,United States -> Washington -> Private,United States,Washington,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r342,United States -> Washington -> Private -> Gonzaga U.,United States,Washington,Private,Gonzaga U.,4,"['179', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r343,United States -> Washington -> Private -> Pacific Lutheran U.,United States,Washington,Private,Pacific Lutheran U.,4,"['1', '']","['0', '']","['1', '']","['1', '']","['0', '']","['1', '']"
12734,r344,United States -> Washington -> Private -> Pacific Northwest U. of Health Sciences,United States,Washington,Private,Pacific Northwest U. of Health Sciences,4,"['34', '']","['34', '']","['0', '']","['31', '']","['31', '']","['0', '']"
12734,r345,United States -> Washington -> Private -> Saint Martin's U.,United States,Washington,Private,Saint Martin's U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r346,United States -> Washington -> Private -> Seattle Pacific U.,United States,Washington,Private,Seattle Pacific U.,4,"['69', '']","['69', '']","['0', '']","['17', '']","['0', '']","['17', '']"
12734,r347,United States -> Washington -> Private -> Whitworth U.,United States,Washington,Private,Whitworth U.,4,"['34', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r348,United States -> West Virginia,United States,West Virginia,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r349,United States -> West Virginia -> Public,United States,West Virginia,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r350,United States -> West Virginia -> Public -> Bluefield State U.,United States,West Virginia,Public,Bluefield State U.,4,"['386', '']","['386', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r351,United States -> West Virginia -> Public -> Concord U.,United States,West Virginia,Public,Concord U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r352,United States -> West Virginia -> Public -> West Liberty U.,United States,West Virginia,Public,West Liberty U.,4,"['409', '']","['409', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r353,"United States -> West Virginia -> Public -> West Virginia U., Institute of Technology",United States,West Virginia,Public,"West Virginia U., Institute of Technology",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r354,United States -> West Virginia -> Private,United States,West Virginia,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r355,United States -> West Virginia -> Private -> Future Generations U.,United States,West Virginia,Private,Future Generations U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r356,United States -> Wisconsin,United States,Wisconsin,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r357,United States -> Wisconsin -> Public,United States,Wisconsin,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r358,United States -> Wisconsin -> Public -> U. Wisconsin-Stout,United States,Wisconsin,Public,U. Wisconsin-Stout,4,"['32', '']","['20', '']","['12', '']","['0', '']","['0', '']","['0', '']"
12734,r359,United States -> Wisconsin -> Public -> U. Wisconsin-Whitewater,United States,Wisconsin,Public,U. Wisconsin-Whitewater,4,"['371', '']","['205', '']","['166', '']","['0', '']","['0', '']","['0', '']"
12734,r360,United States -> Wisconsin -> Private,United States,Wisconsin,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r361,United States -> Wisconsin -> Private -> Alverno C.,United States,Wisconsin,Private,Alverno C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r362,United States -> Wisconsin -> Private -> Carthage C.,United States,Wisconsin,Private,Carthage C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r363,"United States -> Wisconsin -> Private -> Concordia U., Wisconsin",United States,Wisconsin,Private,"Concordia U., Wisconsin",4,"['90', '']","['90', '']","['0', '']","['41', '']","['41', '']","['0', '']"
12734,r364,United States -> Wisconsin -> Private -> Lawrence U.,United States,Wisconsin,Private,Lawrence U.,4,"['94', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r365,United States -> Wisconsin -> Private -> St. Norbert C.,United States,Wisconsin,Private,St. Norbert C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r366,United States -> Wyoming,United States,Wyoming,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r367,United States -> Wyoming -> Public,United States,Wyoming,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r368,United States -> Wyoming -> Public -> Central Wyoming C.,United States,Wyoming,Public,Central Wyoming C.,4,"['437', '']","['437', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12734,r369,United States -> American Samoa,United States,American Samoa,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r370,United States -> American Samoa -> Public,United States,American Samoa,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r371,United States -> American Samoa -> Public -> American Samoa Community C.,United States,American Samoa,Public,American Samoa Community C.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12734,r372,United States -> Puerto Rico,United States,Puerto Rico,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r373,United States -> Puerto Rico -> Public,United States,Puerto Rico,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r374,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Aguadilla",United States,Puerto Rico,Public,"U. Puerto Rico, Aguadilla",4,"['9', '']","['9', '']","['0', '']","['63', '']","['63', '']","['0', '']"
12734,r375,"United States -> Puerto Rico -> Public -> U. Puerto Rico, Arecibo",United States,Puerto Rico,Public,"U. Puerto Rico, Arecibo",4,"['9', 'i']","['8', 'i']","['1', 'i']","['4', 'i']","['3', 'i']","['1', 'i']"
12734,r376,United States -> Puerto Rico -> Private,United States,Puerto Rico,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12734,r377,United States -> Puerto Rico -> Private -> Polytechnic U. Puerto Rico,United States,Puerto Rico,Private,Polytechnic U. Puerto Rico,4,"['50', '']","['50', '']","['NA', '']","['NA', '']","['0', '']","['NA', '']"
12734,r378,"United States -> Puerto Rico -> Private -> Pontifical Catholic U. Puerto Rico, Ponce",United States,Puerto Rico,Private,"Pontifical Catholic U. Puerto Rico, Ponce",4,"['86', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']"
