table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_level_6,industry_hierarchy_depth,field_naics_code,field_active_reporting_unitsa,field_reporting_units_that_met_the_response_criteriab,field_reporting_units_that_met_the_response_criteria_
1462,r136,Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),Form BRDI-1 companies,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,5,533,3,3,100.0
1462,r137,Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,Form BRDI-1 companies,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,5,other 53,10,6,60.0
1462,r138,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,4,54,1492,1048,70.2
1462,r139,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,5,5413,216,159,73.6
1462,r140,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,5,5415,311,206,66.2
1462,r141,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,5,5417,791,556,70.3
1462,r142,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,6,541711,207,116,56.0
1462,r143,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",6,541712,565,424,75.0
1462,r144,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,6,541720,19,16,84.2
1462,r145,"Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",Form BRDI-1 companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,5,other 54,174,127,73.0
1462,r146,Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Health care services,Form BRDI-1 companies,All industries,Nonmanufacturing industries,Health care services,,,4,621–23,60,41,68.3
1462,r147,Form BRDI-1 companies -> All industries -> Nonmanufacturing industries -> Other nonmanufacturing,Form BRDI-1 companies,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,4,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81",122,95,77.9
1462,r148,Form BRDI-1 companies -> All industries -> &nbsp;,Form BRDI-1 companies,All industries,&nbsp;,,,,3,,,,
1462,r149,Form BRDI-1(S) companies,Form BRDI-1(S) companies,,,,,,1,,,,
1462,r150,Form BRDI-1(S) companies -> All industries,Form BRDI-1(S) companies,All industries,,,,,2,"21–23, 31–33, 42–81",35113,28340,80.7
1462,r151,Form BRDI-1(S) companies -> All industries -> Manufacturing industries,Form BRDI-1(S) companies,All industries,Manufacturing industries,,,,3,31–33,13592,10833,79.7
1462,r152,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Food,Form BRDI-1(S) companies,All industries,Manufacturing industries,Food,,,4,311,729,557,76.4
1462,r153,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Beverages and tobacco products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Beverages and tobacco products,,,4,312,250,207,82.8
1462,r154,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Textiles, apparel, and leather products",Form BRDI-1(S) companies,All industries,Manufacturing industries,"Textiles, apparel, and leather products",,,4,313–16,581,442,76.1
1462,r155,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Wood products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Wood products,,,4,321,553,448,81.0
1462,r156,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Paper,Form BRDI-1(S) companies,All industries,Manufacturing industries,Paper,,,4,322,360,310,86.1
1462,r157,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Printing and related support activities,Form BRDI-1(S) companies,All industries,Manufacturing industries,Printing and related support activities,,,4,323,890,724,81.3
1462,r158,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Petroleum and coal products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Petroleum and coal products,,,4,324,163,133,81.6
1462,r159,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals,Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,,,4,325,1364,1102,80.8
1462,r160,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,Basic chemicals,,5,3251,136,107,78.7
1462,r161,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Resins, synthetic rubber, and artificial synthetic fibers and filaments",Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,"Resins, synthetic rubber, and artificial synthetic fibers and filaments",,5,3252,220,184,83.6
1462,r162,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Pesticides, fertilizers, and other agricultural chemicals",Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,"Pesticides, fertilizers, and other agricultural chemicals",,5,3253,117,95,81.2
1462,r163,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,5,3254,240,197,82.1
1462,r164,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Soaps, cleaning compounds, and toilet preparations",Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,"Soaps, cleaning compounds, and toilet preparations",,5,3256,282,227,80.5
1462,r165,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Chemicals -> Paints, coatings, adhesives, and other chemicals",Form BRDI-1(S) companies,All industries,Manufacturing industries,Chemicals,"Paints, coatings, adhesives, and other chemicals",,5,"3255, 3259",369,292,79.1
1462,r166,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Plastics and rubber products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Plastics and rubber products,,,4,326,795,620,78.0
1462,r167,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Nonmetallic mineral products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Nonmetallic mineral products,,,4,327,398,328,82.4
1462,r168,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Primary metals,Form BRDI-1(S) companies,All industries,Manufacturing industries,Primary metals,,,4,331,367,292,79.6
1462,r169,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Fabricated metal products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Fabricated metal products,,,4,332,1650,1335,80.9
1462,r170,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Machinery,Form BRDI-1(S) companies,All industries,Manufacturing industries,Machinery,,,4,333,1522,1220,80.2
1462,r171,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Machinery -> Agricultural implements,Form BRDI-1(S) companies,All industries,Manufacturing industries,Machinery,Agricultural implements,,5,33311,188,148,78.7
1462,r172,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,Form BRDI-1(S) companies,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,5,333242,66,53,80.3
1462,r173,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment",Form BRDI-1(S) companies,All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment",,5,3336,116,98,84.5
1462,r174,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Machinery -> Other machinery,Form BRDI-1(S) companies,All industries,Manufacturing industries,Machinery,Other machinery,,5,other 333,1152,921,79.9
1462,r175,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,,,4,334,1126,858,76.2
1462,r176,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,5,3342,112,89,79.5
1462,r177,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,5,3344,331,263,79.5
1462,r178,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,5,3345,526,394,74.9
1462,r179,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses",Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses",6,"334510, 334517",107,82,76.6
1462,r180,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",6,334511,82,62,75.6
1462,r181,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,6,other 3345,337,250,74.2
1462,r182,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,5,other 334,157,112,71.3
1462,r183,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",Form BRDI-1(S) companies,All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,4,335,468,361,77.1
1462,r184,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment,Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,,,4,336,813,645,79.3
1462,r185,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,5,3361–63,394,316,80.2
1462,r186,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,5,3364,166,134,80.7
1462,r187,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts",Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts",6,336411–13,138,113,81.9
1462,r188,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts",Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts",6,"336414–15, 336419",28,21,75.0
1462,r189,"Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components",Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components",,5,336992,26,18,69.2
1462,r190,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,Form BRDI-1(S) companies,All industries,Manufacturing industries,Transportation equipment,Other transportation equipment,,5,other 336,227,177,78.0
1462,r191,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Furniture and related products,Form BRDI-1(S) companies,All industries,Manufacturing industries,Furniture and related products,,,4,337,614,503,81.9
1462,r192,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Miscellaneous manufacturing,Form BRDI-1(S) companies,All industries,Manufacturing industries,Miscellaneous manufacturing,,,4,339,949,748,78.8
1462,r193,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,Form BRDI-1(S) companies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,5,3391,399,310,77.7
1462,r194,Form BRDI-1(S) companies -> All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous,Form BRDI-1(S) companies,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous,,5,3399,550,438,79.6
1462,r195,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,,,,3,"21–23, 42–81",21521,17507,81.3
1462,r196,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,4,21,516,421,81.6
1462,r197,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Utilities,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Utilities,,,4,22,126,113,89.7
1462,r198,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Wholesale trade,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Wholesale trade,,,4,42,3282,2691,82.0
1462,r199,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,4,454111–12,368,290,78.8
1462,r200,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Transportation and warehousing,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Transportation and warehousing,,,4,48–49,787,628,79.8
1462,r201,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,,,4,51,1598,1231,77.0
1462,r202,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Publishing,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,Publishing,,5,511,713,557,78.1
1462,r203,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",6,5111,421,336,79.8
1462,r204,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,6,5112,292,221,75.7
1462,r205,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Telecommunications,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,Telecommunications,,5,517,203,163,80.3
1462,r206,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,5,518,399,289,72.4
1462,r207,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Information -> Other information,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Information,Other information,,5,other 51,283,222,78.4
1462,r208,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Finance and insurance,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Finance and insurance,,,4,52,1046,917,87.7
1462,r209,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,4,53,603,469,77.8
1462,r210,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,5,533,83,58,69.9
1462,r211,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,5,other 53,520,411,79.0
1462,r212,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,4,54,7796,6324,81.1
1462,r213,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,5,5413,1419,1201,84.6
1462,r214,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,5,5415,1747,1338,76.6
1462,r215,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,5,5417,2516,1996,79.3
1462,r216,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,6,541711,553,425,76.9
1462,r217,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",6,541712,1770,1400,79.1
1462,r218,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,6,541720,193,171,88.6
1462,r219,"Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,5,other 54,2114,1789,84.6
1462,r220,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Health care services,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Health care services,,,4,621–23,2060,1731,84.0
1462,r221,Form BRDI-1(S) companies -> All industries -> Nonmanufacturing industries -> Other nonmanufacturing,Form BRDI-1(S) companies,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,4,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81",3339,2692,80.6
