table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_treas,field_usda
10400,r171,"All states and outlying areas -> District of Columbia -> George Washington U., The",All states and outlying areas,District of Columbia,"George Washington U., The",3,0,150,0,0,83975,2637,0,13014,10,0,90
10400,r172,All states and outlying areas -> District of Columbia -> Georgetown U.,All states and outlying areas,District of Columbia,Georgetown U.,3,0,0,351,0,49717,2147,0,4823,146,0,0
10400,r173,All states and outlying areas -> District of Columbia -> Howard U.,All states and outlying areas,District of Columbia,Howard U.,3,0,0,60,0,11127,122,0,6271,51,0,0
10400,r174,All states and outlying areas -> District of Columbia -> Southeastern Universities Research Association,All states and outlying areas,District of Columbia,Southeastern Universities Research Association,3,0,0,0,0,0,13,0,0,0,0,0
10400,r175,All states and outlying areas -> District of Columbia -> U. District of Columbia,All states and outlying areas,District of Columbia,U. District of Columbia,3,0,0,0,0,376,50,0,1327,0,0,949
10400,r176,All states and outlying areas -> District of Columbia -> Universities Research Association,All states and outlying areas,District of Columbia,Universities Research Association,3,0,0,0,0,0,0,0,113,0,0,0
10400,r177,All states and outlying areas -> Florida,All states and outlying areas,Florida,,2,2458,5791,10993,1437,550056,35216,205,213333,22,0,30036
10400,r178,All states and outlying areas -> Florida -> Bethune-Cookman U.,All states and outlying areas,Florida,Bethune-Cookman U.,3,0,0,0,0,0,0,0,286,0,0,0
10400,r179,All states and outlying areas -> Florida -> Edward Waters U.,All states and outlying areas,Florida,Edward Waters U.,3,0,0,0,0,0,0,0,75,0,0,0
10400,r180,All states and outlying areas -> Florida -> Embry-Riddle Aeronautical U.,All states and outlying areas,Florida,Embry-Riddle Aeronautical U.,3,0,0,0,0,395,1558,0,3332,0,0,0
10400,r181,All states and outlying areas -> Florida -> Florida A&M U.,All states and outlying areas,Florida,Florida A&M U.,3,0,0,0,0,5033,0,0,5090,12,0,6250
10400,r182,All states and outlying areas -> Florida -> Florida Atlantic U.,All states and outlying areas,Florida,Florida Atlantic U.,3,0,1401,0,0,8596,208,0,4254,10,0,2455
10400,r183,All states and outlying areas -> Florida -> Florida Gulf Coast U.,All states and outlying areas,Florida,Florida Gulf Coast U.,3,0,0,0,0,837,94,0,0,0,0,0
10400,r184,All states and outlying areas -> Florida -> Florida Institute of Technology,All states and outlying areas,Florida,Florida Institute of Technology,3,0,264,0,0,455,0,0,1783,0,0,450
10400,r185,All states and outlying areas -> Florida -> Florida International U.,All states and outlying areas,Florida,Florida International U.,3,438,1518,1116,1437,31776,236,0,14333,0,0,693
10400,r186,All states and outlying areas -> Florida -> Florida Polytechnic U.,All states and outlying areas,Florida,Florida Polytechnic U.,3,0,0,0,0,0,0,0,174,0,0,0
10400,r187,All states and outlying areas -> Florida -> Florida State C. at Jacksonville,All states and outlying areas,Florida,Florida State C. at Jacksonville,3,0,0,0,0,0,0,0,193,0,0,0
10400,r188,All states and outlying areas -> Florida -> Florida State U.,All states and outlying areas,Florida,Florida State U.,3,1230,0,2775,0,29454,893,0,45778,0,0,573
10400,r189,All states and outlying areas -> Florida -> Florida Technical C.,All states and outlying areas,Florida,Florida Technical C.,3,0,0,0,0,0,1434,0,0,0,0,0
10400,r190,All states and outlying areas -> Florida -> Gulf Coast State C.,All states and outlying areas,Florida,Gulf Coast State C.,3,0,0,0,0,0,0,0,0,0,0,26
10400,r191,All states and outlying areas -> Florida -> Indian River State C.,All states and outlying areas,Florida,Indian River State C.,3,0,0,0,0,0,0,0,281,0,0,0
10400,r192,All states and outlying areas -> Florida -> Jacksonville U.,All states and outlying areas,Florida,Jacksonville U.,3,0,0,0,0,0,0,0,236,0,0,0
10400,r193,All states and outlying areas -> Florida -> Miami Dade C.,All states and outlying areas,Florida,Miami Dade C.,3,0,0,0,0,0,0,0,1146,0,0,0
10400,r194,All states and outlying areas -> Florida -> Nova Southeastern U.,All states and outlying areas,Florida,Nova Southeastern U.,3,0,0,0,0,2927,0,0,215,0,0,87
10400,r195,All states and outlying areas -> Florida -> Rollins C.,All states and outlying areas,Florida,Rollins C.,3,0,0,0,0,0,0,0,391,0,0,0
10400,r196,All states and outlying areas -> Florida -> Stetson U.,All states and outlying areas,Florida,Stetson U.,3,0,0,0,0,0,0,0,342,0,0,0
10400,r197,All states and outlying areas -> Florida -> U. Central Florida,All states and outlying areas,Florida,U. Central Florida,3,791,0,500,0,13811,9623,205,61790,0,0,184
10400,r198,All states and outlying areas -> Florida -> U. Florida,All states and outlying areas,Florida,U. Florida,3,0,2583,2574,0,197125,9459,0,45524,0,0,19318
10400,r199,All states and outlying areas -> Florida -> U. Miami,All states and outlying areas,Florida,U. Miami,3,0,0,1576,0,166379,9459,0,11953,0,0,0
10400,r200,All states and outlying areas -> Florida -> U. North Florida,All states and outlying areas,Florida,U. North Florida,3,0,0,0,0,101,50,0,477,0,0,0
10400,r201,"All states and outlying areas -> Florida -> U. South Florida, Tampa",All states and outlying areas,Florida,"U. South Florida, Tampa",3,0,24,2453,0,93166,2201,0,13743,0,0,0
10400,r202,"All states and outlying areas -> Florida -> U. Tampa, The",All states and outlying areas,Florida,"U. Tampa, The",3,0,0,0,0,0,0,0,178,0,0,0
10400,r203,All states and outlying areas -> Florida -> U. West Florida,All states and outlying areas,Florida,U. West Florida,3,0,0,0,0,0,0,0,630,0,0,0
10400,r204,All states and outlying areas -> Florida -> Valencia C.,All states and outlying areas,Florida,Valencia C.,3,0,0,0,0,0,0,0,1129,0,0,0
10400,r205,All states and outlying areas -> Georgia,All states and outlying areas,Georgia,,2,1000,7243,2120,4019,704513,18751,0,125888,10,0,38296
10400,r206,All states and outlying areas -> Georgia -> Albany State U.,All states and outlying areas,Georgia,Albany State U.,3,0,0,0,0,0,0,0,110,0,0,0
10400,r207,All states and outlying areas -> Georgia -> Augusta U.,All states and outlying areas,Georgia,Augusta U.,3,0,0,0,0,53393,250,0,1677,0,0,0
10400,r208,All states and outlying areas -> Georgia -> Berry C.,All states and outlying areas,Georgia,Berry C.,3,0,0,0,0,0,0,0,246,0,0,0
10400,r209,All states and outlying areas -> Georgia -> Clark Atlanta U.,All states and outlying areas,Georgia,Clark Atlanta U.,3,0,0,0,0,2576,0,0,1515,0,0,0
10400,r210,All states and outlying areas -> Georgia -> Dalton State C.,All states and outlying areas,Georgia,Dalton State C.,3,0,0,0,0,0,0,0,13,0,0,0
10400,r211,All states and outlying areas -> Georgia -> Emory U.,All states and outlying areas,Georgia,Emory U.,3,0,1066,0,1941,463526,940,0,11849,0,0,180
10400,r212,All states and outlying areas -> Georgia -> Fort Valley State U.,All states and outlying areas,Georgia,Fort Valley State U.,3,0,0,0,0,0,0,0,0,0,0,5147
10400,r213,All states and outlying areas -> Georgia -> Georgia C. and State U.,All states and outlying areas,Georgia,Georgia C. and State U.,3,0,0,0,0,0,0,0,245,0,0,140
10400,r214,All states and outlying areas -> Georgia -> Georgia Gwinnett C.,All states and outlying areas,Georgia,Georgia Gwinnett C.,3,0,0,0,0,0,0,0,249,0,0,0
10400,r215,All states and outlying areas -> Georgia -> Georgia Institute of Technology,All states and outlying areas,Georgia,Georgia Institute of Technology,3,0,6178,0,2078,39168,16498,0,63264,0,0,50
10400,r216,All states and outlying areas -> Georgia -> Georgia Southern U.,All states and outlying areas,Georgia,Georgia Southern U.,3,0,0,0,0,0,0,0,164,0,0,0
10400,r217,All states and outlying areas -> Georgia -> Georgia State U.,All states and outlying areas,Georgia,Georgia State U.,3,1000,0,2062,0,48386,209,0,9920,10,0,1198
10400,r218,All states and outlying areas -> Georgia -> Kennesaw State U.,All states and outlying areas,Georgia,Kennesaw State U.,3,0,0,0,0,1419,0,0,2320,0,0,0
10400,r219,All states and outlying areas -> Georgia -> Mercer U.,All states and outlying areas,Georgia,Mercer U.,3,0,0,0,0,1169,0,0,0,0,0,0
10400,r220,All states and outlying areas -> Georgia -> Morehouse C.,All states and outlying areas,Georgia,Morehouse C.,3,0,0,0,0,0,0,0,4740,0,0,0
10400,r221,All states and outlying areas -> Georgia -> Morehouse School of Medicine,All states and outlying areas,Georgia,Morehouse School of Medicine,3,0,0,0,0,18918,0,0,1092,0,0,0
10400,r222,All states and outlying areas -> Georgia -> Savannah State U.,All states and outlying areas,Georgia,Savannah State U.,3,0,0,0,0,615,0,0,330,0,0,0
10400,r223,All states and outlying areas -> Georgia -> Spelman C.,All states and outlying areas,Georgia,Spelman C.,3,0,0,0,0,425,0,0,2451,0,0,10
10400,r224,All states and outlying areas -> Georgia -> U. Georgia,All states and outlying areas,Georgia,U. Georgia,3,0,0,58,0,74919,854,0,25006,0,0,31512
10400,r225,All states and outlying areas -> Georgia -> U. North Georgia,All states and outlying areas,Georgia,U. North Georgia,3,0,0,0,0,0,0,0,333,0,0,0
10400,r226,All states and outlying areas -> Georgia -> U. System Georgia,All states and outlying areas,Georgia,U. System Georgia,3,0,0,0,0,0,0,0,0,0,0,59
10400,r227,All states and outlying areas -> Georgia -> U. West Georgia,All states and outlying areas,Georgia,U. West Georgia,3,0,0,0,0,0,0,0,288,0,0,0
10400,r228,All states and outlying areas -> Georgia -> Valdosta State U.,All states and outlying areas,Georgia,Valdosta State U.,3,0,0,0,0,0,0,0,75,0,0,0
10400,r229,All states and outlying areas -> Hawaii,All states and outlying areas,Hawaii,,2,0,100,0,0,48960,22167,0,44600,0,0,9669
10400,r230,All states and outlying areas -> Hawaii -> Hawai'i Pacific U.,All states and outlying areas,Hawaii,Hawai'i Pacific U.,3,0,0,0,0,613,0,0,73,0,0,0
10400,r231,"All states and outlying areas -> Hawaii -> U. Hawaii, Hilo",All states and outlying areas,Hawaii,"U. Hawaii, Hilo",3,0,0,0,0,0,241,0,94,0,0,359
10400,r232,"All states and outlying areas -> Hawaii -> U. Hawaii, Manoa",All states and outlying areas,Hawaii,"U. Hawaii, Manoa",3,0,0,0,0,48147,21617,0,43557,0,0,790
10400,r233,"All states and outlying areas -> Hawaii -> U. Hawaii, System Office",All states and outlying areas,Hawaii,"U. Hawaii, System Office",3,0,100,0,0,200,309,0,876,0,0,8521
10400,r234,All states and outlying areas -> Idaho,All states and outlying areas,Idaho,,2,0,0,0,0,15105,3116,0,22564,0,0,11896
10400,r235,All states and outlying areas -> Idaho -> Boise State U.,All states and outlying areas,Idaho,Boise State U.,3,0,0,0,0,5500,1842,0,9331,0,0,1209
10400,r236,"All states and outlying areas -> Idaho -> C. Idaho, The",All states and outlying areas,Idaho,"C. Idaho, The",3,0,0,0,0,0,1274,0,0,0,0,0
10400,r237,All states and outlying areas -> Idaho -> Idaho State U.,All states and outlying areas,Idaho,Idaho State U.,3,0,0,0,0,0,0,0,803,0,0,64
10400,r238,All states and outlying areas -> Idaho -> U. Idaho,All states and outlying areas,Idaho,U. Idaho,3,0,0,0,0,9605,0,0,12430,0,0,10623
10400,r239,All states and outlying areas -> Illinois,All states and outlying areas,Illinois,,2,3878,3938,3797,0,912419,20289,503,258061,175,0,23675
10400,r240,"All states and outlying areas -> Illinois -> Augustana C., Rock Island",All states and outlying areas,Illinois,"Augustana C., Rock Island",3,0,0,0,0,0,0,0,50,0,0,0
10400,r241,All states and outlying areas -> Illinois -> C. DuPage,All states and outlying areas,Illinois,C. DuPage,3,0,0,0,0,0,0,0,23,0,0,0
10400,r242,All states and outlying areas -> Illinois -> Chicago State U.,All states and outlying areas,Illinois,Chicago State U.,3,0,0,0,0,111,0,0,211,0,0,0
10400,r243,All states and outlying areas -> Illinois -> City Colleges of Chicago,All states and outlying areas,Illinois,City Colleges of Chicago,3,0,0,0,0,0,0,0,60,0,0,0
10400,r244,All states and outlying areas -> Illinois -> DePaul U.,All states and outlying areas,Illinois,DePaul U.,3,0,0,664,0,2222,0,0,1194,0,0,0
10400,r245,All states and outlying areas -> Illinois -> Dominican U.,All states and outlying areas,Illinois,Dominican U.,3,0,0,0,0,0,0,0,213,0,0,0
10400,r246,All states and outlying areas -> Illinois -> Eastern Illinois U.,All states and outlying areas,Illinois,Eastern Illinois U.,3,0,0,0,0,0,0,0,229,0,0,0
10400,r247,All states and outlying areas -> Illinois -> Elmhurst U.,All states and outlying areas,Illinois,Elmhurst U.,3,0,0,0,0,0,0,0,276,0,0,0
10400,r248,All states and outlying areas -> Illinois -> Heartland Community C.,All states and outlying areas,Illinois,Heartland Community C.,3,0,0,0,0,0,0,0,59,0,0,0
10400,r249,All states and outlying areas -> Illinois -> Illinois Institute of Technology,All states and outlying areas,Illinois,Illinois Institute of Technology,3,0,0,0,0,13426,110,0,7122,0,0,327
10400,r250,All states and outlying areas -> Illinois -> Illinois State U.,All states and outlying areas,Illinois,Illinois State U.,3,0,0,0,0,887,0,0,683,0,0,0
10400,r251,All states and outlying areas -> Illinois -> Knox C.,All states and outlying areas,Illinois,Knox C.,3,0,0,0,0,0,0,0,6,0,0,0
10400,r252,All states and outlying areas -> Illinois -> Lake Forest C.,All states and outlying areas,Illinois,Lake Forest C.,3,0,0,0,0,0,0,0,350,0,0,0
10400,r253,All states and outlying areas -> Illinois -> Lewis and Clark Community C.,All states and outlying areas,Illinois,Lewis and Clark Community C.,3,0,0,0,0,0,0,0,145,0,0,0
10400,r254,"All states and outlying areas -> Illinois -> Loyola U., Chicago",All states and outlying areas,Illinois,"Loyola U., Chicago",3,633,0,0,0,12590,0,0,2802,0,0,0
10400,r255,"All states and outlying areas -> Illinois -> Midwestern U., Downers Grove",All states and outlying areas,Illinois,"Midwestern U., Downers Grove",3,0,0,0,0,150,0,0,0,0,0,0
10400,r256,All states and outlying areas -> Illinois -> National Louis U.,All states and outlying areas,Illinois,National Louis U.,3,0,0,0,0,0,0,0,750,0,0,0
10400,r257,All states and outlying areas -> Illinois -> North Central C.,All states and outlying areas,Illinois,North Central C.,3,0,0,0,0,0,0,0,2,0,0,0
10400,r258,All states and outlying areas -> Illinois -> North Park U.,All states and outlying areas,Illinois,North Park U.,3,0,0,0,0,0,0,0,380,0,0,0
10400,r259,All states and outlying areas -> Illinois -> Northeastern Illinois U.,All states and outlying areas,Illinois,Northeastern Illinois U.,3,0,0,0,0,982,0,0,1208,0,0,0
10400,r260,All states and outlying areas -> Illinois -> Northern Illinois U.,All states and outlying areas,Illinois,Northern Illinois U.,3,0,0,0,0,988,109,0,2210,0,0,25
10400,r261,"All states and outlying areas -> Illinois -> Northwestern U., Evanston",All states and outlying areas,Illinois,"Northwestern U., Evanston",3,0,0,782,0,395630,2246,0,46311,0,0,0
10400,r262,All states and outlying areas -> Illinois -> Parkland C.,All states and outlying areas,Illinois,Parkland C.,3,0,0,0,0,0,0,0,279,0,0,0
10400,r263,All states and outlying areas -> Illinois -> Quincy U.,All states and outlying areas,Illinois,Quincy U.,3,0,0,0,0,0,0,0,38,0,0,0
10400,r264,All states and outlying areas -> Illinois -> Rosalind Franklin U. Medicine and Science,All states and outlying areas,Illinois,Rosalind Franklin U. Medicine and Science,3,0,0,0,0,4630,0,0,0,0,0,0
10400,r265,All states and outlying areas -> Illinois -> Rush U.,All states and outlying areas,Illinois,Rush U.,3,0,0,265,0,68793,0,0,0,0,0,0
10400,r266,All states and outlying areas -> Illinois -> Saint Augustine C.,All states and outlying areas,Illinois,Saint Augustine C.,3,0,0,0,0,0,0,0,40,0,0,0
10400,r267,"All states and outlying areas -> Illinois -> Southern Illinois U., Carbondale",All states and outlying areas,Illinois,"Southern Illinois U., Carbondale",3,0,0,0,0,3546,10,0,1057,0,0,0
10400,r268,"All states and outlying areas -> Illinois -> Southern Illinois U., Edwardsville",All states and outlying areas,Illinois,"Southern Illinois U., Edwardsville",3,0,0,0,0,258,0,0,140,0,0,15
10400,r269,"All states and outlying areas -> Illinois -> Southern Illinois U., System Office",All states and outlying areas,Illinois,"Southern Illinois U., System Office",3,0,0,0,0,0,0,0,0,0,0,253
10400,r270,"All states and outlying areas -> Illinois -> Toyota Technological Institute, Chicago",All states and outlying areas,Illinois,"Toyota Technological Institute, Chicago",3,0,0,0,0,0,0,0,383,0,0,0
10400,r271,"All states and outlying areas -> Illinois -> U. Chicago, The",All states and outlying areas,Illinois,"U. Chicago, The",3,1423,133,1643,0,208038,8882,0,68200,10,0,475
10400,r272,"All states and outlying areas -> Illinois -> U. Illinois, Chicago",All states and outlying areas,Illinois,"U. Illinois, Chicago",3,0,1786,443,0,133346,0,0,25885,165,0,52
10400,r273,"All states and outlying areas -> Illinois -> U. Illinois, University Administration",All states and outlying areas,Illinois,"U. Illinois, University Administration",3,0,1719,0,0,0,8932,503,0,0,0,0
10400,r274,"All states and outlying areas -> Illinois -> U. Illinois, Urbana-Champaign",All states and outlying areas,Illinois,"U. Illinois, Urbana-Champaign",3,1822,300,0,0,66607,0,0,97475,0,0,22527
10400,r275,"All states and outlying areas -> Illinois -> U. St. Francis, Joliet",All states and outlying areas,Illinois,"U. St. Francis, Joliet",3,0,0,0,0,0,0,0,3,0,0,0
10400,r276,"All states and outlying areas -> Illinois -> Wheaton C., Wheaton",All states and outlying areas,Illinois,"Wheaton C., Wheaton",3,0,0,0,0,215,0,0,277,0,0,0
10400,r277,All states and outlying areas -> Indiana,All states and outlying areas,Indiana,,2,1458,1042,1725,0,335999,12445,500,157590,10,0,27796
10400,r278,All states and outlying areas -> Indiana -> Ball State U.,All states and outlying areas,Indiana,Ball State U.,3,0,0,0,0,3748,0,0,164,0,0,0
10400,r279,All states and outlying areas -> Indiana -> Butler U.,All states and outlying areas,Indiana,Butler U.,3,0,0,0,0,0,0,0,211,0,0,0
10400,r280,All states and outlying areas -> Indiana -> Indiana U.,All states and outlying areas,Indiana,Indiana U.,3,1458,0,0,0,887,0,0,0,0,0,1494
10400,r281,"All states and outlying areas -> Indiana -> Indiana U., Bloomington",All states and outlying areas,Indiana,"Indiana U., Bloomington",3,0,0,337,0,27533,912,0,36190,10,0,0
10400,r282,"All states and outlying areas -> Indiana -> Indiana U.-Purdue U., Indianapolis",All states and outlying areas,Indiana,"Indiana U.-Purdue U., Indianapolis",3,0,771,0,0,225349,0,0,0,0,0,106
10400,r283,All states and outlying areas -> Indiana -> Indiana Wesleyan U.,All states and outlying areas,Indiana,Indiana Wesleyan U.,3,0,0,0,0,0,0,0,59,0,0,165
10400,r284,"All states and outlying areas -> Indiana -> Ivy Tech Community C., central office",All states and outlying areas,Indiana,"Ivy Tech Community C., central office",3,0,0,0,0,0,0,0,114,0,0,0
10400,r285,"All states and outlying areas -> Indiana -> Marian U., Indianapolis",All states and outlying areas,Indiana,"Marian U., Indianapolis",3,0,0,0,0,0,0,0,958,0,0,0
10400,r286,"All states and outlying areas -> Indiana -> Purdue U., West Lafayette",All states and outlying areas,Indiana,"Purdue U., West Lafayette",3,0,271,762,0,53292,10490,500,81938,0,0,24259
10400,r287,All states and outlying areas -> Indiana -> U. Evansville,All states and outlying areas,Indiana,U. Evansville,3,0,0,0,0,0,0,0,19,0,0,0
10400,r288,All states and outlying areas -> Indiana -> U. Notre Dame,All states and outlying areas,Indiana,U. Notre Dame,3,0,0,626,0,25191,1043,0,37025,0,0,1772
10400,r289,All states and outlying areas -> Indiana -> Valparaiso U.,All states and outlying areas,Indiana,Valparaiso U.,3,0,0,0,0,0,0,0,911,0,0,0
10400,r290,All states and outlying areas -> Iowa,All states and outlying areas,Iowa,,2,1456,4904,858,0,200893,921,0,45513,0,0,33136
10400,r291,All states and outlying areas -> Iowa -> Central C.,All states and outlying areas,Iowa,Central C.,3,0,0,0,0,0,0,0,235,0,0,0
10400,r292,All states and outlying areas -> Iowa -> Coe C.,All states and outlying areas,Iowa,Coe C.,3,0,0,0,0,0,0,0,181,0,0,0
10400,r293,All states and outlying areas -> Iowa -> Cornell C.,All states and outlying areas,Iowa,Cornell C.,3,0,0,0,0,0,0,0,142,0,0,0
10400,r294,All states and outlying areas -> Iowa -> Des Moines Area Community C.,All states and outlying areas,Iowa,Des Moines Area Community C.,3,0,0,0,0,0,0,0,328,0,0,0
10400,r295,All states and outlying areas -> Iowa -> Des Moines U.,All states and outlying areas,Iowa,Des Moines U.,3,0,0,0,0,932,0,0,0,0,0,0
10400,r296,All states and outlying areas -> Iowa -> Drake U.,All states and outlying areas,Iowa,Drake U.,3,0,0,0,0,0,0,0,300,0,0,0
10400,r297,All states and outlying areas -> Iowa -> Eastern Iowa Community C. District,All states and outlying areas,Iowa,Eastern Iowa Community C. District,3,0,0,0,0,0,0,0,1518,0,0,0
10400,r298,All states and outlying areas -> Iowa -> Grinnell C.,All states and outlying areas,Iowa,Grinnell C.,3,0,0,0,0,0,0,0,225,0,0,0
10400,r299,All states and outlying areas -> Iowa -> Indian Hills Community C.,All states and outlying areas,Iowa,Indian Hills Community C.,3,0,0,0,0,0,0,0,9,0,0,0
10400,r300,All states and outlying areas -> Iowa -> Iowa State U.,All states and outlying areas,Iowa,Iowa State U.,3,1456,3503,404,0,16526,921,0,24918,0,0,32505
10400,r301,All states and outlying areas -> Iowa -> Luther C.,All states and outlying areas,Iowa,Luther C.,3,0,0,0,0,0,0,0,150,0,0,0
10400,r302,All states and outlying areas -> Iowa -> Morningside U.,All states and outlying areas,Iowa,Morningside U.,3,0,0,0,0,0,0,0,525,0,0,0
10400,r303,All states and outlying areas -> Iowa -> Mount Mercy U.,All states and outlying areas,Iowa,Mount Mercy U.,3,0,0,0,0,0,0,0,2760,0,0,0
10400,r304,All states and outlying areas -> Iowa -> North Iowa Area Community C.,All states and outlying areas,Iowa,North Iowa Area Community C.,3,0,0,0,0,0,0,0,100,0,0,0
10400,r305,All states and outlying areas -> Iowa -> Palmer C. Chiropractic,All states and outlying areas,Iowa,Palmer C. Chiropractic,3,0,0,0,0,1838,0,0,0,0,0,0
10400,r306,All states and outlying areas -> Iowa -> U. Iowa,All states and outlying areas,Iowa,U. Iowa,3,0,1401,454,0,181597,0,0,11433,0,0,631
10400,r307,All states and outlying areas -> Iowa -> U. Northern Iowa,All states and outlying areas,Iowa,U. Northern Iowa,3,0,0,0,0,0,0,0,2677,0,0,0
10400,r308,All states and outlying areas -> Iowa -> Upper Iowa U.,All states and outlying areas,Iowa,Upper Iowa U.,3,0,0,0,0,0,0,0,13,0,0,0
10400,r309,All states and outlying areas -> Kansas,All states and outlying areas,Kansas,,2,0,19933,6053,0,107657,4255,918,33939,0,0,20110
10400,r310,All states and outlying areas -> Kansas -> Baker U.,All states and outlying areas,Kansas,Baker U.,3,0,0,0,0,0,0,0,29,0,0,0
10400,r311,All states and outlying areas -> Kansas -> Fort Hays State U.,All states and outlying areas,Kansas,Fort Hays State U.,3,0,0,0,0,0,0,0,13,0,0,30
10400,r312,All states and outlying areas -> Kansas -> Kansas State U.,All states and outlying areas,Kansas,Kansas State U.,3,0,18876,0,0,12307,238,918,8732,0,0,19880
10400,r313,"All states and outlying areas -> Kansas -> U. Kansas, Lawrence",All states and outlying areas,Kansas,"U. Kansas, Lawrence",3,0,1057,6053,0,93633,1271,0,23432,0,0,201
10400,r314,All states and outlying areas -> Kansas -> Wichita State U.,All states and outlying areas,Kansas,Wichita State U.,3,0,0,0,0,1717,2746,0,1734,0,0,0
10400,r315,All states and outlying areas -> Kentucky,All states and outlying areas,Kentucky,,2,0,0,483,0,235938,2892,0,28313,0,0,20854
10400,r316,All states and outlying areas -> Kentucky -> Campbellsville U.,All states and outlying areas,Kentucky,Campbellsville U.,3,0,0,0,0,0,0,0,297,0,0,0
10400,r317,All states and outlying areas -> Kentucky -> Eastern Kentucky U.,All states and outlying areas,Kentucky,Eastern Kentucky U.,3,0,0,0,0,8,0,0,0,0,0,0
10400,r318,All states and outlying areas -> Kentucky -> Kentucky Community and Technical C. System,All states and outlying areas,Kentucky,Kentucky Community and Technical C. System,3,0,0,0,0,0,0,0,429,0,0,0
10400,r319,All states and outlying areas -> Kentucky -> Kentucky State U.,All states and outlying areas,Kentucky,Kentucky State U.,3,0,0,0,0,0,0,0,58,0,0,6521
10400,r320,All states and outlying areas -> Kentucky -> Morehead State U.,All states and outlying areas,Kentucky,Morehead State U.,3,0,0,0,0,0,1180,0,6,0,0,0
10400,r321,All states and outlying areas -> Kentucky -> Murray State U.,All states and outlying areas,Kentucky,Murray State U.,3,0,0,0,0,30,0,0,631,0,0,25
10400,r322,All states and outlying areas -> Kentucky -> Northern Kentucky U.,All states and outlying areas,Kentucky,Northern Kentucky U.,3,0,0,0,0,370,0,0,0,0,0,0
10400,r323,All states and outlying areas -> Kentucky -> U. Kentucky,All states and outlying areas,Kentucky,U. Kentucky,3,0,0,0,0,171053,0,0,21965,0,0,13509
10400,r324,All states and outlying areas -> Kentucky -> U. Louisville,All states and outlying areas,Kentucky,U. Louisville,3,0,0,483,0,64477,780,0,4715,0,0,315
10400,r325,All states and outlying areas -> Kentucky -> Western Kentucky U.,All states and outlying areas,Kentucky,Western Kentucky U.,3,0,0,0,0,0,932,0,211,0,0,484
10400,r326,All states and outlying areas -> Louisiana,All states and outlying areas,Louisiana,,2,0,2583,1678,1463,188695,1804,0,36821,0,0,12952
10400,r327,All states and outlying areas -> Louisiana -> Dillard U.,All states and outlying areas,Louisiana,Dillard U.,3,0,0,0,0,0,0,0,121,0,0,0
10400,r328,All states and outlying areas -> Louisiana -> Grambling State U.,All states and outlying areas,Louisiana,Grambling State U.,3,0,0,0,0,0,0,0,679,0,0,0
10400,r329,"All states and outlying areas -> Louisiana -> Louisiana State U., system office",All states and outlying areas,Louisiana,"Louisiana State U., system office",3,0,2583,0,0,83895,250,0,17235,0,0,8288
10400,r330,All states and outlying areas -> Louisiana -> Louisiana Tech U.,All states and outlying areas,Louisiana,Louisiana Tech U.,3,0,0,0,0,0,909,0,229,0,0,261
10400,r331,All states and outlying areas -> Louisiana -> Louisiana Universities Marine Consortium,All states and outlying areas,Louisiana,Louisiana Universities Marine Consortium,3,0,0,0,0,0,0,0,1139,0,0,0
10400,r332,All states and outlying areas -> Louisiana -> Southeastern Louisiana U.,All states and outlying areas,Louisiana,Southeastern Louisiana U.,3,0,0,0,0,0,0,0,669,0,0,0
10400,r333,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., Baton Rouge",All states and outlying areas,Louisiana,"Southern U. and A&M C., Baton Rouge",3,0,0,0,0,102,0,0,1205,0,0,3993
10400,r334,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., New Orleans",All states and outlying areas,Louisiana,"Southern U. and A&M C., New Orleans",3,0,0,0,0,0,0,0,10,0,0,0
10400,r335,"All states and outlying areas -> Louisiana -> Southern U. and A&M C., System Office",All states and outlying areas,Louisiana,"Southern U. and A&M C., System Office",3,0,0,0,0,0,0,0,60,0,0,0
10400,r336,All states and outlying areas -> Louisiana -> Tulane U.,All states and outlying areas,Louisiana,Tulane U.,3,0,0,1678,1463,89561,418,0,7072,0,0,400
10400,r337,All states and outlying areas -> Louisiana -> U. Louisiana at Lafayette,All states and outlying areas,Louisiana,U. Louisiana at Lafayette,3,0,0,0,0,6070,216,0,4870,0,0,10
10400,r338,"All states and outlying areas -> Louisiana -> U. Louisiana, Monroe",All states and outlying areas,Louisiana,"U. Louisiana, Monroe",3,0,0,0,0,330,11,0,0,0,0,0
10400,r339,All states and outlying areas -> Louisiana -> U. New Orleans,All states and outlying areas,Louisiana,U. New Orleans,3,0,0,0,0,0,0,0,1026,0,0,0
10400,r340,All states and outlying areas -> Louisiana -> Xavier U. Louisiana,All states and outlying areas,Louisiana,Xavier U. Louisiana,3,0,0,0,0,8737,0,0,2507,0,0,0
10400,r341,All states and outlying areas -> Maine,All states and outlying areas,Maine,,2,0,2583,0,0,6327,1792,0,15252,0,0,13808
