table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_dhs,field_doc,field_dod,field_doe,field_doi,field_dot,field_epa,field_hhs,field_nasa,field_nsf,field_usda
3955,r031,All locations -> New Hampshire,All locations,New Hampshire,,2,669304.6,6.5,8120.2,448162.4,17768.9,3570.9,776.5,150.1,119409.2,26527.6,35765.4,9047.0
3955,r032,All locations -> New Jersey,All locations,New Jersey,,2,2834421.1,3362.8,33255.6,2104294.2,162048.3,3380.8,51915.6,3461.4,309235.1,25121.5,127077.4,11268.5
3955,r033,All locations -> New Mexico,All locations,New Mexico,,2,3755707.3,36897.1,3985.6,1505216.9,1998745.9,6408.3,4840.4,630.5,96042.9,48953.5,38616.5,15369.7
3955,r034,All locations -> New York,All locations,New York,,2,6162335.7,28011.8,10472.3,1035227.9,1629011.2,24394.1,16617.3,3701.7,2786296.2,160069.4,401564.5,66969.3
3955,r035,All locations -> North Carolina,All locations,North Carolina,,2,2417439.8,6072.3,16094.1,248235.1,46336.5,9323.0,17559.8,112289.3,1743122.5,9409.7,146599.1,62398.4
3955,r036,All locations -> North Dakota,All locations,North Dakota,,2,73020.1,0.0,0.0,3204.6,0.0,75.9,3528.6,811.7,19625.5,404.8,5991.4,39377.7
3955,r037,All locations -> Ohio,All locations,Ohio,,2,5188238.0,1067.9,2736.5,3787141.8,65733.6,5484.7,36189.7,62285.9,873454.0,221648.3,99055.7,33439.8
3955,r038,All locations -> Oklahoma,All locations,Oklahoma,,2,505865.6,5610.0,61205.9,154646.7,18063.5,55459.2,16009.8,6542.3,106910.1,27408.3,28378.1,25631.8
3955,r039,All locations -> Oregon,All locations,Oregon,,2,696901.8,0.0,7221.2,98681.6,24964.2,17992.6,6153.6,14582.4,384574.7,11582.0,68271.1,62878.4
3955,r040,All locations -> Pennsylvania,All locations,Pennsylvania,,2,4092542.5,5620.5,4561.0,1157130.1,535981.3,4010.4,26215.5,3416.4,1923654.9,86507.9,265916.8,79527.6
3955,r041,All locations -> Rhode Island,All locations,Rhode Island,,2,722584.7,2.7,6290.8,415502.7,7309.4,2671.7,1532.5,10885.9,222078.3,3197.0,50364.4,2749.3
3955,r042,All locations -> South Carolina,All locations,South Carolina,,2,645951.1,6230.3,17569.5,297827.8,40445.9,3941.8,5587.6,796.2,207579.9,4444.3,35830.0,25697.8
3955,r043,All locations -> South Dakota,All locations,South Dakota,,2,88897.7,1437.1,0.0,12859.1,2902.3,1211.7,3518.8,0.0,26304.1,14757.8,15284.5,10622.3
3955,r044,All locations -> Tennessee,All locations,Tennessee,,2,3578413.6,4789.0,157.2,617753.5,1545496.5,7330.0,8828.3,25429.4,572730.3,701788.1,60304.3,33807.1
3955,r045,All locations -> Texas,All locations,Texas,,2,5067493.3,17446.9,8003.9,1863173.9,78331.3,9765.8,9857.3,4862.6,1322533.3,1336483.8,322348.5,94685.8
3955,r046,All locations -> Utah,All locations,Utah,,2,1301136.4,586.8,440.4,478638.3,208409.5,4650.0,3481.1,449.9,224372.8,297976.1,50900.4,31231.1
3955,r047,All locations -> Vermont,All locations,Vermont,,2,119948.0,1048.2,1239.7,26655.0,4415.3,4426.0,972.1,0.0,59259.4,676.5,5087.0,16168.8
3955,r048,All locations -> Virginia,All locations,Virginia,,2,8028901.8,170212.4,8440.8,6042694.8,225616.5,93025.8,236250.5,27426.6,505375.2,566367.2,127101.8,26390.2
3955,r049,All locations -> Washington,All locations,Washington,,2,3195255.2,3355.3,71544.0,1218605.3,441158.5,25786.9,11617.8,3739.9,1155393.7,77732.9,128255.0,58065.9
3955,r050,All locations -> West Virginia,All locations,West Virginia,,2,141895.2,679.1,167.6,5869.2,25161.5,369.3,1641.4,0.0,61631.8,2158.7,12792.7,31423.9
3955,r051,All locations -> Wisconsin,All locations,Wisconsin,,2,839542.6,348.8,4476.1,86786.1,66657.7,15137.5,5234.9,33.3,473342.2,14151.9,101860.2,71513.8
3955,r052,All locations -> Wyoming,All locations,Wyoming,,2,67645.9,0.0,864.7,3066.8,2876.9,25994.0,1798.8,0.0,11429.4,1282.4,17301.4,3031.6
3955,r053,All locations -> Outlying areas,All locations,Outlying areas,,2,520697.2,0.0,1963.8,370477.8,1936.6,5404.1,1719.1,0.0,103814.2,565.0,18250.1,16566.7
3955,r054,All locations -> Outlying areas -> Puerto Rico,All locations,Outlying areas,Puerto Rico,3,81769.7,0.0,1547.5,1762.9,123.5,404.1,0.0,0.0,51190.8,565.0,16381.8,9794.0
3955,r055,All locations -> Outlying areas -> Other areas<sup>a</sup>,All locations,Outlying areas,Other areas<sup>a</sup>,3,438927.5,0.0,416.3,368714.9,1813.0,5000.0,1719.1,0.0,52623.4,0.0,1868.3,6772.7
3955,r056,All locations -> Offices abroad<sup>b</sup>,All locations,Offices abroad<sup>b</sup>,,2,4335.6,0.0,66.2,3736.3,0.0,0.0,0.0,0.0,0.0,0.0,160.0,373.2
3955,r057,All locations -> Undistributed<sup>c</sup>,All locations,Undistributed<sup>c</sup>,,2,3073110.3,0.0,0.0,2336932.3,0.0,0.0,0.0,0.0,736178.0,0.0,0.0,0.0
