table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_dot,field_hhs,field_nsf,field_usda
11231,r470,All institutions -> Illinois Wesleyan U.,All institutions,Illinois Wesleyan U.,2,469,527,0,0,0,0,527,0
11231,r471,All institutions -> Portland Community C.,All institutions,Portland Community C.,2,470,520,0,0,0,0,520,0
11231,r472,All institutions -> Stark State C.,All institutions,Stark State C.,2,470,520,0,0,0,0,520,0
11231,r473,"All institutions -> Southwestern C., Chula Vista",All institutions,"Southwestern C., Chula Vista",2,472,520,0,0,0,0,520,0
11231,r474,All institutions -> Pittsburgh Technical C.,All institutions,Pittsburgh Technical C.,2,473,520,0,0,0,0,520,0
11231,r475,All institutions -> Normandale Community C.,All institutions,Normandale Community C.,2,474,520,0,0,0,0,520,0
11231,r476,All institutions -> Milwaukee Area Technical C.,All institutions,Milwaukee Area Technical C.,2,475,520,0,0,0,0,520,0
11231,r477,All institutions -> C. Canyons,All institutions,C. Canyons,2,476,517,0,0,0,0,517,0
11231,r478,All institutions -> Cuyahoga Community C.,All institutions,Cuyahoga Community C.,2,477,515,0,0,0,515,0,0
11231,r479,All institutions -> Valencia C.,All institutions,Valencia C.,2,478,510,0,0,0,0,510,0
11231,r480,All institutions -> Johnston Community C.,All institutions,Johnston Community C.,2,479,508,0,0,0,0,508,0
11231,r481,All institutions -> Le Moyne C.,All institutions,Le Moyne C.,2,480,503,0,0,0,300,203,0
11231,r482,All institutions -> U. of Saint Joseph,All institutions,U. of Saint Joseph,2,481,500,0,0,0,500,0,0
11231,r483,All institutions -> Regis U.,All institutions,Regis U.,2,482,499,0,0,0,499,0,0
11231,r484,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,483,499,0,0,0,0,499,0
11231,r485,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,484,497,0,0,0,0,340,157
11231,r486,All institutions -> Fond du Lac Tribal and Community C.,All institutions,Fond du Lac Tribal and Community C.,2,484,497,0,0,0,0,0,497
11231,r487,All institutions -> Southeast Community C. Area,All institutions,Southeast Community C. Area,2,486,494,0,0,0,0,494,0
11231,r488,All institutions -> DePaul U.,All institutions,DePaul U.,2,487,488,0,0,0,0,488,0
11231,r489,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,488,484,0,0,0,100,384,0
11231,r490,All institutions -> Rio Hondo C.,All institutions,Rio Hondo C.,2,489,484,0,0,0,0,484,0
11231,r491,All institutions -> Anna Maria C.,All institutions,Anna Maria C.,2,490,480,0,0,0,480,0,0
11231,r492,All institutions -> Mercy C.,All institutions,Mercy C.,2,491,479,0,0,0,479,0,0
11231,r493,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,492,476,0,0,0,0,193,282
11231,r494,"All institutions -> Herzing U., Madison",All institutions,"Herzing U., Madison",2,493,475,0,0,0,475,0,0
11231,r495,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,494,475,0,0,0,475,0,0
11231,r496,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,495,475,0,0,0,475,0,0
11231,r497,All institutions -> Western Connecticut State U.,All institutions,Western Connecticut State U.,2,496,474,0,0,0,474,0,0
11231,r498,All institutions -> Thomas U.,All institutions,Thomas U.,2,497,474,0,0,0,474,0,0
11231,r499,All institutions -> Walsh U.,All institutions,Walsh U.,2,498,470,0,0,0,470,0,0
11231,r500,All institutions -> Bridgerland Technical C.,All institutions,Bridgerland Technical C.,2,499,462,0,0,0,0,462,0
11231,r501,All institutions -> Rivier U.,All institutions,Rivier U.,2,500,461,0,0,0,461,0,0
11231,r502,All institutions -> State Fair Community C.,All institutions,State Fair Community C.,2,501,457,0,0,0,0,457,0
11231,r503,All institutions -> Santa Fe C.,All institutions,Santa Fe C.,2,502,457,0,0,0,0,457,0
11231,r504,All institutions -> Dillard U.,All institutions,Dillard U.,2,503,453,0,0,0,333,120,0
11231,r505,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,504,446,0,0,0,0,446,0
11231,r506,All institutions -> Chippewa Valley Technical C.,All institutions,Chippewa Valley Technical C.,2,505,444,0,0,0,0,444,0
11231,r507,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,506,443,0,0,0,116,327,0
11231,r508,All institutions -> Mountwest Community and Technical C.,All institutions,Mountwest Community and Technical C.,2,507,442,0,0,0,0,442,0
11231,r509,All institutions -> Community C. Philadelphia,All institutions,Community C. Philadelphia,2,508,437,0,0,0,0,437,0
11231,r510,All institutions -> Austin Community C. District,All institutions,Austin Community C. District,2,509,433,0,0,0,0,433,0
11231,r511,All institutions -> Keweenaw Bay Ojibwa Community C.,All institutions,Keweenaw Bay Ojibwa Community C.,2,510,427,0,0,0,0,269,157
11231,r512,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,511,425,0,0,0,0,425,0
11231,r513,All institutions -> Boston C.,All institutions,Boston C.,2,512,425,0,0,0,51,374,0
11231,r514,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,513,424,0,0,0,348,76,0
11231,r515,All institutions -> Kennebec Valley Community C.,All institutions,Kennebec Valley Community C.,2,514,423,0,0,0,0,423,0
11231,r516,"All institutions -> Foothill-De Anza Community C. District, Foothill C.",All institutions,"Foothill-De Anza Community C. District, Foothill C.",2,515,421,0,0,0,0,421,0
11231,r517,All institutions -> Red Lake Nation C.,All institutions,Red Lake Nation C.,2,516,420,0,0,0,0,263,157
11231,r518,All institutions -> Wake Technical Community C.,All institutions,Wake Technical Community C.,2,517,417,0,0,0,0,417,0
11231,r519,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,518,415,0,0,0,415,0,0
11231,r520,All institutions -> U. Bridgeport,All institutions,U. Bridgeport,2,519,412,0,0,0,396,16,0
11231,r521,All institutions -> Villanova U.,All institutions,Villanova U.,2,520,410,0,0,0,26,384,0
11231,r522,All institutions -> California State U. Maritime Academy,All institutions,California State U. Maritime Academy,2,521,404,0,0,404,0,0,0
11231,r523,All institutions -> C. of Mount St. Joseph,All institutions,C. of Mount St. Joseph,2,522,400,0,0,0,400,0,0
11231,r524,"All institutions -> U. Massachusetts, Central Office",All institutions,"U. Massachusetts, Central Office",2,523,398,0,0,0,0,0,398
11231,r525,All institutions -> Pacific Northwest U. of Health Sciences,All institutions,Pacific Northwest U. of Health Sciences,2,524,397,0,0,0,397,0,0
11231,r526,All institutions -> Edward Via C. Osteopathic Medicine,All institutions,Edward Via C. Osteopathic Medicine,2,525,397,0,0,0,397,0,0
11231,r527,"All institutions -> Bowling Green State U., Bowling Green",All institutions,"Bowling Green State U., Bowling Green",2,526,394,0,0,0,0,394,0
11231,r528,"All institutions -> Widener U., Chester",All institutions,"Widener U., Chester",2,527,385,0,0,0,385,0,0
11231,r529,All institutions -> Westfield State U.,All institutions,Westfield State U.,2,528,385,0,0,0,385,0,0
11231,r530,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,529,372,0,0,0,372,0,0
11231,r531,All institutions -> St. Charles Community C.,All institutions,St. Charles Community C.,2,530,371,0,0,0,0,371,0
11231,r532,All institutions -> Columbia Gorge Community C.,All institutions,Columbia Gorge Community C.,2,531,366,0,0,0,0,366,0
11231,r533,All institutions -> Ilisagvik C.,All institutions,Ilisagvik C.,2,532,365,0,0,0,0,100,265
11231,r534,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,533,363,0,0,0,0,130,233
11231,r535,All institutions -> Norwich U.,All institutions,Norwich U.,2,534,362,0,0,0,0,362,0
11231,r536,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,535,360,0,0,0,0,0,360
11231,r537,All institutions -> Claflin U.,All institutions,Claflin U.,2,536,358,0,0,0,358,0,0
11231,r538,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,537,353,0,0,0,0,353,0
11231,r539,All institutions -> Edinboro U. Pennsylvania,All institutions,Edinboro U. Pennsylvania,2,538,352,0,0,0,0,352,0
11231,r540,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,539,349,0,0,0,0,349,0
11231,r541,All institutions -> Greenville Technical C.,All institutions,Greenville Technical C.,2,540,349,0,0,0,0,349,0
11231,r542,All institutions -> Oglala Lakota C.,All institutions,Oglala Lakota C.,2,541,346,0,0,0,236,0,110
11231,r543,All institutions -> Edward Waters U.,All institutions,Edward Waters U.,2,542,346,0,0,0,346,0,0
11231,r544,All institutions -> U. Guam,All institutions,U. Guam,2,543,340,0,0,0,0,0,340
11231,r545,All institutions -> Chapman U.,All institutions,Chapman U.,2,544,339,0,0,0,0,339,0
11231,r546,"All institutions -> CUNY, LaGuardia Community C.",All institutions,"CUNY, LaGuardia Community C.",2,545,334,0,0,0,334,0,0
11231,r547,All institutions -> U. North Florida,All institutions,U. North Florida,2,546,330,80,0,0,0,250,0
11231,r548,All institutions -> Viterbo U.,All institutions,Viterbo U.,2,547,330,0,0,0,330,0,0
11231,r549,All institutions -> Monterey Peninsula C.,All institutions,Monterey Peninsula C.,2,548,329,0,0,0,0,329,0
11231,r550,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,549,319,0,0,0,239,80,0
11231,r551,All institutions -> Campbell U.,All institutions,Campbell U.,2,550,318,0,0,0,318,0,0
11231,r552,All institutions -> Spartanburg Community C.,All institutions,Spartanburg Community C.,2,551,311,0,0,0,0,311,0
11231,r553,"All institutions -> U. West Alabama, The",All institutions,"U. West Alabama, The",2,552,306,0,0,0,0,306,0
11231,r554,All institutions -> South Dakota School of Mines & Technology,All institutions,South Dakota School of Mines & Technology,2,553,305,0,0,0,0,180,125
11231,r555,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,554,302,0,0,0,0,0,302
11231,r556,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,555,300,0,0,0,0,300,0
11231,r557,All institutions -> Marshall U.,All institutions,Marshall U.,2,556,300,0,0,0,300,0,0
11231,r558,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,557,300,0,0,0,0,0,300
11231,r559,"All institutions -> SUNY, Fulton-Montgomery Community C.",All institutions,"SUNY, Fulton-Montgomery Community C.",2,558,298,0,0,0,298,0,0
11231,r560,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,559,296,0,0,0,266,0,30
11231,r561,All institutions -> Berry C.,All institutions,Berry C.,2,560,290,0,0,0,0,290,0
11231,r562,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,561,289,0,0,0,0,0,289
11231,r563,All institutions -> Santa Monica C.,All institutions,Santa Monica C.,2,562,286,0,0,0,0,286,0
11231,r564,"All institutions -> U. Texas Health Science Center, The, Tyler",All institutions,"U. Texas Health Science Center, The, Tyler",2,563,281,0,0,0,281,0,0
11231,r565,All institutions -> Hudson Valley Community C.,All institutions,Hudson Valley Community C.,2,564,280,0,0,0,0,280,0
11231,r566,"All institutions -> Rancho Santiago Community C. District, Santa Ana",All institutions,"Rancho Santiago Community C. District, Santa Ana",2,564,280,0,0,0,0,280,0
11231,r567,All institutions -> Montgomery C.,All institutions,Montgomery C.,2,566,280,0,0,0,0,280,0
11231,r568,All institutions -> Frederick Community C.,All institutions,Frederick Community C.,2,567,280,0,0,0,0,280,0
11231,r569,All institutions -> Ulster County Community C.,All institutions,Ulster County Community C.,2,568,280,0,0,0,0,280,0
11231,r570,All institutions -> Central Wyoming C.,All institutions,Central Wyoming C.,2,569,280,0,0,0,0,280,0
11231,r571,All institutions -> Minnesota State Community and Technical C.,All institutions,Minnesota State Community and Technical C.,2,570,280,0,0,0,0,280,0
11231,r572,All institutions -> Cerritos C.,All institutions,Cerritos C.,2,571,280,0,0,0,0,280,0
11231,r573,All institutions -> Terra State Community C.,All institutions,Terra State Community C.,2,572,280,0,0,0,0,280,0
11231,r574,"All institutions -> Los Angeles Community C. District, Los Angeles Harbor C.",All institutions,"Los Angeles Community C. District, Los Angeles Harbor C.",2,573,280,0,0,0,0,280,0
11231,r575,All institutions -> Central Carolina Technical C.,All institutions,Central Carolina Technical C.,2,574,280,0,0,0,0,280,0
11231,r576,All institutions -> Northeast State Community C.,All institutions,Northeast State Community C.,2,575,279,0,0,0,0,279,0
11231,r577,All institutions -> Ozarks Technical Community C.,All institutions,Ozarks Technical Community C.,2,576,277,0,0,0,0,277,0
11231,r578,All institutions -> Northcentral Technical C.,All institutions,Northcentral Technical C.,2,577,274,0,0,0,0,274,0
11231,r579,All institutions -> Longwood U.,All institutions,Longwood U.,2,578,272,0,0,0,0,272,0
11231,r580,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,579,272,0,0,0,66,206,0
11231,r581,"All institutions -> U. North Carolina, The, Wilmington",All institutions,"U. North Carolina, The, Wilmington",2,580,271,0,0,0,0,271,0
11231,r582,All institutions -> Trocaire C.,All institutions,Trocaire C.,2,581,269,0,0,0,0,269,0
11231,r583,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,582,269,0,0,0,0,269,0
11231,r584,All institutions -> Berkshire Community C.,All institutions,Berkshire Community C.,2,583,269,0,0,0,269,0,0
11231,r585,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,584,265,0,0,0,265,0,0
11231,r586,All institutions -> Broward C.,All institutions,Broward C.,2,585,259,0,0,0,0,259,0
11231,r587,All institutions -> Ohio U.,All institutions,Ohio U.,2,586,259,0,0,0,86,24,149
11231,r588,All institutions -> Nebraska Indian Community C.,All institutions,Nebraska Indian Community C.,2,587,257,0,0,0,0,0,257
11231,r589,All institutions -> Sitting Bull C.,All institutions,Sitting Bull C.,2,588,256,0,0,0,0,98,157
11231,r590,All institutions -> Chesapeake C.,All institutions,Chesapeake C.,2,589,254,0,0,0,0,254,0
11231,r591,All institutions -> State Center Community C. District,All institutions,State Center Community C. District,2,590,250,0,0,0,0,0,250
11231,r592,All institutions -> C. Mainland,All institutions,C. Mainland,2,591,246,0,0,0,0,246,0
11231,r593,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,592,246,0,0,0,162,84,0
11231,r594,All institutions -> Webster U.,All institutions,Webster U.,2,593,245,0,0,0,245,0,0
11231,r595,All institutions -> Montgomery Community C.,All institutions,Montgomery Community C.,2,594,242,242,0,0,0,0,0
11231,r596,All institutions -> American U.,All institutions,American U.,2,595,240,0,0,0,0,240,0
11231,r597,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,596,240,0,0,0,0,240,0
11231,r598,"All institutions -> U. Tennessee, The, Health Science Center",All institutions,"U. Tennessee, The, Health Science Center",2,597,240,0,0,0,240,0,0
11231,r599,All institutions -> Stone Child C.,All institutions,Stone Child C.,2,598,238,0,0,0,0,0,238
11231,r600,All institutions -> U. of Sacred Heart,All institutions,U. of Sacred Heart,2,599,232,0,0,0,232,0,0
11231,r601,All institutions -> Vaughn C. Aeronautics and Technology,All institutions,Vaughn C. Aeronautics and Technology,2,600,228,0,0,0,0,228,0
11231,r602,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,601,224,0,0,224,0,0,0
11231,r603,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,602,211,0,0,0,0,211,0
11231,r604,"All institutions -> U. Toledo, The",All institutions,"U. Toledo, The",2,603,211,0,0,0,122,89,0
11231,r605,All institutions -> St. Petersburg C.,All institutions,St. Petersburg C.,2,604,208,0,0,0,0,208,0
11231,r606,"All institutions -> Carlos Albizu U., San Juan",All institutions,"Carlos Albizu U., San Juan",2,605,206,0,0,0,206,0,0
11231,r607,All institutions -> South Central C.,All institutions,South Central C.,2,606,206,0,0,0,0,206,0
11231,r608,All institutions -> Bay Mills Community C.,All institutions,Bay Mills Community C.,2,607,202,0,0,0,0,0,202
11231,r609,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,608,193,0,0,0,0,193,0
11231,r610,All institutions -> Amarillo C.,All institutions,Amarillo C.,2,609,192,0,0,0,0,192,0
11231,r611,All institutions -> Towson U.,All institutions,Towson U.,2,610,187,50,0,0,0,137,0
11231,r612,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,611,178,0,0,0,133,8,36
11231,r613,All institutions -> Sinte Gleska U.,All institutions,Sinte Gleska U.,2,612,177,0,0,0,0,0,177
11231,r614,"All institutions -> U. Southern Mississippi, The",All institutions,"U. Southern Mississippi, The",2,613,175,0,0,0,175,0,0
11231,r615,All institutions -> U. Charleston,All institutions,U. Charleston,2,614,173,0,0,0,0,173,0
11231,r616,All institutions -> C. Marshall Islands ,All institutions,C. Marshall Islands ,2,615,165,0,0,0,0,0,165
11231,r617,All institutions -> Walla Walla Community C.,All institutions,Walla Walla Community C.,2,616,165,0,0,0,0,0,165
11231,r618,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,617,161,0,0,0,0,0,161
11231,r619,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,618,160,0,0,0,0,160,0
11231,r620,All institutions -> Shaw U.,All institutions,Shaw U.,2,619,160,0,0,0,0,160,0
11231,r621,All institutions -> Cankdeska Cikana Community C.,All institutions,Cankdeska Cikana Community C.,2,620,157,0,0,0,0,0,157
11231,r622,All institutions -> Fort Peck Community C.,All institutions,Fort Peck Community C.,2,620,157,0,0,0,0,0,157
11231,r623,All institutions -> Institute of American Indian and Alaska Native Culture and Arts Development,All institutions,Institute of American Indian and Alaska Native Culture and Arts Development,2,620,157,0,0,0,0,0,157
11231,r624,All institutions -> Little Big Horn C.,All institutions,Little Big Horn C.,2,620,157,0,0,0,0,0,157
11231,r625,All institutions -> Saginaw Chippewa Tribal C.,All institutions,Saginaw Chippewa Tribal C.,2,620,157,0,0,0,0,0,157
11231,r626,All institutions -> White Earth Tribal and Community C.,All institutions,White Earth Tribal and Community C.,2,620,157,0,0,0,0,0,157
11231,r627,"All institutions -> CUNY, Bronx Community C.",All institutions,"CUNY, Bronx Community C.",2,626,151,0,0,0,0,151,0
11231,r628,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,627,150,0,0,0,150,0,0
11231,r629,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,628,150,0,0,0,0,150,0
11231,r630,All institutions -> Minot State U.,All institutions,Minot State U.,2,628,150,0,0,0,0,0,150
11231,r631,All institutions -> American Indian Higher Education Consortium,All institutions,American Indian Higher Education Consortium,2,630,150,0,0,0,0,150,0
11231,r632,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,631,150,0,0,0,0,0,150
11231,r633,All institutions -> Austin C.,All institutions,Austin C.,2,632,147,0,0,0,0,147,0
11231,r634,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,633,141,0,0,0,141,0,0
11231,r635,All institutions -> Whatcom Community C.,All institutions,Whatcom Community C.,2,634,140,0,0,0,0,140,0
11231,r636,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,635,137,0,0,0,137,0,0
11231,r637,All institutions -> Lac Courte Oreilles Ojibwe C.,All institutions,Lac Courte Oreilles Ojibwe C.,2,636,136,0,0,0,0,0,136
11231,r638,All institutions -> Wenatchee Valley C.,All institutions,Wenatchee Valley C.,2,637,134,0,0,0,0,0,134
11231,r639,All institutions -> State U. New York C. Environmental Science and Forestry,All institutions,State U. New York C. Environmental Science and Forestry,2,638,129,0,0,0,0,129,0
11231,r640,All institutions -> Massachusetts Maritime Academy,All institutions,Massachusetts Maritime Academy,2,639,128,0,0,128,0,0,0
11231,r641,All institutions -> BridgeValley Community and Technical C.,All institutions,BridgeValley Community and Technical C.,2,640,126,0,0,0,0,126,0
11231,r642,All institutions -> C. Menominee Nation,All institutions,C. Menominee Nation,2,641,126,0,0,0,0,0,126
11231,r643,All institutions -> Southwestern Indian Polytechnic Institute,All institutions,Southwestern Indian Polytechnic Institute,2,641,126,0,0,0,0,0,126
11231,r644,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,643,123,0,0,0,123,0,0
11231,r645,All institutions -> Concord U.,All institutions,Concord U.,2,644,123,0,0,0,0,123,0
11231,r646,All institutions -> Texas Wesleyan U.,All institutions,Texas Wesleyan U.,2,644,123,0,0,0,0,123,0
11231,r647,"All institutions -> C. New Jersey, The",All institutions,"C. New Jersey, The",2,646,120,0,0,0,0,120,0
11231,r648,"All institutions -> Ivy Tech Community C., central office",All institutions,"Ivy Tech Community C., central office",2,647,119,0,0,0,0,119,0
11231,r649,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,648,118,0,0,0,0,43,75
11231,r650,All institutions -> Eastern Mennonite U.,All institutions,Eastern Mennonite U.,2,649,117,0,0,0,117,0,0
11231,r651,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,650,117,0,0,0,0,117,0
11231,r652,All institutions -> C. Charleston,All institutions,C. Charleston,2,651,111,0,0,0,0,111,0
11231,r653,All institutions -> Leech Lake Tribal C.,All institutions,Leech Lake Tribal C.,2,652,110,0,0,0,0,0,110
11231,r654,All institutions -> City Colleges of Chicago,All institutions,City Colleges of Chicago,2,653,105,0,0,0,0,105,0
11231,r655,All institutions -> U. Denver,All institutions,U. Denver,2,654,103,0,0,0,103,0,0
11231,r656,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,655,100,0,0,0,0,100,0
11231,r657,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,656,99,0,0,0,0,99,0
11231,r658,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,657,98,0,0,0,0,98,0
11231,r659,All institutions -> Northland Community and Technical C.,All institutions,Northland Community and Technical C.,2,658,95,0,0,0,0,95,0
11231,r660,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,659,94,0,0,0,0,94,0
11231,r661,"All institutions -> Central Lakes C., Brainerd",All institutions,"Central Lakes C., Brainerd",2,660,92,0,0,0,0,92,0
11231,r662,All institutions -> Forsyth Technical Community C.,All institutions,Forsyth Technical Community C.,2,661,90,0,0,0,0,90,0
11231,r663,All institutions -> Jackson State Community C.,All institutions,Jackson State Community C.,2,662,86,0,0,0,86,0,0
11231,r664,All institutions -> Weber State U.,All institutions,Weber State U.,2,663,84,0,0,0,0,84,0
11231,r665,All institutions -> William & Mary,All institutions,William & Mary,2,664,77,0,0,0,0,77,0
11231,r666,All institutions -> U. Houston-Victoria,All institutions,U. Houston-Victoria,2,665,75,0,0,0,0,75,0
11231,r667,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,666,75,0,0,0,0,75,0
11231,r668,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,667,75,0,0,0,75,0,0
11231,r669,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,668,74,0,0,0,0,74,0
11231,r670,All institutions -> Illinois C.,All institutions,Illinois C.,2,669,73,0,0,0,0,73,0
11231,r671,All institutions -> Hollins U.,All institutions,Hollins U.,2,670,73,0,0,0,0,73,0
11231,r672,All institutions -> Lindsey Wilson C.,All institutions,Lindsey Wilson C.,2,671,73,0,0,0,0,73,0
11231,r673,All institutions -> Albright C.,All institutions,Albright C.,2,672,73,0,0,0,0,73,0
11231,r674,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,673,72,0,0,0,0,72,0
11231,r675,All institutions -> Moraine Valley Community C.,All institutions,Moraine Valley Community C.,2,674,69,0,0,0,0,69,0
11231,r676,All institutions -> Quincy U.,All institutions,Quincy U.,2,675,69,0,0,0,0,69,0
11231,r677,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,676,68,0,0,0,38,31,0
11231,r678,"All institutions -> SUNY, Monroe Community C.",All institutions,"SUNY, Monroe Community C.",2,677,67,0,0,0,0,67,0
11231,r679,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,678,65,0,0,0,0,65,0
11231,r680,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,679,65,0,0,0,65,0,0
11231,r681,"All institutions -> U. Puerto Rico, Aguadilla",All institutions,"U. Puerto Rico, Aguadilla",2,680,64,0,0,0,0,64,0
11231,r682,All institutions -> Colgate U.,All institutions,Colgate U.,2,681,64,0,0,0,0,64,0
11231,r683,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,682,63,0,0,0,0,63,0
11231,r684,All institutions -> Indiana U.,All institutions,Indiana U.,2,683,62,0,0,0,0,0,62
11231,r685,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,684,60,0,0,0,0,0,60
11231,r686,All institutions -> Rosalind Franklin U. Medicine and Science,All institutions,Rosalind Franklin U. Medicine and Science,2,685,57,0,0,0,57,0,0
11231,r687,All institutions -> Colorado Christian U.,All institutions,Colorado Christian U.,2,686,54,0,0,0,0,54,0
11231,r688,All institutions -> C. Southern Idaho,All institutions,C. Southern Idaho,2,687,53,0,0,0,0,0,53
11231,r689,All institutions -> Blue Mountain C.,All institutions,Blue Mountain C.,2,688,53,0,0,0,0,0,53
11231,r690,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,689,53,0,0,0,0,53,0
11231,r691,All institutions -> Florida Memorial U.,All institutions,Florida Memorial U.,2,690,50,0,0,0,0,50,0
11231,r692,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,691,50,0,0,0,0,50,0
11231,r693,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,692,49,0,0,0,0,49,0
11231,r694,"All institutions -> New England C. Optometry, The",All institutions,"New England C. Optometry, The",2,693,48,0,0,0,48,0,0
11231,r695,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,694,48,0,0,0,0,48,0
11231,r696,All institutions -> Highline C.,All institutions,Highline C.,2,695,48,0,0,0,0,48,0
11231,r697,All institutions -> Murray State U.,All institutions,Murray State U.,2,696,47,0,0,0,22,0,25
11231,r698,All institutions -> Creighton U.,All institutions,Creighton U.,2,697,45,0,0,0,45,0,0
11231,r699,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,698,44,0,0,0,0,44,0
11231,r700,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,699,43,0,0,0,0,43,0
11231,r701,"All institutions -> CUNY, Queensborough Community C.",All institutions,"CUNY, Queensborough Community C.",2,700,43,0,0,0,0,43,0
11231,r702,All institutions -> John Carroll U.,All institutions,John Carroll U.,2,701,42,0,0,0,0,42,0
11231,r703,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,702,40,0,0,0,0,40,0
11231,r704,All institutions -> North Orange County Community C. District,All institutions,North Orange County Community C. District,2,703,40,0,0,0,0,40,0
11231,r705,All institutions -> Our Lady of the Lake U.,All institutions,Our Lady of the Lake U.,2,703,40,0,0,0,0,40,0
11231,r706,All institutions -> Saint Mary's C. California,All institutions,Saint Mary's C. California,2,705,40,0,0,0,0,40,0
11231,r707,All institutions -> Pomona C.,All institutions,Pomona C.,2,706,40,0,0,0,0,40,0
11231,r708,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,707,40,0,0,0,0,40,0
11231,r709,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,708,40,0,0,0,40,0,0
11231,r710,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,709,39,0,0,0,0,39,0
11231,r711,All institutions -> Front Range Community C.,All institutions,Front Range Community C.,2,710,38,0,0,0,0,38,0
