table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10820,r051,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,35517,0,0,0,0,0,0,35517,0,0
10820,r052,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,327816,87792,20843,10320,0,38001,0,0,112196,58664
10820,r053,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,2243,563,3,0,0,0,0,0,1678,0
10820,r054,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,34878,7919,0,5500,0,21459,0,0,0,0
10820,r055,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,3440,2647,0,0,0,0,0,0,793,0
10820,r056,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,287005,76414,20840,4820,0,16542,0,0,109725,58664
10820,r057,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,250,250,0,0,0,0,0,0,0,0
10820,r058,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,0.05,0.05,0,0,0,0,0,0,0,0
10820,r059,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,785328,3431,413193,308320,0,7025,0,28137,21318,3904
10820,r060,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000,0,0,5000,0,0,0,0,0,0
10820,r061,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,10583,0,0,10583,0,0,0,0,0,0
10820,r062,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,66305,3431,42477,0,0,4854,0,11639,0,3904
10820,r063,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,17705,0,0,0,0,0,0,0,17705,0
10820,r064,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,6056,0,271,0,0,2172,0,0,3613,0
10820,r065,All agencies -> Departments -> Department of the Interior -> Fish and Wildlife Service,All agencies,Departments,Department of the Interior,Fish and Wildlife Service,,4,35000,0,0,35000,0,0,0,0,0,0
10820,r066,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,617457,0,370444,247013,0,0,0,0,0,0
10820,r067,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,27222,0,0,10724,0,0,0,16498,0,0
10820,r068,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,102945,408,0,6209,266,12806,2438,71399,531,8887
10820,r069,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,2,0,0,0,0,0,0,2,0,0
10820,r070,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,8887,0,0,0,0,0,0,0,0,8887
10820,r071,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,94056,408,0,6209,266,12806,2438,71398,531,0
10820,r072,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,3698,0,0,0,0,0,0,3698,0,0
10820,r073,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,1910,0,0,0,0,0,0,1910,0,0
10820,r074,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1788,0,0,0,0,0,0,1788,0,0
10820,r075,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,45000,0,0,38000,0,0,0,7000,0,0
10820,r076,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,808368,22104,14933,26589,6347,23737,21622,20930,647954,24152
10820,r077,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,260969,15467,14933,7580,6347,0,21622,0,175577,19443
10820,r078,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,341879,0,0,0,0,0,0,0,341879,0
10820,r079,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,21154,0,0,0,0,21154,0,0,0,0
10820,r080,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,32291,0,0,0,0,0,0,0,32291,0
10820,r081,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,11909,700,0,0,0,0,0,3107,5303,2800
10820,r082,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,91739,5916,0,19009,0,0,0,17559,49255,0
10820,r083,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,24389,21,0,0,0,0,0,0,24368,0
10820,r084,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,24038,0,0,0,0,2583,0,265,19282,1909
10820,r085,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,37082,0,0,0,0,37082,0,0,0,0
10820,r086,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,37082,0,0,0,0,37082,0,0,0,0
10820,r087,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,1605959,0,0,1605959,0,0,0,0,0,0
10820,r088,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10820,r089,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,1443,1443,0,0,0,0,0,0,0,0
10820,r090,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,8413,0,0,0,0,0,0,8413,0,0
10820,r091,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,152853,0,0,146214,0,0,0,5329,0,1310
10820,r092,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,804,0,0,0,0,0,0,804,0,0
10820,r093,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,165,0,0,0,0,0,0,0,165,0
10820,r094,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,406371,5566,167490,160543,3090,9703,0,2348,57632,0
10820,r095,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2713,0,0,0,0,0,0,2713,0,0
10820,r096,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,512,0,0,0,0,512,0,0,0,0
10820,r097,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7304822,0,1740610,100254,0,3569584,0,0,1847442,46931
10820,r098,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,6896067,961874,1034143,792464,267961,1326313,33174,186317,1051629,1242194
10820,r099,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,61399,372,0,0,0,0,0,0,61027,0
10820,r100,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,521671,0,0,521671,0,0,0,0,0,0
10820,r101,All agencies -> Other agencies -> Postal Service,All agencies,Other agencies,Postal Service,,,3,13860,0,0,0,0,0,0,0,13860,0
10820,r102,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,6960,0,0,0,0,0,0,0,0,6960
10820,r103,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,227400,0,24650,74230,0,42360,0,25420,47500,13240
10820,r104,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,78704,0,0,0,0,0,0,78704,0,0
10820,r105,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,11752,0,0,0,0,0,0,0,11752,0
