table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_science_life_sciences_total,field_science_life_sciences_agricultural_sciences_and_natural_resources,field_science_life_sciences_biological_and_biomedical_sciences,field_science_life_sciences_health_sciences,field_science_physical_sciences_and_earth_sciences_total,field_science_physical_sciences_and_earth_sciences_chemistry,field_science_physical_sciences_and_earth_sciences_geosciences_atmospheric_sciences_and_ocean_sciences,field_science_physical_sciences_and_earth_sciences_physics_and_astronomy,field_science_mathematics_and_computer_sciences_total,field_science_mathematics_and_computer_sciences_computer_and_information_sciences,field_science_mathematics_and_computer_sciences_mathematics_and_statistics,field_science_psychology_and_social_sciences_total,field_science_psychology_and_social_sciences_psychology,field_science_psychology_and_social_sciences_anthropology,field_science_psychology_and_social_sciences_economics,field_science_psychology_and_social_sciences_political_science_and_government,field_science_psychology_and_social_sciences_sociology,field_science_psychology_and_social_sciences_other_social_sciences,field_engineering_total,field_engineering_aerospace_aeronautical_and_astronautical,field_engineering_bioengineering_and_biomedical,field_engineering_chemical,field_engineering_civil,field_engineering_electrical_electronics_and_communications,field_engineering_industrial_and_manufacturing,field_engineering_materials_science,field_engineering_mechanical,field_engineering_other_engineering
1813,r122,All institutions -> Illinois -> Benedictine U.,All institutions,Illinois,Benedictine U.,3,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1813,r123,All institutions -> Illinois -> Chicago Theological Seminary,All institutions,Illinois,Chicago Theological Seminary,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r124,All institutions -> Illinois -> DePaul U.,All institutions,Illinois,DePaul U.,3,22,0,0,0,0,0,0,0,0,2,2,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r125,All institutions -> Illinois -> Garrett-Evangelical Theological Seminary,All institutions,Illinois,Garrett-Evangelical Theological Seminary,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r126,All institutions -> Illinois -> Illinois Institute of Technology,All institutions,Illinois,Illinois Institute of Technology,3,90,2,0,2,0,4,2,0,2,15,8,7,17,17,0,0,0,0,0,46,2,8,3,5,13,0,6,5,4
1813,r127,All institutions -> Illinois -> Illinois State U.,All institutions,Illinois,Illinois State U.,3,32,11,0,6,5,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r128,"All institutions -> Illinois -> Institute for Clinical Social Work, Chicago",All institutions,Illinois,"Institute for Clinical Social Work, Chicago",3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r129,"All institutions -> Illinois -> Loyola U., Chicago",All institutions,Illinois,"Loyola U., Chicago",3,73,17,0,12,5,6,6,0,0,0,0,0,11,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1813,r130,"All institutions -> Illinois -> Lutheran School of Theology, Chicago",All institutions,Illinois,"Lutheran School of Theology, Chicago",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r131,All institutions -> Illinois -> National Louis U.,All institutions,Illinois,National Louis U.,3,19,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1813,r132,All institutions -> Illinois -> Northern Illinois U.,All institutions,Illinois,Northern Illinois U.,3,82,3,0,3,0,9,5,1,3,4,0,4,35,22,0,5,7,0,1,1,0,0,0,0,0,0,0,0,1
1813,r133,All institutions -> Illinois -> Northwestern U.,All institutions,Illinois,Northwestern U.,3,432,73,0,69,4,62,33,4,25,28,9,19,81,24,3,21,10,18,5,102,0,13,15,5,4,7,34,13,11
1813,r134,All institutions -> Illinois -> Rosalind Franklin U. of Medicine and Science,All institutions,Illinois,Rosalind Franklin U. of Medicine and Science,3,18,7,0,7,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r135,All institutions -> Illinois -> Rush U.,All institutions,Illinois,Rush U.,3,13,12,0,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r136,"All institutions -> Illinois -> Southern Illinois U., Carbondale",All institutions,Illinois,"Southern Illinois U., Carbondale",3,165,28,6,19,3,4,1,1,2,10,4,6,35,20,1,8,2,2,2,30,0,0,0,1,17,0,1,2,9
1813,r137,All institutions -> Illinois -> U. Chicago,All institutions,Illinois,U. Chicago,3,432,74,0,67,7,64,27,7,30,37,12,25,111,19,17,34,13,9,19,7,0,2,3,0,0,0,1,0,1
1813,r138,"All institutions -> Illinois -> U. Illinois, Chicago",All institutions,Illinois,"U. Illinois, Chicago",3,325,99,0,53,46,36,25,2,9,33,15,18,48,12,1,8,3,6,18,50,0,20,6,3,6,1,4,5,5
1813,r139,"All institutions -> Illinois -> U. Illinois, Urbana-Champaign",All institutions,Illinois,"U. Illinois, Urbana-Champaign",3,766,125,31,77,17,111,49,15,47,96,48,48,88,34,5,18,9,8,14,211,11,7,15,21,36,3,32,28,58
1813,r140,"All institutions -> Illinois -> Wheaton C., Wheaton",All institutions,Illinois,"Wheaton C., Wheaton",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r141,All institutions -> Indiana,All institutions,Indiana,,2,1631,342,51,229,62,180,108,20,52,142,87,55,209,67,9,28,35,21,49,333,41,26,32,26,60,16,15,49,68
1813,r142,All institutions -> Indiana -> Ball State U.,All institutions,Indiana,Ball State U.,3,29,4,1,0,3,0,0,0,0,0,0,0,16,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1813,r143,All institutions -> Indiana -> Indiana State U.,All institutions,Indiana,Indiana State U.,3,80,7,0,7,0,1,0,1,0,2,2,0,2,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,6
1813,r144,"All institutions -> Indiana -> Indiana U., Bloomington",All institutions,Indiana,"Indiana U., Bloomington",3,427,75,2,47,26,41,25,4,12,41,25,16,88,20,8,13,10,6,31,2,0,0,0,0,0,0,2,0,0
1813,r145,"All institutions -> Indiana -> Indiana U.-Purdue U., Indianapolis",All institutions,Indiana,"Indiana U.-Purdue U., Indianapolis",3,91,72,0,58,14,3,2,1,0,4,2,2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1813,r146,"All institutions -> Indiana -> Purdue U., West Lafayette",All institutions,Indiana,"Purdue U., West Lafayette",3,730,140,47,74,19,91,53,12,26,71,44,27,51,14,1,10,8,5,13,272,33,22,22,23,50,15,12,42,53
1813,r147,All institutions -> Indiana -> U. Notre Dame,All institutions,Indiana,U. Notre Dame,3,274,44,1,43,0,44,28,2,14,24,14,10,46,14,0,5,17,10,0,52,8,4,10,3,10,0,1,7,9
1813,r148,All institutions -> Iowa,All institutions,Iowa,,2,743,205,26,138,41,75,42,9,24,60,15,45,76,36,0,15,7,5,13,152,10,4,13,17,27,9,10,31,31
1813,r149,All institutions -> Iowa -> Iowa State U.,All institutions,Iowa,Iowa State U.,3,390,91,26,57,8,34,19,4,11,46,14,32,31,17,0,9,0,2,3,123,10,1,8,16,22,7,10,23,26
1813,r150,All institutions -> Iowa -> Maharishi U. of Management,All institutions,Iowa,Maharishi U. of Management,3,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r151,All institutions -> Iowa -> St. Ambrose U.,All institutions,Iowa,St. Ambrose U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r152,All institutions -> Iowa -> U. Iowa,All institutions,Iowa,U. Iowa,3,322,108,0,81,27,41,23,5,13,14,1,13,45,19,0,6,7,3,10,29,0,3,5,1,5,2,0,8,5
1813,r153,All institutions -> Iowa -> U. Northern Iowa,All institutions,Iowa,U. Northern Iowa,3,22,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r154,All institutions -> Kansas,All institutions,Kansas,,2,534,132,24,80,28,62,42,5,15,32,9,23,94,58,3,9,5,3,16,68,3,5,6,5,12,11,0,14,12
1813,r155,All institutions -> Kansas -> Kansas State U.,All institutions,Kansas,Kansas State U.,3,170,58,24,31,3,19,12,0,7,13,2,11,25,15,0,3,1,2,4,20,0,0,3,3,3,1,0,5,5
1813,r156,All institutions -> Kansas -> U. Kansas,All institutions,Kansas,U. Kansas,3,318,72,0,48,24,37,24,5,8,15,7,8,58,32,3,6,4,1,12,25,3,5,3,2,6,0,0,1,5
1813,r157,All institutions -> Kansas -> Wichita State U.,All institutions,Kansas,Wichita State U.,3,46,2,0,1,1,6,6,0,0,4,0,4,11,11,0,0,0,0,0,23,0,0,0,0,3,10,0,8,2
1813,r158,All institutions -> Kentucky,All institutions,Kentucky,,2,494,157,22,89,46,38,24,1,13,26,8,18,72,33,5,7,5,8,14,55,0,4,6,5,12,4,2,14,8
1813,r159,All institutions -> Kentucky -> Asbury Theological Seminary,All institutions,Kentucky,Asbury Theological Seminary,3,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1813,r160,All institutions -> Kentucky -> Southern Baptist Theological Seminary,All institutions,Kentucky,Southern Baptist Theological Seminary,3,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r161,All institutions -> Kentucky -> U. Kentucky,All institutions,Kentucky,U. Kentucky,3,285,105,22,48,35,27,16,1,10,13,1,12,45,20,5,7,5,3,5,33,0,4,5,2,3,0,2,10,7
1813,r162,All institutions -> Kentucky -> U. Louisville,All institutions,Kentucky,U. Louisville,3,149,52,0,41,11,11,8,0,3,13,7,6,23,12,0,0,0,5,6,22,0,0,1,3,9,4,0,4,1
1813,r163,All institutions -> Louisiana,All institutions,Louisiana,,2,576,133,30,88,15,59,24,20,15,40,15,25,94,44,3,13,3,3,28,87,0,15,8,5,13,0,5,12,29
1813,r164,All institutions -> Louisiana -> Grambling State U.,All institutions,Louisiana,Grambling State U.,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r165,"All institutions -> Louisiana -> Louisiana State U., Baton Rouge",All institutions,Louisiana,"Louisiana State U., Baton Rouge",3,283,61,25,31,5,46,20,16,10,17,8,9,40,14,2,6,3,3,12,49,0,1,5,5,10,0,1,10,17
1813,r166,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, New Orleans",3,13,13,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r167,"All institutions -> Louisiana -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,Louisiana,"Louisiana State U., Health Sciences Center, Shreveport",3,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r168,All institutions -> Louisiana -> Louisiana Tech U.,All institutions,Louisiana,Louisiana Tech U.,3,32,1,0,1,0,0,0,0,0,7,2,5,5,5,0,0,0,0,0,14,0,6,0,0,1,0,2,1,4
1813,r169,All institutions -> Louisiana -> New Orleans Baptist Theological Seminary,All institutions,Louisiana,New Orleans Baptist Theological Seminary,3,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r170,"All institutions -> Louisiana -> Southern U. and A&M C., Baton Rouge",All institutions,Louisiana,"Southern U. and A&M C., Baton Rouge",3,15,6,3,1,2,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0
1813,r171,All institutions -> Louisiana -> Tulane U.,All institutions,Louisiana,Tulane U.,3,91,24,0,23,1,12,3,4,5,7,0,7,18,9,1,2,0,0,6,11,0,8,3,0,0,0,0,0,0
1813,r172,"All institutions -> Louisiana -> U. Louisiana, Lafayette",All institutions,Louisiana,"U. Louisiana, Lafayette",3,41,11,1,8,2,0,0,0,0,7,3,4,1,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,5
1813,r173,"All institutions -> Louisiana -> U. Louisiana, Monroe",All institutions,Louisiana,"U. Louisiana, Monroe",3,15,6,0,4,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r174,All institutions -> Louisiana -> U. New Orleans,All institutions,Louisiana,U. New Orleans,3,48,2,1,1,0,1,1,0,0,2,2,0,12,3,0,4,0,0,5,7,0,0,0,0,1,0,2,1,3
1813,r175,All institutions -> Maine,All institutions,Maine,,2,50,22,10,12,0,7,2,4,1,0,0,0,3,3,0,0,0,0,0,9,0,0,2,2,1,0,0,3,1
1813,r176,All institutions -> Maine -> U. Maine,All institutions,Maine,U. Maine,3,50,22,10,12,0,7,2,4,1,0,0,0,3,3,0,0,0,0,0,9,0,0,2,2,1,0,0,3,1
1813,r177,All institutions -> Maryland,All institutions,Maryland,,2,1365,468,30,324,114,133,39,25,69,130,84,46,186,41,8,28,20,15,74,246,13,42,30,21,35,0,24,42,39
1813,r178,All institutions -> Maryland -> Bowie State U.,All institutions,Maryland,Bowie State U.,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r179,All institutions -> Maryland -> Johns Hopkins U.,All institutions,Maryland,Johns Hopkins U.,3,507,244,0,178,66,44,16,6,22,30,19,11,50,1,5,11,10,5,18,99,0,29,12,9,9,0,9,13,18
1813,r180,"All institutions -> Maryland -> Loyola U., Maryland",All institutions,Maryland,"Loyola U., Maryland",3,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r181,All institutions -> Maryland -> Morgan State U.,All institutions,Maryland,Morgan State U.,3,29,12,4,1,7,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1813,r182,All institutions -> Maryland -> Notre Dame of Maryland U.,All institutions,Maryland,Notre Dame of Maryland U.,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r183,All institutions -> Maryland -> Towson U.,All institutions,Maryland,Towson U.,3,13,3,0,0,3,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r184,"All institutions -> Maryland -> U. Maryland, Baltimore",All institutions,Maryland,"U. Maryland, Baltimore",3,82,72,0,46,26,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1813,r185,"All institutions -> Maryland -> U. Maryland, Baltimore County",All institutions,Maryland,"U. Maryland, Baltimore County",3,93,16,0,16,0,14,6,3,5,26,17,9,19,12,1,0,0,0,6,13,0,0,3,0,2,0,0,2,6
1813,r186,"All institutions -> Maryland -> U. Maryland, College Park",All institutions,Maryland,"U. Maryland, College Park",3,586,95,20,63,12,70,14,14,42,59,34,25,108,21,2,17,10,10,48,133,13,13,15,11,24,0,15,27,15
1813,r187,"All institutions -> Maryland -> U. Maryland, Eastern Shore",All institutions,Maryland,"U. Maryland, Eastern Shore",3,13,5,5,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1813,r188,All institutions -> Maryland -> Uniformed Services U. of the Health Sciences,All institutions,Maryland,Uniformed Services U. of the Health Sciences,3,26,21,1,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r189,All institutions -> Massachusetts,All institutions,Massachusetts,,2,2946,721,21,550,150,397,168,49,180,199,108,91,460,130,14,108,45,45,118,606,20,85,68,17,89,11,57,95,164
1813,r190,All institutions -> Massachusetts -> Bentley U.,All institutions,Massachusetts,Bentley U.,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r191,All institutions -> Massachusetts -> Boston C.,All institutions,Massachusetts,Boston C.,3,137,6,0,3,3,22,15,0,7,5,0,5,26,13,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
1813,r192,All institutions -> Massachusetts -> Boston U.,All institutions,Massachusetts,Boston U.,3,343,98,1,68,29,34,10,2,22,12,7,5,69,19,5,19,7,7,12,49,0,22,0,0,7,0,5,7,8
1813,r193,All institutions -> Massachusetts -> Brandeis U.,All institutions,Massachusetts,Brandeis U.,3,81,20,0,19,1,11,8,0,3,13,7,6,23,6,1,1,2,2,11,0,0,0,0,0,0,0,0,0,0
1813,r194,All institutions -> Massachusetts -> Clark U.,All institutions,Massachusetts,Clark U.,3,14,3,0,3,0,3,1,0,2,0,0,0,7,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
1813,r195,All institutions -> Massachusetts -> Harvard U.,All institutions,Massachusetts,Harvard U.,3,717,269,0,211,58,108,30,11,67,35,8,27,126,13,7,46,18,16,26,18,0,5,0,0,1,0,1,0,11
1813,r196,All institutions -> Massachusetts -> Massachusetts Institute of Technology,All institutions,Massachusetts,Massachusetts Institute of Technology,3,645,63,1,54,8,107,45,22,40,70,41,29,70,12,0,22,12,1,23,296,17,30,33,9,32,0,35,59,81
1813,r197,All institutions -> Massachusetts -> New England Conservatory,All institutions,Massachusetts,New England Conservatory,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r198,All institutions -> Massachusetts -> Northeastern U.,All institutions,Massachusetts,Northeastern U.,3,178,28,1,15,12,27,14,2,11,15,11,4,28,7,0,4,3,6,8,68,0,7,10,0,12,8,4,5,22
1813,r199,All institutions -> Massachusetts -> Simmons C.,All institutions,Massachusetts,Simmons C.,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r200,All institutions -> Massachusetts -> Smith C.,All institutions,Massachusetts,Smith C.,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r201,All institutions -> Massachusetts -> Springfield C.,All institutions,Massachusetts,Springfield C.,3,13,6,0,1,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r202,All institutions -> Massachusetts -> Suffolk U.,All institutions,Massachusetts,Suffolk U.,3,15,0,0,0,0,0,0,0,0,0,0,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r203,"All institutions -> Massachusetts -> Tufts U., Medford",All institutions,Massachusetts,"Tufts U., Medford",3,156,58,1,54,3,21,13,2,6,7,3,4,15,6,0,0,0,0,9,37,0,6,8,2,11,0,0,4,6
1813,r204,"All institutions -> Massachusetts -> U. Massachusetts, Amherst",All institutions,Massachusetts,"U. Massachusetts, Amherst",3,295,65,11,42,12,39,19,5,15,20,14,6,42,15,1,3,3,8,12,41,0,1,9,3,3,0,4,4,17
1813,r205,"All institutions -> Massachusetts -> U. Massachusetts, Boston",All institutions,Massachusetts,"U. Massachusetts, Boston",3,74,18,6,5,7,7,6,1,0,4,4,0,36,23,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0
1813,r206,"All institutions -> Massachusetts -> U. Massachusetts, Dartmouth",All institutions,Massachusetts,"U. Massachusetts, Dartmouth",3,30,7,0,1,6,5,0,3,2,2,0,2,1,0,0,0,0,0,1,7,0,0,0,0,4,0,0,0,3
1813,r207,"All institutions -> Massachusetts -> U. Massachusetts, Lowell",All institutions,Massachusetts,"U. Massachusetts, Lowell",3,84,12,0,8,4,10,5,1,4,6,6,0,1,0,0,0,0,0,1,39,0,9,4,0,9,0,0,10,7
1813,r208,"All institutions -> Massachusetts -> U. Massachusetts, Medical School",All institutions,Massachusetts,"U. Massachusetts, Medical School",3,66,65,0,63,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r209,All institutions -> Massachusetts -> Western New England U.,All institutions,Massachusetts,Western New England U.,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
1813,r210,All institutions -> Massachusetts -> Worcester Polytechnic Institute,All institutions,Massachusetts,Worcester Polytechnic Institute,3,66,3,0,3,0,2,1,0,1,10,7,3,0,0,0,0,0,0,0,49,3,5,4,3,10,2,8,6,8
1813,r211,All institutions -> Michigan,All institutions,Michigan,,2,1953,402,39,290,73,223,118,22,83,149,75,74,310,141,29,48,25,24,43,422,34,34,36,20,90,10,38,89,71
1813,r212,All institutions -> Michigan -> Andrews U.,All institutions,Michigan,Andrews U.,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r213,All institutions -> Michigan -> Calvin Theological Seminary,All institutions,Michigan,Calvin Theological Seminary,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r214,All institutions -> Michigan -> Central Michigan U.,All institutions,Michigan,Central Michigan U.,3,39,4,0,4,0,3,3,0,0,2,0,2,24,24,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
1813,r215,All institutions -> Michigan -> Eastern Michigan U.,All institutions,Michigan,Eastern Michigan U.,3,48,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1813,r216,All institutions -> Michigan -> Michigan State U.,All institutions,Michigan,Michigan State U.,3,497,126,26,84,16,44,26,0,18,37,18,19,75,24,10,10,3,7,21,69,0,1,5,3,17,0,6,19,18
1813,r217,All institutions -> Michigan -> Michigan Technological U.,All institutions,Michigan,Michigan Technological U.,3,93,18,6,12,0,5,2,2,1,12,4,8,5,1,0,0,0,0,4,45,0,1,6,2,7,0,4,20,5
1813,r218,All institutions -> Michigan -> Oakland U.,All institutions,Michigan,Oakland U.,3,52,4,0,4,0,0,0,0,0,9,6,3,1,1,0,0,0,0,0,16,0,0,0,0,3,0,0,8,5
1813,r219,All institutions -> Michigan -> U. Detroit Mercy,All institutions,Michigan,U. Detroit Mercy,3,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r220,"All institutions -> Michigan -> U. Michigan, Ann Arbor",All institutions,Michigan,"U. Michigan, Ann Arbor",3,853,177,6,132,39,134,65,17,52,58,32,26,116,27,16,33,14,12,14,237,34,23,22,11,51,3,22,34,37
1813,r221,"All institutions -> Michigan -> U. Michigan, Dearborn",All institutions,Michigan,"U. Michigan, Dearborn",3,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1
1813,r222,"All institutions -> Michigan -> U. Michigan, Flint",All institutions,Michigan,"U. Michigan, Flint",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r223,All institutions -> Michigan -> Van Andel Institute,All institutions,Michigan,Van Andel Institute,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r224,All institutions -> Michigan -> Wayne State U.,All institutions,Michigan,Wayne State U.,3,205,53,1,42,10,28,17,0,11,10,6,4,29,17,3,2,4,3,0,37,0,9,2,1,5,7,3,5,5
1813,r225,All institutions -> Michigan -> Western Michigan U.,All institutions,Michigan,Western Michigan U.,3,124,16,0,9,7,9,5,3,1,19,7,12,34,25,0,3,4,2,0,12,0,0,1,3,7,0,0,1,0
1813,r226,All institutions -> Minnesota,All institutions,Minnesota,,2,1437,382,26,146,210,78,36,9,33,42,26,16,388,224,6,20,12,5,121,155,10,26,27,7,29,3,13,21,19
1813,r227,"All institutions -> Minnesota -> Mayo Clinic, Mayo Graduate School",All institutions,Minnesota,"Mayo Clinic, Mayo Graduate School",3,26,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0
1813,r228,"All institutions -> Minnesota -> U. Minnesota, Twin Cities",All institutions,Minnesota,"U. Minnesota, Twin Cities",3,665,186,25,110,51,78,36,9,33,39,23,16,90,34,6,20,11,5,14,146,10,20,27,7,29,3,13,21,16
1813,r229,All institutions -> Minnesota -> Walden U.,All institutions,Minnesota,Walden U.,3,746,176,1,16,159,0,0,0,0,3,3,0,298,190,0,0,1,0,107,3,0,0,0,0,0,0,0,0,3
1813,r230,All institutions -> Mississippi,All institutions,Mississippi,,2,471,136,39,48,49,43,23,10,10,20,9,11,69,46,0,7,4,1,11,43,4,2,6,2,5,2,1,9,12
1813,r231,All institutions -> Mississippi -> Jackson State U.,All institutions,Mississippi,Jackson State U.,3,59,6,6,0,0,3,3,0,0,0,0,0,11,6,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3
1813,r232,All institutions -> Mississippi -> Mississippi State U.,All institutions,Mississippi,Mississippi State U.,3,175,60,31,19,10,17,5,7,5,8,5,3,11,9,0,1,0,1,0,32,4,2,4,1,5,2,1,9,4
1813,r233,"All institutions -> Mississippi -> U. Mississippi, Jackson, Medical Center",All institutions,Mississippi,"U. Mississippi, Jackson, Medical Center",3,31,31,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r234,"All institutions -> Mississippi -> U. Mississippi, Oxford",All institutions,Mississippi,"U. Mississippi, Oxford",3,88,28,0,8,20,6,3,0,3,6,2,4,10,8,0,2,0,0,0,5,0,0,2,1,0,0,0,0,2
1813,r235,All institutions -> Mississippi -> U. Southern Mississippi,All institutions,Mississippi,U. Southern Mississippi,3,118,11,2,8,1,17,12,3,2,6,2,4,37,23,0,4,4,0,6,3,0,0,0,0,0,0,0,0,3
1813,r236,All institutions -> Missouri,All institutions,Missouri,,2,978,216,22,158,36,91,41,15,35,55,22,33,153,74,9,21,14,9,26,202,3,37,19,20,30,1,7,31,54
1813,r237,All institutions -> Missouri -> Concordia Seminary,All institutions,Missouri,Concordia Seminary,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r238,All institutions -> Missouri -> Midwestern Baptist Theological Seminary,All institutions,Missouri,Midwestern Baptist Theological Seminary,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,r239,All institutions -> Missouri -> Missouri U. of Science and Technology,All institutions,Missouri,Missouri U. of Science and Technology,3,116,2,0,2,0,16,5,4,7,12,2,10,0,0,0,0,0,0,0,85,0,0,9,13,13,0,3,15,32
1813,r240,All institutions -> Missouri -> Saint Louis U.,All institutions,Missouri,Saint Louis U.,3,131,22,1,13,8,7,6,1,0,2,0,2,31,21,0,0,0,0,10,7,3,2,0,1,0,0,0,0,1
1813,r241,"All institutions -> Missouri -> U. Missouri, Columbia",All institutions,Missouri,"U. Missouri, Columbia",3,357,83,20,46,17,29,11,4,14,26,12,14,52,22,4,6,6,9,5,50,0,4,4,5,9,1,0,10,17
1813,r242,"All institutions -> Missouri -> U. Missouri, Kansas City",All institutions,Missouri,"U. Missouri, Kansas City",3,50,12,0,6,6,5,3,1,1,3,2,1,11,8,0,3,0,0,0,8,0,0,0,1,4,0,1,2,0
