table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
7947,r436,Massachusetts -> Private -> Hult International Business School,Massachusetts,Private,Hult International Business School,,3,"['953', 'i']"
7947,r437,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,,3,"['949,076', '']"
7947,r438,Massachusetts -> Private -> MCPHS U.,Massachusetts,Private,MCPHS U.,,3,"['346', '']"
7947,r439,Massachusetts -> Private -> Merrimack C.,Massachusetts,Private,Merrimack C.,,3,"['407', '']"
7947,r440,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,,3,"['3,037', '']"
7947,r441,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,,3,"['2,026', '']"
7947,r442,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,,3,"['1,978', '']"
7947,r443,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,,3,"['211,342', '']"
7947,r444,Massachusetts -> Private -> Simmons U.,Massachusetts,Private,Simmons U.,,3,"['487', '']"
7947,r445,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,,3,"['4,085', '']"
7947,r446,Massachusetts -> Private -> Stonehill C.,Massachusetts,Private,Stonehill C.,,3,"['695', '']"
7947,r447,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,,3,"['2,043', '']"
7947,r448,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,,3,"['224,956', '']"
7947,r449,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,,3,"['6,252', '']"
7947,r450,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,,3,"['1,973', '']"
7947,r451,"Massachusetts -> Private -> Wheaton C., Norton",Massachusetts,Private,"Wheaton C., Norton",,3,"['186', '']"
7947,r452,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,,3,"['4,902', 'i']"
7947,r453,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,,3,"['262,048', '']"
7947,r454,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,,3,"['48,702', '']"
7947,r455,Michigan,Michigan,,,,1,"['2,845,171', '']"
7947,r456,Michigan -> Public,Michigan,Public,,,2,"['2,762,495', '']"
7947,r457,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,,3,"['21,726', '']"
7947,r458,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,,3,"['7,233', '']"
7947,r459,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,,3,"['853', '']"
7947,r460,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,,3,"['6,809', '']"
7947,r461,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,,3,"['1,226', '']"
7947,r462,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,,3,"['710,178', '']"
7947,r463,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,,3,"['81,715', '']"
7947,r464,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,,3,"['1,364', '']"
7947,r465,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,,3,"['20,261', '']"
7947,r466,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,,3,"['2,428', 'i']"
7947,r467,Michigan -> Public -> U. Michigan,Michigan,Public,U. Michigan,,3,"['1,647,869', '']"
7947,r468,"Michigan -> Public -> U. Michigan -> U. Michigan, Ann Arbor",Michigan,Public,U. Michigan,"U. Michigan, Ann Arbor",4,"['1,639,645', '']"
7947,r469,"Michigan -> Public -> U. Michigan -> U. Michigan, Dearborn",Michigan,Public,U. Michigan,"U. Michigan, Dearborn",4,"['7,472', '']"
7947,r470,"Michigan -> Public -> U. Michigan -> U. Michigan, Flint",Michigan,Public,U. Michigan,"U. Michigan, Flint",4,"['752', '']"
7947,r471,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,,3,"['235,519', '']"
7947,r472,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,,3,"['25,314', '']"
7947,r473,Michigan -> Private,Michigan,Private,,,2,"['82,676', '']"
7947,r474,Michigan -> Private -> Albion C.,Michigan,Private,Albion C.,,3,"['1,127', 'i']"
7947,r475,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,,3,"['802', '']"
7947,r476,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,,3,"['1,490', 'i']"
7947,r477,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,,3,"['5,211', '']"
7947,r478,Michigan -> Private -> Kalamazoo C.,Michigan,Private,Kalamazoo C.,,3,"['600', 'i']"
7947,r479,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,,3,"['1,315', '']"
7947,r480,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,,3,"['1,764', '']"
7947,r481,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,,3,"['4,578', '']"
7947,r482,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,,3,"['65,789', '']"
7947,r483,Minnesota,Minnesota,,,,1,"['1,121,083', '']"
7947,r484,Minnesota -> Public,Minnesota,Public,,,2,"['1,103,486', '']"
7947,r485,Minnesota -> Public -> Minnesota State Colleges and Universities System,Minnesota,Public,Minnesota State Colleges and Universities System,,3,"['5,173', '']"
7947,r486,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Metropolitan State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Metropolitan State U.,4,"['162', 'i']"
7947,r487,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Mankato",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Mankato",4,"['2,170', '']"
7947,r488,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Moorhead",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Moorhead",4,"['462', '']"
7947,r489,Minnesota -> Public -> Minnesota State Colleges and Universities System -> St. Cloud State U.,Minnesota,Public,Minnesota State Colleges and Universities System,St. Cloud State U.,4,"['2,379', '']"
7947,r490,Minnesota -> Public -> U. Minnesota,Minnesota,Public,U. Minnesota,,3,"['1,098,313', '']"
7947,r491,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Duluth",Minnesota,Public,U. Minnesota,"U. Minnesota, Duluth",4,"['23,767', '']"
7947,r492,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Morris",Minnesota,Public,U. Minnesota,"U. Minnesota, Morris",4,"['855', '']"
7947,r493,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Rochester",Minnesota,Public,U. Minnesota,"U. Minnesota, Rochester",4,"['730', '']"
7947,r494,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Twin Cities",Minnesota,Public,U. Minnesota,"U. Minnesota, Twin Cities",4,"['1,072,961', '']"
7947,r495,Minnesota -> Private,Minnesota,Private,,,2,"['17,597', '']"
7947,r496,Minnesota -> Private -> Augsburg U.,Minnesota,Private,Augsburg U.,,3,"['815', '']"
7947,r497,Minnesota -> Private -> C. of Saint Benedict,Minnesota,Private,C. of Saint Benedict,,3,"['1,064', 'i']"
7947,r498,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,,3,"['3,800', '']"
7947,r499,"Minnesota -> Private -> Concordia C., Moorhead",Minnesota,Private,"Concordia C., Moorhead",,3,"['308', '']"
7947,r500,Minnesota -> Private -> Gustavus Adolphus C.,Minnesota,Private,Gustavus Adolphus C.,,3,"['953', '']"
7947,r501,Minnesota -> Private -> Hamline U.,Minnesota,Private,Hamline U.,,3,"['493', '']"
7947,r502,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,,3,"['1,280', '']"
7947,r503,Minnesota -> Private -> Saint John's U.,Minnesota,Private,Saint John's U.,,3,"['1,125', 'i']"
7947,r504,Minnesota -> Private -> Saint Mary's U. Minnesota,Minnesota,Private,Saint Mary's U. Minnesota,,3,"['640', '']"
7947,r505,Minnesota -> Private -> St. Catherine U.,Minnesota,Private,St. Catherine U.,,3,"['1,157', '']"
7947,r506,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,,3,"['816', '']"
7947,r507,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),,3,"['5,146', '']"
7947,r508,Mississippi,Mississippi,,,,1,"['492,437', '']"
7947,r509,Mississippi -> Public (Mississippi State Institutions of Higher Learning),Mississippi,Public (Mississippi State Institutions of Higher Learning),,,2,"['489,709', '']"
7947,r510,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Alcorn State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Alcorn State U.,,3,"['14,188', '']"
7947,r511,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Delta State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Delta State U.,,3,"['238', '']"
7947,r512,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Jackson State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Jackson State U.,,3,"['16,157', '']"
7947,r513,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi State U.,,3,"['275,143', '']"
7947,r514,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi Valley State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi Valley State U.,,3,"['391', '']"
7947,r515,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Mississippi,,3,"['116,175', '']"
7947,r516,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Southern Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Southern Mississippi,,3,"['67,417', '']"
7947,r517,Mississippi -> Private,Mississippi,Private,,,2,"['2,728', '']"
7947,r518,Mississippi -> Private -> Millsaps C.,Mississippi,Private,Millsaps C.,,3,"['636', '']"
7947,r519,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,,3,"['2,092', 'i']"
7947,r520,Missouri,Missouri,,,,1,"['1,585,237', '']"
7947,r521,Missouri -> Public (Missouri Department of Higher Education),Missouri,Public (Missouri Department of Higher Education),,,2,"['510,702', '']"
7947,r522,"Missouri -> Public (Missouri Department of Higher Education) -> Lincoln U., Jefferson City",Missouri,Public (Missouri Department of Higher Education),"Lincoln U., Jefferson City",,3,"['7,621', '']"
7947,r523,Missouri -> Public (Missouri Department of Higher Education) -> Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Missouri State U.,,3,"['10,014', '']"
7947,r524,Missouri -> Public (Missouri Department of Higher Education) -> Missouri Western State U.,Missouri,Public (Missouri Department of Higher Education),Missouri Western State U.,,3,"['214', '']"
7947,r525,Missouri -> Public (Missouri Department of Higher Education) -> Northwest Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Northwest Missouri State U.,,3,"['190', '']"
7947,r526,Missouri -> Public (Missouri Department of Higher Education) -> Southeast Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Southeast Missouri State U.,,3,"['228', '']"
7947,r527,Missouri -> Public (Missouri Department of Higher Education) -> Truman State U.,Missouri,Public (Missouri Department of Higher Education),Truman State U.,,3,"['237', '']"
7947,r528,Missouri -> Public (Missouri Department of Higher Education) -> U. Central Missouri,Missouri,Public (Missouri Department of Higher Education),U. Central Missouri,,3,"['495', '']"
7947,r529,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,,3,"['491,703', '']"
7947,r530,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> Missouri U. of Science and Technology,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,Missouri U. of Science and Technology,4,"['54,437', '']"
7947,r531,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Columbia",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Columbia",4,"['388,779', '']"
7947,r532,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Kansas City",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Kansas City",4,"['33,855', '']"
7947,r533,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Saint Louis",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Saint Louis",4,"['14,632', '']"
7947,r534,Missouri -> Private,Missouri,Private,,,2,"['1,074,535', '']"
7947,r535,Missouri -> Private -> A. T. Still U. of Health Sciences,Missouri,Private,A. T. Still U. of Health Sciences,,3,"['448', '']"
7947,r536,Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,,3,"['555', '']"
7947,r537,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,,3,"['79,005', '']"
7947,r538,Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,,3,"['5,313', '']"
7947,r539,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",,3,"['989,214', '']"
7947,r540,Montana,Montana,,,,1,"['331,571', '']"
7947,r541,Montana -> Public (Montana U. System),Montana,Public (Montana U. System),,,2,"['331,571', '']"
7947,r542,Montana -> Public (Montana U. System) -> Montana State U.,Montana,Public (Montana U. System),Montana State U.,,3,"['194,471', '']"
7947,r543,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Billings",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Billings",4,"['522', '']"
7947,r544,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Bozeman",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Bozeman",4,"['193,577', '']"
7947,r545,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Northern",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Northern",4,"['372', '']"
7947,r546,Montana -> Public (Montana U. System) -> Salish Kootenai C.,Montana,Public (Montana U. System),Salish Kootenai C.,,3,"['596', '']"
7947,r547,Montana -> Public (Montana U. System) -> U. Montana,Montana,Public (Montana U. System),U. Montana,,3,"['136,504', '']"
7947,r548,Montana -> Public (Montana U. System) -> U. Montana -> Montana Technological U.,Montana,Public (Montana U. System),U. Montana,Montana Technological U.,4,"['14,933', '']"
7947,r549,"Montana -> Public (Montana U. System) -> U. Montana -> U. Montana, Missoula",Montana,Public (Montana U. System),U. Montana,"U. Montana, Missoula",4,"['121,571', '']"
7947,r550,Nebraska,Nebraska,,,,1,"['575,986', '']"
7947,r551,Nebraska -> Public,Nebraska,Public,,,2,"['551,559', '']"
7947,r552,Nebraska -> Public -> U. Nebraska System,Nebraska,Public,U. Nebraska System,,3,"['551,559', '']"
7947,r553,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, central administration",Nebraska,Public,U. Nebraska System,"U. Nebraska, central administration",4,"['21,295', '']"
7947,r554,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Kearney",Nebraska,Public,U. Nebraska System,"U. Nebraska, Kearney",4,"['3,201', '']"
7947,r555,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Lincoln",Nebraska,Public,U. Nebraska System,"U. Nebraska, Lincoln",4,"['307,083', '']"
7947,r556,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Medical Center",Nebraska,Public,U. Nebraska System,"U. Nebraska, Medical Center",4,"['200,974', '']"
7947,r557,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Omaha",Nebraska,Public,U. Nebraska System,"U. Nebraska, Omaha",4,"['19,006', '']"
7947,r558,Nebraska -> Private,Nebraska,Private,,,2,"['24,427', '']"
7947,r559,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,,3,"['23,251', '']"
7947,r560,Nebraska -> Private -> Doane U.,Nebraska,Private,Doane U.,,3,"['1,176', 'i']"
7947,r561,Nevada,Nevada,,,,1,"['310,094', '']"
7947,r562,Nevada -> Public (Nevada System of Higher Education),Nevada,Public (Nevada System of Higher Education),,,2,"['304,109', '']"
7947,r563,Nevada -> Public (Nevada System of Higher Education) -> C. Southern Nevada,Nevada,Public (Nevada System of Higher Education),C. Southern Nevada,,3,"['335', '']"
7947,r564,Nevada -> Public (Nevada System of Higher Education) -> Desert Research Institute,Nevada,Public (Nevada System of Higher Education),Desert Research Institute,,3,"['26,365', '']"
7947,r565,Nevada -> Public (Nevada System of Higher Education) -> Nevada State C.,Nevada,Public (Nevada System of Higher Education),Nevada State C.,,3,"['1,014', '']"
7947,r566,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Las Vegas",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Las Vegas",,3,"['101,009', '']"
7947,r567,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Reno",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Reno",,3,"['175,386', '']"
7947,r568,Nevada -> Private,Nevada,Private,,,2,"['5,985', '']"
7947,r569,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,,3,"['5,985', '']"
7947,r570,New Hampshire,New Hampshire,,,,1,"['500,836', '']"
7947,r571,New Hampshire -> Public (U. System of New Hampshire),New Hampshire,Public (U. System of New Hampshire),,,2,"['170,610', '']"
7947,r572,New Hampshire -> Public (U. System of New Hampshire) -> Keene State C.,New Hampshire,Public (U. System of New Hampshire),Keene State C.,,3,"['919', '']"
7947,r573,New Hampshire -> Public (U. System of New Hampshire) -> Plymouth State U.,New Hampshire,Public (U. System of New Hampshire),Plymouth State U.,,3,"['2,318', '']"
7947,r574,New Hampshire -> Public (U. System of New Hampshire) -> U. New Hampshire,New Hampshire,Public (U. System of New Hampshire),U. New Hampshire,,3,"['167,373', '']"
7947,r575,New Hampshire -> Private,New Hampshire,Private,,,2,"['330,226', '']"
7947,r576,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,,3,"['330,226', '']"
7947,r577,New Jersey,New Jersey,,,,1,"['1,353,987', '']"
7947,r578,New Jersey -> Public,New Jersey,Public,,,2,"['898,526', '']"
7947,r579,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,,3,"['1,912', '']"
7947,r580,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,,3,"['3,538', '']"
7947,r581,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,,3,"['17,390', '']"
7947,r582,New Jersey -> Public -> New Jersey City U.,New Jersey,Public,New Jersey City U.,,3,"['169', '']"
7947,r583,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,,3,"['166,587', '']"
7947,r584,New Jersey -> Public -> Ramapo C. New Jersey,New Jersey,Public,Ramapo C. New Jersey,,3,"['408', '']"
7947,r585,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,,3,"['26,458', '']"
7947,r586,"New Jersey -> Public -> Rutgers, the State U. of New Jersey",New Jersey,Public,"Rutgers, the State U. of New Jersey",,3,"['672,951', '']"
7947,r587,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Camden",4,"['5,142', '']"
7947,r588,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, New Brunswick",4,"['643,955', '']"
7947,r589,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Newark",4,"['23,854', '']"
7947,r590,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,,3,"['1,246', '']"
7947,r591,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,,3,"['7,867', '']"
7947,r592,New Jersey -> Private,New Jersey,Private,,,2,"['455,461', '']"
7947,r593,New Jersey -> Private -> Fairleigh Dickinson U.,New Jersey,Private,Fairleigh Dickinson U.,,3,"['318', '']"
7947,r594,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,,3,"['1,667', '']"
7947,r595,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,,3,"['404,448', '']"
7947,r596,New Jersey -> Private -> Rider U.,New Jersey,Private,Rider U.,,3,"['322', '']"
7947,r597,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,,3,"['5,320', '']"
7947,r598,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,,3,"['43,386', '']"
7947,r599,New Mexico,New Mexico,,,,1,"['473,725', '']"
7947,r600,New Mexico -> Public (New Mexico Higher Education Department),New Mexico,Public (New Mexico Higher Education Department),,,2,"['473,725', '']"
7947,r601,"New Mexico -> Public (New Mexico Higher Education Department) -> Eastern New Mexico U., Portales",New Mexico,Public (New Mexico Higher Education Department),"Eastern New Mexico U., Portales",,3,"['355', '']"
7947,r602,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Highlands U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico Highlands U.,,3,"['1,129', 'i']"
7947,r603,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Institute of Mining and Technology,New Mexico,Public (New Mexico Higher Education Department),New Mexico Institute of Mining and Technology,,3,"['28,745', '']"
7947,r604,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico State U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico State U.,,3,"['110,580', '']"
7947,r605,New Mexico -> Public (New Mexico Higher Education Department) -> Northern New Mexico C.,New Mexico,Public (New Mexico Higher Education Department),Northern New Mexico C.,,3,"['350', '']"
7947,r606,New Mexico -> Public (New Mexico Higher Education Department) -> U. New Mexico,New Mexico,Public (New Mexico Higher Education Department),U. New Mexico,,3,"['332,566', '']"
7947,r607,New York,New York,,,,1,"['7,589,695', '']"
7947,r608,New York -> Public,New York,Public,,,2,"['1,722,759', '']"
7947,r609,New York -> Public -> CUNY System,New York,Public,CUNY System,,3,"['174,472', '']"
7947,r610,"New York -> Public -> CUNY System -> CUNY, Advanced Science Research Center",New York,Public,CUNY System,"CUNY, Advanced Science Research Center",4,"['15,403', '']"
7947,r611,"New York -> Public -> CUNY System -> CUNY, Baruch C.",New York,Public,CUNY System,"CUNY, Baruch C.",4,"['2,521', '']"
7947,r612,"New York -> Public -> CUNY System -> CUNY, Brooklyn C.",New York,Public,CUNY System,"CUNY, Brooklyn C.",4,"['6,318', '']"
7947,r613,"New York -> Public -> CUNY System -> CUNY, C. Staten Island",New York,Public,CUNY System,"CUNY, C. Staten Island",4,"['2,860', '']"
7947,r614,"New York -> Public -> CUNY System -> CUNY, City C.",New York,Public,CUNY System,"CUNY, City C.",4,"['57,361', '']"
7947,r615,"New York -> Public -> CUNY System -> CUNY, Graduate Center",New York,Public,CUNY System,"CUNY, Graduate Center",4,"['4,265', '']"
7947,r616,"New York -> Public -> CUNY System -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,CUNY System,"CUNY, Graduate School of Public Health and Health Policy",4,"['15,035', '']"
7947,r617,"New York -> Public -> CUNY System -> CUNY, Hunter C.",New York,Public,CUNY System,"CUNY, Hunter C.",4,"['33,816', '']"
7947,r618,"New York -> Public -> CUNY System -> CUNY, John Jay C. of Criminal Justice",New York,Public,CUNY System,"CUNY, John Jay C. of Criminal Justice",4,"['11,791', '']"
7947,r619,"New York -> Public -> CUNY System -> CUNY, Lehman C.",New York,Public,CUNY System,"CUNY, Lehman C.",4,"['4,181', '']"
7947,r620,"New York -> Public -> CUNY System -> CUNY, Medgar Evers C.",New York,Public,CUNY System,"CUNY, Medgar Evers C.",4,"['694', '']"
7947,r621,"New York -> Public -> CUNY System -> CUNY, New York City C. of Technology",New York,Public,CUNY System,"CUNY, New York City C. of Technology",4,"['1,367', '']"
7947,r622,"New York -> Public -> CUNY System -> CUNY, Queens C.",New York,Public,CUNY System,"CUNY, Queens C.",4,"['16,063', '']"
7947,r623,"New York -> Public -> CUNY System -> CUNY, system office",New York,Public,CUNY System,"CUNY, system office",4,"['1,664', '']"
7947,r624,"New York -> Public -> CUNY System -> CUNY, York C.",New York,Public,CUNY System,"CUNY, York C.",4,"['1,133', '']"
7947,r625,New York -> Public -> SUNY System,New York,Public,SUNY System,,3,"['1,528,591', '']"
7947,r626,"New York -> Public -> SUNY System -> SUNY, Binghamton U.",New York,Public,SUNY System,"SUNY, Binghamton U.",4,"['124,565', '']"
7947,r627,"New York -> Public -> SUNY System -> SUNY, Buffalo State",New York,Public,SUNY System,"SUNY, Buffalo State",4,"['1,962', '']"
7947,r628,"New York -> Public -> SUNY System -> SUNY, C. Brockport",New York,Public,SUNY System,"SUNY, C. Brockport",4,"['1,114', '']"
7947,r629,"New York -> Public -> SUNY System -> SUNY, C. Cortland",New York,Public,SUNY System,"SUNY, C. Cortland",4,"['381', '']"
7947,r630,"New York -> Public -> SUNY System -> SUNY, C. of Environmental Science and Forestry",New York,Public,SUNY System,"SUNY, C. of Environmental Science and Forestry",4,"['28,440', '']"
7947,r631,"New York -> Public -> SUNY System -> SUNY, C. of Optometry",New York,Public,SUNY System,"SUNY, C. of Optometry",4,"['3,460', '']"
7947,r632,"New York -> Public -> SUNY System -> SUNY, C. of Technology, Canton",New York,Public,SUNY System,"SUNY, C. of Technology, Canton",4,"['1,794', '']"
7947,r633,"New York -> Public -> SUNY System -> SUNY, C. Old Westbury",New York,Public,SUNY System,"SUNY, C. Old Westbury",4,"['155', 'i']"
7947,r634,"New York -> Public -> SUNY System -> SUNY, C. Plattsburgh",New York,Public,SUNY System,"SUNY, C. Plattsburgh",4,"['1,280', '']"
7947,r635,"New York -> Public -> SUNY System -> SUNY, Cobleskill",New York,Public,SUNY System,"SUNY, Cobleskill",4,"['1,106', '']"
7947,r636,"New York -> Public -> SUNY System -> SUNY, Delhi",New York,Public,SUNY System,"SUNY, Delhi",4,"['201', '']"
7947,r637,"New York -> Public -> SUNY System -> SUNY, Downstate Health Sciences U.",New York,Public,SUNY System,"SUNY, Downstate Health Sciences U.",4,"['34,459', '']"
7947,r638,"New York -> Public -> SUNY System -> SUNY, Empire State C.",New York,Public,SUNY System,"SUNY, Empire State C.",4,"['248', '']"
7947,r639,"New York -> Public -> SUNY System -> SUNY, Farmingdale State C.",New York,Public,SUNY System,"SUNY, Farmingdale State C.",4,"['606', '']"
7947,r640,"New York -> Public -> SUNY System -> SUNY, Geneseo",New York,Public,SUNY System,"SUNY, Geneseo",4,"['2,070', '']"
7947,r641,"New York -> Public -> SUNY System -> SUNY, Morrisville",New York,Public,SUNY System,"SUNY, Morrisville",4,"['155', '']"
