table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_worldwide_r_d_performance_total,field_worldwide_r_d_performance_paid_for_by_the_company,field_worldwide_r_d_performance_paid_for_by_others,field_domestic_r_d_performance_total,field_domestic_r_d_performance_paid_for_by_the_company,field_domestic_r_d_performance_paid_for_by_others,field_foreign_r_d_performance_total,field_foreign_r_d_performance_paid_for_by_the_company,field_foreign_r_d_performance_paid_for_by_others
12264,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['310', '&nbsp;']","['280', '&nbsp;']","['70', '&nbsp;']","['310', '&nbsp;']","['270', '&nbsp;']","['70', '&nbsp;']","['30', 'i']","['30', 'i']","['10', 'i']"
12264,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,550', '&nbsp;']","['1,540', '&nbsp;']","['40', '&nbsp;']","['1,550', '&nbsp;']","['1,540', '&nbsp;']","['40', '&nbsp;']","['60', '&nbsp;']","['60', '&nbsp;']","['0', '&nbsp;']"
12264,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['30,120', '&nbsp;']","['28,590', '&nbsp;']","['4,040', '&nbsp;']","['29,990', '&nbsp;']","['28,450', '&nbsp;']","['3,920', '&nbsp;']","['3,850', '&nbsp;']","['3,710', '&nbsp;']","['320', 'i']"
12264,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12264,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['5,890', '&nbsp;']","['5,400', '&nbsp;']","['1,110', '&nbsp;']","['5,890', '&nbsp;']","['5,390', '&nbsp;']","['1,070', '&nbsp;']","['380', 'i']","['340', 'i']","['60', 'r']"
12264,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['8,250', '&nbsp;']","['7,810', '&nbsp;']","['1,210', '&nbsp;']","['8,200', '&nbsp;']","['7,760', '&nbsp;']","['1,200', '&nbsp;']","['730', 'i']","['690', 'i']","['60', 'i']"
12264,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12264,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['5,140', '&nbsp;']","['4,910', '&nbsp;']","['560', '&nbsp;']","['5,110', '&nbsp;']","['4,880', '&nbsp;']","['550', '&nbsp;']","['530', '&nbsp;']","['510', '&nbsp;']","['30', 'i']"
12264,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['5,210', '&nbsp;']","['5,030', '&nbsp;']","['470', '&nbsp;']","['5,190', '&nbsp;']","['5,010', '&nbsp;']","['460', '&nbsp;']","['560', '&nbsp;']","['550', '&nbsp;']","['30', '&nbsp;']"
12264,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12264,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,180', '&nbsp;']","['2,110', '&nbsp;']","['240', '&nbsp;']","['2,160', '&nbsp;']","['2,090', '&nbsp;']","['230', '&nbsp;']","['420', '&nbsp;']","['410', '&nbsp;']","['30', '&nbsp;']"
12264,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['1,420', '&nbsp;']","['1,370', '&nbsp;']","['150', '&nbsp;']","['1,410', '&nbsp;']","['1,370', '&nbsp;']","['130', '&nbsp;']","['350', '&nbsp;']","['340', '&nbsp;']","['40', 'i']"
12264,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,440', '&nbsp;']","['1,400', '&nbsp;']","['180', '&nbsp;']","['1,440', '&nbsp;']","['1,400', '&nbsp;']","['170', '&nbsp;']","['570', '&nbsp;']","['570', '&nbsp;']","['40', '&nbsp;']"
12264,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['270', '&nbsp;']","['270', '&nbsp;']","['60', '&nbsp;']","['270', '&nbsp;']","['270', '&nbsp;']","['50', '&nbsp;']","['150', '&nbsp;']","['140', '&nbsp;']","['30', '&nbsp;']"
12264,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['220', '&nbsp;']","['210', '&nbsp;']","['70', '&nbsp;']","['220', '&nbsp;']","['210', '&nbsp;']","['60', '&nbsp;']","['120', '&nbsp;']","['120', '&nbsp;']","['30', '&nbsp;']"
12264,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['140', '&nbsp;']","['140', '&nbsp;']","['40', '&nbsp;']","['140', '&nbsp;']","['140', '&nbsp;']","['40', '&nbsp;']","['80', '&nbsp;']","['80', '&nbsp;']","['30', '&nbsp;']"
