table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_outside_the_united_states,field_puerto_ricoa,field_canada,field_austria,field_belgium,field_czechia,field_denmark,field_finland,field_france,field_germany,field_hungary,field_ireland,field_italy,field_luxembourg,field_netherlands,field_norway,field_poland,field_russia,field_spain,field_sweden,field_switzerland,field_turkey,field_united_kingdom,field_other_european_locations
9727,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['5 - 79', '  ']","['0', '  ']","['0 - 79', '  ']","['0', '  ']","['0 - 42', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 79', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 30', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 79', 'i ']","['0', '  ']"
9727,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['0 - 1,129', '  ']","['0', '  ']","['1', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 36', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 504', '  ']","['0', '  ']"
9727,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['0 - 109', 'i ']","['0', '  ']","['1', '  ']","['0', '  ']","['0 - 42', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 109', '  ']","['0 - 109', 'i ']","['0', '  ']","['0', '  ']","['0 - 71', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 109', '  ']","['0', '  ']"
9727,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['4,330 - 6,357', 'i ']","['0', '  ']","['0 - 478', 'i ']","['5', 'i ']","['1', 'i ']","['3', 'i ']","['0 - 8', 'i ']","['2', 'i ']","['0 - 152', 'i ']","['0 - 530', 'i ']","['*', 'i ']","['0 - 1,182', 'i ']","['0 - 71', 'i ']","['56 - 107', 'i ']","['0 - 30', 'i ']","['0 - 4', 'i ']","['0 - 36', 'i ']","['0', '  ']","['0 - 56', 'i ']","['0 - 137', 'i ']","['9', '  ']","['0 - 23', '  ']","['0 - 504', 'i ']","['60', 'i ']"
9727,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['73', '  ']","['0', '  ']","['0 - 70', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9727,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['29,258', '  ']","['2', '  ']","['3,088', '  ']","['73', '  ']","['167', '  ']","['288', '  ']","['222', '  ']","['174', '  ']","['716', '  ']","['992', '  ']","['93', '  ']","['1,258', '  ']","['74 - 98', '  ']","['22 - 46', '  ']","['598', '  ']","['92', '  ']","['277', '  ']","['120', '  ']","['355', '  ']","['670', '  ']","['1,506', '  ']","['138', '  ']","['5,076', '  ']","['1,349', '  ']"
9727,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['9,933', '  ']","['1', '  ']","['1,554', '  ']","['0 - 24', '  ']","['44', '  ']","['93', '  ']","['136', '  ']","['69', '  ']","['242', '  ']","['274', '  ']","['18', '  ']","['265', '  ']","['37', '  ']","['4', '  ']","['0 - 257', '  ']","['62', '  ']","['0 - 149', '  ']","['32', '  ']","['138', '  ']","['536', '  ']","['0 - 294', '  ']","['0 - 139', '  ']","['979', '  ']","['550', '  ']"
9727,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9727,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['9,933', '  ']","['1', '  ']","['1,554', '  ']","['0 - 24', '  ']","['44', '  ']","['93', '  ']","['136', '  ']","['69', '  ']","['242', '  ']","['274', '  ']","['18', '  ']","['265', '  ']","['37', '  ']","['4', '  ']","['0 - 257', '  ']","['62', '  ']","['0 - 149', '  ']","['32', '  ']","['138', '  ']","['536', '  ']","['0 - 294', '  ']","['0 - 139', '  ']","['979', '  ']","['550', '  ']"
9727,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['77', 'i ']","['0', '  ']","['0 - 60', '  ']","['0', '  ']","['0 - 70', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['0 - 70', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['6', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0 - 70', '  ']","['0 - 70', '  ']"
9727,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['9,881', '  ']","['0 - 2', '  ']","['1,099', '  ']","['50', '  ']","['0 - 124', '  ']","['191', '  ']","['0 - 87', '  ']","['0 - 106', '  ']","['339', '  ']","['377', '  ']","['70', '  ']","['670', '  ']","['38', '  ']","['19', '  ']","['342', '  ']","['26', '  ']","['129', '  ']","['86', '  ']","['136', '  ']","['0 - 135', '  ']","['0 - 431', '  ']","['0 - 139', '  ']","['1,103', '  ']","['474', '  ']"
9727,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['9,367', 'i ']","['0 - 2', '  ']","['374 - 437', '  ']","['0 - 24', '  ']","['0 - 124', '  ']","['5', '  ']","['0 - 87', '  ']","['0 - 106', '  ']","['135', '  ']","['341', '  ']","['4', '  ']","['320', '  ']","['0 - 24', '  ']","['0 - 24', '  ']","['0 - 257', '  ']","['4', '  ']","['0 - 149', '  ']","['2', '  ']","['75', '  ']","['0 - 135', '  ']","['781 - 1,507', '  ']","['0 - 139', '  ']","['2,923 - 2,996', '  ']","['254 - 327', '  ']"
9727,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['2,461', '  ']","['0', '  ']","['191', '  ']","['*', '  ']","['0 - 42', '  ']","['7', '  ']","['0', '  ']","['0', '  ']","['0 - 152', '  ']","['26', '  ']","['29', '  ']","['0 - 1,182', '  ']","['0 - 71', '  ']","['*', '  ']","['0 - 30', '  ']","['0', '  ']","['0 - 36', '  ']","['12', '  ']","['0 - 56', '  ']","['0 - 137', '  ']","['16', '  ']","['0', '  ']","['668', '  ']","['38', '  ']"
9727,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['103', '  ']","['0', '  ']","['0 - 91', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['8', '  ']","['0 - 91', '  ']","['0', '  ']","['0 - 91', '  ']","['0 - 71', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 56', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0 - 91', '  ']","['6', '  ']"
9727,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0 - 2', '  ']","['0', '  ']","['0 - 2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9727,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['100 - 104', '  ']","['0', '  ']","['0 - 91', '  ']","['0', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['8', '  ']","['0 - 91', '  ']","['0', '  ']","['0 - 91', '  ']","['0 - 71', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 56', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0 - 91', '  ']","['6', '  ']"
9727,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['18,763', 'i ']","['8', '  ']","['1,378', '  ']","['70', 'i ']","['209', 'i ']","['66', 'i ']","['38 - 46', 'i ']","['46', '  ']","['1,007', 'i ']","['1,358', '  ']","['113', 'i ']","['417', '  ']","['290', 'i ']","['0 - 25', '  ']","['1,042', 'i ']","['6 - 10', '  ']","['210 - 233', 'i ']","['156', 'i ']","['788', 'i ']","['164', 'i ']","['757', '  ']","['31 - 54', 'i ']","['3,638', 'i ']","['477', 'i ']"
9727,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['39', 'r ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['2', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['2', 'i ']","['0', '  ']"
9727,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['4,632', '  ']","['5', '  ']","['458', '  ']","['6', '  ']","['16', 'i ']","['6', '  ']","['0 - 8', '  ']","['1', '  ']","['135', '  ']","['608', '  ']","['0 - 7', '  ']","['213', '  ']","['45', '  ']","['0 - 25', '  ']","['15', '  ']","['0 - 4', '  ']","['55', '  ']","['12', '  ']","['30', '  ']","['18', '  ']","['115', '  ']","['0 - 23', '  ']","['407', '  ']","['56', '  ']"
9727,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['13,630', 'i ']","['2', '  ']","['723', '  ']","['64', 'i ']","['193', 'i ']","['60', 'i ']","['39', 'i ']","['45', '  ']","['828', 'i ']","['736', 'i ']","['107', 'i ']","['201', 'i ']","['235', 'i ']","['*', '  ']","['1,003', 'i ']","['7', '  ']","['156', 'i ']","['144', 'i ']","['755', 'i ']","['144', 'i ']","['640', '  ']","['31', 'i ']","['3,193', 'i ']","['405', 'i ']"
9727,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['16', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']"
9727,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['4,402', '  ']","['0', '  ']","['214', '  ']","['6', '  ']","['36', '  ']","['17', '  ']","['11', '  ']","['7', '  ']","['143', '  ']","['219', '  ']","['19', '  ']","['6', '  ']","['77', '  ']","['0', '  ']","['32', '  ']","['7', '  ']","['54', '  ']","['31', '  ']","['103', '  ']","['18', '  ']","['592', '  ']","['10', '  ']","['1,333', '  ']","['118', '  ']"
9727,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['9,207', 'i ']","['*', 'i ']","['509', '  ']","['58', 'i ']","['157', 'i ']","['43', 'i ']","['28', 'i ']","['38', 'i ']","['685', 'i ']","['515', 'i ']","['88', 'i ']","['195', 'i ']","['157', 'i ']","['*', '  ']","['971', 'i ']","['*', '  ']","['101', 'i ']","['112', 'i ']","['652', 'i ']","['125', 'i ']","['48', 'i ']","['22', 'i ']","['1,860', 'i ']","['287', 'i ']"
9727,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['5', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
9727,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['463', '  ']","['*', '  ']","['193', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['43', '  ']","['14', '  ']","['0 - 7', '  ']","['3', '  ']","['11', '  ']","['0', '  ']","['21', '  ']","['0', '  ']","['0 - 21', '  ']","['0', '  ']","['4', '  ']","['2', '  ']","['1', '  ']","['0 - 21', '  ']","['35', '  ']","['16', '  ']"
9727,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['2 - 81', '  ']","['0', '  ']","['0 - 80', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 30', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 80', '  ']","['0', '  ']","['0', '  ']","['0 - 80', '  ']","['1', '  ']"
9727,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1 - 637', '  ']","['*', '  ']","['0 - 478', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0 - 530', '  ']","['0', '  ']","['0 - 635', '  ']","['0 - 71', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0 - 56', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0 - 504', '  ']","['1', '  ']"
9727,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['135,412', '  ']","['743', 'i ']","['9,283', '  ']","['563', '  ']","['3,033', '  ']","['654', '  ']","['951', '  ']","['646', '  ']","['4,165', '  ']","['10,450', '  ']","['366', '  ']","['5,704', '  ']","['1,927', '  ']","['506', '  ']","['4,086', '  ']","['434', '  ']","['1,232', '  ']","['669', '  ']","['2,179', 'i ']","['1,730', '  ']","['5,700', '  ']","['314', '  ']","['16,229', '  ']","['3,458', '  ']"
9727,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9727,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['359', '  ']","['0', '  ']","['14', '  ']","['59 - 86', '  ']","['1', '  ']","['*', '  ']","['24', '  ']","['0 - 6', '  ']","['2', '  ']","['9', '  ']","['0', '  ']","['*', 'r ']","['*', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['1', '  ']","['9', 'r ']","['*', '  ']","['15', '  ']","['0', '  ']","['15', '  ']","['2', '  ']"
9727,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['909', '  ']","['0 - 44', '  ']","['65', '  ']","['0 - 26', '  ']","['4', '  ']","['*', '  ']","['0 - 32', '  ']","['*', '  ']","['14', '  ']","['30', '  ']","['0', '  ']","['4', '  ']","['12', 'i ']","['2', '  ']","['9', '  ']","['3', '  ']","['21', '  ']","['15', 'r ']","['12', '  ']","['1', '  ']","['9', '  ']","['2', '  ']","['76', '  ']","['39', '  ']"
9727,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9727,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['866', '  ']","['0', '  ']","['139', '  ']","['6', '  ']","['20', '  ']","['3', '  ']","['7 - 39', '  ']","['0 - 6', '  ']","['15', '  ']","['88', 'r ']","['*', '  ']","['20', 'r ']","['5', '  ']","['0', '  ']","['3', '  ']","['*', '  ']","['3', '  ']","['10', '  ']","['7', '  ']","['9', '  ']","['12', '  ']","['2', '  ']","['106', '  ']","['22', '  ']"
9727,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['2,382', '  ']","['0 - 48', '  ']","['223', '  ']","['13', 'i ']","['25', 'i ']","['14', '  ']","['35', '  ']","['2', '  ']","['33', '  ']","['105', '  ']","['15', '  ']","['44', '  ']","['100', '  ']","['20', '  ']","['28', '  ']","['*', '  ']","['18', '  ']","['19', '  ']","['13', '  ']","['21', '  ']","['457', '  ']","['1', '  ']","['293', '  ']","['113', '  ']"
9727,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9727,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['3,660', '  ']","['*', 'r ']","['312', '  ']","['22', '  ']","['4', '  ']","['3', '  ']","['69', 'i ']","['5', '  ']","['140', '  ']","['114', '  ']","['15', '  ']","['62', '  ']","['38', '  ']","['2', '  ']","['42', 'i ']","['3', '  ']","['44', '  ']","['4', '  ']","['44', '  ']","['39', '  ']","['148', '  ']","['*', '  ']","['454', '  ']","['117', '  ']"
9727,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['4,528', '  ']","['0', '  ']","['358', '  ']","['5', '  ']","['30', '  ']","['6', '  ']","['29', '  ']","['38', '  ']","['54', '  ']","['272', '  ']","['58', '  ']","['218', '  ']","['57', '  ']","['5', '  ']","['77', '  ']","['34', '  ']","['30', '  ']","['62', '  ']","['70', '  ']","['98', '  ']","['82', '  ']","['114', '  ']","['796', '  ']","['396', '  ']"
9727,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['20,663', '  ']","['45', '  ']","['2,289', '  ']","['58', '  ']","['201', '  ']","['110', '  ']","['234', '  ']","['137', '  ']","['844', '  ']","['1,762', '  ']","['76', '  ']","['994', '  ']","['212', '  ']","['11', '  ']","['300', '  ']","['44', '  ']","['225', '  ']","['119', '  ']","['250', '  ']","['479', 'i ']","['525', '  ']","['39', '  ']","['2,328', '  ']","['799', '  ']"
9727,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['15,571', '  ']","['13', '  ']","['1,795', '  ']","['40', '  ']","['176', '  ']","['19', '  ']","['200', '  ']","['136', '  ']","['830', '  ']","['1,036', '  ']","['62', '  ']","['548', '  ']","['253', '  ']","['202', '  ']","['585', '  ']","['59', '  ']","['142', '  ']","['36', '  ']","['244', '  ']","['347', '  ']","['326', '  ']","['28', '  ']","['1,578', '  ']","['427', '  ']"
9727,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['28,481', '  ']","['639', 'i ']","['1,110', '  ']","['162', '  ']","['419', '  ']","['186', '  ']","['125', '  ']","['70', '  ']","['1,194', '  ']","['2,273', '  ']","['86', 'i ']","['698', '  ']","['731', '  ']","['*', '  ']","['1,240', 'i ']","['85', '  ']","['282', 'i ']","['151', 'i ']","['1,079', 'i ']","['310', '  ']","['621', '  ']","['45', 'i ']","['3,321', 'i ']","['710', '  ']"
9727,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['57,992', '  ']","['0 - 48', '  ']","['2,977', '  ']","['176', '  ']","['2,153', '  ']","['314', '  ']","['201', '  ']","['256', '  ']","['1,038', '  ']","['4,762', '  ']","['53', '  ']","['3,115', '  ']","['517', '  ']","['263', '  ']","['1,802', '  ']","['205', '  ']","['465', '  ']","['252', '  ']","['452', '  ']","['427', '  ']","['3,506', '  ']","['84', '  ']","['7,262', '  ']","['833', '  ']"
