table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2021_atmospheric_science_and_meteorology,field_2021_geological_and_earth_sciences,field_2021_ocean_sciences_and_marine_sciences,field_2021_geosciences_atmospheric_sciences_and_ocean_sciences_nec
7982,r130,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,129,"['1,188', '']","['1,499', '']","['2,048', '']","['1,883', '']","['0', '']","['209', '']","['1,674', '']","['0', '']"
7982,r131,All institutions -> Emory U.,All institutions,Emory U.,2,130,"['1,145', '']","['801', '']","['684', '']","['1,856', '']","['0', '']","['0', '']","['0', '']","['1,856', '']"
7982,r132,All institutions -> U. Vermont,All institutions,U. Vermont,2,131,"['399', '']","['606', '']","['1,471', '']","['1,824', '']","['1,197', '']","['627', '']","['0', '']","['0', '']"
7982,r133,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,132,"['971', '']","['1,218', '']","['1,399', '']","['1,789', '']","['947', '']","['842', '']","['0', '']","['0', '']"
7982,r134,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,133,"['875', '']","['1,442', '']","['1,755', 'i']","['1,773', '']","['0', '']","['98', '']","['1,564', '']","['111', '']"
7982,r135,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,134,"['3,992', '']","['6,255', '']","['6,352', '']","['1,749', '']","['0', '']","['1,749', '']","['0', '']","['0', '']"
7982,r136,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,135,"['2,218', '']","['2,251', '']","['1,619', '']","['1,732', '']","['145', '']","['1,587', '']","['0', '']","['0', '']"
7982,r137,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,136,"['1,424', '']","['1,026', '']","['1,003', '']","['1,675', '']","['0', '']","['699', '']","['0', '']","['976', '']"
7982,r138,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,137,"['644', '']","['862', '']","['1,466', '']","['1,652', '']","['0', '']","['1,652', '']","['0', '']","['0', '']"
7982,r139,All institutions -> U. Memphis,All institutions,U. Memphis,2,138,"['1,938', '']","['1,605', '']","['1,887', '']","['1,590', '']","['0', '']","['1,590', '']","['0', '']","['0', '']"
7982,r140,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,139,"['2,295', '']","['2,921', '']","['1,372', '']","['1,587', '']","['0', '']","['1,587', '']","['0', '']","['0', '']"
7982,r141,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,140,"['1,662', '']","['1,550', '']","['1,251', '']","['1,512', '']","['0', '']","['1,512', '']","['0', '']","['0', '']"
7982,r142,All institutions -> Portland State U.,All institutions,Portland State U.,2,141,"['1,764', '']","['1,895', '']","['1,784', '']","['1,510', '']","['228', '']","['1,029', '']","['249', '']","['4', '']"
7982,r143,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,142,"['1,590', '']","['1,654', '']","['1,768', '']","['1,498', '']","['1,498', '']","['0', '']","['0', '']","['0', '']"
7982,r144,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,143,"['269', '']","['640', '']","['1,330', '']","['1,495', '']","['0', '']","['226', '']","['1,269', '']","['0', '']"
7982,r145,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,144,"['1,902', '']","['2,103', '']","['1,578', '']","['1,460', '']","['0', '']","['1,460', '']","['0', '']","['0', '']"
7982,r146,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,145,"['ne', '']","['ne', '']","['529', '']","['1,412', '']","['0', '']","['467', '']","['19', '']","['926', '']"
7982,r147,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,146,"['408', '']","['615', '']","['1,344', '']","['1,329', '']","['252', '']","['0', '']","['1,077', '']","['0', '']"
7982,r148,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,147,"['761', '']","['612', '']","['780', '']","['1,326', '']","['690', '']","['208', '']","['428', '']","['0', '']"
7982,r149,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,148,"['1,019', '']","['1,398', '']","['1,369', '']","['1,318', '']","['0', '']","['23', '']","['1,295', '']","['0', '']"
7982,r150,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,149,"['1,165', '']","['1,111', '']","['1,673', '']","['1,299', '']","['0', '']","['1,299', '']","['0', '']","['0', '']"
7982,r151,All institutions -> U. Mississippi,All institutions,U. Mississippi,2,150,"['696', '']","['614', '']","['617', '']","['1,220', '']","['336', '']","['312', '']","['572', '']","['0', '']"
7982,r152,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,151,"['406', '']","['851', '']","['1,051', '']","['1,198', '']","['0', '']","['231', '']","['967', '']","['0', '']"
7982,r153,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,152,"['731', '']","['796', '']","['871', '']","['1,157', '']","['0', '']","['702', '']","['455', '']","['0', '']"
7982,r154,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,153,"['1,891', '']","['710', '']","['1,248', '']","['1,136', '']","['0', '']","['671', '']","['0', '']","['465', '']"
7982,r155,All institutions -> Ohio U.,All institutions,Ohio U.,2,154,"['294', '']","['351', '']","['677', '']","['1,120', '']","['32', '']","['1,088', '']","['0', '']","['0', '']"
7982,r156,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,155,"['1,986', '']","['1,433', '']","['1,093', '']","['1,091', '']","['0', '']","['223', '']","['554', '']","['314', '']"
7982,r157,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,156,"['1,376', '']","['1,234', '']","['1,203', '']","['1,085', '']","['0', '']","['1,085', '']","['0', '']","['0', '']"
7982,r158,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,157,"['466', '']","['1,043', '']","['1,033', 'i']","['1,084', 'i']","['301', 'i']","['305', 'i']","['477', 'i']","['1', 'i']"
7982,r159,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,158,"['1,611', '']","['1,616', '']","['1,334', '']","['1,073', '']","['0', '']","['1,073', '']","['0', '']","['0', '']"
7982,r160,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,159,"['1,317', '']","['1,650', '']","['1,161', '']","['1,066', '']","['0', '']","['1,066', '']","['0', '']","['0', '']"
7982,r161,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,160,"['892', '']","['788', '']","['725', '']","['1,056', '']","['0', '']","['1,056', '']","['0', '']","['0', '']"
7982,r162,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,161,"['936', '']","['1,153', '']","['760', '']","['1,041', '']","['0', '']","['613', '']","['428', '']","['0', '']"
7982,r163,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,162,"['3,753', '']","['2,573', '']","['1,478', '']","['984', '']","['0', '']","['598', '']","['386', '']","['0', '']"
7982,r164,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,163,"['1,257', '']","['1,089', '']","['963', '']","['973', '']","['0', '']","['0', '']","['973', '']","['0', '']"
7982,r165,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,164,"['841', '']","['1,004', '']","['1,258', '']","['939', '']","['0', '']","['939', '']","['0', '']","['0', '']"
7982,r166,All institutions -> C. Charleston,All institutions,C. Charleston,2,165,"['1,095', '']","['1,064', '']","['857', '']","['918', '']","['200', '']","['245', '']","['473', '']","['0', '']"
7982,r167,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,166,"['997', '']","['3', '']","['56', '']","['877', '']","['0', '']","['113', '']","['764', '']","['0', '']"
7982,r168,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,167,"['1,858', '']","['838', '']","['966', '']","['852', '']","['0', '']","['852', '']","['0', '']","['0', '']"
7982,r169,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,168,"['587', '']","['428', '']","['873', '']","['847', '']","['0', '']","['847', '']","['0', '']","['0', '']"
7982,r170,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,169,"['637', '']","['785', '']","['867', '']","['837', '']","['0', '']","['35', '']","['676', '']","['126', '']"
7982,r171,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,170,"['626', '']","['819', '']","['821', '']","['834', '']","['0', '']","['208', '']","['0', '']","['626', '']"
7982,r172,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,171,"['519', '']","['499', '']","['1,168', '']","['822', '']","['0', '']","['822', '']","['0', '']","['0', '']"
7982,r173,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,172,"['591', '']","['633', '']","['728', '']","['815', '']","['0', '']","['146', '']","['527', '']","['142', '']"
7982,r174,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,173,"['940', '']","['554', '']","['763', '']","['801', '']","['0', '']","['801', '']","['0', '']","['0', '']"
7982,r175,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,174,"['1,021', '']","['1,003', '']","['730', '']","['782', '']","['0', '']","['782', '']","['0', '']","['0', '']"
7982,r176,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,175,"['382', '']","['557', '']","['593', '']","['772', '']","['5', '']","['157', '']","['0', '']","['610', '']"
7982,r177,All institutions -> Carleton C.,All institutions,Carleton C.,2,176,"['230', '']","['1,330', '']","['670', '']","['759', '']","['0', '']","['759', '']","['0', '']","['0', '']"
7982,r178,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,177,"['776', '']","['1,255', '']","['872', '']","['749', '']","['0', '']","['749', '']","['0', '']","['0', '']"
7982,r179,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,178,"['854', '']","['1,252', '']","['924', '']","['729', '']","['0', '']","['729', '']","['0', '']","['0', '']"
7982,r180,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,179,"['657', '']","['899', '']","['104', '']","['706', '']","['6', '']","['21', '']","['679', '']","['0', '']"
7982,r181,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,180,"['737', '']","['802', '']","['716', '']","['700', '']","['0', '']","['700', '']","['0', '']","['0', '']"
7982,r182,All institutions -> Utah State U.,All institutions,Utah State U.,2,181,"['1,514', '']","['642', '']","['67', '']","['690', '']","['224', '']","['466', '']","['0', '']","['0', '']"
7982,r183,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,182,"['479', '']","['681', '']","['575', '']","['682', '']","['0', '']","['682', '']","['0', '']","['0', '']"
7982,r184,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,183,"['1,708', '']","['969', '']","['897', '']","['680', '']","['0', '']","['680', '']","['0', '']","['0', '']"
7982,r185,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,184,"['416', '']","['309', '']","['375', '']","['676', '']","['0', '']","['564', '']","['0', '']","['112', '']"
7982,r186,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,184,"['75', '']","['326', '']","['62', '']","['676', '']","['676', '']","['0', '']","['0', '']","['0', '']"
7982,r187,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,186,"['1,697', '']","['1,393', '']","['1,514', '']","['663', '']","['0', '']","['315', '']","['148', '']","['200', '']"
7982,r188,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,187,"['2,305', '']","['2,140', '']","['1,331', '']","['640', '']","['0', '']","['640', '']","['0', '']","['0', '']"
7982,r189,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,188,"['335', '']","['387', '']","['307', '']","['638', '']","['187', '']","['0', '']","['0', '']","['451', '']"
7982,r190,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,189,"['1,110', '']","['1,074', '']","['771', '']","['613', '']","['0', '']","['0', '']","['613', '']","['0', '']"
7982,r191,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,190,"['926', '']","['1,060', '']","['745', '']","['605', '']","['0', '']","['14', '']","['527', '']","['64', '']"
7982,r192,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,191,"['2,988', '']","['1,485', '']","['602', '']","['604', '']","['0', '']","['604', '']","['0', '']","['0', '']"
7982,r193,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,192,"['731', '']","['518', '']","['679', '']","['583', '']","['0', '']","['583', '']","['0', '']","['0', '']"
7982,r194,All institutions -> Colgate U.,All institutions,Colgate U.,2,193,"['430', '']","['363', '']","['295', '']","['580', '']","['0', '']","['379', '']","['0', '']","['201', '']"
7982,r195,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,194,"['418', '']","['307', '']","['807', '']","['575', '']","['575', '']","['0', '']","['0', '']","['0', '']"
7982,r196,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,195,"['198', '']","['422', '']","['666', '']","['573', '']","['0', '']","['573', '']","['0', '']","['0', '']"
7982,r197,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,196,"['426', '']","['381', '']","['567', '']","['553', '']","['0', '']","['553', '']","['0', '']","['0', '']"
7982,r198,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,197,"['641', '']","['483', '']","['493', '']","['551', '']","['73', '']","['275', '']","['115', '']","['88', '']"
7982,r199,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,198,"['568', '']","['562', '']","['461', '']","['546', '']","['0', '']","['402', '']","['0', '']","['144', '']"
7982,r200,All institutions -> Occidental C.,All institutions,Occidental C.,2,199,"['321', '']","['480', '']","['630', '']","['510', '']","['0', '']","['69', '']","['441', '']","['0', '']"
7982,r201,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,200,"['710', '']","['862', '']","['998', '']","['509', '']","['462', '']","['24', '']","['23', '']","['0', '']"
7982,r202,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,201,"['510', '']","['825', '']","['499', '']","['508', '']","['0', '']","['365', '']","['129', '']","['14', '']"
7982,r203,All institutions -> Miami U.,All institutions,Miami U.,2,202,"['761', '']","['521', '']","['872', '']","['496', '']","['0', '']","['496', '']","['0', '']","['0', '']"
7982,r204,All institutions -> American U.,All institutions,American U.,2,203,"['198', '']","['215', '']","['216', '']","['493', '']","['0', '']","['0', '']","['0', '']","['493', '']"
7982,r205,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,203,"['765', '']","['567', '']","['478', '']","['493', '']","['0', '']","['493', '']","['0', '']","['0', '']"
7982,r206,All institutions -> Towson U.,All institutions,Towson U.,2,205,"['526', '']","['542', '']","['667', '']","['481', '']","['0', '']","['481', '']","['0', '']","['0', '']"
7982,r207,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,206,"['ne', '']","['85', '']","['462', '']","['472', '']","['256', '']","['216', '']","['0', '']","['0', '']"
7982,r208,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,207,"['454', '']","['300', '']","['369', '']","['466', '']","['0', '']","['0', '']","['466', '']","['0', '']"
7982,r209,All institutions -> U. Dayton,All institutions,U. Dayton,2,208,"['199', '']","['400', '']","['352', '']","['461', '']","['311', '']","['150', '']","['0', '']","['0', '']"
7982,r210,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,209,"['581', '']","['433', '']","['346', '']","['453', '']","['0', '']","['453', '']","['0', '']","['0', '']"
7982,r211,All institutions -> Temple U.,All institutions,Temple U.,2,210,"['727', '']","['536', '']","['410', '']","['449', '']","['0', '']","['449', '']","['0', '']","['0', '']"
7982,r212,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,211,"['1,653', '']","['1,259', '']","['627', '']","['444', '']","['0', '']","['444', '']","['0', '']","['0', '']"
7982,r213,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,212,"['272', '']","['221', '']","['428', '']","['431', '']","['0', '']","['431', '']","['0', '']","['0', '']"
7982,r214,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,213,"['83', '']","['110', '']","['395', '']","['414', '']","['0', '']","['414', '']","['0', '']","['0', '']"
7982,r215,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,214,"['241', '']","['256', '']","['239', '']","['413', '']","['0', '']","['304', '']","['0', '']","['109', '']"
7982,r216,All institutions -> U. New England,All institutions,U. New England,2,215,"['749', '']","['1,080', '']","['681', '']","['411', '']","['0', '']","['0', '']","['411', '']","['0', '']"
7982,r217,All institutions -> Baylor U.,All institutions,Baylor U.,2,216,"['583', '']","['607', '']","['496', '']","['408', '']","['91', '']","['184', '']","['133', '']","['0', '']"
7982,r218,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,217,"['240', '']","['488', '']","['391', '']","['400', '']","['0', '']","['7', '']","['393', '']","['0', '']"
7982,r219,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,218,"['33', '']","['263', '']","['394', '']","['381', '']","['0', '']","['381', '']","['0', '']","['0', '']"
7982,r220,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,219,"['48', '']","['10', '']","['116', '']","['371', '']","['0', '']","['371', '']","['0', '']","['0', '']"
7982,r221,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,220,"['835', '']","['791', '']","['440', '']","['360', '']","['277', '']","['0', '']","['83', '']","['0', '']"
7982,r222,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,221,"['162', '']","['807', '']","['409', '']","['359', '']","['300', '']","['0', '']","['0', '']","['59', '']"
7982,r223,All institutions -> U. Iowa,All institutions,U. Iowa,2,222,"['669', '']","['636', '']","['673', '']","['348', '']","['0', '']","['338', '']","['0', '']","['10', '']"
7982,r224,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,223,"['1,255', '']","['376', '']","['450', '']","['334', '']","['243', '']","['12', '']","['73', '']","['6', '']"
7982,r225,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,223,"['359', '']","['272', '']","['466', '']","['334', '']","['0', '']","['0', '']","['0', '']","['334', '']"
7982,r226,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,225,"['617', '']","['328', '']","['287', '']","['331', '']","['0', '']","['0', '']","['0', '']","['331', '']"
7982,r227,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,225,"['116', '']","['310', '']","['371', '']","['331', '']","['327', '']","['4', '']","['0', '']","['0', '']"
7982,r228,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,227,"['na', '']","['na', '']","['na', '']","['330', '']","['330', '']","['0', '']","['0', '']","['0', '']"
7982,r229,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,228,"['397', '']","['314', '']","['531', '']","['322', '']","['0', '']","['322', '']","['0', '']","['0', '']"
7982,r230,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,229,"['79', '']","['86', '']","['177', '']","['316', '']","['114', '']","['76', '']","['126', '']","['0', '']"
7982,r231,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,230,"['0', '']","['0', '']","['297', '']","['314', 'i']","['0', 'i']","['314', 'i']","['0', 'i']","['0', 'i']"
7982,r232,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,231,"['531', '']","['356', '']","['493', '']","['310', '']","['0', '']","['13', '']","['297', '']","['0', '']"
7982,r233,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,232,"['54', '']","['211', '']","['414', '']","['309', '']","['0', '']","['309', '']","['0', '']","['0', '']"
7982,r234,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,233,"['162', '']","['159', '']","['188', '']","['308', '']","['0', '']","['0', '']","['308', '']","['0', '']"
7982,r235,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,234,"['529', '']","['339', '']","['304', '']","['303', '']","['0', '']","['303', '']","['0', '']","['0', '']"
7982,r236,All institutions -> Kent State U.,All institutions,Kent State U.,2,235,"['550', '']","['412', '']","['439', '']","['296', '']","['25', '']","['237', '']","['0', '']","['34', '']"
7982,r237,All institutions -> Howard U.,All institutions,Howard U.,2,236,"['618', '']","['248', '']","['225', '']","['289', '']","['0', '']","['0', '']","['289', '']","['0', '']"
7982,r238,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,237,"['213', '']","['260', '']","['122', '']","['287', '']","['0', '']","['287', '']","['0', '']","['0', '']"
7982,r239,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,238,"['401', '']","['290', '']","['254', '']","['284', '']","['0', '']","['284', '']","['0', '']","['0', '']"
7982,r240,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,239,"['178', '']","['201', '']","['164', '']","['278', '']","['27', '']","['251', '']","['0', '']","['0', '']"
7982,r241,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,239,"['571', '']","['733', '']","['774', '']","['278', '']","['0', '']","['278', '']","['0', '']","['0', '']"
7982,r242,All institutions -> Clark U.,All institutions,Clark U.,2,241,"['598', '']","['410', '']","['306', '']","['271', '']","['0', '']","['145', '']","['126', '']","['0', '']"
7982,r243,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,242,"['0', '']","['29', '']","['136', '']","['265', '']","['0', '']","['265', '']","['0', '']","['0', '']"
7982,r244,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,243,"['15', '']","['9', '']","['11', '']","['255', '']","['0', '']","['255', '']","['0', '']","['0', '']"
7982,r245,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,244,"['445', '']","['547', '']","['322', '']","['254', '']","['0', '']","['254', '']","['0', '']","['0', '']"
7982,r246,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,245,"['93', '']","['207', '']","['115', '']","['253', '']","['29', '']","['216', '']","['8', '']","['0', '']"
7982,r247,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,246,"['268', '']","['288', '']","['183', '']","['252', '']","['0', '']","['38', '']","['214', '']","['0', '']"
7982,r248,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,247,"['328', '']","['311', '']","['322', '']","['251', '']","['0', '']","['251', '']","['0', '']","['0', '']"
7982,r249,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,248,"['412', '']","['155', '']","['215', 'i']","['247', '']","['0', '']","['4', '']","['243', '']","['0', '']"
7982,r250,All institutions -> DePaul U.,All institutions,DePaul U.,2,249,"['5', '']","['22', '']","['76', '']","['246', '']","['0', '']","['246', '']","['0', '']","['0', '']"
7982,r251,All institutions -> Chapman U.,All institutions,Chapman U.,2,250,"['225', '']","['193', '']","['206', '']","['242', '']","['0', '']","['0', '']","['0', '']","['242', '']"
7982,r252,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,251,"['0', '']","['12', '']","['290', '']","['241', '']","['0', '']","['241', '']","['0', '']","['0', '']"
7982,r253,All institutions -> Stockton U.,All institutions,Stockton U.,2,252,"['107', '']","['493', '']","['578', '']","['239', '']","['15', '']","['0', '']","['224', '']","['0', '']"
7982,r254,All institutions -> Marshall U.,All institutions,Marshall U.,2,253,"['0', '']","['100', '']","['201', '']","['233', '']","['0', '']","['0', '']","['0', '']","['233', '']"
7982,r255,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,253,"['419', '']","['320', '']","['255', '']","['233', '']","['0', '']","['2', '']","['231', '']","['0', '']"
7982,r256,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,255,"['0', '']","['239', '']","['261', '']","['231', '']","['0', '']","['231', '']","['0', '']","['0', '']"
7982,r257,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,256,"['0', '']","['0', '']","['0', '']","['222', '']","['0', '']","['222', '']","['0', '']","['0', '']"
7982,r258,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,257,"['134', '']","['73', '']","['492', '']","['220', '']","['0', '']","['220', '']","['0', '']","['0', '']"
7982,r259,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,258,"['377', '']","['236', '']","['356', '']","['217', '']","['102', '']","['115', '']","['0', '']","['0', '']"
7982,r260,All institutions -> U. Richmond,All institutions,U. Richmond,2,258,"['28', '']","['25', '']","['43', '']","['217', '']","['0', '']","['217', '']","['0', '']","['0', '']"
7982,r261,All institutions -> Tufts U.,All institutions,Tufts U.,2,260,"['592', '']","['120', '']","['230', '']","['215', '']","['0', '']","['106', '']","['109', '']","['0', '']"
7982,r262,All institutions -> U. Colorado Anschutz Medical Campus<sup>e</sup>,All institutions,U. Colorado Anschutz Medical Campus<sup>e</sup>,2,261,"['na', '']","['na', '']","['na', '']","['212', '']","['212', '']","['0', '']","['0', '']","['0', '']"
7982,r263,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,262,"['178', '']","['411', '']","['196', '']","['207', '']","['0', '']","['207', '']","['0', '']","['0', '']"
7982,r264,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,263,"['475', '']","['743', '']","['577', '']","['202', '']","['0', '']","['202', '']","['0', '']","['0', '']"
7982,r265,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,264,"['823', '']","['516', '']","['280', '']","['200', '']","['0', '']","['0', '']","['0', '']","['200', '']"
7982,r266,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,265,"['979', '']","['1,993', '']","['1,609', '']","['199', '']","['0', '']","['199', '']","['0', '']","['0', '']"
7982,r267,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,266,"['66', '']","['ne', '']","['189', '']","['198', 'i']","['0', 'i']","['198', 'i']","['0', 'i']","['0', 'i']"
7982,r268,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,266,"['550', '']","['125', '']","['130', '']","['198', '']","['0', '']","['198', '']","['0', '']","['0', '']"
7982,r269,All institutions -> U. Akron,All institutions,U. Akron,2,268,"['147', '']","['171', '']","['202', '']","['194', '']","['0', '']","['194', '']","['0', '']","['0', '']"
7982,r270,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,269,"['812', '']","['702', '']","['438', '']","['188', '']","['188', '']","['0', '']","['0', '']","['0', '']"
7982,r271,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,270,"['420', '']","['254', '']","['145', '']","['176', '']","['0', '']","['59', '']","['117', '']","['0', '']"
7982,r272,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,271,"['1,534', '']","['876', '']","['490', '']","['175', '']","['175', '']","['0', '']","['0', '']","['0', '']"
7982,r273,All institutions -> Macalester C.,All institutions,Macalester C.,2,272,"['141', '']","['310', '']","['268', '']","['172', '']","['97', '']","['0', '']","['0', '']","['75', '']"
