table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_dot,field_hhs,field_nasa,field_nrc,field_nsf,field_usda
10405,r649,All institutions -> Ohio U.,All institutions,Ohio U.,2,648,116,0,0,0,0,116,0,0,0,0
10405,r650,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,649,116,0,0,0,0,0,0,0,116,0
10405,r651,All institutions -> St. Norbert C.,All institutions,St. Norbert C.,2,650,116,0,0,0,0,0,0,0,116,0
10405,r652,All institutions -> Quincy U.,All institutions,Quincy U.,2,651,115,0,0,0,0,0,0,0,115,0
10405,r653,"All institutions -> Johnson and Wales U., Providence",All institutions,"Johnson and Wales U., Providence",2,652,112,0,0,0,0,0,0,0,0,112
10405,r654,All institutions -> Oglala Lakota C.,All institutions,Oglala Lakota C.,2,653,109,0,0,0,0,0,0,0,0,109
10405,r655,All institutions -> Elon U.,All institutions,Elon U.,2,654,107,0,0,0,0,0,0,0,107,0
10405,r656,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,655,102,0,0,0,0,0,0,0,102,0
10405,r657,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,656,102,0,0,0,0,102,0,0,0,0
10405,r658,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,657,101,0,0,0,0,0,0,0,101,0
10405,r659,All institutions -> Stillman C.,All institutions,Stillman C.,2,658,100,0,0,0,0,0,0,0,100,0
10405,r660,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,659,100,0,0,0,0,0,0,0,100,0
10405,r661,All institutions -> Alamance Community C.,All institutions,Alamance Community C.,2,660,100,0,0,0,0,0,0,0,100,0
10405,r662,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,661,99,0,0,0,0,0,0,0,99,0
10405,r663,All institutions -> C. Muscogee Nation,All institutions,C. Muscogee Nation,2,662,96,0,0,0,0,0,0,0,0,96
10405,r664,"All institutions -> U. Maine, The, Farmington",All institutions,"U. Maine, The, Farmington",2,663,96,0,0,0,0,0,0,0,96,0
10405,r665,All institutions -> Leech Lake Tribal C.,All institutions,Leech Lake Tribal C.,2,664,90,0,0,0,0,0,0,0,0,90
10405,r666,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,665,83,0,0,0,0,63,0,0,20,0
10405,r667,All institutions -> Iona C.,All institutions,Iona C.,2,666,81,0,0,0,0,0,0,0,81,0
10405,r668,All institutions -> Lincoln U. Commonwealth of Pennsylvania,All institutions,Lincoln U. Commonwealth of Pennsylvania,2,667,80,0,0,0,0,0,0,0,80,0
10405,r669,"All institutions -> Los Angeles Community C. District, Los Angeles Valley C.",All institutions,"Los Angeles Community C. District, Los Angeles Valley C.",2,668,80,0,0,0,0,0,0,0,80,0
10405,r670,All institutions -> San Juan C.,All institutions,San Juan C.,2,669,77,0,0,0,0,0,0,0,77,0
10405,r671,All institutions -> Holyoke Community C.,All institutions,Holyoke Community C.,2,670,77,0,0,0,0,0,0,0,77,0
10405,r672,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,671,77,0,0,0,0,0,0,0,77,0
10405,r673,All institutions -> Harford Community C.,All institutions,Harford Community C.,2,672,74,0,0,0,0,0,0,0,74,0
10405,r674,All institutions -> Maryville C.,All institutions,Maryville C.,2,673,74,0,0,0,0,0,0,0,74,0
10405,r675,All institutions -> North Central C.,All institutions,North Central C.,2,673,74,0,0,0,0,0,0,0,74,0
10405,r676,All institutions -> Klamath Community C.,All institutions,Klamath Community C.,2,675,73,0,0,0,0,0,0,0,73,0
10405,r677,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,676,72,0,0,0,0,0,0,0,72,0
10405,r678,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,677,70,0,0,0,0,0,0,0,70,0
10405,r679,All institutions -> U. Health Sciences and Pharmacy in St. Louis,All institutions,U. Health Sciences and Pharmacy in St. Louis,2,678,70,0,0,0,0,70,0,0,0,0
10405,r680,All institutions -> C. DuPage,All institutions,C. DuPage,2,679,70,0,0,0,0,0,0,0,70,0
10405,r681,"All institutions -> Minnesota State U., Moorhead",All institutions,"Minnesota State U., Moorhead",2,680,69,0,0,0,0,0,0,0,69,0
10405,r682,All institutions -> Bank Street C. Education,All institutions,Bank Street C. Education,2,681,69,0,0,0,0,0,0,0,69,0
10405,r683,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,682,69,0,0,0,0,0,0,0,69,0
10405,r684,All institutions -> Amherst C.,All institutions,Amherst C.,2,683,66,0,0,0,0,0,0,0,66,0
10405,r685,"All institutions -> U. North Carolina, The, Wilmington",All institutions,"U. North Carolina, The, Wilmington",2,684,65,0,0,0,0,0,0,0,65,0
10405,r686,All institutions -> U. North Florida,All institutions,U. North Florida,2,685,64,0,0,0,0,0,0,0,64,0
10405,r687,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,686,61,0,0,0,0,0,0,0,61,0
10405,r688,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,687,60,0,0,0,0,0,0,0,60,0
10405,r689,All institutions -> Huston-Tillotson U.,All institutions,Huston-Tillotson U.,2,688,60,0,0,0,0,0,0,0,60,0
10405,r690,All institutions -> U. Pacific,All institutions,U. Pacific,2,689,59,0,0,0,0,59,0,0,0,0
10405,r691,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,690,56,0,0,0,0,0,0,0,56,0
10405,r692,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,691,53,0,0,0,0,32,0,0,21,0
10405,r693,"All institutions -> CUNY, Bronx Community C.",All institutions,"CUNY, Bronx Community C.",2,692,51,0,0,0,0,0,0,0,51,0
10405,r694,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,693,50,0,0,0,0,0,0,0,50,0
10405,r695,All institutions -> Bellevue C.,All institutions,Bellevue C.,2,694,48,0,0,0,0,0,0,0,48,0
10405,r696,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,695,46,0,0,0,0,46,0,0,0,0
10405,r697,"All institutions -> U. Sciences, Philadelphia",All institutions,"U. Sciences, Philadelphia",2,695,46,0,0,0,0,46,0,0,0,0
10405,r698,All institutions -> Little Big Horn C.,All institutions,Little Big Horn C.,2,697,45,0,0,0,0,0,0,0,0,45
10405,r699,"All institutions -> New England C. Optometry, The",All institutions,"New England C. Optometry, The",2,698,44,0,0,0,0,44,0,0,0,0
10405,r700,"All institutions -> Wright State U., Dayton",All institutions,"Wright State U., Dayton",2,699,43,0,0,0,0,43,0,0,0,0
10405,r701,All institutions -> North Arkansas C.,All institutions,North Arkansas C.,2,700,43,0,0,0,0,0,0,0,43,0
10405,r702,"All institutions -> Catholic U. America, The",All institutions,"Catholic U. America, The",2,701,43,0,0,0,0,0,0,0,43,0
10405,r703,All institutions -> North Orange County Community C. District,All institutions,North Orange County Community C. District,2,702,42,0,0,0,0,0,0,0,42,0
10405,r704,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,703,42,0,0,0,0,0,0,0,42,0
10405,r705,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,704,40,0,0,0,0,0,0,0,40,0
10405,r706,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,705,40,0,0,0,0,0,0,0,0,40
10405,r707,All institutions -> Alverno C.,All institutions,Alverno C.,2,706,40,0,0,0,0,0,0,0,40,0
10405,r708,"All institutions -> West Hills Community C. District, Coalinga",All institutions,"West Hills Community C. District, Coalinga",2,707,40,0,0,0,0,0,0,0,40,0
10405,r709,All institutions -> Yakima Valley C.,All institutions,Yakima Valley C.,2,708,40,0,0,0,0,0,0,0,40,0
10405,r710,All institutions -> National Louis U.,All institutions,National Louis U.,2,709,39,0,0,0,0,0,0,0,39,0
10405,r711,"All institutions -> State Center Community C. District, Fresno City C.",All institutions,"State Center Community C. District, Fresno City C.",2,710,37,0,0,0,0,0,0,0,37,0
10405,r712,"All institutions -> State U. New York, C. Optometry",All institutions,"State U. New York, C. Optometry",2,711,37,0,0,0,0,37,0,0,0,0
10405,r713,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,712,36,0,0,0,0,36,0,0,0,0
10405,r714,All institutions -> Indian Hills Community C.,All institutions,Indian Hills Community C.,2,713,36,0,0,0,0,0,0,0,36,0
10405,r715,All institutions -> Saint Joseph's C. Maine,All institutions,Saint Joseph's C. Maine,2,714,35,0,0,0,0,0,0,0,35,0
10405,r716,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,715,35,0,0,0,0,0,0,0,35,0
10405,r717,All institutions -> North Park U.,All institutions,North Park U.,2,716,33,0,0,0,0,0,0,0,33,0
10405,r718,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,717,33,0,0,0,0,0,0,0,33,0
10405,r719,All institutions -> Boston C.,All institutions,Boston C.,2,718,33,0,0,0,0,33,0,0,0,0
10405,r720,"All institutions -> Peralta Community C., C. Alameda",All institutions,"Peralta Community C., C. Alameda",2,719,32,0,0,0,0,0,0,0,32,0
10405,r721,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,720,30,0,0,0,0,30,0,0,0,0
10405,r722,All institutions -> Murray State U.,All institutions,Murray State U.,2,721,25,0,0,0,0,0,0,0,0,25
10405,r723,All institutions -> C. Charleston,All institutions,C. Charleston,2,722,24,0,0,0,0,0,0,0,24,0
10405,r724,All institutions -> Lamar U.,All institutions,Lamar U.,2,723,24,0,0,0,0,0,0,0,24,0
10405,r725,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,724,23,0,0,0,0,23,0,0,0,0
10405,r726,All institutions -> Point Park U.,All institutions,Point Park U.,2,725,23,0,0,0,0,0,0,0,23,0
10405,r727,All institutions -> Western New Mexico U.,All institutions,Western New Mexico U.,2,726,20,0,0,0,0,0,0,0,20,0
10405,r728,All institutions -> Del Mar C.,All institutions,Del Mar C.,2,727,19,0,0,0,0,0,0,0,19,0
10405,r729,"All institutions -> SUNY, Monroe Community C.",All institutions,"SUNY, Monroe Community C.",2,728,19,0,0,0,0,0,0,0,19,0
10405,r730,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,729,18,0,0,0,0,0,0,0,18,0
10405,r731,All institutions -> Sarah Lawrence C.,All institutions,Sarah Lawrence C.,2,730,17,0,0,0,0,0,0,0,17,0
10405,r732,"All institutions -> Los Angeles Community C. District, West Los Angeles C.",All institutions,"Los Angeles Community C. District, West Los Angeles C.",2,731,16,0,0,0,0,0,0,0,16,0
10405,r733,All institutions -> Pontifical Catholic U. Puerto Rico,All institutions,Pontifical Catholic U. Puerto Rico,2,732,16,0,0,0,0,0,0,0,16,0
10405,r734,All institutions -> Angelo State U.,All institutions,Angelo State U.,2,733,16,0,0,0,0,0,0,0,16,0
10405,r735,"All institutions -> CUNY, John Jay C. Criminal Justice",All institutions,"CUNY, John Jay C. Criminal Justice",2,734,16,0,0,0,0,0,0,0,16,0
10405,r736,All institutions -> C. Mount Saint Vincent,All institutions,C. Mount Saint Vincent,2,735,16,0,0,0,0,0,0,0,16,0
10405,r737,All institutions -> South Plains C.,All institutions,South Plains C.,2,736,16,0,0,0,0,0,0,0,16,0
10405,r738,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,737,15,0,0,0,0,0,0,0,0,15
10405,r739,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,738,13,0,0,0,0,0,0,0,13,0
10405,r740,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,739,12,0,0,0,0,0,0,0,12,0
10405,r741,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,2,740,10,0,0,0,0,0,10,0,0,0
10405,r742,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,741,8,0,0,0,0,0,0,0,8,0
10405,r743,All institutions -> Mohave Community C.,All institutions,Mohave Community C.,2,742,8,0,0,0,0,0,0,0,8,0
10405,r744,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,743,6,0,0,0,0,0,0,0,6,0
10405,r745,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,744,6,0,0,0,0,0,0,0,6,0
10405,r746,All institutions -> Cheyney U. Pennsylvania,All institutions,Cheyney U. Pennsylvania,2,745,6,0,0,0,0,0,0,0,6,0
10405,r747,All institutions -> Mt. San Antonio C.,All institutions,Mt. San Antonio C.,2,746,5,0,0,0,0,0,0,0,5,0
10405,r748,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,747,5,0,0,0,0,0,0,0,5,0
10405,r749,All institutions -> Southeast Community C. Area,All institutions,Southeast Community C. Area,2,748,4,0,0,0,0,0,0,0,4,0
10405,r750,All institutions -> Clark U.,All institutions,Clark U.,2,749,3,0,0,0,0,0,0,0,3,0
10405,r751,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,750,3,0,0,0,0,0,0,0,3,0
10405,r752,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,751,3,0,0,0,0,0,0,0,3,0
