table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
10636,r410,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctorate-holding nonfaculty researchers,2,155
10636,r411,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Postdoctoral appointees,2,17
10636,r412,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctorate-holding nonfaculty researchers,2,53
10636,r413,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Postdoctoral appointees,2,8.8
10636,r414,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,34.2
10636,r415,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1149
10636,r416,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Total in survey,Doctorate-holding nonfaculty researchers,2,469
10636,r417,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,26
10636,r418,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Number imputed,Doctorate-holding nonfaculty researchers,2,16
10636,r419,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,2.3
10636,r420,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Mechanical engineering",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,3.4
10636,r421,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Postdoctoral appointees,2,630
10636,r422,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctorate-holding nonfaculty researchers,2,299
10636,r423,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Postdoctoral appointees,2,11
10636,r424,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctorate-holding nonfaculty researchers,2,15
10636,r425,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Postdoctoral appointees,2,1.7
10636,r426,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,5.0
10636,r427,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Total in survey,Postdoctoral appointees,2,1095
10636,r428,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Total in survey,Doctorate-holding nonfaculty researchers,2,800
10636,r429,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Number imputed,Postdoctoral appointees,2,6
10636,r430,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Number imputed,Doctorate-holding nonfaculty researchers,2,24
10636,r431,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Imputation rate (%),Postdoctoral appointees,2,0.5
10636,r432,"Fall 2020, all surveyed fields<sup>b</sup> -> Engineering -> Other engineering",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,3.0
10636,r433,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Total in survey,Postdoctoral appointees,2,18478
10636,r434,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Total in survey,Doctorate-holding nonfaculty researchers,2,7528
10636,r435,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Number imputed,Postdoctoral appointees,2,631
10636,r436,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Number imputed,Doctorate-holding nonfaculty researchers,2,343
10636,r437,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Imputation rate (%),Postdoctoral appointees,2,3.4
10636,r438,"Fall 2020, all surveyed fields<sup>b</sup> -> Health",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,4.6
10636,r439,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Postdoctoral appointees,2,16287
10636,r440,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Doctorate-holding nonfaculty researchers,2,6500
10636,r441,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Postdoctoral appointees,2,522
10636,r442,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Doctorate-holding nonfaculty researchers,2,262
10636,r443,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Postdoctoral appointees,2,3.2
10636,r444,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,4.0
10636,r445,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Total in survey,Postdoctoral appointees,2,2191
10636,r446,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Total in survey,Doctorate-holding nonfaculty researchers,2,1028
10636,r447,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Number imputed,Postdoctoral appointees,2,109
10636,r448,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Number imputed,Doctorate-holding nonfaculty researchers,2,81
10636,r449,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Imputation rate (%),Postdoctoral appointees,2,5.0
10636,r450,"Fall 2020, all surveyed fields<sup>b</sup> -> Health -> Other health",Imputation rate (%),Doctorate-holding nonfaculty researchers,2,7.9
