table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1214,r023,"Female, all institutions -> Top 50 U.S. institutions -> U. Pennsylvania","Female, all institutions",Top 50 U.S. institutions,U. Pennsylvania,3,309
1214,r024,"Female, all institutions -> Top 50 U.S. institutions -> Texas A&M U., College Station and Health Science Center","Female, all institutions",Top 50 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,303
1214,r025,"Female, all institutions -> Top 50 U.S. institutions -> U. Arizona","Female, all institutions",Top 50 U.S. institutions,U. Arizona,3,303
1214,r026,"Female, all institutions -> Top 50 U.S. institutions -> Brown U.","Female, all institutions",Top 50 U.S. institutions,Brown U.,3,301
1214,r027,"Female, all institutions -> Top 50 U.S. institutions -> New York U.","Female, all institutions",Top 50 U.S. institutions,New York U.,3,300
1214,r028,"Female, all institutions -> Top 50 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Female, all institutions",Top 50 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,298
1214,r029,"Female, all institutions -> Top 50 U.S. institutions -> U. Minnesota, Twin Cities","Female, all institutions",Top 50 U.S. institutions,"U. Minnesota, Twin Cities",3,297
1214,r030,"Female, all institutions -> Top 50 U.S. institutions -> Boston U.","Female, all institutions",Top 50 U.S. institutions,Boston U.,3,287
1214,r031,"Female, all institutions -> Top 50 U.S. institutions -> Yale U.","Female, all institutions",Top 50 U.S. institutions,Yale U.,3,280
1214,r032,"Female, all institutions -> Top 50 U.S. institutions -> U. Chicago","Female, all institutions",Top 50 U.S. institutions,U. Chicago,3,270
1214,r033,"Female, all institutions -> Top 50 U.S. institutions -> Ohio State U., Columbus","Female, all institutions",Top 50 U.S. institutions,"Ohio State U., Columbus",3,256
1214,r034,"Female, all institutions -> Top 50 U.S. institutions -> Florida State U.","Female, all institutions",Top 50 U.S. institutions,Florida State U.,3,255
1214,r035,"Female, all institutions -> Top 50 U.S. institutions -> Purdue U., West Lafayette","Female, all institutions",Top 50 U.S. institutions,"Purdue U., West Lafayette",3,255
1214,r036,"Female, all institutions -> Top 50 U.S. institutions -> U. Colorado Boulder","Female, all institutions",Top 50 U.S. institutions,U. Colorado Boulder,3,255
1214,r037,"Female, all institutions -> Top 50 U.S. institutions -> Duke U.","Female, all institutions",Top 50 U.S. institutions,Duke U.,3,251
1214,r038,"Female, all institutions -> Top 50 U.S. institutions -> U. Georgia","Female, all institutions",Top 50 U.S. institutions,U. Georgia,3,247
1214,r039,"Female, all institutions -> Top 50 U.S. institutions -> Northwestern U.","Female, all institutions",Top 50 U.S. institutions,Northwestern U.,3,242
1214,r040,"Female, all institutions -> Top 50 U.S. institutions -> Arizona State U.","Female, all institutions",Top 50 U.S. institutions,Arizona State U.,3,240
1214,r041,"Female, all institutions -> Top 50 U.S. institutions -> Columbia U. in the City of New York","Female, all institutions",Top 50 U.S. institutions,Columbia U. in the City of New York,3,240
1214,r042,"Female, all institutions -> Top 50 U.S. institutions -> Virginia Polytechnic Institute and State U.","Female, all institutions",Top 50 U.S. institutions,Virginia Polytechnic Institute and State U.,3,240
1214,r043,"Female, all institutions -> Top 50 U.S. institutions -> Princeton U.","Female, all institutions",Top 50 U.S. institutions,Princeton U.,3,238
1214,r044,"Female, all institutions -> Top 50 U.S. institutions -> U. California, Irvine","Female, all institutions",Top 50 U.S. institutions,"U. California, Irvine",3,238
1214,r045,"Female, all institutions -> Top 50 U.S. institutions -> North Carolina State U.","Female, all institutions",Top 50 U.S. institutions,North Carolina State U.,3,235
1214,r046,"Female, all institutions -> Top 50 U.S. institutions -> U. California, Santa Barbara","Female, all institutions",Top 50 U.S. institutions,"U. California, Santa Barbara",3,231
1214,r047,"Female, all institutions -> Top 50 U.S. institutions -> U. Rochester","Female, all institutions",Top 50 U.S. institutions,U. Rochester,3,226
1214,r048,"Female, all institutions -> Top 50 U.S. institutions -> Johns Hopkins U.","Female, all institutions",Top 50 U.S. institutions,Johns Hopkins U.,3,221
1214,r049,"Female, all institutions -> Top 50 U.S. institutions -> Wellesley C.","Female, all institutions",Top 50 U.S. institutions,Wellesley C.,3,220
1214,r050,"Female, all institutions -> Top 50 U.S. institutions -> Smith C.","Female, all institutions",Top 50 U.S. institutions,Smith C.,3,217
1214,r051,"Female, all institutions -> Top 50 U.S. institutions -> U. California, Santa Cruz","Female, all institutions",Top 50 U.S. institutions,"U. California, Santa Cruz",3,216
1214,r052,"Female, all institutions -> Top 50 U.S. institutions -> Washington U., Saint Louis","Female, all institutions",Top 50 U.S. institutions,"Washington U., Saint Louis",3,214
1214,r053,"Female, all institutions -> Top 50 U.S. institutions -> U. Pittsburgh, Pittsburgh","Female, all institutions",Top 50 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,210
1214,r054,"Female, all institutions -> Other U.S. institutions","Female, all institutions",Other U.S. institutions,,2,32931
1214,r055,"Male, all institutions","Male, all institutions",,,1,112558
1214,r056,"Male, all institutions -> Foreign or unknown institutions","Male, all institutions",Foreign or unknown institutions,,2,52441
1214,r057,"Male, all institutions -> Top 50 U.S. institutions","Male, all institutions",Top 50 U.S. institutions,,2,22861
1214,r058,"Male, all institutions -> Top 50 U.S. institutions -> U. California, Berkeley","Male, all institutions",Top 50 U.S. institutions,"U. California, Berkeley",3,1167
1214,r059,"Male, all institutions -> Top 50 U.S. institutions -> Cornell U.","Male, all institutions",Top 50 U.S. institutions,Cornell U.,3,789
1214,r060,"Male, all institutions -> Top 50 U.S. institutions -> Brigham Young U., Provo","Male, all institutions",Top 50 U.S. institutions,"Brigham Young U., Provo",3,773
1214,r061,"Male, all institutions -> Top 50 U.S. institutions -> U. Michigan, Ann Arbor","Male, all institutions",Top 50 U.S. institutions,"U. Michigan, Ann Arbor",3,749
1214,r062,"Male, all institutions -> Top 50 U.S. institutions -> U. Illinois, Urbana-Champaign","Male, all institutions",Top 50 U.S. institutions,"U. Illinois, Urbana-Champaign",3,737
1214,r063,"Male, all institutions -> Top 50 U.S. institutions -> U. Wisconsin-Madison","Male, all institutions",Top 50 U.S. institutions,U. Wisconsin-Madison,3,706
1214,r064,"Male, all institutions -> Top 50 U.S. institutions -> U. Florida","Male, all institutions",Top 50 U.S. institutions,U. Florida,3,680
1214,r065,"Male, all institutions -> Top 50 U.S. institutions -> Pennsylvania State U., University Park and Hershey Medical Center","Male, all institutions",Top 50 U.S. institutions,"Pennsylvania State U., University Park and Hershey Medical Center",3,665
1214,r066,"Male, all institutions -> Top 50 U.S. institutions -> U. Texas, Austin","Male, all institutions",Top 50 U.S. institutions,"U. Texas, Austin",3,595
1214,r067,"Male, all institutions -> Top 50 U.S. institutions -> Massachusetts Institute of Technology","Male, all institutions",Top 50 U.S. institutions,Massachusetts Institute of Technology,3,579
1214,r068,"Male, all institutions -> Top 50 U.S. institutions -> U. California, San Diego","Male, all institutions",Top 50 U.S. institutions,"U. California, San Diego",3,559
1214,r069,"Male, all institutions -> Top 50 U.S. institutions -> Purdue U., West Lafayette","Male, all institutions",Top 50 U.S. institutions,"Purdue U., West Lafayette",3,544
1214,r070,"Male, all institutions -> Top 50 U.S. institutions -> U. California, Los Angeles","Male, all institutions",Top 50 U.S. institutions,"U. California, Los Angeles",3,542
1214,r071,"Male, all institutions -> Top 50 U.S. institutions -> Georgia Institute of Technology","Male, all institutions",Top 50 U.S. institutions,Georgia Institute of Technology,3,522
1214,r072,"Male, all institutions -> Top 50 U.S. institutions -> U. Washington, Seattle","Male, all institutions",Top 50 U.S. institutions,"U. Washington, Seattle",3,507
1214,r073,"Male, all institutions -> Top 50 U.S. institutions -> Ohio State U., Columbus","Male, all institutions",Top 50 U.S. institutions,"Ohio State U., Columbus",3,478
1214,r074,"Male, all institutions -> Top 50 U.S. institutions -> U. California, Davis","Male, all institutions",Top 50 U.S. institutions,"U. California, Davis",3,472
1214,r075,"Male, all institutions -> Top 50 U.S. institutions -> Texas A&M U., College Station and Health Science Center","Male, all institutions",Top 50 U.S. institutions,"Texas A&M U., College Station and Health Science Center",3,471
1214,r076,"Male, all institutions -> Top 50 U.S. institutions -> U. Minnesota, Twin Cities","Male, all institutions",Top 50 U.S. institutions,"U. Minnesota, Twin Cities",3,468
1214,r077,"Male, all institutions -> Top 50 U.S. institutions -> Harvard U.","Male, all institutions",Top 50 U.S. institutions,Harvard U.,3,463
1214,r078,"Male, all institutions -> Top 50 U.S. institutions -> U. Maryland, College Park","Male, all institutions",Top 50 U.S. institutions,"U. Maryland, College Park",3,461
1214,r079,"Male, all institutions -> Top 50 U.S. institutions -> Virginia Polytechnic Institute and State U.","Male, all institutions",Top 50 U.S. institutions,Virginia Polytechnic Institute and State U.,3,441
1214,r080,"Male, all institutions -> Top 50 U.S. institutions -> Stanford U.","Male, all institutions",Top 50 U.S. institutions,Stanford U.,3,427
1214,r081,"Male, all institutions -> Top 50 U.S. institutions -> Michigan State U.","Male, all institutions",Top 50 U.S. institutions,Michigan State U.,3,423
1214,r082,"Male, all institutions -> Top 50 U.S. institutions -> North Carolina State U.","Male, all institutions",Top 50 U.S. institutions,North Carolina State U.,3,410
1214,r083,"Male, all institutions -> Top 50 U.S. institutions -> Rutgers, State U. New Jersey, New Brunswick","Male, all institutions",Top 50 U.S. institutions,"Rutgers, State U. New Jersey, New Brunswick",3,404
1214,r084,"Male, all institutions -> Top 50 U.S. institutions -> U. Chicago","Male, all institutions",Top 50 U.S. institutions,U. Chicago,3,386
1214,r085,"Male, all institutions -> Top 50 U.S. institutions -> U. Colorado Boulder","Male, all institutions",Top 50 U.S. institutions,U. Colorado Boulder,3,383
1214,r086,"Male, all institutions -> Top 50 U.S. institutions -> U. Arizona","Male, all institutions",Top 50 U.S. institutions,U. Arizona,3,381
1214,r087,"Male, all institutions -> Top 50 U.S. institutions -> Princeton U.","Male, all institutions",Top 50 U.S. institutions,Princeton U.,3,367
1214,r088,"Male, all institutions -> Top 50 U.S. institutions -> U. Virginia, Charlottesville","Male, all institutions",Top 50 U.S. institutions,"U. Virginia, Charlottesville",3,365
1214,r089,"Male, all institutions -> Top 50 U.S. institutions -> Columbia U. in the City of New York","Male, all institutions",Top 50 U.S. institutions,Columbia U. in the City of New York,3,355
1214,r090,"Male, all institutions -> Top 50 U.S. institutions -> Arizona State U.","Male, all institutions",Top 50 U.S. institutions,Arizona State U.,3,354
1214,r091,"Male, all institutions -> Top 50 U.S. institutions -> U. California, Santa Barbara","Male, all institutions",Top 50 U.S. institutions,"U. California, Santa Barbara",3,346
1214,r092,"Male, all institutions -> Top 50 U.S. institutions -> Carnegie Mellon U.","Male, all institutions",Top 50 U.S. institutions,Carnegie Mellon U.,3,333
1214,r093,"Male, all institutions -> Top 50 U.S. institutions -> Duke U.","Male, all institutions",Top 50 U.S. institutions,Duke U.,3,330
1214,r094,"Male, all institutions -> Top 50 U.S. institutions -> U. California, Irvine","Male, all institutions",Top 50 U.S. institutions,"U. California, Irvine",3,330
1214,r095,"Male, all institutions -> Top 50 U.S. institutions -> U. Pennsylvania","Male, all institutions",Top 50 U.S. institutions,U. Pennsylvania,3,326
1214,r096,"Male, all institutions -> Top 50 U.S. institutions -> Iowa State U.","Male, all institutions",Top 50 U.S. institutions,Iowa State U.,3,319
1214,r097,"Male, all institutions -> Top 50 U.S. institutions -> Rensselaer Polytechnic Institute, Troy","Male, all institutions",Top 50 U.S. institutions,"Rensselaer Polytechnic Institute, Troy",3,319
1214,r098,"Male, all institutions -> Top 50 U.S. institutions -> California Institute of Technology","Male, all institutions",Top 50 U.S. institutions,California Institute of Technology,3,316
1214,r099,"Male, all institutions -> Top 50 U.S. institutions -> U. North Carolina, Chapel Hill","Male, all institutions",Top 50 U.S. institutions,"U. North Carolina, Chapel Hill",3,314
1214,r100,"Male, all institutions -> Top 50 U.S. institutions -> Johns Hopkins U.","Male, all institutions",Top 50 U.S. institutions,Johns Hopkins U.,3,298
1214,r101,"Male, all institutions -> Top 50 U.S. institutions -> U. Pittsburgh, Pittsburgh","Male, all institutions",Top 50 U.S. institutions,"U. Pittsburgh, Pittsburgh",3,293
1214,r102,"Male, all institutions -> Top 50 U.S. institutions -> U. Notre Dame","Male, all institutions",Top 50 U.S. institutions,U. Notre Dame,3,291
1214,r103,"Male, all institutions -> Top 50 U.S. institutions -> Brown U.","Male, all institutions",Top 50 U.S. institutions,Brown U.,3,290
1214,r104,"Male, all institutions -> Top 50 U.S. institutions -> Yale U.","Male, all institutions",Top 50 U.S. institutions,Yale U.,3,287
1214,r105,"Male, all institutions -> Top 50 U.S. institutions -> Boston U.","Male, all institutions",Top 50 U.S. institutions,Boston U.,3,283
1214,r106,"Male, all institutions -> Top 50 U.S. institutions -> Washington U., Saint Louis","Male, all institutions",Top 50 U.S. institutions,"Washington U., Saint Louis",3,283
1214,r107,"Male, all institutions -> Top 50 U.S. institutions -> Case Western Reserve U.","Male, all institutions",Top 50 U.S. institutions,Case Western Reserve U.,3,280
1214,r108,"Male, all institutions -> Other U.S. institutions","Male, all institutions",Other U.S. institutions,,2,37256
