table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_dot,field_ed,field_hhs,field_nasa,field_nsf,field_usda,field_othera
11240,r161,All minority-serving institutions -> Alcorn State U.<sup>b</sup>,All minority-serving institutions,Alcorn State U.<sup>b</sup>,2,160,398,0,170,0,0,0,0,0,0,0,228,0
11240,r162,"All minority-serving institutions -> Universidad Ana G. Mendez, Cupey",All minority-serving institutions,"Universidad Ana G. Mendez, Cupey",2,161,357,0,0,0,0,0,0,0,0,357,0,0
11240,r163,"All minority-serving institutions -> Rancho Santiago Community C. District, Santa Ana",All minority-serving institutions,"Rancho Santiago Community C. District, Santa Ana",2,162,350,0,0,0,0,0,0,0,0,350,0,0
11240,r164,All minority-serving institutions -> Saint Augustine C.,All minority-serving institutions,Saint Augustine C.,2,162,350,0,0,0,0,0,0,0,0,350,0,0
11240,r165,All minority-serving institutions -> Montgomery C.,All minority-serving institutions,Montgomery C.,2,164,350,0,0,0,0,0,0,0,0,350,0,0
11240,r166,"All minority-serving institutions -> Los Angeles Community C. District, Los Angeles Harbor C.",All minority-serving institutions,"Los Angeles Community C. District, Los Angeles Harbor C.",2,165,350,0,0,0,0,0,0,0,0,350,0,0
11240,r167,All minority-serving institutions -> Edward Waters U.,All minority-serving institutions,Edward Waters U.,2,166,346,0,0,0,0,0,0,346,0,0,0,0
11240,r168,"All minority-serving institutions -> CUNY, Medgar Evers C.",All minority-serving institutions,"CUNY, Medgar Evers C.",2,167,340,0,0,0,0,0,0,310,0,31,0,0
11240,r169,"All minority-serving institutions -> CUNY, LaGuardia Community C.",All minority-serving institutions,"CUNY, LaGuardia Community C.",2,168,334,0,0,0,0,0,0,334,0,0,0,0
11240,r170,All minority-serving institutions -> Broward C.,All minority-serving institutions,Broward C.,2,169,324,0,0,0,0,0,0,0,0,324,0,0
11240,r171,All minority-serving institutions -> St. Edward's U.,All minority-serving institutions,St. Edward's U.,2,170,316,0,0,0,0,0,0,95,0,220,0,0
11240,r172,All minority-serving institutions -> C. Mainland,All minority-serving institutions,C. Mainland,2,171,308,0,0,0,0,0,0,0,0,308,0,0
11240,r173,"All minority-serving institutions -> Bennett C., Greensboro",All minority-serving institutions,"Bennett C., Greensboro",2,172,293,0,293,0,0,0,0,0,0,0,0,0
11240,r174,All minority-serving institutions -> City Colleges of Chicago<sup>b</sup>,All minority-serving institutions,City Colleges of Chicago<sup>b</sup>,2,173,275,0,0,0,0,0,0,0,0,275,0,0
11240,r175,All minority-serving institutions -> Pima Community C.,All minority-serving institutions,Pima Community C.,2,174,267,0,0,0,0,0,0,0,0,267,0,0
11240,r176,All minority-serving institutions -> Galveston C.,All minority-serving institutions,Galveston C.,2,175,259,0,0,0,0,0,0,0,0,259,0,0
11240,r177,All minority-serving institutions -> Johnson C. Smith U.,All minority-serving institutions,Johnson C. Smith U.,2,176,250,0,0,0,0,0,250,0,0,0,0,0
11240,r178,"All minority-serving institutions -> U. St. Thomas, Houston",All minority-serving institutions,"U. St. Thomas, Houston",2,176,250,0,0,0,0,0,250,0,0,0,0,0
11240,r179,"All minority-serving institutions -> St. Thomas U., Miami Gardens",All minority-serving institutions,"St. Thomas U., Miami Gardens",2,178,250,0,0,0,0,0,250,0,0,0,0,0
11240,r180,All minority-serving institutions -> Houston Baptist U.,All minority-serving institutions,Houston Baptist U.,2,179,250,0,0,0,0,0,0,0,0,250,0,0
11240,r181,All minority-serving institutions -> Saint Peter's U.,All minority-serving institutions,Saint Peter's U.,2,180,249,0,0,0,0,0,0,0,0,249,0,0
11240,r182,All minority-serving institutions -> Amarillo C.<sup>b</sup>,All minority-serving institutions,Amarillo C.<sup>b</sup>,2,181,240,0,0,0,0,0,0,0,0,240,0,0
11240,r183,All minority-serving institutions -> U. Houston-Downtown,All minority-serving institutions,U. Houston-Downtown,2,182,239,0,0,0,0,0,0,0,0,239,0,0
11240,r184,All minority-serving institutions -> U. La Verne,All minority-serving institutions,U. La Verne,2,183,235,0,0,0,0,0,0,0,235,0,0,0
11240,r185,All minority-serving institutions -> U. of Sacred Heart,All minority-serving institutions,U. of Sacred Heart,2,184,232,0,0,0,0,0,0,232,0,0,0,0
11240,r186,All minority-serving institutions -> State U. New York at Old Westbury,All minority-serving institutions,State U. New York at Old Westbury,2,185,220,0,0,0,0,0,0,80,0,140,0,0
11240,r187,"All minority-serving institutions -> Carlos Albizu U., San Juan",All minority-serving institutions,"Carlos Albizu U., San Juan",2,186,206,0,0,0,0,0,0,206,0,0,0,0
11240,r188,All minority-serving institutions -> Bloomfield C.,All minority-serving institutions,Bloomfield C.,2,187,200,0,0,0,0,0,0,0,0,200,0,0
11240,r189,All minority-serving institutions -> Shaw U.,All minority-serving institutions,Shaw U.,2,188,200,0,0,0,0,0,0,0,0,200,0,0
11240,r190,All minority-serving institutions -> Bakersfield C.,All minority-serving institutions,Bakersfield C.,2,189,200,0,0,0,0,0,0,0,0,200,0,0
11240,r191,All minority-serving institutions -> Alamo Colleges District<sup>b</sup>,All minority-serving institutions,Alamo Colleges District<sup>b</sup>,2,190,197,0,0,0,0,0,0,0,0,197,0,0
11240,r192,All minority-serving institutions -> Citrus C.,All minority-serving institutions,Citrus C.,2,191,187,0,0,0,0,0,0,0,0,187,0,0
11240,r193,"All minority-serving institutions -> San Diego Community C., district office",All minority-serving institutions,"San Diego Community C., district office",2,192,183,0,0,0,0,0,0,0,0,183,0,0
11240,r194,All minority-serving institutions -> Barry U.,All minority-serving institutions,Barry U.,2,193,173,0,0,0,0,0,0,0,0,173,0,0
11240,r195,All minority-serving institutions -> Kean U.,All minority-serving institutions,Kean U.,2,194,164,0,0,0,0,0,0,0,0,164,0,0
11240,r196,All minority-serving institutions -> Saginaw Chippewa Tribal C.,All minority-serving institutions,Saginaw Chippewa Tribal C.,2,195,157,0,0,0,0,0,0,0,0,0,157,0
11240,r197,All minority-serving institutions -> Southwestern Indian Polytechnic Institute,All minority-serving institutions,Southwestern Indian Polytechnic Institute,2,195,157,0,0,0,0,0,0,0,0,0,157,0
11240,r198,All minority-serving institutions -> New Jersey City U.,All minority-serving institutions,New Jersey City U.,2,197,150,0,0,0,0,0,0,0,0,150,0,0
11240,r199,All minority-serving institutions -> Virginia Union U.,All minority-serving institutions,Virginia Union U.,2,198,125,0,125,0,0,0,0,0,0,0,0,0
11240,r200,All minority-serving institutions -> Texas Wesleyan U.,All minority-serving institutions,Texas Wesleyan U.,2,199,125,0,0,0,0,0,0,0,0,125,0,0
11240,r201,All minority-serving institutions -> Texas C.,All minority-serving institutions,Texas C.,2,200,100,0,0,0,0,0,0,0,0,100,0,0
11240,r202,All minority-serving institutions -> U. Houston-Victoria,All minority-serving institutions,U. Houston-Victoria,2,200,100,0,0,0,0,0,0,0,0,100,0,0
11240,r203,All minority-serving institutions -> Florida Memorial U.,All minority-serving institutions,Florida Memorial U.,2,202,100,0,0,0,0,0,0,0,0,100,0,0
11240,r204,All minority-serving institutions -> Western New Mexico U.,All minority-serving institutions,Western New Mexico U.,2,203,50,0,0,0,0,0,0,0,0,0,50,0
11240,r205,All minority-serving institutions -> Heritage U.,All minority-serving institutions,Heritage U.,2,204,29,0,0,0,0,0,0,0,0,29,0,0
11240,r206,All minority-serving institutions -> Saint Augustine's U.,All minority-serving institutions,Saint Augustine's U.,2,205,27,0,0,0,0,0,0,27,0,0,0,0
11240,r207,All minority-serving institutions -> Laredo C.,All minority-serving institutions,Laredo C.,2,206,25,0,0,0,0,0,0,0,0,25,0,0
