table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3267,r297,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Linguistics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Linguistics,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,311,383,351,368,414,390,362,378,370,313,331
3267,r298,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Linguistics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Linguistics,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,5,17,17,16,19,26,21,22
3267,r299,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Linguistics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Linguistics,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,54,63,56,58,45,64,42,40,32,28,36
3267,r300,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Linguistics -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Linguistics,Temporary resident,,,,7,168,173,174,175,192,188,179,242,214,215,179
3267,r301,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,,,,,6,19933,20575,22083,24128,26091,26762,26321,25786,25501,23381,23098
3267,r302,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,,,,7,17477,17950,19550,21338,23310,23655,23044,22509,22086,19965,19681
3267,r303,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,1252,1343,1541,1706,1965,2019,2308,2305,2356,2473,2523
3267,r304,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,16225,16607,18009,19632,21345,21636,20736,20204,19730,17492,17158
3267,r305,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,117,135,136,137,134,134,161,142,137,129,133
3267,r306,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,1077,1135,1140,1138,1104,1041,1154,1032
3267,r307,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,952,942,1106,na,na,na,na,na,na,na,na
3267,r308,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,2668,2825,3296,3507,3950,4319,4312,4239,4147,3580,3680
3267,r309,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,79,55,70,64,74,68,72,58
3267,r310,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,10272,10319,10854,11809,12652,12631,12170,11833,11432,10671,10300
3267,r311,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,267,416,463,579,603,628,572,635
3267,r312,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,2216,2386,2617,2756,3003,2879,2312,2209,2277,1314,1320
3267,r313,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Political science and public administration -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Political science and public administration,Temporary resident,,,,7,2456,2625,2533,2790,2781,3107,3277,3277,3415,3416,3417
3267,r314,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,,,,,6,1571,1601,1453,1640,1810,1652,1661,1481,1419,1442,1470
3267,r315,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,,,,7,1432,1440,1300,1476,1638,1481,1492,1318,1242,1287,1286
3267,r316,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,105,140,112,166,201,177,209,192,197,197,225
3267,r317,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,1327,1300,1188,1310,1437,1304,1283,1126,1045,1090,1061
3267,r318,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,12,8,11,8,15,7,6,7,4,7,6
3267,r319,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,86,84,81,58,61,48,79,58
3267,r320,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,67,67,56,na,na,na,na,na,na,na,na
3267,r321,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,201,202,205,198,203,220,250,197,159,180,215
3267,r322,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,0,1,1,3,0,2,3,5
3267,r323,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,915,894,796,863,977,876,847,743,742,719,675
3267,r324,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,27,43,46,56,53,42,57,47
3267,r325,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,132,129,120,128,114,73,63,65,48,45,55
3267,r326,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Sociology -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Sociology,Temporary resident,,,,7,139,161,153,164,172,171,169,163,177,155,184
3267,r327,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other ,Both sexes,All fields,All S&E,Science,Social sciences,Other ,,,,,6,3873,4366,5044,4843,5269,5411,5240,5160,5047,5365,5387
3267,r328,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,,,,7,3554,3950,4620,4462,4817,4972,4796,4696,4550,4755,4711
3267,r329,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,225,253,300,333,364,380,393,459,445,581,573
3267,r330,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,3329,3697,4320,4129,4453,4592,4403,4237,4105,4174,4138
3267,r331,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,14,21,37,32,25,23,20,17,19,20,18
3267,r332,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,176,205,196,185,181,190,220,240
3267,r333,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,138,160,195,na,na,na,na,na,na,na,na
3267,r334,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,445,481,689,545,550,691,720,721,709,759,699
3267,r335,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,11,8,6,13,16,10,5,14
3267,r336,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,2425,2622,2931,2930,3179,3197,3013,2873,2760,2736,2750
3267,r337,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,65,108,86,131,122,116,135,143
3267,r338,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Other ,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,307,413,468,370,378,393,321,307,301,299,274
3267,r339,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Other  -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Other ,Temporary resident,,,,7,319,416,424,381,452,439,444,464,497,610,676
3267,r340,Both sexes -> All fields -> All S&E -> Engineering,Both sexes,All fields,All S&E,Engineering,,,,,,,4,33177,36510,37614,41282,43175,43388,45362,49207,55166,56971,55982
3267,r341,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,,,,,,5,19749,20940,21685,23895,25591,25469,25471,24747,24742,24958,25745
3267,r342,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,,,6,1243,1317,1447,1709,1985,2075,2209,2290,2214,2426,2552
3267,r343,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,,,,,6,18506,19623,20238,22186,23606,23394,23262,22457,22528,22532,23193
3267,r344,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,,,7,86,89,87,78,92,79,55,59,80,77,70
3267,r345,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian,,,,7,na,na,na,3942,3792,3867,3574,3469,3599,3661,3691
3267,r346,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,,,7,3494,3929,3736,na,na,na,na,na,na,na,na
3267,r347,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,,,7,977,971,1098,1180,1245,1255,1228,1323,1269,1247,1268
3267,r348,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,,,7,na,na,na,19,38,34,35,35,26,41,30
3267,r349,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,,,7,12077,12428,12919,14579,16022,15556,15591,15263,15079,15297,15913
3267,r350,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,,,7,na,na,na,296,392,492,568,585,720,700,791
3267,r351,Both sexes -> All fields -> All S&E -> Engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,,,7,1872,2206,2398,2092,2025,2111,2211,1723,1755,1509,1430
3267,r352,Both sexes -> All fields -> All S&E -> Engineering -> Temporary resident,Both sexes,All fields,All S&E,Engineering,Temporary resident,,,,,,5,13428,15570,15929,17387,17584,17919,19891,24460,30424,32013,30237
3267,r353,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,,,,,,5,1036,1075,1098,1306,1408,1266,1311,1318,1438,1580,1620
3267,r354,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,,,,,6,798,839,833,974,1079,979,991,983,1040,1147,1128
3267,r355,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,,7,32,34,45,61,68,81,78,88,74,113,115
3267,r356,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,,,,7,766,805,788,913,1011,898,913,895,966,1034,1013
3267,r357,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,,8,1,7,9,3,1,6,3,3,2,3,4
3267,r358,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,,8,na,na,na,109,126,111,110,98,108,107,147
3267,r359,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,,8,74,82,87,na,na,na,na,na,na,na,na
3267,r360,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,,8,25,19,30,25,18,22,29,18,26,26,30
3267,r361,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,,8,na,na,na,0,2,1,1,0,0,2,1
3267,r362,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,,8,601,650,600,699,805,694,708,711,758,804,749
3267,r363,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,,8,na,na,na,15,20,23,23,30,30,40,41
3267,r364,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,,8,65,47,62,62,39,41,39,35,42,52,41
3267,r365,Both sexes -> All fields -> All S&E -> Engineering -> Aerospace engineering -> Temporary resident,Both sexes,All fields,All S&E,Engineering,Aerospace engineering,Temporary resident,,,,,6,238,236,265,332,329,287,320,335,398,433,492
3267,r366,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering,Both sexes,All fields,All S&E,Engineering,Chemical engineering,,,,,,5,1230,1285,1430,1741,1911,1932,2092,2278,2306,2441,2542
3267,r367,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,,,,,6,609,626,720,830,916,875,949,1015,984,1088,1113
3267,r368,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,,7,42,46,37,53,58,62,65,96,79,94,81
3267,r369,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,,,,7,567,580,683,777,858,813,884,919,905,994,1032
3267,r370,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,,8,3,3,3,2,2,1,0,3,3,6,2
3267,r371,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,,8,na,na,na,153,164,153,171,174,207,195,178
3267,r372,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,,8,93,101,115,na,na,na,na,na,na,na,na
3267,r373,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,,8,46,31,46,42,48,66,50,62,52,52,49
3267,r374,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,,8,na,na,na,0,2,1,1,0,0,0,1
3267,r375,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,,8,369,388,445,505,561,524,595,590,551,642,684
3267,r376,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,,8,na,na,na,15,18,13,14,30,22,29,40
3267,r377,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Engineering,Chemical engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,,8,56,57,74,60,63,55,53,60,70,70,78
3267,r378,Both sexes -> All fields -> All S&E -> Engineering -> Chemical engineering -> Temporary resident,Both sexes,All fields,All S&E,Engineering,Chemical engineering,Temporary resident,,,,,6,621,659,710,911,995,1057,1143,1263,1322,1353,1429
3267,r379,Both sexes -> All fields -> All S&E -> Engineering -> Civil engineering,Both sexes,All fields,All S&E,Engineering,Civil engineering,,,,,,5,4327,4570,4962,5915,6405,6486,6691,6573,6921,6993,7252
3267,r380,Both sexes -> All fields -> All S&E -> Engineering -> Civil engineering -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Engineering,Civil engineering,U.S. citizen and permanent resident,,,,,6,3054,3233,3527,4296,4657,4658,4583,4077,4035,3771,3870
3267,r381,Both sexes -> All fields -> All S&E -> Engineering -> Civil engineering -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Engineering,Civil engineering,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,,7,208,217,268,318,405,425,467,445,445,452,428
3267,r382,Both sexes -> All fields -> All S&E -> Engineering -> Civil engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Engineering,Civil engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,,,,7,2846,3016,3259,3978,4252,4233,4116,3632,3590,3319,3442
3267,r383,Both sexes -> All fields -> All S&E -> Engineering -> Civil engineering -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Engineering,Civil engineering,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,,8,13,18,12,16,17,14,12,9,13,5,13
