table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_agriculture,field_energy,field_environment_and_natural_resources,field_health,field_transportation,field_othera
9948,r326,"United States<sup>b</sup> -> Pennsylvania -> Conservation and Natural Resources, Department of",United States<sup>b</sup>,Pennsylvania,"Conservation and Natural Resources, Department of",3,505181,0,0,505181,0,0,0
9948,r327,"United States<sup>b</sup> -> Pennsylvania -> Environmental Protection, Department of",United States<sup>b</sup>,Pennsylvania,"Environmental Protection, Department of",3,196401,0,149908,0,46493,0,0
9948,r328,United States<sup>b</sup> -> Pennsylvania -> Fish and Boat Commission,United States<sup>b</sup>,Pennsylvania,Fish and Boat Commission,3,348312,0,0,348312,0,0,0
9948,r329,United States<sup>b</sup> -> Pennsylvania -> Game Commission,United States<sup>b</sup>,Pennsylvania,Game Commission,3,12697359,0,0,12697359,0,0,0
9948,r330,"United States<sup>b</sup> -> Pennsylvania -> Health, Department of",United States<sup>b</sup>,Pennsylvania,"Health, Department of",3,46483760,0,0,0,46483760,0,0
9948,r331,United States<sup>b</sup> -> Pennsylvania -> Susquehanna River Basin Commission,United States<sup>b</sup>,Pennsylvania,Susquehanna River Basin Commission,3,130000,0,0,130000,0,0,0
9948,r332,"United States<sup>b</sup> -> Pennsylvania -> Transportation, Department of",United States<sup>b</sup>,Pennsylvania,"Transportation, Department of",3,2890235,0,0,0,0,2890235,0
9948,r333,United States<sup>b</sup> -> Rhode Island,United States<sup>b</sup>,Rhode Island,,2,8361413,99985,136999,6658944,363485,900000,202000
9948,r334,United States<sup>b</sup> -> Rhode Island -> Commerce Corporation,United States<sup>b</sup>,Rhode Island,Commerce Corporation,3,986076,99985,136999,183607,363485,0,202000
9948,r335,"United States<sup>b</sup> -> Rhode Island -> Fish and Wildlife; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Fish and Wildlife; Environmental Management, Department of",3,4044625,0,0,4044625,0,0,0
9948,r336,"United States<sup>b</sup> -> Rhode Island -> Marine Fisheries; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Marine Fisheries; Environmental Management, Department of",3,2169953,0,0,2169953,0,0,0
9948,r337,"United States<sup>b</sup> -> Rhode Island -> Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",3,181937,0,0,181937,0,0,0
9948,r338,"United States<sup>b</sup> -> Rhode Island -> Transportation, Department of",United States<sup>b</sup>,Rhode Island,"Transportation, Department of",3,900000,0,0,0,0,900000,0
9948,r339,United States<sup>b</sup> -> Rhode Island -> Water Resources Board,United States<sup>b</sup>,Rhode Island,Water Resources Board,3,78822,0,0,78822,0,0,0
9948,r340,United States<sup>b</sup> -> South Carolina,United States<sup>b</sup>,South Carolina,,2,50056315,1770038,562345,29745041,13374650,2581949,2022292
9948,r341,"United States<sup>b</sup> -> South Carolina -> Agriculture, Department of",United States<sup>b</sup>,South Carolina,"Agriculture, Department of",3,1180047,1130047,50000,0,0,0,0
9948,r342,"United States<sup>b</sup> -> South Carolina -> Disabilities and Special Needs, Department of",United States<sup>b</sup>,South Carolina,"Disabilities and Special Needs, Department of",3,11798260,0,0,0,11798260,0,0
9948,r343,"United States<sup>b</sup> -> South Carolina -> Health and Environmental Control, Department of",United States<sup>b</sup>,South Carolina,"Health and Environmental Control, Department of",3,1146936,459991,0,0,686945,0,0
9948,r344,"United States<sup>b</sup> -> South Carolina -> Mental Health, Department of",United States<sup>b</sup>,South Carolina,"Mental Health, Department of",3,39467,0,0,0,39467,0,0
9948,r345,"United States<sup>b</sup> -> South Carolina -> Natural Resources, Department of",United States<sup>b</sup>,South Carolina,"Natural Resources, Department of",3,26580926,0,0,26580926,0,0,0
9948,r346,United States<sup>b</sup> -> South Carolina -> Public Service Authority,United States<sup>b</sup>,South Carolina,Public Service Authority,3,512345,0,512345,0,0,0,0
9948,r347,United States<sup>b</sup> -> South Carolina -> Research Authority,United States<sup>b</sup>,South Carolina,Research Authority,3,3197270,180000,0,25000,849978,125000,2017292
9948,r348,United States<sup>b</sup> -> South Carolina -> Sea Grant Consortium,United States<sup>b</sup>,South Carolina,Sea Grant Consortium,3,3144115,0,0,3139115,0,0,5000
9948,r349,"United States<sup>b</sup> -> South Carolina -> Transportation, Department of",United States<sup>b</sup>,South Carolina,"Transportation, Department of",3,2456949,0,0,0,0,2456949,0
9948,r350,United States<sup>b</sup> -> South Dakota,United States<sup>b</sup>,South Dakota,,2,4595753,2486260,0,0,0,2109493,0
9948,r351,United States<sup>b</sup> -> South Dakota -> Corn Utilization Council,United States<sup>b</sup>,South Dakota,Corn Utilization Council,3,50000,50000,0,0,0,0,0
9948,r352,"United States<sup>b</sup> -> South Dakota -> Midwest Dairy Association, South Dakota Division",United States<sup>b</sup>,South Dakota,"Midwest Dairy Association, South Dakota Division",3,67509,67509,0,0,0,0,0
9948,r353,United States<sup>b</sup> -> South Dakota -> Nutrient Research and Education Council,United States<sup>b</sup>,South Dakota,Nutrient Research and Education Council,3,972936,972936,0,0,0,0,0
9948,r354,United States<sup>b</sup> -> South Dakota -> Oilseeds Council,United States<sup>b</sup>,South Dakota,Oilseeds Council,3,352798,352798,0,0,0,0,0
9948,r355,United States<sup>b</sup> -> South Dakota -> Pulse Crop Council,United States<sup>b</sup>,South Dakota,Pulse Crop Council,3,31390,31390,0,0,0,0,0
9948,r356,United States<sup>b</sup> -> South Dakota -> Soybean Research and Promotion Council,United States<sup>b</sup>,South Dakota,Soybean Research and Promotion Council,3,449642,449642,0,0,0,0,0
9948,r357,"United States<sup>b</sup> -> South Dakota -> Transportation, Department of",United States<sup>b</sup>,South Dakota,"Transportation, Department of",3,2109493,0,0,0,0,2109493,0
9948,r358,United States<sup>b</sup> -> South Dakota -> Weed and Pest Control Commission,United States<sup>b</sup>,South Dakota,Weed and Pest Control Commission,3,47000,47000,0,0,0,0,0
9948,r359,United States<sup>b</sup> -> South Dakota -> Wheat Commission,United States<sup>b</sup>,South Dakota,Wheat Commission,3,514985,514985,0,0,0,0,0
9948,r360,United States<sup>b</sup> -> Tennessee,United States<sup>b</sup>,Tennessee,,2,38959330,0,0,314273,0,5399804,33245253
9948,r361,"United States<sup>b</sup> -> Tennessee -> Education, Department of",United States<sup>b</sup>,Tennessee,"Education, Department of",3,26245253,0,0,0,0,0,26245253
9948,r362,"United States<sup>b</sup> -> Tennessee -> Environment and Conservation, Department of",United States<sup>b</sup>,Tennessee,"Environment and Conservation, Department of",3,314273,0,0,314273,0,0,0
9948,r363,United States<sup>b</sup> -> Tennessee -> LaunchTN,United States<sup>b</sup>,Tennessee,LaunchTN,3,7000000,0,0,0,0,0,7000000
9948,r364,"United States<sup>b</sup> -> Tennessee -> Transportation, Department of",United States<sup>b</sup>,Tennessee,"Transportation, Department of",3,5399804,0,0,0,0,5399804,0
9948,r365,United States<sup>b</sup> -> Texas,United States<sup>b</sup>,Texas,,2,247609284,1353356,0,6661241,214612352,24982335,0
9948,r366,"United States<sup>b</sup> -> Texas -> Agriculture, Department of",United States<sup>b</sup>,Texas,"Agriculture, Department of",3,1353356,1353356,0,0,0,0,0
9948,r367,United States<sup>b</sup> -> Texas -> Alzheimer's Research and Care Consortium (TARCC),United States<sup>b</sup>,Texas,Alzheimer's Research and Care Consortium (TARCC),3,4384547,0,0,0,4384547,0,0
9948,r368,United States<sup>b</sup> -> Texas -> Cancer Prevention and Research Institute,United States<sup>b</sup>,Texas,Cancer Prevention and Research Institute,3,208262268,0,0,0,208262268,0,0
9948,r369,"United States<sup>b</sup> -> Texas -> Environmental Quality, Commission on",United States<sup>b</sup>,Texas,"Environmental Quality, Commission on",3,1490243,0,0,1490243,0,0,0
9948,r370,United States<sup>b</sup> -> Texas -> Parks and Wildlife Department,United States<sup>b</sup>,Texas,Parks and Wildlife Department,3,4445763,0,0,4445763,0,0,0
9948,r371,"United States<sup>b</sup> -> Texas -> State Health Services, Department of ",United States<sup>b</sup>,Texas,"State Health Services, Department of ",3,1965537,0,0,0,1965537,0,0
9948,r372,"United States<sup>b</sup> -> Texas -> Transportation, Department of",United States<sup>b</sup>,Texas,"Transportation, Department of",3,24982335,0,0,0,0,24982335,0
9948,r373,United States<sup>b</sup> -> Texas -> Water Development Board,United States<sup>b</sup>,Texas,Water Development Board,3,725235,0,0,725235,0,0,0
9948,r374,United States<sup>b</sup> -> Utah,United States<sup>b</sup>,Utah,,2,8837531,305965,0,5847503,0,2684063,0
9948,r375,"United States<sup>b</sup> -> Utah -> Agriculture And Food, Department Of",United States<sup>b</sup>,Utah,"Agriculture And Food, Department Of",3,305965,305965,0,0,0,0,0
9948,r376,"United States<sup>b</sup> -> Utah -> Environmental Quality, Department of",United States<sup>b</sup>,Utah,"Environmental Quality, Department of",3,618560,0,0,618560,0,0,0
9948,r377,"United States<sup>b</sup> -> Utah -> Natural Resources, Department of",United States<sup>b</sup>,Utah,"Natural Resources, Department of",3,5228943,0,0,5228943,0,0,0
9948,r378,"United States<sup>b</sup> -> Utah -> Transportation, Department of ",United States<sup>b</sup>,Utah,"Transportation, Department of ",3,2684063,0,0,0,0,2684063,0
9948,r379,United States<sup>b</sup> -> Vermont,United States<sup>b</sup>,Vermont,,2,1460157,0,0,63773,553199,843185,0
9948,r380,"United States<sup>b</sup> -> Vermont -> Agriculture, Food, and Markets, Agency of",United States<sup>b</sup>,Vermont,"Agriculture, Food, and Markets, Agency of",3,63773,0,0,63773,0,0,0
9948,r381,"United States<sup>b</sup> -> Vermont -> Human Services, Agency of",United States<sup>b</sup>,Vermont,"Human Services, Agency of",3,553199,0,0,0,553199,0,0
9948,r382,"United States<sup>b</sup> -> Vermont -> Transportation, Agency of",United States<sup>b</sup>,Vermont,"Transportation, Agency of",3,843185,0,0,0,0,843185,0
9948,r383,United States<sup>b</sup> -> Virginia,United States<sup>b</sup>,Virginia,,2,40253504,3267434,412180,10742492,2963275,16489762,6378361
9948,r384,"United States<sup>b</sup> -> Virginia -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,Virginia,"Agriculture and Consumer Services, Department of",3,2949439,2949439,0,0,0,0,0
9948,r385,"United States<sup>b</sup> -> Virginia -> Behavioral Health And Developmental Services, Department of",United States<sup>b</sup>,Virginia,"Behavioral Health And Developmental Services, Department of",3,1240,0,0,0,0,0,1240
9948,r386,United States<sup>b</sup> -> Virginia -> Commonwealth Health Research Board,United States<sup>b</sup>,Virginia,Commonwealth Health Research Board,3,1249650,0,0,0,1249650,0,0
9948,r387,"United States<sup>b</sup> -> Virginia -> Education, Department of",United States<sup>b</sup>,Virginia,"Education, Department of",3,1115000,0,0,0,0,0,1115000
9948,r388,"United States<sup>b</sup> -> Virginia -> Energy, Department of",United States<sup>b</sup>,Virginia,"Energy, Department of",3,1629726,0,0,1629726,0,0,0
9948,r389,"United States<sup>b</sup> -> Virginia -> Environmental Quality, Department of",United States<sup>b</sup>,Virginia,"Environmental Quality, Department of",3,347705,0,0,347705,0,0,0
9948,r390,"United States<sup>b</sup> -> Virginia -> Forensic Science, Department of",United States<sup>b</sup>,Virginia,"Forensic Science, Department of",3,1016000,0,0,0,0,0,1016000
9948,r391,"United States<sup>b</sup> -> Virginia -> Forestry, Department of",United States<sup>b</sup>,Virginia,"Forestry, Department of",3,610930,0,0,610930,0,0,0
9948,r392,United States<sup>b</sup> -> Virginia -> Foundation for Healthy Youth,United States<sup>b</sup>,Virginia,Foundation for Healthy Youth,3,808437,0,0,0,808437,0,0
9948,r393,United States<sup>b</sup> -> Virginia -> Innovation Partnership Corporation,United States<sup>b</sup>,Virginia,Innovation Partnership Corporation,3,10980762,244995,412180,3594694,905188,2577584,3246121
9948,r394,United States<sup>b</sup> -> Virginia -> Institute for Advanced Learning and Research,United States<sup>b</sup>,Virginia,Institute for Advanced Learning and Research,3,73000,73000,0,0,0,0,0
9948,r395,United States<sup>b</sup> -> Virginia -> Marine Resources Commission,United States<sup>b</sup>,Virginia,Marine Resources Commission,3,1990284,0,0,1990284,0,0,0
9948,r396,"United States<sup>b</sup> -> Virginia -> Natural History, Museum of",United States<sup>b</sup>,Virginia,"Natural History, Museum of",3,856356,0,0,856356,0,0,0
9948,r397,United States<sup>b</sup> -> Virginia -> Rail And Public Transportation,United States<sup>b</sup>,Virginia,Rail And Public Transportation,3,260000,0,0,0,0,260000,0
9948,r398,"United States<sup>b</sup> -> Virginia -> Social Services, Department of",United States<sup>b</sup>,Virginia,"Social Services, Department of",3,1000000,0,0,0,0,0,1000000
9948,r399,"United States<sup>b</sup> -> Virginia -> Transportation, Department of",United States<sup>b</sup>,Virginia,"Transportation, Department of",3,13652178,0,0,0,0,13652178,0
9948,r400,"United States<sup>b</sup> -> Virginia -> Wildlife Resources, Department of",United States<sup>b</sup>,Virginia,"Wildlife Resources, Department of",3,1712797,0,0,1712797,0,0,0
9948,r401,United States<sup>b</sup> -> Washington,United States<sup>b</sup>,Washington,,2,60886219,13620631,15236975,22916358,1362789,4527700,3221766
9948,r402,"United States<sup>b</sup> -> Washington -> Agriculture, Department of",United States<sup>b</sup>,Washington,"Agriculture, Department of",3,3415009,3415009,0,0,0,0,0
9948,r403,United States<sup>b</sup> -> Washington -> Alfalfa Seed Commission,United States<sup>b</sup>,Washington,Alfalfa Seed Commission,3,20000,20000,0,0,0,0,0
9948,r404,United States<sup>b</sup> -> Washington -> Asparagus Commission,United States<sup>b</sup>,Washington,Asparagus Commission,3,40000,40000,0,0,0,0,0
9948,r405,United States<sup>b</sup> -> Washington -> Blueberry Commission,United States<sup>b</sup>,Washington,Blueberry Commission,3,217000,217000,0,0,0,0,0
9948,r406,"United States<sup>b</sup> -> Washington -> Commerce, Department of",United States<sup>b</sup>,Washington,"Commerce, Department of",3,14792431,0,14792431,0,0,0,0
9948,r407,United States<sup>b</sup> -> Washington -> Cranberry Commission,United States<sup>b</sup>,Washington,Cranberry Commission,3,15880,15880,0,0,0,0,0
9948,r408,United States<sup>b</sup> -> Washington -> Dairy Products Commission,United States<sup>b</sup>,Washington,Dairy Products Commission,3,80000,80000,0,0,0,0,0
9948,r409,"United States<sup>b</sup> -> Washington -> Ecology, Department of",United States<sup>b</sup>,Washington,"Ecology, Department of",3,1353380,0,0,1353380,0,0,0
9948,r410,"United States<sup>b</sup> -> Washington -> Fish and Wildlife, Department of",United States<sup>b</sup>,Washington,"Fish and Wildlife, Department of",3,11727293,0,0,11727293,0,0,0
9948,r411,United States<sup>b</sup> -> Washington -> Fruit Commission,United States<sup>b</sup>,Washington,Fruit Commission,3,97789,0,0,0,97789,0,0
9948,r412,United States<sup>b</sup> -> Washington -> Grain Commission,United States<sup>b</sup>,Washington,Grain Commission,3,2046962,2046962,0,0,0,0,0
9948,r413,"United States<sup>b</sup> -> Washington -> Health, Department of",United States<sup>b</sup>,Washington,"Health, Department of",3,1265000,0,0,0,1265000,0,0
9948,r414,United States<sup>b</sup> -> Washington -> Hop Commission,United States<sup>b</sup>,Washington,Hop Commission,3,134868,134868,0,0,0,0,0
9948,r415,"United States<sup>b</sup> -> Washington -> Labor and Industries, Department of",United States<sup>b</sup>,Washington,"Labor and Industries, Department of",3,3221766,0,0,0,0,0,3221766
9948,r416,United States<sup>b</sup> -> Washington -> Mint Commission,United States<sup>b</sup>,Washington,Mint Commission,3,32739,32739,0,0,0,0,0
9948,r417,"United States<sup>b</sup> -> Washington -> Natural Resources, Department of",United States<sup>b</sup>,Washington,"Natural Resources, Department of",3,7767429,0,444544,7322885,0,0,0
9948,r418,United States<sup>b</sup> -> Washington -> Oilseeds Commission,United States<sup>b</sup>,Washington,Oilseeds Commission,3,120538,120538,0,0,0,0,0
9948,r419,"United States<sup>b</sup> -> Washington -> Pesticide Registration, Commission on",United States<sup>b</sup>,Washington,"Pesticide Registration, Commission on",3,405000,405000,0,0,0,0,0
9948,r420,United States<sup>b</sup> -> Washington -> Potato Commission,United States<sup>b</sup>,Washington,Potato Commission,3,895660,895660,0,0,0,0,0
9948,r421,United States<sup>b</sup> -> Washington -> Puget Sound Partnership,United States<sup>b</sup>,Washington,Puget Sound Partnership,3,2512800,0,0,2512800,0,0,0
9948,r422,United States<sup>b</sup> -> Washington -> Pulse Crops Commission,United States<sup>b</sup>,Washington,Pulse Crops Commission,3,124303,124303,0,0,0,0,0
9948,r423,United States<sup>b</sup> -> Washington -> Red Raspberry Commission,United States<sup>b</sup>,Washington,Red Raspberry Commission,3,180470,180470,0,0,0,0,0
9948,r424,"United States<sup>b</sup> -> Washington -> Transportation, Department of",United States<sup>b</sup>,Washington,"Transportation, Department of",3,4527700,0,0,0,0,4527700,0
9948,r425,United States<sup>b</sup> -> Washington -> Tree Fruit Research Commission,United States<sup>b</sup>,Washington,Tree Fruit Research Commission,3,5231737,5231737,0,0,0,0,0
9948,r426,United States<sup>b</sup> -> Washington -> Turfgrass Seed Commission,United States<sup>b</sup>,Washington,Turfgrass Seed Commission,3,157209,157209,0,0,0,0,0
9948,r427,United States<sup>b</sup> -> Washington -> Wine Commission,United States<sup>b</sup>,Washington,Wine Commission,3,503256,503256,0,0,0,0,0
9948,r428,United States<sup>b</sup> -> West Virginia,United States<sup>b</sup>,West Virginia,,2,9180282,244126,1333732,2433225,241625,2260000,2667574
9948,r429,"United States<sup>b</sup> -> West Virginia -> Agriculture, Department of",United States<sup>b</sup>,West Virginia,"Agriculture, Department of",3,244126,244126,0,0,0,0,0
9948,r430,United States<sup>b</sup> -> West Virginia -> Geological and Economic Survey,United States<sup>b</sup>,West Virginia,Geological and Economic Survey,3,2053431,0,1161760,527209,0,0,364462
9948,r431,United States<sup>b</sup> -> West Virginia -> Higher Education Policy Commission,United States<sup>b</sup>,West Virginia,Higher Education Policy Commission,3,2748699,0,171972,31990,241625,0,2303112
9948,r432,"United States<sup>b</sup> -> West Virginia -> Natural Resources, Department of",United States<sup>b</sup>,West Virginia,"Natural Resources, Department of",3,1874026,0,0,1874026,0,0,0
9948,r433,"United States<sup>b</sup> -> West Virginia -> Transportation, Department of",United States<sup>b</sup>,West Virginia,"Transportation, Department of",3,2260000,0,0,0,0,2260000,0
9948,r434,United States<sup>b</sup> -> Wisconsin,United States<sup>b</sup>,Wisconsin,,2,19060693,2539311,0,7047780,1314143,4217027,3942432
9948,r435,"United States<sup>b</sup> -> Wisconsin -> Agriculture, Trade and Consumer Protection, Department of",United States<sup>b</sup>,Wisconsin,"Agriculture, Trade and Consumer Protection, Department of",3,2539311,2539311,0,0,0,0,0
9948,r436,United States<sup>b</sup> -> Wisconsin -> Economic Development Corporation,United States<sup>b</sup>,Wisconsin,Economic Development Corporation,3,5256575,0,0,0,1314143,0,3942432
9948,r437,"United States<sup>b</sup> -> Wisconsin -> Natural Resources, Department of",United States<sup>b</sup>,Wisconsin,"Natural Resources, Department of",3,7047780,0,0,7047780,0,0,0
9948,r438,"United States<sup>b</sup> -> Wisconsin -> Transportation, Department of",United States<sup>b</sup>,Wisconsin,"Transportation, Department of",3,4217027,0,0,0,0,4217027,0
9948,r439,United States<sup>b</sup> -> Wyoming,United States<sup>b</sup>,Wyoming,,2,5657338,640504,1150355,2086841,656000,768083,355555
9948,r440,"United States<sup>b</sup> -> Wyoming -> Agriculture, Department of",United States<sup>b</sup>,Wyoming,"Agriculture, Department of",3,640504,640504,0,0,0,0,0
9948,r441,United States<sup>b</sup> -> Wyoming -> Business Council,United States<sup>b</sup>,Wyoming,Business Council,3,1011555,0,0,0,656000,0,355555
9948,r442,United States<sup>b</sup> -> Wyoming -> Enhanced Oil Recovery Institute,United States<sup>b</sup>,Wyoming,Enhanced Oil Recovery Institute,3,1032669,0,1032669,0,0,0,0
9948,r443,United States<sup>b</sup> -> Wyoming -> Game and Fish Department,United States<sup>b</sup>,Wyoming,Game and Fish Department,3,1658878,0,0,1658878,0,0,0
9948,r444,United States<sup>b</sup> -> Wyoming -> State Geological Survey,United States<sup>b</sup>,Wyoming,State Geological Survey,3,235372,0,117686,117686,0,0,0
9948,r445,"United States<sup>b</sup> -> Wyoming -> Transportation, Department of",United States<sup>b</sup>,Wyoming,"Transportation, Department of",3,768083,0,0,0,0,768083,0
9948,r446,United States<sup>b</sup> -> Wyoming -> Water Development Office,United States<sup>b</sup>,Wyoming,Water Development Office,3,310277,0,0,310277,0,0,0
9948,r447,Puerto Rico<sup>c</sup>,Puerto Rico<sup>c</sup>,,,1,17058786,258249,0,796996,11118968,0,4884573
9948,r448,Puerto Rico<sup>c</sup> -> Comprehensive Cancer Center,Puerto Rico<sup>c</sup>,Comprehensive Cancer Center,,2,8273926,0,0,0,7893217,0,380709
9948,r449,Puerto Rico<sup>c</sup> -> Economic Development & Commerce,Puerto Rico<sup>c</sup>,Economic Development & Commerce,,2,760000,0,0,160000,420000,0,180000
9948,r450,Puerto Rico<sup>c</sup> -> Innovation & Technology Services,Puerto Rico<sup>c</sup>,Innovation & Technology Services,,2,3555203,0,0,0,678603,0,2876600
9948,r451,Puerto Rico<sup>c</sup> -> Institute of Statistics,Puerto Rico<sup>c</sup>,Institute of Statistics,,2,1462042,0,0,0,339960,0,1122082
9948,r452,Puerto Rico<sup>c</sup> -> Mental Health and Anti-Addiction Services Administration,Puerto Rico<sup>c</sup>,Mental Health and Anti-Addiction Services Administration,,2,225000,0,0,0,225000,0,0
9948,r453,"Puerto Rico<sup>c</sup> -> Science, Technology and Research Trust",Puerto Rico<sup>c</sup>,"Science, Technology and Research Trust",,2,2782615,258249,0,636996,1562188,0,325182
