table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2020_atmospheric_science_and_meteorology,field_2020_geological_and_earth_sciences,field_2020_ocean_sciences_and_marine_sciences,field_2020_geosciences_atmospheric_sciences_and_ocean_sciences_nec
5421,r269,All institutions -> Stonehill C.,All institutions,Stonehill C.,2,268,"['ne', '']","['ne', '']","['ne', '']","['393', '']","['0', '']","['0', '']","['393', '']","['0', '']"
5421,r270,All institutions -> Macalester C.,All institutions,Macalester C.,2,269,"['420', '']","['210', '']","['427', '']","['390', '']","['248', '']","['122', '']","['0', '']","['20', '']"
5421,r271,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,270,"['485', '']","['116', '']","['462', '']","['371', '']","['318', '']","['0', '']","['53', '']","['0', '']"
5421,r272,All institutions -> U. Dayton,All institutions,U. Dayton,2,271,"['77', '']","['225', '']","['428', '']","['359', '']","['252', '']","['107', '']","['0', '']","['0', '']"
5421,r273,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,272,"['1,220', '']","['1,196', '']","['871', '']","['354', '']","['0', '']","['0', '']","['0', '']","['354', '']"
5421,r274,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,273,"['206', '']","['85', '']","['396', '']","['353', '']","['0', '']","['353', '']","['0', '']","['0', '']"
5421,r275,All institutions -> Long Island U.,All institutions,Long Island U.,2,274,"['0', '']","['0', '']","['40', '']","['345', '']","['0', '']","['345', '']","['0', '']","['0', '']"
5421,r276,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,275,"['364', '']","['693', '']","['420', '']","['329', '']","['0', '']","['300', '']","['29', '']","['0', '']"
5421,r277,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,276,"['395', '']","['287', '']","['303', '']","['321', '']","['0', '']","['321', '']","['0', '']","['0', '']"
5421,r278,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,277,"['0', 'i']","['0', 'i']","['358', 'i']","['312', 'i']","['0', 'i']","['256', 'i']","['0', 'i']","['56', 'i']"
5421,r279,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,278,"['582', '']","['495', '']","['402', '']","['308', '']","['0', '']","['188', '']","['0', '']","['120', '']"
5421,r280,All institutions -> Kean U.,All institutions,Kean U.,2,279,"['ne', '']","['ne', '']","['ne', '']","['301', '']","['0', '']","['301', '']","['0', '']","['0', '']"
5421,r281,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,280,"['ne', '']","['ne', '']","['331', '']","['298', '']","['0', '']","['261', '']","['0', '']","['37', '']"
5421,r282,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,281,"['637', '']","['489', '']","['494', '']","['297', '']","['0', '']","['39', '']","['258', '']","['0', '']"
5421,r283,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,282,"['42', '']","['74', '']","['140', '']","['296', '']","['0', '']","['296', '']","['0', '']","['0', '']"
5421,r284,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,282,"['235', '']","['339', '']","['412', '']","['296', '']","['0', '']","['296', '']","['0', '']","['0', '']"
5421,r285,All institutions -> U. Akron,All institutions,U. Akron,2,284,"['244', '']","['187', '']","['192', '']","['285', '']","['0', '']","['285', '']","['0', '']","['0', '']"
5421,r286,All institutions -> Pomona C.,All institutions,Pomona C.,2,285,"['453', '']","['131', '']","['236', '']","['274', '']","['0', '']","['134', '']","['0', '']","['140', '']"
5421,r287,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,286,"['401', '']","['268', '']","['185', '']","['260', '']","['0', '']","['260', '']","['0', '']","['0', '']"
5421,r288,All institutions -> Marshall U.,All institutions,Marshall U.,2,287,"['58', '']","['39', '']","['164', '']","['258', '']","['0', '']","['0', '']","['0', '']","['258', '']"
5421,r289,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,288,"['267', '']","['109', '']","['168', '']","['253', '']","['0', '']","['88', '']","['165', '']","['0', '']"
5421,r290,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,289,"['1,885', '']","['1,034', '']","['1,154', '']","['250', '']","['11', '']","['11', '']","['228', '']","['0', '']"
5421,r291,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,290,"['204', '']","['168', '']","['178', '']","['248', '']","['0', '']","['246', '']","['2', '']","['0', '']"
5421,r292,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,291,"['512', '']","['260', '']","['270', '']","['240', '']","['0', '']","['240', '']","['0', '']","['0', '']"
5421,r293,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,292,"['421', '']","['301', '']","['298', '']","['239', '']","['0', '']","['239', '']","['0', '']","['0', '']"
5421,r294,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,293,"['215', '']","['355', '']","['710', '']","['232', '']","['0', '']","['162', '']","['70', '']","['0', '']"
5421,r295,All institutions -> Haverford C.,All institutions,Haverford C.,2,294,"['0', 'i']","['154', 'i']","['229', 'i']","['229', 'i']","['0', 'i']","['27', 'i']","['202', 'i']","['0', 'i']"
5421,r296,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,295,"['229', '']","['ne', '']","['216', '']","['227', '']","['0', '']","['227', '']","['0', '']","['0', '']"
5421,r297,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,296,"['189', 'i']","['201', 'i']","['214', 'i']","['226', '']","['0', '']","['226', '']","['0', '']","['0', '']"
5421,r298,All institutions -> Howard U.,All institutions,Howard U.,2,297,"['1,101', '']","['618', '']","['248', '']","['225', '']","['0', '']","['0', '']","['225', '']","['0', '']"
5421,r299,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,298,"['526', '']","['424', '']","['309', '']","['222', '']","['0', '']","['44', '']","['178', '']","['0', '']"
5421,r300,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,299,"['371', '']","['318', '']","['324', '']","['220', '']","['0', '']","['38', '']","['37', '']","['145', '']"
5421,r301,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,300,"['161', '']","['191', '']","['434', '']","['219', '']","['130', '']","['0', '']","['0', '']","['89', '']"
5421,r302,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,301,"['1', '']","['12', '']","['13', '']","['217', '']","['9', '']","['208', '']","['0', '']","['0', '']"
5421,r303,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,302,"['279', '']","['223', '']","['112', '']","['213', '']","['0', '']","['137', '']","['0', '']","['76', '']"
5421,r304,All institutions -> Chapman U.,All institutions,Chapman U.,2,303,"['209', '']","['274', '']","['231', '']","['212', '']","['0', '']","['0', '']","['0', '']","['212', '']"
5421,r305,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,303,"['225', '']","['195', '']","['294', '']","['212', '']","['91', '']","['119', '']","['0', '']","['2', '']"
5421,r306,All institutions -> Wright State U.,All institutions,Wright State U.,2,305,"['594', '']","['570', '']","['312', '']","['210', '']","['0', '']","['210', '']","['0', '']","['0', '']"
5421,r307,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,306,"['190', '']","['135', '']","['79', '']","['198', '']","['0', '']","['30', '']","['168', '']","['0', '']"
5421,r308,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,307,"['124', '']","['162', '']","['82', '']","['197', '']","['0', '']","['197', '']","['0', '']","['0', '']"
5421,r309,All institutions -> Williams C.,All institutions,Williams C.,2,308,"['189', '']","['180', '']","['205', '']","['195', 'i']","['0', 'i']","['186', 'i']","['0', 'i']","['9', 'i']"
5421,r310,All institutions -> Colby C.,All institutions,Colby C.,2,309,"['81', '']","['122', '']","['152', '']","['193', '']","['0', '']","['193', '']","['0', '']","['0', '']"
5421,r311,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,310,"['2,130', '']","['1,562', '']","['1,794', '']","['189', '']","['0', '']","['0', '']","['0', '']","['189', '']"
5421,r312,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,310,"['0', '']","['70', '']","['ne', '']","['189', '']","['0', '']","['189', '']","['0', '']","['0', '']"
5421,r313,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,310,"['176', '']","['0', '']","['140', '']","['189', '']","['13', '']","['0', '']","['0', '']","['176', '']"
5421,r314,All institutions -> U. Louisville,All institutions,U. Louisville,2,313,"['152', '']","['192', '']","['197', '']","['180', '']","['37', '']","['143', '']","['0', '']","['0', '']"
5421,r315,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,314,"['216', '']","['342', '']","['292', '']","['177', '']","['0', '']","['174', '']","['0', '']","['3', '']"
5421,r316,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,315,"['243', '']","['299', '']","['262', '']","['176', '']","['0', '']","['176', '']","['0', '']","['0', '']"
5421,r317,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,315,"['96', '']","['146', '']","['ne', '']","['176', '']","['0', '']","['176', '']","['0', '']","['0', '']"
5421,r318,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,317,"['124', '']","['55', '']","['79', '']","['173', '']","['26', '']","['13', '']","['134', '']","['0', '']"
5421,r319,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,318,"['397', '']","['505', '']","['399', '']","['172', '']","['77', '']","['95', '']","['0', '']","['0', '']"
5421,r320,All institutions -> U. Denver,All institutions,U. Denver,2,319,"['99', '']","['108', '']","['186', '']","['168', '']","['0', '']","['168', '']","['0', '']","['0', '']"
5421,r321,All institutions -> U. San Diego,All institutions,U. San Diego,2,320,"['1,122', '']","['583', '']","['185', '']","['163', '']","['0', '']","['0', '']","['163', '']","['0', '']"
5421,r322,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,321,"['192', '']","['233', '']","['497', '']","['161', '']","['7', '']","['154', '']","['0', '']","['0', '']"
5421,r323,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,321,"['0', '']","['30', '']","['154', '']","['161', '']","['1', '']","['160', '']","['0', '']","['0', '']"
5421,r324,All institutions -> Providence C.,All institutions,Providence C.,2,323,"['8', '']","['103', '']","['166', '']","['160', '']","['0', '']","['0', '']","['160', '']","['0', '']"
5421,r325,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,324,"['312', '']","['625', '']","['189', '']","['154', '']","['0', '']","['154', '']","['0', '']","['0', '']"
5421,r326,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,325,"['218', '']","['ne', '']","['118', '']","['148', '']","['137', '']","['11', '']","['0', '']","['0', '']"
5421,r327,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,326,"['100', '']","['113', '']","['125', '']","['147', '']","['0', '']","['147', '']","['0', '']","['0', '']"
5421,r328,All institutions -> U. New Haven,All institutions,U. New Haven,2,327,"['0', '']","['185', '']","['152', '']","['143', '']","['97', '']","['0', '']","['46', '']","['0', '']"
5421,r329,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,328,"['174', '']","['165', '']","['161', '']","['142', '']","['0', '']","['0', '']","['0', '']","['142', '']"
5421,r330,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,329,"['0', '']","['0', '']","['29', '']","['136', '']","['0', '']","['136', '']","['0', '']","['0', '']"
5421,r331,All institutions -> Murray State U.,All institutions,Murray State U.,2,330,"['193', '']","['181', '']","['120', '']","['134', '']","['0', '']","['134', '']","['0', '']","['0', '']"
5421,r332,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,331,"['134', '']","['121', '']","['129', '']","['133', '']","['1', '']","['61', '']","['0', '']","['71', '']"
5421,r333,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,332,"['15', '']","['49', '']","['136', '']","['130', '']","['0', '']","['130', '']","['0', '']","['0', '']"
5421,r334,All institutions -> Central State U.,All institutions,Central State U.,2,333,"['45', '']","['122', '']","['163', '']","['126', '']","['0', '']","['126', '']","['0', '']","['0', '']"
5421,r335,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,334,"['ne', '']","['ne', '']","['ne', '']","['125', '']","['0', '']","['125', '']","['0', '']","['0', '']"
5421,r336,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,335,"['13', '']","['16', '']","['13', '']","['121', '']","['0', '']","['121', '']","['0', '']","['0', '']"
5421,r337,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,336,"['94', '']","['42', '']","['199', '']","['120', '']","['0', '']","['120', '']","['0', '']","['0', '']"
5421,r338,All institutions -> Bates C.,All institutions,Bates C.,2,337,"['167', '']","['100', '']","['119', '']","['119', '']","['0', '']","['119', '']","['0', '']","['0', '']"
5421,r339,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,337,"['233', '']","['43', '']","['0', '']","['119', '']","['0', '']","['40', '']","['79', '']","['0', '']"
5421,r340,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,339,"['21', '']","['ne', '']","['31', '']","['106', '']","['0', '']","['105', '']","['0', '']","['1', '']"
5421,r341,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,339,"['187', '']","['295', '']","['194', '']","['106', '']","['77', '']","['29', '']","['0', '']","['0', '']"
5421,r342,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,341,"['446', '']","['1,442', '']","['3', '']","['104', '']","['0', '']","['2', '']","['102', '']","['0', '']"
5421,r343,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,342,"['123', '']","['110', '']","['22', '']","['101', '']","['0', '']","['17', '']","['84', '']","['0', '']"
5421,r344,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,343,"['215', '']","['245', '']","['111', '']","['98', '']","['0', '']","['0', '']","['0', '']","['98', '']"
5421,r345,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,344,"['ne', '']","['25', '']","['17', '']","['97', '']","['0', '']","['97', '']","['0', '']","['0', '']"
5421,r346,All institutions -> Colorado C.,All institutions,Colorado C.,2,345,"['160', '']","['58', '']","['109', '']","['96', '']","['0', '']","['96', '']","['0', '']","['0', '']"
5421,r347,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,346,"['99', '']","['133', '']","['34', '']","['95', '']","['0', '']","['95', '']","['0', '']","['0', '']"
5421,r348,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,347,"['6', '']","['8', '']","['27', '']","['94', '']","['0', '']","['94', '']","['0', '']","['0', '']"
5421,r349,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,347,"['88', 'i']","['92', 'i']","['91', 'i']","['94', 'i']","['0', 'i']","['94', 'i']","['0', 'i']","['0', 'i']"
5421,r350,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,349,"['500', '']","['224', '']","['157', '']","['93', '']","['0', '']","['93', '']","['0', '']","['0', '']"
5421,r351,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,350,"['91', '']","['ne', '']","['61', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']"
5421,r352,All institutions -> DePaul U.,All institutions,DePaul U.,2,350,"['11', '']","['27', '']","['37', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']"
5421,r353,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,350,"['55', '']","['207', '']","['155', '']","['91', '']","['0', '']","['84', '']","['0', '']","['7', '']"
5421,r354,All institutions -> Weber State U.,All institutions,Weber State U.,2,350,"['ne', '']","['ne', '']","['ne', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']"
5421,r355,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,354,"['78', 'i']","['66', 'i']","['92', 'i']","['90', 'i']","['0', 'i']","['90', 'i']","['0', 'i']","['0', 'i']"
5421,r356,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,355,"['98', 'i']","['102', '']","['94', '']","['89', 'i']","['0', 'i']","['89', 'i']","['0', 'i']","['0', 'i']"
5421,r357,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,356,"['72', '']","['40', '']","['118', '']","['87', '']","['0', '']","['87', '']","['0', '']","['0', '']"
5421,r358,All institutions -> Albion C.,All institutions,Albion C.,2,357,"['64', '']","['80', '']","['53', '']","['84', '']","['0', '']","['84', '']","['0', '']","['0', '']"
5421,r359,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,357,"['84', '']","['76', '']","['77', '']","['84', '']","['0', '']","['0', '']","['0', '']","['84', '']"
5421,r360,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,357,"['152', '']","['232', '']","['96', '']","['84', '']","['0', '']","['84', '']","['0', '']","['0', '']"
5421,r361,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,357,"['545', '']","['412', '']","['128', '']","['84', '']","['16', '']","['68', '']","['0', '']","['0', '']"
5421,r362,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,361,"['39', '']","['63', '']","['52', '']","['73', '']","['23', '']","['50', '']","['0', '']","['0', '']"
5421,r363,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,362,"['13', '']","['31', '']","['86', '']","['72', '']","['0', '']","['72', '']","['0', '']","['0', '']"
5421,r364,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,363,"['0', 'i']","['ne', '']","['70', 'i']","['71', 'i']","['5', 'i']","['43', 'i']","['0', 'i']","['23', 'i']"
5421,r365,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,364,"['393', '']","['319', '']","['295', '']","['68', '']","['0', '']","['8', '']","['0', '']","['60', '']"
5421,r366,All institutions -> Benedict C.,All institutions,Benedict C.,2,365,"['439', '']","['532', '']","['157', '']","['66', '']","['0', '']","['45', '']","['21', '']","['0', '']"
5421,r367,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,366,"['87', '']","['77', '']","['60', '']","['65', '']","['0', '']","['65', '']","['0', '']","['0', '']"
5421,r368,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,367,"['0', '']","['0', '']","['57', '']","['62', '']","['0', '']","['5', '']","['0', '']","['57', '']"
5421,r369,All institutions -> U. Richmond,All institutions,U. Richmond,2,367,"['75', '']","['49', '']","['49', '']","['62', '']","['0', '']","['62', '']","['0', '']","['0', '']"
5421,r370,All institutions -> Barnard C.,All institutions,Barnard C.,2,369,"['21', '']","['24', '']","['9', '']","['60', '']","['0', '']","['50', '']","['10', '']","['0', '']"
5421,r371,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,369,"['27', '']","['56', '']","['74', '']","['60', '']","['0', '']","['60', '']","['0', '']","['0', '']"
5421,r372,All institutions -> C. Wooster,All institutions,C. Wooster,2,371,"['110', '']","['103', '']","['120', '']","['59', '']","['0', '']","['59', '']","['0', '']","['0', '']"
5421,r373,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,371,"['0', '']","['0', '']","['4', '']","['59', '']","['0', '']","['59', '']","['0', '']","['0', '']"
5421,r374,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,373,"['45', '']","['45', '']","['66', '']","['58', '']","['0', '']","['58', '']","['0', '']","['0', '']"
5421,r375,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,374,"['ne', '']","['ne', '']","['22', '']","['56', '']","['0', '']","['46', '']","['0', '']","['10', '']"
5421,r376,All institutions -> Trinity U.,All institutions,Trinity U.,2,374,"['125', '']","['46', '']","['113', '']","['56', '']","['0', '']","['56', '']","['0', '']","['0', '']"
5421,r377,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,376,"['200', '']","['150', '']","['131', '']","['50', '']","['0', '']","['50', '']","['0', '']","['0', '']"
5421,r378,All institutions -> Troy U.,All institutions,Troy U.,2,377,"['ne', '']","['ne', '']","['ne', '']","['49', '']","['2', '']","['0', '']","['47', '']","['0', '']"
5421,r379,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,378,"['183', '']","['134', '']","['500', '']","['48', '']","['0', '']","['9', '']","['0', '']","['39', '']"
5421,r380,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,379,"['0', '']","['379', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['47', '']"
5421,r381,All institutions -> Furman U.,All institutions,Furman U.,2,379,"['132', '']","['121', '']","['16', '']","['47', '']","['0', '']","['47', '']","['0', '']","['0', '']"
5421,r382,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,381,"['147', '']","['33', '']","['307', '']","['46', '']","['39', '']","['0', '']","['0', '']","['7', '']"
5421,r383,All institutions -> Andrews U.,All institutions,Andrews U.,2,382,"['ne', '']","['ne', '']","['64', '']","['45', '']","['0', '']","['45', '']","['0', '']","['0', '']"
5421,r384,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,383,"['82', '']","['36', '']","['25', '']","['44', '']","['0', '']","['44', '']","['0', '']","['0', '']"
5421,r385,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,384,"['147', 'i']","['ne', '']","['41', 'i']","['42', 'i']","['0', 'i']","['42', 'i']","['0', 'i']","['0', 'i']"
5421,r386,All institutions -> Seattle U.,All institutions,Seattle U.,2,384,"['0', '']","['4', '']","['37', '']","['42', '']","['0', '']","['0', '']","['42', '']","['0', '']"
5421,r387,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,384,"['0', '']","['3', '']","['41', '']","['42', '']","['0', '']","['0', '']","['42', '']","['0', '']"
5421,r388,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,387,"['189', '']","['102', '']","['84', '']","['41', '']","['0', '']","['41', '']","['0', '']","['0', '']"
5421,r389,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,388,"['54', '']","['144', '']","['148', '']","['39', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5421,r390,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,389,"['8', '']","['13', '']","['102', '']","['38', '']","['14', '']","['0', '']","['24', '']","['0', '']"
5421,r391,All institutions -> Claflin U.,All institutions,Claflin U.,2,390,"['101', '']","['138', '']","['259', '']","['37', '']","['37', '']","['0', '']","['0', '']","['0', '']"
5421,r392,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,390,"['33', '']","['37', '']","['0', '']","['37', '']","['0', '']","['37', '']","['0', '']","['0', '']"
5421,r393,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,392,"['3', '']","['30', '']","['11', '']","['36', '']","['0', '']","['4', '']","['0', '']","['32', '']"
5421,r394,All institutions -> Smith C.,All institutions,Smith C.,2,392,"['64', '']","['69', '']","['117', '']","['36', '']","['0', '']","['36', '']","['0', '']","['0', '']"
5421,r395,All institutions -> Calvin U.,All institutions,Calvin U.,2,394,"['13', '']","['2', '']","['37', '']","['35', 'i']","['0', 'i']","['35', 'i']","['0', 'i']","['0', 'i']"
5421,r396,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,394,"['34', '']","['25', '']","['31', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']"
5421,r397,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,396,"['230', '']","['135', '']","['129', '']","['31', '']","['0', '']","['0', '']","['0', '']","['31', '']"
5421,r398,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,397,"['ne', '']","['34', '']","['25', '']","['30', '']","['0', '']","['30', '']","['0', '']","['0', '']"
5421,r399,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,398,"['88', '']","['93', '']","['173', '']","['29', '']","['0', '']","['0', '']","['29', '']","['0', '']"
5421,r400,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,399,"['0', 'i']","['ne', '']","['ne', '']","['28', '']","['0', '']","['0', '']","['28', '']","['0', '']"
5421,r401,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,400,"['108', '']","['130', '']","['209', '']","['25', '']","['0', '']","['25', '']","['0', '']","['0', '']"
5421,r402,All institutions -> Whitman C.,All institutions,Whitman C.,2,401,"['ne', '']","['ne', '']","['52', '']","['23', '']","['0', '']","['23', '']","['0', '']","['0', '']"
5421,r403,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,402,"['2', '']","['2', '']","['0', '']","['22', '']","['0', '']","['22', '']","['0', '']","['0', '']"
5421,r404,All institutions -> Hope C.,All institutions,Hope C.,2,403,"['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['20', '']","['0', '']","['0', '']"
5421,r405,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,403,"['5', '']","['4', '']","['0', '']","['20', '']","['0', '']","['20', '']","['0', '']","['0', '']"
5421,r406,All institutions -> Albany State U.,All institutions,Albany State U.,2,405,"['27', '']","['288', '']","['18', '']","['19', '']","['15', '']","['0', '']","['0', '']","['4', '']"
5421,r407,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,406,"['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5421,r408,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,406,"['86', '']","['113', '']","['7', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5421,r409,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,406,"['85', '']","['56', '']","['15', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5421,r410,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,406,"['96', '']","['93', '']","['6', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
5421,r411,All institutions -> Keene State C.,All institutions,Keene State C.,2,410,"['101', '']","['ne', '']","['39', '']","['16', '']","['0', '']","['0', '']","['16', '']","['0', '']"
5421,r412,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,410,"['13', '']","['22', '']","['7', '']","['16', '']","['0', '']","['7', '']","['0', '']","['9', '']"
5421,r413,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,412,"['87', '']","['29', '']","['72', '']","['15', '']","['0', '']","['9', '']","['0', '']","['6', '']"
5421,r414,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,413,"['4', '']","['13', '']","['7', '']","['13', '']","['0', '']","['0', '']","['0', '']","['13', '']"
5421,r415,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,414,"['0', 'i']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['12', '']"
5421,r416,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,415,"['17', '']","['12', '']","['12', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['11', 'i']"
5421,r417,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,416,"['109', '']","['56', '']","['71', '']","['10', '']","['4', '']","['0', '']","['6', '']","['0', '']"
