table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
2114,r075,All companies (number of domestic employees) -> Small companies -> 10-19<sup>b</sup>,All companies (number of domestic employees),Small companies,10-19<sup>b</sup>,,,3,–,"['3,283', '  ']","['2,402', '  ']","['26', '  ']","['1', 'e ']","['27', 'e ']","['5', 'e ']","['626', '  ']","['50', '  ']","['28', 'e ']","['5', 'e ']","['8', 'e ']","['65', 'e ']","['51', 'e ']","['4', '  ']","['8', 'e ']","['79', 'e ']","['28', 'e ']","['9', 'e ']","['9', 'e ']","['12', 'e ']","['11', 'e ']","['5', 'e ']","['69', '  ']","['174', '  ']","['63', 'e ']","['61', '  ']","['5', 'e ']","['20', 'e ']","['4', '  ']"
2114,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['6,001', '  ']","['7,593', '  ']","['50', 'e ']","['17', '  ']","['80', 'e ']","['39', '  ']","['2,120', '  ']","['140', '  ']","['101', '  ']","['12', 'e ']","['16', 'e ']","['158', 'e ']","['151', 'e ']","['9', '  ']","['19', 'e ']","['289', 'e ']","['120', 'e ']","['50', 'e ']","['38', 'e ']","['41', 'e ']","['29', 'e ']","['10', 'e ']","['177', '  ']","['855', '  ']","['232', '  ']","['158', '  ']","['20', 'e ']","['59', 'e ']","['16', '  ']"
2114,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2114,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['3,569', '  ']","['8,070', '  ']","['42', 'e ']","['4', 'e ']","['127', '  ']","['10', 'e ']","['2,439', '  ']","['93', '  ']","['112', '  ']","['11', 'e ']","['16', 'e ']","['145', '  ']","['100', 'e ']","['3', 'e ']","['11', 'e ']","['336', '  ']","['133', '  ']","['32', '  ']","['43', '  ']","['42', '  ']","['36', '  ']","['14', '  ']","['134', '  ']","['987', '  ']","['227', '  ']","['145', '  ']","['11', 'e ']","['60', '  ']","['20', '  ']"
2114,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['2,986', '  ']","['13,514', '  ']","['125', '  ']","['1', 'e ']","['128', '  ']","['27', '  ']","['4,721', '  ']","['208', '  ']","['183', '  ']","['18', '  ']","['28', '  ']","['263', '  ']","['170', '  ']","['6', '  ']","['24', '  ']","['671', '  ']","['142', '  ']","['93', '  ']","['64', '  ']","['44', '  ']","['22', 'e ']","['8', 'e ']","['140', '  ']","['1,099', '  ']","['368', '  ']","['278', '  ']","['16', 'e ']","['78', '  ']","['10', '  ']"
2114,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2114,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['1,390', '  ']","['11,773', '  ']","['69', '  ']","['2', '  ']","['156', '  ']","['31', '  ']","['4,091', '  ']","['202', '  ']","['176', '  ']","['10', '  ']","['2', '  ']","['197', '  ']","['182', '  ']","['0 - 45', '  ']","['9', '  ']","['215', '  ']","['149', '  ']","['83', '  ']","['34', '  ']","['38', '  ']","['22', '  ']","['3', '  ']","['178', '  ']","['1,226', '  ']","['428', '  ']","['251', '  ']","['8', '  ']","['143', '  ']","['13', '  ']"
2114,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['887', '  ']","['16,295', '  ']","['49', '  ']","['2', 'e ']","['141', '  ']","['8', 'e ']","['4,883', '  ']","['162', '  ']","['56', '  ']","['0 - 299', '  ']","['19', '  ']","['243', '  ']","['162', '  ']","['12', '  ']","['11', '  ']","['699', '  ']","['221', '  ']","['116', '  ']","['41', '  ']","['88', '  ']","['7', 'e ']","['17', '  ']","['240', '  ']","['1,963', '  ']","['560', '  ']","['330', '  ']","['15', '  ']","['72', '  ']","['2', 'e ']"
2114,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['947', '  ']","['52,341', '  ']","['345', '  ']","['5', '  ']","['757', '  ']","['145', '  ']","['18,529', '  ']","['819', '  ']","['1,176', '  ']","['218', '  ']","['134', '  ']","['1,070', '  ']","['861', '  ']","['10', '  ']","['104', '  ']","['2,200', '  ']","['643', '  ']","['131', '  ']","['392', '  ']","['342', '  ']","['61', 'i ']","['160', '  ']","['883', 'i ']","['5,378', 'i ']","['1,979', '  ']","['894', '  ']","['26', '  ']","['264', '  ']","['18', '  ']"
2114,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['198', '  ']","['32,701', '  ']","['134', '  ']","['870', '  ']","['337', '  ']","['72', '  ']","['13,299', '  ']","['814', '  ']","['675', '  ']","['0 - 299', '  ']","['5', 'i ']","['419', '  ']","['425', '  ']","['*', '  ']","['45', '  ']","['706', '  ']","['392', '  ']","['45', '  ']","['182', '  ']","['38', '  ']","['7', '  ']","['2', '  ']","['202', '  ']","['963', '  ']","['702', '  ']","['710', '  ']","['51', '  ']","['288', '  ']","['3', '  ']"
2114,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['149', '  ']","['63,415', '  ']","['44', '  ']","['1', '  ']","['617', '  ']","['34', 'i ']","['21,066', '  ']","['529', 'i ']","['893', '  ']","['769', 'i ']","['24', '  ']","['768', '  ']","['1,083', '  ']","['0 - 45', 'i ']","['1,168', '  ']","['4,050', 'i ']","['2,435', '  ']","['1,025', 'i ']","['558', '  ']","['35', '  ']","['8', '  ']","['28', '  ']","['545', '  ']","['3,055', '  ']","['1,793', '  ']","['1,384', '  ']","['41', 'i ']","['1,085', 'i ']","['19', '  ']"
2114,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['105', '  ']","['130,931', '  ']","['83', '  ']","['2', '  ']","['2,107', '  ']","['72', '  ']","['48,337', '  ']","['810', '  ']","['3,023', '  ']","['108', '  ']","['27', '  ']","['1,168', '  ']","['1,901', '  ']","['20', '  ']","['127', '  ']","['3,497', '  ']","['1,130', '  ']","['611', '  ']","['125', '  ']","['79', '  ']","['41', '  ']","['11', '  ']","['538', '  ']","['3,211', '  ']","['12,749', '  ']","['2,423', '  ']","['28', 'i ']","['1,365', '  ']","['9', 'i ']"
