table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
4316,r048,"All institutions -> U. Maryland, College Park",All institutions,"U. Maryland, College Park",2,47,156861.5,221386.9,202657.3,215837.9,206310.8,210643.9,214138.4,230319.6,232793.8
4316,r049,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,48,183344.6,180145.5,184933.4,164159.1,157691.2,167845.9,165191.0,221669.8,224890.2
4316,r050,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,49,233404.1,244149.9,227586.2,220461.8,190378.2,239449.6,184841.0,230636.1,221914.4
4316,r051,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,50,172699.2,167380.8,144602.0,154829.9,144228.2,161792.7,159181.6,164779.9,220177.1
4316,r052,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,51,184286.6,178396.7,185583.9,159251.9,167846.3,171263.1,192228.4,205607.0,217585.2
4316,r053,All institutions -> U. Virginia,All institutions,U. Virginia,2,52,161253.0,159469.5,142958.4,144618.3,137231.0,170946.7,169554.6,171657.7,207614.7
4316,r054,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,53,122284.2,114861.8,104465.0,114945.2,116409.6,126840.1,157236.6,170874.3,204690.1
4316,r055,All institutions -> U. Miami,All institutions,U. Miami,2,54,174480.8,161717.0,158251.7,146254.5,138620.1,146561.9,146113.3,170947.7,203010.8
4316,r056,All institutions -> U. Iowa,All institutions,U. Iowa,2,55,202518.9,202656.7,178859.6,178885.3,166584.8,169765.3,171213.0,186554.0,199487.0
4316,r057,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,56,161577.6,152287.0,143878.1,149657.6,156707.3,153761.2,151160.5,159990.0,195621.1
4316,r058,"All institutions -> U. Maryland, Baltimore",All institutions,"U. Maryland, Baltimore",2,57,204133.7,179658.0,160902.6,150793.2,136640.1,152021.2,178082.7,176835.8,195301.7
4316,r059,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,58,178301.0,172405.6,167030.1,149454.4,151454.2,154528.6,156609.2,183288.1,192659.4
4316,r060,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,59,122978.8,116272.0,110221.4,129596.3,136971.2,129102.7,138343.3,171054.1,188877.5
4316,r061,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,60,160431.7,153413.0,158227.7,143747.8,128419.1,133213.6,137360.9,145677.9,185498.7
4316,r062,All institutions -> Association of Universities for Research in Astronomy,All institutions,Association of Universities for Research in Astronomy,2,61,87544.4,140249.7,162645.0,151155.0,162697.1,177343.9,200697.8,259583.9,168324.1
4316,r063,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,62,154100.6,151889.9,128550.2,120543.8,116087.2,119082.5,143478.2,141561.7,167321.5
4316,r064,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,63,0.0,0.0,0.0,0.0,0.0,142468.8,163902.9,158969.8,167293.4
4316,r065,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,64,133617.4,162980.7,143199.5,116150.8,141301.9,131292.0,142539.6,154743.9,161049.8
4316,r066,All institutions -> Brown U.,All institutions,Brown U.,2,65,100395.1,95063.6,89596.7,96239.1,97075.7,108874.4,124446.5,131955.3,158108.6
4316,r067,All institutions -> Princeton U.,All institutions,Princeton U.,2,66,130310.4,142303.3,123187.3,147487.0,134494.9,144144.8,132136.5,151205.1,151162.5
4316,r068,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,67,160673.2,145670.4,139010.6,132231.6,126477.3,149018.4,147492.4,150484.2,147574.1
4316,r069,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,68,111820.6,109172.3,102750.2,98098.0,133486.8,117452.5,107299.5,146253.9,144472.6
4316,r070,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,69,107762.3,105363.8,97837.1,100943.7,97728.0,92257.5,118811.3,143192.2,143415.5
4316,r071,"All institutions -> U. Oklahoma, Norman",All institutions,"U. Oklahoma, Norman",2,70,76677.0,72550.2,71833.9,69849.8,75286.7,70821.9,89730.2,126054.7,142380.5
4316,r072,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,71,133404.0,117769.9,130793.0,129821.5,114065.7,111790.7,123324.8,132981.4,142291.3
4316,r073,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,72,123891.7,121725.4,119365.0,117560.2,131048.1,111755.3,120940.4,130104.1,140143.3
4316,r074,All institutions -> Utah State U.,All institutions,Utah State U.,2,73,70329.2,67313.5,64479.9,66554.2,53232.2,60793.3,80531.3,91820.2,134159.9
4316,r075,"All institutions -> U. Kansas, Lawrence",All institutions,"U. Kansas, Lawrence",2,74,121081.1,122938.7,95766.7,109631.5,103996.1,103891.9,101423.4,125114.4,133262.7
4316,r076,All institutions -> U. Georgia,All institutions,U. Georgia,2,75,77803.6,84589.7,76150.5,99290.4,100833.0,90283.4,100064.6,127209.4,133082.1
4316,r077,All institutions -> George Washington U.,All institutions,George Washington U.,2,76,69697.4,97782.7,88054.1,92523.9,96242.9,119907.0,121272.0,125850.2,126870.6
4316,r078,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,77,100326.0,90065.3,79207.0,89527.4,93330.2,106359.6,117876.9,120207.3,123875.7
4316,r079,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,78,105945.6,98796.7,97523.2,98455.4,105372.0,106800.0,110037.2,120491.7,120535.0
4316,r080,All institutions -> Florida State U.,All institutions,Florida State U.,2,79,85316.5,87942.4,84914.6,87277.8,82063.6,90910.6,94127.2,132046.7,120262.9
4316,r081,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,80,46929.6,36934.9,37678.3,40729.6,48246.6,51609.7,70931.3,79998.4,119817.3
4316,r082,All institutions -> Dartmouth C.,All institutions,Dartmouth C.,2,81,98036.8,94755.8,101874.6,110153.7,105581.0,116331.2,109803.3,103967.2,119018.9
4316,r083,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,82,93329.4,82598.0,84446.3,85232.8,72509.6,84281.3,86926.2,88943.8,117411.2
4316,r084,All institutions -> U. Delaware,All institutions,U. Delaware,2,83,85709.8,69539.7,72714.1,84461.6,68499.8,95578.5,116879.3,104107.1,113178.6
4316,r085,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,84,104657.3,100518.4,107107.1,92593.2,104085.1,111982.3,103171.5,120147.5,111951.9
4316,r086,"All institutions -> SUNY, Stony Brook U., Stony Brook",All institutions,"SUNY, Stony Brook U., Stony Brook",2,85,91489.8,88972.4,85834.1,90955.5,83413.2,93112.3,100464.2,101129.9,111579.0
4316,r087,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,86,123461.1,101474.6,98186.1,105826.7,96636.6,95566.6,99768.5,105292.6,109184.7
4316,r088,All institutions -> U. Texas Medical Branch at Galveston,All institutions,U. Texas Medical Branch at Galveston,2,87,84870.6,90967.6,81975.9,78975.2,75193.8,76734.6,80316.2,88157.8,107152.1
4316,r089,All institutions -> Louisiana State U.,All institutions,Louisiana State U.,2,88,106957.8,118592.0,91008.9,81059.9,76768.3,81725.8,86430.6,91309.1,106806.0
4316,r090,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,89,92550.8,100725.7,89429.0,84807.2,82187.9,89838.7,74246.1,98784.0,106187.1
4316,r091,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,90,90393.7,87036.6,87438.3,99487.5,96742.9,80255.2,80685.1,86762.2,105440.5
4316,r092,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,91,59549.6,50175.8,49207.0,53055.8,65237.9,74545.7,78956.9,97576.7,105050.6
4316,r093,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,92,104026.7,97480.1,91114.1,92757.0,104369.1,100082.0,111442.3,102284.3,99851.1
4316,r094,All institutions -> Temple U.,All institutions,Temple U.,2,93,68239.8,79057.7,73593.6,87319.1,87197.6,99396.3,98673.3,97896.9,96513.8
4316,r095,All institutions -> Tufts U.,All institutions,Tufts U.,2,94,75202.1,84193.1,82621.8,75551.4,75574.2,86563.7,97276.8,94633.4,96201.7
4316,r096,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,95,96243.8,89672.6,84637.6,93346.4,99216.2,96720.9,98853.5,90283.9,95222.1
4316,r097,All institutions -> Tulane U.,All institutions,Tulane U.,2,96,81646.4,67031.3,69600.7,61026.6,59724.0,72658.0,73624.0,82004.4,94695.7
4316,r098,"All institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,97,68940.6,49061.6,53797.8,60919.5,62369.2,62470.5,73755.5,69765.5,94421.6
4316,r099,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,98,105048.0,91416.5,52963.1,76247.7,117543.0,84517.2,134157.1,62028.7,92764.9
4316,r100,"All institutions -> U. Texas Health Science Center, San Antonio",All institutions,"U. Texas Health Science Center, San Antonio",2,99,82295.8,71543.5,68820.1,71388.0,58409.8,56273.9,58455.9,77225.1,89927.7
4316,r101,All institutions -> Washington State U.,All institutions,Washington State U.,2,100,75927.1,68380.9,61786.5,72055.6,75350.5,80558.9,80510.9,100261.5,89872.9
4316,r102,All institutions -> All other institutions,All institutions,All other institutions,2,-,5266603.4,4912067.9,4734901.1,5006190.8,5008377.3,5125768.2,4982265.1,5532076.6,5869367.8
