table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6375,r011,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1248604.3,892334.8,42085.6,0.0,268012.4,10546.2,7480.2,21204.5,1387.0,5553.6
6375,r012,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,526900.1,430824.6,30579.6,0.0,34620.3,0.0,4008.2,21204.5,113.7,5549.1
6375,r013,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,640393.0,380199.0,11505.9,0.0,233392.0,10546.2,3472.0,0.0,1273.3,4.5
6375,r014,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,11180.0,11180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r015,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,70131.2,70131.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r016,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,6582063.9,2101746.4,2886952.9,72499.1,941204.1,62408.0,330435.0,140885.6,1367.2,44565.6
6375,r017,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1378670.0,75369.7,844364.9,20289.8,296169.8,16976.1,86084.3,15237.1,269.1,23909.1
6375,r018,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,189074.1,38106.5,45416.9,0.0,51448.4,0.0,48875.3,2474.1,0.0,2753.0
6375,r019,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1829506.6,1085090.8,596370.8,2456.4,89010.5,1198.3,3589.9,48567.0,790.3,2432.5
6375,r020,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1489792.3,281120.0,901234.7,1614.5,180671.8,3785.2,74892.4,43819.8,0.0,2653.9
6375,r021,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1140642.7,402693.6,327867.8,8807.9,292315.0,1283.6,82702.9,13889.0,307.9,10775.1
6375,r022,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,554378.2,219365.8,171697.8,39330.5,31588.6,39164.8,34290.2,16898.6,0.0,2041.9
6375,r023,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,219624.4,6595.6,16032.7,0.0,120294.9,0.0,56197.5,0.0,20503.8,0.0
6375,r024,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5992756.4,1068288.6,1339756.6,2294509.7,580683.5,158175.1,17668.5,517794.3,15830.1,50.0
6375,r025,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,213500.0,0.0,80608.1,8965.2,88491.2,7779.4,13076.9,14579.2,0.0,0.0
6375,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,51654.0,1180.8,3404.0,12044.9,6126.2,5173.7,3610.6,19954.3,159.5,0.0
6375,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1276114.0,0.0,393030.3,85258.3,317054.5,104004.8,0.0,361095.6,15670.6,0.0
6375,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,9659.0,0.0,2667.3,2045.3,4007.2,500.9,0.0,438.3,0.0,0.0
6375,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,683292.0,514036.0,0.0,18814.4,122464.5,11036.8,0.0,16940.3,0.0,0.0
6375,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3344271.5,550803.3,726280.4,2017114.3,0.0,4359.2,981.0,44683.3,0.0,50.0
6375,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,3194671.9,550543.3,717541.8,1924555.9,0.0,100.0,681.0,1250.0,0.0,0.0
6375,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,149599.6,260.0,8738.7,92558.4,0.0,4259.2,300.0,43433.3,0.0,50.0
6375,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,387473.9,281.4,115766.4,150267.4,35734.9,25320.2,0.0,60103.4,0.0,0.0
6375,r034,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,26792.0,1987.0,18000.0,0.0,6805.0,0.0,0.0,0.0,0.0,0.0
6375,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21620702.8,4662575.2,1206571.7,404257.2,11280473.5,9520.3,3557861.1,16801.0,321809.1,160833.7
6375,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,3084.9,35.0,0.0,0.0,0.0,0.0,3049.9,0.0,0.0,0.0
6375,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,72304.2,0.0,574.8,0.0,54861.8,0.0,16495.1,0.0,372.5,0.0
6375,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,48270.0,131483.0,0.0,98720.2,0.0,29580.0,0.0,91.8,0.0
6375,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,9602.3,0.0,0.0,0.0,2102.3,0.0,500.0,0.0,7000.0,0.0
6375,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,430250.2,87340.0,62609.9,0.0,143065.1,0.0,52916.2,0.0,44053.6,40265.5
6375,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,228033.2,0.0,0.0,0.0,14702.8,0.0,0.0,0.0,213330.3,0.0
6375,r042,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,495000.0,355996.2,11120.8,0.0,80249.7,0.0,42011.3,0.0,2006.7,3615.2
6375,r043,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,31383.1,3028.2,0.0,0.0,27379.9,0.0,975.0,0.0,0.0,0.0
6375,r044,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,20026000.0,4165155.8,996283.1,404257.2,10856841.7,9520.3,3405233.6,16801.0,54954.2,116953.1
6375,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,16900.0,2750.0,4500.0,0.0,2550.0,0.0,7100.0,0.0,0.0,0.0
6375,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,16900.0,2750.0,4500.0,0.0,2550.0,0.0,7100.0,0.0,0.0,0.0
6375,r047,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,187035.4,68947.3,79116.0,13882.6,2495.2,656.4,1265.0,18187.7,0.0,2485.3
6375,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,16647.4,4071.5,6116.0,1597.1,495.2,656.4,765.0,461.0,0.0,2485.3
6375,r049,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,8305.2,793.0,0.0,2285.5,0.0,0.0,0.0,5226.7,0.0,0.0
6375,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,159000.0,61000.0,73000.0,10000.0,2000.0,0.0,500.0,12500.0,0.0,0.0
6375,r051,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,3082.8,3082.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r052,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,649452.2,556619.2,13357.3,0.0,64404.9,0.0,3564.1,536.1,10344.2,626.4
6375,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
6375,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,12247.0,5647.0,259.0,0.0,4340.0,0.0,835.0,0.0,1166.0,0.0
6375,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,65183.2,51126.5,5928.9,0.0,5938.7,0.0,1377.2,0.0,599.1,212.9
6375,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,18000.0,14700.0,2000.0,0.0,1000.0,0.0,300.0,0.0,0.0,0.0
6375,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,14964.9,2814.8,4238.1,0.0,6932.3,0.0,30.0,536.1,0.0,413.5
6375,r058,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,9365.1,0.0,27.2,0.0,9240.0,0.0,97.9,0.0,0.0,0.0
6375,r059,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,2161.0,562.1,0.0,0.0,1598.9,0.0,0.0,0.0,0.0,0.0
6375,r060,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,32650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r061,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,494881.0,449118.9,904.2,0.0,35355.0,0.0,923.9,0.0,8579.0,0.0
6375,r062,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,85871.5,5202.6,6548.2,0.0,46787.1,0.0,26473.9,0.0,859.6,0.0
6375,r063,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1928.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0
6375,r064,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,948.9,0.0,948.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r065,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,82994.6,4024.6,5599.3,0.0,46787.1,0.0,26473.9,0.0,109.6,0.0
6375,r066,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4297.2,3807.2,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r067,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2256.5,1766.5,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r068,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,2040.7,2040.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r069,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r070,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,848503.4,207426.4,266417.9,0.0,217415.6,1622.1,44656.0,3861.9,106053.5,1050.1
6375,r071,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,297422.6,87337.2,80205.8,0.0,99506.7,0.0,29212.1,1160.7,0.0,0.0
6375,r072,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,355765.3,66460.9,101844.4,0.0,76739.0,1622.1,11370.6,625.9,97102.3,0.0
6375,r073,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11373.6,3257.0,4814.5,0.0,2175.9,0.0,100.0,1026.1,0.0,0.0
6375,r074,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,35543.4,11905.7,16705.4,0.0,4976.1,0.0,906.1,0.0,0.0,1050.1
6375,r075,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,54000.0,0.0,22202.7,0.0,19778.9,0.0,3067.1,0.0,8951.2,0.0
6375,r076,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65982.6,10049.6,40645.0,0.0,14238.9,0.0,0.0,1049.2,0.0,0.0
6375,r077,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,22800.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r078,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,5616.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r079,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,52466.5,2018.2,25453.3,75.0,0.0,0.0,0.0,8350.0,0.0,16570.0
6375,r080,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,52373.3,2000.0,25453.3,0.0,0.0,0.0,0.0,8350.0,0.0,16570.0
6375,r081,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,93.2,18.2,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r082,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,987767.4,919420.7,0.0,0.0,0.0,0.0,0.0,68346.7,0.0,0.0
6375,r083,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
6375,r084,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,6404.3,0.0,0.0,0.0,0.0,0.0,0.0,6404.3,0.0,0.0
6375,r085,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,134794.6,16668.0,12339.7,0.0,37223.5,0.0,32485.9,0.0,0.0,36077.5
6375,r086,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
6375,r087,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,390.6,390.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r088,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,404397.7,203379.0,146347.6,0.0,54671.0,0.0,0.0,0.0,0.0,0.0
6375,r089,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,2625.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r090,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,7496.6,7496.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r091,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1216.3,1216.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r092,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2055632.6,818252.6,941322.4,1830.3,117109.2,134994.9,22984.1,5768.1,388.3,12982.7
6375,r093,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,900260.5,1106.2,200971.2,0.0,622902.0,0.0,72763.4,0.0,2157.6,360.2
6375,r094,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,71396.0,31606.4,8378.5,12044.8,2227.5,3183.2,589.3,12994.8,0.0,371.5
6375,r095,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,390870.7,0.0,0.0,0.0,0.0,0.0,390870.7,0.0,0.0,0.0
6375,r096,All agencies -> Other agencies -> RESTORE Act Centers of Excellence Research Grants Program,All agencies,Other agencies,RESTORE Act Centers of Excellence Research Grants Program,,,3,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
6375,r097,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,129366.1,68680.8,47324.4,0.0,10220.9,0.0,3140.0,0.0,0.0,0.0
6375,r098,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,8474.9,0.0,8474.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r099,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,4777.7,0.0,4777.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6375,r100,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,19006.0,0.0,17006.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
